H  NLA       N01-07L-2K 21996  80
N  543612    55 4905995 1300921 00000000000  2 0            
N  543612    56 4906005 1301101 00000000000  1 0            
N  543612    57 4906015 1299251 00000000000  2 0            
N  543612    58 4906015 1299491 00000000000  2 0            
N  543612    59 4906025 1299201 00000000000  2 0            
N  543612    60 4906035 1299071 00000000000  1 0            
N  543612    61 4906035 1299101 00000000000  1 0            
N  543612    62 4906035 1299161 00000000000  3 0            
N  543612    63 4906075 1299711 00000000000  2 0            
N  543612    64 4906075 1300361 00000000000  2 0            
N  543612    65 4906095 1300281 00000000000  2 0            
N  543612    66 4906125 1300131 00000000000  2 0            
N  543612    67 4906135 1300011 00000000000  2 0            
N  543612    68 4906175 1299211 00000000000  2 0            
N  543612    69 4906185 1299101 00000000000  3 0            
N  543612    70 4906185 1299111 00000000000  2 1            
N  543612    71 4906185 1299141 00000000000  2 0            
N  543612    72 4906235 1301211 01000000000  3 0            
N  543612    73 4906275 1301241 00000000000  2 0            
N  543612    74 4906305 1301261 00000000000  2 0            
N  543612    75 4906445 1301411 00000000000  2 0            
N  543612    76 4906455 1301461 00000000000  2 0            
N  543612    77 4906495 1301731 00000000000  2 0            
N  543612    78 4906505 1299251 00000000000  2 0            
N  543612    79 4906585 1302111 00000000000  1 1543622    33
N  543612    80 4906735 1299301 00000000000  2 0            
N  543612    81 4906775 1299311 00000000000  2 0            
N  543612    82 4906895 1299361 00000000000  2 0            
N  543612    83 4906905 1299391 00000000000  2 0            
N  543612    84 4907065 1299491 00000000000  2 0            
N  543612    85 4907175 1299541 00000000000  2 0            
N  543612    86 4907385 1300411 00000000000  2 0            
N  543612    87 4907405 1299101 00000000000  1 0            
N  543612    88 4907465 1299201 00000000000  2 0            
N  543612    89 4907475 1299621 00000000000  2 0            
N  543612    90 4907475 1299951 00000000000  4 0            
N  543612    91 4907495 1300061 00000000000  2 0            
N  543612    92 4907545 1299911 00000000000  3 0            
N  543612    93 4907575 1300291 00000000000  2 0            
N  543612    94 4907585 1299291 00000000000  2 0            
N  543612    95 4907625 1299571 00000000000  2 0            
N  543612    96 4907655 1299561 00000000000  2 0            
N  543612    97 4907695 1299451 00000000000  2 0            
N  543612    98 4907705 1299481 00000000000  2 0            
N  543612    99 4907705 1299841 00000000000  2 0            
N  543612   100 4907705 1300861 00000000000  2 0            
N  543612   101 4907715 1300821 00000000000  2 0            
N  543612   102 4907725 1299541 00000000000  4 0            
N  543612   103 4907765 1299801 00000000000  2 0            
N  543612   104 4907785 1301301 00000000000  2 0            
N  543612   105 4907795 1299701 00000000000  2 0            
N  543612   106 4907795 1299731 00000000000  2 0            
N  543612   107 4907924 1301811 00000000000  2 0            
N  543612   108 4907924 1302111 00000000000  1 1543622    39
N  543612   109 4907945 1299401 00000000000  2 0            
N  543612   110 4907954 1302111 00000000000  1 1543622    40
N  543612   111 4907964 1301911 00000000000  2 0            
N  543612   112 4907974 1301761 00000000000  3 0            
N  543612   113 4908034 1301701 00000000000  2 0            
N  543612   114 4908145 1299301 00000000000  2 0            
N  543612   115 4908404 1299241 00000000000  2 0            
N  543612   116 4908564 1299461 00000000000  2 0            
N  543612   117 4908654 1299451 00000000000  2 0            
N  543612   118 4908714 1299221 00000000000  2 0            
N  543612   119 4908754 1299431 00000000000  2 0            
N  543612   120 4908894 1299201 00000000000  2 0            
N  543612   121 4908944 1299201 00000000000  2 0            
N  543612   122 4908974 1299371 00000000000  1 0            
N  543612   123 4909334 1299131 00000000000  2 0            
N  543612   124 4909364 1299101 00000000000  1 0            
N  543612   125 4905982 1300853 00000000000  2 0            
N  543612   126 4906078 1301074 00000000000  1 0            
N  543612   127 4906342 1302111 00000000000  1 1543622    62
N  543612   128 4907793 1299782 00000000000  1 0            
N  543613     1 4908974 1299371 00000000000  1 0            
N  543613     2 4909374 1299101 00000000000  1 0            
N  543613     3 4909394 1299101 00000000000  1 0            
N  543613     4 4909394 1299251 00000000000  2 1            
N  543613     5 4909544 1299231 00000000000  2 0            
N  543613     6 4909634 1299221 00000000000  2 0            
N  543613     7 4909864 1299171 00000000000  2 0            
N  543613     8 4909974 1299161 00000000000  2 0            
N  543613     9 4910494 1299101 00000000000  1 0            
N  543613    10 4913674 1299551 00000000000  2 0            
N  543613    11 4913694 1299241 00000000000  2 0            
N  543613    12 4913714 1299651 00000000000  2 0            
N  543613    13 4913764 1299121 00000000000  2 0            
N  543613    14 4913774 1299101 00000000000  1 0            
N  543613    15 4913804 1299771 00000000000  1 0            
N  543614     1 4913804 1299771 00000000000  1 0            
N  543614     2 4913894 1299851 00000000000  2 1            
N  543614     3 4913924 1299921 00000000000  2 0            
N  543614     4 4914134 1300101 00000000000  2 0            
N  543614     5 4914264 1300351 00000000000  2 0            
N  543614     6 4914324 1300621 00000000000  1 0            
N  543614     7 4914884 1299062 00000000000  1 0            
N  543614     8 4914904 1299102 00000000000  2 0            
N  543614     9 4914964 1299231 00000000000  2 0            
N  543614    10 4915174 1299291 00000000000  2 0            
N  543614    11 4915214 1299321 00000000000  2 0            
N  543614    12 4915364 1299461 00000000000  2 0            
N  543614    13 4915844 1299651 00000000000  2 0            
N  543614    14 4915884 1299671 00000000000  2 0            
N  543614    15 4915934 1299701 00000000000  2 0            
N  543614    16 4916084 1299761 00000000000  2 0            
N  543614    17 4916114 1299771 00000000000  2 0            
N  543614    18 4916254 1299761 00000000000  2 0            
N  543614    19 4916404 1299661 00000000000  2 0            
N  543614    20 4916614 1299511 00000000000  2 0            
N  543614    21 4916634 1299501 00000000000  2 0            
N  543614    22 4916734 1299851 00000000000  2 0            
N  543614    23 4916734 1299901 00000000000  2 0            
N  543614    24 4916744 1299471 00000000000  2 0            
N  543614    25 4916804 1299401 00000000000  2 0            
N  543614    26 4916814 1299391 00000000000  2 0            
N  543614    27 4916854 1300531 00000000000  2 0            
N  543614    28 4916864 1299701 00000000000  2 0            
N  543614    29 4916874 1299691 00000000000  2 0            
N  543614    30 4916874 1300631 00000000000  2 0            
N  543614    31 4916894 1299341 00000000000  2 0            
N  543614    32 4916894 1300691 00000000000  2 0            
N  543614    33 4916904 1299621 00000000000  2 0            
N  543614    34 4916914 1299641 00000000000  2 0            
N  543614    35 4916954 1299331 00000000000  2 0            
N  543614    36 4916964 1299531 00000000000  2 0            
N  543614    37 4916974 1299941 00000000000  2 0            
N  543614    38 4916974 1300281 00000000000  2 0            
N  543614    39 4916984 1300341 00000000000  2 0            
N  543614    40 4917004 1300441 00000000000  2 0            
N  543614    41 4917004 1300891 00000000000  2 0            
N  543614    42 4917014 1300061 00000000000  2 0            
N  543614    43 4917024 1299411 00000000000  2 0            
N  543614    44 4917024 1299991 00000000000  2 0            
N  543614    45 4917034 1300161 00000000000  2 0            
N  543614    46 4917054 1299292 00000000000  2 0            
N  543614    47 4917054 1300281 00000000000  2 0            
N  543614    48 4917084 1300281 00000000000  2 0            
N  543614    49 4917104 1301171 00000000000  2 0            
N  543614    50 4917114 1299282 00000000000  2 0            
N  543614    51 4917114 1300211 00000000000  2 0            
N  543614    52 4917114 1301101 00000000000  2 0            
N  543614    53 4917144 1299302 00000000000  2 0            
N  543614    54 4917144 1299352 00000000000  2 0            
N  543614    55 4917204 1301261 00000000000  2 0            
N  543614    56 4917204 1301271 00000000000  2 0            
N  543614    57 4917644 1301451 00000000000  2 0            
N  543614    58 4917684 1301471 00000000000  2 0            
N  543614    59 4917953 1301531 00000000000  2 0            
N  543614    60 4918163 1301731 00000000000  2 0            
N  543614    61 4918353 1302111 00000000000  1 1543624    21
N  543615     1 4918603 1302111 00000000000  1 1543625    17
N  543615     2 4918693 1302041 00000000000  2 0            
N  543615     3 4918773 1302001 00000000000  2 0            
N  543615     4 4918923 1301961 00000000000  2 0            
N  543615     5 4918963 1301941 00000000000  2 0            
N  543615     6 4919013 1301911 00000000000  2 0            
N  543615     7 4919583 1301821 00000000000  2 0            
N  543615     8 4919693 1301721 00000000000  2 0            
N  543615     9 4919763 1300691 00000000000  2 0            
N  543615    10 4919773 1300961 00000000000  2 0            
N  543615    11 4919873 1301491 00000000000  2 0            
N  543615    12 4919903 1300561 00000000000  2 0            
N  543615    13 4920253 1300292 00000000000  2 0            
N  543615    14 4920453 1300172 00000000000  2 0            
N  543615    15 4920773 1299982 00000000000  2 0            
N  543615    16 4920913 1300052 00000000000  2 0            
N  543615    17 4921133 1300092 00000000000  2 0            
N  543615    18 4921353 1300252 00000000000  2 0            
N  543615    19 4921393 1300142 00000000000  2 0            
N  543615    20 4921393 1300152 00000000000  2 0            
N  543615    21 4921393 1300172 00000000000  2 0            
N  543615    22 4921423 1300252 00000000000  2 0            
N  543615    23 4921793 1300362 00000000000  2 0            
N  543615    24 4922143 1300442 00000000000  2 0            
N  543615    25 4922243 1300432 00000000000  2 0            
N  543615    26 4922623 1300492 00000000000  2 0            
N  543615    27 4922893 1300688 00000000000  1 1543616     1
N  543616     1 4922893 1300688 00000000000  1 1543615    27
N  543616     2 4923078 1300728 00000000000  1 0            
N  543622     1 4904855 1302361 00000000000  1 0            
N  543622     2 4904895 1302311 00000000000  2 1            
N  543622     3 4904925 1302291 00000000000  2 0            
N  543622     4 4905005 1302201 00000000000  2 0            
N  543622     5 4905095 1302111 00000000000  1 1543612    14
N  543622     6 4905485 1302111 00000000000  1 1543612    30
N  543622     7 4905525 1302171 00000000000  2 0            
N  543622     8 4905795 1302371 00000000000  2 0            
N  543622     9 4905795 1303661 00000000000  2 0            
N  543622    10 4905795 1303691 00000000000  2 0            
N  543622    11 4905815 1302401 00000000000  2 0            
N  543622    12 4905845 1302691 00000000000  2 0            
N  543622    13 4905845 1303141 00000000000  2 0            
N  543622    14 4905845 1303161 00000000000  2 0            
N  543622    15 4905845 1303241 00000000000  2 0            
N  543622    16 4905855 1302951 00000000000  2 0            
N  543622    17 4906015 1304051 00000000000  2 0            
N  543622    18 4906075 1304151 00000000000  2 0            
N  543622    19 4906085 1304581 01000000000  3 0            
N  543622    20 4906095 1304111 00000000000  4 0            
N  543622    21 4906205 1303511 00000000000  2 0            
N  543622    22 4906205 1305111 00000000000  1 1543632    18
N  543622    23 4906225 1303461 00000000000  2 0            
N  543622    24 4906235 1305031 00000000000  2 0            
N  543622    25 4906235 1305111 00000000000  1 1543632    19
N  543622    26 4906255 1305031 00000000000  2 0            
N  543622    27 4906265 1304231 00000000000  2 0            
N  543622    28 4906265 1304931 00000000000  2 0            
N  543622    29 4906285 1303281 00000000000  2 0            
N  543622    30 4906295 1304321 00000000000  2 0            
N  543622    31 4906305 1304351 00000000000  2 0            
N  543622    32 4906305 1304531 00000000000  3 0            
N  543622    33 4906585 1302111 00000000000  1 1543612    79
N  543622    34 4906605 1302141 00000000000  2 0            
N  543622    35 4906645 1302301 00000000000  2 0            
N  543622    36 4906655 1302381 00000000000  2 0            
N  543622    37 4906655 1302461 00000000000  2 0            
N  543622    38 4907914 1302141 00000000000  2 0            
N  543622    39 4907924 1302111 00000000000  1 1543612   108
N  543622    40 4907954 1302111 00000000000  1 1543612   110
N  543622    41 4907954 1302161 00000000000  2 0            
N  543622    42 4907964 1302361 00000000000  2 0            
N  543622    43 4908014 1302431 00000000000  2 0            
N  543622    44 4908184 1302411 00000000000  2 0            
N  543622    45 4908274 1302401 00000000000  2 0            
N  543622    46 4908314 1302451 00000000000  2 0            
N  543622    47 4908354 1302591 00000000000  2 0            
N  543622    48 4908394 1302971 00000000000  2 0            
N  543622    49 4908404 1303181 00000000000  2 0            
N  543622    50 4908564 1303541 00000000000  2 0            
N  543622    51 4908574 1303591 00000000000  2 0            
N  543622    52 4908594 1303601 00000000000  2 0            
N  543622    53 4908784 1303941 00000000000  2 0            
N  543622    54 4908804 1303961 00000000000  2 0            
N  543622    55 4908914 1304251 00000000000  2 0            
N  543622    56 4908934 1304281 00000000000  2 0            
N  543622    57 4908944 1304081 00000000000  2 0            
N  543622    58 4909024 1304371 00000000000  2 0            
N  543622    59 4909144 1304471 00000000000  2 0            
N  543622    60 4909274 1304621 00000000000  2 0            
N  543622    61 4909344 1304711 00000000000  1 0            
N  543622    62 4906342 1302111 00000000000  1 1543612   127
N  543623     1 4909344 1304711 00000000000  1 0            
N  543623     2 4909394 1304761 00000000000  2 1            
N  543623     3 4909434 1305111 00000000000  1 1543633     7
N  543623     4 4909454 1304891 00000000000  2 0            
N  543623     5 4909464 1305001 00000000000  2 0            
N  543623     6 4909524 1305001 00000000000  2 0            
N  543623     7 4909854 1305021 00000000000  2 0            
N  543623     8 4909904 1305061 00000000000  1 0            
N  543623     9 4913774 1305111 00000000000  1 1543633    83
N  543623    10 4913794 1305101 00000000000  1 0            
N  543623    11 4909407 1304799 00000000000  1 0            
N  543623    12 4909490 1304998 00000000000  2 0            
N  543624     1 4914434 1305111 00000000000  1 1543634     5
N  543624     2 4914454 1305061 00000000000  2 0            
N  543624     3 4914774 1304761 00000000000  2 0            
N  543624     4 4914814 1302681 00000000000  2 0            
N  543624     5 4914854 1302111 00000000000  1 1            
N  543624     6 4914854 1302211 00000000000  2 0            
N  543624     7 4914864 1302191 00000000000  2 0            
N  543624     8 4914894 1303331 00000000000  2 0            
N  543624     9 4914924 1304621 00000000000  2 0            
N  543624    10 4914934 1302891 00000000000  2 0            
N  543624    11 4915024 1304511 00000000000  2 0            
N  543624    12 4915034 1304541 00000000000  3 0            
N  543624    13 4915044 1303701 00000000000  2 0            
N  543624    14 4915094 1304391 00000000000  2 0            
N  543624    15 4915124 1303941 00000000000  2 0            
N  543624    16 4915154 1304241 00000000000  2 0            
N  543624    17 4915314 1304901 00000000000  2 0            
N  543624    18 4915414 1305041 00000000000  2 0            
N  543624    19 4915424 1305111 00000000000  1 1543634    21
N  543624    20 4918343 1302151 00000000000  2 0            
N  543624    21 4918353 1302111 00000000000  1 1543614    61
N  543624    22 4918393 1302221 00000000000  1 1543625     1
N  543625     1 4918393 1302221 00000000000  1 1543624    22
N  543625     2 4918393 1302631 00000000000  2 1            
N  543625     3 4918393 1302651 00000000000  2 1            
N  543625     4 4918403 1302241 00000000000  2 0            
N  543625     5 4918433 1302781 00000000000  2 0            
N  543625     6 4918453 1302391 00000000000  2 0            
N  543625     7 4918453 1302471 00000000000  3 0            
N  543625     8 4918473 1302951 00000000000  2 0            
N  543625     9 4918473 1302991 00000000000  2 0            
N  543625    10 4918493 1303711 00000000000  2 0            
N  543625    11 4918503 1303721 00000000000  2 0            
N  543625    12 4918513 1302291 00000000000  2 0            
N  543625    13 4918513 1303811 00000000000  2 0            
N  543625    14 4918543 1302181 00000000000  2 0            
N  543625    15 4918563 1303441 00000000000  2 0            
N  543625    16 4918593 1303941 00000000000  2 0            
N  543625    17 4918603 1302111 00000000000  1 1543615     1
N  543625    18 4918603 1304001 00000000000  2 0            
N  543625    19 4918663 1304081 00000000000  2 0            
N  543625    20 4918673 1304091 00000000000  2 0            
N  543625    21 4918773 1304191 00000000000  2 0            
N  543625    22 4918793 1304421 00000000000  2 0            
N  543625    23 4918793 1304451 00000000000  2 0            
N  543625    24 4918793 1304491 00000000000  2 0            
N  543625    25 4918793 1304501 00000000000  2 0            
N  543625    26 4918803 1304221 00000000000  2 0            
N  543625    27 4918803 1304351 00000000000  2 0            
N  543625    28 4918813 1304991 00000000000  2 0            
N  543625    29 4918813 1305041 00000000000  2 0            
N  543625    30 4918823 1304951 00000000000  2 0            
N  543625    31 4918823 1305111 00000000000  1 1543635     1
N  543625    32 4918853 1304761 00000000000  2 0            
N  543625    33 4918853 1304781 00000000000  2 0            
N  543625    34 4918853 1304801 00000000000  2 0            
N  543626     1 4922893 1304901 00000000000  1 1            
N  543626     2 4922893 1304991 00000000000  2 1            
N  543626     3 4922993 1304881 00000000000  2 0            
N  543626     4 4923405 1304139 00000000000  1 0            
N  543631     1 4903335 1304641 00000000000  1 0            
N  543631     2 4903605 1305111 00000000000  2 1            
N  543631     3 4903635 1305151 00000000000  2 0            
N  543631     4 4903705 1305201 00000000000  2 0            
N  543631     5 4903975 1305370 00000000000  2 0            
N  543631     6 4904045 1305380 00000000000  2 0            
N  543631     7 4904195 1305470 00000000000  2 0            
N  543631     8 4904315 1305610 00000000000  2 0            
N  543631     9 4904475 1305790 00000000000  2 0            
N  543631    10 4904605 1304941 00000000000  1 0            
N  543631    11 4904665 1305111 00000000000  2 1            
N  543631    12 4904785 1305231 00000000000  2 0            
N  543631    13 4904815 1305281 00000000000  2 0            
N  543631    14 4904855 1305480 00000000000  2 0            
N  543631    15 4904855 1305500 00000000000  2 0            
N  543631    16 4904895 1305880 00000000000  1 1543632     1
N  543631    17 4904895 1306030 00000000000  1 1543632     2
N  543632     1 4904895 1305880 00000000000  1 1543631    16
N  543632     2 4904895 1306030 00000000000  1 1543631    17
N  543632     3 4904905 1306300 00000000000  2 0            
N  543632     4 4904935 1306280 00000000000  2 0            
N  543632     5 4904955 1306350 00000000000  2 0            
N  543632     6 4905075 1306420 00000000000  3 0            
N  543632     7 4905145 1306290 00000000000  2 0            
N  543632     8 4905165 1306440 00000000000  2 0            
N  543632     9 4905185 1306350 00000000000  2 0            
N  543632    10 4905195 1306440 00000000000  2 0            
N  543632    11 4905865 1306530 00000000000  2 0            
N  543632    12 4906015 1305700 00000000000  2 0            
N  543632    13 4906025 1306390 00000000000  2 0            
N  543632    14 4906035 1306740 00000000000  3 0            
N  543632    15 4906075 1305920 00000000000  2 0            
N  543632    16 4906125 1305541 00000000000  2 0            
N  543632    17 4906185 1305461 00000000000  2 0            
N  543632    18 4906205 1305111 00000000000  1 1543622    22
N  543632    19 4906235 1305111 00000000000  1 1543622    25
N  543632    20 4906235 1305181 00000000000  2 0            
N  543632    21 4906264 1307040 00000000000  2 0            
N  543632    22 4906284 1306940 00000000000  2 0            
N  543632    23 4906304 1306920 00000000000  2 0            
N  543632    24 4906334 1306490 00000000000  2 0            
N  543632    25 4906345 1305411 00000000000  2 0            
N  543632    26 4906364 1306510 01000000000  2 0            
N  543632    27 4906444 1306570 00000000000  2 0            
N  543632    28 4906454 1305940 00000000000  2 0            
N  543632    29 4906554 1306180 00000000000  2 0            
N  543632    30 4906624 1307380 00000000000  2 0            
N  543632    31 4906664 1306410 00000000000  3 0            
N  543632    32 4906734 1306910 00000000000  2 0            
N  543632    33 4906754 1307450 00000000000  2 0            
N  543632    34 4906824 1306930 00000000000  2 0            
N  543632    35 4906974 1306970 00000000000  2 0            
N  543632    36 4906984 1306660 00000000000  2 0            
N  543632    37 4907054 1306660 00000000000  2 0            
N  543632    38 4907064 1306960 00000000000  2 0            
N  543632    39 4907084 1306660 00000000000  2 0            
N  543632    40 4907094 1306950 00000000000  2 0            
N  543632    41 4907164 1307840 00000000000  2 0            
N  543632    42 4907194 1307880 00000000000  4 0            
N  543632    43 4907204 1307830 00000000000  2 0            
N  543632    44 4907234 1308100 00000000000  1 0            
N  543632    45 4907264 1306910 00000000000  3 0            
N  543632    46 4907264 1306990 00000000000  2 0            
N  543632    47 4907294 1307410 00000000000  2 0            
N  543632    48 4907334 1307060 00000000000  2 0            
N  543632    49 4907344 1307350 00000000000  2 0            
N  543632    50 4907344 1307700 00000000000  3 0            
N  543632    51 4907364 1306980 00000000000  2 0            
N  543632    52 4907364 1307520 00000000000  2 0            
N  543632    53 4907384 1307140 00000000000  2 0            
N  543632    54 4907394 1307630 00000000000  2 0            
N  543632    55 4907394 1308100 00000000000  1 0            
N  543632    56 4907414 1307210 00000000000  2 0            
N  543632    57 4907444 1306710 00000000000  2 0            
N  543632    58 4907524 1307050 00000000000  2 0            
N  543632    59 4907524 1307920 00000000000  2 0            
N  543632    60 4907564 1306990 00000000000  2 0            
N  543632    61 4907584 1306740 00000000000  2 0            
N  543632    62 4907594 1306970 00000000000  2 0            
N  543632    63 4907704 1308060 00000000000  2 0            
N  543632    64 4907734 1308100 00000000000  1 0            
N  543632    65 4907754 1306960 00000000000  2 0            
N  543632    66 4907794 1306790 00000000000  2 0            
N  543632    67 4907854 1306980 00000000000  2 0            
N  543632    68 4908074 1306830 00000000000  2 0            
N  543632    69 4908194 1306850 00000000000  2 0            
N  543632    70 4908204 1306830 00000000000  4 0            
N  543632    71 4908334 1306750 00000000000  2 0            
N  543632    72 4908364 1306730 00000000000  2 0            
N  543632    73 4908374 1306910 00000000000  2 0            
N  543632    74 4908394 1306930 00000000000  2 0            
N  543632    75 4908474 1306640 00000000000  2 0            
N  543632    76 4908514 1306330 00000000000  2 0            
N  543632    77 4908534 1306240 00000000000  2 0            
N  543632    78 4908624 1306080 00000000000  2 0            
N  543632    79 4908714 1305991 00000000000  2 0            
N  543632    80 4908764 1305881 00000000000  2 0            
N  543632    81 4908764 1306340 00000000000  2 0            
N  543632    82 4908814 1305751 00000000000  2 0            
N  543632    83 4908814 1306180 00000000000  2 0            
N  543632    84 4908894 1306440 00000000000  2 0            
N  543632    85 4908934 1307070 00000000000  2 0            
N  543632    86 4908984 1306500 00000000000  2 0            
N  543632    87 4909024 1307080 00000000000  2 0            
N  543632    88 4909074 1306530 00000000000  2 0            
N  543632    89 4909074 1307080 00000000000  2 0            
N  543632    90 4909114 1305371 00000000000  1 0            
N  543632    91 4909274 1308100 00000000000  1 0            
N  543632    92 4909284 1308060 00000000000  1 0            
N  543632    93 4909304 1307100 00000000000  1 0            
N  543632    94 4909364 1306630 00000000000  2 0            
N  543632    95 4909394 1306650 00000000000  1 1543633     5
N  543632    96 4909294 1305281 00000000000  1 0            
N  543632    97 4909394 1307779 00000000000  1 1543633    87
N  543632    98 4908816 1308110 00000000000  1 1543642    43
N  543633     1 4909114 1305371 00000000000  1 0            
N  543633     2 4909304 1307100 00000000000  1 0            
N  543633     3 4909394 1305181 00000000000  2 1            
N  543633     4 4909394 1305191 00000000000  2 1            
N  543633     5 4909394 1306650 00000000000  1 1543632    95
N  543633     6 4909394 1307120 00000000000  2 1            
N  543633     7 4909434 1305111 00000000000  1 1543623     3
N  543633     8 4909434 1306680 00000000000  2 0            
N  543633     9 4909524 1306740 00000000000  2 0            
N  543633    10 4909564 1307770 00000000000  2 0            
N  543633    11 4909574 1307210 00000000000  2 0            
N  543633    12 4909604 1307750 00000000000  2 0            
N  543633    13 4909784 1306840 00000000000  2 0            
N  543633    14 4909784 1307310 00000000000  2 0            
N  543633    15 4909814 1307770 00000000000  2 0            
N  543633    16 4909864 1307770 00000000000  2 0            
N  543633    17 4909894 1307770 00000000000  2 0            
N  543633    18 4909904 1305061 00000000000  1 0            
N  543633    19 4909924 1305111 00000000000  2 1            
N  543633    20 4909984 1306860 00000000000  2 0            
N  543633    21 4909984 1307380 00000000000  2 0            
N  543633    22 4909994 1307240 00000000000  2 0            
N  543633    23 4910004 1307770 00000000000  2 0            
N  543633    24 4910024 1307180 00000000000  2 0            
N  543633    25 4910054 1306970 00000000000  2 0            
N  543633    26 4910064 1306061 00000000000  2 0            
N  543633    27 4910064 1306880 00000000000  4 0            
N  543633    28 4910074 1307400 00000000000  4 0            
N  543633    29 4910074 1307670 00000000000  2 0            
N  543633    30 4910084 1306191 00000000000  2 0            
N  543633    31 4910084 1306750 00000000000  2 0            
N  543633    32 4910104 1305371 00000000000  2 0            
N  543633    33 4910184 1305601 00000000000  2 0            
N  543633    34 4910194 1305721 00000000000  2 0            
N  543633    35 4910224 1305641 00000000000  2 0            
N  543633    36 4910224 1306920 00000000000  2 0            
N  543633    37 4910274 1306980 00000000000  2 0            
N  543633    38 4910294 1307460 00000000000  2 0            
N  543633    39 4910334 1307060 00000000000  2 0            
N  543633    40 4910394 1307090 00000000000  2 0            
N  543633    41 4910514 1307600 00000000000  3 0            
N  543633    42 4910574 1307200 00000000000  2 0            
N  543633    43 4910724 1307460 00000000000  2 0            
N  543633    44 4910784 1307340 00000000000  2 0            
N  543633    45 4910814 1307290 00000000000  3 0            
N  543633    46 4910864 1307820 00000000000  1 0            
N  543633    47 4910924 1307920 00000000000  2 0            
N  543633    48 4910944 1307860 00000000000  1 0            
N  543633    49 4911004 1307360 00000000000  2 0            
N  543633    50 4911034 1308100 00000000000  1 0            
N  543633    51 4911104 1307410 00000000000  2 0            
N  543633    52 4911204 1307440 00000000000  3 0            
N  543633    53 4911234 1307270 00000000000  2 0            
N  543633    54 4911244 1307410 00000000000  2 0            
N  543633    55 4911264 1307370 00000000000  2 0            
N  543633    56 4911584 1307640 00000000000  2 0            
N  543633    57 4911594 1306990 00000000000  2 0            
N  543633    58 4911714 1307710 00000000000  2 0            
N  543633    59 4911754 1306760 00000000000  2 0            
N  543633    60 4911834 1307780 00000000000  2 0            
N  543633    61 4911954 1306491 00000000000  2 0            
N  543633    62 4911974 1306491 00000000000  2 0            
N  543633    63 4911974 1307850 00000000000  2 0            
N  543633    64 4912024 1307890 00000000000  2 0            
N  543633    65 4912064 1307940 00000000000  2 0            
N  543633    66 4912074 1308100 00000000000  1 0            
N  543633    67 4912084 1307960 00000000000  2 0            
N  543633    68 4912104 1308020 00000000000  2 0            
N  543633    69 4912104 1308050 00000000000  2 0            
N  543633    70 4912414 1306341 00000000000  2 0            
N  543633    71 4912484 1306171 00000000000  2 0            
