H  NLA       N01-07L-2K 21996  80
N  513136    48 4746771 1236106 00000000000  1 0            
N  513136    49 4746781 1236076 00000000000  2 0            
N  513136    50 4746831 1234026 00000000000  2 0            
N  513136    51 4746831 1235996 00000000000  2 0            
N  513136    52 4746851 1234096 00000000000  2 0            
N  513136    53 4746861 1235746 00000000000  2 0            
N  513136    54 4746881 1235476 00000000000  2 0            
N  513136    55 4746911 1235436 00000000000  2 0            
N  513136    56 4746911 1235616 00000000000  2 0            
N  513136    57 4746911 1235666 00000000000  1 0            
N  513136    58 4746951 1234836 00000000000  2 0            
N  513136    59 4746951 1235386 00000000000  2 0            
N  513136    60 4746971 1234606 00000000000  2 0            
N  513136    61 4746981 1235356 00000000000  2 0            
N  513136    62 4747011 1235326 00000000000  2 0            
N  513136    63 4747031 1234986 00000000000  2 0            
N  513136    64 4747051 1234946 00000000000  2 0            
N  513136    65 4747121 1234236 00000000000  2 0            
N  513136    66 4747141 1234406 00000000000  2 0            
N  513136    67 4747161 1234386 00000000000  2 0            
N  513136    68 4747201 1234996 00000000000  2 0            
N  513136    69 4747211 1235196 00000000000  2 0            
N  513136    70 4747221 1234566 00000000000  2 0            
N  513136    71 4747241 1234436 00000000000  2 0            
N  513137     1 4749660 1233097 00000000000  1 0            
N  513137     2 4749730 1233117 00000000000  2 1            
N  513137     3 4749850 1235116 00000000000  2 0            
N  513137     4 4749860 1235446 00000000000  2 0            
N  513137     5 4749870 1235736 00000000000  2 0            
N  513137     6 4749900 1235786 00000000000  2 0            
N  513137     7 4749930 1234716 00000000000  2 0            
N  513137     8 4750010 1235996 00000000000  1 0            
N  513137     9 4750040 1234616 00000000000  2 0            
N  513137    10 4750150 1234536 00000000000  2 0            
N  513137    11 4750160 1233377 00000000000  2 0            
N  513137    12 4750220 1234486 00000000000  2 0            
N  513137    13 4750270 1233397 00000000000  2 0            
N  513137    14 4750390 1233417 00000000000  2 0            
N  513137    15 4750430 1233427 00000000000  2 0            
N  513137    16 4750520 1233457 00000000000  2 0            
N  513137    17 4750530 1234346 00000000000  2 0            
N  513137    18 4750610 1234336 00000000000  2 0            
N  513137    19 4750630 1233477 00000000000  2 0            
N  513137    20 4750640 1234286 00000000000  2 0            
N  513137    21 4750670 1233496 00000000000  2 0            
N  513137    22 4750690 1234226 00000000000  2 0            
N  513137    23 4750730 1233506 00000000000  2 0            
N  513137    24 4750730 1234146 00000000000  2 0            
N  513137    25 4750780 1234196 00000000000  2 0            
N  513137    26 4750790 1234076 00000000000  4 0            
N  513137    27 4750820 1234066 00000000000  4 0            
N  513137    28 4750890 1234046 00000000000  4 0            
N  513137    29 4750930 1234616 00000000000  2 0            
N  513137    30 4751040 1234006 00000000000  4 0            
N  513137    31 4751050 1234986 00000000000  2 0            
N  513137    32 4751130 1233467 00000000000  2 0            
N  513137    33 4751130 1235016 00000000000  2 0            
N  513137    34 4751140 1233776 00000000000  4 0            
N  513137    35 4751180 1232987 00000000000  1 0            
N  513137    36 4751190 1233167 00000000000  2 0            
N  513137    37 4751200 1233247 00000000000  2 0            
N  513137    38 4751210 1233117 00000000000  2 1            
N  513137    39 4751250 1233656 00000000000  4 0            
N  513137    40 4751300 1235186 00000000000  2 0            
N  513137    41 4751520 1235286 00000000000  2 0            
N  513137    42 4751660 1235366 00000000000  2 0            
N  513137    43 4751670 1235366 00000000000  2 0            
N  513137    44 4751690 1235576 00000000000  2 0            
N  513137    45 4751710 1235476 00000000000  2 0            
N  513137    46 4751740 1235916 00000000000  2 0            
N  513137    47 4751770 1235626 00000000000  2 0            
N  513137    48 4751810 1235986 00000000000  2 0            
N  513137    49 4751820 1236086 00000000000  2 0            
N  513137    50 4751910 1236106 00000000000  1 1            
N  513146     1 4742691 1238706 00000000000  1 0            
N  513146     2 4742811 1236316 00000000000  1 0            
N  513146     3 4742911 1236286 00000000000  2 1            
N  513146     4 4742911 1238866 00000000000  2 1            
N  513146     5 4743011 1236116 00000000000  2 1            
N  513146     6 4743021 1236106 00000000000  2 0            
N  513146     7 4743021 1238976 00000000000  1 0            
N  513146     8 4743141 1235936 00000000000  1 0            
N  513146     9 4745071 1237546 00000000000  2 0            
N  513146    10 4745071 1237576 00000000000  2 0            
N  513146    11 4745071 1238146 00000000000  2 0            
N  513146    12 4745111 1237786 00000000000  2 0            
N  513146    13 4745131 1237466 00000000000  2 0            
N  513146    14 4745141 1237856 00000000000  2 0            
N  513146    15 4745151 1238026 00000000000  2 0            
N  513146    16 4745161 1236036 00000000000  1 0            
N  513146    17 4745171 1236106 00000000000  2 0            
N  513146    18 4745241 1238306 00000000000  2 0            
N  513146    19 4745251 1237396 00000000000  2 0            
N  513146    20 4745271 1237216 00000000000  2 0            
N  513146    21 4745301 1236686 00000000000  2 0            
N  513146    22 4745371 1236906 00000000000  2 0            
N  513146    23 4745411 1236296 00000000000  2 0            
N  513146    24 4745411 1236386 00000000000  2 0            
N  513146    25 4745441 1236316 00000000000  2 0            
N  513146    26 4745531 1238556 00000000000  2 0            
N  513146    27 4745591 1238656 00000000000  1 0            
N  513146    28 4746771 1236106 00000000000  1 0            
N  513146    29 4746791 1236106 00000000000  2 0            
N  513146    30 4746821 1236266 00000000000  2 0            
N  513146    31 4746831 1236296 00000000000  2 0            
N  513146    32 4746911 1235666 00000000000  1 0            
N  513146    33 4746911 1236306 00000000000  2 0            
N  513146    34 4747071 1236436 00000000000  2 0            
N  513146    35 4747071 1236546 00000000000  2 0            
N  513146    36 4747101 1236586 00000000000  2 0            
N  513146    37 4747101 1236616 00000000000  2 0            
N  513146    38 4747251 1236676 00000000000  2 0            
N  513146    39 4747331 1236736 00000000000  2 0            
N  513146    40 4747331 1236836 00000000000  2 0            
N  513146    41 4747361 1236866 00000000000  1 0            
N  513146    42 4747411 1236856 00000000000  1 1513147     2
N  513147     1 4747361 1236866 00000000000  1 0            
N  513147     2 4747411 1236856 00000000000  1 1513146    42
N  513147     3 4747411 1236906 00000000000  2 1            
N  513147     4 4747541 1236926 00000000000  2 0            
N  513147     5 4747601 1237296 00000000000  2 0            
N  513147     6 4747621 1237336 00000000000  2 0            
N  513147     7 4747771 1238066 00000000000  2 0            
N  513147     8 4747831 1238026 00000000000  2 0            
N  513147     9 4747901 1237996 00000000000  2 0            
N  513147    10 4747910 1238866 00000000000  2 0            
N  513147    11 4747930 1238906 00000000000  1 0            
N  513147    12 4748000 1238726 00000000000  2 0            
N  513147    13 4748041 1237026 00000000000  2 0            
N  513147    14 4748051 1237966 00000000000  2 0            
N  513147    15 4748111 1237946 00000000000  2 0            
N  513147    16 4748110 1238696 00000000000  2 0            
N  513147    17 4748121 1237346 00000000000  2 0            
N  513147    18 4748141 1237936 00000000000  3 0            
N  513147    19 4748151 1237356 00000000000  2 0            
N  513147    20 4748201 1237356 00000000000  2 0            
N  513147    21 4748241 1237896 00000000000  2 0            
N  513147    22 4748260 1238106 00000000000  2 0            
N  513147    23 4748300 1236956 00000000000  2 0            
N  513147    24 4748351 1237866 00000000000  2 0            
N  513147    25 4748360 1236936 00000000000  2 0            
N  513147    26 4748400 1238336 00000000000  2 0            
N  513147    27 4748410 1236926 00000000000  2 0            
N  513147    28 4748431 1237826 00000000000  2 0            
N  513147    29 4748510 1237776 00000000000  2 0            
N  513147    30 4748520 1236916 00000000000  2 0            
N  513147    31 4748560 1237006 00000000000  2 0            
N  513147    32 4748570 1237686 00000000000  2 0            
N  513147    33 4748580 1238636 00000000000  2 0            
N  513147    34 4748670 1236906 00000000000  2 0            
N  513147    35 4748760 1237136 00000000000  2 0            
N  513147    36 4748800 1237626 00000000000  2 0            
N  513147    37 4748820 1237606 00000000000  2 0            
N  513147    38 4748870 1237386 00000000000  2 0            
N  513147    39 4748880 1236776 00000000000  2 0            
N  513147    40 4748950 1236566 00000000000  2 0            
N  513147    41 4748950 1238886 00000000000  1 0            
N  513147    42 4748970 1237526 00000000000  2 0            
N  513147    43 4748990 1237106 00000000000  2 0            
N  513147    44 4749020 1237476 00000000000  3 0            
N  513147    45 4749040 1237446 00000000000  2 0            
N  513147    46 4749070 1236466 00000000000  2 0            
N  513147    47 4749070 1237396 00000000000  2 0            
N  513147    48 4749100 1236876 00000000000  2 0            
N  513147    49 4749130 1236806 00000000000  2 0            
N  513147    50 4749240 1236666 00000000000  2 0            
N  513147    51 4749280 1236536 00000000000  2 0            
N  513147    52 4749290 1236666 00000000000  2 0            
N  513147    53 4749450 1236656 00000000000  2 0            
N  513147    54 4749520 1236566 00000000000  2 0            
N  513147    55 4749600 1236576 00000000000  2 0            
N  513147    56 4749660 1236686 00000000000  2 0            
N  513147    57 4749730 1236596 00000000000  2 0            
N  513147    58 4749790 1236706 00000000000  3 0            
N  513147    59 4749820 1236616 00000000000  2 0            
N  513147    60 4749870 1236666 00000000000  2 0            
N  513147    61 4749990 1236656 01000000000  4 0            
N  513147    62 4750010 1235996 00000000000  1 0            
N  513147    63 4750020 1236106 00000000000  2 0            
N  513147    64 4750030 1236596 00000000000  1 0            
N  513147    65 4750100 1236536 00000000000  2 0            
N  513147    66 4750120 1236516 00000000000  2 0            
N  513147    67 4750130 1236446 00000000000  2 0            
N  513147    68 4750210 1236736 00000000000  2 0            
N  513147    69 4750210 1236806 00000000000  2 0            
N  513147    70 4750260 1236766 00000000000  2 0            
N  513147    71 4750360 1236906 00000000000  2 0            
N  513147    72 4750570 1236856 00000000000  2 0            
N  513147    73 4750730 1237026 00000000000  2 0            
N  513147    74 4750780 1236966 00000000000  2 0            
N  513147    75 4750820 1237066 00000000000  2 0            
N  513147    76 4750880 1237096 00000000000  2 0            
N  513147    77 4751070 1237236 00000000000  2 0            
N  513147    78 4751120 1237216 00000000000  2 0            
N  513147    79 4751140 1237246 00000000000  2 0            
N  513147    80 4751300 1237286 00000000000  2 0            
N  513147    81 4751420 1237246 00000000000  2 0            
N  513147    82 4751420 1237366 00000000000  2 0            
N  513147    83 4751450 1237406 00000000000  2 0            
N  513147    84 4751580 1237366 00000000000  2 0            
N  513147    85 4751700 1237436 00000000000  2 0            
N  513147    86 4751720 1237606 00000000000  1 0            
N  513147    87 4751750 1237446 00000000000  2 0            
N  513147    88 4751910 1237456 00000000000  1 1513240     3
N  513155     1 4738411 1241285 00000000000  1 1513154    67
N  513155     2 4738411 1241855 00000000000  1 1513154    68
N  513155     3 4738431 1241815 00000000000  2 0            
N  513155     4 4738451 1241805 00000000000  2 0            
N  513155     5 4738501 1241745 00000000000  2 0            
N  513155     6 4738651 1241325 00000000000  2 0            
N  513155     7 4738751 1241365 00000000000  5 0            
N  513155     8 4738781 1241355 00000000000  3 0            
N  513155     9 4738791 1241485 00000000000  2 0            
N  513155    10 4738861 1241335 00000000000  2 0            
N  513155    11 4739061 1241355 00000000000  2 0            
N  513155    12 4739241 1241325 00000000000  2 0            
N  513155    13 4739351 1241295 00000000000  2 0            
N  513155    14 4739471 1241255 00000000000  2 0            
N  513155    15 4739491 1241245 00000000000  2 0            
N  513155    16 4739511 1241255 00000000000  2 0            
N  513155    17 4739661 1241435 00000000000  2 0            
N  513155    18 4739731 1239396 00000000000  2 0            
N  513155    19 4739781 1241465 00000000000  2 0            
N  513155    20 4739861 1239616 00000000000  2 0            
N  513155    21 4739971 1239916 00000000000  2 0            
N  513155    22 4740021 1239116 00000000000  1 1513145    22
N  513155    23 4740041 1241315 00000000000  2 0            
N  513155    24 4740081 1240856 00000000000  2 0            
N  513155    25 4740111 1240836 00000000000  2 0            
N  513155    26 4740171 1241025 00000000000  2 0            
N  513155    27 4740291 1240646 00000000000  2 0            
N  513155    28 4740331 1240226 00000000000  2 0            
N  513155    29 4740391 1240366 00000000000  2 0            
N  513155    30 4740411 1240326 00000000000  2 0            
N  513155    31 4740541 1240976 00000000000  2 0            
N  513155    32 4740621 1241035 00000000000  2 0            
N  513155    33 4741051 1240996 00000000000  2 0            
N  513155    34 4741171 1240716 00000000000  2 0            
N  513155    35 4741171 1240956 00000000000  2 0            
N  513155    36 4741441 1240326 00000000000  2 0            
N  513155    37 4741441 1240366 00000000000  2 0            
N  513155    38 4741611 1240146 00000000000  2 0            
N  513155    39 4741691 1240126 00000000000  2 0            
N  513155    40 4741711 1239786 00000000000  2 0            
N  513155    41 4741901 1242045 00000000000  2 0            
N  513155    42 4741901 1242075 00000000000  1 0            
N  513155    43 4742241 1241755 00000000000  2 0            
N  513155    44 4742291 1239986 00000000000  2 0            
N  513155    45 4742321 1241655 00000000000  2 0            
N  513155    46 4742381 1241605 00000000000  2 0            
N  513155    47 4742481 1239906 00000000000  2 0            
N  513155    48 4742721 1241395 00000000000  2 0            
N  513155    49 4742751 1241385 00000000000  2 0            
N  513155    50 4742881 1240016 00000000000  1 0            
N  513155    51 4742891 1240776 00000000000  1 0            
N  513155    52 4742911 1240786 00000000000  1 1513156     4
N  513155    53 4742911 1241056 00000000000  1 1513156     6
N  513156     1 4742881 1240016 00000000000  1 0            
N  513156     2 4742891 1240776 00000000000  1 0            
N  513156     3 4742911 1240026 00000000000  2 1            
N  513156     4 4742911 1240786 00000000000  1 1513155    52
N  513156     5 4742911 1240846 00000000000  3 1            
N  513156     6 4742911 1241056 00000000000  1 1513155    53
N  513156     7 4743021 1238976 00000000000  1 0            
N  513156     8 4743021 1240126 00000000000  2 0            
N  513156     9 4743021 1240726 00000000000  2 0            
N  513156    10 4743091 1239116 00000000000  2 1            
N  513156    11 4743161 1239226 00000000000  2 0            
N  513156    12 4743201 1240326 00000000000  3 0            
N  513156    13 4743251 1240516 00000000000  2 0            
N  513156    14 4743271 1240466 00000000000  2 0            
N  513156    15 4743471 1240256 00000000000  2 0            
N  513156    16 4743531 1240346 00000000000  2 0            
N  513156    17 4743571 1239536 00000000000  2 0            
N  513156    18 4743631 1239716 00000000000  2 0            
N  513156    19 4743641 1239686 00000000000  2 0            
N  513156    20 4743671 1239806 00000000000  2 0            
N  513156    21 4743681 1240606 00000000000  2 0            
N  513156    22 4743721 1240636 00000000000  2 0            
N  513156    23 4743741 1239876 00000000000  2 0            
N  513156    24 4743781 1240636 00000000000  2 0            
N  513156    25 4743811 1240776 00000000000  2 0            
N  513156    26 4743821 1240116 00000000000  2 0            
N  513156    27 4743821 1240706 00000000000  2 0            
N  513156    28 4743821 1240756 00000000000  2 0            
N  513156    29 4743821 1240876 00000000000  2 0            
N  513156    30 4743831 1240296 00000000000  2 0            
N  513156    31 4743831 1240386 00000000000  2 0            
N  513156    32 4743871 1241006 00000000000  2 0            
N  513156    33 4743891 1240186 00000000000  2 0            
N  513156    34 4743891 1241086 00000000000  2 0            
N  513156    35 4743901 1240726 00000000000  2 0            
N  513156    36 4743901 1241066 00000000000  2 0            
N  513156    37 4743931 1241096 00000000000  2 0            
N  513156    38 4743981 1241066 00000000000  3 0            
N  513156    39 4744021 1241096 00000000000  2 0            
N  513156    40 4744131 1241126 00000000000  2 0            
N  513156    41 4744271 1241226 00000000000  2 0            
N  513156    42 4744371 1241276 00000000000  2 0            
N  513156    43 4744421 1241296 00000000000  2 0            
N  513156    44 4744901 1241375 00000000000  2 0            
N  513156    45 4744921 1241395 00000000000  2 0            
N  513156    46 4744981 1241445 00000000000  2 0            
N  513156    47 4745011 1241495 00000000000  2 0            
N  513156    48 4745251 1241955 00000000000  1 0            
N  513156    49 4745591 1238656 00000000000  1 0            
N  513156    50 4745771 1239116 00000000000  2 1            
N  513156    51 4746021 1239236 00000000000  2 0            
N  513156    52 4746051 1239266 00000000000  2 0            
N  513156    53 4746241 1239236 00000000000  2 0            
N  513156    54 4746431 1239416 00000000000  2 0            
N  513156    55 4746581 1239666 00000000000  2 0            
N  513156    56 4746681 1239776 00000000000  2 0            
N  513156    57 4746931 1239786 00000000000  2 0            
N  513156    58 4747030 1239796 00000000000  2 0            
N  513156    59 4747040 1240286 00000000000  2 0            
N  513156    60 4747070 1240246 00000000000  2 0            
N  513156    61 4747120 1240206 00000000000  2 0            
N  513156    62 4747130 1241405 00000000000  2 0            
N  513156    63 4747170 1241326 00000000000  2 0            
N  513156    64 4747180 1240226 00000000000  2 0            
N  513156    65 4747220 1239836 00000000000  2 0            
N  513156    66 4747220 1239986 00000000000  2 0            
N  513156    67 4747220 1241565 00000000000  2 0            
N  513156    68 4747220 1241905 00000000000  1 0            
N  513156    69 4747230 1239896 00000000000  3 0            
N  513156    70 4747240 1241855 00000000000  2 0            
N  513156    71 4747250 1241615 00000000000  2 0            
N  513156    72 4747260 1239996 00000000000  2 0            
N  513156    73 4747280 1239816 00000000000  2 0            
N  513156    74 4747280 1240686 00000000000  2 0            
N  513156    75 4747310 1240146 00000000000  2 0            
N  513156    76 4747330 1240726 00000000000  2 0            
N  513156    77 4747330 1241286 00000000000  2 0            
N  513156    78 4747350 1241705 00000000000  2 0            
N  513156    79 4747370 1239706 00000000000  2 0            
N  513156    80 4747370 1240756 00000000000  1 0            
N  513156    81 4747410 1239716 00000000000  1 1513157     2
N  513156    82 4747410 1241266 00000000000  1 1513157     4
N  513157     1 4747370 1240756 00000000000  1 0            
N  513157     2 4747410 1239716 00000000000  1 1513156    81
N  513157     3 4747410 1241016 00000000000  2 1            
N  513157     4 4747410 1241266 00000000000  1 1513156    82
N  513157     5 4747440 1241046 00000000000  2 0            
N  513157     6 4747510 1241126 00000000000  2 0            
N  513157     7 4747650 1239636 00000000000  2 0            
N  513157     8 4747930 1238906 00000000000  1 0            
N  513157     9 4747940 1239706 00000000000  2 0            
N  513157    10 4748010 1239666 00000000000  2 0            
N  513157    11 4748160 1239466 00000000000  2 0            
N  513157    12 4748170 1239116 00000000000  2 1            
N  513157    13 4748180 1239406 00000000000  2 0            
N  513157    14 4748200 1239246 00000000000  2 0            
N  513157    15 4748950 1238886 00000000000  1 0            
N  513157    16 4749180 1239116 00000000000  2 1            
N  513157    17 4749290 1239166 00000000000  2 0            
N  513157    18 4749480 1239296 00000000000  2 0            
N  513157    19 4749600 1239466 00000000000  2 0            
N  513157    20 4750410 1239956 00000000000  2 0            
N  513157    21 4750500 1240136 00000000000  2 0            
N  513157    22 4750710 1240386 00000000000  2 0            
N  513157    23 4751030 1240436 00000000000  2 0            
N  513157    24 4751410 1240736 00000000000  2 0            
N  513157    25 4751420 1240676 00000000000  2 0            
N  513157    26 4751570 1240696 00000000000  2 0            
N  513157    27 4751610 1240706 00000000000  2 0            
N  513157    28 4751680 1240526 00000000000  1 0            
N  513157    29 4751680 1240536 00000000000  2 0            
N  513157    30 4751710 1240596 00000000000  2 0            
N  513157    31 4751720 1240626 00000000000  2 0            
N  513165     1 4738411 1243855 00000000000  1 1513164    75
N  513165     2 4738631 1243915 00000000000  2 0            
N  513165     3 4738651 1243905 00000000000  2 0            
N  513165     4 4738721 1243795 00000000000  2 0            
N  513165     5 4738821 1243815 00000000000  2 0            
N  513165     6 4738931 1243815 00000000000  2 0            
N  513165     7 4739021 1243775 00000000000  2 0            
N  513165     8 4739131 1243825 00000000000  2 0            
N  513165     9 4739171 1243845 00000000000  2 0            
N  513165    10 4739471 1244105 00000000000  2 0            
N  513165    11 4739531 1244145 00000000000  2 0            
N  513165    12 4739941 1244335 00000000000  2 0            
N  513165    13 4739941 1244365 00000000000  2 0            
N  513165    14 4739951 1244425 00000000000  2 0            
N  513165    15 4739951 1244465 00000000000  2 0            
N  513165    16 4740071 1244575 00000000000  2 0            
N  513165    17 4740141 1244645 00000000000  2 0            
N  513165    18 4740211 1244915 00000000000  1 0            
N  513165    19 4741811 1242515 00000000000  2 0            
N  513165    20 4741841 1242295 00000000000  2 0            
N  513165    21 4741901 1242075 00000000000  1 0            
N  513165    22 4741911 1244055 00000000000  2 0            
N  513165    23 4741921 1242115 00000000000  2 1            
N  513165    24 4741921 1242645 00000000000  2 0            
N  513165    25 4741921 1243665 00000000000  2 0            
N  513165    26 4741921 1243785 00000000000  2 0            
N  513165    27 4741941 1242695 00000000000  2 0            
N  513165    28 4741951 1244475 00000000000  2 0            
N  513165    29 4741961 1243505 00000000000  2 0            
N  513165    30 4741991 1242975 00000000000  2 0            
N  513165    31 4741991 1244455 00000000000  2 0            
N  513165    32 4742031 1243365 00000000000  2 0            
N  513165    33 4742141 1244465 00000000000  2 0            
N  513165    34 4742201 1244565 00000000000  2 0            
N  513165    35 4742231 1244445 00000000000  2 0            
N  513165    36 4742241 1245105 00000000000  1 0            
N  513165    37 4742351 1244795 00000000000  2 0            
N  513165    38 4742371 1244935 00000000000  2 0            
N  513165    39 4741797 1242471 00000000000  2 0            
N  513166     1 4744531 1244555 00000000000  2 0            
N  513166     2 4744541 1244985 00000000000  2 0            
N  513166     3 4744541 1245085 00000000000  1 0            
N  513166     4 4744561 1244425 00000000000  2 0            
N  513166     5 4744561 1244945 00000000000  2 0            
N  513166     6 4744571 1244605 00000000000  2 0            
N  513166     7 4744611 1244375 00000000000  2 0            
N  513166     8 4744611 1244875 00000000000  2 0            
N  513166     9 4744621 1244855 00000000000  2 0            
N  513166    10 4744641 1244825 00000000000  2 0            
N  513166    11 4744741 1244145 00000000000  2 0            
N  513166    12 4744741 1244165 00000000000  2 0            
N  513166    13 4744941 1243955 00000000000  2 0            
N  513166    14 4745141 1243825 00000000000  2 0            
N  513166    15 4745251 1241955 00000000000  1 0            
N  513166    16 4745311 1243705 00000000000  2 0            
N  513166    17 4745351 1242115 00000000000  2 1            
N  513166    18 4745461 1243585 00000000000  2 0            
N  513166    19 4745701 1243655 00000000000  2 0            
N  513166    20 4745711 1242625 00000000000  2 0            
N  513166    21 4745761 1243685 00000000000  2 0            
N  513166    22 4745771 1242715 00000000000  2 0            
N  513166    23 4745811 1243805 00000000000  2 0            
N  513166    24 4745891 1242965 00000000000  2 0            
N  513166    25 4745931 1243245 00000000000  2 0            
N  513166    26 4745931 1243465 00000000000  2 0            
N  513166    27 4745941 1243275 00000000000  2 0            
N  513166    28 4745941 1243495 00000000000  2 0            
N  513166    29 4745990 1243835 00000000000  2 0            
N  513166    30 4746010 1243545 00000000000  3 0            
N  513166    31 4746030 1243535 00000000000  2 0            
N  513166    32 4746030 1243605 00000000000  2 0            
N  513166    33 4746170 1243465 00000000000  2 0            
N  513166    34 4746210 1243455 00000000000  2 0            
N  513166    35 4746260 1243355 00000000000  2 0            
N  513166    36 4746390 1243285 00000000000  2 0            
N  513166    37 4746440 1243255 00000000000  2 0            
N  513166    38 4746690 1243145 00000000000  2 0            
N  513166    39 4747060 1242115 00000000000  2 1            
N  513166    40 4747090 1242375 00000000000  2 0            
N  513166    41 4747190 1242455 00000000000  2 0            
N  513166    42 4747220 1241905 00000000000  1 0            
N  513166    43 4747340 1242515 00000000000  2 0            
N  513166    44 4747340 1242855 00000000000  2 0            
N  513166    45 4747360 1242575 00000000000  2 0            
N  513167     1 4751890 1242975 00000000000  1 0            
N  513167     2 4751910 1242975 00000000000  1 1513260     2
N  513175     1 4738321 1246535 00000000000  1 0            
N  513175     2 4738411 1246535 00000000000  2 1            
N  513175     3 4738441 1246535 00000000000  2 0            
N  513175     4 4738721 1246485 00000000000  2 0            
N  513175     5 4738751 1246505 00000000000  2 0            
N  513175     6 4738851 1246535 00000000000  2 0            
N  513175     7 4738881 1246535 00000000000  2 0            
N  513175     8 4739121 1246855 00000000000  2 0            
N  513175     9 4739121 1246885 00000000000  2 0            
N  513175    10 4739251 1246975 00000000000  2 0            
N  513175    11 4739511 1247015 00000000000  2 0            
N  513175    12 4739681 1247005 00000000000  3 0            
N  513175    13 4739761 1246955 00000000000  2 0            
N  513175    14 4739821 1246845 00000000000  2 0            
N  513175    15 4739831 1246835 00000000000  2 0            
N  513175    16 4739841 1246825 00000000000  2 0            
N  513175    17 4739861 1246815 00000000000  2 0            
N  513175    18 4739881 1246815 00000000000  2 0            
N  513175    19 4739881 1247275 00000000000  2 0            
N  513175    20 4739891 1246805 00000000000  2 0            
N  513175    21 4739931 1246755 00000000000  2 0            
N  513175    22 4740061 1247485 00000000000  2 0            
N  513175    23 4740091 1246575 00000000000  2 0            
N  513175    24 4740181 1245185 00000000000  2 0            
N  513175    25 4740201 1245105 00000000000  2 0            
N  513175    26 4740211 1244915 00000000000  1 0            
N  513175    27 4740211 1246475 00000000000  2 0            
N  513175    28 4740251 1246295 00000000000  2 0            
N  513175    29 4740271 1247605 00000000000  2 0            
N  513175    30 4740301 1245245 00000000000  2 0            
N  513175    31 4740381 1247725 00000000000  2 0            
N  513175    32 4740401 1245265 00000000000  2 0            
N  513175    33 4740411 1245265 00000000000  2 0            
N  513175    34 4740431 1245275 00000000000  2 0            
N  513175    35 4740511 1245265 00000000000  2 0            
N  513175    36 4740561 1247845 00000000000  2 0            
N  513175    37 4740591 1245995 00000000000  2 0            
N  513175    38 4740611 1245265 00000000000  2 0            
N  513175    39 4740711 1247885 00000000000  2 0            
N  513175    40 4740761 1245965 00000000000  2 0            
N  513175    41 4740791 1247905 00000000000  2 0            
N  513175    42 4740841 1245375 00000000000  2 0            
N  513175    43 4740871 1245385 00000000000  2 0            
N  513175    44 4740871 1247955 00000000000  2 0            
N  513175    45 4740951 1245825 00000000000  2 0            
N  513175    46 4741001 1245505 00000000000  2 0            
N  513175    47 4741021 1245785 00000000000  2 0            
N  513175    48 4741041 1245575 00000000000  2 0            
N  513175    49 4741101 1245745 00000000000  4 0            
N  513175    50 4741111 1248025 00000000000  2 0            
N  513175    51 4741171 1245735 00000000000  4 0            
N  513175    52 4741191 1248015 00000000000  2 0            
