H  NLA       N01-07L-2K 21996  80
N  624010    27 5044093 1491393 00000000000  2 0            
N  624010    28 5044333 1491483 00000000000  1 0            
N  624011     1 5044333 1491483 00000000000  1 0            
N  624011     2 5044373 1491473 00000000000  2 1            
N  624011     3 5044593 1491533 00000000000  2 0            
N  624011     4 5044613 1491543 00000000000  2 0            
N  624011     5 5044703 1491503 00000000000  2 0            
N  624011     6 5044743 1491493 00000000000  2 0            
N  624011     7 5044773 1491463 00000000000  2 0            
N  624011     8 5045163 1491433 00000000000  2 0            
N  624011     9 5045243 1491423 00000000000  2 0            
N  624011    10 5045463 1491303 00000000000  2 0            
N  624011    11 5045743 1491193 00000000000  2 0            
N  624011    12 5045763 1491163 00000000000  2 0            
N  624011    13 5045853 1491093 00000000000  1 1624001     1
N  624011    14 5047763 1490813 00000000000  1 0            
N  624011    15 5047853 1491093 00000000000  2 1            
N  624011    16 5047933 1491273 00000000000  2 0            
N  624011    17 5048063 1491493 00000000000  2 0            
N  624011    18 5048443 1491863 00000000000  2 0            
N  624011    19 5048493 1492013 00000000000  2 0            
N  624011    20 5048493 1492033 00000000000  2 0            
N  624011    21 5048573 1492153 00000000000  2 0            
N  624011    22 5048583 1492193 00000000000  2 0            
N  624011    23 5048773 1492453 00000000000  2 0            
N  624011    24 5048823 1492653 00000000000  2 0            
N  624011    25 5048843 1492673 00000000000  1 0            
N  624012     1 5048843 1492673 00000000000  1 0            
N  624012     2 5048873 1492703 00000000000  2 1            
N  624012     3 5048923 1492743 00000000000  2 0            
N  624012     4 5049073 1493613 00000000000  2 0            
N  624012     5 5049073 1493673 00000000000  1 0            
N  624012     6 5049163 1492763 00000000000  2 0            
N  624012     7 5049193 1493373 00000000000  2 0            
N  624012     8 5049203 1493313 00000000000  2 0            
N  624012     9 5049213 1493003 00000000000  2 0            
N  624012    10 5049233 1493113 00000000000  2 0            
N  624020     1 5039744 1495752 00000000000  1 0            
N  624020     2 5039874 1495542 00000000000  2 1            
N  624020     3 5039984 1495282 00000000000  2 0            
N  624020     4 5040054 1495482 00000000000  2 0            
N  624020     5 5040124 1495092 00000000000  2 0            
N  624020     6 5040134 1494982 00000000000  2 0            
N  624020     7 5040224 1494832 00000000000  2 0            
N  624020     8 5040314 1494562 00000000000  2 0            
N  624020     9 5040344 1494472 00000000000  2 0            
N  624020    10 5040494 1494182 00000000000  2 0            
N  624020    11 5040534 1494102 00000000000  2 0            
N  624020    12 5040654 1494092 00000000000  1 1624010     4
N  624021     1 5048723 1494372 00000000000  2 0            
N  624021     2 5048723 1494522 00000000000  2 0            
N  624021     3 5048743 1494332 00000000000  2 0            
N  624021     4 5048753 1494622 00000000000  1 0            
N  624021     5 5048873 1494153 00000000000  1 1624022     2
N  624022     1 5048753 1494622 00000000000  1 0            
N  624022     2 5048873 1494153 00000000000  1 1624021     5
N  624022     3 5048873 1494742 00000000000  2 1            
N  624022     4 5048883 1494133 00000000000  2 0            
N  624022     5 5048913 1494093 00000000000  2 1            
N  624022     6 5049073 1493673 00000000000  1 0            
N  624022     7 5049303 1495202 00000000000  2 0            
N  624022     8 5049313 1495072 00000000000  2 0            
N  624022     9 5049323 1495092 00000000000  2 0            
N  624022    10 5049323 1495172 00000000000  2 0            
N  624022    11 5049523 1495852 00000000000  2 0            
N  624022    12 5049573 1495882 00000000000  2 0            
N  624022    13 5049603 1495902 00000000000  2 0            
N  624022    14 5049653 1495962 00000000000  2 0            
N  624022    15 5049793 1496122 00000000000  2 0            
N  624022    16 5049993 1496282 00000000000  2 0            
N  624022    17 5050073 1496352 00000000000  2 0            
N  624022    18 5050133 1496382 00000000000  2 0            
N  624022    19 5050183 1496422 00000000000  2 0            
N  624022    20 5050233 1496462 00000000000  2 0            
N  624022    21 5050343 1496552 00000000000  2 0            
N  624022    22 5050473 1496782 00000000000  2 0            
N  624022    23 5050563 1497072 00000000000  1 0            
N  624030     1 5039873 1498902 00000000000  1 1623937    12
N  624030     2 5039943 1498992 00000000000  2 0            
N  624030     3 5039983 1499302 00000000000  2 0            
N  624030     4 5040043 1499352 00000000000  2 0            
N  624030     5 5040093 1499402 00000000000  2 0            
N  624030     6 5040143 1499462 00000000000  2 0            
N  624030     7 5040183 1499492 00000000000  2 0            
N  624030     8 5040183 1499502 00000000000  2 0            
N  624030     9 5040193 1499722 00000000000  2 0            
N  624030    10 5040193 1499742 00000000000  2 0            
N  624030    11 5040193 1499812 00000000000  2 0            
N  624030    12 5040193 1499872 00000000000  2 0            
N  624030    13 5040203 1499612 00000000000  2 0            
N  624030    14 5040203 1499782 00000000000  2 0            
N  624030    15 5040223 1500002 00000000000  1 0            
N  624032     1 5050563 1497072 00000000000  1 0            
N  624032     2 5050563 1497092 00000000000  2 1            
N  624032     3 5050773 1497332 00000000000  2 0            
N  624032     4 5050893 1497452 00000000000  2 0            
N  624032     5 5051003 1497542 00000000000  2 0            
N  624032     6 5051143 1497572 00000000000  2 0            
N  624032     7 5051213 1497572 00000000000  2 0            
N  624032     8 5051263 1497562 00000000000  2 0            
N  624032     9 5051343 1497522 00000000000  2 0            
N  624032    10 5051363 1497512 00000000000  2 0            
N  624032    11 5051483 1497472 00000000000  2 0            
N  624032    12 5051693 1497512 00000000000  2 0            
N  624032    13 5051793 1497532 00000000000  2 0            
N  624032    14 5051943 1497582 00000000000  2 0            
N  624032    15 5052023 1497602 00000000000  2 0            
N  624032    16 5052722 1497632 00000000000  2 0            
N  624032    17 5052832 1497642 00000000000  2 0            
N  624032    18 5052932 1497652 00000000000  2 0            
N  624032    19 5053372 1497572 00000000000  1 1624033     1
N  624033     1 5053372 1497572 00000000000  1 1624032    19
N  624033     2 5053512 1497542 00000000000  2 0            
N  624033     3 5053832 1497492 00000000000  2 0            
N  624033     4 5054602 1497412 00000000000  2 0            
N  624033     5 5054772 1497392 00000000000  2 0            
N  624033     6 5054822 1497372 00000000000  2 0            
N  624033     7 5055012 1497452 00000000000  2 0            
N  624033     8 5055032 1497472 00000000000  2 0            
N  624033     9 5055042 1497502 00000000000  2 0            
N  624033    10 5055272 1497722 00000000000  2 0            
N  624033    11 5055282 1497732 00000000000  2 0            
N  624033    12 5055322 1497782 00000000000  2 0            
N  624033    13 5055392 1497952 00000000000  2 0            
N  624033    14 5055452 1498402 00000000000  2 0            
N  624033    15 5055462 1498512 00000000000  2 0            
N  624033    16 5055472 1498542 00000000000  2 0            
N  624033    17 5055492 1498752 00000000000  2 0            
N  624033    18 5055492 1498882 00000000000  2 0            
N  624033    19 5055522 1499082 00000000000  2 0            
N  624033    20 5055532 1499822 00000000000  2 0            
N  624033    21 5055542 1499762 00000000000  2 0            
N  624033    22 5055552 1499702 00000000000  2 0            
N  624033    23 5055562 1499552 00000000000  2 0            
N  624033    24 5055562 1499672 00000000000  2 0            
N  624033    25 5055684 1500092 00000000000  1 1624043    25
N  624040     1 5040213 1500092 00000000000  2 1            
N  624040     2 5040213 1500142 00000000000  2 0            
N  624040     3 5040213 1500162 00000000000  2 0            
N  624040     4 5040223 1500002 00000000000  1 0            
N  624040     5 5040243 1500232 00000000000  2 0            
N  624040     6 5040253 1500252 00000000000  2 0            
N  624040     7 5040253 1500292 00000000000  2 0            
N  624040     8 5040283 1500342 00000000000  2 0            
N  624040     9 5040343 1500462 00000000000  2 0            
N  624040    10 5040363 1500572 00000000000  2 0            
N  624040    11 5040363 1500602 00000000000  2 0            
N  624040    12 5040363 1500632 00000000000  2 0            
N  624040    13 5040373 1500702 00000000000  2 0            
N  624040    14 5040483 1500922 00000000000  2 0            
N  624040    15 5040583 1501072 00000000000  2 0            
N  624040    16 5040683 1501171 00000000000  2 0            
N  624040    17 5040793 1501251 00000000000  2 0            
N  624040    18 5040893 1501271 00000000000  2 0            
N  624040    19 5040893 1501451 00000000000  2 0            
N  624040    20 5040903 1501501 00000000000  2 0            
N  624040    21 5040953 1501401 00000000000  2 0            
N  624040    22 5040983 1501611 00000000000  2 0            
N  624040    23 5041003 1501691 00000000000  2 0            
N  624040    24 5041183 1501821 00000000000  2 0            
N  624040    25 5041433 1501961 00000000000  2 0            
N  624040    26 5041513 1502071 00000000000  2 0            
N  624040    27 5041553 1502101 00000000000  2 0            
N  624040    28 5041633 1502211 00000000000  2 0            
N  624040    29 5041663 1502321 00000000000  2 0            
N  624040    30 5041673 1502241 00000000000  2 0            
N  624040    31 5041763 1502381 00000000000  2 0            
N  624040    32 5041993 1502721 00000000000  1 0            
N  624041     1 5047263 1503051 00000000000  1 0            
N  624041     2 5047633 1502892 00000000000  2 0            
N  624041     3 5047833 1502662 00000000000  2 0            
N  624041     4 5048083 1502712 00000000000  2 0            
N  624041     5 5048463 1503062 00000000000  2 0            
N  624041     6 5048583 1503052 00000000000  2 0            
N  624041     7 5048773 1503022 00000000000  2 0            
N  624041     8 5048833 1503012 00000000000  2 0            
N  624041     9 5048873 1503012 00000000000  1 1624042     1
N  624042     1 5048873 1503012 00000000000  1 1624041     9
N  624042     2 5049143 1502852 00000000000  2 0            
N  624042     3 5049163 1502812 00000000000  2 0            
N  624042     4 5049163 1502832 00000000000  2 0            
N  624042     5 5049163 1502842 00000000000  2 0            
N  624042     6 5049303 1502762 00000000000  2 0            
N  624042     7 5049383 1502072 00000000000  2 0            
N  624042     8 5049413 1502402 00000000000  2 0            
N  624042     9 5049433 1501662 00000000000  2 0            
N  624042    10 5049443 1501982 00000000000  2 0            
N  624042    11 5049463 1501512 00000000000  2 0            
N  624042    12 5049703 1501432 00000000000  2 0            
N  624042    13 5049813 1501382 00000000000  2 0            
N  624042    14 5049873 1501352 00000000000  2 0            
N  624042    15 5049943 1501372 00000000000  2 0            
N  624042    16 5050282 1501602 00000000000  2 0            
N  624042    17 5050902 1501702 00000000000  2 0            
N  624042    18 5050942 1501702 00000000000  2 0            
N  624042    19 5050982 1501702 00000000000  2 0            
N  624042    20 5050992 1501752 00000000000  2 0            
N  624042    21 5051072 1501752 00000000000  2 0            
N  624042    22 5051292 1501712 00000000000  2 0            
N  624042    23 5051402 1501432 00000000000  2 0            
N  624042    24 5051422 1501452 00000000000  2 0            
N  624042    25 5051472 1501362 00000000000  2 0            
N  624042    26 5051602 1501202 00000000000  2 0            
N  624042    27 5051602 1501322 00000000000  2 0            
N  624042    28 5051652 1501122 00000000000  2 0            
N  624042    29 5052322 1500782 00000000000  2 0            
N  624042    30 5052512 1500682 00000000000  2 0            
N  624042    31 5052982 1500822 00000000000  2 0            
N  624042    32 5053222 1500762 00000000000  2 0            
N  624042    33 5053372 1500712 00000000000  1 1624043     1
N  624043     1 5053372 1500712 00000000000  1 1624042    33
N  624043     2 5053662 1500642 00000000000  2 0            
N  624043     3 5054302 1500382 00000000000  2 0            
N  624043     4 5054372 1500372 00000000000  2 0            
N  624043     5 5054792 1500192 00000000000  2 0            
N  624043     6 5054832 1500182 00000000000  2 0            
N  624043     7 5055142 1500182 00000000000  2 0            
N  624043     8 5055292 1500192 00000000000  2 0            
N  624043     9 5055442 1500202 00000000000  2 0            
N  624043    10 5055482 1500202 00000000000  2 0            
N  624043    11 5055492 1500222 00000000000  2 0            
N  624043    12 5055712 1500342 00000000000  2 0            
N  624043    13 5055762 1500392 00000000000  2 0            
N  624043    14 5055782 1500412 00000000000  2 0            
N  624043    15 5055812 1500462 00000000000  2 0            
N  624043    16 5055912 1500572 00000000000  3 0            
N  624043    17 5056062 1500732 00000000000  2 0            
N  624043    18 5056092 1500762 00000000000  2 0            
N  624043    19 5056162 1500842 00000000000  2 0            
N  624043    20 5056372 1501012 00000000000  2 0            
N  624043    21 5056812 1501112 00000000000  2 0            
N  624043    22 5056962 1501112 00000000000  2 0            
N  624043    23 5057042 1501132 00000000000  2 0            
N  624043    24 5057182 1501242 00000000000  1 0            
N  624043    25 5055684 1500092 00000000000  1 1624033    25
N  624044     1 5057182 1501242 00000000000  1 0            
N  624044     2 5057872 1501212 00000000000  2 1            
N  624044     3 5058242 1501192 00000000000  2 0            
N  624044     4 5058562 1501272 00000000000  2 0            
N  624044     5 5058612 1501282 00000000000  2 0            
N  624044     6 5059112 1501442 00000000000  2 0            
N  624044     7 5059172 1501492 00000000000  2 0            
N  624044     8 5059352 1501612 00000000000  2 0            
N  624044     9 5059522 1501772 00000000000  2 0            
N  624044    10 5059702 1501892 00000000000  2 0            
N  624044    11 5059752 1501942 00000000000  2 0            
N  624044    12 5059872 1501942 00000000000  2 0            
N  624044    13 5059992 1502012 00000000000  2 0            
N  624044    14 5060462 1502272 00000000000  2 0            
N  624044    15 5060832 1502392 00000000000  2 0            
N  624044    16 5060862 1502532 00000000000  2 0            
N  624044    17 5060882 1502552 00000000000  2 0            
N  624044    18 5060912 1502562 00000000000  2 0            
N  624044    19 5061192 1502692 00000000000  2 0            
N  624044    20 5061202 1502692 00000000000  2 0            
N  624044    21 5061372 1502642 00000000000  1 0            
N  624047     1 5071831 1503092 00000000000  1 1624057     7
N  624047     2 5072341 1502932 00000000000  2 0            
N  624047     3 5073031 1502702 00000000000  2 0            
N  624047     4 5073481 1502532 00000000000  2 0            
N  624047     5 5074091 1502102 00000000000  2 0            
N  624047     6 5074611 1501582 00000000000  2 0            
N  624047     7 5074771 1501572 00000000000  2 0            
N  624047     8 5074980 1501602 00000000000  2 0            
N  624047     9 5075110 1501662 00000000000  2 0            
N  624047    10 5075370 1501702 00000000000  2 0            
N  624047    11 5075670 1501812 00000000000  2 0            
N  624047    12 5075720 1501832 00000000000  1 0            
N  624050     1 5041993 1502721 00000000000  1 0            
N  624050     2 5042233 1503091 00000000000  2 1            
N  624050     3 5042413 1503361 00000000000  2 0            
N  624050     4 5042543 1503581 00000000000  2 0            
N  624050     5 5042553 1503631 00000000000  2 0            
N  624050     6 5042603 1503761 00000000000  2 0            
N  624050     7 5042653 1504771 00000000000  2 0            
N  624050     8 5042783 1504971 00000000000  2 0            
N  624050     9 5043373 1505061 00000000000  2 0            
N  624050    10 5043483 1505041 00000000000  2 0            
N  624050    11 5043593 1504971 00000000000  2 0            
N  624050    12 5044183 1504761 00000000000  2 0            
N  624050    13 5044313 1505171 00000000000  2 0            
N  624050    14 5044333 1505391 00000000000  1 0            
N  624050    15 5044343 1505081 00000000000  2 0            
N  624050    16 5044373 1504921 00000000000  1 1624051     2
N  624050    17 5044373 1505051 00000000000  1 1624051     3
N  624051     1 5044333 1505391 00000000000  1 0            
N  624051     2 5044373 1504921 00000000000  1 1624050    16
N  624051     3 5044373 1505051 00000000000  1 1624050    17
N  624051     4 5044373 1505491 00000000000  2 1            
N  624051     5 5044433 1504991 00000000000  3 0            
N  624051     6 5044473 1505701 00000000000  2 0            
N  624051     7 5044493 1505771 00000000000  2 0            
N  624051     8 5044543 1506041 00000000000  2 0            
N  624051     9 5044543 1506091 00000000000  1 1624061     9
N  624051    10 5044573 1504731 00000000000  2 0            
N  624051    11 5044863 1504471 00000000000  2 0            
N  624051    12 5045253 1504261 00000000000  2 0            
N  624051    13 5045303 1504251 00000000000  2 0            
N  624051    14 5045383 1504171 00000000000  2 0            
N  624051    15 5045443 1504161 00000000000  2 0            
N  624051    16 5045893 1503891 00000000000  2 0            
N  624051    17 5045973 1503841 00000000000  2 0            
N  624051    18 5046063 1503781 00000000000  2 0            
N  624051    19 5046653 1503441 00000000000  2 0            
N  624051    20 5046933 1503401 00000000000  2 0            
N  624051    21 5047213 1503091 00000000000  2 1            
N  624051    22 5047263 1503051 00000000000  1 0            
N  624053     1 5055472 1505941 00000000000  1 0            
N  624053     2 5055522 1505761 00000000000  2 0            
N  624053     3 5055812 1505701 00000000000  2 0            
N  624053     4 5056702 1505611 00000000000  2 0            
N  624053     5 5057462 1505502 00000000000  2 0            
N  624053     6 5057512 1505492 00000000000  2 0            
N  624053     7 5057872 1505342 00000000000  1 1624054     1
N  624054     1 5057872 1505342 00000000000  1 1624053     7
N  624054     2 5058012 1505392 00000000000  2 0            
N  624054     3 5058592 1505532 00000000000  2 0            
N  624054     4 5059252 1505352 00000000000  2 0            
N  624054     5 5059422 1505202 00000000000  2 0            
N  624054     6 5059682 1504792 00000000000  2 0            
N  624054     7 5059792 1504662 00000000000  2 0            
N  624054     8 5060322 1504302 00000000000  2 0            
N  624054     9 5061122 1503872 00000000000  2 0            
N  624054    10 5061372 1502642 00000000000  1 0            
N  624054    11 5061511 1503602 00000000000  2 0            
N  624054    12 5061621 1503522 00000000000  2 0            
N  624054    13 5061651 1503512 00000000000  2 0            
N  624054    14 5061701 1503092 00000000000  2 1            
N  624054    15 5061731 1503412 00000000000  2 0            
N  624054    16 5061751 1503522 00000000000  2 0            
N  624054    17 5061771 1503272 00000000000  2 0            
N  624054    18 5061821 1503512 00000000000  3 0            
N  624054    19 5061891 1503562 00000000000  2 0            
N  624054    20 5061931 1503592 00000000000  2 0            
N  624054    21 5061971 1503612 00000000000  2 0            
N  624054    22 5062261 1504302 00000000000  2 0            
N  624054    23 5062271 1504432 00000000000  2 0            
N  624054    24 5062341 1504882 00000000000  2 0            
N  624054    25 5062371 1504992 00000000000  1 1624055     1
N  624055     1 5062371 1504992 00000000000  1 1624054    25
N  624055     2 5062531 1505152 00000000000  2 0            
N  624055     3 5062671 1505262 00000000000  2 0            
N  624055     4 5062801 1505322 00000000000  2 0            
N  624055     5 5062901 1505352 00000000000  2 0            
N  624055     6 5063001 1505402 00000000000  2 0            
N  624055     7 5063111 1505442 00000000000  2 0            
N  624055     8 5063171 1506092 00000000000  1 1624065    25
N  624055     9 5063231 1506012 00000000000  2 0            
N  624055    10 5063251 1505952 00000000000  2 0            
N  624055    11 5063261 1505922 00000000000  2 0            
N  624055    12 5063331 1505652 00000000000  2 0            
N  624055    13 5063351 1505522 00000000000  2 0            
N  624055    14 5063351 1505592 00000000000  2 0            
N  624055    15 5063371 1505532 00000000000  3 0            
N  624055    16 5063491 1505582 00000000000  2 0            
N  624055    17 5063591 1505612 00000000000  2 0            
N  624055    18 5063951 1505662 00000000000  2 0            
N  624055    19 5063991 1505662 00000000000  2 0            
N  624055    20 5064551 1505622 00000000000  2 0            
N  624055    21 5064641 1505592 00000000000  2 0            
N  624055    22 5064941 1506092 00000000000  1 1624065    39
N  624055    23 5064981 1505522 00000000000  2 0            
N  624055    24 5065251 1505802 00000000000  2 0            
N  624055    25 5065301 1505392 00000000000  4 0            
N  624055    26 5065371 1505472 00000000000  2 0            
N  624055    27 5065421 1505332 00000000000  4 0            
N  624055    28 5065481 1505582 00000000000  4 0            
N  624055    29 5065601 1505652 00000000000  2 0            
N  624055    30 5065651 1505212 00000000000  4 0            
N  624055    31 5065691 1503572 00000000000  2 0            
N  624055    32 5065711 1503592 00000000000  1 0            
N  624055    33 5065751 1505702 00000000000  2 0            
N  624055    34 5065781 1503512 00000000000  2 0            
N  624055    35 5065781 1505712 00000000000  2 0            
N  624055    36 5065851 1503502 00000000000  2 0            
N  624055    37 5065941 1504982 00000000000  4 0            
N  624055    38 5066021 1503602 00000000000  2 0            
N  624055    39 5066071 1504832 00000000000  4 0            
N  624055    40 5066081 1503662 00000000000  2 0            
N  624055    41 5066131 1503722 00000000000  2 0            
N  624055    42 5066151 1504712 00000000000  4 0            
N  624055    43 5066191 1506092 00000000000  1 1624065    53
N  624055    44 5066201 1503812 00000000000  3 0            
N  624055    45 5066211 1505722 00000000000  2 0            
N  624055    46 5066211 1506032 00000000000  2 0            
N  624055    47 5066261 1503992 00000000000  2 0            
N  624055    48 5066271 1504082 00000000000  2 0            
N  624055    49 5066271 1504102 00000000000  2 0            
N  624055    50 5066281 1504252 00000000000  2 0            
N  624055    51 5066281 1504442 00000000000  4 0            
N  624055    52 5066321 1505722 00000000000  4 0            
N  624055    53 5066331 1505682 00000000000  2 0            
N  624055    54 5066341 1504422 00000000000  4 0            
N  624055    55 5066341 1505662 00000000000  2 0            
N  624055    56 5066371 1503762 00000000000  3 0            
N  624055    57 5066371 1505552 00000000000  2 0            
N  624055    58 5066391 1504602 00000000000  2 0            
N  624055    59 5066401 1504722 00000000000  2 0            
N  624055    60 5066401 1505722 00000000000  2 0            
N  624055    61 5066421 1504822 00000000000  2 0            
N  624055    62 5066431 1504922 00000000000  2 0            
N  624055    63 5066441 1505712 00000000000  2 0            
N  624055    64 5066471 1505212 00000000000  2 0            
N  624055    65 5066481 1503852 00000000000  2 0            
N  624055    66 5066511 1503682 00000000000  2 0            
N  624055    67 5066621 1503962 00000000000  2 0            
N  624055    68 5066641 1503712 00000000000  2 0            
N  624055    69 5066661 1503712 00000000000  2 0            
N  624055    70 5066781 1504102 00000000000  2 0            
N  624055    71 5066831 1504142 00000000000  1 0            
N  624055    72 5066871 1503762 00000000000  1 1624056     2
N  624055    73 5066871 1505442 00000000000  1 1624056     4
N  624055    74 5065839 1505256 00000000000  1 0            
N  624056     1 5066831 1504142 00000000000  1 0            
N  624056     2 5066871 1503762 00000000000  2 1624055    72
N  624056     3 5066871 1504162 00000000000  2 1            
N  624056     4 5066871 1505442 00000000000  1 1624055    73
N  624056     5 5066961 1505402 00000000000  2 0            
N  624056     6 5067021 1504282 00000000000  2 0            
N  624056     7 5067051 1504402 00000000000  2 0            
N  624056     8 5067061 1503792 00000000000  2 0            
N  624056     9 5067131 1505332 00000000000  2 0            
N  624056    10 5067331 1505282 00000000000  2 0            
N  624056    11 5067351 1504372 00000000000  2 0            
N  624056    12 5067381 1503872 00000000000  2 0            
N  624056    13 5067451 1504362 00000000000  2 0            
N  624056    14 5067531 1505232 00000000000  2 0            
N  624056    15 5067641 1504352 00000000000  2 0            
N  624056    16 5067731 1504322 00000000000  2 0            
N  624056    17 5067771 1504302 00000000000  2 0            
N  624056    18 5067791 1503922 00000000000  2 0            
N  624056    19 5067821 1504942 00000000000  2 0            
N  624056    20 5067961 1504222 00000000000  2 0            
N  624056    21 5068131 1504642 00000000000  2 0            
N  624056    22 5068151 1504622 00000000000  2 0            
N  624056    23 5068201 1504562 00000000000  2 0            
N  624056    24 5068261 1503882 00000000000  2 0            
N  624056    25 5068261 1504482 00000000000  2 0            
N  624056    26 5068271 1504062 00000000000  2 0            
N  624056    27 5068311 1504072 00000000000  2 0            
N  624056    28 5068341 1503892 00000000000  2 0            
N  624056    29 5068351 1504342 00000000000  2 0            
N  624056    30 5068381 1503892 00000000000  2 0            
N  624056    31 5068421 1504172 00000000000  2 0            
N  624056    32 5068461 1504112 00000000000  3 0            
N  624056    33 5068481 1504112 00000000000  2 0            
N  624056    34 5068531 1503882 00000000000  4 0            
N  624056    35 5068531 1504102 00000000000  3 0            
N  624056    36 5068551 1504022 00000000000  2 0            
N  624056    37 5068561 1503962 00000000000  2 0            
N  624056    38 5068561 1504002 00000000000  2 0            
N  624056    39 5068561 1504102 00000000000  2 0            
N  624056    40 5068571 1503852 00000000000  3 0            
N  624056    41 5068761 1504092 00000000000  2 0            
N  624056    42 5068841 1503912 00000000000  2 0            
N  624056    43 5068961 1503742 00000000000  2 0            
N  624056    44 5069141 1504262 00000000000  2 0            
N  624056    45 5069181 1504262 00000000000  2 0            
N  624056    46 5069371 1503922 00000000000  1 0            
N  624056    47 5069411 1503592 00000000000  2 0            
N  624056    48 5069511 1503542 00000000000  2 0            
N  624056    49 5069581 1504472 00000000000  2 0            
N  624056    50 5069701 1504592 00000000000  2 0            
N  624056    51 5069741 1504622 00000000000  2 0            
N  624056    52 5069851 1503412 00000000000  2 0            
N  624056    53 5070061 1504542 00000000000  2 0            
N  624056    54 5070321 1504492 00000000000  2 0            
N  624056    55 5070791 1503412 00000000000  2 0            
N  624056    56 5070821 1504462 00000000000  2 0            
N  624056    57 5070851 1503422 00000000000  2 0            
N  624056    58 5070861 1504542 00000000000  2 0            
N  624056    59 5070881 1503412 00000000000  2 0            
N  624056    60 5071101 1504702 00000000000  2 0            
N  624056    61 5071281 1504772 00000000000  1 0            
N  624056    62 5071321 1503172 00000000000  1 0            
N  624056    63 5068742 1503807 00000000000  1 0            
N  624057     1 5071281 1504772 00000000000  1 0            
N  624057     2 5071321 1503172 00000000000  1 0            
N  624057     3 5071371 1503152 00000000000  2 1            
N  624057     4 5071371 1504802 00000000000  2 1            
N  624057     5 5071411 1504822 00000000000  2 0            
N  624057     6 5071691 1503112 00000000000  2 0            
N  624057     7 5071831 1503092 00000000000  1 1624047     1
N  624057     8 5071911 1505062 00000000000  2 0            
N  624057     9 5071971 1505022 00000000000  3 0            
N  624057    10 5072001 1505012 00000000000  2 0            
N  624057    11 5072011 1505002 00000000000  2 0            
