H  NLA       N01-07L-2K 21996  80
N  473067    23 4714166 1147104 00000000000  2 0            
N  473067    24 4714506 1147494 00000000000  2 0            
N  473067    25 4714836 1147544 00000000000  3 0            
N  473067    26 4714836 1148154 00000000000  2 0            
N  473067    27 4714856 1148264 00000000000  2 0            
N  473067    28 4714966 1146124 00000000000  1 1473057    36
N  473067    29 4714966 1147144 00000000000  2 0            
N  473067    30 4714976 1146174 00000000000  2 0            
N  473067    31 4715046 1146304 00000000000  2 0            
N  473067    32 4715066 1146724 00000000000  2 0            
N  473067    33 4715066 1148484 00000000000  2 0            
N  473067    34 4715076 1147724 00000000000  2 0            
N  473067    35 4715136 1147944 00000000000  2 0            
N  473067    36 4715166 1147764 00000000000  2 0            
N  473067    37 4715226 1148614 00000000000  2 0            
N  473067    38 4715326 1148754 00000000000  2 0            
N  473067    39 4715356 1148784 00000000000  2 0            
N  473067    40 4715506 1148944 00000000000  2 0            
N  473067    41 4715536 1149094 00000000000  1 0            
N  473076     1 4706837 1150704 00000000000  1 0            
N  473076     2 4706876 1152124 00000000000  1 0            
N  473076     3 4706916 1150774 00000000000  2 1            
N  473076     4 4706916 1150854 00000000000  2 1            
N  473076     5 4706916 1151044 00000000000  1 1            
N  473076     6 4706916 1151194 00000000000  1 1473075    80
N  473076     7 4706916 1151674 00000000000  1 1473075    76
N  473076     8 4706916 1152074 00000000000  2 1            
N  473076     9 4706936 1151784 00000000000  2 0            
N  473076    10 4707026 1151364 00000000000  2 0            
N  473076    11 4707206 1151584 00000000000  2 0            
N  473076    12 4707226 1152124 00000000000  1 1483006     8
N  473076    13 4707256 1151654 00000000000  2 0            
N  473076    14 4707316 1151794 00000000000  3 0            
N  473076    15 4709376 1150844 00000000000  2 0            
N  473076    16 4709386 1150864 00000000000  2 0            
N  473076    17 4709456 1150994 00000000000  2 0            
N  473076    18 4709486 1150994 00000000000  2 0            
N  473076    19 4709506 1150664 00000000000  2 0            
N  473076    20 4709576 1151024 00000000000  2 0            
N  473076    21 4709596 1150474 00000000000  2 0            
N  473076    22 4709656 1150474 00000000000  2 0            
N  473076    23 4709706 1150324 00000000000  2 0            
N  473076    24 4709776 1151114 00000000000  2 0            
N  473076    25 4709796 1150284 00000000000  2 0            
N  473076    26 4709856 1151274 00000000000  2 0            
N  473076    27 4709886 1150234 00000000000  2 0            
N  473076    28 4709896 1151124 00000000000  2 0            
N  473076    29 4709936 1151184 00000000000  2 0            
N  473076    30 4709966 1151354 00000000000  2 0            
N  473076    31 4709996 1151404 00000000000  2 0            
N  473076    32 4710006 1152094 00000000000  1 0            
N  473076    33 4710056 1151784 00000000000  2 0            
N  473076    34 4710106 1151684 00000000000  2 0            
N  473076    35 4710116 1150114 00000000000  2 0            
N  473076    36 4710206 1149124 00000000000  1 1473066    36
N  473076    37 4710206 1149454 00000000000  2 0            
N  473076    38 4710286 1149934 00000000000  2 0            
N  473076    39 4710286 1150074 00000000000  2 0            
N  473076    40 4710326 1149774 00000000000  2 0            
N  473076    41 4710366 1150034 00000000000  3 0            
N  473076    42 4710486 1150024 00000000000  2 0            
N  473076    43 4710606 1150144 00000000000  2 0            
N  473076    44 4710666 1150194 00000000000  2 0            
N  473076    45 4710786 1150274 00000000000  2 0            
N  473076    46 4710876 1150284 00000000000  2 0            
N  473076    47 4711086 1150374 00000000000  2 0            
N  473076    48 4711206 1150424 00000000000  2 0            
N  473076    49 4711216 1150334 00000000000  2 0            
N  473076    50 4711306 1150624 00000000000  1 0            
N  473076    51 4711326 1150414 00000000000  2 0            
N  473076    52 4711356 1150694 00000000000  2 0            
N  473076    53 4711416 1150344 00000000000  1 1473077     2
N  473076    54 4711416 1150814 00000000000  1 1473077     4
N  473077     1 4711306 1150624 00000000000  1 0            
N  473077     2 4711416 1150344 00000000000  1 1473076    53
N  473077     3 4711416 1150444 00000000000  2 1            
N  473077     4 4711416 1150814 00000000000  1 1473076    54
N  473077     5 4711426 1150364 00000000000  2 0            
N  473077     6 4711446 1150424 00000000000  2 0            
N  473077     7 4711506 1150744 00000000000  2 0            
N  473077     8 4711536 1150334 00000000000  2 0            
N  473077     9 4711646 1150804 00000000000  2 0            
N  473077    10 4711756 1150854 00000000000  2 0            
N  473077    11 4711876 1150894 00000000000  2 0            
N  473077    12 4711946 1150784 00000000000  2 0            
N  473077    13 4712096 1150944 00000000000  2 0            
N  473077    14 4712126 1151024 00000000000  2 0            
N  473077    15 4712216 1151214 00000000000  2 0            
N  473077    16 4712306 1151904 00000000000  1 0            
N  473077    17 4712436 1151894 00000000000  2 0            
N  473077    18 4712506 1151244 00000000000  2 0            
N  473077    19 4712656 1151234 00000000000  2 0            
N  473077    20 4712786 1151244 00000000000  2 0            
N  473077    21 4713066 1151644 00000000000  2 0            
N  473077    22 4713186 1151234 00000000000  2 0            
N  473077    23 4713486 1151404 00000000000  2 0            
N  473077    24 4713486 1151504 00000000000  3 0            
N  473077    25 4713546 1151414 01000000000  2 0            
N  473077    26 4713586 1151344 00000000000  3 0            
N  473077    27 4713606 1151394 00000000000  2 0            
N  473077    28 4713706 1151334 00000000000  2 0            
N  473077    29 4713716 1151344 00000000000  2 0            
N  473077    30 4713806 1151304 00000000000  4 0            
N  473077    31 4713866 1151354 00000000000  2 0            
N  473077    32 4713966 1151434 00000000000  2 0            
N  473077    33 4714036 1151484 00000000000  2 0            
N  473077    34 4714056 1151504 00000000000  2 0            
N  473077    35 4714116 1151104 00000000000  2 0            
N  473077    36 4714296 1150854 00000000000  2 0            
N  473077    37 4714366 1151724 00000000000  2 0            
N  473077    38 4714396 1150744 00000000000  2 0            
N  473077    39 4714416 1151784 00000000000  2 0            
N  473077    40 4714536 1150684 00000000000  2 0            
N  473077    41 4714576 1151834 00000000000  3 0            
N  473077    42 4714626 1152084 00000000000  2 0            
N  473077    43 4714666 1152004 00000000000  4 0            
N  473077    44 4714816 1151774 00000000000  2 0            
N  473077    45 4714866 1151864 00000000000  4 0            
N  473077    46 4714916 1150554 00000000000  2 0            
N  473077    47 4714986 1151824 00000000000  5 0            
N  473077    48 4715086 1151764 00000000000  4 0            
N  473077    49 4715156 1150394 00000000000  2 0            
N  473077    50 4715166 1151724 00000000000  4 0            
N  473077    51 4715246 1150334 00000000000  2 0            
N  473077    52 4715246 1151704 00000000000  5 0            
N  473077    53 4715316 1151944 00000000000  2 0            
N  473077    54 4715366 1152094 00000000000  1 0            
N  473077    55 4715466 1151664 00000000000  4 0            
N  473077    56 4715466 1152124 00000000000  1 1483007    39
N  473077    57 4715516 1150124 00000000000  2 0            
N  473077    58 4715526 1152114 00000000000  2 0            
N  473077    59 4715536 1149094 00000000000  1 0            
N  473077    60 4715546 1152114 00000000000  1 0            
N  473077    61 4715556 1149124 00000000000  1 1            
N  473077    62 4715616 1151574 00000000000  5 0            
N  473077    63 4715656 1151554 00000000000  2 0            
N  473077    64 4715706 1151534 00000000000  2 0            
N  473077    65 4715846 1149764 00000000000  2 0            
N  473077    66 4715916 1149724 00000000000  1 1473170     3
N  473077    67 4715916 1151234 00000000000  2 1473170     4
N  473077    68 4715916 1151414 00000000000  1 1473170     5
N  473077    69 4713328 1152124 00000000000  1 1483007    43
N  473102     1 4727625 1129456 00000000000  2 0            
N  473102     2 4727625 1130076 00000000000  2 0            
N  473102     3 4727635 1129756 00000000000  2 0            
N  473102     4 4727655 1129606 00000000000  2 0            
N  473102     5 4727685 1129956 00000000000  2 0            
N  473102     6 4727735 1130146 00000000000  2 0            
N  473102     7 4727755 1130156 00000000000  2 0            
N  473102     8 4727825 1130266 00000000000  2 0            
N  473102     9 4727855 1129436 00000000000  2 0            
N  473102    10 4727935 1130246 00000000000  2 0            
N  473102    11 4727965 1130306 00000000000  2 0            
N  473102    12 4727975 1129167 00000000000  2 0            
N  473102    13 4727985 1130356 00000000000  2 0            
N  473102    14 4728025 1129257 00000000000  2 0            
N  473102    15 4728205 1130626 00000000000  2 0            
N  473102    16 4728265 1130646 00000000000  2 0            
N  473102    17 4728305 1130386 00000000000  2 0            
N  473102    18 4728335 1130846 00000000000  2 0            
N  473102    19 4728355 1130436 00000000000  2 0            
N  473102    20 4728445 1130926 00000000000  2 0            
N  473102    21 4728495 1130976 00000000000  2 0            
N  473102    22 4728665 1131046 00000000000  1 0            
N  473102    23 4728315 1129046 00000000000  1 0            
N  473111     1 4720236 1133226 00000000000  1 0            
N  473111     2 4720416 1133246 00000000000  2 1            
N  473111     3 4720526 1133156 00000000000  2 0            
N  473111     4 4720636 1133066 00000000000  2 0            
N  473111     5 4720856 1132886 00000000000  2 0            
N  473111     6 4720906 1132876 00000000000  2 0            
N  473111     7 4721506 1132836 00000000000  2 0            
N  473111     8 4721776 1132626 00000000000  2 0            
N  473111     9 4721936 1132536 00000000000  2 0            
N  473111    10 4722096 1132486 00000000000  2 0            
N  473111    11 4722316 1132396 00000000000  2 0            
N  473111    12 4722436 1132466 00000000000  2 0            
N  473111    13 4722666 1132486 00000000000  2 0            
N  473111    14 4723046 1132456 00000000000  2 0            
N  473111    15 4723266 1132436 00000000000  2 0            
N  473111    16 4723306 1132426 00000000000  2 0            
N  473111    17 4723646 1132276 00000000000  2 0            
N  473111    18 4723956 1132486 00000000000  2 0            
N  473111    19 4724056 1132556 00000000000  2 0            
N  473111    20 4724096 1132566 00000000000  2 0            
N  473111    21 4724136 1132586 00000000000  2 0            
N  473111    22 4724216 1132626 00000000000  2 0            
N  473111    23 4724256 1132646 00000000000  3 0            
N  473111    24 4724286 1132666 00000000000  2 0            
N  473111    25 4724406 1132866 00000000000  3 0            
N  473111    26 4724416 1132906 00000000000  2 0            
N  473111    27 4724446 1133056 00000000000  2 0            
N  473111    28 4724576 1133136 00000000000  2 0            
N  473111    29 4724626 1133146 00000000000  2 0            
N  473111    30 4724726 1133336 00000000000  2 0            
N  473111    31 4724756 1133366 00000000000  2 0            
N  473111    32 4724776 1133396 00000000000  2 0            
N  473111    33 4724856 1133506 00000000000  1 0            
N  473111    34 4724916 1132996 00000000000  1 1473112    41
N  473111    35 4724916 1131936 00000000000  1 1473112     2
N  473112     1 4724856 1133506 00000000000  1 0            
N  473112     2 4724916 1131936 00000000000  1 1473111    35
N  473112     3 4724916 1133586 00000000000  2 1            
N  473112     4 4724936 1133696 00000000000  2 0            
N  473112     5 4724976 1133866 00000000000  2 0            
N  473112     6 4725006 1133176 00000000000  2 0            
N  473112     7 4725006 1134046 00000000000  1 0            
N  473112     8 4725376 1133606 00000000000  2 0            
N  473112     9 4725486 1133756 00000000000  2 0            
N  473112    10 4725845 1133776 00000000000  2 0            
N  473112    11 4725895 1133766 00000000000  2 0            
N  473112    12 4726446 1131126 00000000000  2 1            
N  473112    13 4726475 1133666 00000000000  2 0            
N  473112    14 4726515 1133596 00000000000  2 0            
N  473112    15 4726935 1133396 00000000000  2 0            
N  473112    16 4727195 1133226 00000000000  2 0            
N  473112    17 4727405 1133316 00000000000  2 0            
N  473112    18 4727645 1133356 00000000000  2 0            
N  473112    19 4727815 1133406 00000000000  2 0            
N  473112    20 4727845 1133386 00000000000  2 0            
N  473112    21 4728025 1133246 00000000000  2 0            
N  473112    22 4728295 1133186 00000000000  2 0            
N  473112    23 4728385 1133006 00000000000  2 0            
N  473112    24 4728445 1132716 00000000000  2 0            
N  473112    25 4728465 1132866 00000000000  2 0            
N  473112    26 4728475 1132936 00000000000  2 0            
N  473112    27 4728525 1132656 00000000000  2 0            
N  473112    28 4728615 1132536 00000000000  2 0            
N  473112    29 4728665 1131046 00000000000  1 0            
N  473112    30 4728805 1131346 00000000000  2 0            
N  473112    31 4728805 1132666 00000000000  2 0            
N  473112    32 4728825 1132546 00000000000  2 0            
N  473112    33 4728835 1131126 00000000000  3 1            
N  473112    34 4728895 1132906 00000000000  2 0            
N  473112    35 4728915 1132456 00000000000  3 0            
N  473112    36 4729045 1131316 00000000000  2 0            
N  473112    37 4729295 1131426 00000000000  2 0            
N  473112    38 4729335 1131636 00000000000  2 0            
N  473112    39 4729335 1132116 00000000000  2 0            
N  473112    40 4729415 1133156 00000000000  1 1473113     2
N  473112    41 4724916 1132996 00000000000  1 1473111    34
N  473113     1 4728835 1131126 00000000000  1 0            
N  473113     2 4729415 1133156 00000000000  3 1473112    40
N  473113     3 4729635 1134116 00000000000  1 0            
N  473113     4 4729655 1133246 00000000000  2 0            
N  473113     5 4729765 1133776 00000000000  1 0            
N  473113     6 4729775 1133776 00000000000  2 0            
N  473113     7 4729825 1133966 00000000000  2 0            
N  473113     8 4729925 1133566 00000000000  2 0            
N  473121     1 4720416 1134026 00000000000  1 0            
N  473121     2 4720416 1134726 00000000000  1 1473120    32
N  473121     3 4720486 1134796 00000000000  2 0            
N  473121     4 4720496 1134126 00000000000  2 1            
N  473121     5 4720666 1134976 00000000000  2 0            
N  473121     6 4720686 1135006 00000000000  2 0            
N  473121     7 4720776 1136096 00000000000  2 0            
N  473121     8 4720836 1136056 00000000000  2 0            
N  473121     9 4720866 1135156 00000000000  2 0            
N  473121    10 4720876 1135416 00000000000  2 0            
N  473121    11 4720886 1135646 00000000000  2 0            
N  473121    12 4720906 1135606 00000000000  2 0            
N  473121    13 4720926 1136516 00000000000  2 0            
N  473121    14 4720946 1134556 00000000000  2 0            
N  473121    15 4720946 1136076 00000000000  2 0            
N  473121    16 4720996 1137126 00000000000  1 1473131    19
N  473121    17 4721056 1136666 00000000000  2 0            
N  473121    18 4721076 1134456 00000000000  2 0            
N  473121    19 4721306 1134536 00000000000  2 0            
N  473121    20 4721476 1134696 00000000000  2 0            
N  473121    21 4721626 1134776 00000000000  2 0            
N  473121    22 4721866 1134716 00000000000  2 0            
N  473121    23 4722206 1134826 00000000000  2 0            
N  473121    24 4722526 1134806 00000000000  2 0            
N  473121    25 4722706 1134796 00000000000  2 0            
N  473121    26 4723196 1134806 00000000000  2 0            
N  473121    27 4723226 1136206 00000000000  2 0            
N  473121    28 4723236 1136236 00000000000  2 0            
N  473121    29 4723486 1135896 00000000000  2 0            
N  473121    30 4723516 1134856 00000000000  2 0            
N  473121    31 4723546 1135896 00000000000  2 0            
N  473121    32 4723546 1137126 00000000000  1 1473131    48
N  473121    33 4723636 1136786 00000000000  2 0            
N  473121    34 4723646 1134956 00000000000  2 0            
N  473121    35 4723796 1135556 00000000000  2 0            
N  473121    36 4723816 1135886 00000000000  2 0            
N  473121    37 4723876 1135046 00000000000  2 0            
N  473121    38 4724006 1135046 00000000000  2 0            
N  473121    39 4724066 1134936 00000000000  2 0            
N  473121    40 4724356 1135016 00000000000  3 0            
N  473121    41 4724536 1135216 00000000000  2 0            
N  473121    42 4724545 1134946 00000000000  5 0            
N  473121    43 4724565 1134906 00000000000  2 0            
N  473121    44 4724566 1135056 00000000000  2 0            
N  473121    45 4724725 1134646 00000000000  2 0            
N  473121    46 4724725 1135436 00000000000  2 0            
N  473121    47 4724835 1135816 00000000000  1 0            
N  473121    48 4724856 1134436 00000000000  1 0            
N  473122     1 4724835 1135816 00000000000  1 0            
N  473122     2 4724856 1134436 00000000000  1 0            
N  473122     3 4724916 1134256 00000000000  2 1            
N  473122     4 4724916 1134306 00000000000  2 1            
N  473122     5 4724916 1134416 00000000000  2 1            
N  473122     6 4724915 1136026 00000000000  2 1            
N  473122     7 4724946 1134346 00000000000  2 0            
N  473122     8 4724966 1134126 00000000000  2 1            
N  473122     9 4724966 1134366 00000000000  2 0            
N  473122    10 4724966 1134406 00000000000  2 0            
N  473122    11 4724996 1134396 00000000000  3 0            
N  473122    12 4725006 1134046 00000000000  1 0            
N  473122    13 4725035 1134456 00000000000  2 0            
N  473122    14 4725055 1134596 00000000000  2 0            
N  473122    15 4725105 1134676 00000000000  2 0            
N  473122    16 4725105 1134716 00000000000  2 0            
N  473122    17 4725135 1134746 00000000000  2 0            
N  473122    18 4725175 1134786 00000000000  2 0            
N  473122    19 4725195 1134816 00000000000  2 0            
N  473122    20 4725235 1134886 00000000000  2 0            
N  473122    21 4725275 1134936 00000000000  2 0            
N  473122    22 4725285 1136426 00000000000  2 0            
N  473122    23 4725335 1135016 00000000000  2 0            
N  473122    24 4725375 1135026 00000000000  2 0            
N  473122    25 4725555 1135106 00000000000  2 0            
N  473122    26 4725595 1136686 00000000000  2 0            
N  473122    27 4725625 1135236 00000000000  2 0            
N  473122    28 4725665 1136726 00000000000  2 0            
N  473122    29 4725805 1135366 00000000000  2 0            
N  473122    30 4725855 1136866 00000000000  2 0            
N  473122    31 4725875 1136886 00000000000  2 0            
N  473122    32 4726015 1135396 00000000000  2 0            
N  473122    33 4726315 1136966 00000000000  2 0            
N  473122    34 4726345 1135416 00000000000  2 0            
N  473122    35 4726595 1135446 00000000000  2 0            
N  473122    36 4726695 1135366 00000000000  2 0            
N  473122    37 4726695 1136966 00000000000  2 0            
N  473122    38 4726745 1135316 00000000000  3 0            
N  473122    39 4726835 1136856 00000000000  2 0            
N  473122    40 4726915 1136786 00000000000  4 0            
N  473122    41 4726945 1136786 00000000000  4 0            
N  473122    42 4727015 1135536 00000000000  2 0            
N  473122    43 4727015 1136656 00000000000  2 0            
N  473122    44 4727035 1135266 00000000000  2 0            
N  473122    45 4727095 1135376 00000000000  2 0            
N  473122    46 4727115 1136396 00000000000  2 0            
N  473122    47 4727115 1136426 00000000000  2 0            
N  473122    48 4727125 1135256 00000000000  2 0            
N  473122    49 4727185 1135576 00000000000  2 0            
N  473122    50 4727205 1135256 00000000000  2 0            
N  473122    51 4727215 1135666 00000000000  2 0            
N  473122    52 4727215 1135816 00000000000  2 0            
N  473122    53 4727295 1135916 00000000000  2 0            
N  473122    54 4727325 1136086 00000000000  2 0            
N  473122    55 4727415 1136706 00000000000  4 0            
N  473122    56 4727435 1137126 00000000000  1 1473132    16
N  473122    57 4727465 1135156 00000000000  2 0            
N  473122    58 4727555 1136936 00000000000  2 0            
N  473122    59 4727605 1136756 00000000000  4 0            
N  473122    60 4727675 1136766 00000000000  2 0            
N  473122    61 4727805 1136856 00000000000  2 0            
N  473122    62 4728005 1136926 00000000000  2 0            
N  473122    63 4728015 1135146 00000000000  2 0            
N  473122    64 4728235 1136806 00000000000  2 0            
N  473122    65 4728385 1135216 00000000000  2 0            
N  473122    66 4728415 1135236 00000000000  2 0            
N  473122    67 4728645 1135296 00000000000  2 0            
N  473122    68 4728665 1136936 00000000000  2 0            
N  473122    69 4728685 1135336 00000000000  2 0            
N  473122    70 4728725 1137126 00000000000  1 1473132    25
N  473122    71 4729045 1135726 00000000000  2 0            
N  473122    72 4729245 1135466 00000000000  2 0            
N  473122    73 4729325 1134256 00000000000  1 0            
N  473122    74 4729325 1135356 00000000000  2 0            
N  473122    75 4729335 1134726 00000000000  1 0            
N  473122    76 4729345 1135296 00000000000  2 0            
N  473122    77 4729355 1135266 00000000000  2 0            
N  473122    78 4729385 1135266 00000000000  1 0            
N  473122    79 4729415 1134336 00000000000  1 1473123     7
N  473122    80 4729415 1134756 00000000000  1 1473123    11
N  473123     1 4729325 1134256 00000000000  1 0            
N  473123     2 4729335 1134726 00000000000  1 0            
N  473123     3 4729385 1135266 00000000000  1 0            
N  473123     4 4729415 1134126 00000000000  2 1            
N  473123     5 4729415 1134176 00000000000  2 1            
N  473123     6 4729415 1134186 00000000000  2 1            
N  473123     7 4729415 1134336 00000000000  1 1473122    79
N  473123     8 4729415 1134356 00000000000  2 1            
N  473123     9 4729415 1134606 00000000000  2 1            
N  473123    10 4729415 1134616 00000000000  2 1            
N  473123    11 4729415 1134756 00000000000  3 1473122    80
N  473123    12 4729415 1135236 00000000000  2 1            
N  473123    13 4729415 1135276 00000000000  4 1            
N  473123    14 4729425 1135196 00000000000  2 0            
N  473123    15 4729475 1134766 00000000000  2 0            
N  473123    16 4729495 1134126 00000000000  2 1            
N  473123    17 4729535 1134786 00000000000  2 0            
N  473123    18 4729595 1135396 00000000000  2 0            
N  473123    19 4729605 1135686 00000000000  2 0            
N  473123    20 4729635 1134116 00000000000  1 0            
N  473123    21 4729635 1135756 00000000000  2 0            
N  473123    22 4729715 1135616 00000000000  2 0            
N  473123    23 4729725 1136046 00000000000  2 0            
N  473123    24 4729745 1135606 00000000000  2 0            
N  473123    25 4729755 1136076 00000000000  2 0            
N  473123    26 4729765 1133776 00000000000  1 0            
N  473123    27 4729775 1135516 00000000000  2 0            
N  473123    28 4729785 1135486 00000000000  2 0            
N  473123    29 4729795 1136116 00000000000  2 0            
N  473123    30 4729925 1136296 00000000000  2 0            
N  473123    31 4729945 1136316 00000000000  2 0            
N  473123    32 4729975 1136336 00000000000  2 0            
N  473123    33 4730295 1136556 00000000000  2 0            
N  473123    34 4730295 1136666 00000000000  2 0            
N  473123    35 4730295 1136726 00000000000  2 0            
N  473123    36 4730325 1136826 00000000000  2 0            
N  473123    37 4730415 1136946 00000000000  2 0            
N  473123    38 4730445 1136956 00000000000  2 0            
N  473123    39 4730465 1137126 00000000000  1 1473133    36
N  473123    40 4730475 1136956 00000000000  2 0            
N  473123    41 4730485 1137106 00000000000  2 0            
N  473123    42 4730495 1137086 00000000000  2 0            
N  473123    43 4730515 1136976 00000000000  2 0            
N  473123    44 4730515 1137006 00000000000  2 0            
N  473123    45 4730511 1137022 00000000000  1 0            
N  473123    46 4730607 1137126 00000000000  1 1473133    65
N  473130     1 4715876 1138165 00000000000  1 0            
N  473130     2 4715916 1137385 00000000000  2 1473037    67
N  473130     3 4715916 1138175 00000000000  2 1            
N  473130     4 4715956 1137365 00000000000  4 0            
N  473130     5 4715976 1138195 00000000000  2 0            
N  473130     6 4715986 1137345 00000000000  4 0            
N  473130     7 4715986 1137385 00000000000  2 0            
N  473130     8 4715996 1138215 00000000000  2 0            
N  473130     9 4716026 1137425 00000000000  2 0            
N  473130    10 4716036 1138815 00000000000  2 0            
N  473130    11 4716086 1138325 00000000000  2 0            
N  473130    12 4716086 1138505 00000000000  2 0            
N  473130    13 4716186 1137405 00000000000  2 0            
N  473130    14 4716226 1136955 00000000000  1 0            
N  473130    15 4716226 1137125 00000000000  2 1            
N  473130    16 4716236 1139015 00000000000  2 0            
N  473130    17 4716346 1139095 00000000000  2 0            
N  473130    18 4716366 1139115 00000000000  2 0            
N  473130    19 4716416 1137615 00000000000  2 0            
N  473130    20 4716496 1139235 00000000000  2 0            
N  473130    21 4716656 1137685 00000000000  2 0            
N  473130    22 4716716 1139685 00000000000  2 0            
N  473130    23 4716756 1139555 00000000000  2 0            
N  473130    24 4716776 1139715 00000000000  2 0            
N  473130    25 4716806 1139755 00000000000  2 0            
N  473130    26 4716846 1137885 00000000000  2 0            
N  473130    27 4716886 1137925 00000000000  2 0            
N  473130    28 4716906 1140005 00000000000  2 0            
N  473130    29 4716926 1137945 00000000000  2 0            
N  473130    30 4716986 1140085 00000000000  1 0            
N  473130    31 4717746 1138255 00000000000  2 0            
N  473130    32 4717806 1138285 00000000000  2 0            
N  473130    33 4718176 1138345 00000000000  2 0            
