H  NLA       N01-07L-2K 21996  80
N  482876     4 4634921 1173860 00000000000  2 1            
N  482876     5 4634921 1174820 00000000000  2 1            
N  482876     6 4634921 1176070 00000000000  2 1            
N  482876     7 4635131 1174760 00000000000  2 0            
N  482876     8 4635231 1174620 00000000000  2 0            
N  482876     9 4635251 1176110 00000000000  2 0            
N  482876    10 4635271 1176120 00000000000  1 1492806     6
N  482876    11 4635321 1174540 00000000000  2 0            
N  482876    12 4635371 1174020 00000000000  2 0            
N  482876    13 4635381 1174370 00000000000  2 0            
N  482876    14 4635381 1174700 00000000000  2 0            
N  482876    15 4635421 1174640 00000000000  3 0            
N  482876    16 4635471 1174240 00000000000  2 0            
N  482876    17 4635531 1174940 00000000000  2 0            
N  482876    18 4635561 1174180 00000000000  2 0            
N  482876    19 4635581 1174170 00000000000  2 0            
N  482876    20 4635621 1175120 00000000000  2 0            
N  482876    21 4635661 1175150 00000000000  2 0            
N  482876    22 4635711 1175210 00000000000  2 0            
N  482876    23 4636141 1175240 00000000000  2 0            
N  482876    24 4636301 1175450 00000000000  2 0            
N  482876    25 4636441 1175590 00000000000  2 0            
N  482876    26 4636541 1175630 00000000000  2 0            
N  482876    27 4637221 1175520 00000000000  2 0            
N  482876    28 4637461 1175710 00000000000  2 0            
N  482876    29 4637541 1176120 00000000000  1 1492806    35
N  482876    30 4637561 1176040 00000000000  2 0            
N  482966     1 4671398 1172971 00000000000  2 0            
N  482966     2 4671628 1172981 00000000000  2 0            
N  482966     3 4671658 1172991 00000000000  2 0            
N  482966     4 4671918 1172921 00000000000  2 0            
N  482966     5 4671998 1172901 00000000000  2 0            
N  482966     6 4672078 1173001 00000000000  2 0            
N  482966     7 4672278 1173081 00000000000  1 0            
N  482966     8 4671090 1172826 00000000000  1 0            
N  482976     1 4671438 1173111 00000000000  2 0            
N  482976     2 4672068 1172751 00000000000  1 0            
N  482976     3 4672278 1173081 00000000000  1 0            
N  482976     4 4672418 1173111 00000000000  2 0            
N  482976     5 4672678 1174801 00000000000  2 0            
N  482976     6 4672688 1173241 00000000000  2 0            
N  482976     7 4672748 1173281 00000000000  2 0            
N  482976     8 4673388 1173811 00000000000  2 0            
N  482976     9 4673428 1173841 00000000000  2 0            
N  482976    10 4673548 1174261 00000000000  2 0            
N  482976    11 4673818 1174441 00000000000  2 0            
N  482976    12 4673948 1174541 00000000000  2 0            
N  482976    13 4674018 1174651 00000000000  2 0            
N  482976    14 4674048 1175791 00000000000  1 0            
N  482976    15 4674078 1174681 00000000000  2 0            
N  482976    16 4674088 1175071 00000000000  2 0            
N  482976    17 4674098 1175091 00000000000  2 0            
N  482976    18 4674158 1174921 00000000000  2 0            
N  482976    19 4674298 1175141 00000000000  2 0            
N  482976    20 4674368 1175061 00000000000  2 0            
N  482976    21 4674648 1175181 00000000000  2 0            
N  482976    22 4675138 1175391 00000000000  1 0            
N  482976    23 4673328 1173715 00000000000  2 0            
N  482977     1 4675138 1175391 00000000000  1 0            
N  482977     2 4675418 1175531 00000000000  2 1            
N  482977     3 4675568 1175631 00000000000  2 0            
N  482977     4 4675678 1175621 00000000000  2 0            
N  482977     5 4675698 1175601 00000000000  2 0            
N  482977     6 4675968 1175801 00000000000  2 0            
N  482977     7 4676018 1175871 00000000000  1 0            
N  483071     1 4684637 1175591 00000000000  2 0            
N  483071     2 4684647 1175771 00000000000  1 0            
N  483071     3 4684657 1175271 00000000000  2 0            
N  483071     4 4684677 1175051 00000000000  2 0            
N  483071     5 4685227 1174891 00000000000  2 0            
N  483071     6 4685357 1174801 00000000000  2 0            
N  483071     7 4685457 1174741 00000000000  2 0            
N  483071     8 4685587 1174631 00000000000  2 0            
N  483071     9 4685657 1174581 00000000000  2 0            
N  483071    10 4685817 1174571 00000000000  2 0            
N  483071    11 4685907 1174511 00000000000  2 0            
N  483071    12 4685967 1174481 00000000000  2 0            
N  483071    13 4686007 1174461 00000000000  2 0            
N  483071    14 4686237 1174111 00000000000  2 0            
N  483071    15 4686327 1174011 00000000000  2 0            
N  483071    16 4686417 1173961 00000000000  2 0            
N  483071    17 4686627 1173921 00000000000  2 0            
N  483071    18 4686687 1173991 00000000000  2 0            
N  483071    19 4686737 1174021 00000000000  2 0            
N  483071    20 4686787 1174021 00000000000  3 0            
N  483071    21 4686847 1174001 00000000000  2 0            
N  483071    22 4686867 1174591 00000000000  2 0            
N  483071    23 4687047 1173971 00000000000  2 0            
N  483071    24 4687097 1175501 00000000000  1 0            
N  483071    25 4687147 1173961 00000000000  2 0            
N  483071    26 4687227 1173931 00000000000  2 0            
N  483071    27 4687477 1173761 00000000000  2 0            
N  483071    28 4687607 1173821 00000000000  2 0            
N  483071    29 4688037 1175821 00000000000  1 0            
N  483071    30 4688157 1173971 00000000000  2 0            
N  483071    31 4688337 1175561 00000000000  2 0            
N  483071    32 4688347 1174221 00000000000  2 0            
N  483071    33 4688417 1174331 00000000000  2 0            
N  483071    34 4688497 1175541 00000000000  2 0            
N  483071    35 4688567 1174551 00000000000  2 0            
N  483071    36 4688667 1174621 00000000000  2 0            
N  483071    37 4688757 1174681 00000000000  2 0            
N  483071    38 4688847 1175591 00000000000  2 0            
N  483071    39 4688917 1174751 00000000000  1 1483072     1
N  483071    40 4688917 1175591 00000000000  1 1483072     2
N  483072     1 4688917 1174751 00000000000  1 1483071    39
N  483072     2 4688917 1175591 00000000000  1 1483071    40
N  483072     3 4688937 1174761 00000000000  2 0            
N  483072     4 4688937 1175591 00000000000  2 0            
N  483072     5 4688977 1174771 00000000000  2 0            
N  483072     6 4689107 1175031 00000000000  2 0            
N  483072     7 4689107 1175601 00000000000  2 0            
N  483072     8 4689117 1174851 00000000000  2 0            
N  483072     9 4689117 1174941 00000000000  2 0            
N  483072    10 4689117 1175331 00000000000  2 0            
N  483072    11 4689177 1175471 00000000000  2 0            
N  483072    12 4689187 1175611 00000000000  2 0            
N  483072    13 4689217 1175621 00000000000  2 0            
N  483072    14 4689247 1175561 00000000000  2 0            
N  483072    15 4689327 1175571 00000000000  2 0            
N  483072    16 4689497 1175501 00000000000  3 0            
N  483072    17 4689537 1175501 00000000000  2 0            
N  483072    18 4689707 1175561 00000000000  2 0            
N  483072    19 4689787 1175561 00000000000  2 0            
N  483072    20 4689847 1175551 00000000000  2 0            
N  483072    21 4689967 1175541 00000000000  2 0            
N  483072    22 4690087 1175521 00000000000  2 0            
N  483072    23 4690267 1175521 00000000000  2 0            
N  483072    24 4690297 1176031 00000000000  1 0            
N  483072    25 4690347 1175831 00000000000  2 0            
N  483072    26 4690377 1175541 00000000000  2 0            
N  483072    27 4690507 1175621 00000000000  3 0            
N  483072    28 4690567 1175671 00000000000  2 0            
N  483072    29 4690667 1175751 00000000000  2 0            
N  483072    30 4690727 1175761 00000000000  2 0            
N  483072    31 4690747 1175771 00000000000  2 0            
N  483072    32 4690797 1175781 00000000000  2 0            
N  483072    33 4691027 1175821 00000000000  2 0            
N  483072    34 4691337 1175881 00000000000  2 0            
N  483072    35 4691367 1175891 00000000000  2 0            
N  483072    36 4691537 1175931 00000000000  2 0            
N  483072    37 4691927 1176061 00000000000  2 0            
N  483072    38 4691997 1176121 00000000000  1 1493002    49
N  492805     1 4631681 1177780 00000000000  2 0            
N  492805     2 4631701 1176370 00000000000  2 0            
N  492805     3 4631711 1177840 00000000000  2 0            
N  492805     4 4631721 1176360 00000000000  2 0            
N  492805     5 4631771 1177970 00000000000  2 0            
N  492805     6 4631801 1177560 00000000000  2 0            
N  492805     7 4631821 1176540 00000000000  2 0            
N  492805     8 4631841 1177470 00000000000  2 0            
N  492805     9 4631851 1176200 00000000000  2 0            
N  492805    10 4631931 1177390 00000000000  2 0            
N  492805    11 4631941 1176750 00000000000  2 0            
N  492805    12 4631941 1176930 00000000000  2 0            
N  492805    13 4631941 1177220 00000000000  2 0            
N  492805    14 4631961 1177320 00000000000  2 0            
N  492805    15 4632031 1176120 00000000000  2 1            
N  492805    16 4632071 1176120 00000000000  2 1            
N  492805    17 4632301 1176120 00000000000  1 1482875    30
N  492805    18 4632391 1176200 00000000000  2 0            
N  492805    19 4632411 1178560 00000000000  2 0            
N  492805    20 4632761 1178650 00000000000  2 0            
N  492805    21 4632851 1176120 00000000000  1 1482875    38
N  492805    22 4632881 1178570 00000000000  2 0            
N  492805    23 4633041 1176220 00000000000  2 0            
N  492805    24 4633071 1178530 00000000000  2 0            
N  492805    25 4633201 1178590 00000000000  2 0            
N  492805    26 4633211 1176230 00000000000  2 0            
N  492805    27 4633361 1178580 00000000000  2 0            
N  492805    28 4633531 1176270 00000000000  2 0            
N  492805    29 4633581 1178560 00000000000  2 0            
N  492805    30 4633741 1178630 00000000000  2 0            
N  492805    31 4633981 1178540 00000000000  2 0            
N  492805    32 4634011 1176270 00000000000  2 0            
N  492805    33 4634061 1178570 00000000000  2 0            
N  492805    34 4634101 1176270 00000000000  2 0            
N  492805    35 4634101 1178580 00000000000  2 0            
N  492805    36 4634201 1176270 00000000000  2 0            
N  492805    37 4634231 1176120 00000000000  1 1482875    49
N  492805    38 4634261 1178470 00000000000  2 0            
N  492805    39 4634291 1176270 00000000000  4 0            
N  492805    40 4634341 1178440 00000000000  2 0            
N  492805    41 4634371 1177320 00000000000  2 0            
N  492805    42 4634401 1178430 00000000000  2 0            
N  492805    43 4634421 1177930 00000000000  2 0            
N  492805    44 4634441 1176840 00000000000  2 0            
N  492805    45 4634451 1176810 00000000000  2 0            
N  492805    46 4634461 1177650 00000000000  2 0            
N  492805    47 4634471 1176640 00000000000  2 0            
N  492805    48 4634511 1177800 00000000000  2 0            
N  492805    49 4634561 1176270 00000000000  2 0            
N  492805    50 4634611 1178190 00000000000  2 0            
N  492805    51 4634681 1178770 00000000000  2 0            
N  492805    52 4634701 1178840 00000000000  2 0            
N  492805    53 4634821 1176120 00000000000  1 1            
N  492805    54 4634831 1178920 00000000000  1 0            
N  492805    55 4634921 1178450 00000000000  1 1492806     2
N  492806     1 4634831 1178920 00000000000  1 0            
N  492806     2 4634921 1178450 00000000000  1 1492805    55
N  492806     3 4634921 1178970 00000000000  2 1            
N  492806     4 4635031 1178490 00000000000  2 0            
N  492806     5 4635061 1179020 00000000000  2 0            
N  492806     6 4635271 1176120 00000000000  1 1482876    10
N  492806     7 4635341 1179120 00000000000  1 1492816     1
N  492806     8 4635371 1179000 00000000000  2 0            
N  492806     9 4635541 1178860 00000000000  2 0            
N  492806    10 4635571 1178810 00000000000  2 0            
N  492806    11 4635671 1176450 00000000000  2 0            
N  492806    12 4635761 1178420 00000000000  2 0            
N  492806    13 4635861 1178430 00000000000  2 0            
N  492806    14 4635931 1176810 00000000000  2 0            
N  492806    15 4635931 1176880 00000000000  2 0            
N  492806    16 4635931 1178420 00000000000  2 0            
N  492806    17 4636031 1178310 00000000000  2 0            
N  492806    18 4636121 1177330 00000000000  2 0            
N  492806    19 4636121 1177470 00000000000  2 0            
N  492806    20 4636151 1177320 00000000000  2 0            
N  492806    21 4636151 1177390 00000000000  2 0            
N  492806    22 4636221 1176850 00000000000  2 0            
N  492806    23 4636301 1177380 00000000000  2 0            
N  492806    24 4636361 1176790 00000000000  2 0            
N  492806    25 4636541 1176820 00000000000  2 0            
N  492806    26 4636631 1177260 00000000000  2 0            
N  492806    27 4636711 1176740 00000000000  2 0            
N  492806    28 4636731 1177300 00000000000  2 0            
N  492806    29 4636871 1177220 00000000000  2 0            
N  492806    30 4636981 1176730 00000000000  2 0            
N  492806    31 4637081 1176720 00000000000  2 0            
N  492806    32 4637091 1176730 00000000000  2 0            
N  492806    33 4637201 1177050 00000000000  2 0            
N  492806    34 4637251 1177020 00000000000  2 0            
N  492806    35 4637541 1176120 00000000000  1 1482876    29
N  492806    36 4637601 1176820 00000000000  2 0            
N  492806    37 4637621 1176300 00000000000  2 0            
N  492806    38 4637621 1176830 00000000000  2 0            
N  492806    39 4637641 1176320 00000000000  2 0            
N  492806    40 4637801 1176920 00000000000  3 0            
N  492806    41 4637951 1176810 00000000000  2 0            
N  492806    42 4638081 1176880 00000000000  2 0            
N  492806    43 4638141 1176870 00000000000  2 0            
N  492806    44 4638171 1176870 00000000000  4 0            
N  492806    45 4638241 1176860 00000000000  3 0            
N  492806    46 4638331 1176900 00000000000  2 0            
N  492806    47 4638421 1176650 00000000000  2 0            
N  492806    48 4638521 1177050 00000000000  2 0            
N  492806    49 4638571 1177020 00000000000  1 0            
N  492806    50 4638244 1176269 00000000000  1 0            
N  492806    51 4638526 1177185 00000000000  1 0            
N  492816     1 4635341 1179120 00000000000  1 1492806     7
N  492816     2 4635351 1179160 00000000000  2 0            
N  492816     3 4635431 1179230 00000000000  1 0            
N  492906     1 4672538 1176841 00000000000  1 0            
N  492906     2 4672588 1176781 00000000000  1 0            
N  492906     3 4672718 1176581 00000000000  1 0            
N  492906     4 4672938 1176631 00000000000  2 0            
N  492906     5 4672968 1176641 00000000000  2 0            
N  492906     6 4673108 1176691 00000000000  2 0            
N  492906     7 4673278 1178761 00000000000  2 0            
N  492906     8 4673288 1178901 00000000000  2 0            
N  492906     9 4673298 1179011 00000000000  1 0            
N  492906    10 4673358 1176921 00000000000  2 0            
N  492906    11 4673398 1178821 00000000000  2 0            
N  492906    12 4673468 1176811 00000000000  2 0            
N  492906    13 4673568 1178841 00000000000  2 0            
N  492906    14 4673598 1176711 00000000000  2 0            
N  492906    15 4673768 1176761 00000000000  2 0            
N  492906    16 4673818 1176711 00000000000  2 0            
N  492906    17 4673878 1176651 00000000000  2 0            
N  492906    18 4673908 1176621 00000000000  2 0            
N  492906    19 4673928 1178851 00000000000  2 0            
N  492906    20 4673978 1178751 00000000000  2 0            
N  492906    21 4674048 1175791 00000000000  1 0            
N  492906    22 4674188 1176121 00000000000  1 1            
N  492906    23 4674198 1176641 00000000000  2 0            
N  492906    24 4674228 1178731 00000000000  2 0            
N  492906    25 4674298 1178771 00000000000  2 0            
N  492906    26 4674328 1176581 00000000000  2 0            
N  492906    27 4674358 1178761 00000000000  2 0            
N  492906    28 4674448 1178781 00000000000  2 0            
N  492906    29 4674588 1178761 00000000000  2 0            
N  492906    30 4674598 1178771 00000000000  2 0            
N  492906    31 4674728 1178751 00000000000  2 0            
N  492906    32 4674878 1178751 00000000000  2 0            
N  492906    33 4674888 1178761 00000000000  2 0            
N  492906    34 4674948 1178831 00000000000  2 0            
N  492906    35 4675088 1178941 00000000000  2 0            
N  492906    36 4675118 1179121 00000000000  1 1492916    90
N  492906    37 4675124 1179065 00000000000  1 0            
N  492906    38 4675389 1179047 00000000000  1 0            
N  492906    39 4674331 1176580 00000000000  1 0            
N  492907     1 4674188 1176121 00000000000  1 0            
N  492907     2 4675418 1178841 00000000000  3 1            
N  492907     3 4675468 1178821 00000000000  3 0            
N  492907     4 4675488 1178811 00000000000  2 0            
N  492907     5 4675538 1178791 00000000000  2 0            
N  492907     6 4675568 1178981 00000000000  2 0            
N  492907     7 4675638 1179011 00000000000  2 0            
N  492907     8 4675728 1178741 00000000000  2 0            
N  492907     9 4675768 1178681 00000000000  2 0            
N  492907    10 4675798 1179101 00000000000  2 0            
N  492907    11 4675818 1179081 00000000000  2 0            
N  492907    12 4675848 1179081 00000000000  2 0            
N  492907    13 4675868 1178561 00000000000  2 0            
N  492907    14 4675888 1179081 00000000000  2 0            
N  492907    15 4675998 1178451 00000000000  2 0            
N  492907    16 4676018 1175871 00000000000  1 0            
N  492907    17 4676018 1179081 00000000000  2 0            
N  492907    18 4676058 1179081 00000000000  2 0            
N  492907    19 4676088 1178181 00000000000  2 0            
N  492907    20 4676098 1178151 00000000000  3 0            
N  492907    21 4676098 1178431 00000000000  2 0            
N  492907    22 4676108 1178251 00000000000  2 0            
N  492907    23 4676168 1176121 00000000000  2 1            
N  492907    24 4676208 1177951 00000000000  2 0            
N  492907    25 4676208 1179011 00000000000  2 0            
N  492907    26 4676238 1176191 00000000000  2 0            
N  492907    27 4676388 1176261 00000000000  2 0            
N  492907    28 4676398 1177641 00000000000  2 0            
N  492907    29 4676478 1176491 00000000000  2 0            
N  492907    30 4676528 1176561 00000000000  2 0            
N  492907    31 4676728 1176741 00000000000  2 0            
N  492907    32 4676758 1177361 00000000000  3 0            
N  492907    33 4676768 1177421 00000000000  2 0            
N  492907    34 4676818 1177631 00000000000  2 0            
N  492907    35 4676898 1176981 00000000000  2 0            
N  492907    36 4676908 1177291 00000000000  2 0            
N  492907    37 4676918 1177261 00000000000  2 0            
N  492907    38 4676928 1177631 00000000000  2 0            
N  492907    39 4677018 1179091 00000000000  2 0            
N  492907    40 4677108 1177521 00000000000  2 0            
N  492907    41 4677108 1179101 00000000000  2 0            
N  492907    42 4677268 1177681 00000000000  2 0            
N  492907    43 4677338 1177891 00000000000  2 0            
N  492907    44 4677358 1179071 00000000000  2 0            
N  492907    45 4677388 1177991 00000000000  2 0            
N  492907    46 4677388 1179081 00000000000  1 0            
N  492907    47 4677408 1178031 00000000000  2 0            
N  492907    48 4677528 1178111 00000000000  2 0            
N  492907    49 4677618 1178221 00000000000  2 0            
N  492907    50 4677638 1178241 00000000000  2 0            
N  492907    51 4677718 1178371 00000000000  2 0            
N  492907    52 4677808 1178411 00000000000  2 0            
N  492907    53 4677948 1178591 00000000000  2 0            
N  492907    54 4677988 1178541 00000000000  2 0            
N  492907    55 4678228 1178701 00000000000  2 0            
N  492907    56 4678238 1178981 00000000000  1 0            
N  492907    57 4678268 1178901 00000000000  2 0            
N  492907    58 4675535 1178164 00000000000  1 0            
N  492915     1 4669868 1182010 00000000000  1 0            
N  492915     2 4669888 1181920 00000000000  2 0            
N  492915     3 4670048 1181650 00000000000  2 0            
N  492915     4 4670048 1181870 00000000000  2 0            
N  492915     5 4670138 1181580 00000000000  2 0            
N  492915     6 4670358 1181570 00000000000  2 0            
N  492915     7 4670428 1181630 00000000000  2 0            
N  492915     8 4670538 1181490 00000000000  2 0            
N  492915     9 4670718 1181560 00000000000  2 0            
N  492915    10 4670808 1181550 00000000000  2 0            
N  492915    11 4670828 1181570 00000000000  2 0            
N  492915    12 4670918 1181620 00000000000  1 1492916     1
N  492916     1 4670918 1181620 00000000000  1 1492915    12
N  492916     2 4671068 1181760 00000000000  2 0            
N  492916     3 4671208 1181690 00000000000  2 0            
N  492916     4 4671398 1181700 00000000000  2 0            
N  492916     5 4671718 1181770 00000000000  2 0            
N  492916     6 4671948 1180920 00000000000  2 0            
N  492916     7 4671948 1181150 00000000000  2 0            
N  492916     8 4671948 1181790 00000000000  2 0            
N  492916     9 4671968 1181190 00000000000  2 0            
N  492916    10 4671978 1181040 00000000000  2 0            
N  492916    11 4671978 1181800 00000000000  2 0            
N  492916    12 4671998 1181270 00000000000  2 0            
N  492916    13 4672028 1180890 00000000000  2 0            
N  492916    14 4672048 1180600 00000000000  2 0            
N  492916    15 4672048 1180710 00000000000  2 0            
N  492916    16 4672068 1181360 00000000000  2 0            
N  492916    17 4672118 1180490 00000000000  2 0            
N  492916    18 4672138 1180500 00000000000  2 0            
N  492916    19 4672138 1181490 00000000000  2 0            
N  492916    20 4672158 1181860 00000000000  2 0            
N  492916    21 4672168 1181860 00000000000  2 0            
N  492916    22 4672178 1180390 00000000000  2 0            
N  492916    23 4672188 1180560 00000000000  2 0            
N  492916    24 4672268 1181710 00000000000  2 0            
N  492916    25 4672268 1181720 00000000000  3 0            
N  492916    26 4672328 1181710 00000000000  2 0            
N  492916    27 4672498 1180310 00000000000  2 0            
N  492916    28 4672538 1180280 00000000000  2 0            
N  492916    29 4672578 1180270 00000000000  2 0            
N  492916    30 4672588 1180220 00000000000  2 0            
N  492916    31 4672698 1180170 00000000000  2 0            
N  492916    32 4672798 1181540 00000000000  2 0            
N  492916    33 4672828 1180100 00000000000  2 0            
N  492916    34 4672858 1180000 00000000000  2 0            
N  492916    35 4672858 1180030 00000000000  2 0            
N  492916    36 4672908 1179830 00000000000  2 0            
N  492916    37 4672918 1179700 00000000000  2 0            
N  492916    38 4672948 1179780 00000000000  2 0            
N  492916    39 4672958 1179570 00000000000  2 0            
N  492916    40 4673048 1179540 00000000000  2 0            
N  492916    41 4673118 1181260 00000000000  2 0            
N  492916    42 4673128 1181280 00000000000  2 0            
N  492916    43 4673238 1181110 00000000000  2 0            
N  492916    44 4673298 1179011 00000000000  1 0            
N  492916    45 4673298 1179121 00000000000  2 1            
N  492916    46 4673328 1181100 00000000000  2 0            
N  492916    47 4673338 1179390 00000000000  2 0            
N  492916    48 4673358 1179221 00000000000  2 0            
N  492916    49 4673398 1179370 00000000000  2 0            
N  492916    50 4673458 1181180 00000000000  2 0            
N  492916    51 4673598 1181180 00000000000  2 0            
N  492916    52 4673968 1181090 00000000000  2 0            
N  492916    53 4674078 1181070 00000000000  2 0            
N  492916    54 4674308 1182010 00000000000  1 0            
N  492916    55 4674368 1181990 00000000000  2 0            
N  492916    56 4674438 1181210 00000000000  2 0            
N  492916    57 4674458 1181390 00000000000  2 0            
N  492916    58 4674468 1181930 00000000000  2 0            
N  492916    59 4674498 1181890 00000000000  1 0            
N  492916    60 4674498 1181900 00000000000  3 0            
N  492916    61 4674508 1181040 00000000000  3 0            
N  492916    62 4674508 1181860 00000000000  2 0            
N  492916    63 4674518 1181790 00000000000  2 0            
N  492916    64 4674528 1181020 00000000000  2 0            
N  492916    65 4674538 1181670 00000000000  2 0            
N  492916    66 4674688 1180870 00000000000  2 0            
N  492916    67 4674708 1180930 00000000000  2 0            
N  492916    68 4674718 1180830 00000000000  2 0            
N  492916    69 4674718 1180850 00000000000  3 0            
N  492916    70 4674718 1180900 00000000000  2 0            
N  492916    71 4674848 1180590 00000000000  2 0            
N  492916    72 4674918 1181950 00000000000  2 0            
N  492916    73 4674958 1181320 00000000000  2 0            
N  492916    74 4674978 1180450 00000000000  2 0            
N  492916    75 4675008 1181940 00000000000  2 0            
N  492916    76 4675018 1180010 00000000000  2 0            
N  492916    77 4675018 1180040 00000000000  2 0            
N  492916    78 4675018 1181350 00000000000  2 0            
N  492916    79 4675038 1180110 00000000000  3 0            
N  492916    80 4675038 1180180 00000000000  2 0            
N  492916    81 4675038 1180250 00000000000  2 0            
N  492916    82 4675048 1179850 00000000000  2 0            
N  492916    83 4675078 1179750 00000000000  2 0            
N  492916    84 4675088 1181390 00000000000  2 0            
N  492916    85 4675098 1179151 00000000000  2 0            
N  492916    86 4675098 1179551 00000000000  2 0            
N  492916    87 4675108 1179221 00000000000  2 0            
N  492916    88 4675108 1179641 00000000000  2 0            
N  492916    89 4675108 1179701 00000000000  2 0            
N  492916    90 4675118 1179121 00000000000  1 1492906    36
N  492916    91 4675118 1179491 00000000000  2 0            
N  492916    92 4675128 1179241 00000000000  2 0            
N  492916    93 4675148 1181430 00000000000  2 0            
N  492916    94 4675158 1179391 00000000000  2 0            
N  492916    95 4675178 1181450 00000000000  1 0            
N  492916    96 4675198 1181930 00000000000  2 0            
N  492916    97 4675198 1181940 00000000000  1 0            
N  492916    98 4675208 1179281 00000000000  2 0            
N  492916    99 4675218 1180280 00000000000  2 0            
N  492916   100 4675248 1179301 00000000000  3 0            
N  492916   101 4675298 1181950 00000000000  4 0            
N  492916   102 4675308 1179231 00000000000  2 0            
N  492916   103 4675328 1179171 00000000000  2 0            
N  492916   104 4675328 1180350 00000000000  2 0            
N  492916   105 4675338 1179141 00000000000  2 0            
N  492916   106 4675348 1182070 00000000000  1 0            
N  492916   107 4675358 1179121 00000000000  2 1            
N  492916   108 4675358 1180440 00000000000  1 0            
N  492916   109 4675418 1178841 00000000000  1 0            
N  492916   110 4675418 1181870 00000000000  2 1492917     6
N  492916   111 4674496 1181495 00000000000  1 0            
N  492916   112 4675418 1180858 00000000000  1 1492917   128
N  492917     1 4675178 1181450 00000000000  1 0            
N  492917     2 4675358 1180440 00000000000  1 0            
N  492917     3 4675418 1180530 00000000000  2 1            
N  492917     4 4675418 1180550 00000000000  2 1            
N  492917     5 4675418 1181510 00000000000  2 1            
N  492917     6 4675418 1181870 00000000000  2 1492916   110
N  492917     7 4675468 1180570 00000000000  2 0            
N  492917     8 4675498 1181540 00000000000  4 0            
N  492917     9 4675508 1181560 00000000000  4 0            
N  492917    10 4675508 1181590 00000000000  4 0            
N  492917    11 4675568 1180610 00000000000  2 0            
N  492917    12 4675648 1181470 00000000000  2 0            
N  492917    13 4675808 1181370 00000000000  2 0            
N  492917    14 4675828 1180660 00000000000  2 0            
N  492917    15 4675868 1180660 00000000000  4 0            
N  492917    16 4675918 1181430 00000000000  2 0            
N  492917    17 4675948 1180710 00000000000  2 0            
N  492917    18 4675978 1180750 00000000000  2 0            
N  492917    19 4676168 1181060 00000000000  2 0            
