H  NLA       N01-07L-2K 21996  80
N  503365    20 4811355 1218839 00000000000  2 0            
N  503365    21 4811365 1219109 00000000000  2 0            
N  503365    22 4811415 1219519 00000000000  2 0            
N  503365    23 4811485 1219389 00000000000  2 0            
N  503365    24 4811495 1218419 00000000000  2 0            
N  503365    25 4811585 1219269 00000000000  2 0            
N  503365    26 4811615 1218109 00000000000  1 0            
N  503365    27 4811625 1218109 00000000000  1 0            
N  503366     1 4815265 1220779 00000000000  2 0            
N  503366     2 4815275 1220849 00000000000  2 0            
N  503366     3 4815285 1221119 00000000000  1 1503376     9
N  503366     4 4815345 1219799 00000000000  2 0            
N  503366     5 4815355 1219839 00000000000  2 0            
N  503366     6 4815355 1219919 00000000000  2 0            
N  503366     7 4815585 1219499 00000000000  3 0            
N  503366     8 4815605 1219519 00000000000  2 0            
N  503366     9 4815625 1219469 00000000000  2 0            
N  503366    10 4815625 1219529 00000000000  2 0            
N  503366    11 4815635 1219539 00000000000  2 0            
N  503366    12 4815765 1219509 00000000000  2 0            
N  503366    13 4815775 1219459 00000000000  2 0            
N  503366    14 4815795 1219349 00000000000  2 0            
N  503366    15 4815925 1219079 00000000000  2 0            
N  503366    16 4815985 1219059 00000000000  2 0            
N  503366    17 4816015 1219719 00000000000  2 0            
N  503366    18 4816045 1219729 00000000000  2 0            
N  503366    19 4816085 1219829 00000000000  2 0            
N  503366    20 4816295 1218319 00000000000  2 0            
N  503366    21 4816295 1218519 00000000000  2 0            
N  503366    22 4816305 1219829 00000000000  2 0            
N  503366    23 4816325 1218599 00000000000  2 0            
N  503366    24 4816345 1218110 00000000000  2 0            
N  503366    25 4816355 1217700 00000000000  1 0            
N  503366    26 4816375 1219809 00000000000  2 0            
N  503366    27 4816395 1219809 00000000000  2 0            
N  503366    28 4816655 1219849 00000000000  2 0            
N  503366    29 4816745 1219859 00000000000  2 0            
N  503366    30 4816775 1219869 00000000000  2 0            
N  503366    31 4816995 1219959 00000000000  2 0            
N  503366    32 4817315 1220219 00000000000  2 0            
N  503366    33 4817335 1220049 00000000000  2 0            
N  503366    34 4817365 1220059 00000000000  2 0            
N  503366    35 4817365 1220429 00000000000  2 0            
N  503366    36 4817375 1220169 00000000000  2 0            
N  503366    37 4817415 1220109 00000000000  3 0            
N  503366    38 4817425 1220089 00000000000  2 0            
N  503366    39 4817435 1220759 00000000000  2 0            
N  503366    40 4817535 1219859 00000000000  2 0            
N  503366    41 4817675 1220949 00000000000  1 0            
N  503366    42 4817805 1219589 00000000000  2 0            
N  503366    43 4818005 1219509 00000000000  2 0            
N  503366    44 4818235 1219679 00000000000  2 0            
N  503366    45 4818604 1220129 00000000000  2 0            
N  503366    46 4818904 1219829 00000000000  2 0            
N  503366    47 4819164 1219689 00000000000  2 0            
N  503366    48 4819224 1219669 00000000000  2 0            
N  503366    49 4819254 1219669 00000000000  2 0            
N  503366    50 4819384 1219179 00000000000  1 0            
N  503366    51 4819404 1219189 00000000000  1 1503367     2
N  503366    52 4819404 1219359 00000000000  1 1503367     4
N  503367     1 4819384 1219179 00000000000  1 0            
N  503367     2 4819404 1219189 00000000000  1 1503366    51
N  503367     3 4819404 1219239 00000000000  2 1            
N  503367     4 4819404 1219359 00000000000  1 1503366    52
N  503367     5 4819434 1219349 00000000000  2 0            
N  503367     6 4819654 1218989 00000000000  2 0            
N  503367     7 4819704 1217970 00000000000  1 0            
N  503367     8 4819884 1218110 00000000000  2 0            
N  503367     9 4819894 1218110 00000000000  1 0            
N  503367    10 4819904 1218110 00000000000  1 0            
N  503367    11 4819914 1218130 00000000000  2 0            
N  503367    12 4819934 1218110 00000000000  2 0            
N  503367    13 4819944 1218140 00000000000  2 0            
N  503367    14 4819954 1218909 00000000000  2 0            
N  503367    15 4820144 1218809 00000000000  3 0            
N  503367    16 4820154 1218729 00000000000  2 0            
N  503367    17 4820154 1218829 00000000000  2 0            
N  503367    18 4820224 1218369 00000000000  2 0            
N  503367    19 4820244 1218439 00000000000  2 0            
N  503367    20 4820494 1219189 00000000000  2 0            
N  503367    21 4820644 1219259 00000000000  2 0            
N  503367    22 4820984 1219439 00000000000  2 0            
N  503367    23 4821394 1219739 00000000000  2 0            
N  503367    24 4821734 1219679 00000000000  3 0            
N  503367    25 4821844 1219489 00000000000  2 0            
N  503367    26 4822014 1219129 00000000000  2 0            
N  503367    27 4822504 1219119 00000000000  2 0            
N  503367    28 4823124 1219319 00000000000  2 0            
N  503367    29 4823414 1219449 00000000000  2 0            
N  503367    30 4823764 1219549 00000000000  2 0            
N  503367    31 4823904 1219479 00000000000  1 1503460     1
N  503367    32 4822178 1220068 00000000000  1 0            
N  503375     1 4810355 1223729 00000000000  1 0            
N  503375     2 4810385 1222709 00000000000  2 0            
N  503375     3 4810405 1222709 00000000000  1 1503374   111
N  503375     4 4810405 1222719 00000000000  4 1            
N  503375     5 4810405 1223609 00000000000  1 1503374   112
N  503375     6 4810405 1223719 00000000000  2 1            
N  503375     7 4810525 1223719 00000000000  2 0            
N  503375     8 4810575 1223659 00000000000  2 0            
N  503375     9 4810595 1222609 00000000000  4 0            
N  503375    10 4810655 1222889 00000000000  2 0            
N  503375    11 4810705 1223659 00000000000  2 0            
N  503375    12 4810715 1220829 00000000000  1 0            
N  503375    13 4810825 1221649 00000000000  2 0            
N  503375    14 4810825 1222529 00000000000  4 0            
N  503375    15 4810845 1223639 00000000000  2 0            
N  503375    16 4810905 1223649 00000000000  2 0            
N  503375    17 4810985 1222179 00000000000  4 0            
N  503375    18 4810995 1221119 00000000000  2 1            
N  503375    19 4810995 1222079 00000000000  4 0            
N  503375    20 4811015 1221119 00000000000  2 1            
N  503375    21 4811015 1223659 00000000000  2 0            
N  503375    22 4811045 1221219 01000000000  2 0            
N  503375    23 4811045 1222039 00000000000  4 0            
N  503375    24 4811055 1222029 00000000000  4 0            
N  503375    25 4811065 1220959 00000000000  1 0            
N  503375    26 4811085 1221149 00000000000  2 0            
N  503375    27 4811085 1221299 00000000000  2 0            
N  503375    28 4811085 1222089 00000000000  2 0            
N  503375    29 4811105 1221159 00000000000  2 0            
N  503375    30 4811325 1222469 00000000000  2 0            
N  503375    31 4811365 1222489 00000000000  2 0            
N  503375    32 4811495 1223859 00000000000  2 0            
N  503375    33 4811545 1222379 00000000000  2 0            
N  503375    34 4811545 1223879 00000000000  2 0            
N  503375    35 4811575 1223879 00000000000  2 0            
N  503375    36 4811635 1223869 00000000000  2 0            
N  503375    37 4811805 1222499 00000000000  2 0            
N  503375    38 4811995 1223869 00000000000  2 0            
N  503375    39 4812025 1222459 00000000000  2 0            
N  503375    40 4812375 1222559 00000000000  2 0            
N  503375    41 4812385 1223969 00000000000  2 0            
N  503375    42 4812545 1223939 00000000000  2 0            
N  503375    43 4812555 1222609 00000000000  2 0            
N  503375    44 4812635 1222619 00000000000  2 0            
N  503375    45 4812695 1222749 00000000000  1 0            
N  503375    46 4812695 1223879 00000000000  2 0            
N  503375    47 4812725 1222739 00000000000  2 0            
N  503375    48 4812725 1223869 00000000000  2 0            
N  503375    49 4813285 1224059 00000000000  2 0            
N  503375    50 4813315 1224119 00000000000  1 1513305    55
N  503375    51 4813365 1224089 00000000000  2 0            
N  503375    52 4814905 1222539 00000000000  1 1503376     1
N  503375    53 4810405 1223211 00000000000  1 1503374   115
N  503375    54 4810405 1223165 00000000000  1 1503374   116
N  503375    55 4810405 1222996 00000000000  1 1503374   117
N  503375    56 4810435 1222738 00000000000  1 0            
N  503376     1 4814905 1222539 00000000000  1 1503375    52
N  503376     2 4815155 1222579 00000000000  2 0            
N  503376     3 4815155 1222609 00000000000  2 0            
N  503376     4 4815165 1222549 00000000000  3 0            
N  503376     5 4815175 1221659 00000000000  2 0            
N  503376     6 4815175 1221669 00000000000  2 0            
N  503376     7 4815175 1221689 00000000000  2 0            
N  503376     8 4815175 1222689 00000000000  2 0            
N  503376     9 4815285 1221119 00000000000  1 1503366     3
N  503376    10 4815295 1222879 00000000000  2 0            
N  503376    11 4815315 1221169 00000000000  2 0            
N  503376    12 4815325 1221239 00000000000  2 0            
N  503376    13 4815515 1222249 00000000000  2 0            
N  503376    14 4815525 1222949 00000000000  2 0            
N  503376    15 4815945 1222579 00000000000  2 0            
N  503376    16 4815955 1222909 00000000000  2 0            
N  503376    17 4815955 1222939 00000000000  3 0            
N  503376    18 4815965 1222889 00000000000  2 0            
N  503376    19 4816115 1223009 00000000000  2 0            
N  503376    20 4816225 1222279 00000000000  2 0            
N  503376    21 4816265 1223229 00000000000  2 0            
N  503376    22 4816335 1224019 00000000000  1 0            
N  503376    23 4816345 1223979 00000000000  2 0            
N  503376    24 4816355 1223649 00000000000  2 0            
N  503376    25 4816455 1223779 00000000000  2 0            
N  503376    26 4816755 1222529 00000000000  2 0            
N  503376    27 4816785 1222509 00000000000  2 0            
N  503376    28 4817055 1222069 00000000000  2 0            
N  503376    29 4817265 1222049 00000000000  2 0            
N  503376    30 4817435 1221829 00000000000  2 0            
N  503376    31 4817445 1221679 00000000000  2 0            
N  503376    32 4817465 1221469 00000000000  2 0            
N  503376    33 4817475 1221209 00000000000  2 0            
N  503376    34 4817485 1222029 00000000000  2 0            
N  503376    35 4817505 1221119 00000000000  2 1            
N  503376    36 4817675 1220949 00000000000  1 0            
N  503377     1 4821764 1222569 00000000000  2 0            
N  503377     2 4821844 1223189 00000000000  2 0            
N  503377     3 4821874 1222359 00000000000  1 0            
N  503377     4 4821874 1223169 00000000000  2 0            
N  503377     5 4821874 1223239 00000000000  2 0            
N  503377     6 4821874 1223909 00000000000  2 0            
N  503377     7 4821884 1222869 00000000000  2 0            
N  503377     8 4821904 1224039 00000000000  2 0            
N  503377     9 4821904 1224119 00000000000  1 1513307    31
N  503377    10 4821984 1223439 00000000000  2 0            
N  503377    11 4822024 1223689 00000000000  2 0            
N  503377    12 4822154 1223089 00000000000  2 0            
N  503377    13 4822194 1223269 00000000000  2 0            
N  503421     1 4827814 1206121 00000000000  1 0            
N  503421     2 4827964 1207601 00000000000  1 0            
N  503421     3 4828403 1206411 00000000000  2 1            
N  503421     4 4828404 1207521 00000000000  2 1            
N  503421     5 4828624 1207411 00000000000  2 0            
N  503421     6 4828633 1207051 00000000000  2 0            
N  503421     7 4828703 1206981 00000000000  2 0            
N  503421     8 4828733 1206981 00000000000  2 0            
N  503421     9 4828853 1206641 00000000000  2 0            
N  503421    10 4828993 1206501 00000000000  1 0            
N  503421    11 4828993 1206521 00000000000  2 0            
N  503421    12 4829583 1206121 00000000000  2 1503411    15
N  503421    13 4829983 1206121 00000000000  2 1503411    14
N  503421    14 4831663 1206221 00000000000  2 0            
N  503421    15 4832103 1206121 00000000000  1 1503411    16
N  503422     1 4832963 1206121 00000000000  1 1503412    10
N  503422     2 4833523 1206121 00000000000  2 1            
N  503422     3 4833683 1206121 00000000000  1 1            
N  503422     4 4833693 1206121 00000000000  1 1503412     7
N  503422     5 4833913 1206391 00000000000  2 0            
N  503422     6 4834113 1206521 00000000000  2 0            
N  503422     7 4834153 1206751 00000000000  2 0            
N  503422     8 4834163 1207021 00000000000  2 0            
N  503422     9 4834353 1207201 00000000000  2 0            
N  503422    10 4834483 1207501 00000000000  2 0            
N  503422    11 4834503 1207521 00000000000  2 0            
N  503422    12 4834633 1207581 00000000000  2 0            
N  503422    13 4834663 1207591 00000000000  2 0            
N  503422    14 4834693 1207601 00000000000  2 0            
N  503422    15 4834833 1207681 00000000000  2 0            
N  503422    16 4834993 1207831 00000000000  2 0            
N  503422    17 4835003 1207861 00000000000  2 0            
N  503422    18 4835053 1208041 00000000000  2 0            
N  503422    19 4835063 1208191 00000000000  2 0            
N  503422    20 4835063 1208231 00000000000  2 0            
N  503422    21 4835083 1208781 00000000000  2 0            
N  503422    22 4835093 1208511 00000000000  2 0            
N  503422    23 4835123 1208661 00000000000  2 0            
N  503422    24 4835663 1208951 00000000000  2 0            
N  503422    25 4835703 1208961 00000000000  2 0            
N  503422    26 4836383 1209071 00000000000  2 0            
N  503422    27 4836613 1209111 00000000000  1 0            
N  503432     1 4835013 1211481 00000000000  2 0            
N  503432     2 4835033 1210671 00000000000  2 0            
N  503432     3 4835103 1210591 00000000000  2 0            
N  503432     4 4835133 1210981 00000000000  2 0            
N  503432     5 4835143 1211001 00000000000  2 0            
N  503432     6 4835193 1211951 00000000000  1 0            
N  503432     7 4835233 1211321 00000000000  2 0            
N  503432     8 4835263 1211061 00000000000  2 0            
N  503432     9 4835403 1210591 00000000000  2 0            
N  503432    10 4835573 1210061 00000000000  2 0            
N  503432    11 4836193 1209801 00000000000  2 0            
N  503432    12 4836243 1209791 00000000000  2 0            
N  503432    13 4836303 1209761 00000000000  2 0            
N  503432    14 4836603 1209711 00000000000  1 0            
N  503432    15 4836613 1209111 00000000000  1 0            
N  503432    16 4836623 1209611 00000000000  1 0            
N  503432    17 4836633 1209721 00000000000  3 0            
N  503432    18 4836643 1209851 00000000000  2 0            
N  503432    19 4836653 1209611 00000000000  3 0            
N  503432    20 4836663 1209571 00000000000  2 0            
N  503432    21 4836663 1210151 00000000000  2 0            
N  503432    22 4836673 1209521 00000000000  2 0            
N  503432    23 4836683 1209471 00000000000  2 0            
N  503432    24 4836703 1209351 00000000000  2 0            
N  503432    25 4836703 1209381 00000000000  2 0            
N  503432    26 4836703 1210021 00000000000  2 0            
N  503432    27 4836703 1210121 00000000000  2 0            
N  503432    28 4836863 1210511 00000000000  2 0            
N  503432    29 4836893 1210521 00000000000  2 0            
N  503432    30 4836933 1210531 00000000000  2 0            
N  503432    31 4836993 1210661 00000000000  2 0            
N  503432    32 4837073 1210711 00000000000  2 0            
N  503432    33 4837113 1210731 00000000000  2 0            
N  503432    34 4837123 1210751 00000000000  2 0            
N  503432    35 4837143 1210761 00000000000  1 0            
N  503432    36 4836643 1209667 00000000000  1 0            
N  503433     1 4837143 1210761 00000000000  1 0            
N  503433     2 4837403 1210881 00000000000  2 1            
N  503433     3 4837583 1210981 00000000000  2 0            
N  503433     4 4837883 1211271 00000000000  2 0            
N  503433     5 4838023 1211431 00000000000  2 0            
N  503433     6 4838043 1211481 00000000000  2 0            
N  503433     7 4838283 1211691 00000000000  2 0            
N  503433     8 4838313 1211721 00000000000  2 0            
N  503433     9 4838453 1211831 00000000000  2 0            
N  503433    10 4838493 1211821 00000000000  2 0            
N  503433    11 4838513 1211821 00000000000  2 0            
N  503433    12 4838643 1211781 00000000000  2 0            
N  503433    13 4838703 1211811 00000000000  2 0            
N  503433    14 4838893 1211901 00000000000  2 0            
N  503433    15 4838943 1211951 00000000000  2 0            
N  503433    16 4838963 1212021 00000000000  2 0            
N  503433    17 4839043 1212121 00000000000  1 1503443     7
N  503440     1 4823674 1214600 00000000000  1 0            
N  503440     2 4823904 1214800 00000000000  2 1            
N  503440     3 4824094 1214770 00000000000  2 0            
N  503440     4 4824184 1214730 00000000000  2 0            
N  503440     5 4824264 1214750 00000000000  2 0            
N  503440     6 4824444 1214940 00000000000  2 0            
N  503440     7 4824464 1215020 00000000000  2 0            
N  503440     8 4824774 1215100 00000000000  1 0            
N  503442     1 4833393 1215060 00000000000  1 0            
N  503442     2 4833653 1215010 00000000000  2 0            
N  503442     3 4833703 1214850 00000000000  2 0            
N  503442     4 4833973 1214240 00000000000  2 0            
N  503442     5 4833993 1214830 00000000000  2 0            
N  503442     6 4834033 1214540 00000000000  2 0            
N  503442     7 4834033 1214710 00000000000  2 0            
N  503442     8 4834053 1214350 00000000000  2 0            
N  503442     9 4834093 1214250 00000000000  2 0            
N  503442    10 4834103 1214640 00000000000  2 0            
N  503442    11 4834433 1214120 00000000000  2 0            
N  503442    12 4834483 1214080 00000000000  2 0            
N  503442    13 4834533 1214220 00000000000  2 0            
N  503442    14 4834633 1214080 00000000000  2 0            
N  503442    15 4834733 1213950 00000000000  2 0            
N  503442    16 4834803 1213160 00000000000  2 0            
N  503442    17 4834823 1213950 00000000000  2 0            
N  503442    18 4834843 1212880 00000000000  2 0            
N  503442    19 4834863 1214070 00000000000  2 0            
N  503442    20 4834923 1213790 00000000000  2 0            
N  503442    21 4834933 1212990 00000000000  3 0            
N  503442    22 4834933 1213370 00000000000  2 0            
N  503442    23 4834953 1212630 00000000000  2 0            
N  503442    24 4834963 1212940 00000000000  2 0            
N  503442    25 4834963 1213960 00000000000  2 0            
N  503442    26 4834993 1212550 00000000000  2 0            
N  503442    27 4835043 1213610 00000000000  2 0            
N  503442    28 4835143 1213060 00000000000  2 0            
N  503442    29 4835193 1211951 00000000000  1 0            
N  503442    30 4835213 1213860 00000000000  2 0            
N  503442    31 4835273 1212420 00000000000  2 0            
N  503442    32 4835313 1212121 00000000000  2 1            
N  503442    33 4835463 1213130 00000000000  2 0            
N  503442    34 4835753 1213110 00000000000  2 0            
N  503442    35 4835773 1213110 00000000000  1 0            
N  503443     1 4837643 1212890 00000000000  1 0            
N  503443     2 4837823 1212910 00000000000  2 0            
N  503443     3 4838163 1212810 00000000000  2 0            
N  503443     4 4838683 1212950 00000000000  2 0            
N  503443     5 4838703 1212960 00000000000  2 0            
N  503443     6 4839033 1214090 00000000000  2 0            
N  503443     7 4839043 1212121 00000000000  1 1503433    17
N  503443     8 4839073 1212820 00000000000  2 0            
N  503443     9 4839083 1212170 00000000000  2 0            
N  503443    10 4839093 1212200 00000000000  2 0            
N  503443    11 4839123 1212740 00000000000  2 0            
N  503443    12 4839143 1212690 00000000000  3 0            
N  503443    13 4839173 1212700 00000000000  2 0            
N  503443    14 4839522 1214080 00000000000  2 0            
N  503443    15 4839602 1212890 00000000000  2 0            
N  503443    16 4839642 1212890 00000000000  2 0            
N  503443    17 4839672 1212900 00000000000  2 0            
N  503443    18 4839742 1212970 00000000000  2 0            
N  503443    19 4839742 1213020 00000000000  2 0            
N  503443    20 4839962 1214460 00000000000  2 0            
N  503443    21 4840042 1213360 00000000000  2 0            
N  503443    22 4840252 1214690 00000000000  2 0            
N  503443    23 4840452 1213450 00000000000  2 0            
N  503443    24 4840482 1213470 00000000000  2 0            
N  503443    25 4840662 1213460 00000000000  2 0            
N  503443    26 4840742 1213480 00000000000  2 0            
N  503443    27 4840782 1214660 00000000000  2 0            
N  503443    28 4840962 1213560 00000000000  2 0            
N  503443    29 4841082 1214260 00000000000  2 0            
N  503443    30 4841172 1214310 00000000000  2 0            
N  503443    31 4841372 1213750 00000000000  2 0            
N  503443    32 4841402 1213770 00000000000  2 0            
N  503443    33 4841462 1213800 00000000000  2 0            
N  503443    34 4841462 1214300 00000000000  2 0            
N  503443    35 4841492 1213820 00000000000  2 0            
N  503443    36 4841492 1214300 00000000000  2 0            
N  503443    37 4841622 1214580 00000000000  1 0            
N  503443    38 4841772 1213830 00000000000  1 0            
N  503443    39 4837571 1214509 00000000000  1 0            
N  503444     1 4841622 1214580 00000000000  1 0            
N  503444     2 4841772 1213830 00000000000  1 0            
N  503444     3 4841902 1213870 00000000000  2 1            
N  503444     4 4841902 1214600 00000000000  2 1            
N  503444     5 4842052 1213910 00000000000  2 0            
N  503444     6 4842382 1214480 00000000000  2 0            
N  503444     7 4842572 1214400 00000000000  2 0            
N  503444     8 4842612 1214070 00000000000  2 0            
N  503444     9 4842742 1214430 00000000000  2 0            
N  503444    10 4842832 1213980 00000000000  2 0            
N  503444    11 4842972 1215110 00000000000  1 0            
N  503444    12 4842982 1215120 00000000000  1 1503454    28
N  503444    13 4843022 1215120 00000000000  1 1503454    30
N  503444    14 4843052 1214530 00000000000  3 0            
N  503444    15 4843062 1214570 00000000000  2 0            
N  503444    16 4843072 1214200 00000000000  2 0            
N  503444    17 4843072 1214230 00000000000  3 0            
N  503444    18 4843072 1215070 00000000000  2 0            
N  503444    19 4843102 1214070 00000000000  2 0            
N  503444    20 4843102 1214110 00000000000  2 0            
N  503444    21 4843182 1214280 00000000000  2 0            
N  503444    22 4843202 1214370 00000000000  2 0            
N  503444    23 4843202 1214420 00000000000  2 0            
N  503444    24 4843212 1214390 00000000000  2 0            
N  503444    25 4843232 1214760 00000000000  2 0            
N  503444    26 4843232 1214910 00000000000  2 0            
N  503444    27 4843412 1214440 00000000000  2 0            
N  503444    28 4843632 1214580 00000000000  2 0            
N  503444    29 4843912 1214710 00000000000  2 0            
N  503444    30 4843932 1215020 00000000000  2 0            
N  503444    31 4844012 1215070 00000000000  2 0            
N  503444    32 4844042 1214820 00000000000  2 0            
N  503444    33 4844142 1215000 00000000000  2 0            
N  503444    34 4844282 1214960 00000000000  1 0            
N  503444    35 4843122 1214249 00000000000  2 0            
N  503450     1 4824774 1215100 00000000000  1 0            
N  503450     2 4824824 1215120 00000000000  2 1            
N  503450     3 4824854 1215150 00000000000  2 0            
N  503450     4 4825004 1215250 00000000000  2 0            
N  503450     5 4825284 1215510 00000000000  2 0            
N  503450     6 4825304 1215600 00000000000  2 0            
N  503450     7 4825574 1215530 00000000000  2 0            
N  503450     8 4825734 1215580 00000000000  2 0            
N  503450     9 4826104 1215640 00000000000  2 0            
N  503450    10 4826464 1215690 00000000000  2 0            
N  503450    11 4826904 1215890 00000000000  2 0            
N  503450    12 4826914 1215760 00000000000  2 0            
N  503450    13 4827054 1215800 00000000000  2 0            
N  503450    14 4827154 1215710 00000000000  2 0            
N  503450    15 4827224 1215690 00000000000  2 0            
N  503450    16 4827654 1215820 00000000000  2 0            
N  503450    17 4827684 1215790 00000000000  2 0            
N  503450    18 4827754 1215910 00000000000  2 0            
N  503450    19 4827794 1215930 00000000000  2 0            
N  503450    20 4827944 1215940 00000000000  1 0            
N  503451     1 4827944 1215940 00000000000  1 0            
N  503451     2 4828404 1215900 00000000000  2 1            
N  503451     3 4829183 1215760 00000000000  2 0            
N  503451     4 4829573 1215730 00000000000  2 0            
N  503451     5 4829603 1215730 00000000000  2 0            
N  503451     6 4829623 1215730 00000000000  2 0            
N  503451     7 4829633 1215690 00000000000  2 0            
N  503451     8 4829903 1215680 00000000000  2 0            
N  503451     9 4830913 1215880 00000000000  2 0            
N  503451    10 4831123 1215700 00000000000  2 0            
N  503451    11 4831383 1216090 00000000000  2 0            
N  503451    12 4831503 1216390 00000000000  2 0            
N  503451    13 4831563 1216490 00000000000  2 0            
N  503451    14 4831593 1216490 00000000000  2 0            
N  503451    15 4832073 1216450 00000000000  2 0            
N  503451    16 4832523 1216690 00000000000  2 0            
N  503451    17 4832573 1216720 00000000000  2 0            
N  503451    18 4832643 1216980 00000000000  2 0            
N  503451    19 4832653 1217010 00000000000  2 0            
N  503451    20 4832853 1217060 00000000000  1 0            
N  503451    21 4832883 1215720 00000000000  1 0            
N  503451    22 4832903 1215720 00000000000  1 1503452     4
N  503451    23 4830637 1215892 00000000000  2 0            
N  503451    24 4830084 1215848 00000000000  2 0            
N  503452     1 4832853 1217060 00000000000  1 0            
N  503452     2 4832883 1215720 00000000000  1 0            
N  503452     3 4832903 1215590 00000000000  2 1            
N  503452     4 4832903 1215720 00000000000  1 1503451    22
N  503452     5 4832903 1215830 00000000000  2 1            
N  503452     6 4832903 1217080 00000000000  2 1            
N  503452     7 4832963 1217140 00000000000  2 0            
N  503452     8 4833093 1215220 00000000000  2 0            
N  503452     9 4833093 1215420 00000000000  2 0            
N  503452    10 4833103 1216070 00000000000  2 0            
N  503452    11 4833153 1216100 00000000000  2 0            
N  503452    12 4833213 1217170 00000000000  2 0            
N  503452    13 4833243 1215330 00000000000  2 0            
N  503452    14 4833273 1215320 00000000000  2 0            
N  503452    15 4833323 1215120 00000000000  2 1            
N  503452    16 4833323 1215170 00000000000  2 0            
N  503452    17 4833393 1215060 00000000000  1 0            
N  503452    18 4833403 1215310 00000000000  2 0            
N  503452    19 4833413 1216030 00000000000  2 0            
N  503452    20 4833453 1216020 00000000000  2 0            
N  503452    21 4833563 1216040 00000000000  2 0            
N  503452    22 4833573 1217210 00000000000  2 0            
N  503452    23 4833633 1216030 00000000000  2 0            
N  503452    24 4833693 1216090 00000000000  2 0            
N  503452    25 4833803 1217310 00000000000  2 0            
N  503452    26 4834163 1216190 00000000000  2 0            
N  503452    27 4834283 1217050 00000000000  2 0            
N  503452    28 4834283 1217070 00000000000  2 0            
