H  NLA       N01-07L-2K 21996  80
N  533507    53 4895556 1274694 00000000000  2 0            
N  533507    54 4895637 1272574 00000000000  1 0            
N  533507    55 4895706 1274684 00000000000  2 0            
N  533507    56 4895856 1274654 00000000000  1 0            
N  533507    57 4894198 1275114 00000000000  1 1533517    32
N  533513     1 4873218 1275004 00000000000  1 0            
N  533513     2 4873228 1277154 00000000000  1 0            
N  533513     3 4873398 1275114 00000000000  2 1            
N  533513     4 4873398 1276494 00000000000  1 1533512    99
N  533513     5 4873398 1277154 00000000000  2 1            
N  533513     6 4873578 1277154 00000000000  2 0            
N  533513     7 4873618 1276534 00000000000  2 0            
N  533513     8 4873738 1275234 00000000000  2 0            
N  533513     9 4873838 1276574 00000000000  2 0            
N  533513    10 4873868 1277064 00000000000  2 0            
N  533513    11 4873908 1276594 00000000000  2 0            
N  533513    12 4873948 1277014 00000000000  2 0            
N  533513    13 4873978 1275414 00000000000  2 0            
N  533513    14 4874028 1276034 00000000000  2 0            
N  533513    15 4874058 1276604 00000000000  2 0            
N  533513    16 4874058 1277054 00000000000  2 0            
N  533513    17 4874128 1276014 00000000000  2 0            
N  533513    18 4874138 1275684 00000000000  2 0            
N  533513    19 4874138 1277074 00000000000  3 0            
N  533513    20 4874168 1275864 00000000000  2 0            
N  533513    21 4874188 1276884 00000000000  1 0            
N  533513    22 4874208 1276124 00000000000  2 0            
N  533513    23 4874218 1275814 00000000000  2 0            
N  533513    24 4874218 1276614 00000000000  2 0            
N  533513    25 4874228 1277094 00000000000  3 0            
N  533513    26 4874258 1277574 00000000000  2 0            
N  533513    27 4874278 1275844 00000000000  3 0            
N  533513    28 4874278 1276114 00000000000  2 0            
N  533513    29 4874278 1276494 00000000000  2 0            
N  533513    30 4874278 1276944 00000000000  2 0            
N  533513    31 4874288 1277114 00000000000  2 0            
N  533513    32 4874298 1276194 00000000000  2 0            
N  533513    33 4874298 1276314 00000000000  2 0            
N  533513    34 4874298 1276614 00000000000  4 0            
N  533513    35 4874298 1276694 00000000000  2 0            
N  533513    36 4874328 1275804 00000000000  2 0            
N  533513    37 4874378 1277134 00000000000  2 0            
N  533513    38 4874398 1277134 00000000000  2 0            
N  533513    39 4874418 1277234 00000000000  2 0            
N  533513    40 4874428 1277214 00000000000  2 0            
N  533513    41 4874438 1276594 00000000000  2 0            
N  533513    42 4874438 1277434 00000000000  2 0            
N  533513    43 4874448 1275654 00000000000  2 0            
N  533513    44 4874448 1277144 00000000000  3 0            
N  533513    45 4874468 1277803 00000000000  2 0            
N  533513    46 4874468 1278113 00000000000  1 1533523    17
N  533513    47 4874508 1278043 00000000000  2 0            
N  533513    48 4874568 1277174 00000000000  2 0            
N  533513    49 4874568 1277873 00000000000  2 0            
N  533513    50 4874578 1277893 00000000000  2 0            
N  533513    51 4874588 1277943 00000000000  2 0            
N  533513    52 4874638 1277194 00000000000  2 0            
N  533513    53 4874668 1275614 00000000000  2 0            
N  533513    54 4874688 1277204 00000000000  2 0            
N  533513    55 4874698 1275614 00000000000  2 0            
N  533513    56 4874728 1277204 00000000000  2 0            
N  533513    57 4874748 1275114 00000000000  1 1533503     9
N  533513    58 4874788 1276704 00000000000  2 0            
N  533513    59 4874798 1276734 00000000000  2 0            
N  533513    60 4874798 1277234 00000000000  2 0            
N  533513    61 4874808 1275274 00000000000  2 0            
N  533513    62 4874858 1275354 00000000000  2 0            
N  533513    63 4874858 1275564 00000000000  2 0            
N  533513    64 4874998 1277304 00000000000  2 0            
N  533513    65 4875058 1276714 00000000000  2 0            
N  533513    66 4875158 1277314 00000000000  2 0            
N  533513    67 4875248 1276704 00000000000  2 0            
N  533513    68 4875468 1277154 00000000000  2 0            
N  533513    69 4875468 1277304 00000000000  3 0            
N  533513    70 4875638 1277304 00000000000  2 0            
N  533513    71 4875858 1277324 00000000000  2 0            
N  533513    72 4875918 1277324 00000000000  2 0            
N  533513    73 4876238 1277444 00000000000  2 0            
N  533513    74 4876398 1277484 00000000000  2 0            
N  533513    75 4876598 1277494 00000000000  2 0            
N  533513    76 4876758 1277504 00000000000  2 0            
N  533513    77 4876828 1277514 00000000000  2 0            
N  533513    78 4876888 1277514 00000000000  2 0            
N  533513    79 4876948 1277494 00000000000  2 0            
N  533513    80 4876998 1275114 00000000000  1 1533503    38
N  533513    81 4877078 1277354 00000000000  2 0            
N  533513    82 4877208 1275564 00000000000  2 0            
N  533513    83 4877348 1275684 00000000000  2 0            
N  533513    84 4877578 1275794 00000000000  1 0            
N  533513    85 4877678 1277404 00000000000  1 0            
N  533513    86 4875310 1277298 00000000000  1 0            
N  533513    87 4875290 1276995 00000000000  1 0            
N  533513    88 4875248 1276882 00000000000  1 0            
N  533513    89 4875197 1276711 00000000000  1 0            
N  533514     1 4877578 1275794 00000000000  1 0            
N  533514     2 4877678 1277404 00000000000  1 0            
N  533514     3 4877898 1275924 00000000000  2 1            
N  533514     4 4877898 1277374 00000000000  2 1            
N  533514     5 4877918 1277374 00000000000  2 0            
N  533514     6 4877988 1277374 00000000000  2 0            
N  533514     7 4878118 1275964 00000000000  2 0            
N  533514     8 4878278 1278114 00000000000  1 1533524     5
N  533514     9 4878308 1277574 00000000000  2 0            
N  533514    10 4878318 1277554 00000000000  2 0            
N  533514    11 4878338 1277484 00000000000  3 0            
N  533514    12 4878358 1277764 00000000000  2 0            
N  533514    13 4878358 1277784 00000000000  2 0            
N  533514    14 4878378 1275924 00000000000  2 0            
N  533514    15 4878398 1277934 00000000000  2 0            
N  533514    16 4878438 1277514 00000000000  2 0            
N  533514    17 4878688 1277594 00000000000  2 0            
N  533514    18 4878708 1275874 00000000000  2 0            
N  533514    19 4878728 1275874 00000000000  2 0            
N  533514    20 4878728 1277604 00000000000  2 0            
N  533514    21 4879048 1277614 00000000000  2 0            
N  533514    22 4879178 1275854 00000000000  2 0            
N  533514    23 4879318 1277554 00000000000  2 0            
N  533514    24 4879378 1277544 00000000000  2 0            
N  533514    25 4879708 1276634 00000000000  2 0            
N  533514    26 4879718 1276774 00000000000  2 0            
N  533514    27 4879718 1277544 00000000000  2 0            
N  533514    28 4879778 1277544 00000000000  2 0            
N  533514    29 4879788 1276034 00000000000  2 0            
N  533514    30 4879858 1276684 00000000000  2 0            
N  533514    31 4879928 1276194 00000000000  2 0            
N  533514    32 4879948 1276604 00000000000  2 0            
N  533514    33 4879968 1276384 00000000000  2 0            
N  533514    34 4879968 1276584 00000000000  2 0            
N  533514    35 4880008 1277024 00000000000  2 0            
N  533514    36 4880018 1276144 00000000000  4 0            
N  533514    37 4880018 1277354 00000000000  2 0            
N  533514    38 4880038 1276144 00000000000  4 0            
N  533514    39 4880038 1276384 00000000000  2 0            
N  533514    40 4880038 1276454 00000000000  2 0            
N  533514    41 4880058 1276424 00000000000  2 0            
N  533514    42 4880058 1277544 00000000000  1 0            
N  533514    43 4880068 1277464 00000000000  4 0            
N  533514    44 4880118 1276184 00000000000  4 0            
N  533514    45 4880228 1275824 00000000000  2 0            
N  533514    46 4880238 1275884 00000000000  2 0            
N  533514    47 4880398 1275754 00000000000  2 0            
N  533514    48 4880418 1275734 00000000000  2 0            
N  533514    49 4880448 1275704 00000000000  2 0            
N  533514    50 4880568 1277594 00000000000  2 0            
N  533514    51 4880668 1276304 00000000000  2 0            
N  533514    52 4880768 1275564 00000000000  2 0            
N  533514    53 4880838 1275464 00000000000  2 0            
N  533514    54 4880858 1275114 00000000000  1 1533504     6
N  533514    55 4880908 1275294 00000000000  2 0            
N  533514    56 4880928 1276374 00000000000  2 0            
N  533514    57 4880928 1277604 00000000000  2 0            
N  533514    58 4880978 1277604 00000000000  2 0            
N  533514    59 4881028 1276394 00000000000  2 0            
N  533514    60 4881098 1277594 00000000000  2 0            
N  533514    61 4881508 1276454 00000000000  2 0            
N  533514    62 4881678 1277374 00000000000  2 0            
N  533514    63 4881728 1276464 00000000000  2 0            
N  533514    64 4881768 1277354 00000000000  2 0            
N  533514    65 4881858 1277344 00000000000  2 0            
N  533514    66 4881898 1276574 00000000000  2 0            
N  533514    67 4881928 1276594 00000000000  2 0            
N  533514    68 4882118 1277384 00000000000  2 0            
N  533514    69 4882148 1276744 00000000000  2 0            
N  533514    70 4882148 1277384 00000000000  2 0            
N  533514    71 4882178 1277394 00000000000  2 0            
N  533514    72 4882278 1277384 00000000000  1 0            
N  533514    73 4882398 1277044 00000000000  1 1533515     2
N  533515     1 4882278 1277384 00000000000  1 0            
N  533515     2 4882398 1277044 00000000000  1 1533514    73
N  533515     3 4882398 1277374 00000000000  2 1            
N  533515     4 4882428 1277104 00000000000  2 0            
N  533515     5 4882438 1277214 00000000000  2 0            
N  533515     6 4882448 1277364 00000000000  2 0            
N  533515     7 4882498 1277324 00000000000  2 0            
N  533515     8 4882498 1277334 00000000000  3 0            
N  533515     9 4882518 1277324 00000000000  2 0            
N  533515    10 4882678 1277224 00000000000  2 0            
N  533515    11 4882728 1277214 00000000000  2 0            
N  533515    12 4882828 1277234 00000000000  2 0            
N  533515    13 4883067 1277194 00000000000  2 0            
N  533515    14 4883197 1277224 00000000000  2 0            
N  533515    15 4883217 1277224 00000000000  2 0            
N  533515    16 4883717 1277324 00000000000  3 0            
N  533515    17 4883787 1277344 00000000000  2 0            
N  533515    18 4883807 1277314 00000000000  2 0            
N  533515    19 4883837 1277304 00000000000  2 0            
N  533515    20 4883867 1277304 00000000000  2 0            
N  533515    21 4883927 1277304 00000000000  2 0            
N  533515    22 4883987 1277384 00000000000  3 0            
N  533515    23 4884137 1277344 00000000000  2 0            
N  533515    24 4884347 1277324 00000000000  2 0            
N  533515    25 4884377 1277324 00000000000  2 0            
N  533515    26 4884567 1275064 00000000000  1 0            
N  533515    27 4884617 1275114 00000000000  2 1            
N  533515    28 4884817 1275304 00000000000  2 0            
N  533515    29 4884817 1277324 00000000000  2 0            
N  533515    30 4884937 1275654 00000000000  2 0            
N  533515    31 4885047 1277324 00000000000  2 0            
N  533515    32 4885197 1275824 00000000000  2 0            
N  533515    33 4885267 1276064 00000000000  2 0            
N  533515    34 4885387 1277414 00000000000  2 0            
N  533515    35 4885447 1276174 00000000000  2 0            
N  533515    36 4885467 1277414 00000000000  2 0            
N  533515    37 4885597 1277384 00000000000  3 0            
N  533515    38 4885857 1276374 00000000000  2 0            
N  533515    39 4885937 1277444 00000000000  3 0            
N  533515    40 4885957 1277454 00000000000  2 0            
N  533515    41 4885987 1276464 00000000000  2 0            
N  533515    42 4885987 1276474 00000000000  2 0            
N  533515    43 4886187 1276704 00000000000  2 0            
N  533515    44 4886187 1277494 00000000000  2 0            
N  533515    45 4886217 1277484 00000000000  2 0            
N  533515    46 4886307 1276864 00000000000  2 0            
N  533515    47 4886307 1277534 00000000000  2 0            
N  533515    48 4886357 1277564 00000000000  2 0            
N  533515    49 4886457 1277604 00000000000  2 0            
N  533515    50 4886547 1277034 00000000000  2 0            
N  533515    51 4886677 1277714 00000000000  2 0            
N  533515    52 4886707 1277814 00000000000  3 0            
N  533515    53 4886717 1277644 00000000000  2 0            
N  533515    54 4886757 1277644 00000000000  2 0            
N  533515    55 4886787 1278044 00000000000  1 0            
N  533515    56 4886797 1277964 00000000000  2 0            
N  533515    57 4886827 1277854 00000000000  2 0            
N  533515    58 4886837 1277714 00000000000  2 0            
N  533515    59 4886847 1277964 00000000000  2 0            
N  533515    60 4886877 1278084 00000000000  2 0            
N  533515    61 4886897 1277244 00000000000  1 1533516     4
N  533515    62 4886897 1278114 00000000000  1 1533525     1
N  533516     1 4886757 1277644 00000000000  1 0            
N  533516     2 4886837 1277714 00000000000  1 0            
N  533516     3 4886847 1277964 00000000000  1 0            
N  533516     4 4886897 1277244 00000000000  1 1533515    61
N  533516     5 4886897 1277654 00000000000  2 1            
N  533516     6 4886897 1277714 00000000000  2 1            
N  533516     7 4886897 1277964 00000000000  2 1            
N  533516     8 4886987 1277404 00000000000  2 0            
N  533516     9 4887007 1277944 00000000000  2 0            
N  533516    10 4887057 1277964 00000000000  2 0            
N  533516    11 4887157 1277604 00000000000  4 0            
N  533516    12 4887187 1277594 00000000000  4 0            
N  533516    13 4887197 1277954 00000000000  2 0            
N  533516    14 4887217 1277964 00000000000  2 0            
N  533516    15 4887227 1277624 00000000000  2 0            
N  533516    16 4887237 1277994 00000000000  2 0            
N  533516    17 4887247 1277584 00000000000  4 0            
N  533516    18 4887287 1277574 00000000000  4 0            
N  533516    19 4887377 1277984 00000000000  2 0            
N  533516    20 4887497 1277494 00000000000  2 0            
N  533516    21 4887507 1277984 00000000000  2 0            
N  533516    22 4887637 1277464 00000000000  2 0            
N  533516    23 4887957 1277864 00000000000  2 0            
N  533516    24 4888047 1275444 00000000000  2 0            
N  533516    25 4888057 1275414 00000000000  2 0            
N  533516    26 4888067 1276964 00000000000  2 0            
N  533516    27 4888097 1276824 00000000000  2 0            
N  533516    28 4888107 1277314 00000000000  3 0            
N  533516    29 4888117 1277784 00000000000  2 0            
N  533516    30 4888127 1275114 00000000000  1 1533506     4
N  533516    31 4888137 1275684 00000000000  2 0            
N  533516    32 4888177 1276644 00000000000  2 0            
N  533516    33 4888227 1277284 00000000000  2 0            
N  533516    34 4888257 1275794 00000000000  2 0            
N  533516    35 4888257 1275894 00000000000  2 0            
N  533516    36 4888267 1277744 00000000000  2 0            
N  533516    37 4888337 1277244 00000000000  2 0            
N  533516    38 4888407 1276444 00000000000  2 0            
N  533516    39 4888447 1276064 00000000000  2 0            
N  533516    40 4888477 1276224 00000000000  2 0            
N  533516    41 4888497 1277214 00000000000  2 0            
N  533516    42 4888607 1276954 00000000000  2 0            
N  533516    43 4888627 1277194 00000000000  3 0            
N  533516    44 4888707 1276864 00000000000  2 0            
N  533516    45 4888707 1277504 00000000000  2 0            
N  533516    46 4888767 1277104 00000000000  2 0            
N  533516    47 4888867 1276764 00000000000  2 0            
N  533516    48 4888887 1277434 00000000000  2 0            
N  533516    49 4888897 1277414 00000000000  2 0            
N  533516    50 4888907 1276734 00000000000  2 0            
N  533516    51 4888927 1277014 00000000000  2 0            
N  533516    52 4888947 1276654 00000000000  2 0            
N  533516    53 4889017 1276384 00000000000  2 0            
N  533516    54 4889027 1276454 00000000000  2 0            
N  533516    55 4889037 1276384 00000000000  2 0            
N  533516    56 4889107 1276324 00000000000  2 0            
N  533516    57 4889137 1277304 00000000000  2 0            
N  533516    58 4889177 1276924 00000000000  2 0            
N  533516    59 4889327 1277244 00000000000  2 0            
N  533516    60 4889347 1276164 00000000000  2 0            
N  533516    61 4889567 1276894 00000000000  2 0            
N  533516    62 4889617 1276034 00000000000  2 0            
N  533516    63 4889697 1276894 00000000000  2 0            
N  533516    64 4889747 1276884 00000000000  2 0            
N  533516    65 4889757 1275964 00000000000  2 0            
N  533516    66 4889807 1275744 00000000000  2 0            
N  533516    67 4889807 1275764 00000000000  2 0            
N  533516    68 4889817 1275824 00000000000  2 0            
N  533516    69 4889847 1275514 00000000000  1 0            
N  533516    70 4889917 1277074 00000000000  2 0            
N  533516    71 4890037 1276774 00000000000  2 0            
N  533516    72 4890117 1276754 00000000000  2 0            
N  533516    73 4890297 1276724 00000000000  2 0            
N  533516    74 4890377 1276934 00000000000  2 0            
N  533516    75 4890557 1276704 00000000000  2 0            
N  533516    76 4890687 1276694 00000000000  3 0            
N  533516    77 4890687 1276724 00000000000  2 0            
N  533516    78 4890747 1276684 00000000000  2 0            
N  533516    79 4890787 1276674 00000000000  2 0            
N  533516    80 4890807 1276864 00000000000  2 0            
N  533516    81 4890807 1276894 00000000000  2 0            
N  533516    82 4890817 1276884 00000000000  3 0            
N  533516    83 4891007 1276874 00000000000  2 0            
N  533516    84 4891037 1276654 00000000000  3 0            
N  533516    85 4891097 1276674 00000000000  2 0            
N  533516    86 4891137 1276724 00000000000  2 0            
N  533516    87 4891167 1276744 00000000000  2 0            
N  533516    88 4891187 1276924 00000000000  3 0            
N  533516    89 4891217 1277184 00000000000  2 0            
N  533516    90 4891217 1277204 00000000000  2 0            
N  533516    91 4891217 1278114 00000000000  1 1533526    38
N  533516    92 4891227 1277444 00000000000  2 0            
N  533516    93 4891237 1276854 00000000000  2 0            
N  533516    94 4891237 1277244 00000000000  2 0            
N  533516    95 4891267 1276914 00000000000  2 0            
N  533516    96 4891287 1277714 00000000000  2 0            
N  533516    97 4891397 1276434 00000000000  1 1533517     2
N  533516    98 4888086 1277568 00000000000  1 0            
N  533516    99 4887839 1277629 00000000000  1 0            
N  533517     1 4891267 1276914 00000000000  1 0            
N  533517     2 4891397 1276434 00000000000  1 1533516    97
N  533517     3 4891397 1277074 00000000000  2 1            
N  533517     4 4891467 1277144 00000000000  2 0            
N  533517     5 4891607 1277254 00000000000  2 0            
N  533517     6 4891667 1276264 00000000000  2 0            
N  533517     7 4891847 1277254 00000000000  2 0            
N  533517     8 4891857 1276194 00000000000  2 0            
N  533517     9 4891887 1277224 00000000000  2 0            
N  533517    10 4891907 1277214 00000000000  2 0            
N  533517    11 4892007 1277174 00000000000  2 0            
N  533517    12 4892127 1277204 00000000000  2 0            
N  533517    13 4892157 1277214 00000000000  2 0            
N  533517    14 4892217 1276144 00000000000  2 0            
N  533517    15 4892267 1276124 00000000000  2 0            
N  533517    16 4892287 1276114 00000000000  2 0            
N  533517    17 4892377 1276024 00000000000  2 0            
N  533517    18 4892387 1278064 00000000000  2 0            
N  533517    19 4892387 1278114 00000000000  1 1533527     4
N  533517    20 4892447 1277234 00000000000  2 0            
N  533517    21 4892477 1275944 00000000000  2 0            
N  533517    22 4892487 1277254 00000000000  2 0            
N  533517    23 4892747 1275774 00000000000  2 0            
N  533517    24 4892907 1275734 00000000000  2 0            
N  533517    25 4892927 1275734 00000000000  2 0            
N  533517    26 4892947 1275694 00000000000  2 0            
N  533517    27 4893057 1275674 00000000000  2 0            
N  533517    28 4893087 1275674 00000000000  2 0            
N  533517    29 4893157 1275654 00000000000  2 0            
N  533517    30 4893297 1275654 00000000000  2 0            
N  533517    31 4893737 1275444 00000000000  2 0            
N  533517    32 4894198 1275114 00000000000  1 1533507    57
N  533523     1 4874028 1278783 00000000000  2 0            
N  533523     2 4874098 1278993 00000000000  2 0            
N  533523     3 4874158 1279113 00000000000  2 0            
N  533523     4 4874178 1278743 00000000000  2 0            
N  533523     5 4874188 1280053 00000000000  2 0            
N  533523     6 4874198 1279223 00000000000  2 0            
N  533523     7 4874238 1279243 00000000000  2 0            
N  533523     8 4874248 1279713 00000000000  2 0            
N  533523     9 4874268 1279813 00000000000  2 0            
N  533523    10 4874298 1278313 00000000000  2 0            
N  533523    11 4874298 1279463 00000000000  2 0            
N  533523    12 4874308 1278293 00000000000  2 0            
N  533523    13 4874328 1278613 00000000000  2 0            
N  533523    14 4874388 1278233 00000000000  2 0            
N  533523    15 4874408 1280153 00000000000  2 0            
N  533523    16 4874448 1278453 00000000000  2 0            
N  533523    17 4874468 1278113 00000000000  1 1533513    46
N  533523    18 4874478 1278583 00000000000  2 0            
N  533523    19 4874538 1280153 00000000000  2 0            
N  533523    20 4874678 1280233 00000000000  2 0            
N  533523    21 4874778 1280373 00000000000  2 0            
N  533523    22 4874838 1280443 00000000000  2 0            
N  533523    23 4874908 1280443 00000000000  2 0            
N  533523    24 4875168 1280403 00000000000  2 0            
N  533523    25 4875348 1280383 00000000000  2 0            
N  533523    26 4875378 1280403 00000000000  2 0            
N  533523    27 4875418 1280473 00000000000  1 0            
N  533523    28 4876128 1280773 00000000000  1 0            
N  533523    29 4876168 1280633 00000000000  2 0            
N  533523    30 4876218 1280473 00000000000  2 0            
N  533523    31 4876338 1280333 00000000000  2 0            
N  533523    32 4876338 1280413 00000000000  2 0            
N  533523    33 4876458 1278983 00000000000  2 0            
N  533523    34 4876488 1278593 00000000000  2 0            
N  533523    35 4876508 1278933 00000000000  2 0            
N  533523    36 4876508 1280383 00000000000  2 0            
N  533523    37 4876558 1279053 00000000000  2 0            
N  533523    38 4876558 1280473 00000000000  2 0            
N  533523    39 4876598 1279073 00000000000  2 0            
N  533523    40 4876658 1280273 00000000000  2 0            
N  533523    41 4876708 1280173 00000000000  2 0            
N  533523    42 4876738 1278703 00000000000  2 0            
N  533523    43 4876848 1279393 00000000000  2 0            
N  533523    44 4876858 1279213 00000000000  2 0            
N  533523    45 4876868 1280193 00000000000  1 0            
N  533523    46 4876978 1278633 00000000000  2 0            
N  533523    47 4877038 1279553 00000000000  2 0            
N  533523    48 4877158 1278623 00000000000  2 0            
N  533523    49 4877188 1279603 00000000000  2 0            
N  533523    50 4877248 1279873 00000000000  1 0            
N  533523    51 4877298 1278623 00000000000  2 0            
N  533523    52 4877538 1278593 00000000000  2 0            
N  533523    53 4877668 1278713 00000000000  1 0            
N  533524     1 4877668 1278713 00000000000  1 0            
N  533524     2 4877898 1278633 00000000000  2 1            
N  533524     3 4878108 1278364 00000000000  2 0            
N  533524     4 4878228 1278184 00000000000  2 0            
N  533524     5 4878278 1278114 00000000000  1 1533514     8
N  533525     1 4886897 1278114 00000000000  1 1533515    62
N  533525     2 4886897 1278144 00000000000  1 1533526     2
N  533526     1 4886777 1278114 00000000000  1 0            
N  533526     2 4886897 1278144 00000000000  2 1533525     2
N  533526     3 4886917 1278174 00000000000  2 0            
N  533526     4 4887427 1279084 00000000000  2 0            
N  533526     5 4887487 1279114 00000000000  2 0            
N  533526     6 4887527 1279164 00000000000  2 0            
N  533526     7 4887867 1279184 00000000000  2 0            
N  533526     8 4887967 1279214 00000000000  2 0            
N  533526     9 4888137 1279224 00000000000  2 0            
N  533526    10 4888277 1279224 00000000000  2 0            
