H  NLA       N01-07L-2K 21996  80
N  533953     2 5017384 1287235 00000000000  1 1533952   143
N  533953     3 5017384 1287355 00000000000  1 1533952   144
N  533953     4 5017384 1288825 00000000000  1 1533952   145
N  533953     5 5017384 1289725 00000000000  2 1            
N  533953     6 5017384 1290075 00000000000  1 1            
N  533953     7 5017434 1289725 00000000000  2 0            
N  533953     8 5017484 1289725 00000000000  2 0            
N  533953     9 5017524 1289745 00000000000  2 0            
N  533953    10 5017584 1288955 00000000000  3 0            
N  533953    11 5017594 1289235 00000000000  2 0            
N  533953    12 5017594 1289675 00000000000  2 0            
N  533953    13 5017634 1289085 00000000000  2 0            
N  533953    14 5017654 1289645 00000000000  4 0            
N  533953    15 5017664 1287115 00000000000  1 1533943    17
N  533953    16 5017684 1289885 00000000000  1 0            
N  533953    17 5017694 1289815 00000000000  3 0            
N  533953    18 5017714 1289715 00000000000  2 0            
N  533953    19 5017764 1289025 00000000000  2 0            
N  533953    20 5017874 1287215 00000000000  5 0            
N  533953    21 5017914 1287325 00000000000  2 0            
N  533953    22 5017954 1287395 00000000000  2 0            
N  533953    23 5017974 1287115 00000000000  1 1533943    27
N  533953    24 5017994 1287175 00000000000  4 0            
N  533953    25 5018054 1287495 00000000000  3 0            
N  533953    26 5018084 1287165 00000000000  2 0            
N  533953    27 5018104 1289185 00000000000  2 0            
N  533953    28 5018134 1289205 00000000000  2 0            
N  533953    29 5018244 1287515 00000000000  3 0            
N  533953    30 5018354 1289295 00000000000  2 0            
N  533953    31 5018474 1289395 00000000000  2 0            
N  533953    32 5018674 1289625 00000000000  2 0            
N  533953    33 5018744 1287235 00000000000  2 0            
N  533953    34 5018784 1289685 00000000000  2 0            
N  533953    35 5018814 1289705 00000000000  2 0            
N  533953    36 5018854 1286965 00000000000  1 0            
N  533953    37 5018864 1287115 00000000000  2 1            
N  533953    38 5018864 1287145 00000000000  2 0            
N  533953    39 5018864 1287215 00000000000  3 0            
N  533953    40 5018904 1289765 00000000000  2 0            
N  533953    41 5018934 1287195 00000000000  2 0            
N  533953    42 5019004 1287595 00000000000  2 0            
N  533953    43 5019014 1287695 00000000000  2 0            
N  533953    44 5019044 1287735 00000000000  2 0            
N  533953    45 5019094 1289435 00000000000  1 0            
N  533953    46 5019144 1287145 00000000000  2 0            
N  533953    47 5019214 1287115 00000000000  1 1533943    89
N  533953    48 5019314 1290015 00000000000  2 0            
N  533953    49 5019334 1287995 00000000000  2 0            
N  533953    50 5019344 1290035 00000000000  2 0            
N  533953    51 5019384 1290105 00000000000  1 0            
N  533953    52 5019404 1290065 00000000000  3 0            
N  533953    53 5019414 1288005 00000000000  2 0            
N  533953    54 5019534 1289925 00000000000  2 0            
N  533953    55 5019764 1289665 00000000000  2 0            
N  533953    56 5019864 1288075 00000000000  2 0            
N  533953    57 5019894 1289515 00000000000  2 0            
N  533953    58 5019974 1289435 00000000000  2 0            
N  533953    59 5020084 1288215 00000000000  2 0            
N  533953    60 5020154 1289205 00000000000  2 0            
N  533953    61 5020224 1289125 00000000000  2 0            
N  533953    62 5020274 1289065 00000000000  3 0            
N  533953    63 5020334 1289115 00000000000  2 0            
N  533953    64 5020354 1288295 00000000000  2 0            
N  533953    65 5020374 1288955 00000000000  2 0            
N  533953    66 5020374 1289145 00000000000  2 0            
N  533953    67 5020444 1288375 00000000000  2 0            
N  533953    68 5020444 1288855 00000000000  2 0            
N  533953    69 5020464 1288395 00000000000  2 0            
N  533953    70 5020474 1288615 00000000000  1 0            
N  533953    71 5020504 1288785 00000000000  2 0            
N  533953    72 5020544 1288475 00000000000  4 0            
N  533953    73 5020604 1288615 00000000000  4 0            
N  533953    74 5020644 1289385 00000000000  2 0            
N  533953    75 5020664 1288525 00000000000  2 0            
N  533953    76 5020664 1289405 00000000000  2 0            
N  533953    77 5020684 1288495 00000000000  3 0            
N  533953    78 5020754 1290105 00000000000  1 0            
N  533953    79 5020764 1289775 00000000000  2 0            
N  533953    80 5020794 1287115 00000000000  2 1            
N  533953    81 5020804 1287085 00000000000  1 0            
N  533953    82 5020804 1287165 00000000000  2 0            
N  533953    83 5020814 1287285 00000000000  2 0            
N  533953    84 5020814 1287365 00000000000  2 0            
N  533953    85 5020814 1287415 00000000000  2 0            
N  533953    86 5020904 1288595 00000000000  2 0            
N  533953    87 5020914 1288465 00000000000  2 0            
N  533953    88 5020964 1288605 00000000000  2 0            
N  533953    89 5021024 1288485 00000000000  2 0            
N  533953    90 5021114 1287965 00000000000  3 0            
N  533953    91 5021144 1287915 00000000000  4 0            
N  533953    92 5021164 1287845 00000000000  4 0            
N  533953    93 5021194 1287785 00000000000  4 0            
N  533953    94 5021234 1288655 00000000000  3 0            
N  533953    95 5021274 1288785 00000000000  2 0            
N  533953    96 5021274 1288895 00000000000  2 0            
N  533953    97 5021284 1289225 00000000000  2 0            
N  533953    98 5021304 1287805 00000000000  3 0            
N  533953    99 5021354 1288455 00000000000  2 0            
N  533953   100 5021364 1289325 00000000000  2 0            
N  533953   101 5021404 1289375 00000000000  2 0            
N  533953   102 5021494 1287785 00000000000  2 0            
N  533953   103 5021514 1287685 00000000000  2 0            
N  533953   104 5021554 1288725 00000000000  2 0            
N  533953   105 5021594 1287805 00000000000  2 0            
N  533953   106 5021604 1287615 00000000000  2 0            
N  533953   107 5021644 1288445 00000000000  2 0            
N  533953   108 5021644 1288745 00000000000  2 0            
N  533953   109 5021714 1288745 00000000000  2 0            
N  533953   110 5021794 1287495 00000000000  1 0            
N  533953   111 5021814 1287835 00000000000  2 0            
N  533953   112 5021884 1287845 00000000000  1 1533954     3
N  533953   113 5021884 1288475 00000000000  1 1533954     4
N  533953   114 5021884 1288765 00000000000  1 1533954     5
N  533953   115 5021884 1288775 00000000000  1 1533954     6
N  533953   116 5021884 1289605 00000000000  1 1533954     7
N  533953   117 5017835 1287115 00000000000  1 1533943   216
N  533953   118 5018967 1287115 00000000000  1 1533943   205
N  533953   119 5018958 1287191 00000000000  1 0            
N  533953   120 5018243 1289278 00000000000  1 0            
N  533953   121 5019061 1288805 00000000000  1 0            
N  533953   122 5020011 1288500 00000000000  1 0            
N  533953   123 5020443 1288637 00000000000  1 0            
N  533954     1 5021794 1287495 00000000000  1 0            
N  533954     2 5021884 1287445 00000000000  2 1            
N  533954     3 5021884 1287845 00000000000  1 1533953   112
N  533954     4 5021884 1288475 00000000000  1 1533953   113
N  533954     5 5021884 1288765 00000000000  1 1533953   114
N  533954     6 5021884 1288775 00000000000  1 1533953   115
N  533954     7 5021884 1289605 00000000000  1 1533953   116
N  533954     8 5021904 1287845 00000000000  2 0            
N  533954     9 5021974 1287875 00000000000  2 0            
N  533954    10 5021974 1288475 00000000000  2 0            
N  533954    11 5021994 1287355 00000000000  2 0            
N  533954    12 5022174 1288425 00000000000  2 0            
N  533954    13 5022204 1287226 00000000000  2 0            
N  533954    14 5022204 1289795 00000000000  1 0            
N  533954    15 5022244 1288365 00000000000  2 0            
N  533954    16 5022314 1287116 00000000000  1 1533944    31
N  533954    17 5022334 1287895 00000000000  2 0            
N  533954    18 5022404 1289805 00000000000  1 0            
N  533954    19 5022444 1289775 00000000000  2 0            
N  533954    20 5022454 1288275 00000000000  2 0            
N  533954    21 5022474 1288265 00000000000  2 0            
N  533954    22 5022524 1286956 00000000000  1 0            
N  533954    23 5022524 1288225 00000000000  2 0            
N  533954    24 5022554 1287116 00000000000  2 1            
N  533954    25 5022554 1287186 00000000000  2 0            
N  533954    26 5022574 1287555 00000000000  3 0            
N  533954    27 5022574 1287645 00000000000  2 0            
N  533954    28 5022594 1287445 00000000000  2 0            
N  533954    29 5022644 1287795 00000000000  2 0            
N  533954    30 5022644 1287945 00000000000  5 0            
N  533954    31 5022704 1289565 00000000000  2 0            
N  533954    32 5022724 1287855 00000000000  2 0            
N  533954    33 5022774 1289125 00000000000  2 0            
N  533954    34 5022844 1289445 00000000000  2 0            
N  533954    35 5022984 1287795 00000000000  2 0            
N  533954    36 5023024 1290085 00000000000  1 0            
N  533954    37 5023044 1289155 01000000000  4 0            
N  533954    38 5023064 1287785 00000000000  2 0            
N  533954    39 5023084 1289165 00000000000  2 0            
N  533954    40 5023094 1289085 00000000000  2 0            
N  533954    41 5023144 1289035 00000000000  2 0            
N  533954    42 5023154 1287715 00000000000  2 0            
N  533954    43 5023194 1287695 00000000000  2 0            
N  533954    44 5023194 1289175 00000000000  2 0            
N  533954    45 5023194 1289875 00000000000  2 0            
N  533954    46 5023244 1288955 00000000000  2 0            
N  533954    47 5023264 1289185 00000000000  2 0            
N  533954    48 5023294 1287655 01000000000  2 0            
N  533954    49 5023294 1288905 00000000000  2 0            
N  533954    50 5023394 1288805 00000000000  2 0            
N  533954    51 5023424 1289565 00000000000  2 0            
N  533954    52 5023434 1288765 00000000000  2 0            
N  533954    53 5023444 1289545 00000000000  2 0            
N  533954    54 5023474 1288295 00000000000  2 0            
N  533954    55 5023534 1288635 00000000000  2 0            
N  533954    56 5023544 1287515 00000000000  2 0            
N  533954    57 5023564 1288355 00000000000  2 0            
N  533954    58 5023594 1289265 00000000000  2 0            
N  533954    59 5023594 1289275 00000000000  2 0            
N  533954    60 5023674 1289325 00000000000  6 0            
N  533954    61 5023684 1288465 00000000000  2 0            
N  533954    62 5023704 1287466 00000000000  2 0            
N  533954    63 5023704 1289285 00000000000  2 0            
N  533954    64 5023714 1287406 00000000000  2 0            
N  533954    65 5023724 1288435 00000000000  4 0            
N  533954    66 5023784 1287266 00000000000  2 0            
N  533954    67 5023784 1289135 00000000000  2 0            
N  533954    68 5023804 1289535 00000000000  4 0            
N  533954    69 5023814 1287186 00000000000  2 0            
N  533954    70 5023834 1287426 00000000000  4 0            
N  533954    71 5023834 1288505 00000000000  2 0            
N  533954    72 5023844 1287116 00000000000  1 1533944    90
N  533954    73 5023944 1288635 00000000000  2 0            
N  533954    74 5023944 1289815 00000000000  4 0            
N  533954    75 5023954 1288925 00000000000  2 0            
N  533954    76 5023974 1288275 00000000000  2 0            
N  533954    77 5024104 1288835 00000000000  4 0            
N  533954    78 5024114 1289985 00000000000  4 0            
N  533954    79 5024154 1290015 00000000000  2 0            
N  533954    80 5024174 1287116 00000000000  1 1533944    96
N  533954    81 5024174 1287685 00000000000  2 0            
N  533954    82 5024194 1288145 00000000000  2 0            
N  533954    83 5024194 1288935 00000000000  2 0            
N  533954    84 5024204 1288955 00000000000  2 0            
N  533954    85 5024224 1287346 00000000000  2 0            
N  533954    86 5024264 1287116 00000000000  1 1533944   227
N  533954    87 5024294 1287366 00000000000  2 0            
N  533954    88 5024324 1289125 00000000000  2 0            
N  533954    89 5024334 1287735 00000000000  2 0            
N  533954    90 5024364 1289195 00000000000  2 0            
N  533954    91 5024414 1287925 00000000000  2 0            
N  533954    92 5024454 1287875 00000000000  2 0            
N  533954    93 5024484 1287396 00000000000  2 0            
N  533954    94 5024484 1287815 00000000000  4 0            
N  533954    95 5024554 1287925 00000000000  2 0            
N  533954    96 5024554 1287975 00000000000  2 0            
N  533954    97 5024564 1288635 00000000000  2 0            
N  533954    98 5024614 1289615 00000000000  2 0            
N  533954    99 5024684 1287596 00000000000  2 0            
N  533954   100 5024694 1287386 00000000000  2 0            
N  533954   101 5024734 1289175 00000000000  2 0            
N  533954   102 5024744 1288565 00000000000  4 0            
N  533954   103 5024744 1289095 00000000000  2 0            
N  533954   104 5024744 1289465 00000000000  2 0            
N  533954   105 5024744 1289495 00000000000  3 0            
N  533954   106 5024754 1289235 00000000000  2 0            
N  533954   107 5024764 1289565 00000000000  2 0            
N  533954   108 5024764 1289615 00000000000  2 0            
N  533954   109 5024774 1288765 00000000000  2 0            
N  533954   110 5024794 1288645 00000000000  2 0            
N  533954   111 5024814 1287536 00000000000  2 0            
N  533954   112 5024823 1289875 00000000000  3 0            
N  533954   113 5024854 1288525 00000000000  2 0            
N  533954   114 5024853 1290055 00000000000  4 0            
N  533954   115 5024873 1290065 00000000000  4 0            
N  533954   116 5024884 1288515 00000000000  2 0            
N  533954   117 5024883 1290085 00000000000  4 0            
N  533954   118 5024923 1290105 00000000000  2 0            
N  533954   119 5024934 1288575 00000000000  2 0            
N  533954   120 5024954 1287506 00000000000  2 0            
N  533954   121 5025024 1287116 00000000000  1 1533944   125
N  533954   122 5025024 1287136 00000000000  2 0            
N  533954   123 5025064 1287496 00000000000  2 0            
N  533954   124 5025144 1288665 00000000000  2 0            
N  533954   125 5025154 1287486 00000000000  2 0            
N  533954   126 5025164 1288435 00000000000  2 0            
N  533954   127 5025184 1287286 00000000000  1 0            
N  533954   128 5025253 1288725 00000000000  2 0            
N  533954   129 5025313 1288365 00000000000  2 0            
N  533954   130 5025373 1290105 00000000000  1 0            
N  533954   131 5025404 1287276 00000000000  2 0            
N  533954   132 5025534 1287116 00000000000  1 1533944   151
N  533954   133 5025533 1287256 00000000000  2 0            
N  533954   134 5025563 1287296 00100000000  3 0            
N  533954   135 5025573 1288675 00000000000  2 0            
N  533954   136 5025593 1288715 00000000000  2 0            
N  533954   137 5025643 1287236 01000000000  6 0            
N  533954   138 5025643 1288255 00000000000  2 0            
N  533954   139 5025643 1288725 00000000000  2 0            
N  533954   140 5025703 1287726 00000000000  2 0            
N  533954   141 5025733 1290035 00000000000  3 0            
N  533954   142 5025773 1290045 00000000000  2 0            
N  533954   143 5025783 1289955 00000000000  2 0            
N  533954   144 5025793 1289335 00000000000  2 0            
N  533954   145 5025813 1289465 00000000000  2 0            
N  533954   146 5025833 1289185 00000000000  2 0            
N  533954   147 5025843 1289055 00000000000  2 0            
N  533954   148 5025843 1289515 00000000000  2 0            
N  533954   149 5025853 1290075 00000000000  1 0            
N  533954   150 5025873 1287156 01000000000  3 0            
N  533954   151 5025923 1287116 00000000000  1 1533944   172
N  533954   152 5025923 1289765 00000000000  2 0            
N  533954   153 5025943 1287486 00000000000  2 0            
N  533954   154 5026053 1288135 00000000000  2 0            
N  533954   155 5026063 1287536 00000000000  2 0            
N  533954   156 5026093 1288195 00000000000  2 0            
N  533954   157 5026283 1288715 00000000000  2 0            
N  533954   158 5026293 1288016 00000000000  4 0            
N  533954   159 5026293 1288056 00000000000  2 0            
N  533954   160 5026303 1287596 00000000000  2 0            
N  533954   161 5026303 1287866 00000000000  2 0            
N  533954   162 5026303 1287976 00000000000  2 0            
N  533954   163 5026313 1287716 00000000000  2 0            
N  533954   164 5026323 1288135 00000000000  1 0            
N  533954   165 5026383 1288026 00000000000  1 1533955     2
N  533954   166 5026383 1288865 01000000000  1 1533955     4
N  533954   167 5022233 1287178 00000000000  1 0            
N  533954   168 5023842 1287121 00000000000  1 0            
N  533954   169 5023946 1287116 00000000000  1 1533944   228
N  533954   170 5025453 1287398 00000000000  4 0            
N  533954   171 5025518 1287333 00000000000  5 0            
N  533954   172 5025558 1287399 00000000000  6 0            
N  533954   173 5026058 1288136 00000000000  2 0            
N  533954   174 5026204 1288517 00000000000  3 0            
N  533954   175 5026383 1288858 00000000000  1 1533955   205
N  533954   176 5026383 1288615 00000000000  1 1533955   201
N  533954   177 5025161 1288403 00000000000  1 0            
N  533955     1 5026323 1288135 00000000000  1 0            
N  533955     2 5026383 1288026 00000000000  1 1533954   165
N  533955     3 5026383 1288185 00000000000  2 1            
N  533955     4 5026383 1288865 00000000000  1 1533954   166
N  533955     5 5026413 1288225 00000000000  2 0            
N  533955     6 5026493 1288056 00000000000  2 0            
N  533955     7 5026553 1288375 00000000000  2 0            
N  533955     8 5026623 1289185 00000000000  2 0            
N  533955     9 5026633 1288006 00000000000  2 0            
N  533955    10 5026673 1290105 00000000000  1 0            
N  533955    11 5026733 1287946 00000000000  2 0            
N  533955    12 5026823 1287906 00000000000  2 0            
N  533955    13 5026823 1288535 00000000000  2 0            
N  533955    14 5026833 1289445 00000000000  2 0            
N  533955    15 5026853 1289895 00000000000  2 0            
N  533955    16 5026883 1287846 00000000000  2 0            
N  533955    17 5026973 1288535 00000000000  3 0            
N  533955    18 5026993 1289735 00000000000  2 0            
N  533955    19 5027013 1288525 00000000000  2 0            
N  533955    20 5027013 1290105 00000000000  1 0            
N  533955    21 5027023 1287026 00000000000  1 0            
N  533955    22 5027033 1289695 00000000000  2 0            
N  533955    23 5027053 1288525 00000000000  2 0            
N  533955    24 5027063 1289835 00000000000  2 0            
N  533955    25 5027063 1289875 00000000000  2 0            
N  533955    26 5027093 1289615 00100000000  5 0            
N  533955    27 5027143 1287746 00000000000  2 0            
N  533955    28 5027163 1287116 00000000000  2 1            
N  533955    29 5027173 1288505 00000000000  4 0            
N  533955    30 5027193 1287716 00000000000  2 0            
N  533955    31 5027203 1288585 00000000000  4 0            
N  533955    32 5027213 1288296 00000000000  2 0            
N  533955    33 5027233 1287686 00000000000  2 0            
N  533955    34 5027233 1288655 00000000000  4 0            
N  533955    35 5027243 1288695 00000000000  4 0            
