H  NLA       N01-07L-2K 21996  80
N  543925    49 5029843 1302714 00000000000  2 0            
N  543925    50 5029843 1302794 00000000000  2 0            
N  543925    51 5029863 1302924 00000000000  2 0            
N  543925    52 5029873 1302404 00000000000  2 0            
N  543925    53 5029873 1302994 00000000000  2 0            
N  543925    54 5029873 1303144 00000000000  3 0            
N  543925    55 5029883 1302384 00000000000  2 0            
N  543925    56 5029892 1304334 00000000000  2 0            
N  543925    57 5029903 1302114 00000000000  2 1            
N  543925    58 5029913 1301984 00000000000  1 0            
N  543925    59 5030052 1303194 00000000000  2 0            
N  543925    60 5030162 1304494 00000000000  2 0            
N  543925    61 5030192 1303224 00000000000  2 0            
N  543925    62 5030242 1304543 00000000000  2 0            
N  543925    63 5030372 1304643 00000000000  2 0            
N  543925    64 5030503 1302114 00000000000  2 1            
N  543925    65 5030642 1304903 00000000000  2 0            
N  543925    66 5030662 1303364 00000000000  2 0            
N  543925    67 5030712 1304953 00000000000  2 0            
N  543925    68 5030882 1301754 00000000000  1 0            
N  543925    69 5030882 1303414 00000000000  1 1543926     1
N  543925    70 5030882 1305063 00000000000  1 1            
N  543925    71 5029043 1302962 00000000000  1 0            
N  543926     1 5030882 1303414 00000000000  1 1543925    69
N  543926     2 5031532 1303454 00000000000  2 0            
N  543926     3 5031752 1303474 00000000000  2 0            
N  543926     4 5031802 1303464 00000000000  2 0            
N  543926     5 5031972 1302114 00000000000  1 1543916    17
N  543926     6 5032142 1302524 00000000000  2 0            
N  543926     7 5032162 1303324 00000000000  2 0            
N  543926     8 5032572 1303274 00000000000  2 0            
N  543926     9 5032592 1303274 00000000000  2 0            
N  543926    10 5032602 1303414 00000000000  2 0            
N  543926    11 5032612 1302114 00000000000  1 1543916    33
N  543926    12 5032722 1303254 00000000000  2 0            
N  543926    13 5032742 1303244 00000000000  2 0            
N  543926    14 5032842 1302224 00000000000  2 0            
N  543926    15 5032862 1304374 00000000000  2 0            
N  543926    16 5032942 1303254 00000000000  3 0            
N  543926    17 5032942 1305094 00000000000  2 0            
N  543926    18 5032952 1305114 00000000000  1 1543936    50
N  543926    19 5032972 1302224 00000000000  2 0            
N  543926    20 5032982 1303254 00000000000  2 0            
N  543926    21 5033052 1302414 00000000000  2 0            
N  543926    22 5033082 1303244 00000000000  2 0            
N  543926    23 5033122 1302114 00000000000  1 1543916    40
N  543926    24 5033132 1302204 00000000000  5 0            
N  543926    25 5033152 1305114 00000000000  1 1543936    53
N  543926    26 5033172 1302634 00000000000  2 0            
N  543926    27 5033182 1302594 00000000000  2 0            
N  543926    28 5033202 1305024 00000000000  2 0            
N  543926    29 5033322 1305014 00000000000  2 0            
N  543926    30 5033342 1303224 00000000000  4 0            
N  543926    31 5033352 1302124 00000000000  4 0            
N  543926    32 5033372 1302114 00000000000  4 1            
N  543926    33 5033502 1304984 00000000000  2 0            
N  543926    34 5033512 1304954 00000000000  2 0            
N  543926    35 5033522 1303384 00000000000  2 0            
N  543926    36 5033542 1302034 00000000000  2 0            
N  543926    37 5033542 1303414 00000000000  2 0            
N  543926    38 5033562 1303434 00000000000  2 0            
N  543926    39 5033612 1303594 00000000000  2 0            
N  543926    40 5033642 1303194 00000000000  2 0            
N  543926    41 5033642 1304024 00000000000  2 0            
N  543926    42 5033662 1303834 00000000000  2 0            
N  543926    43 5033682 1304344 00000000000  2 0            
N  543926    44 5033722 1304524 00000000000  2 0            
N  543926    45 5033752 1304924 00000000000  2 0            
N  543926    46 5033822 1304914 00000000000  2 0            
N  543926    47 5033862 1303194 00000000000  2 0            
N  543926    48 5033902 1303224 00000000000  2 0            
N  543926    49 5033902 1304784 00000000000  4 0            
N  543926    50 5034082 1304684 00000000000  2 0            
N  543926    51 5034092 1303264 00000000000  2 0            
N  543926    52 5034112 1305114 00000000000  1 1543936    63
N  543926    53 5034212 1303254 00000000000  3 0            
N  543926    54 5034252 1304704 00000000000  2 0            
N  543926    55 5034302 1304734 00000000000  2 0            
N  543926    56 5034332 1303544 00000000000  2 0            
N  543926    57 5034472 1304724 00000000000  2 0            
N  543926    58 5034642 1303604 00000000000  2 0            
N  543926    59 5034702 1304694 00000000000  2 0            
N  543926    60 5034722 1303644 00000000000  2 0            
N  543926    61 5034762 1304674 00000000000  2 0            
N  543926    62 5034792 1302114 00000000000  1 1543916    62
N  543926    63 5034832 1304684 00000000000  2 0            
N  543926    64 5034872 1303944 00000000000  2 0            
N  543926    65 5034912 1302124 00000000000  2 0            
N  543926    66 5034982 1304024 00000000000  1 0            
N  543926    67 5035042 1303114 00000000000  2 0            
N  543926    68 5035062 1303114 00000000000  1 0            
N  543926    69 5035112 1304884 00000000000  1 0            
N  543926    70 5035242 1302144 00000000000  2 0            
N  543926    71 5035292 1302174 00000000000  1 0            
N  543933     1 5016804 1305393 00000000000  1 0            
N  543933     2 5017384 1305373 00000000000  2 1            
N  543933     3 5017384 1306653 00000000000  1 1543932    92
N  543933     4 5017554 1306393 00000000000  2 0            
N  543933     5 5017554 1306503 00000000000  2 0            
N  543933     6 5017564 1305353 00000000000  4 0            
N  543933     7 5017564 1305483 00000000000  2 0            
N  543933     8 5017564 1305623 00000000000  2 0            
N  543933     9 5017564 1306243 00000000000  2 0            
N  543933    10 5017564 1306583 00000000000  2 0            
N  543933    11 5017574 1306103 00000000000  2 0            
N  543933    12 5017574 1306643 00000000000  4 0            
N  543933    13 5017614 1305113 00000000000  1 1543923    11
N  543933    14 5017614 1306643 00000000000  4 0            
N  543933    15 5017674 1306633 00000000000  5 0            
N  543933    16 5017734 1306883 00000000000  4 0            
N  543933    17 5017774 1306623 00000000000  2 0            
N  543933    18 5017854 1306623 00000000000  2 0            
N  543933    19 5017864 1305323 00000000000  2 0            
N  543933    20 5017883 1307053 00000000000  3 0            
N  543933    21 5017913 1306613 00000000000  2 0            
N  543933    22 5018043 1306563 00000000000  2 0            
N  543933    23 5018093 1307443 00000000000  2 0            
N  543933    24 5018093 1308053 00000000000  1 0            
N  543933    25 5018134 1305293 00000000000  2 0            
N  543933    26 5018133 1307813 00000000000  2 0            
N  543933    27 5018163 1307243 00000000000  4 0            
N  543933    28 5018183 1307983 00000000000  2 0            
N  543933    29 5018213 1306453 00000000000  2 0            
N  543933    30 5018213 1307273 00000000000  2 0            
N  543933    31 5018233 1307943 00000000000  3 0            
N  543933    32 5018263 1307923 00000000000  2 0            
N  543933    33 5018293 1306953 00000000000  2 0            
N  543933    34 5018304 1305283 00000000000  2 0            
N  543933    35 5018323 1307303 00000000000  2 0            
N  543933    36 5018333 1306883 00000000000  2 0            
N  543933    37 5018363 1306813 00000000000  3 0            
N  543933    38 5018373 1306793 00000000000  2 0            
N  543933    39 5018403 1307833 00000000000  2 0            
N  543933    40 5018413 1306683 00000000000  2 0            
N  543933    41 5018443 1306323 00000000000  2 0            
N  543933    42 5018443 1307803 00000000000  2 0            
N  543933    43 5018653 1306153 00000000000  2 0            
N  543933    44 5018673 1305263 00000000000  2 0            
N  543933    45 5018713 1306103 00000000000  2 0            
N  543933    46 5018733 1308103 00000000000  1 0            
N  543933    47 5018743 1306093 00000000000  2 0            
N  543933    48 5018743 1307383 00000000000  2 0            
N  543933    49 5018793 1306083 00000000000  2 0            
N  543933    50 5018803 1307393 00000000000  2 0            
N  543933    51 5018853 1305243 00000000000  2 0            
N  543933    52 5018903 1307433 00000000000  2 0            
N  543933    53 5018923 1305243 00000000000  2 0            
N  543933    54 5018943 1307463 00000000000  2 0            
N  543933    55 5018953 1307553 00000000000  2 0            
N  543933    56 5018983 1307533 00000000000  2 0            
N  543933    57 5019003 1307973 00000000000  2 0            
N  543933    58 5019013 1305833 00000000000  2 0            
N  543933    59 5019013 1307513 00000000000  4 0            
N  543933    60 5019023 1305863 00000000000  2 0            
N  543933    61 5019033 1305113 00000000000  1 1543923    25
N  543933    62 5019043 1305173 00000000000  3 0            
N  543933    63 5019043 1305243 00000000000  4 0            
N  543933    64 5019043 1305743 00000000000  2 0            
N  543933    65 5019043 1305943 00000000000  2 0            
N  543933    66 5019053 1305653 00000000000  2 0            
N  543933    67 5019063 1305423 00000000000  2 0            
N  543933    68 5019063 1306053 00000000000  4 0            
N  543933    69 5019083 1307463 00000000000  2 0            
N  543933    70 5019123 1305253 00000000000  2 0            
N  543933    71 5019123 1307443 00000000000  2 0            
N  543933    72 5019143 1307613 00000000000  2 0            
N  543933    73 5019203 1306003 00000000000  2 0            
N  543933    74 5019223 1307673 00000000000  2 0            
N  543933    75 5019223 1307943 00000000000  2 0            
N  543933    76 5019253 1307673 00000000000  2 0            
N  543933    77 5019273 1307373 00000000000  2 0            
N  543933    78 5019323 1307693 00000000000  2 0            
N  543933    79 5019333 1307343 00000000000  2 0            
N  543933    80 5019353 1307713 00000000000  2 0            
N  543933    81 5019413 1305283 00000000000  2 0            
N  543933    82 5019413 1306243 00000000000  2 0            
N  543933    83 5019423 1307793 00000000000  4 0            
N  543933    84 5019483 1307823 00000000000  2 0            
N  543933    85 5019503 1307723 00000000000  2 0            
N  543933    86 5019513 1305233 00000000000  2 0            
N  543933    87 5019563 1307863 00000000000  2 0            
N  543933    88 5019583 1305893 00000000000  2 0            
N  543933    89 5019643 1307653 00000000000  2 0            
N  543933    90 5019663 1306463 00000000000  2 0            
N  543933    91 5019733 1306673 00000000000  2 0            
N  543933    92 5019763 1305113 00000000000  1 1543923    40
N  543933    93 5019773 1307193 00000000000  4 0            
N  543933    94 5019773 1307293 00000000000  2 0            
N  543933    95 5019783 1307053 00000000000  2 0            
N  543933    96 5019793 1307883 00000000000  2 0            
N  543933    97 5019803 1306953 00000000000  2 0            
N  543933    98 5019953 1307543 00000000000  4 0            
N  543933    99 5019963 1307943 00000000000  3 0            
N  543933   100 5020003 1308033 00000000000  2 0            
N  543933   101 5020043 1307123 00000000000  3 0            
N  543933   102 5020043 1308103 00000000000  1 0            
N  543933   103 5020073 1308033 00000000000  2 0            
N  543933   104 5020093 1308083 00000000000  3 0            
N  543933   105 5020113 1307493 00000000000  4 0            
N  543933   106 5020173 1307463 00000000000  2 0            
N  543933   107 5020203 1308053 00000000000  4 0            
N  543933   108 5020253 1307753 00000000000  2 0            
N  543933   109 5020253 1308033 00000000000  4 0            
N  543933   110 5020283 1305673 00000000000  2 0            
N  543933   111 5020283 1307793 00000000000  2 0            
N  543933   112 5020293 1307913 00000000000  2 0            
N  543933   113 5020313 1307123 00000000000  2 0            
N  543933   114 5020313 1307973 00000000000  2 0            
N  543933   115 5020323 1308013 00000000000  5 0            
N  543933   116 5020353 1307863 00000000000  3 0            
N  543933   117 5020353 1308103 00000000000  1 0            
N  543933   118 5020363 1307413 00000000000  2 0            
N  543933   119 5020423 1307983 00000000000  2 0            
N  543933   120 5020453 1307113 00000000000  2 0            
N  543933   121 5020523 1307103 00000000000  2 0            
N  543933   122 5020603 1307923 00000000000  2 0            
N  543933   123 5020813 1306133 00000000000  2 0            
N  543933   124 5020823 1305113 00000000000  1 1543923    55
N  543933   125 5020843 1305523 00000000000  2 0            
N  543933   126 5020853 1305303 00000000000  2 0            
N  543933   127 5020863 1305653 00000000000  2 0            
N  543933   128 5020863 1307883 00000000000  3 0            
N  543933   129 5020873 1305373 00000000000  2 0            
N  543933   130 5020873 1305713 00000000000  4 0            
N  543933   131 5020873 1305733 00000000000  2 0            
N  543933   132 5020883 1305743 00000000000  2 0            
N  543933   133 5020893 1306023 00000000000  2 0            
N  543933   134 5020913 1306053 00000000000  2 0            
N  543933   135 5020963 1306483 00000000000  2 0            
N  543933   136 5021013 1306543 00000000000  2 0            
N  543933   137 5021023 1306903 00000000000  2 0            
N  543933   138 5021053 1307823 00000000000  4 0            
N  543933   139 5021083 1307823 00000000000  5 0            
N  543933   140 5021103 1308043 00000000000  2 0            
N  543933   141 5021113 1308103 00000000000  1 0            
N  543933   142 5021143 1306673 00000000000  2 0            
N  543933   143 5021253 1307333 00000000000  3 0            
N  543933   144 5021263 1306963 00000000000  2 0            
N  543933   145 5021263 1307203 00000000000  4 0            
N  543933   146 5021273 1306943 00000000000  2 0            
N  543933   147 5021273 1307373 00000000000  2 0            
N  543933   148 5021283 1306693 00000000000  4 0            
N  543933   149 5021293 1307293 00000000000  4 0            
N  543933   150 5021323 1307093 00000000000  4 0            
N  543933   151 5021343 1307703 00000000000  4 0            
N  543933   152 5021373 1305723 00000000000  1 0            
N  543933   153 5021373 1307163 00000000000  5 0            
N  543933   154 5021373 1307553 00000000000  3 0            
N  543933   155 5021393 1307593 00000000000  2 0            
N  543933   156 5021413 1307633 00000000000  4 0            
N  543933   157 5021423 1306603 00000000000  1 0            
N  543933   158 5021513 1307553 00000000000  1 0            
N  543933   159 5021673 1306943 00000000000  1 0            
N  543933   160 5019346 1305967 00000000000  3 0            
N  543933   161 5019124 1306143 00000000000  2 0            
N  543933   162 5020218 1308047 00000000000  1 0            
N  543933   163 5019543 1307790 00000000000  1 0            
N  543933   164 5019627 1307873 00000000000  2 0            
N  543933   165 5019727 1308113 00000000000  1 1543943    58
N  543934     1 5021373 1305723 00000000000  1 0            
N  543934     2 5021423 1306603 00000000000  1 0            
N  543934     3 5021513 1307553 00000000000  1 0            
N  543934     4 5021673 1306943 00000000000  1 0            
N  543934     5 5021883 1305733 00000000000  2 1            
N  543934     6 5021883 1306443 00000000000  2 1            
N  543934     7 5021883 1306843 00000000000  2 1            
N  543934     8 5021883 1307423 00000000000  2 1            
N  543934     9 5021903 1305733 00000000000  2 0            
N  543934    10 5022013 1305733 00000000000  2 0            
N  543934    11 5022013 1307383 00000000000  2 0            
N  543934    12 5022043 1306393 00000000000  2 0            
N  543934    13 5022043 1307373 00000000000  2 0            
N  543934    14 5022143 1305713 00000000000  2 0            
N  543934    15 5022283 1306593 00000000000  2 0            
N  543934    16 5022313 1305643 00000000000  2 0            
N  543934    17 5022383 1306283 00000000000  4 0            
N  543934    18 5022463 1306473 00000000000  2 0            
N  543934    19 5022513 1306093 00000000000  2 0            
N  543934    20 5022603 1305833 00000000000  2 0            
N  543934    21 5022633 1305263 00000000000  4 0            
N  543934    22 5022643 1305603 00000000000  2 0            
N  543934    23 5022653 1305273 00000000000  2 0            
N  543934    24 5022683 1305283 00000000000  4 0            
N  543934    25 5022693 1305223 00000000000  3 0            
N  543934    26 5022693 1305513 00000000000  2 0            
N  543934    27 5022703 1305173 00000000000  2 0            
N  543934    28 5022713 1305113 00000000000  1 1543924    31
N  543934    29 5022723 1305223 00000000000  3 0            
N  543934    30 5022753 1305263 00000000000  2 0            
N  543934    31 5022813 1306343 00000000000  2 0            
N  543934    32 5022823 1305183 00000000000  2 0            
N  543934    33 5022883 1306393 00000000000  2 0            
N  543934    34 5022893 1307373 00000000000  2 0            
N  543934    35 5022933 1306433 00000000000  2 0            
N  543934    36 5022963 1306453 00000000000  2 0            
N  543934    37 5022993 1305113 00000000000  1 1543924    39
N  543934    38 5023033 1307353 00000000000  2 0            
N  543934    39 5023183 1307313 00000000000  2 0            
N  543934    40 5023363 1307283 00000000000  2 0            
N  543934    41 5023373 1306533 00000000000  2 0            
N  543934    42 5023493 1305113 00000000000  1 1543924    56
N  543934    43 5023503 1305183 00000000000  2 0            
N  543934    44 5023533 1307273 00000000000  2 0            
N  543934    45 5023543 1305343 00000000000  2 0            
N  543934    46 5023563 1307273 00000000000  2 0            
N  543934    47 5023583 1305493 00000000000  2 0            
N  543934    48 5023603 1305563 00000000000  2 0            
N  543934    49 5023633 1305583 00000000000  2 0            
N  543934    50 5023663 1306443 00000000000  2 0            
N  543934    51 5023723 1305673 00000000000  2 0            
N  543934    52 5023743 1305033 00000000000  1 0            
N  543934    53 5023763 1307263 00000000000  2 0            
N  543934    54 5023833 1305783 00000000000  2 0            
N  543934    55 5023863 1305113 00000000000  2 1            
N  543934    56 5023903 1306393 00000000000  2 0            
N  543934    57 5023953 1307273 00000000000  2 0            
N  543934    58 5023963 1305913 00000000000  2 0            
N  543934    59 5024003 1305963 00000000000  2 0            
N  543934    60 5024013 1305993 00000000000  2 0            
N  543934    61 5024043 1305233 00000000000  2 0            
N  543934    62 5024143 1306143 00000000000  2 0            
N  543934    63 5024183 1305343 00000000000  2 0            
N  543934    64 5024203 1306363 00000000000  2 0            
N  543934    65 5024233 1307293 00000000000  2 0            
N  543934    66 5024263 1306353 00000000000  4 0            
N  543934    67 5024293 1306353 00000000000  2 0            
N  543934    68 5024323 1306463 00000000000  2 0            
N  543934    69 5024343 1307303 00000000000  2 0            
N  543934    70 5024393 1307303 00000000000  2 0            
N  543934    71 5024413 1306653 00000000000  2 0            
N  543934    72 5024513 1307283 00000000000  2 0            
N  543934    73 5024523 1306813 00000000000  2 0            
N  543934    74 5024533 1306383 00000000000  2 0            
N  543934    75 5024593 1306933 00000000000  2 0            
N  543934    76 5024683 1307013 00000000000  2 0            
N  543934    77 5024693 1305453 00000000000  2 0            
N  543934    78 5024693 1307273 00000000000  3 0            
N  543934    79 5024783 1304703 00000000000  1 0            
N  543934    80 5024833 1307273 00000000000  2 0            
N  543934    81 5024843 1308103 00000000000  1 0            
N  543934    82 5024863 1305493 00000000000  2 0            
N  543934    83 5024863 1308093 00000000000  2 0            
N  543934    84 5024883 1308073 00000000000  2 0            
N  543934    85 5024903 1308053 00000000000  2 0            
N  543934    86 5024933 1307273 00000000000  2 0            
N  543934    87 5024943 1308023 00000000000  2 0            
N  543934    88 5024973 1307983 00000000000  2 0            
N  543934    89 5025023 1307273 00000000000  2 0            
N  543934    90 5025133 1307273 00000000000  2 0            
N  543934    91 5025243 1307633 00000000000  2 0            
N  543934    92 5025293 1306983 00000000000  2 0            
N  543934    93 5025303 1307133 00000000000  2 0            
N  543934    94 5025303 1307273 00000000000  4 0            
N  543934    95 5025303 1307403 00000000000  2 0            
N  543934    96 5025363 1305113 00000000000  2 1            
N  543934    97 5025443 1306603 00000000000  4 0            
N  543934    98 5025483 1305193 00000000000  2 0            
N  543934    99 5025613 1305443 00000000000  4 0            
N  543934   100 5025623 1305523 00000000000  2 0            
N  543934   101 5025623 1305583 00000000000  2 0            
N  543934   102 5025643 1305653 00000000000  2 0            
N  543934   103 5025653 1305703 00000000000  2 0            
N  543934   104 5025673 1305443 00000000000  2 0            
N  543934   105 5025723 1306303 00000000000  2 0            
N  543934   106 5025743 1307423 00000000000  2 0            
N  543934   107 5025753 1307703 00000000000  2 0            
N  543934   108 5025763 1307573 00000000000  2 0            
N  543934   109 5025773 1307433 00000000000  3 0            
N  543934   110 5025773 1307513 00000000000  2 0            
N  543934   111 5025803 1305433 00000000000  2 0            
N  543934   112 5025833 1306643 00000000000  2 0            
N  543934   113 5025903 1307743 00000000000  2 0            
N  543934   114 5025903 1307783 00000000000  2 0            
N  543934   115 5026003 1306103 00000000000  2 0            
N  543934   116 5026023 1306073 00000000000  2 0            
N  543934   117 5026033 1308103 00000000000  1 0            
N  543934   118 5026083 1306113 00000000000  4 0            
N  543934   119 5026083 1307743 00000000000  2 0            
N  543934   120 5026093 1307683 00000000000  2 0            
N  543934   121 5026103 1306623 00000000000  2 0            
N  543934   122 5026103 1307563 00000000000  2 0            
N  543934   123 5026103 1307643 00000000000  2 0            
N  543934   124 5026113 1305403 00000000000  1 0            
N  543934   125 5026113 1306123 00000000000  1 0            
N  543934   126 5026143 1306633 00000000000  3 0            
N  543934   127 5026143 1307593 00000000000  2 0            
N  543934   128 5026163 1307573 00000000000  1 0            
N  543934   129 5026183 1306623 00000000000  2 0            
N  543934   130 5026213 1306303 00000000000  2 0            
N  543934   131 5026233 1308003 00000000000  1 0            
N  543934   132 5026263 1306543 01000000000  3 0            
N  543934   133 5026273 1306473 00000000000  2 0            
N  543934   134 5026273 1306583 00000000000  2 0            
N  543934   135 5026273 1306633 00000000000  4 0            
N  543934   136 5026273 1307513 00000000000  2 0            
N  543934   137 5026313 1307463 00000000000  2 0            
N  543934   138 5026323 1306633 00000000000  1 0            
N  543935     1 5026113 1305403 00000000000  1 0            
N  543935     2 5026113 1306123 00000000000  1 0            
N  543935     3 5026163 1307573 00000000000  1 0            
N  543935     4 5026323 1306633 00000000000  1 0            
N  543935     5 5026383 1305393 00000000000  2 1            
N  543935     6 5026383 1305933 00000000000  2 1            
N  543935     7 5026383 1306633 00000000000  2 1            
N  543935     8 5026383 1307623 00000000000  2 1            
N  543935     9 5026843 1306863 00000000000  2 0            
N  543935    10 5026863 1307693 00000000000  2 0            
N  543935    11 5026903 1305423 00000000000  2 0            
N  543935    12 5026953 1307673 00000000000  2 0            
N  543935    13 5026963 1305683 00000000000  2 0            
N  543935    14 5027053 1307593 00000000000  2 0            
N  543935    15 5027223 1305583 00000000000  2 0            
N  543935    16 5027273 1305403 00000000000  2 0            
N  543935    17 5027283 1305563 00000000000  2 0            
N  543935    18 5027313 1305113 00000000000  1 1543925    13
N  543935    19 5027333 1305383 00000000000  2 0            
N  543935    20 5027333 1305563 00000000000  2 0            
N  543935    21 5027353 1305153 00000000000  3 0            
N  543935    22 5027393 1305373 00000000000  3 0            
N  543935    23 5027393 1307203 00000000000  2 0            
N  543935    24 5027403 1305523 00000000000  2 0            
N  543935    25 5027403 1305563 00000000000  4 0            
N  543935    26 5027473 1307463 00000000000  2 0            
N  543935    27 5027503 1305553 00000000000  2 0            
N  543935    28 5027553 1305533 00000000000  2 0            
N  543935    29 5027573 1307263 00000000000  2 0            
N  543935    30 5027603 1307483 00000000000  2 0            
N  543935    31 5027623 1305903 00000000000  2 0            
N  543935    32 5027703 1305523 00000000000  2 0            
N  543935    33 5027743 1307303 00000000000  2 0            
N  543935    34 5027753 1307493 00000000000  2 0            
N  543935    35 5027773 1307493 00000000000  2 0            
N  543935    36 5027883 1305573 00000000000  2 0            
N  543935    37 5027973 1306533 00000000000  2 0            
N  543935    38 5027973 1307503 00000000000  2 0            
N  543935    39 5027983 1306363 00000000000  2 0            
N  543935    40 5027983 1306603 00000000000  2 0            
N  543935    41 5028073 1306743 00000000000  2 0            
N  543935    42 5028103 1306813 00000000000  2 0            
N  543935    43 5028173 1307493 00000000000  2 0            
N  543935    44 5028243 1307283 00000000000  5 0            
N  543935    45 5028283 1307363 00000000000  4 0            
N  543935    46 5028343 1307473 00000000000  5 0            
N  543935    47 5028483 1307453 00000000000  2 0            
N  543935    48 5028543 1305973 00000000000  2 0            
N  543935    49 5028593 1305993 00000000000  2 0            
N  543935    50 5028682 1307463 00000000000  2 0            
N  543935    51 5028712 1307453 00000000000  2 0            
N  543935    52 5028792 1307883 00000000000  2 0            
N  543935    53 5028852 1307893 00000000000  2 0            
N  543935    54 5028902 1307353 00000000000  2 0            
N  543935    55 5028912 1307903 00000000000  2 0            
N  543935    56 5028992 1307913 00000000000  2 0            
N  543935    57 5029032 1307993 00000000000  1 0            
N  543935    58 5029152 1306163 00000000000  2 0            
N  543935    59 5029242 1307353 00000000000  2 0            
N  543935    60 5029272 1306143 00000000000  2 0            
N  543935    61 5029462 1306093 00000000000  2 0            
N  543935    62 5029512 1306033 00000000000  2 0            
N  543935    63 5029622 1307413 00000000000  2 0            
N  543935    64 5029672 1305843 00000000000  2 0            
N  543935    65 5029682 1305793 00000000000  2 0            
N  543935    66 5029712 1305723 00000000000  2 0            
N  543935    67 5029742 1305693 00000000000  2 0            
N  543935    68 5029812 1307433 00000000000  2 0            
N  543935    69 5029862 1307433 00000000000  2 0            
N  543935    70 5029922 1305723 00000000000  1 0            
N  543935    71 5029932 1307453 00000000000  2 0            
N  543935    72 5030062 1307483 00000000000  2 0            
N  543935    73 5030102 1305573 00000000000  2 0            
N  543935    74 5030342 1307493 00000000000  2 0            
N  543935    75 5030622 1307503 00000000000  2 0            
N  543935    76 5030672 1307513 00000000000  1 0            
N  543935    77 5030812 1305533 00000000000  2 0            
N  543935    78 5030882 1305483 00000000000  1 1543936     3
N  543935    79 5030882 1307151 00000000000  1 1543936    78
N  543935    80 5027364 1305378 00000000000  1 0            
N  543935    81 5030130 1305315 00000000000  1 0            
N  543935    82 5030280 1305420 00000000000  1 0            
N  543935    83 5030564 1305558 00000000000  1 0            
N  543936     1 5030672 1307513 00000000000  1 0            
N  543936     2 5030882 1305063 00000000000  1 0            
N  543936     3 5030882 1305483 00000000000  1 1543935    78
N  543936     4 5030882 1307513 00000000000  2 1            
N  543936     5 5030922 1305453 00000000000  2 0            
N  543936     6 5030932 1305113 00000000000  2 1            
N  543936     7 5031002 1307483 00000000000  2 0            
N  543936     8 5031222 1305293 00000000000  3 0            
N  543936     9 5031322 1305333 00000000000  2 0            
N  543936    10 5031322 1307443 00000000000  2 0            
N  543936    11 5031372 1305383 00000000000  2 0            
N  543936    12 5031482 1305503 00000000000  2 0            
N  543936    13 5031542 1306573 00000000000  2 0            
N  543936    14 5031572 1307383 00000000000  4 0            
N  543936    15 5031582 1306663 00000000000  2 0            
N  543936    16 5031642 1305693 00000000000  3 0            
N  543936    17 5031652 1307353 00000000000  4 0            
N  543936    18 5031672 1305743 00000000000  2 0            
N  543936    19 5031742 1305683 00000000000  2 0            
N  543936    20 5031752 1306433 00000000000  2 0            
N  543936    21 5031762 1305843 00000000000  2 0            
N  543936    22 5031762 1307823 00000000000  1 0            
N  543936    23 5031802 1306393 00000000000  2 0            
N  543936    24 5031812 1307083 00000000000  2 0            
N  543936    25 5031852 1307283 00000000000  4 0            
N  543936    26 5031872 1305653 00000000000  2 0            
