H  NLA       N01-07L-2K 21996  80
N  523764    54 4953101 1268626 00000000000  2 0            
N  523764    55 4953101 1268726 00000000000  2 0            
N  523764    56 4953121 1266386 00000000000  2 0            
N  523764    57 4953281 1268246 00000000000  2 0            
N  523764    58 4953321 1268066 00000000000  2 0            
N  523764    59 4953351 1266366 00000000000  2 0            
N  523764    60 4953351 1269086 00000000000  1 0            
N  523764    61 4953441 1266346 00000000000  2 0            
N  523764    62 4953561 1267766 00000000000  2 0            
N  523764    63 4953681 1269116 00000000000  1 1523774    57
N  523764    64 4953691 1267446 00000000000  2 0            
N  523764    65 4953721 1267416 00000000000  2 0            
N  523764    66 4953771 1268976 00000000000  2 0            
N  523764    67 4953831 1266856 00000000000  2 0            
N  523764    68 4953841 1269086 00000000000  1 0            
N  523764    69 4953891 1267106 00000000000  2 0            
N  523764    70 4953921 1266786 00000000000  2 0            
N  523764    71 4953961 1266766 00000000000  2 0            
N  523764    72 4953971 1266226 00000000000  2 0            
N  523764    73 4954041 1266556 00000000000  2 0            
N  523764    74 4954041 1266686 00000000000  2 0            
N  523764    75 4954061 1266496 00000000000  2 0            
N  523764    76 4954081 1266806 00000000000  2 0            
N  523764    77 4954121 1266176 00000000000  2 0            
N  523764    78 4954181 1266146 00000000000  2 0            
N  523764    79 4954201 1266137 00000000000  3 0            
N  523764    80 4954221 1266196 00000000000  2 0            
N  523764    81 4954241 1266117 00000000000  3 1523754    67
N  523764    82 4954241 1266167 00000000000  4 0            
N  523764    83 4954261 1266137 00000000000  5 0            
N  523764    84 4954281 1266117 00000000000  1 1523754    68
N  523765     1 4953841 1269086 00000000000  1 0            
N  523765     2 4954391 1268946 00000000000  2 1            
N  523765     3 4954771 1268836 00000000000  2 0            
N  523765     4 4954831 1268896 00000000000  2 0            
N  523765     5 4955021 1269036 00000000000  2 0            
N  523765     6 4955111 1269096 00000000000  2 0            
N  523765     7 4955481 1268976 00000000000  2 0            
N  523765     8 4955821 1268736 00000000000  2 0            
N  523765     9 4955981 1268516 00000000000  2 0            
N  523765    10 4956021 1268396 00000000000  2 0            
N  523765    11 4956061 1268426 00000000000  2 0            
N  523765    12 4956410 1268646 00000000000  2 0            
N  523765    13 4956490 1266117 00000000000  1 1523755    23
N  523765    14 4956490 1266137 00000000000  2 0            
N  523765    15 4956520 1268896 00000000000  2 0            
N  523765    16 4956550 1266467 00000000000  2 0            
N  523765    17 4956570 1266557 00000000000  2 0            
N  523765    18 4956580 1266637 00000000000  2 0            
N  523765    19 4956630 1267856 00000000000  2 0            
N  523765    20 4956640 1267466 00000000000  2 0            
N  523765    21 4956680 1267396 00000000000  2 0            
N  523765    22 4956760 1267227 00000000000  2 0            
N  523765    23 4956760 1268946 00000000000  1 0            
N  523765    24 4956880 1267926 00000000000  2 0            
N  523765    25 4957110 1267996 00000000000  2 0            
N  523765    26 4957240 1268066 00000000000  2 0            
N  523765    27 4957390 1268196 00000000000  2 0            
N  523765    28 4957600 1268136 00000000000  2 0            
N  523765    29 4957700 1268256 00000000000  2 0            
N  523765    30 4957720 1268336 00000000000  2 0            
N  523765    31 4957740 1268356 00000000000  2 0            
N  523765    32 4957780 1268096 00000000000  2 0            
N  523765    33 4957790 1268036 00000000000  2 0            
N  523765    34 4957830 1267676 00000000000  2 0            
N  523765    35 4957830 1267836 00000000000  2 0            
N  523765    36 4957840 1268366 00000000000  3 0            
N  523765    37 4957900 1268256 00000000000  2 0            
N  523765    38 4957960 1267646 00000000000  2 0            
N  523765    39 4958110 1266117 00000000000  1 1523755    59
N  523765    40 4958130 1268586 00000000000  2 0            
N  523765    41 4958150 1266187 00000000000  2 0            
N  523765    42 4958190 1267586 00000000000  2 0            
N  523765    43 4958240 1266617 00000000000  2 0            
N  523765    44 4958240 1267437 00000000000  2 0            
N  523765    45 4958250 1266407 00000000000  2 0            
N  523765    46 4958300 1266627 00000000000  2 0            
N  523765    47 4958310 1266657 00000000000  2 0            
N  523765    48 4958320 1267167 00000000000  2 0            
N  523765    49 4958360 1268756 00000000000  2 0            
N  523765    50 4958640 1269066 00000000000  1 0            
N  523766     1 4959430 1269056 00000000000  1 0            
N  523766     2 4960100 1269116 00000000000  1 1523776    31
N  523766     3 4960540 1266467 00000000000  2 0            
N  523766     4 4960560 1266457 00000000000  2 0            
N  523766     5 4960790 1266567 00000000000  2 0            
N  523766     6 4960860 1266637 00000000000  2 0            
N  523766     7 4960890 1266477 00000000000  2 0            
N  523766     8 4961110 1266837 00000000000  2 0            
N  523766     9 4961210 1266227 00000000000  2 0            
N  523766    10 4961360 1266867 00000000000  2 0            
N  523766    11 4961440 1267087 00000000000  2 0            
N  523766    12 4961500 1267187 00000000000  2 0            
N  523766    13 4961520 1266147 00000000000  2 0            
N  523766    14 4961520 1268037 00000000000  2 0            
N  523766    15 4961530 1268057 00000000000  2 0            
N  523766    16 4961540 1266117 00000000000  1 1523756    39
N  523766    17 4961660 1267487 00000000000  2 0            
N  523766    18 4961710 1267647 00000000000  2 0            
N  523766    19 4961770 1267927 00000000000  2 0            
N  523766    20 4961820 1267847 00000000000  2 0            
N  523766    21 4961850 1269086 00000000000  2 0            
N  523766    22 4961860 1267807 00000000000  2 0            
N  523766    23 4961880 1269116 00000000000  1 1523776    52
N  523766    24 4961910 1268467 00000000000  2 0            
N  523766    25 4961990 1268547 00000000000  2 0            
N  523766    26 4962000 1268796 00000000000  2 0            
N  523766    27 4962010 1268707 00000000000  2 0            
N  523766    28 4962020 1268667 00000000000  2 0            
N  523766    29 4962040 1267657 00000000000  2 0            
N  523766    30 4962100 1267667 00000000000  2 0            
N  523766    31 4963300 1266237 00000000000  2 0            
N  523766    32 4963300 1266257 00000000000  2 0            
N  523766    33 4963350 1266117 00000000000  1 1523756    73
N  523766    34 4963350 1266207 00000000000  2 0            
N  523766    35 4963350 1266407 00000000000  2 0            
N  523766    36 4963390 1266517 00000000000  1 1523767     1
N  523767     1 4963390 1266517 00000000000  1 1523766    36
N  523767     2 4963410 1266587 00000000000  2 0            
N  523767     3 4963570 1266857 00000000000  2 0            
N  523767     4 4963770 1267187 00000000000  2 0            
N  523767     5 4964000 1267387 00000000000  2 0            
N  523767     6 4964120 1267707 00000000000  2 0            
N  523767     7 4964180 1267917 00000000000  2 0            
N  523767     8 4964290 1268157 00000000000  2 0            
N  523767     9 4964400 1268417 00000000000  1 0            
N  523767    10 4964441 1268514 00000000000  1 0            
N  523767    11 4965063 1268591 00000000000  1 0            
N  523774     1 4949651 1269366 00000000000  1 0            
N  523774     2 4949861 1270816 00000000000  1 0            
N  523774     3 4949891 1269356 00000000000  2 1            
N  523774     4 4949891 1269386 00000000000  2 1            
N  523774     5 4949891 1269396 00000000000  3 1            
N  523774     6 4949891 1269536 00000000000  2 1            
N  523774     7 4949891 1270816 00000000000  2 1            
N  523774     8 4949901 1270816 00000000000  2 0            
N  523774     9 4950131 1270826 00000000000  2 0            
N  523774    10 4950181 1269606 00000000000  2 0            
N  523774    11 4950281 1270856 00000000000  2 0            
N  523774    12 4950451 1269786 00000000000  2 0            
N  523774    13 4950581 1270846 00000000000  2 0            
N  523774    14 4950711 1269866 00000000000  2 0            
N  523774    15 4950731 1269846 00000000000  2 0            
N  523774    16 4950961 1269756 00000000000  2 0            
N  523774    17 4950971 1269626 00000000000  2 0            
N  523774    18 4951061 1269316 00000000000  2 0            
N  523774    19 4951061 1269326 00000000000  2 0            
N  523774    20 4951101 1269226 00000000000  3 0            
N  523774    21 4951141 1269116 00000000000  1 1523764    23
N  523774    22 4951371 1270936 00000000000  2 0            
N  523774    23 4951421 1269496 00000000000  2 0            
N  523774    24 4951451 1269526 00000000000  2 0            
N  523774    25 4951471 1269406 00000000000  2 0            
N  523774    26 4951751 1271096 00000000000  2 0            
N  523774    27 4951951 1269486 00000000000  2 0            
N  523774    28 4952001 1269476 00000000000  2 0            
N  523774    29 4952121 1271196 00000000000  2 0            
N  523774    30 4952311 1269366 00000000000  2 0            
N  523774    31 4952391 1271346 00000000000  2 0            
N  523774    32 4952421 1269346 00000000000  2 0            
N  523774    33 4952441 1271376 00000000000  2 0            
N  523774    34 4952581 1269266 00000000000  2 0            
N  523774    35 4952641 1269216 00000000000  2 0            
N  523774    36 4952711 1269136 00000000000  2 0            
N  523774    37 4952731 1269116 00000000000  1 1523764    40
N  523774    38 4952811 1271496 00000000000  2 0            
N  523774    39 4952901 1269086 00000000000  1 0            
N  523774    40 4952941 1269116 00000000000  2 1            
N  523774    41 4952941 1269236 00000000000  2 0            
N  523774    42 4952981 1269286 00000000000  2 0            
N  523774    43 4953011 1269356 00000000000  2 0            
N  523774    44 4953141 1271666 00000000000  2 0            
N  523774    45 4953231 1269636 00000000000  2 0            
N  523774    46 4953231 1270036 00000000000  2 0            
N  523774    47 4953241 1270046 00000000000  2 0            
N  523774    48 4953351 1269086 00000000000  1 0            
N  523774    49 4953361 1269116 00000000000  2 1            
N  523774    50 4953431 1271936 00000000000  2 0            
N  523774    51 4953461 1269146 00000000000  2 0            
N  523774    52 4953511 1269176 00000000000  2 0            
N  523774    53 4953541 1270266 00000000000  2 0            
N  523774    54 4953611 1270466 00000000000  2 0            
N  523774    55 4953631 1271936 00000000000  2 0            
N  523774    56 4953661 1271926 00000000000  2 0            
N  523774    57 4953681 1269116 00000000000  1 1523764    63
N  523774    58 4953881 1270556 00000000000  2 0            
N  523774    59 4953941 1270576 00000000000  2 0            
N  523774    60 4954031 1271966 00000000000  2 0            
N  523774    61 4954311 1271846 00000000000  1 0            
N  523774    62 4954391 1270846 00000000000  1 1523775     2
N  523775     1 4954311 1271846 00000000000  1 0            
N  523775     2 4954391 1270846 00000000000  1 1523774    62
N  523775     3 4954391 1271786 00000000000  2 1            
N  523775     4 4954401 1270996 00000000000  2 0            
N  523775     5 4954451 1271086 00000000000  2 0            
N  523775     6 4954531 1271616 00000000000  2 0            
N  523775     7 4954621 1271586 00000000000  4 0            
N  523775     8 4954681 1271506 00000000000  2 0            
N  523775     9 4954691 1271506 00000000000  4 0            
N  523775    10 4954901 1271726 00000000000  2 0            
N  523775    11 4954921 1271356 00000000000  2 0            
N  523775    12 4955081 1271866 00000000000  2 0            
N  523775    13 4955111 1271886 00000000000  2 0            
N  523775    14 4955221 1270976 00000000000  2 0            
N  523775    15 4955310 1272106 00000000000  1 0            
N  523775    16 4955391 1270896 00000000000  2 0            
N  523775    17 4955561 1270816 00000000000  2 0            
N  523775    18 4955831 1270836 00000000000  2 0            
N  523775    19 4955891 1270876 00000000000  2 0            
N  523775    20 4956120 1270696 00000000000  2 0            
N  523775    21 4956140 1270686 00000000000  2 0            
N  523775    22 4956280 1270746 00000000000  2 0            
N  523775    23 4956440 1270706 00000000000  2 0            
N  523775    24 4956490 1270676 00000000000  2 0            
N  523775    25 4956620 1270526 00000000000  2 0            
N  523775    26 4956630 1270506 00000000000  2 0            
N  523775    27 4956700 1269246 00000000000  2 0            
N  523775    28 4956720 1269116 00000000000  2 1            
N  523775    29 4956760 1268946 00000000000  1 0            
N  523775    30 4956890 1269556 00000000000  2 0            
N  523775    31 4956900 1270306 00000000000  2 0            
N  523775    32 4956960 1269626 00000000000  2 0            
N  523775    33 4957120 1269756 00000000000  2 0            
N  523775    34 4957240 1269886 00000000000  2 0            
N  523775    35 4957320 1269956 00000000000  2 0            
N  523775    36 4957580 1269696 00000000000  2 0            
N  523775    37 4957590 1269786 00000000000  4 0            
N  523775    38 4957600 1269836 00000000000  4 0            
N  523775    39 4957600 1269846 00000000000  4 0            
N  523775    40 4957630 1269696 00000000000  2 0            
N  523775    41 4957720 1270186 00000000000  2 0            
N  523775    42 4957760 1270186 00000000000  2 0            
N  523775    43 4957850 1270256 00000000000  2 0            
N  523775    44 4957860 1269646 00000000000  2 0            
N  523775    45 4958010 1269486 00000000000  2 0            
N  523775    46 4958020 1270176 00000000000  2 0            
N  523775    47 4958170 1270226 00000000000  2 0            
N  523775    48 4958180 1269406 00000000000  2 0            
N  523775    49 4958280 1270436 00000000000  2 0            
N  523775    50 4958290 1269376 00000000000  2 0            
N  523775    51 4958380 1270516 00000000000  2 0            
N  523775    52 4958440 1269346 00000000000  2 0            
N  523775    53 4958570 1270756 00000000000  2 0            
N  523775    54 4958640 1269066 00000000000  1 0            
N  523775    55 4958690 1269116 00000000000  1 1            
N  523775    56 4958730 1269306 00000000000  2 0            
N  523775    57 4958770 1269316 00000000000  1 0            
N  523775    58 4958850 1270926 00000000000  2 0            
N  523775    59 4958860 1270906 00000000000  1 0            
N  523775    60 4958880 1270846 00000000000  1 0            
N  523775    61 4958890 1270776 00000000000  1 1523776     7
N  523775    62 4958890 1270856 00000000000  1 1523776    10
N  523775    63 4958890 1270966 00000000000  1 1523776    13
N  523776     1 4958690 1269116 00000000000  1 0            
N  523776     2 4958770 1269316 00000000000  1 0            
N  523776     3 4958860 1270906 00000000000  1 0            
N  523776     4 4958880 1270846 00000000000  1 0            
N  523776     5 4958890 1269286 00000000000  2 1            
N  523776     6 4958890 1269306 00000000000  3 1            
N  523776     7 4958890 1270776 00000000000  1 1523775    61
N  523776     8 4958890 1270816 00000000000  2 1            
N  523776     9 4958890 1270836 00000000000  2 1            
N  523776    10 4958890 1270856 00000000000  1 1523775    62
N  523776    11 4958890 1270876 00000000000  2 1            
N  523776    12 4958890 1270886 00000000000  2 1            
N  523776    13 4958890 1270966 00000000000  1 1523775    63
N  523776    14 4958900 1269306 00000000000  3 0            
N  523776    15 4958910 1269366 00000000000  2 0            
N  523776    16 4959050 1271006 00000000000  2 0            
N  523776    17 4959180 1269556 00000000000  2 0            
N  523776    18 4959240 1269636 00000000000  2 0            
N  523776    19 4959360 1270896 00000000000  2 0            
N  523776    20 4959370 1269116 00000000000  2 1            
N  523776    21 4959430 1269056 00000000000  1 0            
N  523776    22 4959440 1269886 00000000000  2 0            
N  523776    23 4959520 1270756 00000000000  2 0            
N  523776    24 4959650 1270026 00000000000  2 0            
N  523776    25 4959750 1270866 00000000000  2 0            
N  523776    26 4959780 1270216 00000000000  2 0            
N  523776    27 4959790 1270266 00000000000  2 0            
N  523776    28 4959960 1270416 00000000000  2 0            
N  523776    29 4959960 1270636 00000000000  2 0            
N  523776    30 4959990 1270556 00000000000  2 0            
N  523776    31 4960100 1269116 00000000000  1 1523766     2
N  523776    32 4960310 1270796 00000000000  2 0            
N  523776    33 4960320 1270746 00000000000  2 0            
N  523776    34 4960360 1270736 00000000000  3 0            
N  523776    35 4960420 1270726 00000000000  2 0            
N  523776    36 4960430 1270726 00000000000  2 0            
N  523776    37 4960740 1272106 00000000000  1 0            
N  523776    38 4960770 1270636 00000000000  2 0            
N  523776    39 4960880 1270766 00000000000  2 0            
N  523776    40 4960930 1271976 00000000000  2 0            
N  523776    41 4960960 1270816 00000000000  2 0            
N  523776    42 4960970 1271036 00000000000  2 0            
N  523776    43 4961100 1271256 00000000000  2 0            
N  523776    44 4961160 1271396 00000000000  2 0            
N  523776    45 4961170 1271576 00000000000  2 0            
N  523776    46 4961190 1271896 00000000000  2 0            
N  523776    47 4961200 1271486 00000000000  2 0            
N  523776    48 4961660 1269116 00000000000  2 1            
N  523776    49 4961710 1269116 00000000000  2 1            
N  523776    50 4961820 1269256 00000000000  2 0            
N  523776    51 4961820 1269516 00000000000  2 0            
N  523776    52 4961880 1269116 00000000000  1 1523766    23
N  523776    53 4961900 1271756 00000000000  2 0            
N  523776    54 4961910 1271666 00000000000  2 0            
N  523776    55 4961940 1269626 00000000000  2 0            
N  523776    56 4961960 1271906 00000000000  2 0            
N  523776    57 4962000 1271986 00000000000  2 0            
N  523776    58 4962020 1271566 00000000000  2 0            
N  523776    59 4962100 1272036 00000000000  2 0            
N  523776    60 4962150 1272036 00000000000  2 0            
N  523776    61 4962160 1271266 00000000000  2 0            
N  523776    62 4962200 1271246 00000000000  2 0            
N  523776    63 4962210 1272056 00000000000  2 0            
N  523776    64 4962260 1270916 00000000000  2 0            
N  523776    65 4962280 1272106 00000000000  1 0            
N  523776    66 4962290 1270646 00000000000  2 0            
N  523776    67 4962310 1269846 00000000000  2 0            
N  523776    68 4962310 1270866 00000000000  2 0            
N  523776    69 4962310 1271076 00000000000  2 0            
N  523776    70 4962320 1271186 00000000000  2 0            
N  523776    71 4962330 1270846 00000000000  2 0            
N  523776    72 4962340 1270216 00000000000  2 0            
N  523776    73 4962360 1270836 00000000000  2 0            
N  523776    74 4962380 1270566 00000000000  2 0            
N  523776    75 4962410 1269836 00000000000  2 0            
N  523776    76 4962410 1270566 00000000000  2 0            
N  523776    77 4962450 1270376 00000000000  2 0            
N  523776    78 4962550 1270206 00000000000  2 0            
N  523776    79 4962550 1270426 00000000000  2 0            
N  523776    80 4962560 1270466 00000000000  2 0            
N  523776    81 4962590 1269786 00000000000  2 0            
N  523776    82 4962660 1269806 00000000000  2 0            
N  523776    83 4962730 1270116 00000000000  2 0            
N  523776    84 4963120 1270396 00000000000  2 0            
N  523776    85 4963390 1270516 00000000000  1 1523777     1
N  523777     1 4963390 1270516 00000000000  1 1523776    85
N  523777     2 4964400 1268417 00000000000  1 0            
N  523777     3 4964800 1269227 00000000000  2 0            
N  523777     4 4964810 1269117 00000000000  2 1            
N  523777     5 4964810 1269137 00000000000  2 0            
N  523777     6 4964850 1269307 00000000000  2 0            
N  523777     7 4964870 1269376 00000000000  2 0            
N  523777     8 4964900 1269686 00000000000  2 0            
N  523777     9 4964940 1269886 00000000000  2 0            
N  523777    10 4965000 1270076 00000000000  2 0            
N  523777    11 4965040 1270266 00000000000  2 0            
N  523777    12 4965300 1271346 00000000000  2 0            
N  523777    13 4965310 1270736 00000000000  2 0            
N  523777    14 4965320 1271346 00000000000  1 0            
N  523777    15 4965330 1270766 00000000000  2 0            
N  523777    16 4965340 1270906 00000000000  2 0            
N  523777    17 4965550 1271506 00000000000  2 0            
N  523777    18 4965620 1271526 00000000000  2 0            
N  523777    19 4965700 1271686 00000000000  2 0            
N  523777    20 4965750 1271746 00000000000  2 0            
N  523777    21 4965780 1271756 00000000000  2 0            
N  523777    22 4966240 1271736 00000000000  2 0            
N  523777    23 4966269 1272106 00000000000  1 0            
N  533704     1 4949891 1274815 00000000000  1 1533703    55
N  533704     2 4949981 1275085 00000000000  2 0            
N  533704     3 4949991 1275115 00000000000  1 1533714     9
N  533705     1 4955310 1272106 00000000000  1 0            
N  533705     2 4955350 1272406 00000000000  2 0            
N  533705     3 4955360 1272426 00000000000  2 0            
N  533705     4 4955380 1272436 00000000000  2 0            
N  533705     5 4955640 1272356 00000000000  2 0            
N  533705     6 4955970 1272596 00000000000  2 0            
N  533705     7 4956010 1272606 00000000000  2 0            
N  533705     8 4956050 1272656 00000000000  2 0            
N  533705     9 4956130 1272986 00000000000  2 0            
N  533705    10 4956130 1273036 00000000000  2 0            
N  533705    11 4956190 1272926 00000000000  2 0            
N  533705    12 4956200 1273206 00000000000  2 0            
N  533705    13 4956320 1273356 00000000000  2 0            
N  533705    14 4956430 1273436 00000000000  2 0            
N  533705    15 4956450 1273446 00000000000  2 0            
N  533705    16 4956580 1273846 00000000000  2 0            
N  533705    17 4956580 1273916 00000000000  2 0            
N  533705    18 4956580 1273956 00000000000  2 0            
N  533705    19 4956590 1273616 00000000000  2 0            
N  533705    20 4956600 1273626 00000000000  2 0            
N  533705    21 4957180 1275116 00000000000  1 1533715    57
N  533706     1 4958890 1275096 00000000000  1 1            
N  533706     2 4958890 1275116 00000000000  1 1            
N  533706     3 4959140 1275116 00000000000  1 1533716    16
N  533706     4 4959290 1274986 00000000000  2 0            
N  533706     5 4959340 1274736 00000000000  2 0            
N  533706     6 4959380 1274906 00000000000  2 0            
N  533706     7 4959460 1274746 00000000000  2 0            
N  533706     8 4959620 1274656 00000000000  2 0            
N  533706     9 4959990 1274636 00000000000  2 0            
N  533706    10 4960120 1274666 00000000000  2 0            
N  533706    11 4960190 1273786 00000000000  2 0            
N  533706    12 4960200 1273796 00000000000  2 0            
N  533706    13 4960250 1273726 00000000000  2 0            
N  533706    14 4960270 1273756 00000000000  2 0            
N  533706    15 4960320 1274316 00000000000  2 0            
N  533706    16 4960330 1274296 00000000000  2 0            
N  533706    17 4960370 1274586 00000000000  2 0            
N  533706    18 4960380 1274396 00000000000  2 0            
N  533706    19 4960400 1273626 00000000000  2 0            
N  533706    20 4960400 1273686 00000000000  2 0            
N  533706    21 4960400 1273736 00000000000  4 0            
N  533706    22 4960430 1274446 00000000000  2 0            
N  533706    23 4960430 1274546 00000000000  2 0            
N  533706    24 4960430 1274576 00000000000  2 0            
N  533706    25 4960440 1274606 00000000000  4 0            
N  533706    26 4960450 1273506 00000000000  2 0            
N  533706    27 4960460 1274636 00000000000  4 0            
N  533706    28 4960470 1273946 00000000000  3 0            
N  533706    29 4960490 1273416 00000000000  2 0            
N  533706    30 4960510 1274186 00000000000  2 0            
N  533706    31 4960520 1272976 00000000000  2 0            
N  533706    32 4960530 1272906 00000000000  3 0            
N  533706    33 4960550 1274756 00000000000  2 0            
N  533706    34 4960550 1274976 00000000000  2 0            
N  533706    35 4960560 1273106 00000000000  2 0            
N  533706    36 4960560 1274826 00000000000  2 0            
N  533706    37 4960560 1274886 00000000000  2 0            
N  533706    38 4960570 1273836 00000000000  2 0            
N  533706    39 4960570 1274856 00000000000  2 0            
N  533706    40 4960580 1272876 00000000000  2 0            
N  533706    41 4960580 1273116 00000000000  2 0            
N  533706    42 4960590 1273186 00000000000  2 0            
N  533706    43 4960590 1273266 00000000000  4 0            
N  533706    44 4960610 1273806 00000000000  2 0            
N  533706    45 4960660 1275116 00000000000  1 1533716    48
N  533706    46 4960670 1272566 00000000000  2 0            
N  533706    47 4960690 1273786 00000000000  2 0            
N  533706    48 4960720 1274696 00000000000  2 0            
N  533706    49 4960730 1272896 00000000000  2 0            
N  533706    50 4960740 1272106 00000000000  1 0            
N  533706    51 4960740 1272396 00000000000  2 0            
N  533706    52 4960740 1272866 00000000000  2 0            
N  533706    53 4960750 1272166 00000000000  2 0            
N  533706    54 4960760 1272176 00000000000  2 0            
N  533706    55 4960770 1272666 00000000000  2 0            
N  533706    56 4960800 1273766 00000000000  2 0            
N  533706    57 4960870 1273736 00000000000  2 0            
N  533706    58 4960890 1274556 00000000000  2 0            
N  533706    59 4960900 1273716 00000000000  2 0            
N  533706    60 4960960 1273676 00000000000  2 0            
N  533706    61 4961050 1274496 00000000000  2 0            
N  533706    62 4961080 1273636 00000000000  2 0            
N  533706    63 4961090 1274456 00000000000  2 0            
N  533706    64 4961120 1274436 00000000000  2 0            
N  533706    65 4961140 1273516 00000000000  2 0            
N  533706    66 4961160 1273506 00000000000  2 0            
N  533706    67 4961180 1273486 00000000000  2 0            
N  533706    68 4961230 1273476 00000000000  2 0            
N  533706    69 4961270 1273496 00000000000  2 0            
N  533706    70 4961290 1274536 00000000000  2 0            
N  533706    71 4961330 1273466 00000000000  2 0            
N  533706    72 4961360 1274506 00000000000  2 0            
N  533706    73 4961490 1274486 00000000000  2 0            
N  533706    74 4961590 1273336 00000000000  2 0            
N  533706    75 4961750 1274476 00000000000  2 0            
N  533706    76 4961760 1273276 00000000000  2 0            
N  533706    77 4961810 1273246 00000000000  2 0            
N  533706    78 4961860 1273326 00000000000  4 0            
N  533706    79 4961880 1274616 00000000000  2 0            
N  533706    80 4961900 1274566 00000000000  2 0            
N  533706    81 4961910 1273526 00000000000  3 0            
N  533706    82 4961940 1274746 00000000000  2 0            
N  533706    83 4961970 1274446 00000000000  2 0            
N  533706    84 4961980 1273206 00000000000  2 0            
N  533706    85 4961990 1273306 00000000000  4 0            
N  533706    86 4962040 1274336 00000000000  2 0            
N  533706    87 4962080 1275116 00000000000  1 1533716    84
N  533706    88 4962090 1274316 00000000000  3 0            
N  533706    89 4962090 1274946 00000000000  2 0            
N  533706    90 4962100 1273206 00000000000  2 0            
N  533706    91 4962150 1274746 00000000000  2 0            
N  533706    92 4962150 1274866 00000000000  2 0            
N  533706    93 4962160 1272946 00000000000  2 0            
N  533706    94 4962160 1274256 00000000000  2 0            
N  533706    95 4962170 1273926 00000000000  2 0            
N  533706    96 4962190 1273976 00000000000  2 0            
N  533706    97 4962230 1273076 00000000000  2 0            
N  533706    98 4962260 1272856 00000000000  2 0            
N  533706    99 4962280 1272106 00000000000  1 0            
N  533706   100 4962280 1273056 00000000000  2 0            
N  533706   101 4962300 1274726 00000000000  2 0            
N  533706   102 4962320 1272646 00000000000  2 0            
N  533706   103 4962330 1272156 00000000000  2 0            
N  533706   104 4962340 1272126 00000000000  2 0            
N  533706   105 4962340 1274666 00000000000  2 0            
N  533706   106 4962480 1272456 00000000000  2 0            
N  533706   107 4962520 1272386 00000000000  2 0            
N  533706   108 4962530 1272276 00000000000  2 0            
N  533706   109 4962530 1272566 00000000000  2 0            
N  533706   110 4962580 1272506 00000000000  2 0            
N  533706   111 4962600 1274016 00000000000  2 0            
N  533706   112 4962630 1274046 00000000000  2 0            
N  533706   113 4962760 1274156 00000000000  2 0            
N  533706   114 4963040 1274106 00000000000  2 0            
N  533706   115 4963090 1274766 00000000000  2 0            
