H  NLA       N01-07L-2K 21996  80
N  503524    36 4881479 1207921 00000000000  2 0            
N  503524    37 4881529 1207981 00000000000  2 0            
N  503524    38 4881539 1208221 00000000000  2 0            
N  503524    39 4881549 1207761 00000000000  2 0            
N  503524    40 4881549 1208251 00000000000  2 0            
N  503524    41 4881569 1206222 00000000000  2 0            
N  503524    42 4881579 1207691 00000000000  2 0            
N  503524    43 4881669 1208511 00000000000  2 0            
N  503524    44 4881679 1208651 00000000000  2 0            
N  503524    45 4881699 1207541 00000000000  2 0            
N  503524    46 4881719 1206322 00000000000  4 0            
N  503524    47 4881729 1206352 00000000000  1 0            
N  503524    48 4881739 1207531 00000000000  2 0            
N  503524    49 4881759 1206662 00000000000  2 0            
N  503524    50 4881769 1206342 00000000000  4 0            
N  503524    51 4881769 1208791 00000000000  2 0            
N  503524    52 4881789 1206392 00000000000  2 0            
N  503524    53 4881809 1206342 00000000000  4 0            
N  503524    54 4881809 1206742 00000000000  2 0            
N  503524    55 4881869 1207381 00000000000  2 0            
N  503524    56 4881879 1207292 00000000000  2 0            
N  503524    57 4881909 1207062 00000000000  2 0            
N  503524    58 4881919 1207002 00000000000  2 0            
N  503524    59 4881969 1206312 00000000000  2 0            
N  503524    60 4881989 1206322 00000000000  2 0            
N  503524    61 4882009 1208831 00000000000  2 0            
N  503524    62 4882179 1208831 00000000000  2 0            
N  503524    63 4882279 1206232 00000000000  1 0            
N  503524    64 4882289 1209041 00000000000  2 0            
N  503524    65 4882299 1209111 00000000000  1 0            
N  503524    66 4882329 1209071 00000000000  2 0            
N  503524    67 4880985 1208502 00000000000  2 0            
N  503524    68 4881623 1208458 00000000000  1 0            
N  503525     1 4882279 1206232 00000000000  1 0            
N  503525     2 4882399 1206152 00000000000  2 1            
N  503525     3 4882469 1206202 00000000000  2 0            
N  503525     4 4882559 1206312 00000000000  2 0            
N  503525     5 4882889 1206272 00000000000  2 0            
N  503525     6 4883059 1206122 00000000000  1 1503515     1
N  503525     7 4883538 1206902 00000000000  2 0            
N  503525     8 4883588 1206782 00000000000  2 0            
N  503525     9 4883598 1206672 00000000000  2 0            
N  503525    10 4883608 1206662 00000000000  2 0            
N  503525    11 4883618 1206122 00000000000  1 1503515     7
N  503525    12 4883638 1206222 00000000000  2 0            
N  503525    13 4883638 1206262 00000000000  2 0            
N  503525    14 4883638 1206392 00000000000  2 0            
N  503525    15 4883758 1206982 00000000000  2 0            
N  503525    16 4883798 1207022 00000000000  2 0            
N  503525    17 4883838 1207232 00000000000  2 0            
N  503525    18 4883968 1207341 00000000000  2 0            
N  503525    19 4884148 1207351 00000000000  2 0            
N  503525    20 4884248 1207611 00000000000  2 0            
N  503525    21 4884308 1207781 00000000000  2 0            
N  503525    22 4884388 1208611 00000000000  6 0            
N  503525    23 4884448 1207831 00000000000  2 0            
N  503525    24 4884478 1207841 00000000000  2 0            
N  503525    25 4884508 1207941 00000000000  2 0            
N  503525    26 4884638 1208441 00000000000  6 0            
N  503525    27 4884698 1208761 00000000000  6 0            
N  503525    28 4884718 1208261 00000000000  6 0            
N  503525    29 4884758 1208091 00000000000  2 0            
N  503525    30 4884758 1208201 00000000000  6 0            
N  503525    31 4884788 1208091 00000000000  6 0            
N  503525    32 4884808 1209071 00000000000  6 0            
N  503525    33 4884878 1209111 00000000000  3 0            
N  503525    34 4884988 1208051 00000000000  4 0            
N  503525    35 4885058 1207971 00000000000  4 0            
N  503525    36 4885168 1207791 00000000000  4 0            
N  503525    37 4885508 1207861 00000000000  4 0            
N  503525    38 4885598 1208101 00000000000  4 0            
N  503525    39 4885808 1207941 00000000000  4 0            
N  503525    40 4885818 1207871 00000000000  4 0            
N  503525    41 4885878 1207671 00000000000  4 0            
N  503525    42 4886008 1207581 00000000000  4 0            
N  503525    43 4886338 1207461 00000000000  4 0            
N  503525    44 4886348 1207511 00000000000  4 0            
N  503525    45 4886348 1207541 00000000000  4 0            
N  503525    46 4886408 1207621 00000000000  4 0            
N  503525    47 4886588 1207402 00000000000  4 0            
N  503525    48 4886728 1207272 00000000000  3 0            
N  503525    49 4886758 1207232 00000000000  2 0            
N  503525    50 4886798 1206862 00000000000  1 0            
N  503526     1 4886728 1207272 00000000000  1 0            
N  503526     2 4886798 1206862 00000000000  1 0            
N  503526     3 4886898 1206672 00000000000  2 1            
N  503526     4 4886898 1206682 00000000000  2 1            
N  503526     5 4886898 1207332 00000000000  2 1            
N  503526     6 4886918 1206692 00000000000  2 0            
N  503526     7 4886968 1206412 00000000000  2 0            
N  503526     8 4886968 1206452 00000000000  2 0            
N  503526     9 4886978 1206122 00000000000  2 1            
N  503526    10 4886988 1206122 00000000000  1 1503516     3
N  503526    11 4886988 1206212 00000000000  2 0            
N  503526    12 4886988 1206272 00000000000  2 0            
N  503526    13 4887188 1207302 00000000000  2 0            
N  503526    14 4887208 1208841 00000000000  2 0            
N  503526    15 4887318 1208561 00000000000  2 0            
N  503526    16 4887318 1208981 00000000000  1 0            
N  503526    17 4887348 1207352 00000000000  2 0            
N  503526    18 4887398 1207402 00000000000  2 0            
N  503526    19 4887448 1205402 00000000000  1 0            
N  503526    20 4887458 1208361 00000000000  2 0            
N  503526    21 4887528 1208201 00000000000  2 0            
N  503526    22 4887598 1208261 00000000000  2 0            
N  503526    23 4887638 1208011 00000000000  2 0            
N  503526    24 4887688 1208401 00000000000  2 0            
N  503526    25 4887778 1207562 00000000000  3 0            
N  503526    26 4887808 1207552 00000000000  2 0            
N  503526    27 4887888 1207711 00000000000  2 0            
N  503526    28 4887928 1207971 00000000000  2 0            
N  503526    29 4887988 1207522 00000000000  2 0            
N  503526    30 4888198 1207382 00000000000  2 0            
N  503526    31 4888218 1207352 00000000000  2 0            
N  503526    32 4888558 1207322 00000000000  2 0            
N  503526    33 4888698 1207292 00000000000  2 0            
N  503526    34 4888898 1207332 00000000000  2 0            
N  503526    35 4889038 1206112 00000000000  1 0            
N  503526    36 4889068 1206122 00000000000  2 1            
N  503526    37 4889088 1206122 00000000000  2 1            
N  503526    38 4889128 1206122 00000000000  1 1503516    49
N  503526    39 4889168 1207332 00000000000  2 0            
N  503526    40 4889188 1207292 00000000000  2 0            
N  503526    41 4889208 1206102 00000000000  1 0            
N  503526    42 4889228 1206122 00000000000  2 1            
N  503526    43 4889518 1206422 00000000000  2 0            
N  503526    44 4889568 1206462 00000000000  2 0            
N  503526    45 4889568 1206702 00000000000  2 0            
N  503526    46 4889578 1206652 00000000000  2 0            
N  503526    47 4889588 1206492 00000000000  3 0            
N  503526    48 4889678 1206522 00000000000  2 0            
N  503526    49 4889708 1206522 00000000000  2 0            
N  503526    50 4889828 1206502 00000000000  2 0            
N  503526    51 4889908 1206502 00000000000  2 0            
N  503526    52 4890078 1206482 00000000000  2 0            
N  503526    53 4890108 1206472 00000000000  2 0            
N  503526    54 4890298 1206622 00000000000  2 0            
N  503526    55 4890318 1206632 00000000000  2 0            
N  503526    56 4890388 1206682 00000000000  2 0            
N  503526    57 4890758 1206822 00000000000  2 0            
N  503526    58 4891148 1207082 00000000000  2 0            
N  503526    59 4891278 1207132 00000000000  2 0            
N  503526    60 4891288 1207532 00000000000  2 0            
N  503526    61 4891288 1207572 00000000000  2 0            
N  503526    62 4891328 1207352 00000000000  2 0            
N  503526    63 4891338 1207222 00000000000  2 0            
N  503526    64 4891398 1207662 00000000000  1 1503527     1
N  503527     1 4891398 1207662 00000000000  1 1503526    64
N  503527     2 4891718 1207892 00000000000  2 0            
N  503527     3 4891818 1207912 00000000000  2 0            
N  503527     4 4891938 1207962 00000000000  2 0            
N  503527     5 4892028 1208002 00000000000  2 0            
N  503527     6 4892198 1208142 00000000000  2 0            
N  503527     7 4892368 1208252 00000000000  2 0            
N  503527     8 4892588 1208332 00000000000  2 0            
N  503527     9 4892598 1209111 00000000000  1 0            
N  503527    10 4892628 1209101 00000000000  1 0            
N  503527    11 4892948 1209111 00000000000  1 0            
N  503527    12 4892998 1208651 00000000000  2 0            
N  503527    13 4893048 1208821 00000000000  2 0            
N  503527    14 4893058 1209111 00000000000  1 0            
N  503527    15 4893068 1208811 00000000000  3 0            
N  503527    16 4893078 1208741 00000000000  2 0            
N  503527    17 4893098 1208851 00000000000  2 0            
N  503527    18 4893118 1208961 00000000000  2 0            
N  503532     1 4872009 1212121 00000000000  1 1503542     3
N  503532     2 4872129 1211981 00000000000  2 0            
N  503532     3 4872269 1211881 00000000000  2 0            
N  503532     4 4872279 1211851 00000000000  2 0            
N  503532     5 4872929 1211601 00000000000  2 0            
N  503532     6 4873119 1211641 00000000000  2 0            
N  503532     7 4873389 1211851 00000000000  1 0            
N  503532     8 4873058 1211968 00000000000  1 0            
N  503532     9 4873053 1212121 00000000000  1 1503542    39
N  503533     1 4873389 1211851 00000000000  1 0            
N  503533     2 4873399 1211851 00000000000  2 1            
N  503533     3 4873459 1211851 00000000000  2 0            
N  503533     4 4873879 1211811 00000000000  2 0            
N  503533     5 4874049 1209751 00000000000  2 0            
N  503533     6 4874099 1209871 00000000000  2 0            
N  503533     7 4874129 1209871 00000000000  2 0            
N  503533     8 4874169 1209961 00000000000  2 0            
N  503533     9 4874239 1209671 00000000000  2 0            
N  503533    10 4874279 1210271 00000000000  2 0            
N  503533    11 4874309 1210151 00000000000  2 0            
N  503533    12 4874309 1210541 00000000000  2 0            
N  503533    13 4874379 1210711 00000000000  2 0            
N  503533    14 4874419 1211231 00000000000  2 0            
N  503533    15 4874459 1211891 00000000000  4 0            
N  503533    16 4874469 1211081 00000000000  2 0            
N  503533    17 4874489 1210921 00000000000  2 0            
N  503533    18 4874489 1211051 00000000000  2 0            
N  503533    19 4874509 1210991 00000000000  2 0            
N  503533    20 4874509 1211421 00000000000  2 0            
N  503533    21 4874509 1211481 00000000000  4 0            
N  503533    22 4874519 1210941 00000000000  2 0            
N  503533    23 4874579 1211891 00000000000  4 0            
N  503533    24 4874599 1209571 00000000000  2 0            
N  503533    25 4874609 1209551 00000000000  2 0            
N  503533    26 4874609 1211921 00000000000  3 0            
N  503533    27 4874619 1209511 00000000000  2 0            
N  503533    28 4874629 1211951 00000000000  2 0            
N  503533    29 4874639 1209451 00000000000  2 0            
N  503533    30 4874679 1212121 00000000000  1 1503543    45
N  503533    31 4874849 1209171 00000000000  2 0            
N  503533    32 4875019 1209111 00000000000  1 0            
N  503533    33 4876369 1209121 00000000000  2 1            
N  503533    34 4876399 1209591 00000000000  2 0            
N  503533    35 4876419 1209111 00000000000  1 0            
N  503533    36 4876489 1209621 00000000000  2 0            
N  503533    37 4876579 1209611 00000000000  2 0            
N  503533    38 4876829 1210901 00000000000  2 0            
N  503533    39 4876999 1211041 00000000000  3 0            
N  503533    40 4877029 1211061 00000000000  4 0            
N  503533    41 4877039 1209911 00000000000  2 0            
N  503533    42 4877059 1209921 00000000000  2 0            
N  503533    43 4877129 1210331 00000000000  2 0            
N  503533    44 4877129 1211121 00000000000  4 0            
N  503533    45 4877159 1209911 00000000000  2 0            
N  503533    46 4877189 1210591 00000000000  2 0            
N  503533    47 4877369 1210041 00000000000  2 0            
N  503533    48 4877559 1211401 00000000000  4 0            
N  503533    49 4877879 1211041 00000000000  1 0            
N  503533    50 4877889 1211111 00000000000  1 0            
N  503533    51 4877899 1211061 00000000000  1 1503534     4
N  503533    52 4877899 1211121 00000000000  1 1503534     7
N  503533    53 4877899 1211421 00000000000  2 1503534     8
N  503534     1 4877879 1211041 00000000000  1 0            
N  503534     2 4877889 1211111 00000000000  1 0            
N  503534     3 4877899 1211031 00000000000  2 1            
N  503534     4 4877899 1211061 00000000000  1 1503533    51
N  503534     5 4877899 1211081 00000000000  2 1            
N  503534     6 4877899 1211091 00000000000  2 1            
N  503534     7 4877899 1211121 00000000000  1 1503533    52
N  503534     8 4877899 1211421 00000000000  2 1503533    53
N  503534     9 4877959 1211431 00000000000  4 0            
N  503534    10 4877969 1211371 00000000000  2 0            
N  503534    11 4877979 1211451 00000000000  2 0            
N  503534    12 4878219 1210911 00000000000  2 0            
N  503534    13 4878319 1211511 00000000000  2 0            
N  503534    14 4878359 1211631 00000000000  2 0            
N  503534    15 4878429 1211731 00000000000  2 0            
N  503534    16 4878439 1212121 00000000000  1 1503544    16
N  503534    17 4878449 1212121 00000000000  1 1503544    18
N  503534    18 4878579 1210871 00000000000  2 0            
N  503534    19 4878679 1210671 00000000000  2 0            
N  503534    20 4878789 1210281 00000000000  2 0            
N  503534    21 4878789 1212101 00000000000  2 0            
N  503534    22 4878799 1210411 00000000000  2 0            
N  503534    23 4878999 1211811 00000000000  2 0            
N  503534    24 4879009 1210211 00000000000  2 0            
N  503534    25 4879039 1211831 00000000000  2 0            
N  503534    26 4879069 1211831 00000000000  2 0            
N  503534    27 4879129 1210231 00000000000  2 0            
N  503534    28 4879139 1211891 00000000000  2 0            
N  503534    29 4879329 1210081 00000000000  2 0            
N  503534    30 4879499 1209881 00000000000  2 0            
N  503534    31 4879529 1212121 00000000000  1 1503544    21
N  503534    32 4879759 1209791 00000000000  2 0            
N  503534    33 4879819 1209731 00000000000  2 0            
N  503534    34 4880039 1209591 00000000000  2 0            
N  503534    35 4880079 1209561 00000000000  2 0            
N  503534    36 4880249 1209511 00000000000  2 0            
N  503534    37 4880889 1212121 00000000000  1 1503544    44
N  503534    38 4881139 1211881 00000000000  2 0            
N  503534    39 4881419 1211731 00000000000  2 0            
N  503534    40 4881449 1211611 00000000000  2 0            
N  503534    41 4881609 1209631 00000000000  2 0            
N  503534    42 4881709 1209471 00000000000  2 0            
N  503534    43 4881709 1211681 00000000000  2 0            
N  503534    44 4881789 1209361 00000000000  2 0            
N  503534    45 4882119 1209201 00000000000  2 0            
N  503534    46 4882129 1211961 00000000000  2 0            
N  503534    47 4882159 1212041 00000000000  1 0            
N  503534    48 4882169 1211971 00000000000  2 0            
N  503534    49 4882229 1212121 00000000000  1 1503544    52
N  503534    50 4882239 1212101 00000000000  1 0            
N  503534    51 4882299 1209111 00000000000  1 0            
N  503534    52 4882329 1209071 00000000000  2 0            
N  503534    53 4882369 1209111 00000000000  4 0            
N  503534    54 4882379 1209131 00000000000  2 0            
N  503534    55 4880649 1209688 00000000000  1 0            
N  503534    56 4881443 1209686 00000000000  1 0            
N  503535     1 4882379 1209131 00000000000  2 0            
N  503535     2 4882399 1209141 00000000000  4 1            
N  503535     3 4882409 1209141 00000000000  4 0            
N  503535     4 4882598 1209311 00000000000  4 0            
N  503535     5 4882628 1209301 00000000000  4 0            
N  503535     6 4882728 1209401 00000000000  4 0            
N  503535     7 4882898 1209351 00000000000  4 0            
N  503535     8 4883178 1209331 00000000000  4 0            
N  503535     9 4883308 1209351 00000000000  3 0            
N  503535    10 4883318 1209401 00000000000  2 0            
N  503535    11 4883458 1209581 00000000000  2 0            
N  503535    12 4883468 1209861 00000000000  2 0            
N  503535    13 4883478 1209931 00000000000  2 0            
N  503535    14 4883548 1209971 00000000000  2 0            
N  503535    15 4883598 1209991 00000000000  2 0            
N  503535    16 4883788 1210001 00000000000  2 0            
N  503535    17 4884248 1209961 00000000000  2 0            
N  503535    18 4884278 1209931 00000000000  2 0            
N  503535    19 4884298 1209821 00000000000  2 0            
N  503535    20 4884628 1209681 00000000000  2 0            
N  503535    21 4884658 1209701 00000000000  2 0            
N  503535    22 4884678 1209711 00000000000  3 0            
N  503535    23 4884848 1209111 00000000000  1 0            
N  503535    24 4884878 1209111 00000000000  3 0            
N  503535    25 4884978 1209541 00000000000  4 0            
N  503535    26 4885038 1209171 00000000000  6 0            
N  503535    27 4885038 1209531 00000000000  4 0            
N  503535    28 4885068 1209511 00000000000  5 0            
N  503535    29 4885108 1209381 00000000000  6 0            
N  503535    30 4886898 1206682 00000000000  1 0            
N  503536     1 4887318 1208981 00000000000  1 0            
N  503536     2 4887338 1209111 00000000000  2 0            
N  503536     3 4887558 1209481 00000000000  2 0            
N  503536     4 4887608 1209311 00000000000  2 0            
N  503536     5 4887608 1209731 00000000000  2 0            
N  503536     6 4887628 1209741 00000000000  2 0            
N  503536     7 4887718 1209641 00000000000  2 0            
N  503536     8 4887788 1209801 00000000000  2 0            
N  503536     9 4887908 1209741 00000000000  2 0            
N  503536    10 4888018 1210921 00000000000  2 0            
N  503536    11 4888068 1210471 00000000000  2 0            
N  503536    12 4888118 1210091 00000000000  2 0            
N  503536    13 4888238 1210691 00000000000  2 0            
N  503536    14 4888248 1210221 00000000000  2 0            
N  503536    15 4888858 1211221 00000000000  2 0            
N  503536    16 4888898 1211261 00000000000  2 0            
N  503536    17 4888918 1211271 00000000000  2 0            
N  503536    18 4889008 1211441 00000000000  2 0            
N  503536    19 4889118 1211641 00000000000  2 0            
N  503536    20 4889118 1211671 00000000000  2 0            
N  503536    21 4889308 1211791 00000000000  2 0            
N  503536    22 4889368 1211851 00000000000  2 0            
N  503536    23 4889418 1212121 00000000000  1 1503546     4
N  503536    24 4889818 1212121 00000000000  1 1503546    25
N  503536    25 4889948 1211991 00000000000  2 0            
N  503536    26 4890228 1212091 00000000000  1 0            
N  503536    27 4890718 1210571 00000000000  2 0            
N  503536    28 4890738 1209861 00000000000  2 0            
N  503536    29 4890778 1210251 00000000000  2 0            
N  503536    30 4890788 1209851 00000000000  2 0            
N  503536    31 4890808 1210291 00000000000  2 0            
N  503536    32 4890808 1210461 00000000000  2 0            
N  503536    33 4890818 1210081 00000000000  2 0            
N  503536    34 4890828 1210331 00000000000  2 0            
N  503536    35 4890838 1210421 00000000000  2 0            
N  503536    36 4890858 1210391 00000000000  2 0            
N  503536    37 4890868 1210371 00000000000  2 0            
N  503536    38 4890948 1209801 00000000000  2 0            
N  503536    39 4891308 1209591 00000000000  1 0            
N  503536    40 4891378 1209461 00000000000  1 0            
N  503536    41 4891398 1209471 00000000000  1 1503537     4
N  503536    42 4890815 1212119 00000000000  2 0            
N  503536    43 4890818 1212121 00000000000  1 1503546    35
N  503537     1 4891308 1209591 00000000000  1 0            
N  503537     2 4891378 1209461 00000000000  1 0            
N  503537     3 4891398 1209381 00000000000  2 1            
N  503537     4 4891398 1209471 00000000000  1 1503536    41
N  503537     5 4891398 1209611 00000000000  2 1            
N  503537     6 4891398 1212121 00000000000  1 1503547     2
N  503537     7 4891408 1209611 00000000000  2 0            
N  503537     8 4891438 1211611 00000000000  2 0            
N  503537     9 4891468 1212011 00000000000  2 0            
N  503537    10 4891518 1211681 00000000000  2 0            
N  503537    11 4891518 1211721 00000000000  2 0            
N  503537    12 4891528 1211451 00000000000  2 0            
N  503537    13 4891538 1211861 00000000000  2 0            
N  503537    14 4891568 1211931 00000000000  2 0            
N  503537    15 4891588 1211431 00000000000  2 0            
N  503537    16 4891708 1211341 00000000000  2 0            
N  503537    17 4891778 1209401 00000000000  2 0            
N  503537    18 4891818 1211351 00000000000  2 0            
N  503537    19 4891838 1211361 00000000000  2 0            
N  503537    20 4891908 1209371 00000000000  2 0            
N  503537    21 4892008 1211311 00000000000  2 0            
N  503537    22 4892098 1209311 00000000000  2 0            
N  503537    23 4892138 1211421 00000000000  2 0            
N  503537    24 4892148 1211461 00000000000  2 0            
N  503537    25 4892188 1209281 00000000000  2 0            
N  503537    26 4892298 1209231 00000000000  2 0            
N  503537    27 4892318 1211501 00000000000  2 0            
N  503537    28 4892448 1212121 00000000000  1 1503547     6
N  503537    29 4892468 1211591 00000000000  2 0            
N  503537    30 4892518 1209141 00000000000  2 0            
N  503537    31 4892528 1211551 00000000000  2 0            
