H  NLA       N01-07L-2K 21996  80
N  523527    31 4894057 1256616 00000000000  2 0            
N  523527    32 4894117 1256596 00000000000  2 0            
N  523527    33 4894157 1256336 00000000000  2 0            
N  523527    34 4894187 1256166 00000000000  2 0            
N  523527    35 4894207 1256516 00000000000  2 0            
N  523527    36 4894247 1254816 00000000000  2 0            
N  523527    37 4894277 1255756 00000000000  2 0            
N  523527    38 4894317 1255686 00000000000  2 0            
N  523527    39 4894327 1256046 00000000000  2 0            
N  523527    40 4894357 1255656 00000000000  2 0            
N  523527    41 4894357 1255816 00000000000  2 0            
N  523527    42 4894427 1254816 00000000000  2 0            
N  523527    43 4894457 1255606 00000000000  2 0            
N  523527    44 4894607 1254776 00000000000  2 0            
N  523527    45 4894627 1255476 00000000000  2 0            
N  523527    46 4894767 1255526 00000000000  2 0            
N  523527    47 4894807 1255486 00000000000  2 0            
N  523527    48 4894827 1255456 00000000000  2 0            
N  523527    49 4894877 1255006 00000000000  4 0            
N  523527    50 4894877 1255166 00000000000  2 0            
N  523527    51 4894887 1255016 00000000000  2 0            
N  523527    52 4894897 1255246 00000000000  2 0            
N  523527    53 4894897 1255436 00000000000  2 0            
N  523527    54 4894907 1255136 00000000000  2 0            
N  523527    55 4894927 1255426 00000000000  2 0            
N  523527    56 4894997 1254876 00000000000  4 0            
N  523527    57 4895127 1254726 00000000000  4 0            
N  523527    58 4895147 1254706 00000000000  4 0            
N  523527    59 4895497 1254676 00000000000  4 0            
N  523527    60 4895597 1254716 00000000000  4 0            
N  523527    61 4895897 1254766 00000000000  2 1523620     2
N  523527    62 4891397 1257041 00000000000  1 1523526    92
N  523527    63 4891593 1257116 00000000000  1 1523537   111
N  523527    64 4891397 1254940 00000000000  1 1523526    95
N  523536     1 4886837 1259866 00000000000  1 0            
N  523536     2 4886897 1257576 00000000000  2 1523535   171
N  523536     3 4886897 1258306 00000000000  1 1523535   172
N  523536     4 4886897 1258356 00000000000  1 1523535   173
N  523536     5 4886897 1259246 00000000000  1 1523535   174
N  523536     6 4886897 1259866 00000000000  2 1            
N  523536     7 4886917 1257576 00000000000  4 0            
N  523536     8 4886967 1259256 00000000000  2 0            
N  523536     9 4887037 1258416 00000000000  2 0            
N  523536    10 4887067 1260116 00000000000  1 1523546    20
N  523536    11 4887077 1259256 00000000000  2 0            
N  523536    12 4887077 1259866 00000000000  5 0            
N  523536    13 4887097 1259256 00000000000  2 0            
N  523536    14 4887107 1259516 00000000000  2 0            
N  523536    15 4887107 1259606 00000000000  2 0            
N  523536    16 4887117 1257576 00000000000  4 0            
N  523536    17 4887117 1259456 00000000000  2 0            
N  523536    18 4887117 1259466 00000000000  2 0            
N  523536    19 4887127 1259256 00000000000  2 0            
N  523536    20 4887127 1259436 00000000000  2 0            
N  523536    21 4887207 1258436 00000000000  2 0            
N  523536    22 4887207 1259856 00000000000  4 0            
N  523536    23 4887217 1257576 00000000000  4 0            
N  523536    24 4887297 1257576 00000000000  4 0            
N  523536    25 4887297 1258136 00000000000  2 0            
N  523536    26 4887317 1258436 00000000000  2 0            
N  523536    27 4887337 1258106 00000000000  2 0            
N  523536    28 4887337 1260116 00000000000  1 1523546    32
N  523536    29 4887347 1259536 00000000000  1 0            
N  523536    30 4887347 1259606 00000000000  4 0            
N  523536    31 4887347 1259866 00000000000  6 0            
N  523536    32 4887357 1257576 00000000000  4 0            
N  523536    33 4887357 1259706 00000000000  2 0            
N  523536    34 4887367 1258416 00000000000  2 0            
N  523536    35 4887367 1258426 00000000000  4 0            
N  523536    36 4887387 1257576 00000000000  4 0            
N  523536    37 4887397 1258546 00000000000  2 0            
N  523536    38 4887407 1258066 00000000000  2 0            
N  523536    39 4887417 1259036 00000000000  3 0            
N  523536    40 4887427 1258666 00000000000  2 0            
N  523536    41 4887427 1258726 00000000000  2 0            
N  523536    42 4887447 1258436 00000000000  2 0            
N  523536    43 4887457 1258936 00000000000  2 0            
N  523536    44 4887487 1259036 00000000000  2 0            
N  523536    45 4887497 1259166 00000000000  2 0            
N  523536    46 4887507 1257586 00000000000  4 0            
N  523536    47 4887507 1259266 00000000000  2 0            
N  523536    48 4887507 1259426 00000000000  2 0            
N  523536    49 4887507 1259456 00000000000  2 0            
N  523536    50 4887507 1259476 00000000000  2 0            
N  523536    51 4887507 1259606 00000000000  3 0            
N  523536    52 4887517 1259496 00000000000  2 0            
N  523536    53 4887527 1257576 00000000000  3 0            
N  523536    54 4887527 1257686 00000000000  2 0            
N  523536    55 4887527 1257786 00000000000  2 0            
N  523536    56 4887527 1258436 00000000000  2 0            
N  523536    57 4887527 1259856 00000000000  4 0            
N  523536    58 4887547 1257966 00000000000  2 0            
N  523536    59 4887547 1257986 00000000000  2 0            
N  523536    60 4887557 1258026 00000000000  4 0            
N  523536    61 4887577 1259846 00000000000  5 0            
N  523536    62 4887627 1257766 00000000000  2 0            
N  523536    63 4887637 1257426 00000000000  2 0            
N  523536    64 4887637 1257586 00000000000  2 0            
N  523536    65 4887637 1257996 00000000000  2 0            
N  523536    66 4887637 1258436 00000000000  2 0            
N  523536    67 4887637 1259836 00000000000  4 0            
N  523536    68 4887647 1257406 00000000000  4 0            
N  523536    69 4887647 1258316 00000000000  2 0            
N  523536    70 4887657 1257396 00000000000  2 0            
N  523536    71 4887657 1258356 00000000000  2 0            
N  523536    72 4887657 1259846 00000000000  4 0            
N  523536    73 4887667 1257966 00000000000  2 0            
N  523536    74 4887677 1257336 00000000000  2 0            
N  523536    75 4887677 1257416 00000000000  2 0            
N  523536    76 4887677 1259836 00000000000  4 0            
N  523536    77 4887677 1260056 00000000000  2 0            
N  523536    78 4887687 1260116 00000000000  1 1523546    58
N  523536    79 4887707 1257276 00000000000  2 0            
N  523536    80 4887707 1258356 00000000000  2 0            
N  523536    81 4887717 1258436 00000000000  2 0            
N  523536    82 4887737 1257246 00000000000  2 0            
N  523536    83 4887757 1258346 00000000000  2 0            
N  523536    84 4887787 1258346 00000000000  2 0            
N  523536    85 4887847 1259806 00000000000  4 0            
N  523536    86 4887867 1258366 00000000000  2 0            
N  523536    87 4887887 1257156 00000000000  2 0            
N  523536    88 4887887 1258366 00000000000  2 0            
N  523536    89 4887927 1259776 00000000000  4 0            
N  523536    90 4887957 1257116 00000000000  1 1523526    29
N  523536    91 4887977 1258366 00000000000  2 0            
N  523536    92 4887977 1258436 00000000000  2 0            
N  523536    93 4888087 1258356 00000000000  2 0            
N  523536    94 4888107 1258436 00000000000  2 0            
N  523536    95 4888177 1258436 00000000000  2 0            
N  523536    96 4888177 1259686 00000000000  4 0            
N  523536    97 4888187 1257526 00000000000  2 0            
N  523536    98 4888217 1257536 00000000000  2 0            
N  523536    99 4888247 1257536 00000000000  2 0            
N  523536   100 4888317 1259606 00000000000  4 0            
N  523536   101 4888357 1257556 00000000000  2 0            
N  523536   102 4888357 1259596 00000000000  6 0            
N  523536   103 4888387 1259596 00000000000  4 0            
N  523536   104 4888387 1259606 00000000000  4 0            
N  523536   105 4888407 1259596 00000000000  4 0            
N  523536   106 4888417 1258436 00000000000  2 0            
N  523536   107 4888427 1259606 00000000000  4 0            
N  523536   108 4888467 1257576 00000000000  2 0            
N  523536   109 4888487 1257616 00000000000  2 0            
N  523536   110 4888487 1257646 00000000000  2 0            
N  523536   111 4888487 1258426 00000000000  2 0            
N  523536   112 4888487 1258436 00000000000  2 0            
N  523536   113 4888517 1257676 00000000000  2 0            
N  523536   114 4888517 1259596 00000000000  4 0            
N  523536   115 4888517 1259606 00000000000  4 0            
N  523536   116 4888567 1259596 00000000000  6 0            
N  523536   117 4888587 1259576 00000000000  4 0            
N  523536   118 4888617 1259536 00000000000  4 0            
N  523536   119 4888637 1257646 00000000000  2 0            
N  523536   120 4888677 1257636 00000000000  2 0            
N  523536   121 4888747 1257576 00000000000  4 0            
N  523536   122 4888777 1257286 00000000000  4 0            
N  523536   123 4888777 1257316 00000000000  4 0            
N  523536   124 4888787 1257476 00000000000  4 0            
N  523536   125 4888787 1259336 00000000000  4 0            
N  523536   126 4888807 1257116 00000000000  2 1523526    51
N  523536   127 4888887 1259336 00000000000  4 0            
N  523536   128 4888927 1257696 00000000000  2 0            
N  523536   129 4888987 1259336 00000000000  4 0            
N  523536   130 4889027 1258576 00000000000  3 0            
N  523536   131 4889027 1258616 00000000000  2 0            
N  523536   132 4889067 1257776 00000000000  2 0            
N  523536   133 4889107 1258656 00000000000  2 0            
N  523536   134 4889127 1258596 00000000000  2 0            
N  523536   135 4889187 1258596 00000000000  2 0            
N  523536   136 4889187 1258696 00000000000  2 0            
N  523536   137 4889237 1259326 00000000000  4 0            
N  523536   138 4889257 1258596 00000000000  2 0            
N  523536   139 4889267 1259326 00000000000  4 0            
N  523536   140 4889277 1258736 00000000000  2 0            
N  523536   141 4889297 1259326 00000000000  4 0            
N  523536   142 4889307 1258746 00000000000  2 0            
N  523536   143 4889327 1258496 00000000000  2 0            
N  523536   144 4889327 1258586 00000000000  4 0            
N  523536   145 4889347 1258626 00000000000  4 0            
N  523536   146 4889387 1259326 00000000000  4 0            
N  523536   147 4889407 1258136 00000000000  2 0            
N  523536   148 4889417 1258176 00000000000  2 0            
N  523536   149 4889527 1258846 00000000000  6 0            
N  523536   150 4889617 1259096 00000000000  4 0            
N  523536   151 4889657 1259286 00000000000  4 0            
N  523536   152 4889667 1259316 00000000000  8 0            
N  523536   153 4889707 1259326 00000000000  4 0            
N  523536   154 4889717 1259376 00000000000  4 0            
N  523536   155 4889767 1259386 00000000000  4 0            
N  523536   156 4889787 1259476 00000000000  8 0            
N  523536   157 4889817 1259606 00000000000  4 0            
N  523536   158 4889827 1259626 00000000000  4 0            
N  523536   159 4889847 1259656 00000000000  4 0            
N  523536   160 4889877 1259676 00000000000  4 0            
N  523536   161 4889887 1259256 00000000000  2 0            
N  523536   162 4889967 1259396 00000000000  2 0            
N  523536   163 4890027 1259776 00000000000  2 0            
N  523536   164 4890027 1259826 00000000000  2 0            
N  523536   165 4890037 1259696 00000000000  5 0            
N  523536   166 4890077 1259666 00000000000  3 0            
N  523536   167 4890107 1259576 01000000000  2 0            
N  523536   168 4890107 1259926 00000000000  2 0            
N  523536   169 4890147 1260116 00000000000  1 1523546   105
N  523536   170 4890227 1259656 00000000000  4 0            
N  523536   171 4890247 1259636 00000000000  2 0            
N  523536   172 4890267 1259646 00000000000  4 0            
N  523536   173 4890287 1259656 00000000000  2 0            
N  523536   174 4890677 1259806 00000000000  3 0            
N  523536   175 4890697 1259776 00000000000  4 0            
N  523536   176 4890717 1259836 00000000000  4 0            
N  523536   177 4890807 1259776 00000000000  4 0            
N  523536   178 4890837 1259906 00000000000  4 0            
N  523536   179 4890857 1259886 00000000000  4 0            
N  523536   180 4890867 1259906 00000000000  4 0            
N  523536   181 4890877 1259826 00000000000  4 0            
N  523536   182 4890897 1259916 00000000000  4 0            
N  523536   183 4890897 1259986 00000000000  4 0            
N  523536   184 4890907 1260006 00000000000  5 0            
N  523536   185 4890907 1260036 00000000000  2 0            
N  523536   186 4890917 1260026 00000000000  4 0            
N  523536   187 4890927 1260056 00000000000  2 0            
N  523536   188 4890957 1260106 00000000000  1 0            
N  523536   189 4891047 1259956 00000000000  4 0            
N  523536   190 4891127 1259946 00000000000  3 0            
N  523536   191 4891127 1260066 00000000000  4 0            
N  523536   192 4891277 1259886 01000000000  2 0            
N  523536   193 4891337 1259856 00000000000  3 0            
N  523536   194 4891357 1260066 00000000000  3 0            
N  523536   195 4891397 1259826 00000000000  1 1523537     2
N  523536   196 4886897 1257355 00000000000  1 1523535   179
N  523536   197 4887376 1258461 00000000000  1 0            
N  523536   198 4886973 1258389 00000000000  2 0            
N  523536   199 4888711 1259345 00000000000  2 0            
N  523536   200 4888769 1259897 00000000000  1 0            
N  523536   201 4886897 1259037 00000000000  1 1523535   181
N  523536   202 4891397 1259968 00000000000  1 1523537   119
N  523536   203 4891397 1260001 00000000000  1 1523537   118
N  523536   204 4890112 1259686 00000000000  1 0            
N  523537     1 4891357 1260066 00000000000  2 0            
N  523537     2 4891397 1259826 00000000000  1 1523536   195
N  523537     3 4891397 1260056 00000000000  4 1            
N  523537     4 4891507 1259746 00000000000  2 0            
N  523537     5 4891707 1259926 00000000000  4 0            
N  523537     6 4891777 1259156 00000000000  2 0            
N  523537     7 4891777 1260116 00000000000  1 1523547    10
N  523537     8 4891917 1259016 00000000000  2 0            
N  523537     9 4891947 1259566 00000000000  4 0            
N  523537    10 4891997 1259436 00000000000  4 0            
N  523537    11 4892007 1260066 00000000000  2 0            
N  523537    12 4892147 1258936 00000000000  2 0            
N  523537    13 4892187 1259316 00000000000  4 0            
N  523537    14 4892187 1259906 00000000000  2 0            
N  523537    15 4892257 1259906 00000000000  2 0            
N  523537    16 4892347 1259246 00000000000  4 0            
N  523537    17 4892387 1259226 00000000000  4 0            
N  523537    18 4892427 1259206 00000000000  4 0            
N  523537    19 4892467 1259196 00000000000  4 0            
N  523537    20 4892497 1259196 00000000000  4 0            
N  523537    21 4892507 1258906 00000000000  2 0            
N  523537    22 4892527 1258826 00000000000  2 0            
N  523537    23 4892547 1258896 00000000000  2 0            
N  523537    24 4892547 1258916 00000000000  2 0            
N  523537    25 4892557 1258976 00000000000  2 0            
N  523537    26 4892567 1259036 00000000000  3 0            
N  523537    27 4892567 1259206 00000000000  5 0            
N  523537    28 4892587 1259036 00000000000  2 0            
N  523537    29 4892597 1259196 00000000000  4 0            
N  523537    30 4892607 1258656 00000000000  2 0            
N  523537    31 4892627 1258886 00000000000  4 0            
N  523537    32 4892627 1259896 00000000000  2 0            
N  523537    33 4892637 1258906 00000000000  2 0            
N  523537    34 4892637 1259026 00000000000  2 0            
N  523537    35 4892637 1259206 00000000000  4 0            
N  523537    36 4892657 1258726 00000000000  2 0            
N  523537    37 4892677 1258586 00000000000  2 0            
N  523537    38 4892677 1259016 00000000000  3 0            
N  523537    39 4892687 1257936 00000000000  2 0            
N  523537    40 4892687 1259206 00000000000  4 0            
N  523537    41 4892697 1258676 00000000000  2 0            
N  523537    42 4892707 1258016 00000000000  2 0            
N  523537    43 4892717 1258886 01000000000  2 0            
N  523537    44 4892727 1257816 00000000000  2 0            
N  523537    45 4892727 1257896 00000000000  2 0            
N  523537    46 4892727 1259016 00000000000  2 0            
N  523537    47 4892757 1258366 00000000000  2 0            
N  523537    48 4892767 1259016 00000000000  3 0            
N  523537    49 4892797 1257676 00000000000  2 0            
N  523537    50 4892847 1257116 00000000000  2 1            
N  523537    51 4892857 1258056 00000000000  2 0            
N  523537    52 4892867 1256906 00000000000  1 0            
N  523537    53 4892877 1259876 00000000000  2 0            
N  523537    54 4892917 1257856 00000000000  2 0            
N  523537    55 4892927 1257846 00000000000  2 0            
N  523537    56 4892937 1257476 00000000000  2 0            
N  523537    57 4892937 1257836 00000000000  2 0            
N  523537    58 4893007 1259276 00000000000  4 0            
N  523537    59 4893037 1257376 00000000000  2 0            
N  523537    60 4893037 1258896 00000000000  2 0            
N  523537    61 4893087 1257176 00000000000  2 0            
N  523537    62 4893107 1258856 00000000000  4 0            
N  523537    63 4893107 1259496 00000000000  2 0            
N  523537    64 4893117 1257116 00000000000  1 1523527    20
N  523537    65 4893117 1259416 00000000000  2 0            
N  523537    66 4893117 1259726 00000000000  2 0            
N  523537    67 4893127 1259376 00000000000  5 0            
N  523537    68 4893157 1259826 00000000000  2 0            
N  523537    69 4893167 1259856 00000000000  4 0            
N  523537    70 4893197 1259936 00000000000  2 0            
N  523537    71 4893227 1258736 00000000000  5 0            
N  523537    72 4893257 1259866 00000000000  2 0            
N  523537    73 4893257 1260116 00000000000  1 1523547    17
N  523537    74 4893287 1259916 00000000000  2 0            
N  523537    75 4893327 1258606 00000000000  2 0            
N  523537    76 4893337 1259456 00000000000  4 0            
N  523537    77 4893387 1258566 00000000000  2 0            
N  523537    78 4893387 1260106 00000000000  1 0            
N  523537    79 4893437 1259506 00000000000  4 0            
N  523537    80 4893597 1258466 00000000000  2 0            
N  523537    81 4893677 1259646 00000000000  4 0            
N  523537    82 4893697 1258976 00000000000  2 0            
N  523537    83 4893747 1258986 00000000000  2 0            
N  523537    84 4893757 1258346 00000000000  2 0            
N  523537    85 4893807 1259746 00000000000  4 0            
N  523537    86 4893897 1259816 00000000000  4 0            
N  523537    87 4893907 1259836 00000000000  4 0            
N  523537    88 4893927 1258326 00000000000  2 0            
N  523537    89 4894097 1259986 00000000000  5 0            
N  523537    90 4894127 1259186 00000000000  2 0            
N  523537    91 4894137 1259916 00000000000  2 0            
N  523537    92 4894157 1259506 00000000000  2 0            
N  523537    93 4894157 1259876 00000000000  2 0            
N  523537    94 4894207 1260086 00000000000  2 0            
N  523537    95 4894257 1258336 00000000000  2 0            
N  523537    96 4894277 1258406 00000000000  2 0            
N  523537    97 4894287 1259676 00000000000  2 0            
N  523537    98 4894307 1259306 00000000000  4 0            
N  523537    99 4894357 1259236 00000000000  3 0            
N  523537   100 4894357 1259616 00000000000  2 0            
N  523537   101 4894387 1259056 00000000000  2 0            
N  523537   102 4894427 1258856 00000000000  2 0            
N  523537   103 4894517 1258586 00000000000  3 0            
N  523537   104 4894687 1258476 00000000000  2 0            
N  523537   105 4895097 1258316 00000000000  2 0            
N  523537   106 4895107 1259926 00000000000  2 0            
N  523537   107 4895247 1260056 00000000000  2 0            
N  523537   108 4895297 1260116 00000000000  1 1523547   100
N  523537   109 4895727 1258146 00000000000  1 0            
N  523537   110 4892796 1258913 00000000000  1 0            
N  523537   111 4891593 1257116 00000000000  1 1523527    63
N  523537   112 4892728 1258434 00000000000  2 0            
N  523537   113 4892803 1258433 00000000000  2 0            
N  523537   114 4894216 1259789 00000000000  2 0            
N  523537   115 4894422 1260116 00000000000  1 1523547   131
N  523537   116 4895215 1260116 00000000000  1 1523547   132
N  523537   117 4895336 1259767 00000000000  1 0            
N  523537   118 4891397 1260001 00000000000  1 1523536   203
N  523537   119 4891397 1259968 00000000000  1 1523536   202
N  523537   120 4893374 1258905 01000000000  2 0            
N  523546     1 4886717 1261066 00000000000  1 0            
N  523546     2 4886747 1262805 00000000000  1 0            
N  523546     3 4886897 1261066 00000000000  2 1            
N  523546     4 4886897 1262415 00000000000  2 1            
N  523546     5 4886937 1262285 00000000000  2 0            
N  523546     6 4886987 1262295 00000000000  4 0            
N  523546     7 4887027 1262055 00000000000  2 0            
N  523546     8 4887037 1262065 00000000000  3 0            
N  523546     9 4887047 1260276 00000000000  2 0            
N  523546    10 4887047 1260386 00000000000  5 0            
N  523546    11 4887047 1261795 00000000000  2 0            
N  523546    12 4887047 1262005 00000000000  2 0            
N  523546    13 4887057 1260126 00000000000  4 0            
N  523546    14 4887057 1260426 00000000000  3 0            
N  523546    15 4887057 1260566 00000000000  2 0            
N  523546    16 4887057 1260626 00000000000  4 0            
N  523546    17 4887057 1261346 00000000000  2 0            
N  523546    18 4887057 1261465 00000000000  4 0            
N  523546    19 4887057 1261585 00000000000  2 0            
N  523546    20 4887067 1260116 00000000000  1 1523536    10
N  523546    21 4887067 1261066 00000000000  3 0            
N  523546    22 4887067 1261206 00000000000  2 0            
N  523546    23 4887067 1262075 00000000000  2 0            
N  523546    24 4887077 1260126 00000000000  2 0            
N  523546    25 4887077 1260386 00000000000  2 0            
N  523546    26 4887207 1262565 00000000000  2 0            
N  523546    27 4887277 1262615 00000000000  2 0            
N  523546    28 4887327 1261046 00000000000  2 0            
N  523546    29 4887327 1261236 00000000000  2 0            
N  523546    30 4887327 1261336 00000000000  2 0            
N  523546    31 4887327 1261565 00000000000  3 0            
N  523546    32 4887337 1260116 00000000000  1 1523536    28
N  523546    33 4887337 1260126 00000000000  4 0            
N  523546    34 4887337 1260236 00000000000  2 0            
N  523546    35 4887337 1260386 00000000000  4 0            
N  523546    36 4887337 1260616 00000000000  4 0            
N  523546    37 4887337 1261435 00000000000  2 0            
N  523546    38 4887337 1262645 00000000000  2 0            
N  523546    39 4887407 1263025 00000000000  2 0            
N  523546    40 4887407 1263105 00000000000  1 0            
N  523546    41 4887427 1261565 00000000000  2 0            
N  523546    42 4887457 1261565 00000000000  2 0            
N  523546    43 4887457 1262705 00000000000  2 0            
N  523546    44 4887477 1262885 00000000000  2 0            
N  523546    45 4887507 1260386 00000000000  2 0            
N  523546    46 4887507 1262785 00000000000  3 0            
N  523546    47 4887507 1262805 00000000000  2 0            
N  523546    48 4887537 1262735 00000000000  2 0            
N  523546    49 4887557 1262265 00000000000  2 0            
N  523546    50 4887607 1261575 00000000000  2 0            
N  523546    51 4887607 1262035 00000000000  3 0            
N  523546    52 4887607 1262055 00000000000  2 0            
N  523546    53 4887617 1261845 00000000000  4 0            
N  523546    54 4887657 1262585 00000000000  2 0            
N  523546    55 4887677 1260396 00000000000  3 0            
N  523546    56 4887677 1260596 00000000000  2 0            
N  523546    57 4887677 1260626 00000000000  4 0            
N  523546    58 4887687 1260116 00000000000  1 1523536    78
N  523546    59 4887687 1260136 00000000000  4 0            
N  523546    60 4887687 1260156 00000000000  2 0            
N  523546    61 4887687 1260906 00000000000  2 0            
N  523546    62 4887707 1261046 00000000000  2 0            
N  523546    63 4887707 1261136 00000000000  2 0            
N  523546    64 4887727 1261156 00000000000  2 0            
N  523546    65 4887737 1261775 00000000000  2 0            
N  523546    66 4887737 1261845 00000000000  3 0            
