H  NLA       N01-07L-2K 21996  80
N  513315    49 4811945 1227218 00000000000  2 0            
N  513315    50 4811955 1228898 00000000000  4 0            
N  513315    51 4811955 1228918 00000000000  3 0            
N  513315    52 4811985 1228928 00000000000  2 0            
N  513315    53 4812025 1227108 00000000000  2 0            
N  513315    54 4812035 1227098 00000000000  2 0            
N  513315    55 4812045 1227908 00000000000  2 0            
N  513315    56 4812065 1228428 00000000000  2 0            
N  513315    57 4812085 1227108 00000000000  2 0            
N  513315    58 4812115 1228408 00000000000  2 0            
N  513315    59 4812135 1228018 00000000000  2 0            
N  513315    60 4812195 1228808 00000000000  2 0            
N  513315    61 4812205 1228998 00000000000  2 0            
N  513315    62 4812215 1227208 00000000000  3 0            
N  513315    63 4812235 1228128 00000000000  2 0            
N  513315    64 4812295 1228828 00000000000  2 0            
N  513315    65 4812305 1228328 00000000000  2 0            
N  513315    66 4812325 1229058 00000000000  2 0            
N  513315    67 4812335 1228238 00000000000  2 0            
N  513315    68 4812365 1227548 00000000000  2 0            
N  513315    69 4812385 1228298 00000000000  4 0            
N  513315    70 4812385 1229058 00000000000  2 0            
N  513315    71 4812465 1227648 00000000000  2 0            
N  513315    72 4812475 1228858 00000000000  2 0            
N  513315    73 4812505 1228238 00000000000  2 0            
N  513315    74 4812535 1227738 00000000000  2 0            
N  513315    75 4812545 1227278 00000000000  2 0            
N  513315    76 4812585 1229248 00000000000  2 0            
N  513315    77 4812625 1227888 00000000000  2 0            
N  513315    78 4812625 1228868 00000000000  2 0            
N  513315    79 4812645 1227908 00000000000  2 0            
N  513315    80 4812655 1227308 00000000000  2 0            
N  513315    81 4812665 1228208 00000000000  2 0            
N  513315    82 4812695 1229208 00000000000  2 0            
N  513315    83 4812725 1229268 00000000000  2 0            
N  513315    84 4812745 1227328 00000000000  2 0            
N  513315    85 4812805 1227348 00000000000  2 0            
N  513315    86 4812825 1230028 00000000000  2 0            
N  513315    87 4812845 1228158 00000000000  4 0            
N  513315    88 4812855 1228638 00000000000  2 0            
N  513315    89 4812855 1229338 00000000000  2 0            
N  513315    90 4812855 1230028 00000000000  2 0            
N  513315    91 4812885 1228668 00000000000  2 0            
N  513315    92 4812935 1228868 00000000000  2 0            
N  513315    93 4812945 1229988 00000000000  2 0            
N  513315    94 4812965 1227398 00000000000  3 0            
N  513315    95 4812985 1228808 00000000000  2 0            
N  513315    96 4813005 1228848 00000000000  4 0            
N  513315    97 4813015 1227418 00000000000  2 0            
N  513315    98 4813015 1228198 00000000000  4 0            
N  513315    99 4813015 1229548 00000000000  2 0            
N  513315   100 4813015 1229938 00000000000  2 0            
N  513315   101 4813045 1228918 00000000000  2 0            
N  513315   102 4813065 1227468 00000000000  2 0            
N  513315   103 4813075 1228968 00000000000  2 0            
N  513315   104 4813095 1227528 00000000000  2 0            
N  513315   105 4813145 1229068 00000000000  2 0            
N  513315   106 4813155 1229838 00000000000  2 0            
N  513315   107 4813185 1228198 00000000000  2 0            
N  513315   108 4813185 1229658 00000000000  2 0            
N  513315   109 4813195 1227658 00000000000  2 0            
N  513315   110 4813195 1228758 00000000000  2 0            
N  513315   111 4813215 1229158 00000000000  2 0            
N  513315   112 4813245 1229718 00000000000  3 0            
N  513315   113 4813275 1228728 00000000000  2 0            
N  513315   114 4813305 1227728 00000000000  2 0            
N  513315   115 4813305 1228428 00000000000  2 0            
N  513315   116 4813355 1229458 00000000000  2 0            
N  513315   117 4813375 1228478 00000000000  2 0            
N  513315   118 4813395 1228738 00000000000  2 0            
N  513315   119 4813405 1229628 00000000000  3 0            
N  513315   120 4813445 1228228 00000000000  2 0            
N  513315   121 4813475 1227858 00000000000  2 0            
N  513315   122 4813555 1228558 00000000000  4 0            
N  513315   123 4813585 1228258 00000000000  2 0            
N  513315   124 4813585 1228538 00000000000  2 0            
N  513315   125 4813605 1228638 00000000000  2 0            
N  513315   126 4813615 1228258 00000000000  2 0            
N  513315   127 4813625 1228678 00000000000  2 0            
N  513315   128 4813625 1229918 00000000000  3 0            
N  513315   129 4813635 1227908 00000000000  2 0            
N  513315   130 4813675 1230008 00000000000  2 0            
N  513315   131 4813745 1227948 00000000000  2 0            
N  513315   132 4813765 1228798 00000000000  2 0            
N  513315   133 4813815 1227978 00000000000  2 0            
N  513315   134 4813925 1228938 00000000000  2 0            
N  513315   135 4814045 1228208 00000000000  2 0            
N  513315   136 4814075 1228188 00000000000  2 0            
N  513315   137 4814105 1228218 00000000000  3 0            
N  513315   138 4814165 1228108 00000000000  5 0            
N  513315   139 4814175 1228268 00000000000  2 0            
N  513315   140 4814205 1229158 00000000000  2 0            
N  513315   141 4814205 1229208 00000000000  2 0            
N  513315   142 4814315 1229428 00000000000  2 0            
N  513315   143 4814335 1228238 00000000000  2 0            
N  513315   144 4814345 1228178 00000000000  2 0            
N  513315   145 4814365 1230118 00000000000  1 1513325    69
N  513315   146 4814425 1228278 00000000000  2 0            
N  513315   147 4814435 1227618 00000000000  2 0            
N  513315   148 4814445 1228218 00000000000  2 0            
N  513315   149 4814455 1229548 00000000000  2 0            
N  513315   150 4814485 1228308 00000000000  2 0            
N  513315   151 4814515 1228328 00000000000  2 0            
N  513315   152 4814525 1229648 00000000000  2 0            
N  513315   153 4814565 1227338 00000000000  2 0            
N  513315   154 4814605 1229688 00000000000  2 0            
N  513315   155 4814615 1227288 00000000000  2 0            
N  513315   156 4814625 1229718 00000000000  2 0            
N  513315   157 4814625 1229728 00000000000  2 0            
N  513315   158 4814725 1227108 00000000000  2 0            
N  513315   159 4814725 1228358 00000000000  4 0            
N  513315   160 4814745 1228388 00000000000  2 0            
N  513315   161 4814755 1226428 00000000000  1 0            
N  513315   162 4814755 1229878 00000000000  2 0            
N  513315   163 4814835 1230058 00000000000  2 0            
N  513315   164 4814905 1228308 00000000000  1 1513316     1
N  513315   165 4814905 1228508 00000000000  1 1513316     2
N  513315   166 4814905 1230118 00000000000  1 1513326     3
N  513315   167 4811768 1228547 00000000000  2 0            
N  513315   168 4813572 1227878 00000000000  1 0            
N  513315   169 4813751 1229369 01000000000  2 0            
N  513315   170 4812813 1230118 00000000000  1 1513325    79
N  513316     1 4814905 1228308 00000000000  1 1513315   164
N  513316     2 4814905 1228508 00000000000  1 1513315   165
N  513316     3 4815225 1228108 00000000000  2 0            
N  513316     4 4815245 1228048 00000000000  2 0            
N  513316     5 4815275 1228708 00000000000  2 0            
N  513316     6 4815445 1227908 00000000000  2 0            
N  513316     7 4815625 1228998 00000000000  2 0            
N  513316     8 4815645 1229008 00000000000  2 0            
N  513316     9 4815655 1229028 00000000000  2 0            
N  513316    10 4815685 1229048 00000000000  2 0            
N  513316    11 4815775 1229108 00000000000  2 0            
N  513316    12 4815825 1229138 00000000000  2 0            
N  513316    13 4816015 1230118 00000000000  1 1513326    46
N  513316    14 4816065 1228328 00000000000  2 0            
N  513316    15 4816105 1229338 00000000000  2 0            
N  513316    16 4816135 1229388 00000000000  2 0            
N  513316    17 4816165 1229428 00000000000  2 0            
N  513316    18 4816265 1230048 00000000000  2 0            
N  513316    19 4816315 1230068 00000000000  1 0            
N  513316    20 4816445 1229618 00000000000  2 0            
N  513316    21 4816475 1228248 00000000000  2 0            
N  513316    22 4816505 1228228 00000000000  2 0            
N  513316    23 4816525 1230118 00000000000  1 1513326    73
N  513316    24 4816575 1230088 00000000000  1 0            
N  513316    25 4816755 1227708 00000000000  2 0            
N  513316    26 4816755 1227968 00000000000  3 0            
N  513316    27 4816765 1227788 00000000000  2 0            
N  513316    28 4816805 1227878 00000000000  2 0            
N  513316    29 4816844 1229918 00000000000  2 0            
N  513316    30 4816895 1228378 00000000000  2 0            
N  513316    31 4816914 1229978 00000000000  2 0            
N  513316    32 4816945 1228418 00000000000  2 0            
N  513316    33 4816975 1227308 00000000000  2 0            
N  513316    34 4817005 1228438 00000000000  2 0            
N  513316    35 4817015 1227248 00000000000  2 0            
N  513316    36 4817075 1227248 00000000000  2 0            
N  513316    37 4817075 1228538 00000000000  2 0            
N  513316    38 4817074 1230088 00000000000  1 0            
N  513316    39 4817095 1227178 00000000000  2 0            
N  513316    40 4817095 1227288 00000000000  2 0            
N  513316    41 4817095 1227318 00000000000  2 0            
N  513316    42 4817165 1228618 00000000000  2 0            
N  513316    43 4817185 1227108 00000000000  2 0            
N  513316    44 4817225 1226758 00000000000  1 0            
N  513316    45 4817264 1228758 00000000000  2 0            
N  513316    46 4817294 1228788 00000000000  2 0            
N  513316    47 4817354 1228848 00000000000  2 0            
N  513316    48 4817404 1228918 00000000000  2 0            
N  513316    49 4817404 1228978 00000000000  2 0            
N  513316    50 4817484 1229358 00000000000  2 0            
N  513316    51 4817704 1230118 00000000000  1 1513326   126
N  513316    52 4818594 1229608 00000000000  1 0            
N  513316    53 4818614 1229588 00000000000  2 0            
N  513316    54 4818654 1229588 00000000000  3 0            
N  513316    55 4818664 1229658 00000000000  2 0            
N  513316    56 4818704 1229868 00000000000  2 0            
N  513316    57 4818704 1229998 00000000000  1 0            
N  513316    58 4818824 1229248 00000000000  2 0            
N  513316    59 4818954 1229138 00000000000  2 0            
N  513316    60 4819374 1227718 00000000000  1 0            
N  513316    61 4819404 1227718 00000000000  1 1513317     2
N  513316    62 4819404 1228968 00000000000  1 1513317     4
N  513317     1 4819374 1227718 00000000000  1 0            
N  513317     2 4819404 1227718 00000000000  1 1513316    61
N  513317     3 4819404 1227738 00000000000  2 1            
N  513317     4 4819404 1228968 00000000000  1 1513316    62
N  513317     5 4819424 1227838 00000000000  2 0            
N  513317     6 4819544 1227338 00000000000  2 0            
N  513317     7 4819544 1227678 00000000000  2 0            
N  513317     8 4819574 1228958 00000000000  2 0            
N  513317     9 4819604 1227528 00000000000  2 0            
N  513317    10 4819604 1227898 00000000000  2 0            
N  513317    11 4819624 1226998 00000000000  1 0            
N  513317    12 4819624 1227108 00000000000  2 0            
N  513317    13 4819624 1227228 00000000000  2 0            
N  513317    14 4819694 1227438 00000000000  2 0            
N  513317    15 4819814 1227988 00000000000  2 0            
N  513317    16 4819924 1228748 00000000000  2 0            
N  513317    17 4820104 1228188 00000000000  2 0            
N  513317    18 4820134 1228338 00000000000  2 0            
N  513317    19 4821234 1229848 00000000000  1 0            
N  513317    20 4821324 1229948 00000000000  2 0            
N  513317    21 4821434 1230008 00000000000  2 0            
N  513317    22 4821564 1230048 00000000000  2 0            
N  513317    23 4821634 1230118 00000000000  1 1513327    39
N  513317    24 4822644 1229268 00000000000  2 0            
N  513317    25 4822684 1229288 00000000000  2 0            
N  513317    26 4822754 1228908 00000000000  2 0            
N  513317    27 4822844 1229808 00000000000  2 0            
N  513317    28 4822944 1229948 00000000000  2 0            
N  513317    29 4823034 1230068 00000000000  1 0            
N  513317    30 4822734 1228888 00000000000  1 0            
N  513325     1 4811225 1231248 00000000000  2 0            
N  513325     2 4811285 1231088 00000000000  2 0            
N  513325     3 4811295 1230078 00000000000  1 0            
N  513325     4 4811315 1231038 00000000000  2 0            
N  513325     5 4811325 1230118 00000000000  2 1            
N  513325     6 4811325 1230158 00000000000  2 0            
N  513325     7 4811365 1230958 00000000000  2 0            
N  513325     8 4811725 1231358 00000000000  2 0            
N  513325     9 4811835 1231348 00000000000  2 0            
N  513325    10 4811955 1231568 00000000000  2 0            
N  513325    11 4812025 1231588 00000000000  2 0            
N  513325    12 4812075 1231598 00000000000  2 0            
N  513325    13 4812445 1231768 00000000000  2 0            
N  513325    14 4812625 1231868 00000000000  2 0            
N  513325    15 4812635 1230708 00000000000  2 0            
N  513325    16 4812635 1231868 00000000000  2 0            
N  513325    17 4812665 1230588 00000000000  2 0            
N  513325    18 4812695 1231878 00000000000  3 0            
N  513325    19 4812725 1231878 00000000000  2 0            
N  513325    20 4812775 1230228 00000000000  2 0            
N  513325    21 4812795 1230148 00000000000  2 0            
N  513325    22 4812795 1231418 00000000000  2 0            
N  513325    23 4812805 1230488 00000000000  2 0            
N  513325    24 4812815 1231628 00000000000  2 0            
N  513325    25 4812845 1231168 00000000000  2 0            
N  513325    26 4812855 1231888 00000000000  2 0            
N  513325    27 4812865 1231488 00000000000  3 0            
N  513325    28 4812895 1231878 00000000000  2 0            
N  513325    29 4812955 1231868 00000000000  2 0            
N  513325    30 4812965 1231948 00000000000  2 0            
N  513325    31 4812975 1231858 00000000000  3 0            
N  513325    32 4813105 1231208 00000000000  2 0            
N  513325    33 4813185 1232428 00000000000  2 0            
N  513325    34 4813295 1230938 00000000000  2 0            
N  513325    35 4813325 1231788 00000000000  2 0            
N  513325    36 4813345 1230908 00000000000  2 0            
N  513325    37 4813375 1232578 00000000000  2 0            
N  513325    38 4813525 1232658 00000000000  2 0            
N  513325    39 4813595 1230788 00000000000  2 0            
N  513325    40 4813635 1232778 00000000000  2 0            
N  513325    41 4813655 1230758 00000000000  2 0            
N  513325    42 4813675 1230008 00000000000  2 0            
N  513325    43 4813675 1231838 00000000000  2 0            
N  513325    44 4813705 1230728 00000000000  2 0            
N  513325    45 4813725 1230118 00000000000  4 1            
N  513325    46 4813745 1231868 00000000000  2 0            
N  513325    47 4813795 1230368 00000000000  2 0            
N  513325    48 4813805 1230398 00000000000  2 0            
N  513325    49 4813815 1230508 00000000000  2 0            
N  513325    50 4813835 1230608 00000000000  4 0            
N  513325    51 4813845 1230668 00000000000  2 0            
N  513325    52 4813865 1230778 00000000000  2 0            
N  513325    53 4813875 1230808 00000000000  2 0            
N  513325    54 4813885 1230888 00000000000  2 0            
N  513325    55 4813895 1230298 00000000000  2 0            
N  513325    56 4813935 1231238 00000000000  2 0            
N  513325    57 4813945 1231938 00000000000  2 0            
N  513325    58 4813965 1231378 00000000000  2 0            
N  513325    59 4813975 1230418 00000000000  2 0            
N  513325    60 4814025 1230488 00000000000  4 0            
N  513325    61 4814025 1233118 00000000000  1 1513335     1
N  513325    62 4814085 1230558 00000000000  2 0            
N  513325    63 4814085 1231948 00000000000  2 0            
N  513325    64 4814095 1231518 00000000000  2 0            
N  513325    65 4814165 1230658 00000000000  2 0            
