H  NLA       N01-07L-2K 21996  80
N  584057     2 5071375 1407773 00000000000  2 1            
N  584057     3 5071534 1408003 00000000000  2 0            
N  584057     4 5071994 1408073 00000000000  2 0            
N  584057     5 5072164 1408263 00000000000  2 0            
N  584057     6 5072454 1408153 00000000000  2 0            
N  584057     7 5072464 1408143 00000000000  2 0            
N  584057     8 5072704 1408213 00000000000  2 0            
N  584057     9 5072764 1408233 00000000000  2 0            
N  584057    10 5072834 1408243 00000000000  2 0            
N  584057    11 5073154 1408363 00000000000  2 0            
N  584057    12 5073324 1408353 00000000000  2 0            
N  584057    13 5074044 1408183 00000000000  2 0            
N  584057    14 5074934 1407553 00000000000  2 0            
N  584057    15 5074994 1408423 00000000000  2 0            
N  584057    16 5075054 1407353 00000000000  2 0            
N  584057    17 5075224 1408923 00000000000  2 0            
N  584057    18 5075244 1408903 00000000000  2 0            
N  584057    19 5075274 1408933 00000000000  2 0            
N  584057    20 5075314 1408713 00000000000  2 0            
N  584057    21 5075314 1408913 00000000000  2 0            
N  584057    22 5075324 1408753 00000000000  2 0            
N  584057    23 5075334 1408843 00000000000  2 0            
N  584057    24 5075334 1408893 00000000000  2 0            
N  584057    25 5075364 1408773 00000000000  2 0            
N  584057    26 5075364 1408803 00000000000  2 0            
N  584057    27 5075364 1408873 00000000000  2 0            
N  584057    28 5075384 1408503 00000000000  2 0            
N  584057    29 5075384 1409223 00000000000  2 0            
N  584057    30 5075384 1409293 00000000000  2 0            
N  584057    31 5075424 1408943 00000000000  2 0            
N  584057    32 5075424 1409123 00000000000  2 0            
N  584057    33 5075424 1409183 00000000000  2 0            
N  584057    34 5075454 1409483 00000000000  2 0            
N  584057    35 5075474 1408633 00000000000  2 0            
N  584057    36 5075504 1408943 00000000000  2 0            
N  584057    37 5075524 1408523 00000000000  3 0            
N  584057    38 5075524 1408543 00000000000  2 0            
N  584057    39 5075544 1407103 00000000000  1 1584047     8
N  584057    40 5075544 1408603 00000000000  2 0            
N  584057    41 5075554 1407843 00000000000  2 0            
N  584057    42 5075554 1408003 00000000000  2 0            
N  584057    43 5075554 1408453 00000000000  2 0            
N  584057    44 5075574 1408533 00000000000  2 0            
N  584057    45 5075644 1409473 00000000000  2 0            
N  584057    46 5075714 1409543 00000000000  2 0            
N  584057    47 5075804 1409703 00000000000  2 0            
N  584057    48 5075874 1409763 00000000000  1 1584150     3
N  584066     1 5066875 1410956 00000000000  1 1584065    47
N  584066     2 5066875 1410918 00000000000  1 1584065    46
N  584067     1 5075354 1413103 00000000000  1 1584077    48
N  584067     2 5075434 1413043 00000000000  2 0            
N  584067     3 5075494 1413043 00000000000  2 0            
N  584067     4 5075534 1413003 00000000000  2 0            
N  584067     5 5075604 1412883 00000000000  2 0            
N  584067     6 5075674 1412763 00000000000  2 0            
N  584067     7 5075704 1412643 00000000000  2 0            
N  584067     8 5075724 1412623 00000000000  1 0            
N  584067     9 5075724 1412673 00000000000  2 0            
N  584067    10 5075734 1412723 00000000000  2 0            
N  584067    11 5075744 1412693 00000000000  2 0            
N  584075     1 5062115 1414212 00000000000  1 0            
N  584075     2 5062345 1414042 00000000000  1 0            
N  584075     3 5062375 1414012 00000000000  2 1            
N  584075     4 5062375 1414272 00000000000  2 1            
N  584075     5 5062385 1413992 00000000000  2 0            
N  584075     6 5062395 1414302 00000000000  2 0            
N  584075     7 5062435 1414352 00000000000  2 0            
N  584075     8 5062465 1413712 00000000000  2 0            
N  584075     9 5062595 1413712 00000000000  2 0            
N  584075    10 5062605 1414522 00000000000  2 0            
N  584075    11 5062695 1414732 00000000000  2 0            
N  584075    12 5062715 1414732 00000000000  2 0            
N  584075    13 5062755 1413712 00000000000  2 0            
N  584075    14 5062795 1414692 00000000000  2 0            
N  584075    15 5062845 1414692 00000000000  2 0            
N  584075    16 5063315 1413512 00000000000  2 0            
N  584075    17 5063325 1414612 00000000000  2 0            
N  584075    18 5063365 1414602 00000000000  2 0            
N  584075    19 5063525 1413362 00000000000  2 0            
N  584075    20 5063555 1414492 00000000000  2 0            
N  584075    21 5063695 1414402 00000000000  2 0            
N  584075    22 5063715 1414372 00000000000  2 0            
N  584075    23 5063735 1413262 00000000000  2 0            
N  584075    24 5064075 1414212 00000000000  2 0            
N  584075    25 5064165 1413132 00000000000  2 0            
N  584075    26 5064285 1413102 00000000000  2 1            
N  584075    27 5064285 1414152 00000000000  2 0            
N  584075    28 5064375 1414152 00000000000  2 0            
N  584075    29 5064425 1414142 00000000000  2 0            
N  584075    30 5064495 1414112 00000000000  2 0            
N  584075    31 5064525 1414102 00000000000  2 0            
N  584075    32 5064545 1413072 00000000000  1 0            
N  584075    33 5064595 1414072 00000000000  2 0            
N  584075    34 5064665 1414052 00000000000  2 0            
N  584075    35 5064735 1414032 00000000000  2 0            
N  584075    36 5064815 1414012 00000000000  2 0            
N  584075    37 5064855 1414002 00000000000  2 0            
N  584075    38 5064885 1413992 00000000000  2 0            
N  584075    39 5064905 1413972 00000000000  2 0            
N  584075    40 5064925 1413952 00000000000  2 0            
N  584075    41 5065325 1413832 00000000000  2 0            
N  584075    42 5065435 1413832 00000000000  2 0            
N  584075    43 5065855 1413892 00000000000  3 0            
N  584075    44 5065885 1413942 00000000000  4 0            
N  584075    45 5066355 1414612 00000000000  4 0            
N  584075    46 5066375 1414642 00000000000  4 0            
N  584075    47 5066455 1414742 00000000000  4 0            
N  584075    48 5066525 1414822 00000000000  4 0            
N  584075    49 5066575 1414862 00000000000  4 0            
N  584075    50 5066705 1414982 00000000000  4 0            
N  584075    51 5066835 1415102 00000000000  2 0            
N  584076     1 5066835 1415102 00000000000  2 0            
N  584076     2 5066875 1415142 00000000000  4 1            
N  584076     3 5066985 1415232 00000000000  4 0            
N  584076     4 5067415 1415182 00000000000  3 0            
N  584076     5 5067515 1415192 00000000000  2 0            
N  584076     6 5067575 1415212 00000000000  2 0            
N  584076     7 5067875 1415342 00000000000  2 0            
N  584076     8 5067965 1415402 00000000000  2 0            
N  584076     9 5068135 1415542 00000000000  2 0            
N  584076    10 5068165 1415542 00000000000  3 0            
N  584076    11 5068315 1415412 00000000000  2 0            
N  584076    12 5068365 1415412 00000000000  2 0            
N  584076    13 5068375 1415912 00000000000  1 0            
N  584076    14 5068455 1415402 00000000000  2 0            
N  584076    15 5068794 1415362 00000000000  2 0            
N  584076    16 5068924 1415262 00000000000  2 0            
N  584076    17 5069334 1414942 00000000000  2 0            
N  584076    18 5069664 1414952 00000000000  2 0            
N  584076    19 5069724 1414932 00000000000  2 0            
N  584076    20 5070604 1415082 00000000000  2 0            
N  584076    21 5071174 1414912 00000000000  1 0            
N  584077     1 5071174 1414912 00000000000  1 0            
N  584077     2 5071374 1414822 00000000000  2 1            
N  584077     3 5071664 1414862 00000000000  2 0            
N  584077     4 5071764 1414902 00000000000  2 0            
N  584077     5 5072094 1414942 00000000000  2 0            
N  584077     6 5072104 1414932 00000000000  2 0            
N  584077     7 5072134 1414892 00000000000  2 0            
N  584077     8 5072434 1414952 00000000000  2 0            
N  584077     9 5072474 1414972 00000000000  2 0            
N  584077    10 5072574 1415142 00000000000  2 0            
N  584077    11 5072764 1415132 00000000000  2 0            
N  584077    12 5072814 1415122 00000000000  2 0            
N  584077    13 5073174 1415022 00000000000  2 0            
N  584077    14 5073264 1414982 00000000000  2 0            
N  584077    15 5073424 1414962 00000000000  2 0            
N  584077    16 5073504 1414932 00000000000  2 0            
N  584077    17 5073744 1414962 00000000000  2 0            
N  584077    18 5074184 1415052 00000000000  2 0            
N  584077    19 5074684 1414992 00000000000  2 0            
N  584077    20 5075024 1415082 00000000000  2 0            
N  584077    21 5075074 1415572 00000000000  2 0            
N  584077    22 5075134 1415092 00000000000  4 0            
N  584077    23 5075134 1415152 00000000000  2 0            
N  584077    24 5075144 1414082 00000000000  2 0            
N  584077    25 5075154 1414022 00000000000  2 0            
N  584077    26 5075174 1414362 00000000000  2 0            
N  584077    27 5075174 1415822 00000000000  2 0            
N  584077    28 5075184 1414422 00000000000  2 0            
N  584077    29 5075234 1413922 00000000000  2 0            
N  584077    30 5075244 1413392 00000000000  2 0            
N  584077    31 5075244 1413462 00000000000  2 0            
N  584077    32 5075244 1413472 00000000000  2 0            
N  584077    33 5075264 1413302 00000000000  2 0            
N  584077    34 5075264 1413332 00000000000  2 0            
N  584077    35 5075264 1413372 00000000000  2 0            
N  584077    36 5075264 1413482 00000000000  2 0            
N  584077    37 5075284 1413432 00000000000  2 0            
N  584077    38 5075284 1413872 00000000000  2 0            
N  584077    39 5075294 1413512 00000000000  2 0            
N  584077    40 5075294 1413552 00000000000  2 0            
N  584077    41 5075294 1413632 00000000000  2 0            
N  584077    42 5075304 1413182 00000000000  2 0            
N  584077    43 5075314 1413282 00000000000  2 0            
N  584077    44 5075314 1413692 00000000000  2 0            
N  584077    45 5075314 1413792 00000000000  2 0            
N  584077    46 5075324 1415112 00000000000  2 0            
N  584077    47 5075344 1413123 00000000000  2 0            
N  584077    48 5075354 1413103 00000000000  1 1584067     1
N  584077    49 5075584 1415112 00000000000  2 0            
N  584077    50 5075704 1415092 00000000000  2 0            
N  584077    51 5075794 1415072 00000000000  1 0            
N  584077    52 5075399 1416102 00000000000  1 1594007     8
N  584077    53 5075449 1414505 00000000000  3 0            
N  584077    54 5075874 1414251 00000000000  1 1584170    83
N  584077    55 5075525 1414475 00000000000  3 0            
N  584077    56 5075351 1414522 01000000000  1 0            
N  584101     1 5079874 1392205 00000000000  1 0            
N  584101     2 5080304 1393595 00000000000  1 0            
N  584101     3 5080374 1392435 00000000000  2 1            
N  584101     4 5080374 1393625 00000000000  2 1            
N  584101     5 5080404 1393635 00000000000  2 0            
N  584101     6 5080714 1392545 00000000000  2 0            
N  584101     7 5080734 1393875 00000000000  2 0            
N  584101     8 5081124 1395105 00000000000  1 1584111    20
N  584101     9 5081224 1394995 00000000000  2 0            
N  584101    10 5081244 1394975 00000000000  2 0            
N  584101    11 5081374 1393025 00000000000  2 0            
N  584101    12 5081664 1394295 00000000000  2 0            
N  584101    13 5081784 1394285 00000000000  2 0            
N  584101    14 5081934 1392975 00000000000  2 0            
N  584101    15 5082114 1393785 00000000000  3 0            
N  584101    16 5082284 1393665 00000000000  2 0            
N  584101    17 5082374 1392915 00000000000  2 0            
N  584101    18 5082714 1395105 00000000000  1 1584111    29
N  584101    19 5082744 1392735 00000000000  2 0            
N  584101    20 5082744 1395095 00000000000  2 0            
N  584101    21 5082794 1392715 00000000000  3 0            
N  584101    22 5082864 1393205 00000000000  2 0            
N  584101    23 5082914 1393095 00000000000  2 0            
N  584101    24 5083014 1392805 00000000000  2 0            
N  584101    25 5083074 1392655 00000000000  2 0            
N  584101    26 5083084 1392795 00000000000  2 0            
N  584101    27 5083114 1392795 00000000000  2 0            
N  584101    28 5083154 1392815 00000000000  2 0            
N  584101    29 5083184 1392665 00000000000  2 0            
N  584101    30 5083204 1394205 00000000000  2 0            
N  584101    31 5083214 1392685 00000000000  3 0            
N  584101    32 5083244 1394635 00000000000  2 0            
N  584101    33 5083284 1392725 00000000000  3 0            
N  584101    34 5083304 1392895 00000000000  3 0            
N  584101    35 5083354 1394075 00000000000  2 0            
N  584101    36 5083424 1392965 00000000000  4 0            
N  584101    37 5083444 1394045 00000000000  2 0            
N  584101    38 5083584 1393985 00000000000  2 0            
N  584101    39 5083604 1392105 00000000000  2 1            
N  584101    40 5083604 1393065 00000000000  4 0            
N  584101    41 5083634 1393895 00000000000  2 0            
N  584101    42 5083644 1392055 00000000000  1 0            
N  584101    43 5083684 1392455 00000000000  2 0            
N  584101    44 5083734 1393825 00000000000  2 0            
N  584101    45 5083794 1393785 00000000000  2 0            
N  584101    46 5083854 1393205 00000000000  4 0            
N  584101    47 5084024 1393295 00000000000  4 0            
N  584101    48 5084214 1392415 00000000000  1 0            
N  584101    49 5084504 1393565 00000000000  4 0            
N  584101    50 5084794 1393515 00000000000  1 0            
N  584101    51 5081580 1394013 00000000000  2 0            
N  584101    52 5081965 1392105 00000000000  1 1574171    44
N  584101    53 5083006 1392959 00000000000  1 0            
N  584110     1 5075595 1396184 00000000000  1 0            
N  584110     2 5075875 1395874 00000000000  2 1            
N  584110     3 5075875 1397974 00000000000  1 1584017    27
N  584110     4 5075974 1397964 00000000000  2 0            
N  584110     5 5075985 1395745 00000000000  2 0            
N  584110     6 5075985 1395765 00000000000  2 0            
N  584110     7 5075985 1395794 00000000000  2 0            
N  584110     8 5076125 1395545 00000000000  2 0            
N  584110     9 5076144 1397924 00000000000  2 0            
N  584110    10 5076284 1397874 00000000000  2 0            
N  584110    11 5076384 1397844 00000000000  2 0            
N  584110    12 5076435 1395105 00000000000  1 1584100    13
N  584110    13 5076505 1394935 00000000000  1 0            
N  584110    14 5076725 1395105 00000000000  2 1            
N  584110    15 5076794 1397764 00000000000  2 0            
N  584110    16 5076804 1397764 00000000000  2 0            
N  584110    17 5076834 1397764 00000000000  2 0            
N  584110    18 5077174 1395295 00000000000  2 0            
N  584110    19 5077214 1397394 00000000000  2 0            
N  584110    20 5077464 1395665 00000000000  2 0            
N  584110    21 5077564 1395885 00000000000  2 0            
N  584110    22 5077604 1396075 00000000000  2 0            
N  584110    23 5077604 1396095 00000000000  2 0            
N  584110    24 5077624 1396115 00000000000  2 0            
N  584110    25 5077674 1394905 00000000000  1 0            
N  584110    26 5077694 1395105 00000000000  2 1            
N  584110    27 5077704 1394845 00000000000  1 0            
N  584110    28 5077744 1395225 00000000000  2 0            
N  584110    29 5077914 1395485 00000000000  2 0            
N  584110    30 5077914 1396614 00000000000  2 0            
N  584110    31 5077954 1396694 00000000000  2 0            
N  584110    32 5077974 1396714 00000000000  2 0            
N  584110    33 5078004 1396784 00000000000  3 0            
N  584110    34 5078144 1395105 00000000000  2 1            
N  584110    35 5078154 1395715 00000000000  2 0            
N  584110    36 5078174 1396854 00000000000  2 0            
N  584110    37 5078224 1395805 00000000000  2 0            
N  584110    38 5078244 1395835 00000000000  2 0            
N  584110    39 5078274 1395905 00000000000  2 0            
N  584110    40 5078304 1395965 00000000000  2 0            
N  584110    41 5078364 1395145 00000000000  2 0            
N  584110    42 5078434 1395165 00000000000  2 0            
N  584110    43 5078464 1396874 00000000000  2 0            
N  584110    44 5078504 1396195 00000000000  2 0            
N  584110    45 5078584 1397004 00000000000  2 0            
N  584110    46 5078794 1396375 00000000000  2 0            
N  584110    47 5078794 1397174 00000000000  2 0            
N  584110    48 5078854 1396415 00000000000  2 0            
N  584110    49 5078884 1396444 00000000000  2 0            
N  584110    50 5078904 1397754 00000000000  2 0            
N  584110    51 5078914 1395475 00000000000  2 0            
N  584110    52 5078954 1396664 00000000000  2 0            
N  584110    53 5078964 1396504 00000000000  2 0            
N  584110    54 5079014 1396554 01000000000  3 0            
N  584110    55 5079044 1398004 00000000000  1 0            
N  584110    56 5079104 1396644 00000000000  2 0            
N  584110    57 5079134 1396674 00000000000  2 0            
N  584110    58 5079164 1398104 00000000000  1 1584120     3
N  584110    59 5079274 1396794 00000000000  2 0            
N  584110    60 5079364 1396894 00000000000  2 0            
N  584110    61 5079404 1397704 00000000000  2 0            
N  584110    62 5079434 1397474 00000000000  2 0            
N  584110    63 5079474 1397184 00000000000  2 0            
N  584110    64 5079514 1397874 00000000000  2 0            
N  584110    65 5079544 1398024 00000000000  2 0            
N  584110    66 5079594 1398024 00000000000  2 0            
N  584110    67 5079594 1398034 00000000000  1 0            
N  584110    68 5079644 1398044 00000000000  2 0            
N  584110    69 5079724 1398034 00000000000  2 0            
N  584110    70 5079754 1398034 00000000000  1 0            
N  584110    71 5080044 1395805 00000000000  2 0            
N  584110    72 5080084 1395825 00000000000  2 0            
N  584110    73 5080174 1396085 00000000000  1 0            
N  584110    74 5080304 1395835 00000000000  1 0            
N  584110    75 5078368 1396925 00000000000  1 0            
N  584110    76 5079034 1396676 00000000000  3 0            
N  584111     1 5079754 1398034 00000000000  1 0            
N  584111     2 5080174 1396085 00000000000  1 0            
N  584111     3 5080304 1395835 00000000000  1 0            
N  584111     4 5080374 1395845 00000000000  2 1            
N  584111     5 5080374 1395955 00000000000  2 1            
N  584111     6 5080374 1398004 00000000000  2 1            
N  584111     7 5080374 1398014 00000000000  2 1            
N  584111     8 5080534 1398074 00000000000  1 0            
N  584111     9 5080544 1395815 00000000000  2 0            
N  584111    10 5080624 1395745 00000000000  2 0            
N  584111    11 5080644 1395725 00000000000  2 0            
N  584111    12 5080684 1395665 00000000000  2 0            
N  584111    13 5080694 1395785 00000000000  2 0            
N  584111    14 5080754 1395545 00000000000  2 0            
N  584111    15 5080784 1395485 00000000000  2 0            
N  584111    16 5080834 1395365 00000000000  2 0            
N  584111    17 5080984 1395195 00000000000  2 0            
N  584111    18 5080994 1395815 00000000000  2 0            
N  584111    19 5081034 1395795 00000000000  2 0            
N  584111    20 5081124 1395105 00000000000  1 1584101     8
N  584111    21 5081634 1395685 00000000000  2 0            
N  584111    22 5081684 1395605 00000000000  2 0            
N  584111    23 5081784 1395615 00000000000  2 0            
N  584111    24 5082314 1395535 00000000000  2 0            
N  584111    25 5082484 1398004 00000000000  2 0            
N  584111    26 5082534 1397904 00000000000  2 0            
N  584111    27 5082654 1395165 00000000000  2 0            
N  584111    28 5082674 1397764 00000000000  2 0            
N  584111    29 5082714 1395105 00000000000  1 1584101    18
N  584111    30 5082784 1397984 00000000000  2 0            
N  584111    31 5082974 1397944 00000000000  2 0            
N  584111    32 5083084 1397375 00000000000  2 0            
N  584111    33 5083234 1397904 00000000000  2 0            
N  584111    34 5083304 1397155 00000000000  2 0            
N  584111    35 5083504 1396875 00000000000  2 0            
N  584111    36 5083614 1396385 00000000000  2 0            
N  584111    37 5083794 1396215 00000000000  2 0            
N  584111    38 5084024 1396125 00000000000  2 0            
N  584111    39 5084094 1397974 00000000000  1 0            
N  584111    40 5084164 1396055 00000000000  2 0            
N  584111    41 5084214 1396005 00000000000  2 0            
N  584111    42 5084284 1395965 00000000000  2 0            
N  584111    43 5084684 1395845 00000000000  2 0            
N  584111    44 5084874 1395675 00000000000  1 1584112     2
N  584112     1 5084654 1398104 00000000000  1 0            
N  584112     2 5084874 1395675 00000000000  1 1584111    44
N  584112     3 5084874 1398024 00000000000  2 1            
N  584112     4 5084944 1398004 00000000000  2 0            
N  584112     5 5085064 1395505 00000000000  2 0            
N  584112     6 5085124 1397885 00000000000  1 0            
N  584112     7 5085164 1395105 00000000000  2 1            
N  584112     8 5085174 1395155 00000000000  2 0            
N  584112     9 5085264 1395405 00000000000  2 0            
N  584112    10 5085274 1395375 00000000000  2 0            
N  584112    11 5085284 1394835 00000000000  1 0            
N  584112    12 5087293 1397575 00000000000  2 0            
N  584112    13 5087303 1397135 00000000000  2 0            
N  584112    14 5087303 1397255 00000000000  2 0            
N  584112    15 5087333 1397205 00000000000  2 0            
N  584112    16 5087363 1397005 00000000000  2 0            
N  584112    17 5087413 1396945 00000000000  2 0            
N  584112    18 5087523 1397485 00000000000  1 0            
N  584112    19 5087534 1394955 00000000000  1 0            
N  584112    20 5087533 1397475 00000000000  2 0            
N  584112    21 5087603 1396445 00000000000  2 0            
N  584112    22 5087664 1395105 00000000000  2 1            
N  584112    23 5087873 1396025 00000000000  2 0            
N  584112    24 5087883 1395795 00000000000  4 0            
N  584112    25 5087973 1395795 00000000000  2 0            
N  584112    26 5088243 1395925 00000000000  2 0            
N  584112    27 5088883 1396075 00000000000  1 0            
N  584112    28 5087593 1397515 00000000000  1 0            
N  584113     1 5088883 1396075 00000000000  1 0            
N  584113     2 5089373 1396175 00000000000  2 1            
