H  NLA       N01-07L-2K 21996  80
N  543816    18 4999176 1302113 00000000000  1 1543826    43
N  543816    19 4999186 1300813 00000000000  2 0            
N  543816    20 4999206 1299663 00000000000  2 0            
N  543816    21 4999236 1302093 00000000000  1 0            
N  543816    22 4999306 1300943 00000000000  1 0            
N  543816    23 4999336 1300703 00000000000  1 0            
N  543816    24 4999386 1299653 00000000000  1 1543817     3
N  543816    25 4999386 1300853 00000000000  1 1543817     5
N  543816    26 4999386 1300933 00000000000  1 1543817     7
N  543816    27 4994886 1300526 00000000000  1 1543815    40
N  543817     1 4999306 1300943 00000000000  1 0            
N  543817     2 4999336 1300703 00000000000  1 0            
N  543817     3 4999386 1299653 00000000000  1 1543816    24
N  543817     4 4999386 1300693 00000000000  2 1            
N  543817     5 4999386 1300853 00000000000  1 1543816    25
N  543817     6 4999386 1300883 00000000000  2 1            
N  543817     7 4999386 1300933 00000000000  1 1543816    26
N  543817     8 4999416 1300973 00000000000  2 0            
N  543817     9 4999436 1300683 00000000000  2 0            
N  543817    10 4999506 1300673 00000000000  2 0            
N  543817    11 4999606 1301103 00000000000  2 0            
N  543817    12 4999616 1301113 00000000000  1 0            
N  543817    13 4999696 1300633 00000000000  2 0            
N  543817    14 4999856 1300623 00000000000  2 0            
N  543817    15 5000026 1300543 00000000000  2 0            
N  543817    16 5000386 1300423 00000000000  2 0            
N  543817    17 5000656 1300243 00000000000  2 0            
N  543817    18 5000846 1300133 00000000000  1 0            
N  543817    19 5001365 1299963 00000000000  2 0            
N  543817    20 5001425 1300203 00000000000  1 0            
N  543817    21 5001435 1300183 00000000000  2 0            
N  543817    22 5001525 1299783 00000000000  2 0            
N  543817    23 5001675 1299693 00000000000  2 0            
N  543817    24 5001825 1299573 00000000000  2 0            
N  543817    25 5001975 1299453 00000000000  2 0            
N  543817    26 5002035 1299434 00000000000  2 0            
N  543817    27 5002075 1299424 00000000000  2 0            
N  543817    28 5002105 1299174 00000000000  2 0            
N  543817    29 5002165 1299104 00000000000  1 0            
N  543817    30 5002175 1299314 00000000000  2 0            
N  543817    31 5002325 1299194 00000000000  2 0            
N  543817    32 5002515 1300503 00000000000  2 0            
N  543817    33 5003885 1300713 00000000000  1 1543910     1
N  543817    34 5001082 1300178 00000000000  1 0            
N  543817    35 5001311 1301459 00000000000  1 0            
N  543817    36 4999810 1299564 00000000000  3 0            
N  543817    37 5000000 1299770 00000000000  1 0            
N  543824     1 4985887 1303043 00000000000  1 1543823    42
N  543824     2 4985887 1304233 00000000000  1 1543823    43
N  543824     3 4985907 1303053 00000000000  2 0            
N  543824     4 4986397 1304383 00000000000  2 0            
N  543824     5 4986427 1304403 00000000000  2 0            
N  543824     6 4986457 1302933 00000000000  2 0            
N  543824     7 4986507 1304413 00000000000  2 0            
N  543824     8 4986587 1305113 00000000000  1 1543834    14
N  543824     9 4986647 1305073 00000000000  2 0            
N  543824    10 4986967 1304293 00000000000  2 0            
N  543824    11 4986987 1302863 00000000000  2 0            
N  543824    12 4986997 1304963 00000000000  2 0            
N  543824    13 4987067 1304943 00000000000  2 0            
N  543824    14 4987117 1304903 00000000000  2 0            
N  543824    15 4987507 1304143 00000000000  2 0            
N  543824    16 4987527 1302743 00000000000  2 0            
N  543824    17 4987646 1304093 00000000000  2 0            
N  543824    18 4987836 1304003 00000000000  2 0            
N  543824    19 4987867 1302673 00000000000  2 0            
N  543824    20 4987936 1304523 00000000000  2 0            
N  543824    21 4988007 1302673 00000000000  2 0            
N  543824    22 4988046 1303943 00000000000  2 0            
N  543824    23 4988236 1302673 00000000000  2 0            
N  543824    24 4988416 1303863 00000000000  2 0            
N  543824    25 4988456 1304583 00000000000  2 0            
N  543824    26 4988526 1302773 00000000000  2 0            
N  543824    27 4988836 1304703 00000000000  2 0            
N  543824    28 4988856 1302783 00000000000  2 0            
N  543824    29 4988986 1302783 00000000000  2 0            
N  543824    30 4989136 1302753 00000000000  2 0            
N  543824    31 4989186 1304993 00000000000  2 0            
N  543824    32 4989356 1303763 00000000000  2 0            
N  543824    33 4989396 1303743 00000000000  2 0            
N  543824    34 4989526 1302723 00000000000  2 0            
N  543824    35 4989566 1302753 00000000000  2 0            
N  543824    36 4989726 1303643 00000000000  3 0            
N  543824    37 4989786 1303653 00000000000  2 0            
N  543824    38 4989816 1302823 00000000000  2 0            
N  543824    39 4989816 1303583 00000000000  2 0            
N  543824    40 4989856 1303583 00000000000  2 0            
N  543824    41 4989906 1303693 00000000000  4 0            
N  543824    42 4989946 1303713 00000000000  2 0            
N  543824    43 4989966 1302913 00000000000  2 0            
N  543824    44 4989976 1303733 00000000000  4 0            
N  543824    45 4990016 1302923 00000000000  2 0            
N  543824    46 4990026 1304373 00000000000  2 0            
N  543824    47 4990036 1303853 00000000000  2 0            
N  543824    48 4990066 1304403 00000000000  3 0            
N  543824    49 4990096 1304453 00000000000  1 0            
N  543824    50 4990106 1302893 00000000000  2 0            
N  543824    51 4990126 1302713 00000000000  2 0            
N  543824    52 4990136 1302463 00000000000  2 0            
N  543824    53 4990136 1302613 00000000000  2 0            
N  543824    54 4990136 1302773 00000000000  2 0            
N  543824    55 4990166 1304023 00000000000  2 0            
N  543824    56 4990176 1302843 00000000000  2 0            
N  543824    57 4990216 1302663 00000000000  2 0            
N  543824    58 4990226 1302283 00000000000  1 0            
N  543824    59 4990246 1303883 00000000000  2 0            
N  543824    60 4990356 1303943 00000000000  1 0            
N  543824    61 4990319 1304931 00000000000  1 0            
N  543824    62 4990386 1304851 00000000000  1 1543825    43
N  543824    63 4990386 1304819 00000000000  1 1543825    44
N  543824    64 4990386 1304811 00000000000  1 1543825    45
N  543824    65 4990386 1304513 00000000000  1 1543825    46
N  543824    66 4990366 1304533 00000000000  1 0            
N  543825     1 4990096 1304453 00000000000  1 0            
N  543825     2 4990226 1302283 00000000000  1 0            
N  543825     3 4990356 1303943 00000000000  1 0            
N  543825     4 4990386 1302133 00000000000  2 1            
N  543825     5 4990386 1302153 00000000000  2 1            
N  543825     6 4990386 1303953 00000000000  2 1            
N  543825     7 4990386 1304033 00000000000  2 1            
N  543825     8 4990386 1304083 00000000000  2 1            
N  543825     9 4990386 1304503 00000000000  2 1            
N  543825    10 4990426 1304413 00000000000  2 0            
N  543825    11 4990516 1304333 00000000000  2 0            
N  543825    12 4990536 1304093 00000000000  2 0            
N  543825    13 4990636 1304333 00000000000  4 0            
N  543825    14 4990656 1304213 00000000000  2 0            
N  543825    15 4990686 1304203 00000000000  2 0            
N  543825    16 4990726 1304183 00000000000  3 0            
N  543825    17 4990746 1304253 00000000000  3 0            
N  543825    18 4990816 1302173 00000000000  2 0            
N  543825    19 4990866 1302143 00000000000  2 0            
N  543825    20 4990896 1302113 00000000000  1 1543815     5
N  543825    21 4991676 1304543 00000000000  1 0            
N  543825    22 4992136 1304573 00000000000  2 0            
N  543825    23 4992156 1304493 00000000000  2 0            
N  543825    24 4992156 1304583 00000000000  2 0            
N  543825    25 4992216 1304583 00000000000  2 0            
N  543825    26 4992426 1304553 00000000000  2 0            
N  543825    27 4992476 1304583 00000000000  2 0            
N  543825    28 4992496 1304573 00000000000  2 0            
N  543825    29 4992536 1304573 00000000000  3 0            
N  543825    30 4992646 1305113 00000000000  1 1543835    41
N  543825    31 4993076 1304643 00000000000  2 0            
N  543825    32 4993126 1305063 00000000000  2 0            
N  543825    33 4993296 1305073 00000000000  2 0            
N  543825    34 4993436 1304723 00000000000  2 0            
N  543825    35 4993466 1304783 00000000000  4 0            
N  543825    36 4993756 1304723 00000000000  2 0            
N  543825    37 4994116 1304493 00000000000  2 0            
N  543825    38 4994226 1302113 00000000000  1 1543815    30
N  543825    39 4994366 1302143 00000000000  2 0            
N  543825    40 4994786 1302493 00000000000  1 0            
N  543825    41 4994886 1304263 00000000000  1 1543826     3
N  543825    42 4990912 1304867 00000000000  1 0            
N  543825    43 4990386 1304851 00000000000  1 1543824    62
N  543825    44 4990386 1304819 00000000000  1 1543824    63
N  543825    45 4990386 1304811 00000000000  1 1543824    64
N  543825    46 4990386 1304513 00000000000  1 1543824    65
N  543825    47 4993228 1305078 00000000000  1 0            
N  543825    48 4993852 1304639 00000000000  3 0            
N  543825    49 4993401 1304681 00000000000  3 0            
N  543826     1 4994786 1302493 00000000000  1 0            
N  543826     2 4994886 1302643 00000000000  2 1            
N  543826     3 4994886 1304263 00000000000  1 1543825    41
N  543826     4 4995046 1302853 00000000000  2 0            
N  543826     5 4995146 1304693 00000000000  2 0            
N  543826     6 4995166 1305113 00000000000  1 1543836     2
N  543826     7 4995176 1304583 00000000000  2 0            
N  543826     8 4995306 1304273 00000000000  3 0            
N  543826     9 4995336 1304293 00000000000  2 0            
N  543826    10 4995786 1304163 00000000000  2 0            
N  543826    11 4995806 1303383 00000000000  2 0            
N  543826    12 4995896 1303323 00000000000  2 0            
N  543826    13 4995906 1303353 00000000000  2 0            
N  543826    14 4996176 1303563 00000000000  3 0            
N  543826    15 4996176 1303623 00000000000  2 0            
N  543826    16 4996196 1303493 00000000000  2 0            
N  543826    17 4996196 1303513 00000000000  2 0            
N  543826    18 4996256 1303703 00000000000  2 0            
N  543826    19 4996446 1303583 00000000000  2 0            
N  543826    20 4996896 1303693 00000000000  2 0            
N  543826    21 4996916 1303793 00000000000  2 0            
N  543826    22 4996916 1303813 00000000000  2 0            
N  543826    23 4997226 1304223 00000000000  2 0            
N  543826    24 4997306 1304353 00000000000  2 0            
N  543826    25 4997306 1304513 00000000000  3 0            
N  543826    26 4997316 1304723 00000000000  2 0            
N  543826    27 4997316 1304763 00000000000  2 0            
N  543826    28 4997316 1305113 00000000000  1 1543836    45
N  543826    29 4997326 1304583 00000000000  2 0            
N  543826    30 4997486 1304533 00000000000  1 0            
N  543826    31 4997506 1304593 00000000000  2 0            
N  543826    32 4997946 1304663 00000000000  2 0            
N  543826    33 4998246 1304533 00000000000  2 0            
N  543826    34 4998396 1304683 00000000000  2 0            
N  543826    35 4998625 1304763 00000000000  2 0            
N  543826    36 4998746 1302403 00000000000  2 0            
N  543826    37 4998775 1304783 00000000000  2 0            
N  543826    38 4998865 1305073 00000000000  2 0            
N  543826    39 4998876 1302453 00000000000  2 0            
N  543826    40 4998955 1305113 00000000000  1 1543836    70
N  543826    41 4999036 1302333 00000000000  2 0            
N  543826    42 4999076 1302253 00000000000  2 0            
N  543826    43 4999176 1302113 00000000000  1 1543816    18
N  543826    44 4999356 1302513 00000000000  1 0            
N  543826    45 4999385 1304603 00000000000  1 1543827     3
N  543826    46 4997667 1304613 00000000000  1 0            
N  543826    47 4997617 1304501 01000000000  2 0            
N  543826    48 4996898 1304107 00000000000  2 0            
N  543826    49 4997234 1304159 00000000000  1 0            
N  543827     1 4999356 1302513 00000000000  1 0            
N  543827     2 4999386 1302503 00000000000  2 1            
N  543827     3 4999385 1304603 00000000000  1 1543826    45
N  543827     4 4999646 1302693 00000000000  2 0            
N  543827     5 4999815 1303063 00000000000  2 0            
N  543827     6 5000175 1303223 00000000000  2 0            
N  543827     7 5000235 1305113 00000000000  1 1543837    20
N  543827     8 5000265 1304943 00000000000  2 0            
N  543827     9 5000345 1304823 00000000000  2 0            
N  543827    10 5000355 1304663 01000000000  2 0            
N  543827    11 5000595 1303443 00000000000  2 0            
N  543827    12 5000595 1304693 00000000000  2 0            
N  543827    13 5000605 1304713 00000000000  2 0            
N  543827    14 5000715 1304763 00000000000  2 0            
N  543827    15 5000805 1303643 00000000000  2 0            
N  543827    16 5000855 1304433 00000000000  2 0            
N  543827    17 5000895 1304413 00000000000  2 0            
N  543827    18 5000905 1303683 00000000000  2 0            
N  543827    19 5000905 1304723 00000000000  2 0            
N  543827    20 5000975 1304403 00000000000  2 0            
N  543827    21 5001035 1304143 00000000000  2 0            
N  543827    22 5001065 1303923 00000000000  2 0            
N  543827    23 5001065 1304383 00000000000  2 0            
N  543827    24 5001075 1304343 00000000000  2 0            
N  543827    25 5001335 1302193 00000000000  1 0            
N  543827    26 5001595 1302373 00000000000  2 0            
N  543827    27 5001595 1302383 00000000000  2 0            
N  543827    28 5001615 1302433 00000000000  1 0            
N  543827    29 5001625 1302413 00000000000  1 0            
N  543827    30 5001815 1302633 00000000000  2 0            
N  543827    31 5002015 1304693 00000000000  2 0            
N  543827    32 5002305 1305113 00000000000  1 1543837    60
N  543827    33 5002345 1305093 00000000000  2 0            
N  543827    34 5002405 1305063 00000000000  2 0            
N  543827    35 5002415 1304693 00000000000  2 0            
N  543827    36 5002555 1302913 00000000000  1 0            
N  543827    37 5002565 1303743 00000000000  2 0            
N  543827    38 5002595 1303783 00000000000  2 0            
N  543827    39 5002635 1303243 00000000000  1 0            
N  543827    40 5002635 1303313 00000000000  2 0            
N  543827    41 5002685 1303943 00000000000  2 0            
N  543827    42 5002725 1305003 00000000000  2 0            
N  543827    43 5002995 1304403 00000000000  2 0            
N  543827    44 5003145 1304463 00000000000  2 0            
N  543827    45 5003385 1305073 00000000000  2 0            
N  543827    46 5003425 1305063 00000000000  2 0            
N  543827    47 5003465 1304993 00000000000  4 0            
N  543827    48 5003475 1305063 00000000000  5 0            
N  543827    49 5003475 1305113 00000000000  1 1543837    71
N  543827    50 5003625 1305083 00000000000  2 0            
N  543827    51 5003715 1304753 01000000000  2 0            
N  543827    52 5003775 1304853 00000000000  1 0            
N  543827    53 5003885 1304753 00000000000  1 1543920     2
N  543827    54 5003636 1305113 00000000000  1 1543837    86
N  543834     1 4985577 1308082 00000000000  1 0            
N  543834     2 4985887 1305492 00000000000  1 1543833   105
N  543834     3 4985887 1306112 00000000000  1 1543833   106
N  543834     4 4985887 1307542 00000000000  1 1543833   107
N  543834     5 4985887 1308072 00000000000  2 1            
N  543834     6 4985927 1307562 00000000000  2 0            
N  543834     7 4985927 1308072 00000000000  2 0            
N  543834     8 4985977 1308092 00000000000  1 0            
N  543834     9 4986227 1307792 00000000000  2 0            
N  543834    10 4986237 1305213 00000000000  2 0            
N  543834    11 4986257 1307802 00000000000  2 0            
N  543834    12 4986417 1305193 00000000000  2 0            
N  543834    13 4986577 1305972 00000000000  2 0            
N  543834    14 4986587 1305113 00000000000  1 1543824     8
N  543834    15 4986716 1307902 00000000000  2 0            
N  543834    16 4986916 1307992 00000000000  1 0            
N  543834    17 4989426 1308102 00000000000  1 0            
N  543834    18 4989726 1305813 00000000000  2 0            
N  543834    19 4989876 1307932 00000000000  1 0            
N  543834    20 4990386 1306063 00000000000  1 1543835     2
N  543835     1 4989876 1307932 00000000000  1 0            
N  543835     2 4990386 1306063 00000000000  1 1543834    20
N  543835     3 4990386 1307682 00000000000  2 1            
N  543835     4 4990486 1307652 00000000000  2 0            
N  543835     5 4990616 1307662 00000000000  4 0            
N  543835     6 4990726 1308082 00000000000  1 0            
N  543835     7 4990736 1307072 00000000000  2 0            
N  543835     8 4990736 1307162 00000000000  2 0            
N  543835     9 4991086 1307782 00000000000  2 0            
N  543835    10 4991226 1306732 00000000000  3 0            
N  543835    11 4991266 1306712 00000000000  2 0            
N  543835    12 4991366 1306393 00000000000  2 0            
N  543835    13 4991416 1306233 00000000000  2 0            
N  543835    14 4991416 1307512 00000000000  2 0            
N  543835    15 4991426 1307302 00000000000  2 0            
N  543835    16 4991446 1305843 00000000000  2 0            
N  543835    17 4991446 1306553 00000000000  2 0            
N  543835    18 4991486 1306663 00000000000  2 0            
N  543835    19 4991496 1305723 00000000000  2 0            
N  543835    20 4991506 1306083 00000000000  2 0            
N  543835    21 4991556 1305573 00000000000  2 0            
N  543835    22 4991556 1306733 00000000000  3 0            
N  543835    23 4991606 1306683 00000000000  2 0            
N  543835    24 4991636 1307322 00000000000  2 0            
N  543835    25 4991656 1307422 00000000000  2 0            
N  543835    26 4991666 1306363 00000000000  2 0            
N  543835    27 4991666 1306613 00000000000  2 0            
N  543835    28 4991806 1307512 00000000000  2 0            
N  543835    29 4991836 1307802 00000000000  2 0            
N  543835    30 4992116 1306763 00000000000  3 0            
N  543835    31 4992156 1307912 00000000000  2 0            
N  543835    32 4992166 1305213 00000000000  2 0            
N  543835    33 4992206 1306553 01000000000  2 0            
N  543835    34 4992226 1307912 00000000000  2 0            
N  543835    35 4992246 1306653 00000000000  2 0            
N  543835    36 4992336 1305203 00000000000  2 0            
N  543835    37 4992336 1307922 00000000000  2 0            
N  543835    38 4992416 1306663 00000000000  2 0            
N  543835    39 4992466 1306603 00000000000  2 0            
N  543835    40 4992626 1306533 00000000000  2 0            
N  543835    41 4992646 1305113 00000000000  1 1543825    30
N  543835    42 4992656 1306833 00000000000  2 0            
N  543835    43 4992706 1306703 00000000000  2 0            
N  543835    44 4992786 1307342 00000000000  2 0            
N  543835    45 4992876 1307442 00000000000  2 0            
N  543835    46 4992886 1307752 00000000000  2 0            
N  543835    47 4992996 1307512 00000000000  2 0            
N  543835    48 4993206 1307652 00000000000  2 0            
N  543835    49 4993206 1307672 00000000000  4 0            
N  543835    50 4993636 1308102 00000000000  1 0            
N  543835    51 4993686 1307932 00000000000  2 0            
N  543835    52 4993866 1308102 00000000000  1 0            
N  543835    53 4994556 1308072 00000000000  1 0            
N  543835    54 4994656 1308052 00000000000  2 0            
N  543835    55 4994886 1308002 00000000000  1 1543836     1
N  543835    56 4991523 1306934 00000000000  2 0            
N  543835    57 4993392 1307716 00000000000  1 0            
N  543836     1 4994886 1308002 00000000000  1 1543835    55
N  543836     2 4995166 1305113 00000000000  1 1543826     6
N  543836     3 4995166 1305193 00000000000  2 0            
N  543836     4 4995226 1307782 00000000000  2 0            
N  543836     5 4995286 1305423 00000000000  2 0            
N  543836     6 4995336 1305423 00000000000  2 0            
N  543836     7 4995436 1305603 00000000000  2 0            
N  543836     8 4995716 1305703 00000000000  2 0            
N  543836     9 4995816 1307542 00000000000  3 0            
N  543836    10 4995886 1305943 00000000000  2 0            
N  543836    11 4995946 1307542 00000000000  2 0            
N  543836    12 4995976 1307272 01000000000  1 0            
N  543836    13 4996006 1306253 00000000000  2 0            
N  543836    14 4996056 1306333 00000000000  2 0            
N  543836    15 4996066 1306423 00000000000  2 0            
N  543836    16 4996176 1307532 00000000000  3 0            
N  543836    17 4996316 1306513 00000000000  2 0            
N  543836    18 4996346 1308102 00000000000  1 0            
N  543836    19 4996376 1306573 00000000000  2 0            
N  543836    20 4996376 1306623 00000000000  3 0            
N  543836    21 4996376 1308022 00000000000  2 0            
N  543836    22 4996386 1307462 00000000000  2 0            
N  543836    23 4996396 1307562 00000000000  4 0            
N  543836    24 4996446 1307642 00000000000  2 0            
N  543836    25 4996446 1307982 00000000000  2 0            
N  543836    26 4996456 1307712 00000000000  2 0            
N  543836    27 4996496 1307402 00000000000  2 0            
N  543836    28 4996496 1307952 00000000000  2 0            
N  543836    29 4996566 1306733 00000000000  2 0            
N  543836    30 4996596 1306793 00000000000  2 0            
N  543836    31 4996616 1307003 00000000000  2 0            
N  543836    32 4996626 1307053 00000000000  3 0            
N  543836    33 4996646 1306693 00000000000  2 0            
N  543836    34 4996686 1307153 00000000000  2 0            
N  543836    35 4996786 1307163 00000000000  2 0            
N  543836    36 4996856 1307272 00000000000  2 0            
N  543836    37 4996906 1307163 00000000000  2 0            
N  543836    38 4996966 1307232 00000000000  3 0            
N  543836    39 4997036 1307332 00000000000  2 0            
N  543836    40 4997056 1306433 00000000000  2 0            
N  543836    41 4997076 1307203 00000000000  2 0            
N  543836    42 4997116 1306083 00000000000  2 0            
N  543836    43 4997236 1306073 00000000000  2 0            
N  543836    44 4997296 1306173 00000000000  2 0            
N  543836    45 4997316 1305113 00000000000  1 1543826    28
N  543836    46 4997316 1306253 00000000000  2 0            
N  543836    47 4997356 1306323 00000000000  4 0            
N  543836    48 4997416 1305113 00000000000  2 1            
N  543836    49 4997416 1307113 00000000000  3 0            
N  543836    50 4997426 1305693 00000000000  2 0            
N  543836    51 4997436 1305733 00000000000  2 0            
N  543836    52 4997466 1307103 00000000000  2 0            
N  543836    53 4997486 1304533 00000000000  1 0            
N  543836    54 4997526 1306393 00000000000  2 0            
N  543836    55 4997556 1306173 00000000000  2 0            
N  543836    56 4997596 1305403 00000000000  2 0            
N  543836    57 4997626 1307033 00000000000  2 0            
N  543836    58 4997826 1306483 00000000000  2 0            
N  543836    59 4998045 1306443 00000000000  2 0            
N  543836    60 4998125 1306503 00000000000  2 0            
N  543836    61 4998125 1306533 00000000000  2 0            
N  543836    62 4998125 1306543 00000000000  2 0            
N  543836    63 4998255 1306563 00000000000  2 0            
N  543836    64 4998385 1306733 00000000000  2 0            
N  543836    65 4998395 1306763 00000000000  2 0            
N  543836    66 4998505 1307093 00000000000  2 0            
N  543836    67 4998585 1305563 00000000000  2 0            
