H  NLA       N01-07L-2K 21996  80
N  603977    11 5035916 1462606 00000000000  2 0            
N  603977    12 5035966 1462626 00000000000  2 0            
N  603977    13 5036036 1461096 00000000000  1 1603967     1
N  603977    14 5036076 1462666 00000000000  2 0            
N  603977    15 5036166 1461056 00000000000  1 0            
N  603977    16 5036536 1461096 00000000000  2 1            
N  603977    17 5036676 1461116 00000000000  2 0            
N  603977    18 5036766 1461116 00000000000  2 0            
N  603977    19 5036805 1463086 00000000000  2 0            
N  603977    20 5036945 1463096 00000000000  2 0            
N  603977    21 5037035 1463156 00000000000  2 0            
N  603977    22 5037095 1461096 00000000000  2 1            
N  603977    23 5037195 1461026 00000000000  1 0            
N  603977    24 5037245 1463126 00000000000  2 0            
N  603977    25 5037435 1463385 00000000000  2 0            
N  603977    26 5037455 1463256 00000000000  2 0            
N  603977    27 5037475 1463166 00000000000  2 0            
N  603977    28 5037515 1463485 00000000000  2 0            
N  603977    29 5037625 1463505 00000000000  2 0            
N  603977    30 5037775 1463575 00000000000  2 0            
N  603977    31 5038195 1464095 00000000000  1 1613907     1
N  604037     1 5073403 1452098 00000000000  1 1604047    17
N  604037     2 5073613 1451968 00000000000  2 0            
N  604037     3 5074163 1451658 00000000000  2 0            
N  604037     4 5074463 1451638 00000000000  2 0            
N  604037     5 5075623 1451458 00000000000  2 0            
N  604037     6 5075643 1451358 00000000000  2 0            
N  604037     7 5075843 1451248 00000000000  2 0            
N  604037     8 5075843 1451308 00000000000  1 0            
N  604044     1 5057814 1452397 00000000000  1 0            
N  604044     2 5057874 1452407 00000000000  2 1            
N  604044     3 5058274 1452407 00000000000  2 0            
N  604044     4 5058514 1452487 00000000000  2 0            
N  604044     5 5058874 1452287 00000000000  2 0            
N  604044     6 5058904 1452217 00000000000  2 0            
N  604044     7 5058964 1452097 00000000000  2 1            
N  604044     8 5059044 1452097 00000000000  2 1            
N  604044     9 5059124 1452287 00000000000  2 0            
N  604044    10 5059204 1452297 00000000000  2 0            
N  604044    11 5059444 1452257 00000000000  2 0            
N  604044    12 5059614 1452137 00000000000  2 0            
N  604044    13 5059664 1452097 00000000000  2 1            
N  604044    14 5059744 1451987 00000000000  1 0            
N  604044    15 5060534 1451958 00000000000  1 0            
N  604044    16 5060604 1452098 00000000000  2 1            
N  604044    17 5060674 1452177 00000000000  2 0            
N  604044    18 5060834 1452427 00000000000  2 0            
N  604044    19 5060954 1451978 00000000000  1 0            
N  604044    20 5061154 1452098 00000000000  2 1            
N  604044    21 5061204 1452128 00000000000  2 0            
N  604044    22 5061284 1452198 00000000000  2 0            
N  604044    23 5061284 1452238 00000000000  2 0            
N  604044    24 5061314 1452218 00000000000  3 0            
N  604044    25 5061364 1452248 00000000000  2 0            
N  604044    26 5061534 1453207 00000000000  2 0            
N  604044    27 5061544 1452467 00000000000  2 0            
N  604044    28 5061574 1452497 00000000000  2 0            
N  604044    29 5061724 1453867 00000000000  2 0            
N  604044    30 5061794 1454207 00000000000  2 0            
N  604044    31 5061794 1454227 00000000000  2 0            
N  604044    32 5061824 1454357 00000000000  2 0            
N  604044    33 5061834 1454457 00000000000  2 0            
N  604044    34 5061844 1454497 00000000000  2 0            
N  604044    35 5062014 1454917 00000000000  2 0            
N  604044    36 5062244 1455017 00000000000  2 0            
N  604044    37 5062334 1455017 00000000000  1 0            
N  604045     1 5062334 1455017 00000000000  1 0            
N  604045     2 5062374 1455047 00000000000  1 1            
N  604045     3 5064473 1454967 00000000000  2 0            
N  604045     4 5064653 1454727 00000000000  2 0            
N  604045     5 5064693 1455097 00000000000  1 1604055    57
N  604045     6 5064703 1455047 00000000000  2 0            
N  604045     7 5064723 1454607 00000000000  2 0            
N  604045     8 5064883 1454377 00000000000  2 0            
N  604045     9 5064893 1454327 00000000000  2 0            
N  604045    10 5065053 1454427 00000000000  2 0            
N  604045    11 5065063 1454187 00000000000  4 0            
N  604045    12 5065073 1454547 00000000000  2 0            
N  604045    13 5065093 1454167 00000000000  3 0            
N  604045    14 5065183 1454117 00000000000  2 0            
N  604045    15 5065203 1454077 00000000000  2 0            
N  604045    16 5065203 1454087 00000000000  2 0            
N  604045    17 5065233 1454047 00000000000  4 0            
N  604045    18 5065283 1453987 00000000000  2 0            
N  604045    19 5065483 1453807 00000000000  2 0            
N  604045    20 5065523 1453637 00000000000  2 0            
N  604045    21 5065663 1453477 00000000000  2 0            
N  604045    22 5065703 1453727 00000000000  2 0            
N  604045    23 5065723 1453387 00000000000  2 0            
N  604045    24 5065783 1453278 00000000000  2 0            
N  604045    25 5065923 1453188 00000000000  2 0            
N  604045    26 5066053 1453677 00000000000  2 0            
N  604045    27 5066143 1453048 00000000000  2 0            
N  604045    28 5066213 1452918 00000000000  2 0            
N  604045    29 5066213 1453208 00000000000  2 0            
N  604045    30 5066243 1452728 00000000000  2 0            
N  604045    31 5066253 1452538 00000000000  2 0            
N  604045    32 5066253 1453567 00000000000  2 0            
N  604045    33 5066293 1452168 00000000000  2 0            
N  604045    34 5066293 1453128 00000000000  2 0            
N  604045    35 5066293 1453448 00000000000  2 0            
N  604045    36 5066303 1452318 00000000000  2 0            
N  604045    37 5066313 1452418 00000000000  2 0            
N  604045    38 5066323 1452098 00000000000  2 1            
N  604045    39 5066333 1453098 00000000000  2 0            
N  604045    40 5066363 1452048 00000000000  1 0            
N  604045    41 5066403 1453058 00000000000  2 0            
N  604045    42 5066423 1452548 00000000000  2 0            
N  604045    43 5066433 1452258 00000000000  2 0            
N  604045    44 5066443 1452978 00000000000  2 0            
N  604045    45 5066473 1452098 00000000000  2 1            
N  604045    46 5066493 1452078 00000000000  1 0            
N  604047     1 5070503 1452768 00000000000  2 0            
N  604047     2 5071073 1454927 00000000000  1 0            
N  604047     3 5071143 1454598 00000000000  2 0            
N  604047     4 5071373 1453338 00000000000  4 1            
N  604047     5 5071373 1454268 00000000000  4 1            
N  604047     6 5071373 1454887 00000000000  1 1            
N  604047     7 5071893 1453478 00000000000  5 0            
N  604047     8 5072033 1453518 00000000000  2 0            
N  604047     9 5072083 1453708 00000000000  4 0            
N  604047    10 5072533 1453508 00000000000  2 0            
N  604047    11 5072703 1453238 00000000000  2 0            
N  604047    12 5072793 1453058 00000000000  2 0            
N  604047    13 5073153 1452818 00000000000  2 0            
N  604047    14 5073163 1452788 00000000000  2 0            
N  604047    15 5073283 1452668 00000000000  2 0            
N  604047    16 5073323 1452498 00000000000  2 0            
N  604047    17 5073403 1452098 00000000000  1 1604037     1
N  604047    18 5075363 1454828 00000000000  1 0            
N  604047    19 5075413 1454788 00000000000  2 0            
N  604047    20 5075593 1454558 00000000000  2 0            
N  604047    21 5075673 1454488 00000000000  2 0            
N  604047    22 5075843 1454388 00000000000  1 0            
N  604047    23 5075872 1454718 00000000000  1 1604140     5
N  604047    24 5075416 1454793 00000000000  1 0            
N  604054     1 5062043 1458027 00000000000  1 0            
N  604054     2 5062113 1457927 00000000000  2 0            
N  604054     3 5062203 1457707 00000000000  2 0            
N  604054     4 5062233 1457677 00000000000  2 0            
N  604054     5 5062323 1457567 00000000000  2 0            
N  604054     6 5062373 1457527 00000000000  1 1604055     2
N  604055     1 5062374 1455047 00000000000  1 0            
N  604055     2 5062373 1457527 00000000000  1 1604054     6
N  604055     3 5062373 1458047 00000000000  2 1            
N  604055     4 5062373 1458097 00000000000  1 1604064    75
N  604055     5 5062424 1455097 00000000000  2 1            
N  604055     6 5062433 1457487 00000000000  2 0            
N  604055     7 5062433 1457947 00000000000  2 0            
N  604055     8 5062453 1457277 00000000000  2 0            
N  604055     9 5062503 1457107 00000000000  2 0            
N  604055    10 5062554 1455157 00000000000  2 0            
N  604055    11 5062553 1457737 00000000000  2 0            
N  604055    12 5062673 1457567 00000000000  3 0            
N  604055    13 5062703 1456977 00000000000  3 0            
N  604055    14 5062724 1455257 00000000000  2 0            
N  604055    15 5062763 1456897 00000000000  4 0            
N  604055    16 5062763 1457397 00000000000  2 0            
N  604055    17 5062773 1457187 00000000000  2 0            
N  604055    18 5062793 1457017 00000000000  2 0            
N  604055    19 5062823 1455867 00000000000  2 0            
N  604055    20 5062843 1455797 00000000000  2 0            
N  604055    21 5062843 1455877 00000000000  2 0            
N  604055    22 5062843 1456687 00000000000  1 0            
N  604055    23 5062853 1455607 00000000000  2 0            
N  604055    24 5062853 1455637 00000000000  2 0            
N  604055    25 5062853 1455947 00000000000  4 0            
N  604055    26 5062853 1456737 00000000000  2 0            
N  604055    27 5062863 1455717 00000000000  2 0            
N  604055    28 5062863 1455897 00000000000  4 0            
N  604055    29 5062863 1456117 00000000000  4 0            
N  604055    30 5062863 1456237 00000000000  4 0            
N  604055    31 5062863 1456817 01000000000  3 0            
N  604055    32 5062873 1456147 00000000000  4 0            
N  604055    33 5062893 1455927 00000000000  2 0            
N  604055    34 5062903 1456147 00000000000  2 0            
N  604055    35 5062903 1456647 00000000000  2 0            
N  604055    36 5063043 1455787 00000000000  2 0            
N  604055    37 5063173 1455667 00000000000  3 0            
N  604055    38 5063193 1455637 00000000000  2 0            
N  604055    39 5063283 1455417 00000000000  2 0            
N  604055    40 5063313 1455457 00000000000  4 0            
N  604055    41 5063453 1455397 00000000000  4 0            
N  604055    42 5063573 1455367 00000000000  4 0            
N  604055    43 5063723 1455387 00000000000  4 0            
N  604055    44 5063813 1455367 00000000000  4 0            
N  604055    45 5064083 1455287 00000000000  4 0            
N  604055    46 5064143 1455267 00000000000  4 0            
N  604055    47 5064283 1455197 00000000000  4 0            
N  604055    48 5064313 1455177 00000000000  4 0            
N  604055    49 5064333 1455147 00000000000  2 0            
N  604055    50 5064343 1455217 00000000000  2 0            
N  604055    51 5064363 1455237 00000000000  2 0            
N  604055    52 5064393 1455097 00000000000  4 1            
N  604055    53 5064413 1455147 00000000000  2 0            
N  604055    54 5064463 1455097 00000000000  2 1            
N  604055    55 5064473 1454967 00000000000  2 0            
N  604055    56 5064503 1455097 00000000000  2 1            
N  604055    57 5064693 1455097 00000000000  1 1604045     5
N  604056     1 5069503 1458097 00000000000  1 1604066    10
N  604056     2 5069783 1455057 00000000000  1 0            
N  604056     3 5069793 1457927 00000000000  2 0            
N  604056     4 5069803 1455097 00000000000  2 1            
N  604056     5 5069873 1457947 00000000000  2 0            
N  604056     6 5070783 1455097 00000000000  2 1604046    19
N  604056     7 5070803 1455097 00000000000  2 1604046    20
N  604056     8 5070853 1455097 00000000000  2 1            
N  604056     9 5070873 1455057 00000000000  1 0            
N  604056    10 5070160 1455097 00000000000  1 1604046    29
N  604057     1 5071373 1454887 00000000000  1 0            
N  604057     2 5072063 1455097 00000000000  2 1            
N  604057     3 5072143 1455147 00000000000  2 0            
N  604057     4 5072193 1455247 00000000000  2 0            
N  604057     5 5072293 1455307 00000000000  2 0            
N  604057     6 5072313 1455307 00000000000  2 0            
N  604057     7 5072663 1455317 00000000000  2 0            
N  604057     8 5072953 1455567 00000000000  2 0            
N  604057     9 5073073 1456007 00000000000  2 0            
N  604057    10 5073073 1456247 00000000000  2 0            
N  604057    11 5073203 1457747 00000000000  2 0            
N  604057    12 5073253 1457727 00000000000  2 0            
N  604057    13 5073323 1458097 00000000000  1 1604067     9
N  604057    14 5073493 1457557 00000000000  2 0            
N  604057    15 5073513 1455967 00000000000  2 0            
N  604057    16 5073743 1456077 00000000000  3 0            
N  604057    17 5073743 1456087 00000000000  1 0            
N  604057    18 5073853 1457237 00000000000  2 0            
N  604057    19 5073883 1456267 00000000000  2 0            
N  604057    20 5073883 1457207 00000000000  4 0            
N  604057    21 5074013 1456627 00000000000  2 0            
N  604057    22 5074073 1455847 00000000000  2 0            
N  604057    23 5074113 1457457 00000000000  4 0            
N  604057    24 5074153 1455417 00000000000  2 0            
N  604057    25 5074173 1457537 00000000000  4 0            
N  604057    26 5074213 1455747 00000000000  2 0            
N  604057    27 5074253 1455677 00000000000  2 0            
N  604057    28 5074422 1457967 00000000000  2 0            
N  604057    29 5074493 1455358 00000000000  2 0            
N  604057    30 5074503 1455358 00000000000  1 0            
N  604057    31 5074613 1455098 00000000000  2 1            
N  604057    32 5075363 1454828 00000000000  1 0            
N  604060     1 5039875 1460902 00000000000  1 1603967    25
N  604060     2 5041808 1460342 00000000000  2 0            
N  604060     3 5042640 1460524 00000000000  2 0            
N  604060     4 5043989 1460481 00000000000  2 0            
N  604060     5 5044375 1460530 00000000000  1 1604061     1
N  604061     1 5044375 1460530 00000000000  1 1604060     5
N  604061     2 5045545 1460348 00000000000  2 0            
N  604061     3 5046648 1459297 00000000000  2 0            
N  604061     4 5048875 1459206 00000000000  1 1604062     1
N  604062     1 5048875 1459206 00000000000  1 1604061     4
N  604062     2 5051205 1461096 00000000000  1 1604072    19
N  604064     1 5058274 1461096 00000000000  1 1604074    14
N  604064     2 5058634 1460806 00000000000  2 0            
N  604064     3 5058654 1460796 00000000000  2 0            
N  604064     4 5058764 1460666 00000000000  2 0            
N  604064     5 5058854 1460566 00000000000  2 0            
N  604064     6 5058894 1460536 00000000000  2 0            
N  604064     7 5059024 1460496 00000000000  2 0            
N  604064     8 5059064 1460496 00000000000  2 0            
N  604064     9 5059124 1460486 00000000000  2 0            
N  604064    10 5059164 1460486 00000000000  2 0            
N  604064    11 5059274 1460426 00000000000  2 0            
N  604064    12 5059354 1460267 00000000000  2 0            
N  604064    13 5059564 1460057 00000000000  2 0            
N  604064    14 5059634 1460017 00000000000  3 0            
N  604064    15 5059744 1459967 00000000000  2 0            
N  604064    16 5059764 1459957 00000000000  2 0            
N  604064    17 5059874 1459607 00000000000  2 0            
N  604064    18 5059884 1459637 00000000000  2 0            
N  604064    19 5059884 1459747 00000000000  2 0            
N  604064    20 5059884 1459757 00000000000  1 0            
N  604064    21 5059884 1459867 00000000000  2 0            
N  604064    22 5059924 1459477 00000000000  2 0            
N  604064    23 5059984 1459747 00000000000  2 0            
N  604064    24 5059994 1459357 00000000000  3 0            
N  604064    25 5060004 1459037 00000000000  2 0            
N  604064    26 5060054 1459347 00000000000  2 0            
N  604064    27 5060054 1459587 00000000000  2 0            
N  604064    28 5060064 1458977 00000000000  2 0            
N  604064    29 5060064 1459477 00000000000  2 0            
N  604064    30 5060104 1458927 00000000000  2 0            
N  604064    31 5060104 1459127 00000000000  2 0            
N  604064    32 5060104 1459717 01000000000  3 0            
N  604064    33 5060114 1459767 00000000000  2 0            
N  604064    34 5060134 1458877 00000000000  2 0            
N  604064    35 5060144 1458867 00000000000  2 0            
N  604064    36 5060144 1459827 00000000000  2 0            
N  604064    37 5060174 1459627 00000000000  2 0            
N  604064    38 5060224 1458947 00000000000  2 0            
N  604064    39 5060264 1461046 00000000000  1 0            
N  604064    40 5060274 1458827 00000000000  2 0            
N  604064    41 5060284 1458927 00000000000  2 0            
N  604064    42 5060304 1460836 00000000000  2 0            
N  604064    43 5060354 1459867 00000000000  2 0            
N  604064    44 5060354 1460777 00000000000  2 0            
N  604064    45 5060364 1460727 00000000000  2 0            
N  604064    46 5060374 1460097 00000000000  2 0            
N  604064    47 5060414 1460627 00000000000  2 0            
N  604064    48 5060494 1458917 00000000000  2 0            
N  604064    49 5060504 1460257 00000000000  2 0            
N  604064    50 5060524 1460417 00000000000  2 0            
N  604064    51 5060634 1460287 00000000000  2 0            
N  604064    52 5060824 1458937 00000000000  2 0            
N  604064    53 5060883 1460377 00000000000  2 0            
N  604064    54 5060964 1458787 00000000000  2 0            
N  604064    55 5061024 1458737 00000000000  2 0            
N  604064    56 5061054 1458827 00000000000  2 0            
N  604064    57 5061094 1458727 00000000000  2 0            
N  604064    58 5061113 1460547 00000000000  2 0            
N  604064    59 5061233 1460797 00000000000  2 0            
N  604064    60 5061473 1458827 00000000000  2 0            
N  604064    61 5061493 1461097 00000000000  1 1604074    30
N  604064    62 5061643 1458727 00000000000  2 0            
N  604064    63 5061653 1458567 00000000000  2 0            
N  604064    64 5061673 1458547 00000000000  2 0            
N  604064    65 5061693 1458527 00000000000  2 0            
N  604064    66 5061813 1458607 00000000000  2 0            
N  604064    67 5061833 1458577 00000000000  2 0            
N  604064    68 5061843 1458407 00000000000  3 0            
N  604064    69 5061923 1458367 00000000000  2 0            
N  604064    70 5062043 1458027 00000000000  1 0            
N  604064    71 5062043 1458097 00000000000  2 1            
N  604064    72 5062043 1458187 00000000000  2 0            
N  604064    73 5062053 1458457 00000000000  2 0            
N  604064    74 5062083 1458427 00000000000  2 0            
N  604064    75 5062373 1458097 00000000000  1 1604055     4
N  604064    76 5062373 1458517 00000000000  1 1604065     1
N  604064    77 5059326 1461096 00000000000  1 1604074    55
N  604065     1 5062373 1458517 00000000000  1 1604064    76
N  604065     2 5063913 1459077 00000000000  2 0            
N  604065     3 5064763 1460367 00000000000  2 0            
N  604065     4 5064783 1460897 00000000000  2 0            
N  604065     5 5064863 1460137 00000000000  2 0            
N  604065     6 5064863 1460937 00000000000  2 0            
N  604065     7 5064893 1461097 00000000000  1 1604075    24
N  604065     8 5064903 1461067 00000000000  2 0            
N  604065     9 5064913 1460067 00000000000  2 0            
N  604065    10 5065273 1459587 00000000000  2 0            
N  604065    11 5065313 1459557 00000000000  2 0            
N  604065    12 5065323 1459477 00000000000  2 0            
N  604065    13 5065893 1458937 00000000000  2 0            
N  604065    14 5065983 1458957 00000000000  2 0            
N  604065    15 5066113 1458817 00000000000  2 0            
N  604065    16 5066823 1459017 00000000000  1 0            
N  604065    17 5065118 1459635 00000000000  3 0            
N  604066     1 5066823 1459017 00000000000  1 0            
N  604066     2 5066873 1459047 00000000000  2 1            
N  604066     3 5067383 1459117 00000000000  2 0            
N  604066     4 5067753 1458927 00000000000  2 0            
N  604066     5 5067773 1458837 00000000000  2 0            
N  604066     6 5068133 1458757 00000000000  2 0            
N  604066     7 5068173 1458567 00000000000  2 0            
N  604066     8 5068873 1458337 00000000000  2 0            
N  604066     9 5069473 1458197 00000000000  2 0            
N  604066    10 5069503 1458097 00000000000  1 1604056     1
N  604066    11 5069503 1458117 00000000000  2 0            
N  604066    12 5069793 1457927 00000000000  1 0            
N  604066    13 5070053 1458117 00000000000  2 0            
N  604066    14 5070063 1458097 00000000000  2 1            
N  604066    15 5070523 1458287 00000000000  1 0            
N  604067     1 5070523 1458287 00000000000  1 0            
N  604067     2 5071373 1458327 00000000000  2 1            
N  604067     3 5071413 1458337 00000000000  2 0            
N  604067     4 5071503 1458647 00000000000  2 0            
N  604067     5 5071533 1458587 00000000000  2 0            
N  604067     6 5071643 1458387 00000000000  2 0            
N  604067     7 5072373 1458497 00000000000  2 0            
N  604067     8 5073263 1458387 00000000000  2 0            
N  604067     9 5073323 1458097 00000000000  1 1604057    13
N  604067    10 5073453 1458147 00000000000  2 0            
N  604067    11 5074422 1457967 00000000000  2 0            
N  604067    12 5074552 1458097 00000000000  4 1            
N  604067    13 5074612 1458297 00000000000  4 0            
N  604067    14 5074972 1459977 00000000000  4 0            
N  604067    15 5075012 1458787 00000000000  4 0            
N  604067    16 5075042 1459847 00000000000  4 0            
N  604067    17 5075062 1460297 00000000000  4 0            
N  604067    18 5075082 1459827 00000000000  4 0            
N  604067    19 5075102 1459727 00000000000  4 0            
N  604067    20 5075202 1460597 00000000000  4 0            
N  604067    21 5075222 1459107 00000000000  4 0            
N  604067    22 5075232 1460667 00000000000  4 0            
N  604067    23 5075502 1460757 00000000000  4 0            
N  604067    24 5075512 1460777 00000000000  2 0            
N  604067    25 5075872 1460767 00000000000  2 1604160     1
N  604071     1 5047944 1464096 00000000000  1 1614001     8
N  604071     2 5048124 1464006 00000000000  1 0            
N  604071     3 5048244 1464096 00000000000  1 1614001    16
N  604071     4 5048514 1463576 00000000000  2 0            
N  604071     5 5048664 1463026 00000000000  2 0            
N  604071     6 5048744 1463826 00000000000  2 0            
N  604071     7 5048794 1462926 00000000000  1 0            
N  604072     1 5048794 1462926 00000000000  1 0            
N  604072     2 5048874 1462866 00000000000  2 1            
N  604072     3 5049184 1462786 00000000000  2 0            
N  604072     4 5049264 1462736 00000000000  2 0            
N  604072     5 5049514 1462656 00000000000  2 0            
N  604072     6 5049764 1462566 00000000000  2 0            
N  604072     7 5049794 1462526 00000000000  2 0            
N  604072     8 5050244 1462266 00000000000  2 0            
N  604072     9 5050784 1462186 00000000000  2 0            
N  604072    10 5051414 1462146 00000000000  2 0            
N  604072    11 5051684 1462196 00000000000  2 0            
N  604072    12 5052104 1462256 00000000000  2 0            
N  604072    13 5052364 1462296 00000000000  2 0            
N  604072    14 5052394 1462306 00000000000  2 0            
N  604072    15 5052724 1462286 00000000000  2 0            
N  604072    16 5052784 1462356 00000000000  2 0            
N  604072    17 5053294 1463146 00000000000  2 0            
N  604072    18 5053374 1463226 00000000000  1 1604073    57
N  604072    19 5051205 1461096 00000000000  1 1604062     2
N  604072    20 5053374 1461360 00000000000  1 1604073    60
N  604073     1 5052724 1462286 00000000000  1 0            
N  604073     2 5053374 1462306 00000000000  2 1            
N  604073     3 5053524 1463376 00000000000  2 0            
N  604073     4 5053524 1463446 00000000000  2 0            
N  604073     5 5053524 1463476 00000000000  2 0            
N  604073     6 5053534 1463576 00000000000  2 0            
N  604073     7 5053544 1464096 00000000000  1 1614003     4
N  604073     8 5053814 1462266 00000000000  2 0            
N  604073     9 5054094 1462276 00000000000  2 0            
N  604073    10 5054124 1462266 00000000000  2 0            
N  604073    11 5054584 1462166 00000000000  2 0            
N  604073    12 5054734 1462176 00000000000  2 0            
N  604073    13 5055194 1464026 00000000000  1 0            
N  604073    14 5055444 1463856 00000000000  4 0            
N  604073    15 5055634 1463756 00000000000  2 0            
N  604073    16 5055704 1463656 00000000000  2 0            
N  604073    17 5055814 1463506 00000000000  2 0            
N  604073    18 5055844 1462026 00000000000  2 0            
N  604073    19 5055854 1463416 00000000000  2 0            
N  604073    20 5055904 1463316 00000000000  2 0            
N  604073    21 5056004 1463126 00000000000  2 0            
N  604073    22 5056124 1462926 00000000000  2 0            
N  604073    23 5056194 1461936 00000000000  2 0            
N  604073    24 5056214 1461926 00000000000  2 0            
N  604073    25 5056314 1462636 00000000000  5 0            
N  604073    26 5056334 1461866 00000000000  2 0            
N  604073    27 5056474 1461816 00000000000  2 0            
N  604073    28 5056484 1463016 00000000000  2 0            
N  604073    29 5056494 1464096 00000000000  1 1614003    40
N  604073    30 5056514 1463776 00000000000  2 0            
N  604073    31 5056524 1463426 00000000000  2 0            
N  604073    32 5056554 1463676 00000000000  2 0            
N  604073    33 5056564 1462256 00000000000  2 0            
N  604073    34 5056614 1461736 00000000000  2 0            
N  604073    35 5056614 1462066 00000000000  2 0            
N  604073    36 5056624 1462156 00000000000  2 0            
N  604073    37 5057014 1464096 00000000000  1 1614003    47
N  604073    38 5057064 1463986 00000000000  2 0            
N  604073    39 5057104 1463946 00000000000  2 0            
N  604073    40 5057114 1461546 00000000000  2 0            
N  604073    41 5057214 1461616 00000000000  4 0            
N  604073    42 5057264 1461726 00000000000  2 0            
N  604073    43 5057404 1461716 00000000000  2 0            
N  604073    44 5057554 1462566 00000000000  4 0            
N  604073    45 5057554 1462636 00000000000  2 0            
N  604073    46 5057574 1463616 00000000000  2 0            
N  604073    47 5057684 1461886 00000000000  2 0            
N  604073    48 5057724 1463506 00000000000  3 0            
N  604073    49 5057764 1462246 00000000000  2 0            
N  604073    50 5057774 1461946 00000000000  2 0            
N  604073    51 5057784 1462226 00000000000  1 0            
N  604073    52 5057784 1463176 00000000000  2 0            
N  604073    53 5057794 1463466 00000000000  1 0            
N  604073    54 5057824 1463196 00000000000  2 0            
N  604073    55 5057874 1461946 00000000000  1 1604074     3
N  604073    56 5057874 1463216 00000000000  1 1604074     5
N  604073    57 5053374 1463226 00000000000  1 1604072    18
N  604073    58 5054933 1462185 00000000000  3 0            
N  604073    59 5055865 1464096 00000000000  1 1614003    51
N  604073    60 5053374 1461360 00000000000  1 1604072    20
N  604073    61 5056605 1461665 00000000000  3 0            
N  604073    62 5057432 1461569 00000000000  1 0            
N  604073    63 5057874 1462567 00000000000  1 1604074    53
N  604073    64 5054970 1463057 00000000000  3 0            
N  604073    65 5057874 1463629 00000000000  1 1604074    49
N  604073    66 5057874 1463896 00000000000  1 1604074    50
N  604073    67 5057733 1464096 00000000000  1 1614003    52
N  604074     1 5057784 1462226 00000000000  1 0            
N  604074     2 5057794 1463466 00000000000  1 0            
N  604074     3 5057874 1461946 00000000000  1 1604073    55
N  604074     4 5057874 1462116 00000000000  2 1            
N  604074     5 5057874 1463216 00000000000  1 1604073    56
N  604074     6 5057874 1463406 00000000000  2 1            
N  604074     7 5057954 1463256 00000000000  2 0            
N  604074     8 5057964 1461956 00000000000  3 0            
N  604074     9 5057994 1463286 00000000000  3 0            
N  604074    10 5058134 1461566 00000000000  2 0            
N  604074    11 5058134 1463406 00000000000  2 0            
N  604074    12 5058164 1461426 00000000000  3 0            
N  604074    13 5058204 1461196 00000000000  2 0            
N  604074    14 5058274 1461096 00000000000  1 1604064     1
N  604074    15 5058434 1463916 00000000000  2 0            
