H  NLA       N01-07L-2K 21996  80
N  493225    20 4778289 1183733 00000000000  2 0            
N  493225    21 4778399 1183253 00000000000  2 0            
N  493225    22 4778409 1183313 00000000000  1 0            
N  493225    23 4778459 1183063 00000000000  2 0            
N  493225    24 4778469 1183653 00000000000  2 0            
N  493225    25 4778539 1183943 00000000000  2 0            
N  493225    26 4778639 1182863 00000000000  2 0            
N  493225    27 4778859 1182853 00000000000  1 0            
N  493225    28 4778909 1184163 00000000000  1 1493226     3
N  493226     1 4778859 1182853 00000000000  1 0            
N  493226     2 4778909 1182913 00000000000  2 1            
N  493226     3 4778909 1184163 00000000000  1 1493225    28
N  493226     4 4779119 1182883 00000000000  2 0            
N  493226     5 4779169 1184373 00000000000  2 0            
N  493226     6 4779279 1182813 00000000000  2 0            
N  493226     7 4779469 1182493 00000000000  2 0            
N  493226     8 4779509 1184383 00000000000  2 0            
N  493226     9 4779649 1184363 00000000000  2 0            
N  493226    10 4779659 1184343 00000000000  2 0            
N  493226    11 4779709 1182253 00000000000  2 0            
N  493226    12 4779779 1184353 00000000000  2 0            
N  493226    13 4779949 1182183 00000000000  2 0            
N  493226    14 4779979 1182113 00000000000  1 0            
N  493226    15 4780189 1184173 00000000000  2 0            
N  493226    16 4780409 1183973 00000000000  2 0            
N  493226    17 4780539 1184013 00000000000  2 0            
N  493226    18 4781849 1185113 00000000000  1 0            
N  493226    19 4781859 1185123 00000000000  1 1493236    39
N  493226    20 4781909 1185123 00000000000  1 1493236    44
N  493226    21 4781919 1185113 00000000000  1 0            
N  493226    22 4782259 1185123 00000000000  1 1493236    52
N  493226    23 4782319 1185033 00000000000  3 0            
N  493226    24 4782409 1184833 00000000000  2 0            
N  493226    25 4782449 1184753 00000000000  2 0            
N  493226    26 4782459 1184733 00000000000  2 0            
N  493226    27 4782918 1184893 00000000000  1 0            
N  493226    28 4782968 1184593 00000000000  2 0            
N  493226    29 4782968 1184703 00000000000  2 0            
N  493226    30 4782988 1184593 00000000000  3 0            
N  493226    31 4782998 1184623 00000000000  2 0            
N  493226    32 4783228 1184233 00000000000  2 0            
N  493226    33 4783338 1184143 00000000000  1 0            
N  493227     1 4783338 1184143 00000000000  1 0            
N  493227     2 4783408 1184163 00000000000  2 1            
N  493227     3 4783938 1183903 00000000000  2 0            
N  493227     4 4784208 1183963 00000000000  2 0            
N  493227     5 4784248 1184033 00000000000  2 0            
N  493227     6 4784388 1183803 00000000000  2 0            
N  493227     7 4784528 1183813 00000000000  2 0            
N  493227     8 4784658 1183503 00000000000  2 0            
N  493227     9 4784718 1183673 00000000000  2 0            
N  493227    10 4784928 1183413 00000000000  2 0            
N  493227    11 4785088 1183453 00000000000  2 0            
N  493227    12 4785398 1183443 00000000000  2 0            
N  493227    13 4785478 1183693 00000000000  2 0            
N  493227    14 4785588 1184773 00000000000  2 0            
N  493227    15 4785608 1184743 00000000000  2 0            
N  493227    16 4785618 1184733 00000000000  2 0            
N  493227    17 4785658 1184843 00000000000  2 0            
N  493227    18 4785678 1184553 00000000000  2 0            
N  493227    19 4785758 1184933 00000000000  2 0            
N  493227    20 4785788 1183683 00000000000  2 0            
N  493227    21 4785788 1184433 00000000000  2 0            
N  493227    22 4785858 1183903 00000000000  2 0            
N  493227    23 4785928 1184943 00000000000  2 0            
N  493227    24 4785948 1185003 00000000000  2 0            
N  493227    25 4785968 1183583 00000000000  2 0            
N  493227    26 4785978 1185063 00000000000  2 0            
N  493227    27 4786138 1182793 00000000000  2 0            
N  493227    28 4786148 1183293 00000000000  2 0            
N  493227    29 4786208 1183113 00000000000  3 0            
N  493227    30 4786248 1185123 00000000000  1 1493237    31
N  493227    31 4786258 1183163 00000000000  2 0            
N  493227    32 4786288 1182433 00000000000  2 0            
N  493227    33 4786288 1182693 00000000000  2 0            
N  493227    34 4786288 1183193 00000000000  2 0            
N  493227    35 4786308 1182113 00000000000  1 0            
N  493227    36 4786348 1182443 00000000000  2 0            
N  493227    37 4786368 1182473 00000000000  2 0            
N  493227    38 4786378 1182613 00000000000  2 0            
N  493235     1 4774379 1186252 00000000000  1 0            
N  493235     2 4774409 1186252 00000000000  2 1            
N  493235     3 4774429 1186252 00000000000  2 0            
N  493235     4 4774779 1186322 00000000000  2 0            
N  493235     5 4774809 1186332 00000000000  2 0            
N  493235     6 4775139 1186462 00000000000  2 0            
N  493235     7 4775309 1186602 00000000000  2 0            
N  493235     8 4775559 1185362 00000000000  2 0            
N  493235     9 4775579 1186812 00000000000  2 0            
N  493235    10 4775709 1185262 00000000000  2 0            
N  493235    11 4775779 1187042 00000000000  2 0            
N  493235    12 4775919 1185262 00000000000  2 0            
N  493235    13 4776019 1186942 00000000000  2 0            
N  493235    14 4776179 1185292 00000000000  2 0            
N  493235    15 4776229 1187012 00000000000  2 0            
N  493235    16 4776429 1186992 00000000000  2 0            
N  493235    17 4776579 1186932 00000000000  2 0            
N  493235    18 4776809 1186942 00000000000  2 0            
N  493235    19 4776889 1185472 00000000000  2 0            
N  493235    20 4776949 1185492 00000000000  2 0            
N  493235    21 4777049 1185522 00000000000  2 0            
N  493235    22 4777189 1186662 00000000000  2 0            
N  493235    23 4777289 1185512 00000000000  2 0            
N  493235    24 4777539 1186642 00000000000  2 0            
N  493235    25 4777589 1185243 00000000000  3 0            
N  493235    26 4777609 1185123 00000000000  1 1493225     4
N  493235    27 4777739 1185403 00000000000  4 0            
N  493235    28 4777739 1185472 00000000000  3 0            
N  493235    29 4777879 1186212 00000000000  2 0            
N  493235    30 4777889 1185952 00000000000  2 0            
N  493235    31 4777889 1186192 00000000000  2 0            
N  493235    32 4777899 1186182 00000000000  2 0            
N  493235    33 4777909 1186162 00000000000  2 0            
N  493235    34 4777929 1186102 00000000000  2 0            
N  493235    35 4778269 1185982 00000000000  2 0            
N  493235    36 4778279 1185872 00000000000  2 0            
N  493235    37 4778289 1185822 00000000000  2 0            
N  493235    38 4778359 1185702 00000000000  2 0            
N  493235    39 4778479 1186302 00000000000  2 0            
N  493235    40 4778629 1186402 00000000000  2 0            
N  493235    41 4778909 1186692 00000000000  1 1493236     2
N  493235    42 4774409 1185234 00000000000  1 1493234    93
N  493235    43 4777827 1185682 00000000000  3 0            
N  493235    44 4778792 1185881 00000000000  3 0            
N  493235    45 4777913 1185597 00000000000  3 0            
N  493235    46 4778887 1185984 00000000000  2 0            
N  493235    47 4778909 1186002 00000000000  1 1493236     1
N  493236     1 4778909 1186002 00000000000  1 1493235    47
N  493236     2 4778909 1186692 00000000000  1 1493235    41
N  493236     3 4779039 1186012 00000000000  2 0            
N  493236     4 4779059 1186012 00000000000  2 0            
N  493236     5 4779119 1185962 00000000000  2 0            
N  493236     6 4779159 1185943 00000000000  2 0            
N  493236     7 4779289 1186832 00000000000  2 0            
N  493236     8 4779359 1188122 00000000000  1 1493246     9
N  493236     9 4779389 1187712 00000000000  2 0            
N  493236    10 4779489 1186912 00000000000  2 0            
N  493236    11 4779559 1186083 00000000000  2 0            
N  493236    12 4779609 1187522 00000000000  2 0            
N  493236    13 4779659 1187202 00000000000  2 0            
N  493236    14 4779659 1187462 00000000000  2 0            
N  493236    15 4779669 1186162 00000000000  2 0            
N  493236    16 4779959 1186342 00000000000  2 0            
N  493236    17 4780059 1186352 00000000000  2 0            
N  493236    18 4780209 1186333 00000000000  2 0            
N  493236    19 4780529 1186443 00000000000  3 0            
N  493236    20 4780549 1186423 00000000000  2 0            
N  493236    21 4780619 1186193 00000000000  2 0            
N  493236    22 4780699 1186523 00000000000  2 0            
N  493236    23 4780829 1186662 00000000000  2 0            
N  493236    24 4780869 1186652 00000000000  2 0            
N  493236    25 4780929 1185943 00000000000  2 0            
N  493236    26 4781029 1185903 00000000000  2 0            
N  493236    27 4781099 1185583 00000000000  2 0            
N  493236    28 4781329 1185363 00000000000  2 0            
N  493236    29 4781489 1185183 00000000000  2 0            
N  493236    30 4781509 1186713 00000000000  2 0            
N  493236    31 4781519 1185153 00000000000  2 0            
N  493236    32 4781589 1186713 00000000000  2 0            
N  493236    33 4781629 1186713 00000000000  2 0            
N  493236    34 4781679 1186713 00000000000  2 0            
N  493236    35 4781779 1185163 00000000000  2 0            
N  493236    36 4781788 1186852 00000000000  2 0            
N  493236    37 4781849 1185113 00000000000  1 0            
N  493236    38 4781848 1187752 00000000000  2 0            
N  493236    39 4781859 1185123 00000000000  1 1493226    19
N  493236    40 4781868 1186653 00000000000  3 0            
N  493236    41 4781879 1185123 00000000000  2 1            
N  493236    42 4781889 1185123 00000000000  2 1            
N  493236    43 4781888 1187242 00000000000  2 0            
N  493236    44 4781909 1185123 00000000000  1 1493226    20
N  493236    45 4781919 1185113 00000000000  1 0            
N  493236    46 4781918 1188122 00000000000  1 1493246    10
N  493236    47 4781928 1186673 00000000000  2 0            
N  493236    48 4781959 1185123 00000000000  2 1            
N  493236    49 4781999 1185133 00000000000  2 0            
N  493236    50 4782088 1186733 00000000000  2 0            
N  493236    51 4782189 1185143 00000000000  2 0            
N  493236    52 4782259 1185123 00000000000  1 1493226    22
N  493236    53 4782368 1186763 00000000000  2 0            
N  493236    54 4782618 1186883 00000000000  2 0            
N  493236    55 4782668 1186953 00000000000  2 0            
N  493236    56 4782918 1184893 00000000000  1 0            
N  493236    57 4783098 1185123 00000000000  2 1            
N  493236    58 4783188 1187173 00000000000  1 0            
N  493236    59 4783308 1185203 00000000000  2 0            
N  493236    60 4783328 1185213 00000000000  2 0            
N  493236    61 4783408 1185323 00000000000  1 1493237     2
N  493237     1 4783188 1187173 00000000000  1 0            
N  493237     2 4783408 1185323 00000000000  1 1493236    61
N  493237     3 4783408 1187243 00000000000  2 1            
N  493237     4 4783898 1187193 00000000000  2 0            
N  493237     5 4783908 1185403 00000000000  2 0            
N  493237     6 4784088 1187193 00000000000  2 0            
N  493237     7 4784188 1187133 00000000000  2 0            
N  493237     8 4784288 1187203 00000000000  2 0            
N  493237     9 4784318 1185513 00000000000  2 0            
N  493237    10 4784368 1185503 00000000000  2 0            
N  493237    11 4784408 1185463 00000000000  1 0            
N  493237    12 4784868 1187303 00000000000  2 0            
N  493237    13 4784888 1187303 00000000000  2 0            
N  493237    14 4784948 1187293 00000000000  2 0            
N  493237    15 4785358 1187273 00000000000  3 0            
N  493237    16 4785448 1187323 00000000000  2 0            
N  493237    17 4785608 1187403 00000000000  2 0            
N  493237    18 4785628 1187413 00000000000  2 0            
N  493237    19 4785648 1187972 00000000000  2 0            
N  493237    20 4785648 1188102 00000000000  2 0            
N  493237    21 4785648 1188122 00000000000  1 1493247     8
N  493237    22 4785658 1187942 00000000000  2 0            
N  493237    23 4785738 1187663 00000000000  2 0            
N  493237    24 4785888 1187313 00000000000  2 0            
N  493237    25 4785938 1187403 00000000000  2 0            
N  493237    26 4785958 1187323 00000000000  2 0            
N  493237    27 4785988 1187343 00000000000  3 0            
N  493237    28 4786028 1187373 00000000000  2 0            
N  493237    29 4786078 1187403 00000000000  2 0            
N  493237    30 4786218 1187393 00000000000  3 0            
N  493237    31 4786248 1185123 00000000000  1 1493227    30
N  493237    32 4786268 1186973 00000000000  2 0            
N  493237    33 4786288 1186973 00000000000  2 0            
N  493237    34 4786328 1187313 00000000000  2 0            
N  493237    35 4786338 1185163 00000000000  2 0            
N  493237    36 4786468 1186003 00000000000  1 0            
N  493237    37 4786518 1187193 00000000000  2 0            
N  493237    38 4786548 1187463 00000000000  2 0            
N  493237    39 4786578 1186943 00000000000  2 0            
N  493237    40 4786588 1186913 00000000000  2 0            
N  493237    41 4786618 1185423 00000000000  2 0            
N  493237    42 4786628 1187513 00000000000  2 0            
N  493237    43 4786648 1187623 00000000000  2 0            
N  493237    44 4786718 1187873 00000000000  2 0            
N  493237    45 4786748 1187893 00000000000  2 0            
N  493237    46 4786758 1186693 00000000000  2 0            
N  493237    47 4786778 1186323 00000000000  2 0            
N  493237    48 4786858 1185483 00000000000  2 0            
N  493237    49 4786888 1188083 00000000000  2 0            
N  493237    50 4786898 1185543 00000000000  2 0            
N  493237    51 4786898 1188103 00000000000  1 0            
N  493237    52 4786908 1186993 00000000000  2 0            
N  493237    53 4786928 1186343 00000000000  3 0            
N  493237    54 4787008 1186203 00000000000  2 0            
N  493237    55 4787018 1185853 00000000000  2 0            
N  493237    56 4787088 1185963 00000000000  2 0            
N  493237    57 4787118 1186693 00000000000  2 0            
N  493237    58 4787518 1185963 00000000000  2 0            
N  493237    59 4787538 1185983 00000000000  1 0            
N  493237    60 4787668 1186213 00000000000  2 0            
N  493237    61 4787678 1185943 00000000000  2 0            
N  493237    62 4787758 1186593 00000000000  2 0            
N  493237    63 4787838 1185883 00000000000  1 0            
N  493237    64 4787838 1187273 00000000000  1 0            
N  493237    65 4787878 1187043 00000000000  2 0            
N  493237    66 4787888 1186763 00000000000  2 0            
N  493237    67 4787908 1187153 00000000000  1 1            
N  493237    68 4787908 1187393 00000000000  1 1493330     4
N  493245     1 4776299 1191112 00000000000  1 0            
N  493245     2 4776649 1190902 00000000000  2 0            
N  493245     3 4776659 1190292 00000000000  2 0            
N  493245     4 4776689 1190002 00000000000  2 0            
N  493245     5 4776729 1190422 00000000000  2 0            
N  493245     6 4776729 1190712 00000000000  2 0            
N  493245     7 4776989 1189902 00000000000  2 0            
N  493245     8 4776999 1189782 00000000000  2 0            
N  493245     9 4777209 1189702 00000000000  2 0            
N  493245    10 4777299 1189652 00000000000  2 0            
N  493245    11 4777399 1189532 00000000000  2 0            
N  493245    12 4777409 1189512 00000000000  2 0            
N  493245    13 4777449 1189612 00000000000  2 0            
N  493245    14 4777749 1189592 00000000000  2 0            
N  493245    15 4777849 1189272 00000000000  2 0            
N  493245    16 4778129 1188982 00000000000  2 0            
N  493245    17 4778199 1189272 00000000000  2 0            
N  493245    18 4778249 1189212 00000000000  2 0            
N  493245    19 4778419 1188872 00000000000  2 0            
N  493245    20 4778859 1188702 00000000000  2 0            
N  493245    21 4778879 1188702 00000000000  1 0            
N  493245    22 4778899 1188582 00000000000  1 0            
N  493245    23 4778909 1188592 00000000000  1 1493246     4
N  493246     1 4778879 1188702 00000000000  1 0            
N  493246     2 4778899 1188582 00000000000  1 0            
N  493246     3 4778909 1188522 00000000000  2 1            
N  493246     4 4778909 1188592 00000000000  1 1493245    23
N  493246     5 4778909 1188632 00000000000  2 1            
N  493246     6 4778909 1188642 00000000000  2 1            
N  493246     7 4778949 1188472 00000000000  2 0            
N  493246     8 4779139 1188282 00000000000  2 0            
N  493246     9 4779359 1188122 00000000000  1 1493236     8
N  493246    10 4781918 1188122 00000000000  1 1493236    46
N  493246    11 4781988 1188192 00000000000  2 0            
N  493246    12 4782058 1188202 00000000000  2 0            
N  493246    13 4782278 1188242 00000000000  2 0            
N  493246    14 4782418 1188672 00000000000  2 0            
N  493246    15 4782448 1188692 00000000000  2 0            
N  493246    16 4782768 1188932 00000000000  2 0            
N  493246    17 4782828 1189032 00000000000  1 0            
N  493246    18 4781167 1191122 00000000000  1 1493256    19
N  493246    19 4783406 1189212 00000000000  2 0            
N  493246    20 4783408 1189212 00000000000  1 1493247     1
N  493247     1 4783408 1189212 00000000000  1 1493246    20
N  493247     2 4785398 1188122 00000000000  2 1            
N  493247     3 4785528 1188612 00000000000  2 0            
N  493247     4 4785528 1188752 00000000000  2 0            
N  493247     5 4785558 1188272 00000000000  2 0            
N  493247     6 4785558 1188962 00000000000  2 0            
N  493247     7 4785598 1189282 00000000000  2 0            
N  493247     8 4785648 1188122 00000000000  1 1493237    21
N  493247     9 4785658 1187942 00000000000  1 0            
N  493247    10 4785658 1189152 00000000000  2 0            
N  493247    11 4785788 1189362 00000000000  2 0            
N  493247    12 4785818 1189422 00000000000  2 0            
N  493247    13 4785928 1190342 00000000000  2 0            
N  493247    14 4785938 1190472 00000000000  2 0            
N  493247    15 4785958 1190322 00000000000  2 0            
N  493247    16 4785968 1190322 00000000000  2 0            
N  493247    17 4786008 1189562 00000000000  2 0            
N  493247    18 4786058 1190522 00000000000  2 0            
N  493247    19 4786138 1189792 00000000000  2 0            
N  493247    20 4786138 1189982 00000000000  2 0            
N  493247    21 4786138 1190092 00000000000  2 0            
N  493247    22 4786198 1190592 00000000000  2 0            
N  493247    23 4786278 1190702 00000000000  2 0            
N  493247    24 4786288 1190542 00000000000  2 0            
N  493247    25 4786388 1190892 00000000000  2 0            
N  493247    26 4786398 1190882 00000000000  2 0            
N  493247    27 4786408 1190892 00000000000  2 0            
N  493247    28 4786458 1191042 00000000000  2 0            
N  493247    29 4786478 1191112 00000000000  1 0            
N  493247    30 4786898 1188103 00000000000  1 0            
N  493247    31 4786908 1188123 00000000000  2 1            
N  493247    32 4786968 1188163 00000000000  2 0            
N  493247    33 4787158 1188213 00000000000  2 0            
N  493247    34 4787198 1188243 00000000000  2 0            
N  493247    35 4787298 1188263 00000000000  2 0            
N  493247    36 4787428 1188303 00000000000  2 0            
N  493247    37 4787528 1188323 00000000000  2 0            
N  493247    38 4787558 1188363 00000000000  2 0            
N  493247    39 4787568 1188383 00000000000  2 0            
N  493247    40 4787908 1188582 00000000000  1 1493340     1
N  493254     1 4769860 1192971 00000000000  1 0            
N  493254     2 4769910 1192971 00000000000  2 1            
N  493254     3 4770030 1194121 00000000000  1 1493264     4
N  493254     4 4770040 1194111 00000000000  1 0            
N  493254     5 4770080 1192791 00000000000  2 0            
N  493254     6 4770119 1194121 00000000000  1 1493264     7
N  493254     7 4770159 1194111 00000000000  2 0            
N  493254     8 4770230 1192481 00000000000  2 0            
N  493254     9 4770270 1191072 00000000000  1 0            
N  493254    10 4770420 1191802 00000000000  2 0            
N  493254    11 4770439 1194121 00000000000  1 1493264    14
N  493254    12 4770450 1191112 00000000000  2 0            
N  493254    13 4770449 1194111 00000000000  1 0            
N  493254    14 4770560 1191462 00000000000  2 0            
N  493254    15 4770600 1191222 00000000000  2 0            
N  493254    16 4770610 1191252 00000000000  2 0            
N  493254    17 4770689 1192262 00000000000  2 0            
N  493254    18 4770699 1192222 00000000000  2 0            
N  493254    19 4770749 1192462 00000000000  4 0            
N  493254    20 4770769 1192452 00000000000  2 0            
N  493254    21 4770849 1192751 00000000000  3 0            
N  493254    22 4770869 1192841 00000000000  2 0            
N  493254    23 4770869 1193311 00000000000  2 0            
N  493254    24 4770879 1192871 00000000000  2 0            
N  493254    25 4770949 1192751 00000000000  2 0            
N  493254    26 4770999 1193201 00000000000  3 0            
N  493254    27 4771049 1193571 00000000000  2 0            
N  493254    28 4771099 1193361 00000000000  2 0            
N  493254    29 4771119 1193651 00000000000  2 0            
N  493254    30 4771159 1193681 00000000000  2 0            
N  493254    31 4771189 1193711 00000000000  2 0            
N  493254    32 4771289 1193651 00000000000  2 0            
N  493254    33 4771329 1193721 00000000000  2 0            
N  493254    34 4771339 1193571 00000000000  2 0            
N  493254    35 4771359 1192522 00000000000  2 0            
N  493254    36 4771369 1193541 00000000000  2 0            
N  493254    37 4771409 1191112 00000000000  1 0            
N  493254    38 4771409 1192552 00000000000  2 0            
N  493254    39 4771419 1193861 00000000000  2 0            
N  493254    40 4771429 1193851 00000000000  2 0            
N  493254    41 4771469 1193501 00000000000  2 0            
N  493254    42 4771489 1192522 00000000000  2 0            
N  493254    43 4771529 1192522 00000000000  2 0            
N  493254    44 4771529 1193931 00000000000  2 0            
N  493254    45 4771559 1191132 00000000000  2 0            
N  493254    46 4771569 1191142 00000000000  2 0            
N  493254    47 4771579 1191112 00000000000  1 0            
N  493254    48 4771579 1193961 00000000000  3 0            
