H  NLA       N01-07L-2K 21996  80
N  533607   100 4929963 1274255 00000000000  2 0            
N  533607   101 4929973 1273705 00000000000  2 0            
N  533607   102 4929973 1273745 00000000000  2 0            
N  533607   103 4929973 1273845 00000000000  2 0            
N  533607   104 4929993 1273065 00000000000  4 0            
N  533607   105 4930013 1273975 00000000000  2 0            
N  533607   106 4930013 1274195 00000000000  3 0            
N  533607   107 4930033 1274025 00000000000  2 0            
N  533607   108 4930043 1273015 00000000000  2 0            
N  533607   109 4930043 1273105 00000000000  2 0            
N  533607   110 4930043 1274145 00000000000  2 0            
N  533607   111 4930053 1274385 00000000000  2 0            
N  533607   112 4930063 1274115 00000000000  2 0            
N  533607   113 4930093 1272955 00000000000  2 0            
N  533607   114 4930093 1273145 00000000000  2 0            
N  533607   115 4930133 1273175 00000000000  2 0            
N  533607   116 4930173 1272055 00000000000  1 0            
N  533607   117 4930173 1272105 00000000000  2 0            
N  533607   118 4930173 1272885 00000000000  2 0            
N  533607   119 4930183 1272155 00000000000  2 0            
N  533607   120 4930183 1272305 00000000000  2 0            
N  533607   121 4930183 1272425 00000000000  2 0            
N  533607   122 4930193 1272865 00000000000  2 0            
N  533607   123 4930203 1272565 00000000000  2 0            
N  533607   124 4930213 1272595 00000000000  2 0            
N  533607   125 4930233 1273245 00000000000  2 0            
N  533607   126 4930243 1272685 00000000000  3 0            
N  533607   127 4930283 1272675 00000000000  2 0            
N  533607   128 4930283 1273735 00000000000  1 0            
N  533607   129 4930293 1273275 00000000000  2 0            
N  533607   130 4930423 1274405 00000000000  2 0            
N  533607   131 4930443 1273315 00000000000  2 0            
N  533607   132 4930513 1272625 00000000000  2 0            
N  533607   133 4930523 1273345 00000000000  2 0            
N  533607   134 4930543 1274925 00000000000  1 0            
N  533607   135 4930603 1274645 00000000000  2 0            
N  533607   136 4930613 1273655 00000000000  1 0            
N  533607   137 4930683 1273565 00000000000  2 0            
N  533607   138 4930733 1273455 00000000000  2 0            
N  533607   139 4930753 1273415 00000000000  4 0            
N  533607   140 4930773 1273375 00000000000  2 0            
N  533607   141 4930783 1272515 00000000000  2 0            
N  533607   142 4930813 1272515 00000000000  2 0            
N  533607   143 4930903 1273375 00000000000  2 0            
N  533607   144 4930953 1273515 00000000000  2 0            
N  533607   145 4931013 1273555 00000000000  2 0            
N  533607   146 4931043 1272305 00000000000  2 0            
N  533607   147 4931053 1273595 00000000000  2 0            
N  533607   148 4931163 1273325 00000000000  2 0            
N  533607   149 4931523 1273795 00000000000  2 0            
N  533607   150 4931543 1272105 00000000000  1 0            
N  533607   151 4931613 1273035 00000000000  2 0            
N  533607   152 4931803 1273975 00000000000  2 0            
N  533607   153 4931813 1272935 00000000000  1 0            
N  533607   154 4931833 1274025 00000000000  2 0            
N  533607   155 4931873 1274095 00000000000  1 0            
N  533607   156 4927393 1273742 00000000000  1 1533606   146
N  533607   157 4930400 1273536 00000000000  1 0            
N  533607   158 4930128 1273538 00000000000  3 0            
N  533613     1 4909385 1275284 00000000000  1 0            
N  533613     2 4909395 1275274 00000000000  2 1            
N  533613     3 4909395 1275284 00000000000  2 1            
N  533613     4 4909465 1275114 00000000000  1 1533603     5
N  533613     5 4911515 1277424 00000000000  1 0            
N  533613     6 4911685 1277394 00000000000  2 0            
N  533613     7 4911715 1277414 00000000000  2 0            
N  533613     8 4912105 1277434 00000000000  2 0            
N  533613     9 4912245 1277054 00000000000  2 0            
N  533613    10 4912465 1276864 00000000000  2 0            
N  533613    11 4912535 1276814 00000000000  2 0            
N  533613    12 4913005 1276794 00000000000  2 0            
N  533613    13 4913364 1276794 00000000000  2 0            
N  533613    14 4913444 1276844 00000000000  1 0            
N  533614     1 4913444 1276844 00000000000  1 0            
N  533614     2 4913894 1276894 00000000000  2 1            
N  533614     3 4914114 1277044 00000000000  2 0            
N  533614     4 4914494 1277034 00000000000  2 0            
N  533614     5 4914864 1277124 00000000000  2 0            
N  533614     6 4915004 1277064 00000000000  2 0            
N  533614     7 4915234 1277044 00000000000  2 0            
N  533614     8 4915744 1277014 00000000000  2 0            
N  533614     9 4915934 1278054 00000000000  2 0            
N  533614    10 4915974 1278014 00000000000  4 0            
N  533614    11 4916064 1277824 00000000000  4 0            
N  533614    12 4916084 1277064 00000000000  2 0            
N  533614    13 4916124 1275114 00000000000  1 1533604    25
N  533614    14 4916244 1275254 00000000000  2 0            
N  533614    15 4916394 1277154 00000000000  2 0            
N  533614    16 4916404 1275254 00000000000  2 0            
N  533614    17 4916474 1275264 00000000000  2 0            
N  533614    18 4916504 1276414 00000000000  2 0            
N  533614    19 4916504 1276424 00000000000  2 0            
N  533614    20 4916504 1277184 00000000000  3 0            
N  533614    21 4916504 1277334 00000000000  2 0            
N  533614    22 4916504 1277564 00000000000  4 0            
N  533614    23 4916524 1277364 00000000000  2 0            
N  533614    24 4916534 1276274 00000000000  2 0            
N  533614    25 4916534 1277044 00000000000  2 0            
N  533614    26 4916554 1276214 00000000000  2 0            
N  533614    27 4916554 1276994 00000000000  2 0            
N  533614    28 4916564 1276694 00000000000  2 0            
N  533614    29 4916564 1276924 00000000000  2 0            
N  533614    30 4916574 1275934 00000000000  2 0            
N  533614    31 4916574 1276714 00000000000  2 0            
N  533614    32 4916574 1276884 00000000000  2 0            
N  533614    33 4916574 1277494 00000000000  2 0            
N  533614    34 4916604 1277544 00000000000  4 0            
N  533614    35 4916664 1275334 00000000000  2 0            
N  533614    36 4916664 1275404 00000000000  2 0            
N  533614    37 4916714 1275764 00000000000  2 0            
N  533614    38 4916724 1275674 00000000000  2 0            
N  533614    39 4916734 1275444 00000000000  4 0            
N  533614    40 4916734 1275514 00000000000  4 0            
N  533614    41 4916744 1275114 00000000000  1 1533604    34
N  533614    42 4916754 1275144 00000000000  2 0            
N  533614    43 4916754 1275304 00000000000  2 0            
N  533614    44 4916764 1275184 00000000000  2 0            
N  533614    45 4916914 1277404 00000000000  2 0            
N  533614    46 4917024 1275454 00000000000  2 0            
N  533614    47 4917064 1277224 00000000000  2 0            
N  533614    48 4917094 1275454 00000000000  2 0            
N  533614    49 4917094 1277174 00000000000  2 0            
N  533614    50 4917134 1275444 00000000000  2 0            
N  533614    51 4917174 1275434 00000000000  2 0            
N  533614    52 4917414 1275364 00000000000  2 0            
N  533614    53 4917594 1275374 00000000000  2 0            
N  533614    54 4917604 1276934 00000000000  2 0            
N  533614    55 4917634 1275374 00000000000  2 0            
N  533614    56 4917784 1276854 00000000000  2 0            
N  533614    57 4917834 1275364 00000000000  2 0            
N  533614    58 4917914 1276834 00000000000  2 0            
N  533614    59 4918014 1275444 00000000000  2 0            
N  533614    60 4918044 1276834 00000000000  1 0            
N  533614    61 4918104 1275484 00000000000  2 0            
N  533614    62 4918104 1275744 00000000000  2 0            
N  533614    63 4918144 1275804 00000000000  2 0            
N  533614    64 4918204 1275534 00000000000  3 0            
N  533614    65 4918274 1275554 00000000000  1 0            
N  533614    66 4918394 1276124 00000000000  1 1533615     4
N  533615     1 4918044 1276834 00000000000  1 0            
N  533615     2 4918274 1275554 00000000000  1 0            
N  533615     3 4918394 1275524 00000000000  2 1            
N  533615     4 4918394 1276124 00000000000  1 1533614    66
N  533615     5 4918394 1276164 00000000000  2 1            
N  533615     6 4918394 1276204 00000000000  2 1            
N  533615     7 4918394 1276834 00000000000  2 1            
N  533615     8 4918444 1276414 00000000000  2 0            
N  533615     9 4918464 1276484 00000000000  2 0            
N  533615    10 4918484 1276624 00000000000  2 0            
N  533615    11 4918484 1276774 00000000000  2 0            
N  533615    12 4918484 1276834 00000000000  3 0            
N  533615    13 4918594 1275524 00000000000  3 0            
N  533615    14 4918704 1276794 00000000000  2 0            
N  533615    15 4918724 1275514 00000000000  2 0            
N  533615    16 4918724 1276784 00000000000  2 0            
N  533615    17 4918754 1275514 00000000000  2 0            
N  533615    18 4918794 1275504 00000000000  2 0            
N  533615    19 4918834 1276774 00000000000  2 0            
N  533615    20 4918854 1275504 00000000000  2 0            
N  533615    21 4918954 1276734 00000000000  3 0            
N  533615    22 4918984 1276944 00000000000  2 0            
N  533615    23 4919074 1277224 00000000000  2 0            
N  533615    24 4919084 1276684 00000000000  2 0            
N  533615    25 4919124 1275474 00000000000  2 0            
N  533615    26 4919154 1275474 00000000000  2 0            
N  533615    27 4919194 1276664 00000000000  2 0            
N  533615    28 4919204 1277474 00000000000  2 0            
N  533615    29 4919214 1276664 00000000000  2 0            
N  533615    30 4919254 1277524 00000000000  2 0            
N  533615    31 4919264 1276654 00000000000  2 0            
N  533615    32 4919304 1275464 00000000000  2 0            
N  533615    33 4919304 1276644 00000000000  2 0            
N  533615    34 4919334 1276624 00000000000  2 0            
N  533615    35 4919404 1277554 00000000000  2 0            
N  533615    36 4919434 1275424 00000000000  2 0            
N  533615    37 4919444 1276434 00000000000  2 0            
N  533615    38 4919604 1276314 00000000000  2 0            
N  533615    39 4919644 1277514 00000000000  2 0            
N  533615    40 4919694 1277504 00000000000  2 0            
N  533615    41 4919744 1277494 00000000000  2 0            
N  533615    42 4919784 1277494 00000000000  2 0            
N  533615    43 4919804 1278114 00000000000  1 1533625    29
N  533615    44 4919854 1277514 00000000000  2 0            
N  533615    45 4919884 1276254 00000000000  2 0            
N  533615    46 4919924 1277934 00000000000  3 0            
N  533615    47 4919994 1276254 00000000000  2 0            
N  533615    48 4920004 1277504 00000000000  2 0            
N  533615    49 4920104 1276204 00000000000  2 0            
N  533615    50 4920114 1277514 00000000000  2 0            
N  533615    51 4920234 1277494 00000000000  2 0            
N  533615    52 4920244 1275984 00000000000  2 0            
N  533615    53 4920244 1276124 00000000000  2 0            
N  533615    54 4920264 1276034 00000000000  2 0            
N  533615    55 4920284 1276124 00000000000  3 0            
N  533615    56 4920294 1275844 00000000000  2 0            
N  533615    57 4920294 1276904 00000000000  2 0            
N  533615    58 4920304 1276984 00000000000  2 0            
N  533615    59 4920314 1276734 00000000000  2 0            
N  533615    60 4920314 1277104 00000000000  2 0            
N  533615    61 4920324 1275774 00000000000  3 0            
N  533615    62 4920324 1276614 00000000000  2 0            
N  533615    63 4920334 1276504 00000000000  2 0            
N  533615    64 4920334 1277054 00000000000  2 0            
N  533615    65 4920344 1275734 00000000000  2 0            
N  533615    66 4920374 1275664 00000000000  2 0            
N  533615    67 4920434 1275614 00000000000  2 0            
N  533615    68 4920494 1275814 00000000000  3 0            
N  533615    69 4920504 1277444 00000000000  2 0            
N  533615    70 4920534 1275824 00000000000  3 0            
N  533615    71 4920564 1275304 00000000000  2 0            
N  533615    72 4920574 1275204 00000000000  2 0            
N  533615    73 4920594 1275114 00000000000  1 1533605    79
N  533615    74 4920684 1275844 00000000000  2 0            
N  533615    75 4920854 1275844 00000000000  3 0            
N  533615    76 4920874 1277444 00000000000  2 0            
N  533615    77 4920954 1275844 00000000000  4 0            
N  533615    78 4920974 1277364 00000000000  2 0            
N  533615    79 4921014 1275814 00000000000  3 0            
N  533615    80 4921134 1277294 00000000000  2 0            
N  533615    81 4921154 1275784 00000000000  2 0            
N  533615    82 4921194 1277204 00000000000  2 0            
N  533615    83 4921264 1275774 00000000000  3 0            
N  533615    84 4921294 1277184 00000000000  2 0            
N  533615    85 4921354 1275774 00000000000  3 0            
N  533615    86 4921544 1275764 00000000000  2 0            
N  533615    87 4921633 1277034 00000000000  2 0            
N  533615    88 4921734 1275754 00000000000  2 0            
N  533615    89 4921733 1276894 00000000000  2 0            
N  533615    90 4921783 1276844 00000000000  2 0            
N  533615    91 4921814 1275734 00000000000  2 0            
N  533615    92 4921904 1275704 00000000000  2 0            
N  533615    93 4921943 1277504 00000000000  2 0            
N  533615    94 4921983 1276504 00000000000  2 0            
N  533615    95 4921983 1276804 00000000000  2 0            
N  533615    96 4922173 1276734 00000000000  3 0            
N  533615    97 4922193 1277934 00000000000  2 0            
N  533615    98 4922213 1275115 00000000000  1 1533605   155
N  533615    99 4922213 1275125 00000000000  2 0            
N  533615   100 4922213 1275145 00000000000  2 0            
N  533615   101 4922223 1275195 00000000000  2 0            
N  533615   102 4922243 1275594 00000000000  3 0            
N  533615   103 4922253 1276194 00000000000  2 0            
N  533615   104 4922313 1276494 00000000000  3 0            
N  533615   105 4922343 1278114 00000000000  1 1533625    47
N  533615   106 4922423 1275524 00000000000  2 0            
N  533615   107 4922463 1276164 00000000000  2 0            
N  533615   108 4922543 1276094 00000000000  2 0            
N  533615   109 4922583 1276394 00000000000  2 0            
N  533615   110 4922633 1275444 00000000000  4 0            
N  533615   111 4922633 1276374 00000000000  2 0            
N  533615   112 4922673 1275434 00000000000  4 0            
N  533615   113 4922673 1276034 00000000000  2 0            
N  533615   114 4922743 1275444 00000000000  2 0            
N  533615   115 4922853 1275904 00000000000  1 0            
N  533615   116 4922853 1276304 00000000000  1 0            
N  533615   117 4922893 1276354 00000000000  1 1533616   111
N  533615   118 4922878 1275115 00000000000  1 1533605   184
N  533615   119 4918627 1275114 00000000000  1 1533605   182
N  533615   120 4920205 1277519 00000000000  1 0            
N  533615   121 4920084 1277947 00000000000  1 0            
N  533615   122 4919980 1278114 00000000000  1 1533625    58
N  533616     1 4922743 1275444 00000000000  1 0            
N  533616     2 4922853 1275904 00000000000  1 0            
N  533616     3 4922853 1276304 00000000000  1 0            
N  533616     4 4922893 1275494 00000000000  3 1            
N  533616     5 4922893 1275824 00000000000  2 1            
N  533616     6 4922893 1276294 00000000000  2 1            
N  533616     7 4922923 1275734 00000000000  2 0            
N  533616     8 4922933 1275704 00000000000  2 0            
N  533616     9 4922953 1275664 00000000000  2 0            
N  533616    10 4922963 1275614 00000000000  2 0            
N  533616    11 4922993 1275534 00000000000  5 0            
N  533616    12 4923013 1275434 00000000000  3 0            
N  533616    13 4923053 1275295 00000000000  3 0            
N  533616    14 4923063 1275235 00000000000  4 0            
N  533616    15 4923083 1275155 00000000000  4 0            
N  533616    16 4923093 1275115 00000000000  2 1533606    13
N  533616    17 4923093 1276204 00000000000  2 0            
N  533616    18 4923373 1275115 00000000000  2 1533606    39
N  533616    19 4923403 1275225 00000000000  2 0            
N  533616    20 4923423 1276114 00000000000  2 0            
N  533616    21 4923433 1275295 00000000000  2 0            
N  533616    22 4923493 1276104 00000000000  2 0            
N  533616    23 4923503 1275464 00000000000  2 0            
N  533616    24 4923583 1276094 00000000000  2 0            
N  533616    25 4923613 1275534 00000000000  2 0            
N  533616    26 4923623 1276344 00000000000  2 0            
N  533616    27 4923683 1275544 00000000000  2 0            
N  533616    28 4923693 1275624 00000000000  2 0            
N  533616    29 4923813 1275634 00000000000  2 0            
N  533616    30 4923823 1275664 00000000000  2 0            
N  533616    31 4923823 1275684 00000000000  2 0            
N  533616    32 4923833 1275714 00000000000  2 0            
N  533616    33 4923833 1275754 00000000000  2 0            
N  533616    34 4923843 1275864 00000000000  3 0            
N  533616    35 4923843 1275924 00000000000  2 0            
N  533616    36 4923863 1276054 00000000000  3 0            
N  533616    37 4923903 1276284 00000000000  2 0            
N  533616    38 4923913 1276324 00000000000  4 0            
N  533616    39 4923913 1276384 00000000000  2 0            
N  533616    40 4923933 1276544 00000000000  2 0            
N  533616    41 4923933 1276654 00000000000  2 0            
N  533616    42 4923973 1276844 00000000000  2 0            
N  533616    43 4923983 1275854 00000000000  2 0            
N  533616    44 4924113 1275864 00000000000  2 0            
N  533616    45 4924143 1277114 00000000000  2 0            
N  533616    46 4924193 1277254 00000000000  2 0            
N  533616    47 4924203 1277384 00000000000  2 0            
N  533616    48 4924243 1278114 00000000000  1 1533626    11
N  533616    49 4924253 1275874 00000000000  2 0            
N  533616    50 4924263 1274985 00000000000  1 0            
N  533616    51 4924263 1278104 00000000000  2 0            
N  533616    52 4924283 1275115 00000000000  2 1            
N  533616    53 4924283 1277664 00000000000  2 0            
N  533616    54 4924303 1275874 00000000000  2 0            
N  533616    55 4924333 1277784 00000000000  3 0            
N  533616    56 4924343 1277904 00000000000  2 0            
N  533616    57 4924353 1277974 00000000000  2 0            
N  533616    58 4924373 1278084 00000000000  2 0            
N  533616    59 4924373 1278114 00000000000  1 1533626    24
N  533616    60 4924913 1275984 00000000000  2 0            
N  533616    61 4924943 1276014 00000000000  2 0            
N  533616    62 4925223 1276104 00000000000  2 0            
N  533616    63 4925363 1275515 00000000000  1 0            
N  533616    64 4925363 1275525 00000000000  1 0            
N  533616    65 4925483 1276164 00000000000  2 0            
N  533616    66 4925663 1277734 00000000000  3 0            
N  533616    67 4925673 1276094 00000000000  2 0            
N  533616    68 4925723 1275595 00000000000  2 0            
N  533616    69 4925853 1276194 00000000000  2 0            
N  533616    70 4925873 1276244 00000000000  2 0            
N  533616    71 4925933 1275115 00000000000  1 1533606   122
N  533616    72 4925933 1277704 00000000000  2 0            
N  533616    73 4925963 1276874 00000000000  2 0            
N  533616    74 4925983 1277694 00000000000  2 0            
N  533616    75 4925993 1275774 00000000000  2 0            
N  533616    76 4926033 1276524 00000000000  2 0            
N  533616    77 4926073 1275824 00000000000  2 0            
N  533616    78 4926073 1277264 00000000000  2 0            
N  533616    79 4926103 1275854 00000000000  2 0            
N  533616    80 4926143 1275914 00000000000  3 0            
N  533616    81 4926203 1277684 00000000000  3 0            
N  533616    82 4926263 1276054 00000000000  2 0            
N  533616    83 4926273 1277684 00000000000  2 0            
N  533616    84 4926303 1277684 00000000000  2 0            
N  533616    85 4926333 1277684 00000000000  2 0            
N  533616    86 4926373 1277684 00000000000  2 0            
N  533616    87 4926403 1275285 00000000000  4 0            
N  533616    88 4926403 1276214 00000000000  2 0            
N  533616    89 4926513 1277694 00000000000  2 0            
N  533616    90 4926583 1276404 00000000000  2 0            
N  533616    91 4926633 1276464 00000000000  3 0            
N  533616    92 4926723 1276594 00000000000  2 0            
N  533616    93 4926753 1277684 00000000000  2 0            
N  533616    94 4926823 1276764 00000000000  2 0            
N  533616    95 4926843 1276784 00000000000  2 0            
N  533616    96 4926933 1275425 00000000000  2 0            
N  533616    97 4926953 1276904 00000000000  3 0            
N  533616    98 4926953 1277664 00000000000  2 0            
N  533616    99 4926963 1277204 00000000000  2 0            
N  533616   100 4926983 1277144 00000000000  2 0            
N  533616   101 4927003 1277064 00000000000  2 0            
N  533616   102 4927113 1277404 00000000000  2 0            
N  533616   103 4927183 1277444 00000000000  2 0            
N  533616   104 4927213 1275655 00000000000  2 0            
N  533616   105 4927223 1277474 00000000000  3 0            
N  533616   106 4927243 1277504 00000000000  2 0            
N  533616   107 4927323 1277514 00000000000  2 0            
N  533616   108 4927333 1275775 00000000000  2 0            
N  533616   109 4927393 1275824 00000000000  1 1533617     2
N  533616   110 4927393 1277514 00000000000  1 1533617     3
N  533616   111 4922893 1276354 00000000000  1 1533615   117
N  533616   112 4923992 1276315 00000000000  1 0            
N  533616   113 4927393 1276873 00000000000  1 1533617    91
N  533616   114 4925942 1277895 00000000000  1 0            
N  533616   115 4926269 1277902 00000000000  1 0            
N  533616   116 4925883 1278114 00000000000  1 1533626    58
N  533616   117 4925890 1278097 00000000000  3 0            
N  533616   118 4925950 1278114 00000000000  1 1533626    77
N  533616   119 4925350 1277746 00000000000  1 0            
N  533616   120 4926430 1275115 00000000000  1 1533606   147
N  533617     1 4927243 1277504 00000000000  1 0            
N  533617     2 4927393 1275824 00000000000  1 1533616   109
N  533617     3 4927393 1277514 00000000000  1 1533616   110
N  533617     4 4927393 1277584 00000000000  2 1            
N  533617     5 4927553 1277474 00000000000  2 0            
N  533617     6 4927633 1276044 00000000000  2 0            
N  533617     7 4927663 1277464 00000000000  2 0            
N  533617     8 4927703 1274925 00000000000  1 0            
N  533617     9 4927713 1275115 00000000000  1 1533607    25
N  533617    10 4927713 1275125 00000000000  2 0            
N  533617    11 4927743 1275115 00000000000  1 1            
N  533617    12 4927743 1275175 00000000000  2 0            
N  533617    13 4927763 1276174 00000000000  2 0            
N  533617    14 4927793 1275675 00000000000  2 0            
N  533617    15 4927793 1275725 00000000000  2 0            
N  533617    16 4927793 1275755 00000000000  2 0            
N  533617    17 4927833 1277734 00000000000  2 0            
N  533617    18 4927853 1276264 00000000000  2 0            
N  533617    19 4927873 1275265 00000000000  2 0            
N  533617    20 4927893 1276264 00000000000  2 0            
N  533617    21 4927903 1275415 00000000000  2 0            
N  533617    22 4927903 1276035 00000000000  2 0            
N  533617    23 4927923 1276025 00000000000  2 0            
N  533617    24 4927953 1276304 00000000000  2 0            
N  533617    25 4927973 1276354 00000000000  2 0            
N  533617    26 4928023 1276454 00000000000  2 0            
N  533617    27 4928073 1278114 00000000000  1 1533627     9
N  533617    28 4928083 1278084 00000000000  2 0            
N  533617    29 4928113 1276784 01000000000  2 0            
N  533617    30 4928133 1277484 00000000000  2 0            
N  533617    31 4928153 1276764 00000000000  2 0            
N  533617    32 4928193 1277874 00000000000  4 0            
N  533617    33 4928293 1276784 00000000000  2 0            
N  533617    34 4928343 1277334 00000000000  2 0            
N  533617    35 4928343 1278114 00000000000  1 1533627    13
N  533617    36 4928353 1277494 00000000000  3 0            
N  533617    37 4928363 1277144 00000000000  2 0            
N  533617    38 4928363 1277284 00000000000  2 0            
N  533617    39 4928373 1277734 00000000000  2 0            
N  533617    40 4928503 1277984 00000000000  2 0            
N  533617    41 4928533 1278054 00000000000  1 0            
N  533617    42 4928603 1277594 00000000000  2 0            
N  533617    43 4928653 1277514 00000000000  4 0            
N  533617    44 4928653 1277534 00000000000  2 0            
N  533617    45 4928853 1277384 00000000000  4 0            
N  533617    46 4928873 1277644 00000000000  1 0            
N  533617    47 4928913 1277374 00000000000  2 0            
N  533617    48 4928913 1277514 00000000000  1 0            
N  533617    49 4928923 1277324 00000000000  2 0            
N  533617    50 4928943 1277504 00000000000  2 0            
N  533617    51 4929073 1277364 00000000000  2 0            
N  533617    52 4929083 1277234 00000000000  2 0            
N  533617    53 4929163 1277184 00000000000  2 0            
N  533617    54 4929283 1277334 00000000000  2 0            
N  533617    55 4929323 1277114 00000000000  2 0            
N  533617    56 4929403 1277124 00000000000  2 0            
N  533617    57 4929413 1277304 00000000000  2 0            
N  533617    58 4929653 1277114 00000000000  2 0            
N  533617    59 4929873 1277104 00000000000  2 0            
N  533617    60 4930243 1277044 00000000000  2 0            
N  533617    61 4930333 1277004 00000000000  2 0            
N  533617    62 4930503 1277294 00000000000  2 0            
N  533617    63 4930543 1274925 00000000000  1 0            
N  533617    64 4930553 1276894 00000000000  2 0            
N  533617    65 4930613 1277244 00000000000  2 0            
N  533617    66 4930623 1275115 00000000000  2 1            
N  533617    67 4930663 1276865 00000000000  2 0            
N  533617    68 4930723 1277214 00000000000  2 0            
N  533617    69 4930743 1277854 00000000000  1 0            
N  533617    70 4930803 1275225 00000000000  2 0            
N  533617    71 4930803 1276805 00000000000  2 0            
N  533617    72 4930883 1277164 00000000000  2 0            
N  533617    73 4930903 1275245 00000000000  2 0            
N  533617    74 4930913 1277154 00000000000  3 0            
N  533617    75 4930943 1277294 00000000000  2 0            
N  533617    76 4930953 1276715 00000000000  2 0            
N  533617    77 4931033 1276675 00000000000  2 0            
N  533617    78 4931073 1277115 00000000000  2 0            
N  533617    79 4931093 1277404 00000000000  2 0            
N  533617    80 4931173 1276605 00000000000  2 0            
N  533617    81 4931183 1275245 00000000000  2 0            
N  533617    82 4931293 1277504 00000000000  2 0            
N  533617    83 4931333 1277035 00000000000  2 0            
N  533617    84 4931433 1277005 00000000000  2 0            
N  533617    85 4931443 1277624 00000000000  2 0            
N  533617    86 4931453 1275325 00000000000  2 0            
N  533617    87 4931453 1276475 00000000000  2 0            
N  533617    88 4931563 1276425 00000000000  1 0            
N  533617    89 4931773 1276995 00000000000  1 0            
N  533617    90 4931782 1275395 00000000000  1 0            
N  533617    91 4927393 1276873 00000000000  1 1533616   113
N  533617    92 4928414 1276837 00000000000  1 0            
N  533617    93 4929438 1277325 00000000000  1 0            
N  533617    94 4931892 1277687 00000000000  1 1533710   147
N  533622     1 4904896 1278414 00000000000  1 1533621    97
N  533622     2 4904946 1278464 00000000000  2 0            
N  533622     3 4904975 1278484 00000000000  2 0            
N  533622     4 4904975 1278574 00000000000  2 0            
N  533622     5 4904975 1278594 00000000000  2 0            
N  533622     6 4905035 1279594 00000000000  2 0            
N  533622     7 4905045 1278764 00000000000  2 0            
N  533622     8 4905075 1279164 00000000000  2 0            
N  533622     9 4905095 1279904 00000000000  2 0            
N  533622    10 4905105 1279574 00000000000  2 0            
N  533622    11 4905115 1280084 00000000000  2 0            
N  533622    12 4905135 1279574 00000000000  2 0            
N  533622    13 4905225 1280124 00000000000  2 0            
N  533622    14 4905275 1280154 00000000000  2 0            
N  533622    15 4905395 1280244 00000000000  2 0            
N  533622    16 4905615 1280504 00000000000  2 0            
N  533622    17 4905735 1280574 00000000000  2 0            
N  533622    18 4905785 1280524 00000000000  2 0            
N  533622    19 4905895 1280484 00000000000  2 0            
N  533622    20 4905995 1280554 00000000000  2 0            
N  533622    21 4906425 1280964 00000000000  2 0            
N  533622    22 4906665 1281104 00000000000  1 0            
N  533622    23 4907045 1280884 00000000000  2 0            
N  533622    24 4907175 1281034 00000000000  2 0            
N  533622    25 4907195 1281104 00000000000  1 0            
N  533622    26 4907335 1280914 00000000000  2 0            
N  533622    27 4907615 1280764 00000000000  2 0            
N  533622    28 4907635 1280934 00000000000  2 0            
N  533622    29 4907775 1281024 00000000000  1 0            
N  533622    30 4908895 1278114 00000000000  1 1533612    48
N  533622    31 4909155 1278494 00000000000  2 0            
N  533622    32 4909395 1278644 00000000000  1 1533623     1
N  533623     1 4909395 1278644 00000000000  1 1533622    32
N  533623     2 4909455 1278664 00000000000  2 0            
N  533623     3 4909875 1278794 00000000000  2 0            
N  533623     4 4909915 1278784 00000000000  1 0            
N  533623     5 4910595 1278874 00000000000  1 0            
N  533623     6 4910725 1278884 00000000000  2 0            
N  533623     7 4910795 1278904 00000000000  2 0            
N  533623     8 4910855 1278914 00000000000  2 0            
N  533623     9 4910895 1278954 00000000000  2 0            
N  533623    10 4910985 1279054 00000000000  2 0            
N  533623    11 4911015 1279124 00000000000  2 0            
N  533623    12 4911055 1279244 00000000000  2 0            
N  533623    13 4911075 1279334 00000000000  2 0            
N  533623    14 4911165 1279264 00000000000  2 0            
N  533623    15 4911185 1279214 00000000000  2 0            
N  533623    16 4911395 1279374 00000000000  2 0            
N  533623    17 4911675 1279524 00000000000  2 0            
N  533623    18 4911805 1279564 00000000000  2 0            
N  533623    19 4911845 1279574 00000000000  2 0            
N  533623    20 4912155 1279814 00000000000  2 0            
N  533623    21 4912464 1281104 00000000000  2 0            
N  533623    22 4912524 1281044 00000000000  4 0            
N  533623    23 4912614 1280764 00000000000  4 0            
N  533623    24 4912724 1279894 00000000000  2 0            
N  533623    25 4912964 1280014 00000000000  2 0            
N  533623    26 4913224 1280084 00000000000  2 0            
N  533623    27 4913314 1280084 00000000000  2 0            
N  533623    28 4913324 1280634 00000000000  4 0            
N  533623    29 4913464 1280104 00000000000  2 0            
N  533623    30 4913634 1280464 00000000000  4 0            
N  533623    31 4913804 1280194 00000000000  1 0            
N  533623    32 4913864 1280334 00000000000  4 0            
N  533623    33 4913894 1280314 00000000000  2 1533624     3
N  533624     1 4913804 1280194 00000000000  1 0            
N  533624     2 4913894 1280184 00000000000  2 1            
N  533624     3 4913894 1280314 00000000000  2 1533623    33
N  533624     4 4913924 1280284 00000000000  4 0            
N  533624     5 4913994 1280174 00000000000  2 0            
N  533624     6 4914024 1280204 00000000000  4 0            
N  533624     7 4914084 1280164 00000000000  4 0            
N  533624     8 4914134 1280104 00000000000  4 0            
N  533624     9 4914214 1279624 00000000000  2 0            
N  533624    10 4914214 1280044 00000000000  4 0            
N  533624    11 4914244 1280004 00000000000  4 0            
N  533624    12 4914274 1279964 00000000000  4 0            
N  533624    13 4914314 1279934 00000000000  4 0            
N  533624    14 4914344 1279914 00000000000  4 0            
