H  NLA       N01-07L-2K 21996  80
N  513357    10 4820244 1241517 00000000000  2 0            
N  513357    11 4820264 1240427 00000000000  2 0            
N  513357    12 4820614 1241487 00000000000  2 0            
N  513357    13 4820624 1240447 00000000000  2 0            
N  513357    14 4820734 1241467 00000000000  2 0            
N  513357    15 4820774 1241467 00000000000  2 0            
N  513357    16 4820794 1240467 00000000000  2 0            
N  513357    17 4821004 1240417 00000000000  2 0            
N  513357    18 4821004 1241457 00000000000  2 0            
N  513357    19 4821184 1240607 00000000000  2 0            
N  513357    20 4821184 1240887 00000000000  2 0            
N  513357    21 4821224 1240527 00000000000  2 0            
N  513357    22 4821434 1240957 00000000000  2 0            
N  513357    23 4821474 1241357 00000000000  3 0            
N  513357    24 4821504 1241037 00000000000  2 0            
N  513357    25 4821504 1241167 00000000000  2 0            
N  513357    26 4821504 1241237 00000000000  2 0            
N  513357    27 4821514 1241077 00000000000  2 0            
N  513357    28 4821514 1241117 00000000000  2 0            
N  513357    29 4821534 1241467 00000000000  2 0            
N  513357    30 4821584 1241517 00000000000  2 0            
N  513357    31 4821674 1241557 00000000000  2 0            
N  513357    32 4821774 1242057 00000000000  1 0            
N  513357    33 4821784 1241567 00000000000  2 0            
N  513357    34 4821784 1241957 00000000000  2 0            
N  513357    35 4821814 1241917 00000000000  3 0            
N  513357    36 4821824 1241667 00000000000  2 0            
N  513357    37 4821834 1241887 00000000000  2 0            
N  513357    38 4821884 1241747 00000000000  3 0            
N  513357    39 4822054 1241757 00000000000  2 0            
N  513357    40 4822164 1241767 00000000000  2 0            
N  513357    41 4822264 1241767 00000000000  3 0            
N  513357    42 4822264 1241887 00000000000  1 0            
N  513357    43 4822294 1241767 00000000000  1 0            
N  513363     1 4801376 1243066 00000000000  2 0            
N  513363     2 4801406 1242556 00000000000  1 1513362    62
N  513363     3 4801406 1243046 00000000000  5 1513362    63
N  513363     4 4801416 1243036 00000000000  4 0            
N  513363     5 4801596 1243196 00000000000  2 0            
N  513363     6 4801666 1243366 00000000000  2 0            
N  513363     7 4801676 1243286 00000000000  2 0            
N  513363     8 4801676 1243326 00000000000  2 0            
N  513363     9 4801866 1242736 00000000000  4 0            
N  513363    10 4802126 1243706 00000000000  3 0            
N  513363    11 4802146 1243886 00000000000  2 0            
N  513363    12 4802186 1242516 01000000000  2 0            
N  513363    13 4802295 1244256 00000000000  2 0            
N  513363    14 4802306 1242216 00000000000  4 0            
N  513363    15 4802326 1242116 00000000000  4 1            
N  513363    16 4802326 1242156 00000000000  4 0            
N  513363    17 4802336 1242006 00000000000  2 0            
N  513363    18 4803045 1244706 00000000000  2 0            
N  513363    19 4803095 1244726 00000000000  2 0            
N  513363    20 4803245 1244806 00000000000  2 0            
N  513363    21 4803565 1244936 00000000000  3 0            
N  513363    22 4803635 1244786 00000000000  2 0            
N  513363    23 4803705 1245006 00000000000  2 0            
N  513363    24 4803785 1245066 00000000000  1 0            
N  513363    25 4803845 1244656 00000000000  2 0            
N  513363    26 4803865 1241916 00000000000  1 0            
N  513363    27 4803895 1244626 00000000000  2 0            
N  513363    28 4803925 1244516 00000000000  2 0            
N  513363    29 4803995 1244466 00000000000  2 0            
N  513363    30 4804085 1244426 00000000000  2 0            
N  513363    31 4804155 1244406 00000000000  2 0            
N  513363    32 4804255 1244356 00000000000  2 0            
N  513363    33 4804305 1243596 00000000000  2 0            
N  513363    34 4804315 1243206 00000000000  2 0            
N  513363    35 4804315 1244026 00000000000  2 0            
N  513363    36 4804365 1242116 00000000000  2 1            
N  513363    37 4804395 1243346 00000000000  2 0            
N  513363    38 4804405 1242136 00000000000  2 0            
N  513363    39 4804415 1244216 00000000000  2 0            
N  513363    40 4804445 1242146 00000000000  2 0            
N  513363    41 4804465 1242906 00000000000  2 0            
N  513363    42 4804505 1243316 00000000000  2 0            
N  513363    43 4804515 1242186 00000000000  2 0            
N  513363    44 4804565 1242116 00000000000  1 1513353    60
N  513363    45 4804585 1242156 00000000000  2 0            
N  513363    46 4804615 1242386 00000000000  2 0            
N  513363    47 4804625 1242276 00000000000  2 0            
N  513363    48 4804645 1242246 00000000000  4 0            
N  513363    49 4804645 1242766 00000000000  2 0            
N  513363    50 4804675 1242726 00000000000  2 0            
N  513363    51 4804685 1242686 00000000000  2 0            
N  513363    52 4804685 1242706 00000000000  2 0            
N  513363    53 4804695 1242266 00000000000  2 0            
N  513363    54 4805075 1244746 00000000000  1 0            
N  513363    55 4805095 1244716 00000000000  2 0            
N  513363    56 4805135 1244686 00000000000  2 0            
N  513363    57 4805195 1244316 00000000000  2 0            
N  513363    58 4805245 1242296 00000000000  2 0            
N  513363    59 4805395 1243846 00000000000  2 0            
N  513363    60 4805445 1242316 00000000000  2 0            
N  513363    61 4805555 1242316 00000000000  2 0            
N  513363    62 4805645 1242306 00000000000  2 0            
N  513363    63 4805725 1242296 00000000000  2 0            
N  513363    64 4805735 1242226 00000000000  2 0            
N  513363    65 4805845 1242206 00000000000  1 0            
N  513363    66 4805905 1243256 00000000000  1 1513364     3
N  513363    67 4805905 1243746 00000000000  1 1513364     4
N  513363    68 4802136 1244090 00000000000  1 0            
N  513363    69 4801409 1243745 00000000000  2 0            
N  513363    70 4803247 1242116 00000000000  1 1513353    62
N  513363    71 4801406 1243745 00000000000  1 1513362    65
N  513364     1 4805845 1242206 00000000000  1 0            
N  513364     2 4805905 1242216 00000000000  2 1            
N  513364     3 4805905 1243256 00000000000  1 1513363    66
N  513364     4 4805905 1243746 00000000000  1 1513363    67
N  513364     5 4806005 1243616 00000000000  2 0            
N  513364     6 4806005 1243686 00000000000  2 0            
N  513364     7 4806045 1243446 00000000000  2 0            
N  513364     8 4806095 1242186 00000000000  3 0            
N  513364     9 4806125 1242166 00000000000  3 0            
N  513364    10 4806155 1242116 00000000000  1 1513354     1
N  513364    11 4806155 1242246 00000000000  3 0            
N  513364    12 4806165 1242146 00000000000  2 0            
N  513364    13 4806165 1242186 00000000000  1 0            
N  513364    14 4806195 1242306 00000000000  2 0            
N  513364    15 4806235 1242126 00000000000  2 0            
N  513364    16 4806235 1242346 00000000000  2 0            
N  513364    17 4806265 1243286 00000000000  2 0            
N  513364    18 4806285 1242156 00000000000  2 0            
N  513364    19 4806285 1242176 00000000000  2 0            
N  513364    20 4806365 1242226 00000000000  2 0            
N  513364    21 4806365 1243126 00000000000  3 0            
N  513364    22 4806395 1243066 00000000000  2 0            
N  513364    23 4806425 1242206 00000000000  2 0            
N  513364    24 4806425 1242666 00000000000  2 0            
N  513364    25 4806445 1242716 00000000000  2 0            
N  513364    26 4806445 1243256 01000000000  2 0            
N  513364    27 4806475 1242806 00000000000  2 0            
N  513364    28 4806495 1242956 00000000000  2 0            
N  513364    29 4806535 1242296 00000000000  2 0            
N  513364    30 4806635 1243306 00000000000  2 0            
N  513364    31 4806635 1243486 00000000000  2 0            
N  513364    32 4806645 1243386 00000000000  2 0            
N  513364    33 4806665 1243346 00000000000  2 0            
N  513364    34 4806855 1243676 00000000000  2 0            
N  513364    35 4806945 1243746 00000000000  2 0            
N  513364    36 4806985 1242556 00000000000  2 0            
N  513364    37 4807005 1244266 00000000000  2 0            
N  513364    38 4807015 1244196 00000000000  2 0            
N  513364    39 4807015 1244356 00000000000  2 0            
N  513364    40 4807055 1244006 00000000000  2 0            
N  513364    41 4807055 1244476 00000000000  2 0            
N  513364    42 4807075 1242716 00000000000  2 0            
N  513364    43 4807155 1242746 00000000000  2 0            
N  513364    44 4807155 1244606 00000000000  2 0            
N  513364    45 4807345 1242936 00000000000  2 0            
N  513364    46 4807375 1242976 00000000000  2 0            
N  513364    47 4807465 1243006 00000000000  2 0            
N  513364    48 4807485 1245106 00000000000  1 0            
N  513364    49 4807645 1243176 00000000000  2 0            
N  513364    50 4807655 1243156 00000000000  2 0            
N  513364    51 4807665 1242076 00000000000  1 0            
N  513364    52 4807695 1243196 00000000000  2 0            
N  513364    53 4807735 1242116 00000000000  2 1            
N  513364    54 4807765 1243266 00000000000  2 0            
N  513364    55 4807795 1243286 00000000000  2 0            
N  513364    56 4807815 1242186 00000000000  2 0            
N  513364    57 4807865 1242226 00000000000  2 0            
N  513364    58 4808035 1243396 00000000000  2 0            
N  513364    59 4808055 1242356 00000000000  2 0            
N  513364    60 4808085 1242376 00000000000  2 0            
N  513364    61 4808345 1243536 00000000000  3 0            
N  513364    62 4808395 1243586 00000000000  4 0            
N  513364    63 4808455 1243756 00000000000  1 0            
N  513364    64 4808515 1242626 00000000000  2 0            
N  513364    65 4808555 1242656 00000000000  3 0            
N  513364    66 4808575 1242606 00000000000  2 0            
N  513364    67 4808605 1242556 00000000000  2 0            
N  513364    68 4808625 1242116 00000000000  2 1            
N  513364    69 4808625 1242136 00000000000  2 0            
N  513364    70 4808665 1241896 00000000000  1 0            
N  513364    71 4808705 1243586 00000000000  2 0            
N  513364    72 4808745 1242746 00000000000  2 0            
N  513364    73 4808765 1243566 00000000000  2 0            
N  513364    74 4808855 1242806 00000000000  2 0            
N  513364    75 4808985 1242896 00000000000  2 0            
N  513364    76 4808995 1242986 00000000000  2 0            
N  513364    77 4809005 1242876 00000000000  4 0            
N  513364    78 4809025 1243026 00000000000  2 0            
N  513364    79 4809035 1242896 00000000000  3 0            
N  513364    80 4809045 1243056 00000000000  2 0            
N  513364    81 4809065 1243166 00000000000  2 0            
N  513364    82 4809145 1243256 00000000000  2 0            
N  513364    83 4809155 1243756 00000000000  2 0            
N  513364    84 4809155 1243786 00000000000  2 0            
N  513364    85 4809165 1243326 00000000000  2 0            
N  513364    86 4809165 1243726 00000000000  2 0            
N  513364    87 4809175 1242956 00000000000  2 0            
N  513364    88 4809185 1244106 00000000000  2 0            
N  513364    89 4809195 1243506 00000000000  4 0            
N  513364    90 4809265 1243856 01000000000  2 0            
N  513364    91 4809275 1243516 00000000000  2 0            
N  513364    92 4809275 1244216 00000000000  2 0            
N  513364    93 4809285 1242996 00000000000  2 0            
N  513364    94 4809355 1243516 00000000000  2 0            
N  513364    95 4809405 1244446 00000000000  2 0            
N  513364    96 4809435 1243506 00000000000  2 0            
N  513364    97 4809475 1244506 00000000000  2 0            
N  513364    98 4809485 1243086 00000000000  2 0            
N  513364    99 4809585 1244586 00000000000  2 0            
N  513364   100 4809615 1244626 00000000000  2 0            
N  513364   101 4809685 1244666 00000000000  2 0            
N  513364   102 4809725 1243226 00000000000  2 0            
N  513364   103 4809805 1244746 00000000000  2 0            
N  513364   104 4809825 1244756 00000000000  2 0            
N  513364   105 4809945 1245066 00000000000  1 0            
N  513364   106 4810015 1243286 00000000000  2 0            
N  513364   107 4810035 1243286 00000000000  1 0            
N  513364   108 4810035 1243496 00000000000  2 0            
N  513364   109 4810045 1244986 00000000000  2 0            
N  513364   110 4810095 1244016 00000000000  2 0            
N  513364   111 4810135 1243496 00000000000  2 0            
N  513364   112 4810225 1243496 00000000000  2 0            
N  513364   113 4810335 1243476 00000000000  1 0            
N  513364   114 4810405 1244256 00000000000  1 1513365     5
N  513365     1 4810035 1243286 00000000000  1 0            
N  513365     2 4810335 1243476 00000000000  1 0            
N  513365     3 4810405 1243276 00000000000  2 1            
N  513365     4 4810405 1243486 00000000000  2 1            
N  513365     5 4810405 1244256 00000000000  1 1513364   114
N  513365     6 4810485 1243276 00000000000  2 0            
N  513365     7 4810495 1242006 00000000000  1 0            
N  513365     8 4810525 1243286 00000000000  2 0            
N  513365     9 4810545 1243626 00000000000  2 0            
N  513365    10 4810565 1243286 00000000000  2 0            
N  513365    11 4810575 1243536 00000000000  2 0            
N  513365    12 4810595 1243786 00000000000  2 0            
N  513365    13 4810605 1242116 00000000000  2 1            
N  513365    14 4810725 1242116 00000000000  2 1            
N  513365    15 4810765 1243326 00000000000  2 0            
N  513365    16 4810925 1243946 00000000000  3 0            
N  513365    17 4810925 1244466 00000000000  2 0            
N  513365    18 4810925 1244696 00000000000  2 0            
N  513365    19 4810995 1244886 00000000000  1 0            
N  513365    20 4811005 1244586 00000000000  2 0            
N  513365    21 4811055 1243396 00000000000  2 0            
N  513365    22 4811125 1244126 00000000000  2 0            
N  513365    23 4811135 1242246 00000000000  2 0            
N  513365    24 4811195 1244406 00000000000  2 0            
N  513365    25 4811265 1242516 00000000000  2 0            
N  513365    26 4811375 1243586 00000000000  2 0            
N  513365    27 4811425 1243616 00000000000  3 0            
N  513365    28 4811515 1244346 00000000000  2 0            
N  513365    29 4811555 1244266 00000000000  4 0            
N  513365    30 4811695 1244286 00000000000  4 0            
N  513365    31 4811725 1243716 00000000000  2 0            
N  513365    32 4811745 1244306 00000000000  2 0            
N  513365    33 4811805 1244116 00000000000  2 0            
N  513365    34 4811855 1242906 00000000000  2 0            
N  513365    35 4811855 1243046 00000000000  2 0            
N  513365    36 4811865 1243696 00000000000  2 0            
N  513365    37 4811865 1244026 00000000000  2 0            
N  513365    38 4811885 1243146 00000000000  2 0            
N  513365    39 4811895 1244346 00000000000  2 0            
N  513365    40 4811905 1243976 00000000000  2 0            
N  513365    41 4811965 1243846 00000000000  2 0            
N  513365    42 4811975 1243696 00000000000  2 0            
N  513365    43 4812005 1243696 00000000000  4 0            
N  513365    44 4812055 1243526 00000000000  2 0            
N  513365    45 4812055 1244396 00000000000  2 0            
N  513365    46 4812065 1243696 00000000000  2 0            
N  513365    47 4812085 1243466 00000000000  2 0            
N  513365    48 4812215 1243686 00000000000  3 0            
N  513365    49 4812305 1243686 00000000000  2 0            
N  513365    50 4812335 1244426 00000000000  2 0            
N  513365    51 4812345 1244036 00000000000  2 0            
N  513365    52 4812445 1244326 00000000000  1 0            
N  513365    53 4812525 1243706 00000000000  2 0            
N  513365    54 4812545 1245006 00000000000  2 0            
N  513365    55 4812555 1244416 00000000000  2 0            
N  513365    56 4812555 1245006 00000000000  2 0            
N  513365    57 4812555 1245066 00000000000  1 0            
N  513365    58 4812575 1244456 00000000000  4 0            
N  513365    59 4812605 1244246 00000000000  2 0            
N  513365    60 4812655 1245046 01000000000  3 0            
N  513365    61 4812675 1244776 00000000000  2 0            
N  513365    62 4812725 1244646 00000000000  4 0            
N  513365    63 4812754 1245106 00000000000  1 0            
N  513365    64 4812815 1244246 00000000000  2 0            
N  513365    65 4812884 1244746 00000000000  2 0            
N  513365    66 4812915 1243796 00000000000  2 0            
N  513365    67 4813004 1244876 00000000000  2 0            
N  513365    68 4813034 1243976 00000000000  2 0            
N  513365    69 4813054 1244126 00000000000  3 0            
N  513365    70 4813064 1244936 00000000000  2 0            
N  513365    71 4813144 1244986 00000000000  2 0            
N  513365    72 4813214 1245026 00000000000  2 0            
N  513365    73 4813304 1244116 00000000000  2 0            
N  513365    74 4813334 1243466 00000000000  2 0            
N  513365    75 4813344 1244136 00000000000  3 0            
N  513365    76 4813444 1244356 00000000000  2 0            
N  513365    77 4813444 1245026 00000000000  1 0            
N  513365    78 4813534 1244406 00000000000  2 0            
N  513365    79 4813604 1244436 00000000000  2 0            
N  513365    80 4813764 1243006 00000000000  2 0            
N  513365    81 4813814 1243006 00000000000  2 0            
N  513365    82 4813894 1244616 00000000000  2 0            
N  513365    83 4814074 1243016 00000000000  2 0            
N  513365    84 4814134 1244756 00000000000  5 0            
N  513365    85 4814384 1243016 00000000000  2 0            
N  513365    86 4814514 1244756 00000000000  2 0            
N  513365    87 4814564 1244756 00000000000  2 0            
N  513365    88 4814604 1244756 00000000000  2 0            
N  513365    89 4814634 1242966 00000000000  1 0            
N  513365    90 4814644 1244756 00000000000  2 0            
N  513365    91 4814674 1245056 00000000000  2 0            
N  513365    92 4814714 1244756 00000000000  2 0            
N  513365    93 4814754 1244756 00000000000  1 0            
N  513365    94 4813090 1244604 00000000000  3 0            
N  513365    95 4810537 1243757 00000000000  1 0            
N  513365    96 4811785 1242784 00000000000  2 0            
N  513366     1 4814634 1242966 00000000000  1 0            
N  513366     2 4814754 1244756 00000000000  1 0            
N  513366     3 4814904 1242946 00000000000  2 1            
N  513366     4 4814904 1244756 00000000000  2 1            
N  513366     5 4815034 1242886 00000000000  2 0            
N  513366     6 4815084 1244736 00000000000  2 0            
N  513366     7 4815204 1244756 00000000000  2 0            
N  513366     8 4815274 1244776 00000000000  2 0            
N  513366     9 4815354 1244806 00000000000  2 0            
N  513366    10 4815434 1242816 00000000000  2 0            
N  513366    11 4815454 1244826 00000000000  2 0            
N  513366    12 4815674 1242816 00000000000  2 0            
N  513366    13 4815704 1242116 00000000000  1 1513356     3
N  513366    14 4815704 1244866 00000000000  2 0            
N  513366    15 4815764 1242276 00000000000  2 0            
N  513366    16 4815764 1242816 00000000000  3 0            
N  513366    17 4815794 1242356 00000000000  2 0            
N  513366    18 4815804 1242436 00000000000  2 0            
N  513366    19 4815804 1242686 00000000000  2 0            
N  513366    20 4815824 1242816 00000000000  2 0            
N  513366    21 4815934 1244926 00000000000  2 0            
N  513366    22 4815964 1242836 00000000000  2 0            
N  513366    23 4815984 1245086 00000000000  1 0            
N  513366    24 4816034 1244966 00000000000  2 0            
N  513366    25 4816084 1244976 00000000000  2 0            
N  513366    26 4816104 1242866 00000000000  2 0            
N  513366    27 4816114 1244986 00000000000  4 0            
N  513366    28 4816154 1242876 00000000000  2 0            
N  513366    29 4816234 1242886 00000000000  2 0            
N  513366    30 4816314 1242906 00000000000  2 0            
N  513366    31 4816334 1245066 00000000000  2 0            
N  513366    32 4816434 1242926 00000000000  2 0            
N  513366    33 4816454 1245106 00000000000  1 0            
N  513366    34 4816474 1244796 00000000000  2 0            
N  513366    35 4816924 1242116 00000000000  1 1            
N  513366    36 4816954 1243046 00000000000  2 0            
N  513366    37 4816964 1243016 00000000000  2 0            
N  513366    38 4816994 1242706 00000000000  2 0            
N  513366    39 4817024 1239517 00000000000  1 0            
N  513366    40 4817034 1242116 00000000000  1 1513356    30
N  513366    41 4817044 1244256 00000000000  2 0            
N  513366    42 4817054 1245016 00000000000  1 0            
N  513366    43 4817064 1243226 00000000000  2 0            
N  513366    44 4817084 1242176 00000000000  2 0            
N  513366    45 4817104 1244176 00000000000  2 0            
N  513366    46 4817114 1243176 00000000000  2 0            
N  513366    47 4817174 1244966 00000000000  2 0            
N  513366    48 4817194 1243316 00000000000  4 0            
N  513366    49 4817224 1243356 00000000000  2 0            
N  513366    50 4817234 1244126 00000000000  2 0            
N  513366    51 4817274 1244116 00000000000  2 0            
N  513366    52 4817364 1243116 00000000000  2 0            
N  513366    53 4817364 1243486 00000000000  2 0            
N  513366    54 4817524 1243666 00000000000  2 0            
N  513366    55 4817534 1244806 00000000000  2 0            
N  513366    56 4817564 1242916 00000000000  2 0            
N  513366    57 4817564 1244056 00000000000  2 0            
N  513366    58 4817644 1243726 00000000000  2 0            
N  513366    59 4817704 1244776 00000000000  2 0            
N  513366    60 4817734 1244866 00000000000  2 0            
N  513366    61 4817834 1242676 00000000000  2 0            
N  513366    62 4817854 1243896 00000000000  2 0            
N  513366    63 4817904 1243876 00000000000  4 0            
N  513366    64 4817934 1243906 00000000000  5 0            
N  513366    65 4817984 1243956 00000000000  5 0            
N  513366    66 4818004 1243936 00000000000  2 0            
N  513366    67 4818004 1243966 00000000000  2 0            
N  513366    68 4818044 1244036 00000000000  2 0            
N  513366    69 4818054 1243876 00000000000  2 0            
N  513366    70 4818184 1242666 00000000000  2 0            
N  513366    71 4818204 1244726 00000000000  2 0            
N  513366    72 4818224 1244726 00000000000  2 0            
N  513366    73 4818294 1243846 00000000000  2 0            
