H  NLA       N01-07L-2K 21996  80
N  503067   168 4715014 1219217 00000000000  2 0            
N  503067   169 4715014 1220577 00000000000  2 0            
N  503067   170 4715034 1219297 00000000000  4 0            
N  503067   171 4715034 1219457 00000000000  2 0            
N  503067   172 4715044 1219327 00000000000  2 0            
N  503067   173 4715094 1220757 00000000000  2 0            
N  503067   174 4715124 1219687 00000000000  2 0            
N  503067   175 4715164 1220967 00000000000  2 0            
N  503067   176 4715174 1219797 00000000000  4 0            
N  503067   177 4715194 1219797 00000000000  3 0            
N  503067   178 4715194 1219867 00000000000  3 0            
N  503067   179 4715204 1221037 00000000000  2 0            
N  503067   180 4715234 1220397 00000000000  2 0            
N  503067   181 4715264 1220617 00000000000  2 0            
N  503067   182 4715274 1221117 00000000000  1 1503077   116
N  503067   183 4715394 1220797 00000000000  2 0            
N  503067   184 4715414 1221027 00000000000  1 0            
N  503067   185 4715424 1220837 00000000000  2 0            
N  503067   186 4715424 1220997 00000000000  2 0            
N  503067   187 4713939 1220467 01000000000  2 0            
N  503067   188 4711546 1220014 01000000000  1 0            
N  503067   189 4711544 1218966 01000000000  2 0            
N  503067   190 4711643 1218803 01000000000  3 0            
N  503067   191 4711579 1218432 00000000000  2 0            
N  503067   192 4711437 1218117 00000000000  1 1503057    68
N  503067   193 4713709 1218358 00000000000  1 0            
N  503067   194 4714296 1218829 00000000000  1 0            
N  503067   195 4714544 1219000 00000000000  1 0            
N  503067   196 4714974 1219309 00000000000  1 0            
N  503067   197 4715514 1218757 00000000000  1 0            
N  503067   198 4713563 1220689 00000000000  1 0            
N  503076     1 4704844 1221117 00000000000  1 0            
N  503076     2 4706914 1221247 00000000000  2 1            
N  503076     3 4707094 1221117 00000000000  1 1503066     8
N  503077     1 4713044 1222677 00000000000  2 0            
N  503077     2 4713064 1223067 00000000000  2 0            
N  503077     3 4713074 1223087 00000000000  2 0            
N  503077     4 4713104 1222877 00000000000  2 0            
N  503077     5 4713124 1222337 00000000000  2 0            
N  503077     6 4713154 1222297 00000000000  2 0            
N  503077     7 4713154 1222457 00000000000  2 0            
N  503077     8 4713154 1223187 00000000000  2 0            
N  503077     9 4713214 1222237 00000000000  2 0            
N  503077    10 4713284 1222227 00000000000  2 0            
N  503077    11 4713304 1223917 00000000000  2 0            
N  503077    12 4713314 1224117 00000000000  1 1513007    21
N  503077    13 4713324 1222227 00000000000  2 0            
N  503077    14 4713324 1224047 00000000000  2 0            
N  503077    15 4713394 1223727 00000000000  2 0            
N  503077    16 4713444 1222247 00000000000  2 0            
N  503077    17 4713464 1223577 00000000000  2 0            
N  503077    18 4713624 1222287 00000000000  2 0            
N  503077    19 4713754 1220937 00000000000  1 0            
N  503077    20 4713794 1220887 00000000000  1 0            
N  503077    21 4713824 1221117 00000000000  2 1            
N  503077    22 4713904 1221117 00000000000  2 1            
N  503077    23 4713914 1221137 00000000000  2 0            
N  503077    24 4713924 1222437 00000000000  3 0            
N  503077    25 4713974 1221327 00000000000  2 0            
N  503077    26 4714004 1221467 00000000000  2 0            
N  503077    27 4714044 1221677 00000000000  2 0            
N  503077    28 4714044 1222467 00000000000  2 0            
N  503077    29 4714064 1223217 00000000000  2 0            
N  503077    30 4714074 1221587 00000000000  2 0            
N  503077    31 4714074 1223157 00000000000  2 0            
N  503077    32 4714074 1223177 00000000000  2 0            
N  503077    33 4714104 1223107 00000000000  2 0            
N  503077    34 4714114 1221777 00000000000  2 0            
N  503077    35 4714114 1223087 00000000000  4 0            
N  503077    36 4714134 1223047 00000000000  2 0            
N  503077    37 4714194 1222967 00000000000  4 0            
N  503077    38 4714204 1222997 00000000000  2 0            
N  503077    39 4714214 1223347 00000000000  2 0            
N  503077    40 4714214 1223537 00000000000  2 0            
N  503077    41 4714224 1221727 00000000000  2 0            
N  503077    42 4714234 1221747 00000000000  2 0            
N  503077    43 4714234 1222567 00000000000  2 0            
N  503077    44 4714234 1223367 00000000000  3 0            
N  503077    45 4714244 1223637 00000000000  2 0            
N  503077    46 4714254 1223117 01000000000  2 0            
N  503077    47 4714254 1223627 00000000000  2 0            
N  503077    48 4714254 1223687 00000000000  3 0            
N  503077    49 4714284 1222737 00000000000  2 0            
N  503077    50 4714284 1223227 00000000000  2 0            
N  503077    51 4714284 1223257 00000000000  2 0            
N  503077    52 4714284 1223297 00000000000  2 0            
N  503077    53 4714284 1223927 00000000000  1 0            
N  503077    54 4714344 1222707 00000000000  2 0            
N  503077    55 4714374 1222687 00000000000  4 0            
N  503077    56 4714424 1222747 00000000000  4 0            
N  503077    57 4714434 1223837 00000000000  2 0            
N  503077    58 4714444 1222777 00000000000  2 0            
N  503077    59 4714494 1221867 00000000000  2 0            
N  503077    60 4714504 1221957 00000000000  2 0            
N  503077    61 4714514 1222617 00000000000  2 0            
N  503077    62 4714514 1223897 00000000000  4 0            
N  503077    63 4714534 1223957 00000000000  2 0            
N  503077    64 4714534 1224117 00000000000  1 1513007    43
N  503077    65 4714554 1221987 00000000000  2 0            
N  503077    66 4714564 1222667 00000000000  2 0            
N  503077    67 4714574 1222007 00000000000  2 0            
N  503077    68 4714604 1222847 00000000000  2 0            
N  503077    69 4714604 1223967 00000000000  2 0            
N  503077    70 4714664 1222017 00000000000  2 0            
N  503077    71 4714664 1222887 00000000000  2 0            
N  503077    72 4714674 1222527 00000000000  2 0            
N  503077    73 4714694 1221997 00000000000  4 0            
N  503077    74 4714714 1222507 01000000000  2 0            
N  503077    75 4714714 1222907 00000000000  2 0            
N  503077    76 4714744 1222547 00000000000  2 0            
N  503077    77 4714764 1222077 00000000000  2 0            
N  503077    78 4714764 1224057 00000000000  1 0            
N  503077    79 4714804 1222457 00000000000  2 0            
N  503077    80 4714814 1221117 00000000000  1 1503067   158
N  503077    81 4714824 1222447 00000000000  2 0            
N  503077    82 4714834 1221137 00000000000  2 0            
N  503077    83 4714844 1221117 00000000000  1 1503067   159
N  503077    84 4714844 1222097 00000000000  2 0            
N  503077    85 4714844 1223007 00000000000  2 0            
N  503077    86 4714864 1221167 00000000000  2 0            
N  503077    87 4714864 1222167 00000000000  3 0            
N  503077    88 4714874 1222207 00000000000  2 0            
N  503077    89 4714874 1222227 00000000000  2 0            
N  503077    90 4714874 1222247 00000000000  2 0            
N  503077    91 4714934 1221217 00000000000  2 0            
N  503077    92 4714934 1221857 00000000000  2 0            
N  503077    93 4714964 1221677 00000000000  2 0            
N  503077    94 4714964 1221697 00000000000  2 0            
N  503077    95 4714964 1222387 00000000000  2 0            
N  503077    96 4714974 1221257 01000000000  2 0            
N  503077    97 4714974 1221567 00000000000  2 0            
N  503077    98 4714984 1221287 00000000000  5 0            
N  503077    99 4714984 1221397 00000000000  2 0            
N  503077   100 4714984 1221497 00000000000  4 0            
N  503077   101 4714994 1221337 00000000000  2 0            
N  503077   102 4714994 1221367 00000000000  2 0            
N  503077   103 4715004 1222367 00000000000  2 0            
N  503077   104 4715014 1222167 00000000000  2 0            
N  503077   105 4715034 1221307 00000000000  2 0            
N  503077   106 4715044 1223107 00000000000  2 0            
N  503077   107 4715054 1221437 00000000000  2 0            
N  503077   108 4715094 1222217 00000000000  2 0            
N  503077   109 4715144 1222267 00000000000  2 0            
N  503077   110 4715154 1221347 00000000000  4 0            
N  503077   111 4715194 1222347 00000000000  4 0            
N  503077   112 4715204 1221297 00000000000  3 0            
N  503077   113 4715234 1222427 00000000000  2 0            
N  503077   114 4715244 1221307 00000000000  4 0            
N  503077   115 4715254 1222327 00000000000  2 0            
N  503077   116 4715274 1221117 00000000000  1 1503067   182
N  503077   117 4715274 1222447 00000000000  2 0            
N  503077   118 4715294 1221147 00000000000  2 0            
N  503077   119 4715354 1221287 01000000000  3 0            
N  503077   120 4715374 1221117 00000000000  2 1            
N  503077   121 4715384 1222267 00000000000  2 0            
N  503077   122 4715414 1221027 00000000000  1 0            
N  503077   123 4715424 1222257 00000000000  2 0            
N  503077   124 4715464 1222457 00000000000  2 0            
N  503077   125 4715574 1222397 00000000000  2 0            
N  503077   126 4715634 1223547 00000000000  2 0            
N  503077   127 4715654 1222207 00000000000  2 0            
N  503077   128 4715674 1223877 00000000000  2 0            
N  503077   129 4715674 1223937 00000000000  2 0            
N  503077   130 4715704 1221407 00000000000  2 0            
N  503077   131 4715724 1224097 00000000000  1 0            
N  503077   132 4715754 1222127 00000000000  2 0            
N  503077   133 4715764 1221447 00000000000  4 0            
N  503077   134 4715854 1221717 00000000000  2 0            
N  503077   135 4715914 1221507 00000000000  1 1503170     1
N  503077   136 4715913 1222637 00000000000  1 1503170     2
N  503167     1 4751891 1221048 00000000000  1 0            
N  503167     2 4751911 1221048 00000000000  1 1503260     1
N  503170     1 4715914 1221507 00000000000  1 1503077   135
N  503170     2 4715913 1222637 00000000000  1 1503077   136
N  503170     3 4715934 1221527 00000000000  2 0            
N  503170     4 4715953 1222537 00000000000  2 0            
N  503170     5 4715984 1221537 00000000000  2 0            
N  503170     6 4716153 1222287 00000000000  2 0            
N  503170     7 4716293 1221777 00000000000  2 0            
N  503170     8 4716323 1221857 00000000000  2 0            
N  503171     1 4722383 1223197 00000000000  1 0            
N  503171     2 4722383 1223557 00000000000  2 0            
N  503171     3 4722393 1223507 00000000000  2 0            
N  503171     4 4722463 1224117 00000000000  1 1513101    55
N  503171     5 4722483 1223817 00000000000  2 0            
N  503171     6 4722493 1223537 00000000000  2 0            
N  503171     7 4722493 1223867 00000000000  2 0            
N  503171     8 4722493 1223957 00000000000  2 0            
N  503171     9 4722503 1223967 00000000000  2 0            
N  503171    10 4722533 1223367 00000000000  2 0            
N  503171    11 4722543 1224057 00000000000  5 0            
N  503171    12 4722553 1223887 00000000000  2 0            
N  503171    13 4722563 1223857 00000000000  2 0            
N  503171    14 4722563 1224087 00000000000  2 0            
N  503171    15 4722573 1223677 00000000000  2 0            
N  503171    16 4722713 1223197 00000000000  2 0            
N  503171    17 4722753 1223157 00000000000  2 0            
N  503171    18 4722793 1223127 00000000000  2 0            
N  503171    19 4722843 1223127 00000000000  2 0            
N  503171    20 4722973 1223107 00000000000  2 0            
N  503171    21 4723223 1223127 00000000000  2 0            
N  503171    22 4723373 1223167 00000000000  2 0            
N  503171    23 4723473 1223167 00000000000  2 0            
N  503171    24 4723593 1223177 00000000000  2 0            
N  503171    25 4723683 1223177 00000000000  3 0            
N  503171    26 4723793 1223157 00000000000  2 0            
N  503171    27 4723793 1223177 00000000000  3 0            
N  503171    28 4723793 1223337 00000000000  2 0            
N  503171    29 4723793 1223537 00000000000  2 0            
N  503171    30 4723803 1223617 00000000000  2 0            
N  503171    31 4723843 1223147 00000000000  2 0            
N  503171    32 4723853 1223167 00000000000  2 0            
N  503171    33 4723873 1223737 00000000000  2 0            
N  503171    34 4723893 1224077 00000000000  1 0            
N  503171    35 4723913 1223887 00000000000  2 0            
N  503171    36 4723953 1224057 00000000000  2 0            
N  503171    37 4723993 1223107 00000000000  2 0            
N  503171    38 4723993 1223127 00000000000  2 0            
N  503171    39 4724033 1223107 00000000000  3 0            
N  503171    40 4724103 1223077 00000000000  2 0            
N  503171    41 4724173 1223027 00000000000  2 0            
N  503171    42 4724323 1222927 00000000000  2 0            
N  503171    43 4724343 1222627 00000000000  2 0            
N  503171    44 4724343 1222777 00000000000  2 0            
N  503171    45 4724343 1222817 00000000000  2 0            
N  503171    46 4724343 1222857 00000000000  2 0            
N  503171    47 4724343 1222907 00000000000  2 0            
N  503171    48 4724433 1222527 00000000000  2 0            
N  503171    49 4724533 1222447 00000000000  2 0            
N  503171    50 4724593 1222397 00000000000  2 0            
N  503171    51 4724613 1222377 00000000000  2 0            
N  503171    52 4724803 1222277 00000000000  2 0            
N  503171    53 4724833 1222257 00000000000  1 0            
N  503171    54 4724729 1222277 00000000000  1 0            
N  503171    55 4724678 1222068 00000000000  1 0            
N  503172     1 4724833 1222257 00000000000  1 0            
N  503172     2 4724913 1222207 00000000000  2 1            
N  503172     3 4724913 1222217 00000000000  2 1            
N  503172     4 4725053 1222117 00000000000  3 0            
N  503172     5 4725103 1222037 00000000000  2 0            
N  503172     6 4725133 1222207 00000000000  2 0            
N  503172     7 4725163 1222237 00000000000  2 0            
N  503172     8 4725203 1221877 00000000000  2 0            
N  503172     9 4725213 1222297 00000000000  2 0            
N  503172    10 4725333 1221917 00000000000  2 0            
N  503172    11 4725393 1222547 00000000000  2 0            
N  503172    12 4725423 1221927 00000000000  2 0            
N  503172    13 4725553 1221937 00000000000  2 0            
N  503172    14 4725573 1222807 00000000000  2 0            
N  503172    15 4725683 1222957 00000000000  2 0            
N  503172    16 4725913 1221917 00000000000  2 0            
N  503172    17 4725913 1223197 00000000000  2 0            
N  503172    18 4725953 1223517 00000000000  2 0            
N  503172    19 4725993 1223617 00000000000  2 0            
N  503172    20 4726053 1221947 00000000000  2 0            
N  503172    21 4726113 1224117 00000000000  1 1513102    18
N  503172    22 4726143 1221947 00000000000  2 0            
N  503172    23 4726463 1221927 00000000000  3 0            
N  503172    24 4726563 1222057 00000000000  2 0            
N  503172    25 4726663 1222227 00000000000  2 0            
N  503172    26 4726823 1222077 00000000000  2 0            
N  503172    27 4726893 1222197 00000000000  2 0            
N  503172    28 4726893 1222847 00000000000  2 0            
N  503172    29 4726923 1222867 00000000000  2 0            
N  503172    30 4727083 1222437 00000000000  2 0            
N  503172    31 4727103 1222447 00000000000  2 0            
N  503172    32 4727273 1223057 00000000000  2 0            
N  503172    33 4727313 1223217 00000000000  2 0            
N  503172    34 4727443 1223867 00000000000  2 0            
N  503172    35 4727513 1224067 00000000000  1 0            
N  503172    36 4727743 1222707 00000000000  2 0            
N  503172    37 4727993 1222997 00000000000  2 0            
N  503172    38 4728033 1223047 00000000000  2 0            
N  503172    39 4728283 1223417 00000000000  2 0            
N  503172    40 4728443 1223617 00000000000  2 0            
N  503172    41 4728473 1223667 00000000000  2 0            
N  503172    42 4728543 1223787 00000000000  2 0            
N  503172    43 4728573 1223967 00000000000  2 0            
N  503172    44 4728633 1224027 00000000000  1 0            
N  503173     1 4731472 1223727 00000000000  2 0            
N  503173     2 4731632 1224117 00000000000  1 1513103    56
N  503173     3 4731812 1223617 00000000000  2 0            
N  503173     4 4731842 1223647 00000000000  2 0            
N  503173     5 4732012 1223857 00000000000  1 0            
N  503173     6 4732022 1223817 00000000000  2 0            
N  503177     1 4747691 1223757 00000000000  2 0            
N  503177     2 4747791 1223707 00000000000  2 0            
N  503177     3 4748191 1223308 00000000000  2 0            
N  503177     4 4748321 1223218 00000000000  2 0            
N  503177     5 4748481 1223068 00000000000  2 0            
N  503177     6 4748811 1222998 00000000000  2 0            
N  503177     7 4748941 1223018 00000000000  2 0            
N  503177     8 4749001 1223028 00000000000  2 0            
N  503177     9 4749151 1223008 00000000000  2 0            
N  503177    10 4749261 1222988 00000000000  3 0            
N  503177    11 4749321 1223088 00000000000  2 0            
N  503177    12 4749371 1222948 00000000000  2 0            
N  503177    13 4749451 1223238 00000000000  2 0            
N  503177    14 4749471 1223178 00000000000  2 0            
N  503177    15 4749501 1222918 00000000000  2 0            
N  503177    16 4749621 1222878 00000000000  2 0            
N  503177    17 4749741 1223448 00000000000  2 0            
N  503177    18 4749931 1222588 00000000000  2 0            
N  503177    19 4750151 1222448 00000000000  2 0            
N  503177    20 4750311 1222348 00000000000  2 0            
N  503177    21 4750321 1223588 00000000000  2 0            
N  503177    22 4750371 1222308 00000000000  3 0            
N  503177    23 4750441 1223658 00000000000  1 0            
N  503177    24 4750451 1222248 00000000000  2 0            
N  503177    25 4750461 1222408 00000000000  2 0            
N  503177    26 4750481 1222458 00000000000  2 0            
N  503177    27 4750531 1222498 00000000000  2 0            
N  503177    28 4750601 1222518 00000000000  2 0            
N  503177    29 4750791 1221918 00000000000  2 0            
N  503177    30 4750961 1221548 00000000000  2 0            
N  503177    31 4750981 1221488 00000000000  2 0            
N  503177    32 4751131 1221488 00000000000  2 0            
N  503177    33 4751231 1224088 00000000000  1 0            
N  503177    34 4751271 1221478 00000000000  2 0            
N  503177    35 4751281 1222538 00000000000  3 0            
N  503177    36 4751371 1224108 00000000000  2 0            
N  503177    37 4751421 1222468 00000000000  2 0            
N  503177    38 4751441 1222788 00000000000  2 0            
N  503177    39 4751461 1222828 00000000000  2 0            
N  503177    40 4751481 1222398 00000000000  1 0            
N  503177    41 4751491 1223748 00000000000  2 0            
N  503177    42 4751491 1223998 00000000000  2 0            
N  503177    43 4751531 1223688 00000000000  2 0            
N  503177    44 4751541 1223648 00000000000  2 0            
N  503177    45 4751561 1223618 00000000000  2 0            
N  503177    46 4751571 1222928 00000000000  2 0            
N  503177    47 4751601 1222978 00000000000  2 0            
N  503177    48 4751651 1223048 00000000000  2 0            
N  503177    49 4751771 1223078 00000000000  2 0            
N  503177    50 4751811 1221118 00000000000  2 1            
N  503177    51 4751871 1223348 00000000000  3 0            
N  503177    52 4751891 1221048 00000000000  1 0            
N  503177    53 4751901 1223228 00000000000  2 0            
N  503177    54 4751901 1223288 00000000000  4 0            
N  503177    55 4751911 1223228 00000000000  1 1503270     4
N  503177    56 4747594 1224117 00000000000  1 1513107   102
N  503250     1 4753990 1216508 00000000000  1 0            
N  503250     2 4754010 1216768 00000000000  2 0            
N  503250     3 4754220 1216908 00000000000  2 0            
N  503250     4 4754340 1216998 00000000000  2 0            
N  503250     5 4754580 1216948 00000000000  2 0            
N  503250     6 4754600 1217138 00000000000  2 0            
N  503250     7 4754810 1217388 00000000000  2 0            
N  503250     8 4754830 1217418 00000000000  2 0            
N  503250     9 4754930 1217488 00000000000  2 0            
N  503250    10 4755070 1217658 00000000000  2 0            
N  503250    11 4755170 1217778 00000000000  2 0            
N  503250    12 4755480 1217808 00000000000  2 0            
N  503250    13 4755770 1217768 00000000000  2 0            
N  503250    14 4755810 1217808 00000000000  2 0            
N  503250    15 4755840 1218038 00000000000  1 0            
N  503250    16 4755890 1218038 00000000000  2 0            
N  503250    17 4755920 1218098 00000000000  2 0            
N  503250    18 4755920 1218108 00000000000  1 0            
N  503250    19 4756070 1217898 00000000000  2 0            
N  503250    20 4756180 1217978 00000000000  1 0            
N  503250    21 4756190 1217878 00000000000  2 0            
N  503250    22 4756200 1217898 00000000000  2 0            
N  503250    23 4756230 1217948 00000000000  3 0            
N  503250    24 4756410 1218108 00000000000  1 1            
N  503260     1 4751911 1221048 00000000000  1 1503167     2
N  503260     2 4752151 1220938 00000000000  2 0            
N  503260     3 4752261 1220818 00000000000  2 0            
N  503260     4 4752611 1220658 00000000000  2 0            
N  503260     5 4752890 1220468 00000000000  2 0            
N  503260     6 4753250 1220708 00000000000  2 0            
N  503260     7 4753280 1220718 00000000000  2 0            
N  503260     8 4753390 1220768 00000000000  2 0            
N  503260     9 4753420 1220778 00000000000  2 0            
N  503260    10 4753660 1220958 00000000000  2 0            
N  503260    11 4753730 1220998 00000000000  1 0            
N  503260    12 4754020 1221068 00000000000  2 0            
N  503260    13 4754110 1220838 00000000000  2 0            
N  503260    14 4754110 1221118 00000000000  1 1503270    57
N  503260    15 4754180 1220738 00000000000  2 0            
N  503260    16 4754730 1220548 00000000000  2 0            
N  503260    17 4754900 1220288 00000000000  2 0            
N  503260    18 4754910 1220238 00000000000  2 0            
N  503260    19 4755100 1220058 00000000000  2 0            
N  503260    20 4755290 1219948 00000000000  2 0            
N  503260    21 4755430 1219868 00000000000  2 0            
N  503260    22 4755770 1219748 00000000000  2 0            
