H  NLA       N01-07L-2K 21996  80
N  493047    70 4715654 1189050 00000000000  2 0            
N  493047    71 4715654 1189730 00000000000  2 0            
N  493047    72 4715674 1188220 00000000000  2 0            
N  493047    73 4715674 1190380 00000000000  2 0            
N  493047    74 4715674 1190430 00000000000  2 0            
N  493047    75 4715674 1190920 00000000000  2 0            
N  493047    76 4715854 1188950 00000000000  2 0            
N  493047    77 4715874 1188120 00000000000  1 1            
N  493047    78 4715914 1188870 00000000000  1 1493140     2
N  493056     1 4708365 1194010 00000000000  1 0            
N  493056     2 4708585 1193850 00000000000  2 0            
N  493056     3 4708695 1193620 00000000000  2 0            
N  493056     4 4708695 1193640 00000000000  2 0            
N  493056     5 4708735 1191070 00000000000  1 0            
N  493056     6 4708825 1191110 00000000000  2 0            
N  493056     7 4708865 1191110 00000000000  2 0            
N  493056     8 4708915 1191110 00000000000  2 0            
N  493056     9 4708915 1193600 00000000000  2 0            
N  493056    10 4708935 1193610 00000000000  2 0            
N  493056    11 4708945 1191130 00000000000  2 0            
N  493056    12 4708985 1191110 00000000000  2 0            
N  493056    13 4709045 1191150 00000000000  2 0            
N  493056    14 4709175 1191110 00000000000  2 0            
N  493056    15 4709185 1193610 00000000000  2 0            
N  493056    16 4709195 1193580 00000000000  2 0            
N  493056    17 4709375 1193520 00000000000  3 0            
N  493056    18 4709415 1193450 00000000000  2 0            
N  493056    19 4709445 1191270 00000000000  2 0            
N  493056    20 4709505 1193420 00000000000  2 0            
N  493056    21 4709515 1191230 00000000000  2 0            
N  493056    22 4709525 1191300 00000000000  2 0            
N  493056    23 4709665 1193880 00000000000  1 0            
N  493056    24 4709835 1193240 00000000000  2 0            
N  493056    25 4709855 1191380 00000000000  2 0            
N  493056    26 4709985 1191310 00000000000  2 0            
N  493056    27 4710035 1193130 00000000000  2 0            
N  493056    28 4710035 1193160 00000000000  2 0            
N  493056    29 4710145 1191260 00000000000  2 0            
N  493056    30 4710285 1191170 00000000000  2 0            
N  493056    31 4710325 1191270 00000000000  2 0            
N  493056    32 4710365 1191430 00000000000  2 0            
N  493056    33 4710495 1192950 00000000000  2 0            
N  493056    34 4710525 1193000 00000000000  2 0            
N  493056    35 4710545 1193100 00000000000  2 0            
N  493056    36 4710565 1191600 00000000000  2 0            
N  493056    37 4710575 1193130 00000000000  2 0            
N  493056    38 4710625 1192980 00000000000  2 0            
N  493056    39 4710735 1193160 00000000000  2 0            
N  493056    40 4710785 1191620 00000000000  2 0            
N  493056    41 4711065 1193130 00000000000  2 0            
N  493056    42 4711105 1192920 00000000000  2 0            
N  493056    43 4711195 1191760 00000000000  2 0            
N  493056    44 4711295 1192940 00000000000  2 0            
N  493056    45 4711415 1192080 00000000000  1 1493057     1
N  493056    46 4711415 1192890 00000000000  1 1493057     2
N  493057     1 4711415 1192080 00000000000  1 1493056    45
N  493057     2 4711415 1192890 00000000000  1 1493056    46
N  493057     3 4711515 1192210 00000000000  2 0            
N  493057     4 4711525 1192880 00000000000  2 0            
N  493057     5 4711605 1192330 00000000000  2 0            
N  493057     6 4711615 1192870 00000000000  2 0            
N  493057     7 4711685 1192510 00000000000  2 0            
N  493057     8 4711705 1192720 00000000000  2 0            
N  493057     9 4711725 1192820 00000000000  4 0            
N  493057    10 4711785 1192800 00000000000  4 0            
N  493057    11 4711875 1192910 00000000000  2 0            
N  493057    12 4711935 1192730 00000000000  2 0            
N  493057    13 4712045 1193030 00000000000  2 0            
N  493057    14 4712205 1193090 00000000000  2 0            
N  493057    15 4712285 1192810 00000000000  2 0            
N  493057    16 4712305 1193270 00000000000  2 0            
N  493057    17 4712335 1192820 00000000000  2 0            
N  493057    18 4712474 1193350 00000000000  2 0            
N  493057    19 4712564 1193410 00000000000  2 0            
N  493057    20 4712584 1192830 00000000000  2 0            
N  493057    21 4712804 1193460 00000000000  2 0            
N  493057    22 4712834 1193460 00000000000  2 0            
N  493057    23 4712894 1192910 00000000000  2 0            
N  493057    24 4712934 1193520 00000000000  2 0            
N  493057    25 4713294 1193020 00000000000  2 0            
N  493057    26 4713294 1193030 00000000000  2 0            
N  493057    27 4713294 1194030 00000000000  1 0            
N  493057    28 4713314 1193090 00000000000  2 0            
N  493057    29 4713314 1194040 00000000000  2 0            
N  493057    30 4713334 1193110 00000000000  2 0            
N  493057    31 4713364 1194070 00000000000  2 0            
N  493057    32 4713394 1193110 00000000000  2 0            
N  493057    33 4713464 1194050 00000000000  2 0            
N  493057    34 4713554 1194070 00000000000  2 0            
N  493057    35 4713634 1194120 00000000000  1 1493067    14
N  493057    36 4713644 1192920 00000000000  2 0            
N  493057    37 4713744 1192910 00000000000  2 0            
N  493057    38 4714004 1191000 00000000000  1 0            
N  493057    39 4714164 1192750 00000000000  2 0            
N  493057    40 4714244 1191110 00000000000  2 0            
N  493057    41 4714374 1191270 00000000000  2 0            
N  493057    42 4714374 1192700 00000000000  2 0            
N  493057    43 4714444 1191430 00000000000  2 0            
N  493057    44 4714564 1191490 00000000000  2 0            
N  493057    45 4714574 1191700 00000000000  2 0            
N  493057    46 4714574 1191810 00000000000  2 0            
N  493057    47 4714604 1192720 00000000000  2 0            
N  493057    48 4714644 1192050 00000000000  2 0            
N  493057    49 4714674 1192830 00000000000  4 0            
N  493057    50 4714724 1192660 00000000000  2 0            
N  493057    51 4714734 1192780 00000000000  3 0            
N  493057    52 4714744 1192750 00000000000  2 0            
N  493057    53 4714764 1192530 00000000000  2 0            
N  493057    54 4714784 1192570 00000000000  2 0            
N  493057    55 4714814 1192360 00000000000  4 0            
N  493057    56 4714834 1192860 00000000000  4 0            
N  493057    57 4714884 1192230 00000000000  2 0            
N  493057    58 4714954 1192950 00000000000  4 0            
N  493057    59 4714964 1193110 00000000000  2 0            
N  493057    60 4714984 1192990 00000000000  6 0            
N  493057    61 4715024 1193010 00000000000  6 0            
N  493057    62 4715064 1192120 00000000000  2 0            
N  493057    63 4715104 1192120 00000000000  2 0            
N  493057    64 4715114 1193020 00000000000  6 0            
N  493057    65 4715134 1192050 00000000000  2 0            
N  493057    66 4715144 1192980 00000000000  6 0            
N  493057    67 4715184 1191390 00000000000  2 0            
N  493057    68 4715184 1192940 00000000000  5 0            
N  493057    69 4715184 1193260 00000000000  2 0            
N  493057    70 4715184 1193430 00000000000  2 0            
N  493057    71 4715274 1193540 00000000000  2 0            
N  493057    72 4715274 1193680 00000000000  2 0            
N  493057    73 4715284 1193740 00000000000  2 0            
N  493057    74 4715294 1193760 00000000000  2 0            
N  493057    75 4715304 1191620 00000000000  2 0            
N  493057    76 4715304 1193790 00000000000  2 0            
N  493057    77 4715314 1193460 00000000000  2 0            
N  493057    78 4715324 1191930 00000000000  2 0            
N  493057    79 4715344 1192950 00000000000  4 0            
N  493057    80 4715394 1193790 00000000000  2 0            
N  493057    81 4715424 1193750 00000000000  2 0            
N  493057    82 4715434 1192940 00000000000  4 0            
N  493057    83 4715464 1191250 00000000000  2 0            
N  493057    84 4715464 1193740 00000000000  2 0            
N  493057    85 4715524 1191180 00000000000  2 0            
N  493057    86 4715534 1191160 00000000000  2 0            
N  493057    87 4715534 1193810 00000000000  2 0            
N  493057    88 4715544 1191110 00000000000  2 0            
N  493057    89 4715584 1191040 00000000000  1 0            
N  493057    90 4715584 1193890 00000000000  2 0            
N  493057    91 4715604 1192760 00000000000  4 0            
N  493057    92 4715664 1193820 00000000000  2 0            
N  493057    93 4715664 1194120 00000000000  1 1493067    38
N  493057    94 4715764 1192780 00000000000  2 0            
N  493057    95 4713714 1194090 00000000000  1 0            
N  493066     1 4706655 1194450 00000000000  1 0            
N  493066     2 4706725 1197119 00000000000  1 0            
N  493066     3 4706915 1194450 00000000000  2 1            
N  493066     4 4706915 1197059 00000000000  2 1            
N  493066     5 4706945 1197059 00000000000  2 0            
N  493066     6 4707015 1194490 00000000000  2 0            
N  493066     7 4707165 1197089 00000000000  2 0            
N  493066     8 4707285 1194480 00000000000  2 0            
N  493066     9 4707405 1197119 00000000000  1 1493076    22
N  493066    10 4707415 1196989 00000000000  3 0            
N  493066    11 4707445 1196969 00000000000  2 0            
N  493066    12 4707485 1197019 00000000000  2 0            
N  493066    13 4707655 1196789 00000000000  2 0            
N  493066    14 4707675 1197039 00000000000  2 0            
N  493066    15 4707695 1194240 00000000000  2 0            
N  493066    16 4707715 1196709 00000000000  2 0            
N  493066    17 4707775 1194240 00000000000  2 0            
N  493066    18 4707845 1194240 00000000000  2 0            
N  493066    19 4707865 1196479 00000000000  2 0            
N  493066    20 4707885 1194240 00000000000  2 0            
N  493066    21 4707975 1196299 00000000000  2 0            
N  493066    22 4708015 1194240 00000000000  2 0            
N  493066    23 4708035 1194240 00000000000  2 0            
N  493066    24 4708075 1194160 00000000000  2 0            
N  493066    25 4708195 1196170 00000000000  2 0            
N  493066    26 4708215 1194120 00000000000  2 1            
N  493066    27 4708235 1196160 00000000000  2 0            
N  493066    28 4708365 1194010 00000000000  1 0            
N  493066    29 4708855 1195900 00000000000  2 0            
N  493066    30 4708995 1195150 00000000000  2 0            
N  493066    31 4709045 1195100 00000000000  2 0            
N  493066    32 4709055 1195030 00000000000  2 0            
N  493066    33 4709075 1195310 00000000000  2 0            
N  493066    34 4709085 1195260 00000000000  2 0            
N  493066    35 4709105 1195790 00000000000  2 0            
N  493066    36 4709135 1194820 00000000000  2 0            
N  493066    37 4709185 1194760 00000000000  2 0            
N  493066    38 4709235 1195480 00000000000  2 0            
N  493066    39 4709245 1195490 00000000000  2 0            
N  493066    40 4709245 1195520 00000000000  2 0            
N  493066    41 4709255 1195510 00000000000  2 0            
N  493066    42 4709465 1194690 00000000000  2 0            
N  493066    43 4709595 1194500 00000000000  2 0            
N  493066    44 4709665 1193880 00000000000  1 0            
N  493066    45 4709705 1194120 00000000000  2 1            
N  493066    46 4709815 1194370 00000000000  2 0            
N  493066    47 4709865 1194440 00000000000  2 0            
N  493066    48 4709975 1194330 00000000000  2 0            
N  493067     1 4712714 1194800 00000000000  2 0            
N  493067     2 4712944 1194940 00000000000  2 0            
N  493067     3 4712944 1195220 00000000000  2 0            
N  493067     4 4713004 1195440 00000000000  2 0            
N  493067     5 4713014 1195540 00000000000  2 0            
N  493067     6 4713034 1195380 00000000000  2 0            
N  493067     7 4713154 1195740 00000000000  2 0            
N  493067     8 4713194 1194120 00000000000  2 1            
N  493067     9 4713294 1194030 00000000000  1 0            
N  493067    10 4713514 1195840 00000000000  2 0            
N  493067    11 4713554 1194230 00000000000  2 0            
N  493067    12 4713594 1194150 00000000000  2 0            
N  493067    13 4713614 1194120 00000000000  2 1            
N  493067    14 4713634 1194120 00000000000  1 1493057    35
N  493067    15 4713664 1194230 00000000000  2 0            
N  493067    16 4713714 1194090 00000000000  1 0            
N  493067    17 4713714 1194120 00000000000  2 1            
N  493067    18 4713724 1194130 00000000000  2 0            
N  493067    19 4713734 1194200 00000000000  2 0            
N  493067    20 4713764 1196010 00000000000  2 0            
N  493067    21 4713784 1194180 00000000000  2 0            
N  493067    22 4713864 1196100 00000000000  2 0            
N  493067    23 4714004 1196250 00000000000  2 0            
N  493067    24 4714114 1196510 00000000000  2 0            
N  493067    25 4714374 1196720 00000000000  2 0            
N  493067    26 4714494 1196920 00000000000  2 0            
N  493067    27 4714494 1196950 00000000000  1 0            
N  493067    28 4714884 1197120 00000000000  1 1493077    76
N  493067    29 4715194 1196790 00000000000  2 0            
N  493067    30 4715254 1196450 00000000000  2 0            
N  493067    31 4715334 1196210 00000000000  2 0            
N  493067    32 4715364 1196180 00000000000  2 0            
N  493067    33 4715394 1196700 00000000000  2 0            
N  493067    34 4715414 1195570 00000000000  2 0            
N  493067    35 4715494 1196600 00000000000  2 0            
N  493067    36 4715524 1195360 00000000000  2 0            
N  493067    37 4715594 1195160 00000000000  2 0            
N  493067    38 4715664 1194120 00000000000  1 1493057    93
N  493067    39 4715724 1195010 00000000000  2 0            
N  493067    40 4715764 1194980 00000000000  2 0            
N  493067    41 4715794 1194810 00000000000  2 0            
N  493067    42 4715814 1194780 00000000000  1 0            
N  493067    43 4715814 1194930 00000000000  2 0            
N  493067    44 4715874 1194340 00000000000  2 0            
N  493067    45 4715914 1194470 00000000000  1 1493160     2
N  493076     1 4706915 1197509 00000000000  2 1            
N  493076     2 4706915 1197599 00000000000  2 1            
N  493076     3 4706915 1199899 00000000000  1 1493075    65
N  493076     4 4707015 1198019 00000000000  2 0            
N  493076     5 4707045 1197899 00000000000  2 0            
N  493076     6 4707045 1198009 00000000000  2 0            
N  493076     7 4707065 1197419 00000000000  2 0            
N  493076     8 4707135 1198679 00000000000  2 0            
N  493076     9 4707135 1198689 00000000000  2 0            
N  493076    10 4707145 1198159 00000000000  2 0            
N  493076    11 4707145 1199909 00000000000  2 0            
N  493076    12 4707155 1198139 00000000000  2 0            
N  493076    13 4707215 1198259 00000000000  2 0            
N  493076    14 4707225 1197779 00000000000  2 0            
N  493076    15 4707235 1197729 00000000000  2 0            
N  493076    16 4707285 1197239 00000000000  2 0            
N  493076    17 4707315 1198419 00000000000  2 0            
N  493076    18 4707335 1198709 00000000000  2 0            
N  493076    19 4707345 1198639 00000000000  2 0            
N  493076    20 4707385 1198489 00000000000  2 0            
N  493076    21 4707395 1198559 00000000000  2 0            
N  493076    22 4707405 1197119 00000000000  1 1493066     9
N  493076    23 4707455 1198889 00000000000  2 0            
N  493076    24 4707455 1199059 00000000000  2 0            
N  493076    25 4707605 1199849 00000000000  2 0            
N  493076    26 4707625 1199209 00000000000  2 0            
N  493076    27 4707655 1199849 00000000000  2 0            
N  493076    28 4707855 1199779 00000000000  2 0            
N  493076    29 4707865 1199239 00000000000  2 0            
N  493076    30 4708155 1200039 00000000000  1 0            
N  493076    31 4708245 1199849 00000000000  2 0            
N  493076    32 4708255 1200009 00000000000  3 0            
N  493076    33 4708335 1200009 00000000000  2 0            
N  493076    34 4708345 1199359 00000000000  2 0            
N  493076    35 4708395 1200019 00000000000  2 0            
N  493076    36 4708455 1200019 00000000000  5 0            
N  493076    37 4708465 1199809 00000000000  2 0            
N  493076    38 4708465 1199849 00000000000  2 0            
N  493076    39 4708465 1199879 00000000000  2 0            
N  493076    40 4708535 1199549 00000000000  2 0            
N  493076    41 4708565 1200019 00000000000  4 0            
N  493076    42 4708575 1199629 00000000000  2 0            
N  493076    43 4708735 1200019 00000000000  4 0            
N  493076    44 4708755 1200049 00000000000  2 0            
N  493076    45 4708815 1200109 00000000000  1 0            
N  493076    46 4708895 1199989 00000000000  2 0            
N  493076    47 4708985 1199989 00000000000  2 0            
N  493076    48 4709145 1199959 00000000000  2 0            
N  493076    49 4709245 1199949 00000000000  2 0            
N  493076    50 4709865 1200109 00000000000  2 0            
N  493076    51 4709895 1200109 00000000000  1 0            
N  493076    52 4710415 1199969 00000000000  1 0            
N  493076    53 4710835 1199749 00000000000  2 0            
N  493076    54 4711105 1199589 00000000000  2 0            
N  493076    55 4711125 1199569 00000000000  2 0            
N  493076    56 4711165 1199489 00000000000  2 0            
N  493076    57 4711294 1199249 00000000000  2 0            
N  493076    58 4711384 1199189 00000000000  2 0            
N  493076    59 4711394 1199909 00000000000  2 0            
N  493076    60 4711414 1199179 00000000000  1 1493077     2
N  493076    61 4711414 1199239 00000000000  1 1493077     3
N  493076    62 4711414 1199969 00000000000  1 1493077     5
N  493076    63 4708411 1200119 00000000000  1 1503006   100
N  493076    64 4711027 1199568 00000000000  1 0            
N  493076    65 4711065 1199628 00000000000  1 0            
N  493077     1 4710765 1200109 00000000000  1 0            
N  493077     2 4711414 1199179 00000000000  1 1493076    60
N  493077     3 4711414 1199239 00000000000  1 1493076    61
N  493077     4 4711414 1199869 00000000000  1 1            
N  493077     5 4711414 1199969 00000000000  1 1493076    62
N  493077     6 4711444 1200109 00000000000  1 0            
N  493077     7 4711774 1199249 00000000000  2 0            
N  493077     8 4711884 1199189 00000000000  2 0            
N  493077     9 4711914 1199199 00000000000  2 0            
N  493077    10 4712144 1199339 00000000000  2 0            
N  493077    11 4712294 1199229 00000000000  2 0            
N  493077    12 4712374 1199539 00000000000  2 0            
N  493077    13 4712474 1199679 00000000000  2 0            
N  493077    14 4712494 1199689 00000000000  2 0            
N  493077    15 4712624 1199729 00000000000  2 0            
N  493077    16 4712684 1199299 00000000000  2 0            
N  493077    17 4712714 1199719 00000000000  2 0            
N  493077    18 4712774 1199279 00000000000  2 0            
N  493077    19 4712864 1199239 00000000000  2 0            
N  493077    20 4712924 1199199 00000000000  2 0            
N  493077    21 4713014 1199159 00000000000  2 0            
N  493077    22 4713064 1199649 00000000000  2 0            
N  493077    23 4713104 1199639 00000000000  2 0            
N  493077    24 4713404 1199579 00000000000  2 0            
N  493077    25 4713534 1199129 00000000000  2 0            
N  493077    26 4713564 1199459 00000000000  2 0            
N  493077    27 4713634 1199119 00000000000  3 0            
N  493077    28 4713664 1199139 00000000000  2 0            
N  493077    29 4713734 1199549 00000000000  3 0            
N  493077    30 4713734 1199729 00000000000  3 0            
N  493077    31 4713754 1199299 00000000000  5 0            
N  493077    32 4713754 1199849 00000000000  2 0            
N  493077    33 4713764 1199919 00000000000  2 0            
N  493077    34 4713784 1199369 00000000000  2 0            
N  493077    35 4713784 1200099 00000000000  3 0            
N  493077    36 4713824 1200109 00000000000  1 0            
N  493077    37 4713864 1198929 00000000000  2 0            
N  493077    38 4713874 1199709 00000000000  2 0            
N  493077    39 4713914 1199159 00000000000  4 0            
N  493077    40 4713954 1199129 00000000000  4 0            
N  493077    41 4714044 1198819 00000000000  2 0            
N  493077    42 4714084 1198459 00000000000  2 0            
N  493077    43 4714154 1198479 00000000000  2 0            
N  493077    44 4714154 1198889 00000000000  2 0            
N  493077    45 4714164 1198859 00000000000  2 0            
N  493077    46 4714184 1198969 00000000000  4 0            
N  493077    47 4714194 1198679 00000000000  2 0            
N  493077    48 4714214 1199789 00000000000  2 0            
N  493077    49 4714224 1197990 00000000000  2 0            
N  493077    50 4714244 1198939 00000000000  2 0            
N  493077    51 4714254 1199809 00000000000  2 0            
N  493077    52 4714284 1198359 00000000000  2 0            
N  493077    53 4714294 1197920 00000000000  2 0            
N  493077    54 4714294 1198699 00000000000  2 0            
N  493077    55 4714304 1198060 00000000000  2 0            
N  493077    56 4714324 1198239 00000000000  2 0            
N  493077    57 4714334 1198329 00000000000  2 0            
N  493077    58 4714334 1199889 00000000000  2 0            
N  493077    59 4714364 1198899 00000000000  2 0            
N  493077    60 4714384 1197820 00000000000  4 0            
N  493077    61 4714394 1197850 00000000000  2 0            
N  493077    62 4714464 1197120 00000000000  2 1            
N  493077    63 4714464 1200069 00000000000  2 0            
N  493077    64 4714494 1196950 00000000000  1 0            
N  493077    65 4714504 1198719 00000000000  2 0            
N  493077    66 4714524 1197280 00000000000  2 0            
N  493077    67 4714534 1197400 00000000000  4 0            
N  493077    68 4714544 1197390 00000000000  4 0            
N  493077    69 4714594 1197360 00000000000  4 0            
N  493077    70 4714714 1198729 00000000000  2 0            
N  493077    71 4714714 1199989 00000000000  2 0            
N  493077    72 4714764 1199979 00000000000  2 0            
N  493077    73 4714774 1197260 00000000000  2 0            
N  493077    74 4714834 1199969 00000000000  2 0            
N  493077    75 4714844 1198769 00000000000  2 0            
N  493077    76 4714884 1197120 00000000000  1 1493067    28
N  493077    77 4714914 1199959 00000000000  2 0            
N  493077    78 4715014 1198649 00000000000  2 0            
N  493077    79 4715094 1199919 00000000000  2 0            
N  493077    80 4715144 1198609 00000000000  2 0            
N  493077    81 4715174 1198589 00000000000  2 0            
N  493077    82 4715274 1198569 00000000000  2 0            
N  493077    83 4715474 1199859 00000000000  1 0            
N  493077    84 4715484 1198679 00000000000  2 0            
N  493077    85 4715544 1198519 00000000000  2 0            
N  493077    86 4715554 1198559 00000000000  2 0            
N  493077    87 4715654 1198430 00000000000  2 0            
N  493077    88 4715704 1198370 00000000000  2 0            
N  493077    89 4715774 1198350 00000000000  1 0            
N  493077    90 4714247 1200119 00000000000  1 1503007    37
N  493077    91 4715914 1199147 00000000000  1 1493170    71
N  493077    92 4713342 1199591 00000000000  2 0            
N  493077    93 4713289 1199163 00000000000  2 0            
N  493077    94 4713447 1198884 00000000000  2 0            
N  493077    95 4714178 1198707 00000000000  2 0            
N  493077    96 4714265 1198728 00000000000  2 0            
N  493077    97 4714485 1198738 00000000000  1 0            
N  493077    98 4713630 1199403 00000000000  1 0            
N  493106     1 4743642 1176122 00000000000  2 1            
N  493106     2 4743662 1176102 00000000000  1 0            
N  493106     3 4743682 1176192 00000000000  2 0            
N  493106     4 4743752 1176222 00000000000  2 0            
N  493106     5 4743852 1176232 00000000000  2 0            
N  493106     6 4744122 1176342 00000000000  2 0            
N  493106     7 4744182 1176362 00000000000  2 0            
N  493106     8 4744322 1176612 00000000000  2 0            
N  493106     9 4744632 1176832 00000000000  2 0            
N  493106    10 4744682 1176832 00000000000  2 0            
N  493106    11 4744712 1176832 00000000000  2 0            
N  493106    12 4744742 1179122 00000000000  1 1493116    11
N  493106    13 4744862 1176652 00000000000  2 0            
N  493106    14 4744912 1179052 00000000000  2 0            
N  493106    15 4745092 1178922 00000000000  2 0            
N  493106    16 4745132 1176782 00000000000  2 0            
N  493106    17 4745162 1176792 00000000000  2 0            
N  493106    18 4745232 1177042 00000000000  2 0            
N  493106    19 4745302 1176832 00000000000  2 0            
N  493106    20 4745302 1176882 00000000000  2 0            
N  493106    21 4745322 1177112 00000000000  2 0            
N  493106    22 4745372 1177302 00000000000  3 0            
N  493106    23 4745452 1177672 00000000000  2 0            
N  493106    24 4745532 1177442 00000000000  2 0            
N  493106    25 4745562 1177592 00000000000  2 0            
N  493106    26 4745672 1178692 00000000000  2 0            
N  493106    27 4745702 1178112 00000000000  2 0            
N  493106    28 4745802 1178632 00000000000  2 0            
N  493106    29 4745872 1178552 00000000000  2 0            
N  493106    30 4745932 1178302 00000000000  2 0            
N  493106    31 4745972 1178152 00000000000  2 0            
N  493106    32 4746042 1178322 00000000000  2 0            
N  493106    33 4746142 1178292 00000000000  2 0            
N  493112     1 4724764 1179121 00000000000  1 0            
N  493112     2 4724844 1179741 00000000000  1 0            
N  493112     3 4724894 1179541 00000000000  1 0            
N  493112     4 4724914 1179221 00000000000  2 1            
N  493112     5 4724914 1179261 00000000000  1 1493111    64
N  493112     6 4724914 1179561 00000000000  2 1            
N  493112     7 4724914 1179701 00000000000  2 1            
N  493112     8 4724944 1179581 00000000000  2 0            
N  493112     9 4725004 1179721 00000000000  2 0            
N  493112    10 4725094 1179671 00000000000  2 0            
N  493112    11 4725104 1179811 00000000000  4 0            
N  493112    12 4725194 1179951 00000000000  4 0            
N  493112    13 4725194 1181931 00000000000  1 0            
N  493112    14 4725224 1179941 00000000000  2 0            
N  493112    15 4725234 1179801 00000000000  2 0            
N  493112    16 4725314 1180201 00000000000  2 0            
N  493112    17 4725334 1181881 00000000000  2 0            
N  493112    18 4725394 1180411 00000000000  2 0            
N  493112    19 4725424 1179821 00000000000  2 0            
N  493112    20 4725474 1181871 00000000000  3 0            
N  493112    21 4725504 1180621 00000000000  2 0            
N  493112    22 4725514 1181981 00000000000  2 0            
N  493112    23 4725524 1179841 00000000000  2 0            
N  493112    24 4725524 1180871 00000000000  2 0            
N  493112    25 4725524 1181941 00000000000  2 0            
N  493112    26 4725544 1181791 00000000000  2 0            
N  493112    27 4725574 1180701 00000000000  2 0            
N  493112    28 4725584 1180921 00000000000  2 0            
N  493112    29 4725584 1182111 00000000000  1 0            
N  493112    30 4725594 1179791 00000000000  2 0            
N  493112    31 4725634 1181761 00000000000  2 0            
N  493112    32 4725894 1181781 00000000000  2 0            
N  493112    33 4725934 1179851 00000000000  2 0            
N  493112    34 4726024 1181541 00000000000  2 0            
N  493112    35 4726044 1181191 00000000000  2 0            
N  493112    36 4726044 1181521 00000000000  2 0            
N  493112    37 4726134 1179661 00000000000  2 0            
N  493112    38 4726284 1179501 00000000000  2 0            
N  493112    39 4726444 1179371 00000000000  2 0            
N  493112    40 4726464 1179371 00000000000  2 0            
N  493112    41 4726704 1179381 00000000000  2 0            
N  493112    42 4726734 1179161 00000000000  2 0            
N  493112    43 4726744 1179121 00000000000  1 1493102    14
N  493112    44 4726744 1179231 00000000000  2 0            
N  493112    45 4726774 1179371 00000000000  2 0            
N  493112    46 4726774 1179501 00000000000  2 0            
