H  NLA       N01-07L-2K 21996  80
N  533835    16 4990517 1281815 00000000000  2 0            
N  533835    17 4990537 1281835 00000000000  2 0            
N  533835    18 4990557 1282465 00000000000  2 0            
N  533835    19 4990607 1283675 00000000000  2 0            
N  533835    20 4990657 1281885 00000000000  2 0            
N  533835    21 4990657 1282255 00000000000  2 0            
N  533835    22 4990667 1283155 00000000000  2 0            
N  533835    23 4990687 1281895 00000000000  2 0            
N  533835    24 4990687 1283445 00000000000  2 0            
N  533835    25 4990767 1283445 00000000000  2 0            
N  533835    26 4990777 1282335 00000000000  2 0            
N  533835    27 4990787 1283425 00000000000  2 0            
N  533835    28 4990797 1281985 00000000000  2 0            
N  533835    29 4990807 1283705 00000000000  2 0            
N  533835    30 4990817 1282365 00000000000  2 0            
N  533835    31 4990817 1283405 00000000000  2 0            
N  533835    32 4990877 1283175 00000000000  2 0            
N  533835    33 4990887 1283405 00000000000  2 0            
N  533835    34 4990897 1282425 00000000000  2 0            
N  533835    35 4990927 1283165 00000000000  2 0            
N  533835    36 4990937 1282085 00000000000  2 0            
N  533835    37 4990957 1283735 00000000000  2 0            
N  533835    38 4990987 1283765 00000000000  2 0            
N  533835    39 4991007 1282235 00000000000  3 0            
N  533835    40 4991027 1283155 00000000000  2 0            
N  533835    41 4991027 1283785 00000000000  2 0            
N  533835    42 4991047 1283145 00000000000  2 0            
N  533835    43 4991047 1283395 00000000000  2 0            
N  533835    44 4991077 1283835 00000000000  1 0            
N  533835    45 4991087 1283405 00000000000  2 0            
N  533835    46 4991117 1282185 00000000000  2 0            
N  533835    47 4991187 1282615 00000000000  2 0            
N  533835    48 4991187 1283405 00000000000  2 0            
N  533835    49 4991207 1282175 00000000000  3 0            
N  533835    50 4991287 1283465 00000000000  2 0            
N  533835    51 4991377 1283165 00000000000  3 0            
N  533835    52 4991427 1282315 00000000000  2 0            
N  533835    53 4991427 1282755 00000000000  2 0            
N  533835    54 4991457 1283195 00000000000  2 0            
N  533835    55 4991487 1282775 00000000000  2 0            
N  533835    56 4991487 1282915 00000000000  2 0            
N  533835    57 4991557 1282845 00000000000  2 0            
N  533835    58 4991577 1282355 00000000000  2 0            
N  533835    59 4991577 1282805 00000000000  2 0            
N  533835    60 4991647 1281775 00000000000  2 0            
N  533835    61 4991657 1282715 00000000000  2 0            
N  533835    62 4991667 1283665 00000000000  2 0            
N  533835    63 4991697 1281666 00000000000  2 0            
N  533835    64 4991697 1282345 00000000000  2 0            
N  533835    65 4991697 1283635 00000000000  2 0            
N  533835    66 4991717 1282635 00000000000  2 0            
N  533835    67 4991717 1283615 00000000000  2 0            
N  533835    68 4991737 1281596 00000000000  2 0            
N  533835    69 4991747 1282585 00000000000  2 0            
N  533835    70 4991757 1281586 00000000000  2 0            
N  533835    71 4991777 1281556 00000000000  2 0            
N  533835    72 4991797 1282515 00000000000  2 0            
N  533835    73 4991797 1283665 00000000000  2 0            
N  533835    74 4991907 1283255 00000000000  2 0            
N  533835    75 4991967 1282375 00000000000  2 0            
N  533835    76 4991987 1282385 00000000000  3 0            
N  533835    77 4992027 1282845 00000000000  2 0            
N  533835    78 4992037 1283255 00000000000  3 0            
N  533835    79 4992077 1282345 00000000000  2 0            
N  533835    80 4992087 1282845 00000000000  2 0            
N  533835    81 4992127 1282335 00000000000  2 0            
N  533835    82 4992137 1281216 00000000000  2 0            
N  533835    83 4992137 1283255 00000000000  2 0            
N  533835    84 4992157 1281186 00000000000  2 0            
N  533835    85 4992187 1281106 00000000000  1 0            
N  533835    86 4992197 1282935 00000000000  3 0            
N  533835    87 4992247 1282835 00000000000  2 0            
N  533835    88 4992257 1282825 00000000000  2 0            
N  533835    89 4992317 1282815 00000000000  2 0            
N  533835    90 4992347 1282325 00000000000  2 0            
N  533835    91 4992367 1283225 00000000000  2 0            
N  533835    92 4992377 1283755 00000000000  2 0            
N  533835    93 4992387 1282805 01000000000  3 0            
N  533835    94 4992397 1282755 00000000000  2 0            
N  533835    95 4992397 1283795 00000000000  2 0            
N  533835    96 4992457 1283865 00000000000  2 0            
N  533835    97 4992477 1282815 00000000000  2 0            
N  533835    98 4992487 1282305 00000000000  2 0            
N  533835    99 4992497 1282715 00000000000  2 0            
N  533835   100 4992507 1282705 00000000000  2 0            
N  533835   101 4992617 1283215 00000000000  2 0            
N  533835   102 4992687 1283835 00000000000  2 0            
N  533835   103 4992717 1283205 00000000000  2 0            
N  533835   104 4992757 1282285 00000000000  3 0            
N  533835   105 4992797 1282375 00000000000  2 0            
N  533835   106 4992827 1282425 00000000000  2 0            
N  533835   107 4992857 1282475 00000000000  2 0            
N  533835   108 4992857 1283195 00000000000  2 0            
N  533835   109 4992867 1282905 00000000000  2 0            
N  533835   110 4992907 1283895 00000000000  2 0            
N  533835   111 4992937 1283185 00000000000  2 0            
N  533835   112 4992947 1282185 00000000000  2 0            
N  533835   113 4992947 1282515 00000000000  2 0            
N  533835   114 4992997 1282925 00000000000  2 0            
N  533835   115 4993037 1282535 00000000000  2 0            
N  533835   116 4993117 1283195 00000000000  2 0            
N  533835   117 4993137 1282675 00000000000  2 0            
N  533835   118 4993237 1283915 00000000000  2 0            
N  533835   119 4993257 1282835 00000000000  2 0            
N  533835   120 4993267 1282975 00000000000  2 0            
N  533835   121 4993277 1281956 00000000000  2 0            
N  533835   122 4993477 1283035 00000000000  2 0            
N  533835   123 4993477 1283915 00000000000  2 0            
N  533835   124 4993497 1283025 00000000000  2 0            
N  533835   125 4993517 1281656 00000000000  2 0            
N  533835   126 4993607 1283275 00000000000  2 0            
N  533835   127 4993647 1281536 00000000000  2 0            
N  533835   128 4993667 1283185 00000000000  3 0            
N  533835   129 4993687 1283465 00000000000  2 0            
N  533835   130 4993707 1283355 00000000000  2 0            
N  533835   131 4993707 1283985 00000000000  2 0            
N  533835   132 4993717 1281456 00000000000  2 0            
N  533835   133 4993717 1283225 00000000000  2 0            
N  533835   134 4993737 1281426 00000000000  2 0            
N  533835   135 4993737 1283365 00000000000  2 0            
N  533835   136 4993777 1283265 00000000000  2 0            
N  533835   137 4993847 1283295 00000000000  2 0            
N  533835   138 4994047 1283405 00000000000  2 0            
N  533835   139 4994087 1283325 00000000000  2 0            
N  533835   140 4994147 1283455 00000000000  4 0            
N  533835   141 4994177 1283515 00000000000  2 0            
N  533835   142 4994227 1283575 00000000000  2 0            
N  533835   143 4994257 1283815 00000000000  2 0            
N  533835   144 4994307 1283455 00000000000  2 0            
N  533835   145 4994327 1283355 00000000000  2 0            
N  533835   146 4994327 1283715 00000000000  2 0            
N  533835   147 4994367 1283475 00000000000  3 0            
N  533835   148 4994397 1283775 00000000000  4 0            
N  533835   149 4994437 1283475 00000000000  2 0            
N  533835   150 4994477 1283555 00000000000  2 0            
N  533835   151 4994487 1283435 01000000000  2 0            
N  533835   152 4994487 1283695 00000000000  2 0            
N  533835   153 4994507 1283575 00000000000  2 0            
N  533835   154 4994557 1283975 00000000000  1 0            
N  533835   155 4994577 1283505 00000000000  2 0            
N  533835   156 4994587 1283635 00000000000  2 0            
N  533835   157 4994617 1283645 00000000000  3 0            
N  533835   158 4994637 1283505 00000000000  3 0            
N  533835   159 4994767 1283495 00000000000  2 0            
N  533835   160 4994777 1281106 00000000000  1 0            
N  533835   161 4994817 1283575 00000000000  2 0            
N  533835   162 4994887 1283485 00000000000  1 1533836     1
N  533835   163 4994887 1283565 00000000000  1 1533836     2
N  533835   164 4992972 1282167 00000000000  1 0            
N  533836     1 4994887 1283485 00000000000  1 1533835   162
N  533836     2 4994887 1283565 00000000000  1 1533835   163
N  533836     3 4994987 1283475 00000000000  2 0            
N  533836     4 4995047 1283445 00000000000  2 0            
N  533836     5 4995127 1283385 00000000000  2 0            
N  533836     6 4995287 1283285 00000000000  2 0            
N  533836     7 4995327 1283265 00000000000  3 0            
N  533836     8 4995397 1283265 00000000000  2 0            
N  533836     9 4995457 1283215 00000000000  2 0            
N  533836    10 4995457 1283315 00000000000  2 0            
N  533836    11 4995517 1283225 00000000000  2 0            
N  533836    12 4995527 1283265 00000000000  2 0            
N  533836    13 4995577 1283145 00000000000  3 0            
N  533836    14 4995627 1283145 00000000000  2 0            
N  533836    15 4995647 1283105 00000000000  2 0            
N  533836    16 4995727 1283055 00000000000  3 0            
N  533836    17 4995727 1283145 00000000000  2 0            
N  533836    18 4995807 1283005 00000000000  4 0            
N  533836    19 4995827 1283105 00000000000  2 0            
N  533836    20 4995857 1283085 00000000000  2 0            
N  533836    21 4995877 1282995 00000000000  2 0            
N  533836    22 4995917 1282926 00000000000  4 0            
N  533836    23 4995917 1283045 00000000000  2 0            
N  533836    24 4995957 1282896 00000000000  4 0            
N  533836    25 4996157 1282995 00000000000  2 0            
N  533836    26 4996177 1283005 00000000000  2 0            
N  533836    27 4996347 1283045 00000000000  2 0            
N  533836    28 4996397 1283055 00000000000  2 0            
N  533836    29 4996476 1282985 00000000000  2 0            
N  533836    30 4996506 1282945 00000000000  2 0            
N  533836    31 4996546 1282806 00000000000  2 0            
N  533836    32 4996556 1282776 00000000000  2 0            
N  533836    33 4996586 1282256 00000000000  4 0            
N  533836    34 4996646 1282556 00000000000  2 0            
N  533836    35 4996736 1282326 00000000000  2 0            
N  533836    36 4996866 1282026 00000000000  4 0            
N  533836    37 4996886 1281966 00000000000  4 0            
N  533836    38 4996926 1281866 00000000000  2 0            
N  533836    39 4996956 1281686 00000000000  2 0            
N  533836    40 4996976 1281686 00000000000  2 0            
N  533836    41 4997116 1281826 00000000000  4 0            
N  533836    42 4997156 1281776 00000000000  2 0            
N  533836    43 4997176 1281806 00000000000  2 0            
N  533836    44 4997176 1281836 00000000000  2 0            
N  533836    45 4997236 1281806 00000000000  3 0            
N  533836    46 4997256 1281786 00000000000  2 0            
N  533836    47 4997336 1281796 00000000000  2 0            
N  533836    48 4997396 1281816 00000000000  2 0            
N  533836    49 4997406 1281806 00000000000  2 0            
N  533836    50 4997476 1281776 00000000000  2 0            
N  533836    51 4997706 1281746 00000000000  2 0            
N  533836    52 4997766 1281756 00000000000  2 0            
N  533836    53 4997896 1281746 00000000000  2 0            
N  533836    54 4997946 1281756 00000000000  2 0            
N  533836    55 4998246 1281746 00000000000  2 0            
N  533836    56 4998336 1281786 00000000000  2 0            
N  533836    57 4998476 1281766 00000000000  2 0            
N  533836    58 4998536 1281756 00000000000  2 0            
N  533836    59 4998626 1281666 00000000000  2 0            
N  533836    60 4998906 1281706 00000000000  2 0            
N  533836    61 4998956 1281676 00000000000  2 0            
N  533836    62 4998996 1281696 00000000000  2 0            
N  533836    63 4999226 1281616 00000000000  2 0            
N  533836    64 4999386 1281536 00000000000  1 1533837     1
N  533836    65 4999386 1281596 00000000000  1 1533837     2
N  533837     1 4999386 1281536 00000000000  1 1533836    64
N  533837     2 4999386 1281596 00000000000  1 1533836    65
N  533837     3 4999616 1281556 00000000000  2 0            
N  533837     4 4999636 1281446 00000000000  2 0            
N  533837     5 4999776 1281476 00000000000  2 0            
N  533837     6 4999846 1281466 00000000000  2 0            
N  533837     7 4999866 1281606 00000000000  2 0            
N  533837     8 4999996 1281526 00000000000  2 0            
N  533837     9 5000136 1281586 00000000000  2 0            
N  533837    10 5000476 1281676 00000000000  2 0            
N  533837    11 5000486 1281726 00000000000  2 0            
N  533837    12 5000566 1281716 00000000000  2 0            
N  533837    13 5000606 1281626 00000000000  2 0            
N  533837    14 5000616 1281696 00000000000  2 0            
N  533837    15 5000656 1281606 00000000000  2 0            
N  533837    16 5000926 1281566 00000000000  2 0            
N  533837    17 5000996 1281626 00000000000  2 0            
N  533837    18 5001006 1281596 00000000000  2 0            
N  533837    19 5001006 1281686 00100000000  4 0            
N  533837    20 5001026 1281566 00000000000  4 0            
N  533837    21 5001046 1281536 00000000000  3 0            
N  533837    22 5001046 1281616 00000000000  4 0            
N  533837    23 5001086 1281696 00000000000  2 0            
N  533837    24 5001106 1281736 00000000000  4 0            
N  533837    25 5001166 1281416 00000000000  2 0            
N  533837    26 5001196 1281786 01000000000  2 0            
N  533837    27 5001236 1281336 00000000000  2 0            
N  533837    28 5001236 1281696 00000000000  2 0            
N  533837    29 5001286 1281716 00000000000  2 0            
N  533837    30 5001296 1281106 00000000000  1 0            
N  533837    31 5001476 1281356 00000000000  2 0            
N  533837    32 5001506 1281896 00000000000  2 0            
N  533837    33 5001536 1281926 00000000000  3 0            
N  533837    34 5001556 1281236 00000000000  2 0            
N  533837    35 5001586 1282056 00000000000  4 0            
N  533837    36 5001606 1281206 00000000000  2 0            
N  533837    37 5001636 1282146 00000000000  4 0            
N  533837    38 5001686 1281906 00000000000  2 0            
N  533837    39 5001696 1281106 00000000000  1 0            
N  533837    40 5001696 1282156 00000000000  2 0            
N  533837    41 5001716 1281656 00000000000  2 0            
N  533837    42 5001716 1281926 00000000000  2 0            
N  533837    43 5001746 1281936 00000000000  3 0            
N  533837    44 5001746 1282216 00000000000  4 0            
N  533837    45 5001766 1281696 00000000000  2 0            
N  533837    46 5001786 1281966 00000000000  2 0            
N  533837    47 5001796 1282206 00000000000  2 0            
N  533837    48 5001866 1281716 00000000000  2 0            
N  533837    49 5001886 1281746 00000000000  2 0            
N  533837    50 5001946 1282036 00000000000  2 0            
N  533837    51 5001946 1282266 00000000000  4 0            
N  533837    52 5002066 1282276 00000000000  4 0            
N  533837    53 5002126 1282246 00000000000  2 0            
N  533837    54 5002126 1282276 00000000000  2 0            
N  533837    55 5002136 1282096 00000000000  3 0            
N  533837    56 5002206 1282086 00000000000  2 0            
N  533837    57 5002206 1282236 00000000000  2 0            
N  533837    58 5002216 1282266 00000000000  2 0            
N  533837    59 5002256 1282226 00000000000  2 0            
N  533837    60 5002296 1282256 00000000000  2 0            
N  533837    61 5002406 1282046 00000000000  2 0            
N  533837    62 5002506 1282186 00000000000  3 0            
N  533837    63 5002766 1282026 00000000000  2 0            
N  533837    64 5002766 1284115 00000000000  1 1533847     6
N  533837    65 5002786 1282096 00000000000  2 0            
N  533837    66 5002816 1282106 00000000000  2 0            
N  533837    67 5002846 1282176 00000000000  2 0            
N  533837    68 5002916 1282106 00000000000  2 0            
N  533837    69 5002956 1282216 00000000000  2 0            
N  533837    70 5003136 1282236 00000000000  2 0            
N  533837    71 5003216 1282096 00000000000  2 0            
N  533837    72 5003286 1282126 00000000000  2 0            
N  533837    73 5003326 1282146 00000000000  2 0            
N  533837    74 5003356 1282276 00000000000  2 0            
N  533837    75 5003476 1282306 00000000000  2 0            
N  533837    76 5003506 1282266 00000000000  2 0            
N  533837    77 5003566 1282226 00000000000  2 0            
N  533837    78 5003646 1282336 00000000000  2 0            
N  533837    79 5003726 1282316 00000000000  2 0            
N  533837    80 5003886 1281966 00000000000  1 1533930     1
N  533837    81 5003886 1282226 00000000000  1 1533930     2
N  533842     1 4977818 1284995 00000000000  2 0            
N  533842     2 4977828 1285015 00000000000  1 0            
N  533842     3 4977948 1284915 00000000000  2 0            
N  533842     4 4978258 1284565 00000000000  2 0            
N  533842     5 4978378 1284255 00000000000  2 0            
N  533842     6 4978418 1284255 00000000000  2 0            
N  533842     7 4978538 1284115 00000000000  2 1            
N  533842     8 4978668 1283815 00000000000  1 0            
N  533843     1 4982478 1286885 00000000000  2 0            
N  533843     2 4982498 1286925 00000000000  1 0            
N  533843     3 4982678 1287115 00000000000  1 1533853    47
N  533843     4 4982718 1286615 00000000000  2 0            
N  533843     5 4982788 1286345 00000000000  2 0            
N  533843     6 4982898 1286195 00000000000  2 0            
N  533843     7 4982928 1287115 00000000000  1 1533853    53
N  533843     8 4982948 1287045 00000000000  2 0            
N  533843     9 4983008 1286895 00000000000  2 0            
N  533843    10 4983048 1286835 00000000000  2 0            
N  533843    11 4983088 1286775 00000000000  2 0            
N  533843    12 4983238 1285575 00000000000  2 0            
N  533843    13 4983258 1285755 00000000000  2 0            
N  533843    14 4983268 1285485 00000000000  2 0            
N  533843    15 4983318 1286115 00000000000  2 0            
N  533843    16 4983338 1285415 00000000000  2 0            
N  533843    17 4983338 1285645 00000000000  2 0            
N  533843    18 4983338 1286535 00000000000  2 0            
N  533843    19 4983468 1285255 00000000000  2 0            
N  533843    20 4983498 1285225 00000000000  2 0            
N  533843    21 4983558 1285185 00000000000  2 0            
N  533843    22 4983558 1285955 00000000000  2 0            
N  533843    23 4983608 1285165 00000000000  2 0            
N  533843    24 4983638 1286305 00000000000  2 0            
N  533843    25 4983638 1287115 00000000000  1 1533853    93
N  533843    26 4983648 1285115 00000000000  2 0            
N  533843    27 4983688 1287015 00000000000  2 0            
N  533843    28 4983708 1285025 00000000000  2 0            
N  533843    29 4983708 1286995 00000000000  2 0            
N  533843    30 4983768 1286135 00000000000  2 0            
N  533843    31 4983778 1284115 00000000000  2 1            
N  533843    32 4983778 1284215 00000000000  2 0            
N  533843    33 4983788 1284855 00000000000  2 0            
N  533843    34 4983798 1284045 00000000000  1 0            
N  533843    35 4983798 1284545 00000000000  2 0            
N  533843    36 4983808 1285715 00000000000  3 0            
N  533843    37 4983958 1285655 00000000000  2 0            
N  533843    38 4983978 1286595 00000000000  2 0            
N  533843    39 4984028 1285535 00000000000  2 0            
N  533843    40 4984028 1286505 00000000000  2 0            
N  533843    41 4984058 1285495 00000000000  2 0            
N  533843    42 4984058 1286455 00000000000  3 0            
N  533843    43 4984127 1287035 00000000000  1 0            
N  533843    44 4984137 1286835 00000000000  2 0            
N  533843    45 4984148 1285795 00000000000  2 0            
N  533843    46 4984148 1286245 00000000000  2 0            
N  533843    47 4984168 1285865 00000000000  4 0            
N  533843    48 4984168 1286505 00000000000  2 0            
N  533843    49 4984188 1285475 00000000000  3 0            
N  533843    50 4984188 1285595 00000000000  2 0            
N  533843    51 4984198 1285575 00000000000  2 0            
N  533843    52 4984228 1285945 00000000000  2 0            
N  533843    53 4984228 1285975 00000000000  2 0            
N  533843    54 4984228 1286585 00000000000  3 0            
N  533843    55 4984258 1285875 00000000000  2 0            
N  533843    56 4984278 1285175 00000000000  2 0            
N  533843    57 4984288 1285185 00000000000  2 0            
N  533843    58 4984338 1285275 00000000000  4 0            
N  533843    59 4984338 1285335 00000000000  3 0            
N  533843    60 4984348 1285905 00000000000  2 0            
N  533843    61 4984378 1286375 00000000000  2 0            
N  533843    62 4984398 1285925 00000000000  2 0            
N  533843    63 4984408 1285085 00000000000  2 0            
N  533843    64 4984438 1285035 00000000000  2 0            
N  533843    65 4984478 1285995 00000000000  2 0            
N  533843    66 4984498 1285245 00000000000  2 0            
N  533843    67 4984618 1284745 00000000000  2 0            
N  533843    68 4984687 1286045 00000000000  2 0            
N  533843    69 4984697 1286015 00000000000  5 0            
N  533843    70 4984707 1285965 00000000000  2 0            
N  533843    71 4984718 1283985 00000000000  1 0            
N  533843    72 4984718 1284425 00000000000  2 0            
N  533843    73 4984728 1284115 00000000000  2 1            
N  533843    74 4984728 1284185 00000000000  2 0            
N  533843    75 4984728 1284225 00000000000  2 0            
N  533843    76 4984728 1284275 00000000000  2 0            
N  533843    77 4984728 1284295 00000000000  2 0            
N  533843    78 4984728 1284335 00000000000  2 0            
N  533843    79 4984727 1285925 01000000000  3 0            
N  533843    80 4984727 1286025 00000000000  2 0            
N  533843    81 4984737 1285995 00000000000  2 0            
N  533843    82 4984757 1285875 00000000000  2 0            
N  533843    83 4984778 1285125 00000000000  2 0            
N  533843    84 4984828 1285125 00000000000  2 0            
N  533843    85 4984857 1286075 00000000000  2 0            
N  533843    86 4984917 1285675 00000000000  2 0            
N  533843    87 4985037 1285565 00000000000  2 0            
N  533843    88 4985057 1286185 00000000000  2 0            
N  533843    89 4985087 1286225 00000000000  2 0            
N  533843    90 4985097 1284885 00000000000  4 0            
N  533843    91 4985107 1286245 00000000000  2 0            
N  533843    92 4985127 1285395 00000000000  2 0            
N  533843    93 4985177 1284875 00000000000  2 0            
N  533843    94 4985177 1285335 00000000000  2 0            
N  533843    95 4985247 1284855 00000000000  2 0            
N  533843    96 4985257 1285265 00000000000  2 0            
N  533843    97 4985327 1286415 00000000000  2 0            
N  533843    98 4985387 1284795 00000000000  2 0            
N  533843    99 4985417 1286475 00000000000  2 0            
N  533843   100 4985437 1284755 00000000000  2 0            
N  533843   101 4985477 1285095 00000000000  2 0            
N  533843   102 4985487 1284735 00000000000  2 0            
N  533843   103 4985497 1284675 00000000000  2 0            
N  533843   104 4985527 1284725 00000000000  2 0            
N  533843   105 4985587 1284705 00000000000  2 0            
N  533843   106 4985607 1286785 00000000000  2 0            
N  533843   107 4985677 1284625 00000000000  3 0            
N  533843   108 4985727 1284615 00000000000  2 0            
N  533843   109 4985727 1284965 00000000000  2 0            
N  533843   110 4985787 1284615 00000000000  1 0            
N  533843   111 4985827 1287035 00000000000  2 0            
N  533843   112 4985827 1287115 00000000000  1 1            
N  533843   113 4985887 1284835 00000000000  1 1533844     5
N  533843   114 4983804 1285090 00000000000  1 0            
N  533843   115 4983858 1284115 00000000000  1 1533833    76
N  533843   116 4983856 1285748 00000000000  2 0            
N  533843   117 4983881 1285763 00000000000  2 0            
N  533844     1 4985677 1284625 00000000000  2 0            
N  533844     2 4985787 1284615 00000000000  1 0            
N  533844     3 4985887 1284445 00000000000  4 1            
N  533844     4 4985887 1284735 00000000000  2 1            
N  533844     5 4985887 1284835 00000000000  1 1533843   113
N  533844     6 4985967 1284245 00000000000  4 0            
N  533844     7 4986017 1284665 00000000000  2 0            
N  533844     8 4986017 1284795 00000000000  2 0            
N  533844     9 4986047 1284115 00000000000  2 1533834     8
N  533844    10 4986257 1284465 00000000000  2 0            
N  533844    11 4986357 1284405 00000000000  2 0            
N  533844    12 4986507 1284625 00000000000  2 0            
N  533844    13 4986627 1284655 00000000000  2 0            
N  533844    14 4986747 1284205 00000000000  2 0            
N  533844    15 4986767 1284645 00000000000  2 0            
N  533844    16 4986867 1284115 00000000000  1 1533834    40
N  533844    17 4986897 1285335 00000000000  2 0            
N  533844    18 4986967 1284605 00000000000  3 0            
N  533844    19 4987097 1284935 00000000000  2 0            
N  533844    20 4987137 1285495 00000000000  2 0            
N  533844    21 4987177 1284565 00000000000  2 0            
N  533844    22 4987287 1284505 00000000000  2 0            
N  533844    23 4987297 1285685 00000000000  2 0            
N  533844    24 4987317 1285705 00000000000  2 0            
N  533844    25 4987407 1284525 00000000000  3 0            
N  533844    26 4987507 1284525 00000000000  2 0            
N  533844    27 4987567 1285755 00000000000  2 0            
N  533844    28 4987747 1284465 00000000000  2 0            
N  533844    29 4987767 1286125 00000000000  3 0            
N  533844    30 4987857 1286005 00000000000  2 0            
N  533844    31 4987907 1285685 00000000000  2 0            
N  533844    32 4987907 1285855 00000000000  2 0            
N  533844    33 4987917 1284415 00000000000  2 0            
N  533844    34 4987917 1285715 00000000000  2 0            
N  533844    35 4987917 1286245 00000000000  2 0            
N  533844    36 4988037 1284375 00000000000  2 0            
N  533844    37 4988037 1286215 00000000000  2 0            
N  533844    38 4988047 1286045 00000000000  2 0            
N  533844    39 4988087 1284365 00000000000  2 0            
N  533844    40 4988107 1286295 00000000000  2 0            
N  533844    41 4988137 1286025 00000000000  2 0            
N  533844    42 4988147 1286315 00000000000  2 0            
N  533844    43 4988177 1286365 00000000000  2 0            
N  533844    44 4988237 1284295 00000000000  2 0            
N  533844    45 4988307 1286445 00000000000  2 0            
N  533844    46 4988367 1284115 00000000000  1 1533834   117
N  533844    47 4988367 1286585 00000000000  3 0            
N  533844    48 4988387 1284165 00000000000  2 0            
N  533844    49 4988387 1284245 00000000000  2 0            
N  533844    50 4988387 1286625 00000000000  2 0            
N  533844    51 4988387 1286995 00000000000  1 0            
N  533844    52 4988397 1286615 00000000000  2 0            
N  533844    53 4988397 1286725 00000000000  2 0            
N  533844    54 4988407 1286985 00000000000  2 0            
N  533844    55 4988417 1284235 00000000000  3 0            
N  533844    56 4988417 1286635 00000000000  2 0            
N  533844    57 4988437 1286805 00000000000  2 0            
N  533844    58 4988447 1286915 00000000000  2 0            
N  533844    59 4988507 1284115 00000000000  2 1            
N  533844    60 4988527 1284045 00000000000  1 0            
N  533844    61 4988527 1284145 00000000000  2 0            
N  533844    62 4988547 1284195 00000000000  4 0            
N  533844    63 4988657 1284165 00000000000  2 0            
N  533844    64 4988687 1284705 00000000000  2 0            
N  533844    65 4988727 1284605 00000000000  2 0            
N  533844    66 4988757 1284675 00000000000  2 0            
N  533844    67 4988767 1284805 00000000000  2 0            
N  533844    68 4988797 1284135 00000000000  2 0            
N  533844    69 4988807 1284845 00000000000  2 0            
N  533844    70 4988867 1284895 00000000000  2 0            
N  533844    71 4988927 1284115 00000000000  2 1            
N  533844    72 4989057 1285005 00000000000  2 0            
N  533844    73 4989107 1284085 00000000000  1 0            
N  533844    74 4989177 1285155 00000000000  2 0            
N  533844    75 4989217 1285195 00000000000  2 0            
N  533844    76 4989537 1285695 00000000000  2 0            
N  533844    77 4989567 1285745 00000000000  2 0            
N  533844    78 4989637 1285595 00000000000  2 0            
N  533844    79 4989657 1285525 00000000000  2 0            
N  533844    80 4989657 1285975 00000000000  2 0            
N  533844    81 4989757 1285755 00000000000  2 0            
N  533844    82 4989817 1286095 00000000000  2 0            
N  533844    83 4989837 1285935 00000000000  2 0            
N  533844    84 4990327 1286185 00000000000  1 0            
N  533844    85 4986841 1284115 00000000000  1 1533834   226
N  533845     1 4990327 1286185 00000000000  1 0            
N  533845     2 4990387 1286205 00000000000  2 1            
N  533845     3 4990697 1286215 00000000000  2 0            
N  533845     4 4990867 1286175 00000000000  2 0            
N  533845     5 4990997 1286085 00000000000  2 0            
N  533845     6 4991077 1283835 00000000000  1 0            
N  533845     7 4991377 1284115 00000000000  2 1            
N  533845     8 4991447 1284165 00000000000  2 0            
N  533845     9 4991517 1285945 00000000000  2 0            
N  533845    10 4991637 1284315 00000000000  2 0            
N  533845    11 4991677 1284395 00000000000  2 0            
N  533845    12 4991687 1285925 00000000000  2 0            
N  533845    13 4992067 1285705 00000000000  2 0            
N  533845    14 4992427 1284825 00000000000  2 0            
N  533845    15 4992447 1285655 00000000000  2 0            
N  533845    16 4992537 1285015 00000000000  2 0            
N  533845    17 4992577 1285095 00000000000  2 0            
N  533845    18 4992637 1285135 00000000000  2 0            
N  533845    19 4992657 1285145 00000000000  2 0            
N  533845    20 4992697 1285155 00000000000  2 0            
N  533845    21 4992787 1285455 00000000000  2 0            
N  533845    22 4992837 1285215 00000000000  2 0            
N  533845    23 4992877 1285375 00000000000  2 0            
N  533845    24 4992937 1285325 00000000000  3 0            
N  533845    25 4993097 1285475 00000000000  2 0            
N  533845    26 4993187 1285615 00000000000  2 0            
N  533845    27 4993347 1285805 00000000000  2 0            
N  533845    28 4993377 1285855 00000000000  2 0            
N  533845    29 4993517 1286245 00000000000  2 0            
N  533845    30 4993567 1286285 00000000000  2 0            
N  533845    31 4993617 1286405 00000000000  2 0            
N  533845    32 4993627 1286345 00000000000  3 0            
N  533845    33 4993627 1286445 00000000000  2 0            
N  533845    34 4993627 1286465 00000000000  2 0            
N  533845    35 4993687 1286575 00000000000  2 0            
N  533845    36 4993707 1283985 00000000000  1 0            
N  533845    37 4993707 1286635 00000000000  2 0            
N  533845    38 4993727 1284115 00000000000  2 1            
N  533845    39 4993727 1286095 00000000000  2 0            
N  533845    40 4993777 1286905 00000000000  1 0            
N  533845    41 4993787 1284265 00000000000  2 0            
N  533845    42 4993797 1285855 00000000000  2 0            
N  533845    43 4993887 1284495 00000000000  2 0            
N  533845    44 4993897 1284525 00000000000  2 0            
N  533845    45 4993897 1285675 00000000000  2 0            
N  533845    46 4993977 1285555 00000000000  2 0            
N  533845    47 4994007 1284665 00000000000  2 0            
N  533845    48 4994007 1285515 00000000000  2 0            
N  533845    49 4994017 1284695 00000000000  2 0            
N  533845    50 4994017 1284745 00000000000  2 0            
N  533845    51 4994137 1284895 00000000000  2 0            
