H  NLA       N01-07L-2K 21996  80
N  583977     1 5037188 1412781 00000000000  1 0            
N  583977     2 5037218 1413661 00000000000  2 0            
N  583977     3 5037268 1413811 00000000000  2 0            
N  583977     4 5037278 1413441 00000000000  2 0            
N  583977     5 5037298 1413361 00000000000  2 0            
N  583977     6 5037308 1413311 00000000000  2 0            
N  583977     7 5037318 1413281 00000000000  2 0            
N  583977     8 5037328 1413231 00000000000  2 0            
N  583977     9 5037328 1413261 00000000000  2 0            
N  583977    10 5037328 1413931 00000000000  2 0            
N  583977    11 5037338 1413101 00000000000  2 1            
N  583977    12 5037338 1413151 00000000000  2 0            
N  583977    13 5037448 1414001 00000000000  2 0            
N  583977    14 5037708 1414091 00000000000  2 0            
N  583977    15 5037927 1414171 00000000000  2 0            
N  583977    16 5038297 1414331 00000000000  2 0            
N  583977    17 5038337 1414321 00000000000  2 0            
N  583977    18 5038557 1414271 00000000000  2 0            
N  583977    19 5038577 1414261 00000000000  2 0            
N  583977    20 5038817 1414331 00000000000  2 0            
N  583977    21 5038847 1414341 00000000000  4 0            
N  583977    22 5038897 1413871 00000000000  2 0            
N  583977    23 5038947 1414381 00000000000  2 0            
N  583977    24 5038987 1414401 00000000000  2 0            
N  583977    25 5039017 1413711 00000000000  2 0            
N  583977    26 5039237 1413651 00000000000  2 0            
N  583977    27 5039387 1415151 00000000000  2 0            
N  583977    28 5039417 1415201 00000000000  2 0            
N  583977    29 5039487 1413841 00000000000  2 0            
N  583977    30 5039527 1415441 00000000000  2 0            
N  583977    31 5039537 1415511 00000000000  2 0            
N  583977    32 5039537 1415571 00000000000  2 0            
N  583977    33 5039537 1415641 00000000000  2 0            
N  583977    34 5039547 1415541 00000000000  2 0            
N  583977    35 5039557 1413701 00000000000  2 0            
N  583977    36 5039647 1413801 00000000000  1 0            
N  583977    37 5039697 1415881 00000000000  2 0            
N  583977    38 5039747 1415931 00000000000  1 0            
N  583977    39 5039426 1414000 00000000000  1 0            
N  584023     1 5052897 1400053 00000000000  1 0            
N  584023     2 5053377 1400173 00000000000  2 1            
N  584023     3 5053637 1400493 00000000000  2 0            
N  584023     4 5054116 1400693 00000000000  2 0            
N  584023     5 5054476 1400663 00000000000  2 0            
N  584023     6 5054826 1400664 00000000000  1 0            
N  584024     1 5060216 1400893 00000000000  2 0            
N  584024     2 5060236 1400773 00000000000  2 0            
N  584024     3 5060236 1401033 00000000000  1 0            
N  584024     4 5060306 1400653 00000000000  2 0            
N  584024     5 5060356 1400893 00000000000  2 0            
N  584024     6 5060386 1400523 00000000000  2 0            
N  584024     7 5060496 1400433 00000000000  2 0            
N  584024     8 5060516 1400403 00000000000  2 0            
N  584024     9 5060636 1400254 00000000000  2 0            
N  584024    10 5060656 1399624 00000000000  2 0            
N  584024    11 5060676 1400114 00000000000  2 0            
N  584024    12 5060706 1399714 00000000000  2 0            
N  584024    13 5060756 1400064 00000000000  2 0            
N  584024    14 5060786 1399994 00000000000  2 0            
N  584024    15 5060856 1399834 00000000000  2 0            
N  584024    16 5060866 1399914 00000000000  2 0            
N  584024    17 5060886 1399534 00000000000  2 0            
N  584024    18 5061116 1399404 00000000000  2 0            
N  584024    19 5061226 1399304 00000000000  2 0            
N  584024    20 5061316 1399154 00000000000  2 0            
N  584024    21 5061446 1399094 00000000000  2 0            
N  584024    22 5061516 1399014 00000000000  2 0            
N  584024    23 5061526 1399014 00000000000  2 0            
N  584024    24 5061546 1398904 00000000000  2 0            
N  584024    25 5061676 1398864 00000000000  2 0            
N  584024    26 5061826 1398854 00000000000  2 0            
N  584024    27 5062106 1398854 00000000000  2 0            
N  584024    28 5062156 1398744 00000000000  2 0            
N  584024    29 5062296 1398744 00000000000  2 0            
N  584024    30 5062376 1398714 00000000000  1 1584025     1
N  584025     1 5062376 1398714 00000000000  1 1584024    30
N  584025     2 5062416 1398734 00000000000  2 0            
N  584025     3 5062456 1398744 00000000000  2 0            
N  584025     4 5062516 1398794 00000000000  2 0            
N  584025     5 5062566 1398744 00000000000  2 0            
N  584025     6 5062636 1398624 00000000000  2 0            
N  584025     7 5062756 1398594 00000000000  2 0            
N  584025     8 5062846 1398594 00000000000  2 0            
N  584025     9 5062856 1398404 00000000000  2 0            
N  584025    10 5062886 1398434 00000000000  2 0            
N  584025    11 5062926 1397934 00000000000  1 0            
N  584025    12 5062936 1398674 00000000000  2 0            
N  584025    13 5063006 1398104 00000000000  2 1            
N  584025    14 5063016 1398434 00000000000  2 0            
N  584025    15 5063116 1398434 00000000000  2 0            
N  584025    16 5066205 1400934 00000000000  2 0            
N  584025    17 5066275 1401104 00000000000  1 1584035    71
N  584025    18 5066295 1400584 00000000000  2 0            
N  584025    19 5066295 1400824 00000000000  2 0            
N  584025    20 5066325 1400954 00000000000  2 0            
N  584025    21 5066335 1400614 00000000000  2 0            
N  584025    22 5066405 1400774 00000000000  2 0            
N  584025    23 5066445 1400424 00000000000  2 0            
N  584025    24 5066455 1400424 00000000000  2 0            
N  584025    25 5066465 1400624 00000000000  2 0            
N  584025    26 5066505 1400634 00000000000  2 0            
N  584025    27 5066525 1400224 00000000000  2 0            
N  584025    28 5066525 1400324 00000000000  2 0            
N  584025    29 5066535 1400304 00000000000  2 0            
N  584025    30 5066585 1400094 00000000000  2 0            
N  584025    31 5066595 1400144 00000000000  2 0            
N  584025    32 5066665 1400044 00000000000  2 0            
N  584025    33 5066805 1399924 00000000000  2 0            
N  584025    34 5066815 1399924 00000000000  1 0            
N  584032     1 5049267 1400963 00000000000  1 0            
N  584032     2 5049367 1401103 00000000000  2 1            
N  584032     3 5049387 1401283 00000000000  2 0            
N  584032     4 5049447 1401473 00000000000  2 0            
N  584032     5 5049537 1401563 00000000000  2 0            
N  584032     6 5049607 1401623 00000000000  2 0            
N  584032     7 5049667 1401883 00000000000  2 0            
N  584032     8 5049707 1401753 00000000000  2 0            
N  584032     9 5049907 1402233 00000000000  2 0            
N  584032    10 5050097 1402403 00000000000  2 0            
N  584032    11 5050287 1402623 00000000000  2 0            
N  584032    12 5050697 1402733 00000000000  2 0            
N  584032    13 5050907 1402873 00000000000  2 0            
N  584032    14 5050997 1402903 00000000000  2 0            
N  584032    15 5051267 1402883 00000000000  2 0            
N  584032    16 5051507 1402973 00000000000  2 0            
N  584032    17 5051577 1403013 00000000000  2 0            
N  584032    18 5051627 1400703 00000000000  1 0            
N  584032    19 5051627 1403063 00000000000  2 0            
N  584032    20 5051827 1401103 00000000000  2 1            
N  584032    21 5051877 1403113 00000000000  2 0            
N  584032    22 5051957 1401103 00000000000  2 1            
N  584032    23 5051987 1401123 00000000000  2 0            
N  584032    24 5051997 1401143 00000000000  2 0            
N  584032    25 5052017 1401103 00000000000  2 1            
N  584032    26 5052307 1403053 00000000000  2 0            
N  584032    27 5052347 1401353 00000000000  2 0            
N  584032    28 5052397 1401383 00000000000  2 0            
N  584032    29 5052417 1402973 00000000000  2 0            
N  584032    30 5052547 1401623 00000000000  2 0            
N  584032    31 5052617 1402973 00000000000  2 0            
N  584032    32 5052677 1401813 00000000000  2 0            
N  584032    33 5052697 1401963 00000000000  2 0            
N  584032    34 5052707 1402743 00000000000  2 0            
N  584032    35 5052717 1401923 00000000000  2 0            
N  584032    36 5052787 1402653 00000000000  2 0            
N  584032    37 5052817 1402193 00000000000  2 0            
N  584032    38 5052847 1403153 00000000000  2 0            
N  584032    39 5052877 1402263 00000000000  2 0            
N  584032    40 5052877 1403143 00000000000  3 0            
N  584032    41 5052887 1402523 00000000000  2 0            
N  584032    42 5052927 1403203 00000000000  2 0            
N  584032    43 5052937 1403213 00000000000  2 0            
N  584032    44 5053037 1403543 00000000000  2 0            
N  584032    45 5053057 1403473 00000000000  2 0            
N  584032    46 5053057 1403603 00000000000  2 0            
N  584032    47 5053106 1403753 00000000000  2 0            
N  584032    48 5053156 1403933 00000000000  1 0            
N  584033     1 5056726 1404023 00000000000  1 0            
N  584033     2 5056926 1403793 00000000000  2 0            
N  584033     3 5057036 1403563 00000000000  3 0            
N  584033     4 5057066 1403583 00000000000  2 0            
N  584033     5 5057076 1403053 00000000000  2 0            
N  584033     6 5057086 1402993 00000000000  2 0            
N  584033     7 5057116 1402823 00000000000  2 0            
N  584033     8 5057126 1403433 00000000000  2 0            
N  584033     9 5057336 1403553 00000000000  2 0            
N  584033    10 5057536 1403363 00000000000  2 0            
N  584033    11 5057876 1403243 00000000000  1 1584034     1
N  584033    12 5056970 1402305 00000000000  1 0            
N  584034     1 5057876 1403243 00000000000  1 1584033    11
N  584034     2 5058686 1403023 00000000000  2 0            
N  584034     3 5058826 1402913 00000000000  2 0            
N  584034     4 5059186 1402573 00000000000  2 0            
N  584034     5 5059226 1402553 00000000000  2 0            
N  584034     6 5059376 1402473 00000000000  2 0            
N  584034     7 5059596 1402283 00000000000  2 0            
N  584034     8 5059796 1402053 00000000000  2 0            
N  584034     9 5060016 1401353 00000000000  2 0            
N  584034    10 5060176 1401103 00000000000  2 1            
N  584034    11 5060236 1401033 00000000000  1 0            
N  584035     1 5064125 1404103 00000000000  1 1584045    42
N  584035     2 5064225 1404003 00000000000  2 0            
N  584035     3 5064335 1403933 00000000000  2 0            
N  584035     4 5064355 1403823 00000000000  2 0            
N  584035     5 5064415 1403783 00000000000  2 0            
N  584035     6 5064535 1403783 00000000000  2 0            
N  584035     7 5064625 1403813 00000000000  2 0            
N  584035     8 5064665 1403773 00000000000  2 0            
N  584035     9 5064675 1403693 00000000000  2 0            
N  584035    10 5064735 1403653 00000000000  2 0            
N  584035    11 5064755 1403613 00000000000  2 0            
N  584035    12 5064785 1403543 00000000000  2 0            
N  584035    13 5064805 1403443 00000000000  2 0            
N  584035    14 5064805 1403543 00000000000  2 0            
N  584035    15 5064815 1403473 00000000000  2 0            
N  584035    16 5064835 1403503 00000000000  2 0            
N  584035    17 5064885 1403553 00000000000  2 0            
N  584035    18 5064925 1403573 00000000000  2 0            
N  584035    19 5065025 1403573 00000000000  2 0            
N  584035    20 5065075 1403523 00000000000  2 0            
N  584035    21 5065095 1403513 00000000000  2 0            
N  584035    22 5065135 1403503 00000000000  2 0            
N  584035    23 5065185 1403453 00000000000  2 0            
N  584035    24 5065255 1403433 00000000000  2 0            
N  584035    25 5065295 1403383 00000000000  2 0            
N  584035    26 5065315 1403383 00000000000  2 0            
N  584035    27 5065395 1403353 00000000000  2 0            
N  584035    28 5065425 1403353 00000000000  2 0            
N  584035    29 5065475 1403343 00000000000  2 0            
N  584035    30 5065495 1403143 00000000000  2 0            
N  584035    31 5065495 1403303 00000000000  2 0            
N  584035    32 5065535 1403213 00000000000  2 0            
N  584035    33 5065555 1403103 00000000000  2 0            
N  584035    34 5065565 1403313 00000000000  2 0            
N  584035    35 5065575 1403123 00000000000  2 0            
N  584035    36 5065575 1403193 00000000000  2 0            
N  584035    37 5065575 1403253 00000000000  2 0            
N  584035    38 5065585 1403233 00000000000  2 0            
N  584035    39 5065605 1403293 00000000000  2 0            
N  584035    40 5065615 1403283 00000000000  2 0            
N  584035    41 5065625 1402963 00000000000  2 0            
N  584035    42 5065635 1402473 00000000000  2 0            
N  584035    43 5065645 1402853 00000000000  2 0            
N  584035    44 5065645 1403203 00000000000  2 0            
N  584035    45 5065655 1402433 00000000000  2 0            
N  584035    46 5065655 1402913 00000000000  2 0            
N  584035    47 5065665 1403233 00000000000  2 0            
N  584035    48 5065675 1402683 00000000000  2 0            
N  584035    49 5065685 1402523 00000000000  2 0            
N  584035    50 5065685 1402673 00000000000  2 0            
N  584035    51 5065685 1402723 00000000000  2 0            
N  584035    52 5065685 1402823 00000000000  2 0            
N  584035    53 5065715 1402763 00000000000  2 0            
N  584035    54 5065725 1402783 00000000000  2 0            
N  584035    55 5065745 1402413 00000000000  2 0            
N  584035    56 5065755 1402343 00000000000  2 0            
N  584035    57 5065755 1402823 00000000000  2 0            
N  584035    58 5065785 1402003 00000000000  2 0            
N  584035    59 5065805 1401903 00000000000  2 0            
N  584035    60 5065815 1402063 00000000000  2 0            
N  584035    61 5065815 1402283 00000000000  2 0            
N  584035    62 5065855 1402163 00000000000  2 0            
N  584035    63 5065855 1402223 00000000000  2 0            
N  584035    64 5065865 1401823 00000000000  2 0            
N  584035    65 5065865 1401873 00000000000  2 0            
N  584035    66 5065885 1401763 00000000000  2 0            
N  584035    67 5065925 1401723 00000000000  2 0            
N  584035    68 5066015 1401643 00000000000  2 0            
N  584035    69 5066035 1401623 00000000000  2 0            
N  584035    70 5066205 1401424 00000000000  2 0            
N  584035    71 5066275 1401104 00000000000  1 1584025    17
N  584035    72 5066275 1401304 00000000000  2 0            
N  584035    73 5066325 1401204 00000000000  2 0            
N  584036     1 5066875 1404043 00000000000  1 1            
N  584036     2 5066975 1404083 00000000000  2 0            
N  584036     3 5067025 1404013 00000000000  2 0            
N  584036     4 5067025 1404083 00000000000  2 0            
N  584036     5 5067045 1403963 00000000000  2 0            
N  584036     6 5067055 1403923 00000000000  2 0            
N  584036     7 5067195 1403873 00000000000  2 0            
N  584036     8 5067255 1403833 00000000000  2 0            
N  584036     9 5067365 1403783 00000000000  2 0            
N  584036    10 5067465 1403613 00000000000  2 0            
N  584036    11 5067495 1403543 00000000000  2 0            
N  584036    12 5067495 1403693 00000000000  2 0            
N  584036    13 5067495 1403763 00000000000  2 0            
N  584036    14 5067535 1403413 00000000000  2 0            
N  584036    15 5067555 1403253 00000000000  2 0            
N  584036    16 5067555 1403333 00000000000  2 0            
N  584036    17 5067565 1403263 00000000000  2 0            
N  584036    18 5067585 1403293 00000000000  2 0            
N  584036    19 5067655 1403263 00000000000  2 0            
N  584036    20 5067675 1403263 00000000000  2 0            
N  584036    21 5067715 1403263 00000000000  2 0            
N  584036    22 5067855 1403563 00000000000  2 0            
N  584036    23 5068035 1403683 00000000000  2 0            
N  584036    24 5068165 1403713 00000000000  2 0            
N  584036    25 5068195 1403693 00000000000  2 0            
N  584036    26 5068535 1403903 00000000000  1 0            
N  584036    27 5069265 1404103 00000000000  1 1584046     5
N  584036    28 5069285 1404053 00000000000  2 0            
N  584036    29 5069755 1401824 00000000000  2 0            
N  584036    30 5069795 1403783 00000000000  2 0            
N  584036    31 5069795 1403903 00000000000  2 0            
N  584036    32 5069805 1401774 00000000000  2 0            
N  584036    33 5069965 1403883 00000000000  2 0            
N  584036    34 5069995 1403963 00000000000  1 0            
N  584036    35 5070065 1401574 00000000000  2 0            
N  584036    36 5070395 1401104 00000000000  1 1584026    18
N  584036    37 5068940 1402012 00000000000  1 0            
N  584042     1 5050887 1407102 00000000000  1 1584052    29
N  584042     2 5050987 1406922 00000000000  2 0            
N  584042     3 5051407 1406673 00000000000  2 0            
N  584042     4 5051437 1406533 00000000000  2 0            
N  584042     5 5051447 1406613 00000000000  2 0            
N  584042     6 5051487 1406433 00000000000  2 0            
N  584042     7 5051507 1406423 00000000000  2 0            
N  584042     8 5051527 1406453 00000000000  2 0            
N  584042     9 5051527 1406493 00000000000  2 0            
N  584042    10 5051617 1406543 00000000000  2 0            
N  584042    11 5051677 1406533 00000000000  2 0            
N  584042    12 5051747 1406523 00000000000  2 0            
N  584042    13 5051867 1406453 00000000000  2 0            
N  584042    14 5051937 1406313 00000000000  2 0            
N  584042    15 5051947 1406493 00000000000  2 0            
N  584042    16 5051957 1406353 00000000000  2 0            
N  584042    17 5051967 1406433 00000000000  2 0            
N  584042    18 5051987 1406563 00000000000  2 0            
N  584042    19 5051997 1406283 00000000000  2 0            
N  584042    20 5052037 1406593 00000000000  2 0            
N  584042    21 5052047 1406443 00000000000  2 0            
N  584042    22 5052127 1406383 00000000000  2 0            
N  584042    23 5052247 1406443 00000000000  2 0            
N  584042    24 5052307 1406453 00000000000  2 0            
N  584042    25 5052377 1406393 00000000000  2 0            
N  584042    26 5052457 1406413 00000000000  2 0            
N  584042    27 5052556 1406353 00000000000  2 0            
N  584042    28 5052676 1406363 00000000000  2 0            
N  584042    29 5052686 1406433 00000000000  2 0            
N  584042    30 5052746 1406463 00000000000  2 0            
N  584042    31 5052746 1406503 00000000000  2 0            
N  584042    32 5052826 1406543 00000000000  2 0            
N  584042    33 5052916 1406463 00000000000  2 0            
N  584042    34 5053026 1406353 00000000000  2 0            
N  584042    35 5053156 1403933 00000000000  1 0            
N  584042    36 5053176 1406313 00000000000  2 0            
N  584042    37 5053236 1404103 00000000000  3 1            
N  584042    38 5053256 1404123 00000000000  2 0            
N  584042    39 5053266 1406323 00000000000  2 0            
N  584042    40 5053286 1404173 00000000000  2 0            
N  584042    41 5053296 1404163 00000000000  2 0            
N  584042    42 5053306 1406243 00000000000  2 0            
N  584042    43 5053316 1404243 00000000000  2 0            
N  584042    44 5053336 1406253 00000000000  1 0            
N  584042    45 5053356 1404273 00000000000  1 0            
N  584042    46 5053376 1404313 00000000000  1 1584043     3
N  584042    47 5050919 1407102 00000000000  1 1584052    35
N  584042    48 5051817 1406498 00000000000  1 0            
N  584043     1 5053336 1406253 00000000000  1 0            
N  584043     2 5053356 1404273 00000000000  1 0            
N  584043     3 5053376 1404313 00000000000  2 1584042    46
N  584043     4 5053376 1406203 00000000000  2 1            
N  584043     5 5053396 1404343 00000000000  2 0            
N  584043     6 5053656 1404873 00000000000  2 0            
N  584043     7 5053786 1405053 00000000000  2 0            
N  584043     8 5053926 1405883 00000000000  2 0            
N  584043     9 5054046 1405333 00000000000  2 0            
N  584043    10 5054176 1405513 00000000000  2 0            
N  584043    11 5054176 1405883 00000000000  2 0            
N  584043    12 5054266 1405613 00000000000  2 0            
N  584043    13 5054316 1405913 00000000000  2 0            
N  584043    14 5054376 1405913 00000000000  2 0            
N  584043    15 5054496 1405863 00000000000  2 0            
N  584043    16 5054506 1405843 00000000000  4 0            
N  584043    17 5054526 1405823 00000000000  2 0            
N  584043    18 5054616 1405813 00000000000  2 0            
N  584043    19 5054626 1405843 00000000000  3 0            
N  584043    20 5054706 1405823 00000000000  2 0            
N  584043    21 5054976 1405723 00000000000  2 0            
N  584043    22 5055016 1405713 00000000000  2 0            
N  584043    23 5055226 1405723 00000000000  2 0            
N  584043    24 5055366 1405833 00000000000  2 0            
N  584043    25 5055426 1405863 00000000000  2 0            
N  584043    26 5055676 1405853 00000000000  2 0            
N  584043    27 5055826 1405843 00000000000  2 0            
N  584043    28 5056036 1405833 00000000000  2 0            
N  584043    29 5056106 1405853 00000000000  3 0            
N  584043    30 5056236 1405263 00000000000  2 0            
N  584043    31 5056256 1405933 00000000000  2 0            
N  584043    32 5056296 1405093 00000000000  2 0            
N  584043    33 5056296 1405973 00000000000  2 0            
N  584043    34 5056336 1405003 00000000000  2 0            
N  584043    35 5056426 1404843 00000000000  2 0            
N  584043    36 5056476 1406183 00000000000  2 0            
N  584043    37 5056546 1404683 00000000000  2 0            
N  584043    38 5056556 1406353 00000000000  2 0            
N  584043    39 5056576 1406673 00000000000  2 0            
N  584043    40 5056586 1406503 00000000000  2 0            
N  584043    41 5056586 1406613 00000000000  2 0            
N  584043    42 5056596 1406763 00000000000  2 0            
N  584043    43 5056626 1404493 00000000000  2 0            
N  584043    44 5056656 1404343 00000000000  2 0            
N  584043    45 5056676 1404103 00000000000  2 1            
N  584043    46 5056726 1404023 00000000000  1 0            
N  584043    47 5056826 1406933 00000000000  2 0            
N  584043    48 5056956 1407033 00000000000  1 0            
N  584043    49 5057646 1407073 00000000000  2 0            
N  584043    50 5057706 1406963 00000000000  2 0            
N  584043    51 5057706 1406993 00000000000  2 0            
N  584043    52 5057726 1406873 00000000000  2 0            
N  584043    53 5057756 1406633 00000000000  1 0            
N  584043    54 5057606 1407103 00000000000  1 1584053    19
N  584044     1 5057756 1406633 00000000000  1 0            
N  584044     2 5057876 1406573 00000000000  2 1            
N  584044     3 5058116 1406463 00000000000  2 0            
N  584044     4 5058206 1406433 00000000000  2 0            
N  584044     5 5059026 1406343 00000000000  2 0            
N  584044     6 5059556 1406053 00000000000  2 0            
N  584044     7 5060006 1405953 00000000000  2 0            
N  584044     8 5060256 1405793 00000000000  2 0            
N  584044     9 5060296 1405753 00000000000  2 0            
N  584044    10 5060446 1405483 00000000000  2 0            
N  584044    11 5060856 1405083 00000000000  2 0            
N  584044    12 5061106 1404813 00000000000  2 0            
N  584044    13 5061176 1406793 00000000000  2 0            
N  584044    14 5061216 1406363 00000000000  2 0            
N  584044    15 5061216 1406883 00000000000  2 0            
N  584044    16 5061246 1406903 00000000000  1 0            
N  584044    17 5061566 1404723 00000000000  2 0            
N  584044    18 5061876 1406093 00000000000  2 0            
N  584044    19 5062006 1404733 00000000000  2 0            
N  584044    20 5062066 1404663 00000000000  2 0            
N  584044    21 5062136 1404603 00000000000  2 0            
N  584044    22 5062286 1404603 00000000000  2 0            
N  584044    23 5062306 1404523 00000000000  2 0            
N  584044    24 5062306 1404593 00000000000  2 0            
N  584044    25 5062346 1404473 00000000000  1 0            
N  584044    26 5062376 1405983 00000000000  1 1584045     3
N  584045     1 5062346 1404473 00000000000  1 0            
N  584045     2 5062376 1404443 00000000000  2 1            
N  584045     3 5062376 1405983 00000000000  1 1584044    26
N  584045     4 5062396 1404433 00000000000  2 0            
N  584045     5 5062406 1405973 00000000000  2 0            
N  584045     6 5062416 1404423 00000000000  2 0            
N  584045     7 5062426 1404383 00000000000  2 0            
N  584045     8 5062436 1405963 00000000000  2 0            
N  584045     9 5062506 1404333 00000000000  2 0            
N  584045    10 5062516 1404283 00000000000  2 0            
N  584045    11 5062616 1404333 00000000000  2 0            
N  584045    12 5062636 1405543 00000000000  2 0            
N  584045    13 5062646 1405463 00000000000  2 0            
N  584045    14 5062716 1404293 00000000000  2 0            
N  584045    15 5062816 1404193 00000000000  2 0            
N  584045    16 5062916 1404173 00000000000  2 0            
N  584045    17 5062976 1405183 00000000000  2 0            
N  584045    18 5063036 1404163 00000000000  2 0            
N  584045    19 5063046 1405133 00000000000  2 0            
N  584045    20 5063086 1404223 00000000000  2 0            
N  584045    21 5063156 1404503 00000000000  2 0            
N  584045    22 5063156 1404963 00000000000  2 0            
N  584045    23 5063166 1404373 00000000000  2 0            
N  584045    24 5063166 1404423 00000000000  2 0            
N  584045    25 5063166 1404593 00000000000  2 0            
N  584045    26 5063176 1404283 00000000000  2 0            
N  584045    27 5063196 1404293 00000000000  2 0            
N  584045    28 5063196 1404493 00000000000  2 0            
N  584045    29 5063196 1404913 00000000000  3 0            
N  584045    30 5063206 1404253 00000000000  2 0            
N  584045    31 5063256 1404633 00000000000  2 0            
N  584045    32 5063286 1404683 00000000000  2 0            
N  584045    33 5063296 1404773 00000000000  2 0            
N  584045    34 5063375 1404793 00000000000  2 0            
N  584045    35 5063485 1404703 00000000000  2 0            
N  584045    36 5063705 1404523 00000000000  2 0            
N  584045    37 5063745 1404443 00000000000  2 0            
N  584045    38 5063765 1404353 00000000000  2 0            
N  584045    39 5063835 1404233 00000000000  2 0            
N  584045    40 5063915 1404203 00000000000  2 0            
N  584045    41 5064025 1404143 00000000000  2 0            
N  584045    42 5064125 1404103 00000000000  1 1584035     1
N  584045    43 5065835 1406953 00000000000  2 0            
N  584045    44 5065845 1406973 00000000000  2 0            
N  584045    45 5065865 1406593 00000000000  2 0            
N  584045    46 5065875 1407103 00000000000  1 1584055     8
N  584045    47 5065935 1405803 00000000000  2 0            
N  584045    48 5065945 1405553 00000000000  2 0            
N  584045    49 5065965 1405703 00000000000  2 0            
N  584045    50 5065985 1405443 00000000000  2 0            
N  584045    51 5066015 1406193 00000000000  2 0            
N  584045    52 5066075 1405363 00000000000  2 0            
N  584045    53 5066125 1404453 00000000000  2 0            
N  584045    54 5066175 1405113 00000000000  2 0            
N  584045    55 5066185 1404283 00000000000  2 0            
N  584045    56 5066215 1404813 00000000000  2 0            
N  584045    57 5066285 1404723 00000000000  2 0            
N  584045    58 5066595 1404273 00000000000  2 0            
N  584045    59 5066785 1404103 00000000000  2 1            
N  584045    60 5066875 1404043 00000000000  1 0            
N  584046     1 5068535 1403903 00000000000  1 0            
N  584046     2 5068695 1404103 00000000000  2 1            
N  584046     3 5068785 1404103 00000000000  2 1            
N  584046     4 5069105 1404103 00000000000  2 1            
N  584046     5 5069265 1404103 00000000000  1 1584036    27
N  584046     6 5069995 1403963 00000000000  1 0            
N  584046     7 5070095 1404103 00000000000  2 1            
N  584046     8 5070165 1404103 00000000000  2 1            
N  584046     9 5070185 1404103 00000000000  2 1            
N  584046    10 5070375 1404183 00000000000  2 0            
N  584046    11 5070455 1404173 00000000000  2 0            
N  584046    12 5070795 1404153 00000000000  2 0            
N  584046    13 5070945 1404153 00000000000  2 0            
N  584046    14 5071165 1404313 00000000000  2 0            
N  584046    15 5071195 1404453 00000000000  1 0            
N  584050     1 5040997 1410102 00000000000  1 1584060    11
N  584050     2 5041077 1410032 00000000000  2 0            
N  584050     3 5041137 1409962 00000000000  2 0            
N  584050     4 5041247 1409892 00000000000  2 0            
N  584050     5 5041287 1409832 00000000000  2 0            
N  584050     6 5041377 1409872 00000000000  2 0            
N  584050     7 5041457 1409862 00000000000  2 0            
N  584050     8 5041537 1409792 00000000000  2 0            
N  584050     9 5041587 1409602 00000000000  2 0            
N  584050    10 5041587 1409732 00000000000  2 0            
N  584050    11 5041617 1409702 00000000000  2 0            
