# label, type1, x1, y1, type2, x2, y2, ...
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,248394.39,-3924606.5,1,247990.05,-3924797.0,1,247441.75,-3925055.5,1,247412.97,-3925070.0,1,247409.56,-3925071.8,1,247360.81,-3925096.2,1,247282.39,-3925129.5,1,247243.22,-3925139.5,1,247235.83,-3925141.5,1,247204.28,-3925141.5,1,246791.88,-3925074.8,1,246519.23,-3925032.5,1,246430.58,-3925025.2,1,246288.06,-3925025.8,1,246245.83,-3925030.5
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,249785.08,-3923013.0,1,249771.27,-3923035.8,1,249721.2,-3923118.2,1,249530.77,-3923438.0,1,249340.45,-3923761.2,1,249260.31,-3923895.5,1,249247.38,-3923917.2,1,249105.25,-3924152.5,1,249101.08,-3924159.5,1,249100.83,-3924160.0,1,249087.25,-3924178.5,1,249073.69,-3924197.0,1,249046.98,-3924233.8,1,249004.9,-3924279.5,1,248938.77,-3924333.0,1,248860.84,-3924384.0,1,248760.3,-3924436.0,1,248484.36,-3924566.5
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,249785.08,-3923013.0,1,249771.27,-3923035.8,1,249721.2,-3923118.2,1,249530.77,-3923438.0,1,249340.45,-3923761.2,1,249260.31,-3923895.5,1,249247.38,-3923917.2,1,249105.25,-3924152.5,1,249101.08,-3924159.5,1,249100.83,-3924160.0,1,249087.25,-3924178.5,1,249073.69,-3924197.0,1,249046.98,-3924233.8,1,249004.9,-3924279.5,1,248938.77,-3924333.0,1,248860.84,-3924384.0,1,248760.3,-3924436.0,1,248484.36,-3924566.5
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,248484.36,-3924566.5,1,248398.61,-3924604.8,1,248394.39,-3924606.5
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,248484.36,-3924566.5,1,248398.61,-3924604.8,1,248394.39,-3924606.5
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,248394.39,-3924606.5,1,247990.05,-3924797.0,1,247441.75,-3925055.5,1,247412.97,-3925070.0,1,247409.56,-3925071.8,1,247360.81,-3925096.2,1,247282.39,-3925129.5,1,247243.22,-3925139.5,1,247235.83,-3925141.5,1,247204.28,-3925141.5,1,246791.88,-3925074.8,1,246519.23,-3925032.5,1,246430.58,-3925025.2,1,246288.06,-3925025.8,1,246245.83,-3925030.5
