# label, type1, x1, y1, type2, x2, y2, ...
çëìπ443çÜ,0,-357052.03,-3688647.8,1,-357159.78,-3688625.8,1,-357246.6,-3688540.0,1,-357286.2,-3688388.0,1,-357346.75,-3688299.8
çëìπ443çÜ,0,-353900.12,-3688098.8,1,-353590.25,-3688010.2,1,-353340.84,-3687833.5,1,-353243.75,-3687732.0,1,-353172.9,-3687632.8,1,-352915.56,-3687548.5,1,-352679.12,-3687528.5
ã ñºî™èóê¸,0,-357960.1,-3694383.8,1,-357975.66,-3694509.5,1,-358209.25,-3694560.8,1,-358253.75,-3694657.8,1,-358237.7,-3694843.0,1,-358279.47,-3694971.0,1,-358336.84,-3695193.5,1,-358302.56,-3695283.8
ã ñºóßâ‘ê¸,0,-354864.2,-3690419.2,1,-354821.94,-3690602.2
ã ñºóßâ‘ê¸,0,-353698.94,-3694112.2,1,-353664.7,-3694202.8,1,-353577.56,-3694599.2,1,-353511.75,-3694749.2,1,-353296.4,-3694793.0,1,-352978.38,-3695107.8,1,-352923.22,-3695134.0,1,-352862.72,-3695222.2,1,-352461.03,-3695281.2,1,-352432.1,-3695309.8
ã ñºóßâ‘ê¸,0,-355143.1,-3687800.5,1,-354882.7,-3688058.2,1,-354848.44,-3688148.5,1,-354816.84,-3688208.0,1,-354939.84,-3688622.8,1,-354913.22,-3688931.2
ã ñºóßâ‘ê¸,0,-354821.94,-3690602.2,1,-354748.1,-3690844.5,1,-354800.22,-3691159.8,1,-354739.72,-3691248.0,1,-354754.94,-3691684.5
ã ñºî™èóê¸,0,-357920.97,-3694225.0,1,-357960.1,-3694383.8
ã ñºóßâ‘ê¸,0,-353720.25,-3693865.5,1,-353688.66,-3693925.0,1,-353698.94,-3694112.2
ã ñºóßâ‘ê¸,0,-355259.53,-3687064.5,1,-355209.62,-3687029.0
ã ñºî™èóê¸,0,-357626.1,-3693049.5,1,-357636.3,-3693236.8,1,-357625.62,-3693360.2,1,-357717.28,-3693523.5,1,-357829.3,-3694061.8,1,-357897.38,-3694192.0,1,-357920.97,-3694225.0
ã ñºî™èóê¸,0,-359671.22,-3692012.5,1,-359592.4,-3692005.5,1,-359484.7,-3692027.5,1,-359345.34,-3692108.8
ã ñºî™èóê¸,0,-359345.34,-3692108.8,1,-359258.5,-3692194.5,1,-359192.6,-3692344.5,1,-359163.66,-3692373.0,1,-359108.44,-3692399.2,1,-359008.75,-3692328.5,1,-358822.25,-3692343.8,1,-358514.62,-3692535.0,1,-358251.53,-3692823.2,1,-358170.0,-3692878.5
çëìπ443çÜ,0,-354913.22,-3688931.2,1,-354755.62,-3688917.8,1,-354608.7,-3688781.0,1,-354259.56,-3688533.5,1,-354138.88,-3688398.8,1,-354125.9,-3688242.2,1,-354104.97,-3688178.2,1,-353900.12,-3688098.8
ã ñºóßâ‘ê¸,0,-354754.94,-3691684.5,1,-354746.94,-3691777.0,1,-354762.53,-3691902.8,1,-354751.88,-3692026.2,1,-354709.62,-3692209.0,1,-354620.2,-3692325.8,1,-354417.34,-3692837.0,1,-354388.44,-3692865.5
ã ñºóßâ‘ê¸,0,-352077.22,-3695745.8,1,-352098.16,-3695809.8,1,-352069.25,-3695838.5,1,-352058.6,-3695961.8,1,-352113.75,-3695935.5,1,-352137.34,-3695968.5,1,-352192.5,-3695942.2,1,-352297.47,-3695951.0,1,-352373.56,-3695988.8,1,-352415.4,-3696116.5
ã ñºî™èóê¸,0,-358170.0,-3692878.5,1,-358114.8,-3692904.8,1,-358059.62,-3692931.2
çëìπ443çÜ,0,-355344.16,-3688843.8,1,-355451.88,-3688821.8,1,-355577.88,-3688894.8,1,-355738.16,-3688877.2
ã ñºóßâ‘ê¸,0,-352068.88,-3696149.2,1,-352063.56,-3696211.0,1,-351942.62,-3696387.0,1,-351858.22,-3696753.0,1,-351800.4,-3696810.2
ã ñºî™èóê¸,0,-358302.56,-3695283.8,1,-358294.53,-3695376.2,1,-358339.0,-3695473.5,1,-358310.06,-3695502.0,1,-358407.06,-3695603.8,1,-358404.38,-3695634.5,1,-358454.2,-3695670.0,1,-358422.6,-3695729.2,1,-358485.25,-3695921.2,1,-358477.22,-3696013.8
ã ñºî™èóê¸,0,-358906.88,-3696548.2,1,-358901.5,-3696610.0,1,-358972.22,-3696709.2,1,-359003.8,-3696649.8,1,-359219.2,-3696606.2,1,-359242.75,-3696639.2,1,-359324.2,-3696615.2
ã ñºî™èóê¸,0,-358059.62,-3692931.2,1,-357786.34,-3693032.0,1,-357626.1,-3693049.5
çëìπ443çÜ,0,-356416.2,-3688686.5,1,-356550.2,-3688667.0,1,-356655.28,-3688676.0,1,-356973.16,-3688672.0
ã ñºóßâ‘ê¸,0,-352432.1,-3695309.8,1,-352366.3,-3695459.5,1,-352381.9,-3695585.2,1,-352321.44,-3695673.5,1,-352271.6,-3695638.0,1,-352303.16,-3695578.5,1,-352284.9,-3695483.8,1,-352200.84,-3695538.8,1,-352145.7,-3695565.2,1,-352153.66,-3695472.5
ã ñºî™èóê¸,0,-358744.0,-3696596.5,1,-358775.6,-3696537.0,1,-358723.1,-3696532.5,1,-358678.66,-3696435.2,1,-358720.97,-3696252.5,1,-358797.06,-3696290.0,1,-358786.34,-3696413.5,1,-358838.84,-3696418.0,1,-358807.22,-3696477.5,1,-358906.88,-3696548.2
