# label, type1, x1, y1, type2, x2, y2, ...
12_4_高野線_南海電気鉄道,0,114320.86,-3823901.2,1,114248.984,-3824161.5,1,114175.5,-3824431.5,1,114161.22,-3824484.8,1,114103.26,-3824700.2,1,114068.92,-3824818.8,1,114044.516,-3824885.8,1,114009.43,-3824962.0,1,113961.766,-3825046.0,1,113917.41,-3825111.8,1,113867.76,-3825181.5,1,113778.01,-3825292.8,1,113711.58,-3825364.2
12_4_高野線_南海電気鉄道,0,114320.86,-3823901.2,1,114248.984,-3824161.5,1,114175.5,-3824431.5,1,114161.22,-3824484.8,1,114103.26,-3824700.2,1,114068.92,-3824818.8,1,114044.516,-3824885.8,1,114009.43,-3824962.0,1,113961.766,-3825046.0,1,113917.41,-3825111.8,1,113867.76,-3825181.5,1,113778.01,-3825292.8,1,113711.58,-3825364.2
