# label, type1, x1, y1, type2, x2, y2, ...
11_2_ë¸å©ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,513334.75,-4140830.0,1,513248.22,-4140798.0,1,513203.94,-4140781.0,1,513199.62,-4140779.5,1,513106.2,-4140745.8,1,513021.88,-4140713.5,1,512986.1,-4140700.5,1,512909.2,-4140671.2,1,512870.56,-4140656.0,1,512794.8,-4140627.2,1,512757.34,-4140613.2,1,512692.12,-4140591.2,1,512660.22,-4140581.8,1,512634.47,-4140575.8,1,512615.38,-4140572.5,1,512574.34,-4140569.0,1,512550.66,-4140568.8,1,512526.5,-4140569.8,1,512504.47,-4140571.8,1,512485.03,-4140574.5,1,512460.25,-4140579.0,1,512440.44,-4140583.0,1,512320.28,-4140617.2,1,512293.75,-4140625.5,1,511863.4,-4140755.8,1,511526.16,-4140861.0,1,511465.8,-4140882.0,1,511409.62,-4140900.2,1,511332.03,-4140922.5,1,510619.53,-4141130.2,1,510594.94,-4141137.5,1,510561.06,-4141147.8,1,510099.47,-4141284.5,1,509945.47,-4141329.5,1,509835.88,-4141361.5,1,508894.16,-4141637.5
11_2_ë¸å©ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,508781.56,-4141670.8,1,508599.78,-4141724.2,1,508547.44,-4141741.0,1,508522.22,-4141750.8,1,508486.22,-4141770.2,1,508459.12,-4141787.5,1,508435.94,-4141805.0,1,508412.5,-4141823.5,1,508388.97,-4141847.5,1,508373.1,-4141865.8,1,508354.06,-4141893.0,1,508346.28,-4141905.5,1,508332.1,-4141935.0,1,508322.1,-4141958.5,1,508315.7,-4141976.2,1,508309.75,-4141994.0,1,508303.38,-4142016.5,1,508216.8,-4142351.0,1,508182.3,-4142484.5,1,508088.2,-4142880.2,1,508027.4,-4143129.2,1,507980.0,-4143318.0,1,507965.53,-4143374.0,1,507942.47,-4143464.0,1,507801.1,-4144042.0,1,507793.0,-4144075.2,1,507761.16,-4144205.5,1,507748.9,-4144257.5,1,507734.88,-4144317.5,1,507728.3,-4144350.5,1,507723.78,-4144383.5,1,507720.12,-4144413.5,1,507717.62,-4144443.8,1,507715.28,-4144486.5,1,507715.25,-4144508.5,1,507711.03,-4144969.5,1,507710.94,-4145057.2,1,507711.03,-4145063.0
11_2_ë¸å©ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,508781.56,-4141670.8,1,508599.78,-4141724.2,1,508547.44,-4141741.0,1,508522.22,-4141750.8,1,508486.22,-4141770.2,1,508459.12,-4141787.5,1,508435.94,-4141805.0,1,508412.5,-4141823.5,1,508388.97,-4141847.5,1,508373.1,-4141865.8,1,508354.06,-4141893.0,1,508346.28,-4141905.5,1,508332.1,-4141935.0,1,508322.1,-4141958.5,1,508315.7,-4141976.2,1,508309.75,-4141994.0,1,508303.38,-4142016.5,1,508216.8,-4142351.0,1,508182.3,-4142484.5,1,508088.2,-4142880.2,1,508027.4,-4143129.2,1,507980.0,-4143318.0,1,507965.53,-4143374.0,1,507942.47,-4143464.0,1,507801.1,-4144042.0,1,507793.0,-4144075.2,1,507761.16,-4144205.5,1,507748.9,-4144257.5,1,507734.88,-4144317.5,1,507728.3,-4144350.5,1,507723.78,-4144383.5,1,507720.12,-4144413.5,1,507717.62,-4144443.8,1,507715.28,-4144486.5,1,507715.25,-4144508.5,1,507711.03,-4144969.5,1,507710.94,-4145057.2,1,507711.03,-4145063.0
11_2_ë¸å©ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,513334.75,-4140830.0,1,513248.22,-4140798.0,1,513203.94,-4140781.0,1,513199.62,-4140779.5,1,513106.2,-4140745.8,1,513021.88,-4140713.5,1,512986.1,-4140700.5,1,512909.2,-4140671.2,1,512870.56,-4140656.0,1,512794.8,-4140627.2,1,512757.34,-4140613.2,1,512692.12,-4140591.2,1,512660.22,-4140581.8,1,512634.47,-4140575.8,1,512615.38,-4140572.5,1,512574.34,-4140569.0,1,512550.66,-4140568.8,1,512526.5,-4140569.8,1,512504.47,-4140571.8,1,512485.03,-4140574.5,1,512460.25,-4140579.0,1,512440.44,-4140583.0,1,512320.28,-4140617.2,1,512293.75,-4140625.5,1,511863.4,-4140755.8,1,511526.16,-4140861.0,1,511465.8,-4140882.0,1,511409.62,-4140900.2,1,511332.03,-4140922.5,1,510619.53,-4141130.2,1,510594.94,-4141137.5,1,510561.06,-4141147.8,1,510099.47,-4141284.5,1,509945.47,-4141329.5,1,509835.88,-4141361.5,1,508894.16,-4141637.5
11_2_ë¸å©ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,508894.16,-4141637.5,1,508781.56,-4141670.8
11_2_ë¸å©ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,508894.16,-4141637.5,1,508781.56,-4141670.8
