# label, type1, x1, y1, type2, x2, y2, ...
12_4_つくばエクスプレス_首都圏新都市鉄道,0,526799.0,-3978570.2,1,526982.9,-3978991.5,1,527202.4,-3979481.2,1,527324.94,-3979749.0,1,527428.06,-3979968.2,1,527484.5,-3980084.0,1,527524.4,-3980172.0,1,527621.2,-3980394.0,1,527926.1,-3981060.0,1,528105.56,-3981458.2,1,528222.2,-3981771.8,1,528243.56,-3981840.8,1,528269.9,-3981952.0,1,528294.06,-3982081.0,1,528307.0,-3982152.0,1,528355.0,-3982370.5
12_4_つくばエクスプレス_首都圏新都市鉄道,0,526739.2,-3978436.5,1,526799.0,-3978570.2
12_4_つくばエクスプレス_首都圏新都市鉄道,0,526739.2,-3978436.5,1,526799.0,-3978570.2
12_4_つくばエクスプレス_首都圏新都市鉄道,0,522663.94,-3973617.0,1,522842.78,-3973716.8,1,523010.5,-3973804.2,1,523080.47,-3973844.0,1,523217.84,-3973928.8,1,523269.3,-3973971.0,1,523360.8,-3974055.5,1,523439.72,-3974156.8,1,523483.28,-3974224.0,1,523542.47,-3974350.5,1,523551.97,-3974369.5,1,523622.22,-3974540.5,1,523767.56,-3974874.8,1,523870.16,-3975117.5,1,523921.44,-3975226.8,1,523944.03,-3975269.2,1,523970.0,-3975307.8,1,523987.88,-3975333.0,1,524009.97,-3975360.5,1,524033.78,-3975389.2,1,524081.47,-3975434.5,1,524302.56,-3975660.5,1,524808.56,-3976136.2,1,525248.8,-3976545.2,1,526051.94,-3977303.0,1,526200.44,-3977468.5,1,526291.9,-3977577.8,1,526326.06,-3977623.5,1,526360.4,-3977669.2,1,526426.0,-3977768.0,1,526633.9,-3978197.2,1,526739.2,-3978436.5
12_4_つくばエクスプレス_首都圏新都市鉄道,0,526799.0,-3978570.2,1,526982.9,-3978991.5,1,527202.4,-3979481.2,1,527324.94,-3979749.0,1,527428.06,-3979968.2,1,527484.5,-3980084.0,1,527524.4,-3980172.0,1,527621.2,-3980394.0,1,527926.1,-3981060.0,1,528105.56,-3981458.2,1,528222.2,-3981771.8,1,528243.56,-3981840.8,1,528269.9,-3981952.0,1,528294.06,-3982081.0,1,528307.0,-3982152.0,1,528355.0,-3982370.5
12_4_つくばエクスプレス_首都圏新都市鉄道,0,522663.94,-3973617.0,1,522842.78,-3973716.8,1,523010.5,-3973804.2,1,523080.47,-3973844.0,1,523217.84,-3973928.8,1,523269.3,-3973971.0,1,523360.8,-3974055.5,1,523439.72,-3974156.8,1,523483.28,-3974224.0,1,523542.47,-3974350.5,1,523551.97,-3974369.5,1,523622.22,-3974540.5,1,523767.56,-3974874.8,1,523870.16,-3975117.5,1,523921.44,-3975226.8,1,523944.03,-3975269.2,1,523970.0,-3975307.8,1,523987.88,-3975333.0,1,524009.97,-3975360.5,1,524033.78,-3975389.2,1,524081.47,-3975434.5,1,524302.56,-3975660.5,1,524808.56,-3976136.2,1,525248.8,-3976545.2,1,526051.94,-3977303.0,1,526200.44,-3977468.5,1,526291.9,-3977577.8,1,526326.06,-3977623.5,1,526360.4,-3977669.2,1,526426.0,-3977768.0,1,526633.9,-3978197.2,1,526739.2,-3978436.5
