# label, type1, x1, y1, type2, x2, y2, ...
12_4_âÕå˚åŒê¸_ïxémã}çs,0,413836.66,-3922452.2,1,413808.12,-3922455.8,1,413704.78,-3922468.2,1,413601.97,-3922495.0,1,413598.53,-3922496.2,1,413559.12,-3922512.0,1,413533.22,-3922523.0,1,413476.0,-3922556.5,1,413418.44,-3922600.0,1,413377.7,-3922634.8,1,413346.7,-3922665.2,1,413302.4,-3922713.0,1,413297.75,-3922717.8,1,413277.2,-3922741.5,1,413246.62,-3922779.8,1,413221.16,-3922809.5,1,413153.25,-3922889.2,1,413082.16,-3922978.0,1,413076.16,-3922984.2,1,413047.84,-3923014.5,1,413003.25,-3923055.0,1,412987.03,-3923065.8
12_4_âÕå˚åŒê¸_ïxémã}çs,0,412987.03,-3923065.8,1,412969.2,-3923077.2,1,412925.97,-3923104.0
12_4_âÕå˚åŒê¸_ïxémã}çs,0,412925.97,-3923104.0,1,412925.06,-3923104.5,1,412852.34,-3923145.2,1,412727.0,-3923215.0,1,412589.38,-3923289.2,1,412536.4,-3923326.0,1,412478.47,-3923378.2,1,412435.38,-3923433.0,1,412360.56,-3923574.2,1,412359.66,-3923576.0,1,412271.78,-3923752.8,1,412225.56,-3923823.0,1,412183.4,-3923872.2,1,412119.03,-3923931.0,1,412054.66,-3923972.5,1,412011.16,-3923994.0,1,411973.34,-3924006.2,1,411951.0,-3924013.2,1,411924.03,-3924018.2,1,411902.56,-3924020.5
12_4_âÕå˚åŒê¸_ïxémã}çs,0,411902.56,-3924020.5,1,411781.1,-3924032.5
12_4_âÕå˚åŒê¸_ïxémã}çs,0,412987.03,-3923065.8,1,412969.2,-3923077.2,1,412925.97,-3923104.0
12_4_âÕå˚åŒê¸_ïxémã}çs,0,412925.97,-3923104.0,1,412925.06,-3923104.5,1,412852.34,-3923145.2,1,412727.0,-3923215.0,1,412589.38,-3923289.2,1,412536.4,-3923326.0,1,412478.47,-3923378.2,1,412435.38,-3923433.0,1,412360.56,-3923574.2,1,412359.66,-3923576.0,1,412271.78,-3923752.8,1,412225.56,-3923823.0,1,412183.4,-3923872.2,1,412119.03,-3923931.0,1,412054.66,-3923972.5,1,412011.16,-3923994.0,1,411973.34,-3924006.2,1,411951.0,-3924013.2,1,411924.03,-3924018.2,1,411902.56,-3924020.5
12_4_âÕå˚åŒê¸_ïxémã}çs,0,413836.66,-3922452.2,1,413808.12,-3922455.8,1,413704.78,-3922468.2,1,413601.97,-3922495.0,1,413598.53,-3922496.2,1,413559.12,-3922512.0,1,413533.22,-3922523.0,1,413476.0,-3922556.5,1,413418.44,-3922600.0,1,413377.7,-3922634.8,1,413346.7,-3922665.2,1,413302.4,-3922713.0,1,413297.75,-3922717.8,1,413277.2,-3922741.5,1,413246.62,-3922779.8,1,413221.16,-3922809.5,1,413153.25,-3922889.2,1,413082.16,-3922978.0,1,413076.16,-3922984.2,1,413047.84,-3923014.5,1,413003.25,-3923055.0,1,412987.03,-3923065.8
12_4_âÕå˚åŒê¸_ïxémã}çs,0,411902.56,-3924020.5,1,411781.1,-3924032.5
