# label, type1, x1, y1, type2, x2, y2, ...
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,254740.48,-3890814.0,1,254678.5,-3890806.0,1,254436.72,-3890782.0,1,254366.83,-3890781.8,1,254155.06,-3890804.8,1,254088.28,-3890815.0,1,253757.86,-3890873.0
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,255820.11,-3890836.5,1,255883.56,-3890834.8
11_1_ìåäCìπêVä≤ê¸_ìåäCó∑ãqìSìπ,0,255013.67,-3868616.2,1,254956.98,-3868695.0,1,254938.33,-3868721.8,1,254920.27,-3868747.2,1,254897.92,-3868777.2,1,254835.7,-3868860.8,1,254820.53,-3868885.0,1,254803.62,-3868909.2,1,254780.72,-3868941.2,1,254766.5,-3868960.2,1,254710.22,-3869037.0,1,254638.58,-3869137.5,1,254577.77,-3869222.2,1,254562.33,-3869243.2,1,254552.81,-3869256.5,1,254490.81,-3869345.0,1,254439.56,-3869418.0,1,254430.31,-3869431.0,1,254420.8,-3869444.5,1,254407.61,-3869460.5,1,254352.53,-3869541.0,1,254321.14,-3869584.0,1,254299.1,-3869614.2,1,254248.73,-3869683.2,1,254230.36,-3869707.0,1,254202.23,-3869745.5,1,254193.53,-3869755.5,1,254140.44,-3869827.8,1,254095.77,-3869886.8,1,254082.28,-3869902.5,1,254068.27,-3869918.2,1,254016.27,-3869980.2,1,253964.6,-3870037.5,1,253946.03,-3870058.2,1,253919.72,-3870085.8,1,253840.3,-3870175.2,1,253702.77,-3870320.8,1,253686.48,-3870337.0,1,253632.06,-3870394.0,1,253615.94,-3870409.8,1,253580.5,-3870445.0,1,253575.08,-3870450.8,1,253569.72,-3870455.5,1,253500.69,-3870526.8,1,253487.44,-3870540.2,1,253462.55,-3870566.5,1,253424.66,-3870605.8,1,253383.47,-3870644.8,1,253321.17,-3870701.2,1,253299.0,-3870719.5,1,253281.94,-3870734.5,1,253265.4,-3870749.0,1,253195.8,-3870808.2,1,253123.61,-3870870.8,1,253095.5,-3870893.0,1,253070.3,-3870914.2,1,253011.25,-3870962.5,1,252859.34,-3871092.5,1,252837.89,-3871110.8,1,252795.03,-3871145.0,1,252773.4,-3871163.5,1,252769.3,-3871166.8,1,252700.11,-3871225.5,1,252642.55,-3871273.5,1,252593.92,-3871314.8,1,252550.03,-3871352.0,1,252536.16,-3871362.8,1,252521.28,-3871377.0,1,252465.53,-3871425.0,1,252447.64,-3871439.2,1,252435.67,-3871450.2,1,252366.8,-3871506.2,1,252354.14,-3871518.0,1,252337.17,-3871533.0,1,252306.73,-3871556.8,1,252293.69,-3871568.0,1,252287.47,-3871574.8,1,252220.14,-3871630.2,1,252193.67,-3871652.0,1,252096.36,-3871731.2,1,252028.53,-3871788.8,1,252012.89,-3871802.0,1,251935.64,-3871866.2,1,251854.27,-3871933.0,1,251739.62,-3872030.0,1,251703.17,-3872058.2,1,251619.33,-3872128.0,1,251601.62,-3872143.0,1,251582.69,-3872158.8,1,251539.77,-3872194.5,1,251455.25,-3872263.0,1,251413.56,-3872296.8,1,251160.1,-3872506.0,1,251121.72,-3872540.0,1,251049.42,-3872600.8,1,251006.23,-3872636.0,1,250829.45,-3872784.2,1,250413.4,-3873134.2,1,250361.58,-3873177.8,1,250280.86,-3873244.2,1,250245.47,-3873273.5,1,250174.48,-3873335.2,1,249620.1,-3873798.5,1,249528.12,-3873874.2,1,249261.72,-3874092.2,1,249167.81,-3874170.5,1,249162.62,-3874174.8,1,249133.77,-3874198.5,1,248961.83,-3874341.0,1,248951.38,-3874350.0,1,248908.03,-3874385.8,1,248857.0,-3874428.0,1,248763.89,-3874505.0,1,248585.8,-3874652.5,1,248084.3,-3875066.8,1,248026.06,-3875115.2,1,247955.84,-3875173.8,1,247927.97,-3875197.0,1,247798.97,-3875304.8,1,247798.7,-3875305.0,1,247759.31,-3875338.0,1,247613.08,-3875460.2,1,247443.2,-3875599.5,1,247199.0,-3875800.0,1,247183.38,-3875813.2,1,247122.9,-3875864.0,1,246997.52,-3875969.2,1,246981.88,-3875982.0,1,246974.02,-3875988.8,1,246958.92,-3876001.5,1,246942.94,-3876014.8,1,246922.48,-3876032.0,1,246863.4,-3876082.5,1,246745.31,-3876184.0,1,246674.0,-3876245.2,1,246665.78,-3876252.2,1,246583.86,-3876323.2,1,246518.72,-3876379.8,1,246484.55,-3876409.2,1,246421.19,-3876470.5,1,246411.48,-3876480.0,1,246369.39,-3876520.8,1,246332.77,-3876557.5,1,246322.81,-3876567.5,1,246282.11,-3876608.8,1,246247.53,-3876647.0,1,246236.56,-3876656.8,1,246213.16,-3876682.2,1,246191.6,-3876705.5,1,246131.64,-3876770.8,1,246079.3,-3876833.5,1,246060.19,-3876856.2,1,246031.02,-3876891.2,1,245931.16,-3877026.5,1,245876.39,-3877100.5,1,245792.6,-3877221.8,1,245767.83,-3877260.8,1,245741.81,-3877301.2,1,245655.1,-3877444.8,1,245629.14,-3877493.2,1,245603.86,-3877540.5,1,245585.98,-3877574.0,1,245545.16,-3877650.2,1,245325.08,-3878091.8,1,245199.44,-3878349.2,1,245160.5,-3878429.8,1,245146.84,-3878458.0,1,245103.94,-3878547.0,1,245080.44,-3878595.5,1,245068.17,-3878620.5,1,244938.22,-3878886.8,1,244924.86,-3878914.8,1,244913.27,-3878938.0,1,244839.44,-3879087.5,1,244778.75,-3879207.2,1,244729.3,-3879310.2,1,244676.12,-3879430.5,1,244617.42,-3879565.2,1,244614.16,-3879572.8,1,244602.25,-3879600.8,1,244515.14,-3879807.0,1,244473.61,-3879908.8,1,244467.2,-3879924.5,1,244451.81,-3879962.0,1,244447.2,-3879973.5,1,244432.0,-3880011.0,1,244429.52,-3880016.8,1,244422.5,-3880034.2,1,244419.86,-3880040.5,1,244405.5,-3880075.5,1,244380.45,-3880137.0,1,244369.34,-3880164.0,1,244350.69,-3880208.8,1,244345.3,-3880221.8,1,244302.69,-3880324.2,1,244251.02,-3880448.5,1,244228.86,-3880502.0,1,244193.1,-3880588.0,1,244142.3,-3880710.8,1,244128.17,-3880744.5,1,244125.36,-3880751.2,1,244112.69,-3880781.8,1,244110.39,-3880787.5,1,244079.67,-3880861.2,1,244075.22,-3880872.0,1,244058.81,-3880911.8,1,244054.45,-3880922.5,1,244012.55,-3881023.5,1,244002.44,-3881047.8,1,243998.0,-3881058.5,1,243992.78,-3881070.8,1,243947.67,-3881181.5,1,243936.73,-3881208.2,1,243926.56,-3881233.0,1,243919.89,-3881249.2,1,243881.62,-3881343.2,1,243876.33,-3881356.0,1,243857.44,-3881402.0,1,243836.83,-3881452.2,1,243834.86,-3881457.0,1,243816.69,-3881502.0,1,243767.17,-3881625.0,1,243725.47,-3881729.8,1,243675.11,-3881861.0,1,243621.47,-3881999.5,1,243586.92,-3882089.0,1,243572.08,-3882129.0,1,243560.8,-3882159.8,1,243540.17,-3882215.2,1,243506.95,-3882297.0,1,243468.23,-3882400.8,1,243445.22,-3882458.8,1,243427.2,-3882503.5,1,243396.23,-3882580.5,1,243362.7,-3882664.0,1,243336.55,-3882727.0,1,243308.06,-3882798.5,1,243257.44,-3882914.0,1,243221.11,-3882992.0,1,243183.47,-3883075.2,1,243163.52,-3883115.5,1,243140.61,-3883155.2,1,243108.77,-3883204.2,1,243067.03,-3883266.0,1,243031.58,-3883313.5,1,242992.77,-3883371.5,1,242959.62,-3883414.0,1,242942.95,-3883434.8,1,242890.73,-3883500.0,1,242845.08,-3883551.5,1,242815.48,-3883583.2,1,242721.98,-3883674.2,1,242635.9,-3883756.0,1,242595.66,-3883789.0,1,242505.81,-3883863.5,1,242455.92,-3883904.5,1,242418.66,-3883930.0,1,242362.14,-3883969.0,1,242272.62,-3884026.5,1,242181.94,-3884084.0,1,242102.17,-3884133.8,1,242021.97,-3884181.2,1,241979.03,-3884206.0,1,241928.98,-3884235.0,1,241833.36,-3884292.0,1,241745.73,-3884345.0,1,241738.2,-3884350.2,1,241563.12,-3884454.8,1,241448.73,-3884523.2,1,241321.94,-3884598.8,1,241260.47,-3884636.5,1,241129.12,-3884712.2,1,241112.67,-3884721.5,1,241046.98,-3884758.8,1,240956.33,-3884813.5,1,240871.55,-3884866.8,1,240752.3,-3884946.8,1,240701.12,-3884984.0,1,240658.6,-3885016.8,1,240603.4,-3885060.2,1,240593.7,-3885068.8,1,240558.34,-3885099.8,1,240510.75,-3885141.0,1,240475.28,-3885174.2,1,240457.1,-3885192.8,1,240420.31,-3885228.5,1,240387.38,-3885261.8,1,240349.22,-3885303.5,1,240324.5,-3885330.0,1,240303.42,-3885356.0,1,240283.81,-3885379.2,1,240230.4,-3885446.2,1,240183.23,-3885504.8,1,240157.08,-3885541.2,1,240119.34,-3885594.5,1,240084.36,-3885651.5,1,240050.89,-3885707.0,1,240032.84,-3885737.0,1,240014.4,-3885772.2,1,239996.61,-3885804.5,1,239972.38,-3885847.8,1,239959.0,-3885874.2,1,239941.34,-3885911.5,1,239925.42,-3885945.5,1,239912.34,-3885979.5,1,239901.05,-3886006.0,1,239883.77,-3886046.5,1,239860.11,-3886100.2,1,239840.72,-3886147.0,1,239829.17,-3886180.0,1,239812.67,-3886232.2,1,239795.16,-3886286.2,1,239780.78,-3886342.5,1,239770.33,-3886395.0,1,239753.9,-3886471.8,1,239736.44,-3886556.0,1,239726.33,-3886642.8,1,239719.25,-3886727.0,1,239710.19,-3886875.0,1,239709.02,-3886942.5,1,239709.1,-3886977.0,1,239709.6,-3886991.2,1,239710.77,-3887028.8,1,239715.9,-3887073.8,1,239725.72,-3887152.0,1,239743.7,-3887272.5,1,239755.12,-3887339.2,1,239758.5,-3887358.2,1,239760.58,-3887370.5,1,239764.19,-3887391.2,1,239765.73,-3887400.5,1,239781.17,-3887489.5,1,239818.58,-3887711.0,1,239833.31,-3887801.5,1,239834.98,-3887811.8,1,239835.88,-3887817.5,1,239841.33,-3887848.2,1,239842.69,-3887857.8,1,239854.44,-3887936.0,1,239913.05,-3888241.2,1,239914.67,-3888250.0,1,239920.19,-3888280.0,1,239921.92,-3888289.5,1,239943.53,-3888405.8,1,239946.36,-3888421.8,1,239947.9,-3888431.0,1,239950.86,-3888448.0,1,239952.62,-3888458.8,1,239981.2,-3888621.0,1,240000.81,-3888757.2,1,240003.11,-3888878.2,1,240001.81,-3888909.2,1,240001.34,-3888918.5,1,240000.47,-3888939.0,1,240000.14,-3888946.2,1,239997.34,-3888995.2,1,239985.39,-3889122.5,1,239979.45,-3889182.8,1,239970.08,-3889256.5,1,239957.86,-3889329.8,1,239953.5,-3889352.8,1,239937.2,-3889440.2,1,239896.88,-3889682.0,1,239870.23,-3889831.5,1,239863.52,-3889870.8,1,239851.53,-3889936.5,1,239823.98,-3890089.2,1,239815.95,-3890133.5,1,239783.4,-3890306.2,1,239778.58,-3890331.8,1,239771.7,-3890371.8,1,239762.44,-3890405.2,1,239755.14,-3890430.5,1,239738.52,-3890477.5,1,239719.11,-3890535.5,1,239712.06,-3890554.2,1,239703.31,-3890570.2,1,239689.98,-3890595.5,1,239673.34,-3890626.0,1,239661.7,-3890646.8,1,239639.11,-3890686.2,1,239621.83,-3890716.8,1,239583.58,-3890782.5,1,239557.02,-3890829.8,1,239538.06,-3890862.8,1,239496.66,-3890943.0
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,253693.2,-3890884.5,1,253757.86,-3890873.0
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,258249.17,-3891398.2,1,258210.1,-3891370.0,1,258145.38,-3891331.0,1,258083.47,-3891304.8,1,258023.06,-3891287.5,1,257961.84,-3891283.2,1,257873.88,-3891282.5,1,257770.62,-3891282.8,1,257672.34,-3891275.2,1,257579.94,-3891251.2,1,257503.84,-3891220.0,1,257431.47,-3891181.5,1,257370.38,-3891138.8,1,257300.61,-3891078.2
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,253485.84,-3891523.8,1,253427.55,-3891527.0,1,253367.73,-3891541.8,1,253315.22,-3891563.0,1,253264.47,-3891595.5,1,253212.11,-3891632.5,1,253188.02,-3891652.0,1,253156.16,-3891678.2,1,253113.06,-3891717.0,1,253086.27,-3891737.8,1,253062.95,-3891749.2,1,253035.08,-3891753.8,1,252745.16,-3891743.8,1,252722.97,-3891747.0,1,252708.17,-3891752.8,1,252696.98,-3891760.8,1,252684.38,-3891773.5,1,252672.62,-3891787.0,1,252662.25,-3891801.2,1,252621.42,-3891872.8,1,252604.58,-3891910.8,1,252586.0,-3891945.2,1,252559.23,-3891977.2,1,252532.89,-3892004.5,1,252500.5,-3892030.8,1,252479.14,-3892044.2,1,252461.0,-3892054.2,1,252436.36,-3892064.2,1,252415.53,-3892070.0,1,252391.98,-3892072.8
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,253485.84,-3891523.8,1,253557.03,-3891521.5
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,258249.17,-3891398.2,1,258286.83,-3891425.2
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,255820.11,-3890836.5,1,255754.28,-3890838.2,1,255721.23,-3890841.0,1,255672.33,-3890847.5,1,255595.2,-3890859.5,1,255540.02,-3890866.5,1,255365.53,-3890871.2,1,255280.3,-3890870.8,1,255182.55,-3890865.8,1,255103.9,-3890859.2,1,254966.62,-3890843.0,1,254825.0,-3890825.0
25_5_ìåïîãuóÀê¸_à§ímçÇë¨åí ,0,254740.48,-3890814.0,1,254678.5,-3890806.0,1,254436.72,-3890782.0,1,254366.83,-3890781.8,1,254155.06,-3890804.8,1,254088.28,-3890815.0,1,253757.86,-3890873.0
