# label, type1, x1, y1, type2, x2, y2, ...
11_2_î—éRê¸_ìåì˙ñ{ó∑ãqìSìπ,0,414684.38,-4111935.0,1,414680.12,-4111685.5,1,414678.97,-4111563.0,1,414674.94,-4111488.8,1,414670.2,-4111431.8,1,414634.66,-4111175.5,1,414601.3,-4110955.0,1,414597.34,-4110928.8,1,414587.56,-4110859.0,1,414580.38,-4110797.5,1,414575.4,-4110754.0,1,414570.56,-4110690.8,1,414552.56,-4110430.2,1,414538.03,-4110180.2,1,414522.75,-4109962.0,1,414520.12,-4109921.2,1,414511.16,-4109782.8,1,414504.3,-4109677.0,1,414501.1,-4109621.5,1,414489.6,-4109515.2,1,414474.78,-4109427.2,1,414454.22,-4109328.2,1,414419.0,-4109166.5,1,414372.66,-4108956.5,1,414335.3,-4108804.2,1,414313.53,-4108715.5,1,414300.9,-4108654.5,1,414287.1,-4108587.0,1,414264.75,-4108468.5,1,414256.3,-4108427.2,1,414245.4,-4108392.5,1,414215.5,-4108309.0,1,414075.7,-4107947.8,1,413984.03,-4107714.0
11_2_î—éRê¸_ìåì˙ñ{ó∑ãqìSìπ,0,414684.38,-4111935.0,1,414680.12,-4111685.5,1,414678.97,-4111563.0,1,414674.94,-4111488.8,1,414670.2,-4111431.8,1,414634.66,-4111175.5,1,414601.3,-4110955.0,1,414597.34,-4110928.8,1,414587.56,-4110859.0,1,414580.38,-4110797.5,1,414575.4,-4110754.0,1,414570.56,-4110690.8,1,414552.56,-4110430.2,1,414538.03,-4110180.2,1,414522.75,-4109962.0,1,414520.12,-4109921.2,1,414511.16,-4109782.8,1,414504.3,-4109677.0,1,414501.1,-4109621.5,1,414489.6,-4109515.2,1,414474.78,-4109427.2,1,414454.22,-4109328.2,1,414419.0,-4109166.5,1,414372.66,-4108956.5,1,414335.3,-4108804.2,1,414313.53,-4108715.5,1,414300.9,-4108654.5,1,414287.1,-4108587.0,1,414264.75,-4108468.5,1,414256.3,-4108427.2,1,414245.4,-4108392.5,1,414215.5,-4108309.0,1,414075.7,-4107947.8,1,413984.03,-4107714.0
