# label, type1, x1, y1, type2, x2, y2, ...
ä‚çËêºñ⁄âÆçOëOê¸,0,548228.75,-4486127.5,1,548308.25,-4486186.5,1,548732.8,-4486333.5,1,548873.94,-4486325.0,1,549694.7,-4486637.5,1,549828.3,-4486684.5,1,549981.4,-4486649.0,1,550326.75,-4486678.5,1,550493.4,-4486723.0,1,550605.9,-4486773.0,1,550763.44,-4486761.5,1,551056.1,-4486926.5,1,551379.94,-4487017.5,1,551783.06,-4487189.0,1,552108.9,-4487314.5,1,552367.0,-4487383.5,1,552449.8,-4487307.5,1,552706.75,-4487205.0,1,552770.5,-4487168.5,1,552899.7,-4487178.5,1,553156.2,-4487143.5,1,553283.9,-4487037.0,1,553321.94,-4486973.0
ä‚çËêºñ⁄âÆçOëOê¸,0,542784.7,-4480291.5,1,542855.0,-4480331.5,1,543437.7,-4480476.0,1,543522.1,-4480513.5,1,543583.3,-4480511.0,1,543932.7,-4480715.5,1,544050.25,-4480722.5,1,544217.9,-4480625.0,1,544566.1,-4480612.0,1,544742.9,-4480560.5,1,544814.94,-4480708.5,1,544929.56,-4480813.5,1,544924.3,-4480905.5,1,544708.44,-4481202.0,1,544707.9,-4481297.5,1,544805.44,-4481500.5,1,544987.0,-4481824.0,1,545408.0,-4482216.5,1,545713.9,-4482580.5,1,545813.3,-4482860.5,1,545770.2,-4482989.5,1,545898.4,-4483171.5,1,545913.8,-4483343.5,1,545953.4,-4483408.0,1,545902.9,-4483592.0,1,545902.3,-4483681.0,1,545934.9,-4483736.5,1,546036.0,-4483737.0,1,546223.3,-4483867.5,1,546390.25,-4483874.5,1,546564.8,-4483786.5,1,546724.06,-4483898.0,1,546862.6,-4484295.0,1,546932.8,-4484357.0,1,546843.94,-4484648.0,1,546920.5,-4484817.5,1,547122.44,-4484855.5,1,547210.8,-4485006.5,1,547214.44,-4485181.5,1,547584.7,-4485739.5,1,548030.06,-4485951.5,1,548100.25,-4485994.5,1,548228.75,-4486127.5
ä‚çËêºñ⁄âÆçOëOê¸,0,553321.94,-4486973.0,1,553465.25,-4486660.5,1,553636.9,-4486652.5,1,553831.4,-4486743.0,1,554278.0,-4486746.5,1,554457.7,-4486606.5,1,554617.1,-4486663.0,1,554881.2,-4486557.5,1,555040.1,-4486681.5,1,555127.1,-4486685.0,1,555190.4,-4486716.0,1,555232.7,-4486716.5,1,555286.2,-4486790.5,1,555984.94,-4487026.0,1,556034.25,-4487032.5,1,556078.75,-4487060.5,1,556487.56,-4487085.0,1,556875.7,-4487057.5,1,556934.0,-4486803.0,1,557406.0,-4486877.5,1,557684.3,-4487060.5,1,557818.1,-4487080.0,1,558037.94,-4486931.5,1,558437.5,-4486937.5,1,558528.9,-4486981.0,1,558756.4,-4487050.5,1,558976.7,-4487129.0,1,559245.06,-4487082.0,1,559621.4,-4487057.5,1,560128.2,-4487181.5,1,560125.3,-4487242.5,1,560751.4,-4487435.0,1,560909.2,-4487967.5
