# label, type1, x1, y1, type2, x2, y2, ...
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,229500.8,-3914061.5,1,229553.14,-3914172.8,1,229684.27,-3914451.2,1,229788.05,-3914672.0,1,229825.11,-3914750.8,1,229852.56,-3914825.2,1,229881.38,-3914923.2,1,229910.03,-3915061.5,1,229917.31,-3915107.0,1,229922.83,-3915154.2,1,229931.28,-3915281.0,1,229951.89,-3915647.8
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,229500.8,-3914061.5,1,229553.14,-3914172.8,1,229684.27,-3914451.2,1,229788.05,-3914672.0,1,229825.11,-3914750.8,1,229852.56,-3914825.2,1,229881.38,-3914923.2,1,229910.03,-3915061.5,1,229917.31,-3915107.0,1,229922.83,-3915154.2,1,229931.28,-3915281.0,1,229951.89,-3915647.8
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,229951.89,-3915647.8,1,229956.31,-3915725.0
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,229956.31,-3915725.0,1,229964.9,-3915931.5,1,229963.52,-3915982.5,1,229959.7,-3916031.2,1,229952.94,-3916081.2,1,229951.53,-3916092.2,1,229947.33,-3916125.0,1,229944.22,-3916157.5,1,229938.81,-3916210.8,1,229934.47,-3916284.2,1,229935.16,-3916364.8,1,229947.69,-3916662.5,1,229961.48,-3916906.0,1,229964.33,-3917012.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,229951.89,-3915647.8,1,229956.31,-3915725.0
11_2_ìåäCìπê¸_ìåäCó∑ãqìSìπ,0,229812.1,-3917720.2,1,229869.75,-3917679.8,1,229879.75,-3917670.2,1,229956.31,-3917598.2,1,229997.61,-3917546.2,1,230032.12,-3917489.5,1,230066.9,-3917417.5,1,230088.08,-3917356.0,1,230195.45,-3917026.0,1,230274.62,-3916768.2,1,230284.48,-3916736.2,1,230337.52,-3916550.8,1,230354.75,-3916497.0,1,230375.36,-3916428.8,1,230378.94,-3916417.8,1,230401.39,-3916350.0,1,230412.1,-3916312.8,1,230711.62,-3915360.2,1,230716.11,-3915346.0,1,230917.86,-3914697.5,1,230922.67,-3914681.8,1,230954.92,-3914576.0,1,230959.94,-3914561.2,1,230964.36,-3914548.0,1,230977.94,-3914508.8,1,230989.81,-3914455.2,1,230996.2,-3914419.8,1,231004.8,-3914357.5,1,231004.86,-3914356.2,1,231005.81,-3914336.2,1,231009.39,-3914261.5,1,231009.84,-3914176.2,1,231007.27,-3914145.2,1,231004.7,-3914114.2,1,230998.1,-3914033.5,1,230995.1,-3914012.5,1,230990.72,-3913981.8,1,230964.86,-3913799.2,1,230906.55,-3913388.0,1,230893.73,-3913298.0,1,230873.97,-3913158.2,1,230800.73,-3912641.0,1,230799.8,-3912631.0,1,230797.34,-3912607.0,1,230779.44,-3912428.5,1,230768.69,-3912270.8,1,230764.14,-3912119.0,1,230764.72,-3911986.2,1,230769.56,-3911899.0,1,230787.94,-3911764.5,1,230811.47,-3911614.0,1,230837.47,-3911448.2,1,230841.97,-3911419.2,1,230884.98,-3911143.8
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,229956.31,-3915725.0,1,229964.9,-3915931.5,1,229963.52,-3915982.5,1,229959.7,-3916031.2,1,229952.94,-3916081.2,1,229951.53,-3916092.2,1,229947.33,-3916125.0,1,229944.22,-3916157.5,1,229938.81,-3916210.8,1,229934.47,-3916284.2,1,229935.16,-3916364.8,1,229947.69,-3916662.5,1,229961.48,-3916906.0,1,229964.33,-3917012.5
