# label, type1, x1, y1, type2, x2, y2, ...
12_4_ó{òVê¸_ãﬂãEì˙ñ{ìSìπ,0,212340.4,-3925179.2,1,212353.06,-3925108.8
12_4_ó{òVê¸_ãﬂãEì˙ñ{ìSìπ,0,212203.58,-3922930.8,1,212202.64,-3922941.2,1,212200.92,-3922947.0,1,212201.06,-3922951.5,1,212191.75,-3923012.8,1,212179.95,-3923093.0,1,212177.98,-3923111.2,1,212167.81,-3923182.0,1,212164.11,-3923202.8,1,212161.1,-3923227.8,1,212159.66,-3923239.5,1,212158.06,-3923249.5,1,212154.8,-3923264.0,1,212148.38,-3923319.2,1,212147.22,-3923323.0,1,212145.94,-3923339.2,1,212138.45,-3923381.2,1,212133.0,-3923423.8,1,212133.05,-3923430.5,1,212133.45,-3923457.5,1,212142.34,-3923502.0,1,212142.53,-3923507.8,1,212155.81,-3923570.2,1,212157.98,-3923578.2,1,212161.73,-3923598.8,1,212211.95,-3923816.0,1,212212.77,-3923821.8,1,212214.88,-3923827.8,1,212219.34,-3923850.8,1,212242.4,-3923945.5,1,212257.77,-3924013.0,1,212268.75,-3924063.2,1,212276.86,-3924100.2,1,212278.06,-3924100.8,1,212277.62,-3924107.2,1,212278.95,-3924108.8,1,212304.62,-3924225.5,1,212309.03,-3924243.2,1,212328.69,-3924331.2,1,212344.77,-3924404.0,1,212345.52,-3924407.5,1,212346.86,-3924410.0,1,212347.05,-3924415.5,1,212357.06,-3924455.8,1,212358.62,-3924464.5,1,212366.48,-3924494.0,1,212369.61,-3924512.0,1,212384.83,-3924577.5,1,212388.7,-3924599.5,1,212397.22,-3924632.2,1,212399.69,-3924649.5,1,212401.83,-3924659.5,1,212403.16,-3924661.2,1,212403.38,-3924668.0,1,212407.95,-3924694.2,1,212409.44,-3924740.2,1,212407.77,-3924764.5,1,212403.56,-3924789.8,1,212401.31,-3924799.2,1,212396.78,-3924830.5,1,212389.56,-3924880.8,1,212380.16,-3924939.0,1,212370.28,-3925002.2,1,212353.06,-3925108.8
12_4_ó{òVê¸_ãﬂãEì˙ñ{ìSìπ,0,212340.4,-3925179.2,1,212353.06,-3925108.8
12_4_ó{òVê¸_ãﬂãEì˙ñ{ìSìπ,0,212203.58,-3922930.8,1,212202.64,-3922941.2,1,212200.92,-3922947.0,1,212201.06,-3922951.5,1,212191.75,-3923012.8,1,212179.95,-3923093.0,1,212177.98,-3923111.2,1,212167.81,-3923182.0,1,212164.11,-3923202.8,1,212161.1,-3923227.8,1,212159.66,-3923239.5,1,212158.06,-3923249.5,1,212154.8,-3923264.0,1,212148.38,-3923319.2,1,212147.22,-3923323.0,1,212145.94,-3923339.2,1,212138.45,-3923381.2,1,212133.0,-3923423.8,1,212133.05,-3923430.5,1,212133.45,-3923457.5,1,212142.34,-3923502.0,1,212142.53,-3923507.8,1,212155.81,-3923570.2,1,212157.98,-3923578.2,1,212161.73,-3923598.8,1,212211.95,-3923816.0,1,212212.77,-3923821.8,1,212214.88,-3923827.8,1,212219.34,-3923850.8,1,212242.4,-3923945.5,1,212257.77,-3924013.0,1,212268.75,-3924063.2,1,212276.86,-3924100.2,1,212278.06,-3924100.8,1,212277.62,-3924107.2,1,212278.95,-3924108.8,1,212304.62,-3924225.5,1,212309.03,-3924243.2,1,212328.69,-3924331.2,1,212344.77,-3924404.0,1,212345.52,-3924407.5,1,212346.86,-3924410.0,1,212347.05,-3924415.5,1,212357.06,-3924455.8,1,212358.62,-3924464.5,1,212366.48,-3924494.0,1,212369.61,-3924512.0,1,212384.83,-3924577.5,1,212388.7,-3924599.5,1,212397.22,-3924632.2,1,212399.69,-3924649.5,1,212401.83,-3924659.5,1,212403.16,-3924661.2,1,212403.38,-3924668.0,1,212407.95,-3924694.2,1,212409.44,-3924740.2,1,212407.77,-3924764.5,1,212403.56,-3924789.8,1,212401.31,-3924799.2,1,212396.78,-3924830.5,1,212389.56,-3924880.8,1,212380.16,-3924939.0,1,212370.28,-3925002.2,1,212353.06,-3925108.8
