# label, type1, x1, y1, type2, x2, y2, ...
12_4_上毛線_上毛電気鉄道,0,449108.4,-4025145.8,1,449520.25,-4025060.2,1,449730.5,-4025015.8,1,449884.8,-4024983.8,1,449958.44,-4024968.8,1,450047.44,-4024950.8
12_4_上毛線_上毛電気鉄道,0,449108.4,-4025145.8,1,449520.25,-4025060.2,1,449730.5,-4025015.8,1,449884.8,-4024983.8,1,449958.44,-4024968.8,1,450047.44,-4024950.8
