# label, type1, x1, y1, type2, x2, y2, ...
11_2_íÜâõê¸_ìåì˙ñ{ó∑ãqìSìπ,0,356627.47,-3979817.0,1,356609.72,-3979846.0,1,356605.88,-3979852.2,1,356590.12,-3979877.5,1,356530.28,-3979973.0,1,356456.34,-3980090.0,1,356391.28,-3980192.8,1,356378.88,-3980212.2,1,356365.06,-3980233.5,1,356319.0,-3980305.5,1,356243.3,-3980426.0,1,356230.3,-3980447.0,1,356223.28,-3980458.0,1,356130.97,-3980608.0,1,356103.16,-3980651.0,1,356072.0,-3980702.0,1,356049.06,-3980739.5,1,355965.62,-3980875.0,1,355869.53,-3981031.0,1,355788.2,-3981162.2,1,355770.44,-3981191.0,1,355723.62,-3981266.5,1,355710.88,-3981287.0,1,355662.66,-3981365.0,1,355597.16,-3981472.0,1,355586.78,-3981489.0,1,355583.0,-3981495.2,1,355543.5,-3981559.2,1,355532.06,-3981577.5,1,355476.75,-3981667.2,1,355441.1,-3981725.2,1,355427.06,-3981760.5,1,355356.34,-3981966.0,1,355299.94,-3982127.5,1,355277.4,-3982194.2,1,355271.66,-3982211.2,1,355243.38,-3982294.8,1,355216.12,-3982371.0,1,355160.66,-3982533.0,1,355125.75,-3982636.0,1,355097.6,-3982705.5,1,355079.34,-3982746.0,1,355048.6,-3982795.8,1,355035.7,-3982816.5,1,355021.16,-3982837.0,1,354969.1,-3982911.2,1,354901.1,-3983007.0,1,354886.56,-3983027.8,1,354806.2,-3983141.0,1,354745.75,-3983225.5,1,354666.12,-3983337.8,1,354558.56,-3983489.5,1,354476.16,-3983603.8,1,354396.88,-3983716.0,1,354241.62,-3983932.5,1,354086.3,-3984149.5,1,354029.38,-3984226.8,1,353953.97,-3984333.0,1,353915.28,-3984385.8,1,353884.94,-3984426.8,1,353873.94,-3984441.8,1,353845.5,-3984478.0,1,353834.4,-3984493.8,1,353821.1,-3984516.2,1,353801.2,-3984550.0,1,353795.97,-3984561.2,1,353785.25,-3984583.8,1,353767.16,-3984629.0,1,353755.53,-3984662.0,1,353748.97,-3984684.5,1,353747.3,-3984691.8,1,353743.7,-3984706.8,1,353737.75,-3984734.8,1,353713.47,-3984861.8,1,353688.4,-3984991.2,1,353664.47,-3985118.2,1,353639.06,-3985253.0,1,353621.12,-3985355.2
11_2_íÜâõê¸_ìåì˙ñ{ó∑ãqìSìπ,0,353621.12,-3985355.2,1,353578.9,-3985586.2
11_2_íÜâõê¸_ìåì˙ñ{ó∑ãqìSìπ,0,353578.9,-3985586.2,1,353574.1,-3985616.2,1,353550.06,-3985746.5,1,353542.75,-3985784.5,1,353541.44,-3985791.8,1,353539.38,-3985802.5,1,353524.78,-3985878.8,1,353500.3,-3986010.2,1,353479.2,-3986121.5,1,353473.88,-3986154.8,1,353465.5,-3986208.5,1,353462.28,-3986220.8,1,353458.25,-3986233.5,1,353444.97,-3986269.0,1,353398.56,-3986392.0,1,353350.9,-3986512.5,1,353302.25,-3986636.8,1,353254.1,-3986758.8,1,353201.72,-3986880.5,1,353175.28,-3986943.2,1,353155.28,-3986987.2,1,353126.34,-3987045.0,1,353115.7,-3987059.8,1,353104.5,-3987071.0,1,353100.25,-3987074.5,1,353086.47,-3987086.2,1,353068.7,-3987100.2,1,353044.03,-3987119.5,1,353014.0,-3987143.8,1,352989.34,-3987162.5,1,352962.6,-3987180.5,1,352958.5,-3987183.5,1,352936.38,-3987196.5,1,352905.16,-3987215.2,1,352844.6,-3987253.2,1,352823.2,-3987266.8,1,352792.06,-3987286.2,1,352769.5,-3987299.0,1,352754.06,-3987308.5,1,352748.88,-3987311.8,1,352726.2,-3987328.0,1,352701.8,-3987347.5,1,352686.44,-3987361.0,1,352675.28,-3987372.5,1,352667.94,-3987380.0,1,352650.97,-3987399.8,1,352643.22,-3987410.5,1,352574.62,-3987521.0,1,352520.9,-3987607.2,1,352487.2,-3987658.8,1,352464.9,-3987685.2,1,352447.78,-3987700.8,1,352433.38,-3987712.0,1,352405.75,-3987730.2,1,352360.66,-3987755.5,1,352315.0,-3987778.8,1,352284.25,-3987793.2,1,352240.4,-3987812.0,1,352124.22,-3987857.8,1,352000.94,-3987910.2,1,351906.53,-3987950.0,1,351878.6,-3987961.5,1,351806.47,-3987991.5,1,351758.53,-3988011.2,1,351732.75,-3988022.0,1,351695.53,-3988037.8,1,351661.06,-3988051.5,1,351635.66,-3988062.2,1,351622.7,-3988067.5,1,351502.6,-3988116.8,1,351383.3,-3988166.0,1,351332.28,-3988187.2,1,351300.72,-3988200.5,1,351214.1,-3988236.8,1,351085.56,-3988288.5,1,351072.0,-3988291.0,1,351058.7,-3988292.2,1,351030.97,-3988294.2,1,350961.38,-3988298.0
11_2_íÜâõê¸_ìåì˙ñ{ó∑ãqìSìπ,0,353621.12,-3985355.2,1,353578.9,-3985586.2
11_2_íÜâõê¸_ìåì˙ñ{ó∑ãqìSìπ,0,356627.47,-3979817.0,1,356609.72,-3979846.0,1,356605.88,-3979852.2,1,356590.12,-3979877.5,1,356530.28,-3979973.0,1,356456.34,-3980090.0,1,356391.28,-3980192.8,1,356378.88,-3980212.2,1,356365.06,-3980233.5,1,356319.0,-3980305.5,1,356243.3,-3980426.0,1,356230.3,-3980447.0,1,356223.28,-3980458.0,1,356130.97,-3980608.0,1,356103.16,-3980651.0,1,356072.0,-3980702.0,1,356049.06,-3980739.5,1,355965.62,-3980875.0,1,355869.53,-3981031.0,1,355788.2,-3981162.2,1,355770.44,-3981191.0,1,355723.62,-3981266.5,1,355710.88,-3981287.0,1,355662.66,-3981365.0,1,355597.16,-3981472.0,1,355586.78,-3981489.0,1,355583.0,-3981495.2,1,355543.5,-3981559.2,1,355532.06,-3981577.5,1,355476.75,-3981667.2,1,355441.1,-3981725.2,1,355427.06,-3981760.5,1,355356.34,-3981966.0,1,355299.94,-3982127.5,1,355277.4,-3982194.2,1,355271.66,-3982211.2,1,355243.38,-3982294.8,1,355216.12,-3982371.0,1,355160.66,-3982533.0,1,355125.75,-3982636.0,1,355097.6,-3982705.5,1,355079.34,-3982746.0,1,355048.6,-3982795.8,1,355035.7,-3982816.5,1,355021.16,-3982837.0,1,354969.1,-3982911.2,1,354901.1,-3983007.0,1,354886.56,-3983027.8,1,354806.2,-3983141.0,1,354745.75,-3983225.5,1,354666.12,-3983337.8,1,354558.56,-3983489.5,1,354476.16,-3983603.8,1,354396.88,-3983716.0,1,354241.62,-3983932.5,1,354086.3,-3984149.5,1,354029.38,-3984226.8,1,353953.97,-3984333.0,1,353915.28,-3984385.8,1,353884.94,-3984426.8,1,353873.94,-3984441.8,1,353845.5,-3984478.0,1,353834.4,-3984493.8,1,353821.1,-3984516.2,1,353801.2,-3984550.0,1,353795.97,-3984561.2,1,353785.25,-3984583.8,1,353767.16,-3984629.0,1,353755.53,-3984662.0,1,353748.97,-3984684.5,1,353747.3,-3984691.8,1,353743.7,-3984706.8,1,353737.75,-3984734.8,1,353713.47,-3984861.8,1,353688.4,-3984991.2,1,353664.47,-3985118.2,1,353639.06,-3985253.0,1,353621.12,-3985355.2
11_2_íÜâõê¸_ìåì˙ñ{ó∑ãqìSìπ,0,353578.9,-3985586.2,1,353574.1,-3985616.2,1,353550.06,-3985746.5,1,353542.75,-3985784.5,1,353541.44,-3985791.8,1,353539.38,-3985802.5,1,353524.78,-3985878.8,1,353500.3,-3986010.2,1,353479.2,-3986121.5,1,353473.88,-3986154.8,1,353465.5,-3986208.5,1,353462.28,-3986220.8,1,353458.25,-3986233.5,1,353444.97,-3986269.0,1,353398.56,-3986392.0,1,353350.9,-3986512.5,1,353302.25,-3986636.8,1,353254.1,-3986758.8,1,353201.72,-3986880.5,1,353175.28,-3986943.2,1,353155.28,-3986987.2,1,353126.34,-3987045.0,1,353115.7,-3987059.8,1,353104.5,-3987071.0,1,353100.25,-3987074.5,1,353086.47,-3987086.2,1,353068.7,-3987100.2,1,353044.03,-3987119.5,1,353014.0,-3987143.8,1,352989.34,-3987162.5,1,352962.6,-3987180.5,1,352958.5,-3987183.5,1,352936.38,-3987196.5,1,352905.16,-3987215.2,1,352844.6,-3987253.2,1,352823.2,-3987266.8,1,352792.06,-3987286.2,1,352769.5,-3987299.0,1,352754.06,-3987308.5,1,352748.88,-3987311.8,1,352726.2,-3987328.0,1,352701.8,-3987347.5,1,352686.44,-3987361.0,1,352675.28,-3987372.5,1,352667.94,-3987380.0,1,352650.97,-3987399.8,1,352643.22,-3987410.5,1,352574.62,-3987521.0,1,352520.9,-3987607.2,1,352487.2,-3987658.8,1,352464.9,-3987685.2,1,352447.78,-3987700.8,1,352433.38,-3987712.0,1,352405.75,-3987730.2,1,352360.66,-3987755.5,1,352315.0,-3987778.8,1,352284.25,-3987793.2,1,352240.4,-3987812.0,1,352124.22,-3987857.8,1,352000.94,-3987910.2,1,351906.53,-3987950.0,1,351878.6,-3987961.5,1,351806.47,-3987991.5,1,351758.53,-3988011.2,1,351732.75,-3988022.0,1,351695.53,-3988037.8,1,351661.06,-3988051.5,1,351635.66,-3988062.2,1,351622.7,-3988067.5,1,351502.6,-3988116.8,1,351383.3,-3988166.0,1,351332.28,-3988187.2,1,351300.72,-3988200.5,1,351214.1,-3988236.8,1,351085.56,-3988288.5,1,351072.0,-3988291.0,1,351058.7,-3988292.2,1,351030.97,-3988294.2,1,350961.38,-3988298.0
