# label, type1, x1, y1, type2, x2, y2, ...
12_5_íqì™ê¸_íqì™ã}çs,0,6937.4917,-3899672.2,1,6940.8564,-3899683.5,1,6947.6035,-3899706.2,1,6966.9204,-3899771.2,1,7006.7944,-3899905.8,1,7078.3984,-3900117.2,1,7113.679,-3900241.5,1,7130.346,-3900300.0,1,7157.22,-3900394.2,1,7169.79,-3900450.0,1,7178.548,-3900506.5,1,7185.181,-3900549.2,1,7190.2266,-3900618.5,1,7188.814,-3900678.5,1,7182.6704,-3901225.8,1,7173.335,-3901540.2,1,7161.336,-3901667.2,1,7161.401,-3901678.5,1,7144.8574,-3901850.2,1,7148.961,-3901925.8,1,7154.811,-3901964.0,1,7155.3887,-3901974.8,1,7157.8574,-3901984.8,1,7167.772,-3902052.2,1,7204.212,-3902246.8,1,7220.9824,-3902312.2,1,7244.881,-3902427.8,1,7252.688,-3902466.8,1,7255.4307,-3902493.8,1,7251.805,-3902514.8,1,7250.1396,-3902524.5,1,7232.732,-3902597.5,1,7219.8755,-3902651.2,1,7216.594,-3902668.8,1,7208.576,-3902710.2
12_5_íqì™ê¸_íqì™ã}çs,0,5971.8545,-3895705.2,1,5969.564,-3895732.2,1,5968.3677,-3895740.8,1,5967.294,-3895748.0,1,5944.785,-3895938.5,1,5942.206,-3895960.2,1,5919.7915,-3896149.0,1,5916.6016,-3896180.0,1,5907.8564,-3896263.8,1,5903.757,-3896303.2,1,5899.6084,-3896343.5,1,5897.6147,-3896366.0,1,5893.375,-3896414.5,1,5888.2217,-3896493.8,1,5885.7153,-3896559.0,1,5884.06,-3896602.8,1,5884.549,-3896643.8,1,5885.2666,-3896706.0,1,5885.758,-3896769.0,1,5885.322,-3896781.2,1,5886.212,-3896816.2,1,5889.087,-3896924.8,1,5889.529,-3896946.2,1,5890.6855,-3896993.0,1,5894.472,-3897064.2,1,5895.189,-3897085.8,1,5897.133,-3897123.2,1,5900.0503,-3897182.0,1,5932.088,-3897303.5,1,6179.7705,-3898044.8,1,6190.9053,-3898077.2,1,6319.043,-3898452.0,1,6336.0063,-3898497.2,1,6383.504,-3898624.8,1,6410.5425,-3898698.5,1,6436.9365,-3898760.2,1,6474.223,-3898833.2,1,6518.2217,-3898896.2,1,6537.5776,-3898921.5,1,6611.2554,-3898997.0,1,6701.1567,-3899099.2,1,6763.0,-3899180.2,1,6799.206,-3899241.8,1,6809.723,-3899264.8,1,6855.007,-3899388.8,1,6864.9033,-3899425.8,1,6880.0986,-3899480.8,1,6885.3677,-3899498.2,1,6901.7344,-3899553.0,1,6914.408,-3899595.2,1,6915.3853,-3899601.5
12_5_íqì™ê¸_íqì™ã}çs,0,6915.3853,-3899601.5,1,6937.4917,-3899672.2
12_5_íqì™ê¸_íqì™ã}çs,0,6915.3853,-3899601.5,1,6937.4917,-3899672.2
12_5_íqì™ê¸_íqì™ã}çs,0,7195.287,-3902789.8,1,7197.149,-3902778.2,1,7206.546,-3902718.2,1,7208.576,-3902710.2
12_5_íqì™ê¸_íqì™ã}çs,0,6937.4917,-3899672.2,1,6940.8564,-3899683.5,1,6947.6035,-3899706.2,1,6966.9204,-3899771.2,1,7006.7944,-3899905.8,1,7078.3984,-3900117.2,1,7113.679,-3900241.5,1,7130.346,-3900300.0,1,7157.22,-3900394.2,1,7169.79,-3900450.0,1,7178.548,-3900506.5,1,7185.181,-3900549.2,1,7190.2266,-3900618.5,1,7188.814,-3900678.5,1,7182.6704,-3901225.8,1,7173.335,-3901540.2,1,7161.336,-3901667.2,1,7161.401,-3901678.5,1,7144.8574,-3901850.2,1,7148.961,-3901925.8,1,7154.811,-3901964.0,1,7155.3887,-3901974.8,1,7157.8574,-3901984.8,1,7167.772,-3902052.2,1,7204.212,-3902246.8,1,7220.9824,-3902312.2,1,7244.881,-3902427.8,1,7252.688,-3902466.8,1,7255.4307,-3902493.8,1,7251.805,-3902514.8,1,7250.1396,-3902524.5,1,7232.732,-3902597.5,1,7219.8755,-3902651.2,1,7216.594,-3902668.8,1,7208.576,-3902710.2
12_5_íqì™ê¸_íqì™ã}çs,0,5971.8545,-3895705.2,1,5969.564,-3895732.2,1,5968.3677,-3895740.8,1,5967.294,-3895748.0,1,5944.785,-3895938.5,1,5942.206,-3895960.2,1,5919.7915,-3896149.0,1,5916.6016,-3896180.0,1,5907.8564,-3896263.8,1,5903.757,-3896303.2,1,5899.6084,-3896343.5,1,5897.6147,-3896366.0,1,5893.375,-3896414.5,1,5888.2217,-3896493.8,1,5885.7153,-3896559.0,1,5884.06,-3896602.8,1,5884.549,-3896643.8,1,5885.2666,-3896706.0,1,5885.758,-3896769.0,1,5885.322,-3896781.2,1,5886.212,-3896816.2,1,5889.087,-3896924.8,1,5889.529,-3896946.2,1,5890.6855,-3896993.0,1,5894.472,-3897064.2,1,5895.189,-3897085.8,1,5897.133,-3897123.2,1,5900.0503,-3897182.0,1,5932.088,-3897303.5,1,6179.7705,-3898044.8,1,6190.9053,-3898077.2,1,6319.043,-3898452.0,1,6336.0063,-3898497.2,1,6383.504,-3898624.8,1,6410.5425,-3898698.5,1,6436.9365,-3898760.2,1,6474.223,-3898833.2,1,6518.2217,-3898896.2,1,6537.5776,-3898921.5,1,6611.2554,-3898997.0,1,6701.1567,-3899099.2,1,6763.0,-3899180.2,1,6799.206,-3899241.8,1,6809.723,-3899264.8,1,6855.007,-3899388.8,1,6864.9033,-3899425.8,1,6880.0986,-3899480.8,1,6885.3677,-3899498.2,1,6901.7344,-3899553.0,1,6914.408,-3899595.2,1,6915.3853,-3899601.5
12_5_íqì™ê¸_íqì™ã}çs,0,3088.33,-3907854.2,1,3093.3777,-3907849.2,1,3262.2493,-3907646.2,1,3332.7932,-3907563.2,1,3358.8684,-3907533.5,1,3840.8057,-3906990.5,1,4028.0713,-3906781.2,1,4374.631,-3906394.0,1,4698.3447,-3906029.8,1,5237.3193,-3905423.2,1,5367.19,-3905277.0,1,6036.1367,-3904524.5,1,6382.7915,-3904134.2,1,6392.907,-3904123.0,1,7012.3345,-3903428.5,1,7040.882,-3903393.2,1,7056.869,-3903366.8,1,7065.1475,-3903352.0,1,7097.983,-3903271.0,1,7108.237,-3903238.5,1,7137.7305,-3903099.5,1,7146.3506,-3903059.0,1,7149.7646,-3903042.5,1,7195.287,-3902789.8
12_5_íqì™ê¸_íqì™ã}çs,0,7195.287,-3902789.8,1,7197.149,-3902778.2,1,7206.546,-3902718.2,1,7208.576,-3902710.2
