# label, type1, x1, y1, type2, x2, y2, ...
11_2_é≠éôìáê¸_ã„èBó∑ãqìSìπ,0,-355014.4,-3635445.8,1,-355123.53,-3635336.2
11_2_é≠éôìáê¸_ã„èBó∑ãqìSìπ,0,-355014.4,-3635445.8,1,-355123.53,-3635336.2
11_2_é≠éôìáê¸_ã„èBó∑ãqìSìπ,0,-352442.44,-3639382.8,1,-352432.97,-3639317.2,1,-352407.3,-3639153.8,1,-352403.12,-3639088.8,1,-352402.22,-3639038.2,1,-352402.56,-3639012.8,1,-352405.9,-3638964.5,1,-352407.1,-3638931.2,1,-352411.88,-3638885.8,1,-352418.1,-3638843.0,1,-352424.28,-3638813.0,1,-352433.22,-3638780.8,1,-352446.72,-3638744.5,1,-352453.25,-3638730.8,1,-352589.06,-3638520.8,1,-352629.47,-3638458.2,1,-352684.3,-3638372.2,1,-352830.94,-3638142.2,1,-352916.6,-3638006.2,1,-352994.66,-3637890.0,1,-353031.53,-3637835.2,1,-353330.53,-3637392.5,1,-353893.56,-3636559.2,1,-353900.0,-3636549.8,1,-354067.53,-3636300.8,1,-354200.06,-3636104.5,1,-354265.6,-3636001.8,1,-354313.75,-3635943.0,1,-354340.16,-3635916.0,1,-354369.12,-3635890.2,1,-354451.78,-3635837.5,1,-354495.03,-3635815.0,1,-354501.12,-3635811.2,1,-354551.94,-3635784.2,1,-354589.44,-3635764.0,1,-354651.34,-3635730.5,1,-354672.5,-3635719.0,1,-354788.72,-3635655.5,1,-354819.22,-3635633.5,1,-354829.56,-3635624.2,1,-354871.66,-3635585.0,1,-355014.0,-3635446.2,1,-355014.4,-3635445.8
11_2_é≠éôìáê¸_ã„èBó∑ãqìSìπ,0,-355123.53,-3635336.2,1,-355218.8,-3635243.0,1,-355278.72,-3635184.2,1,-355562.06,-3634841.5,1,-355657.06,-3634723.5,1,-355874.28,-3634459.2,1,-356157.7,-3634114.8,1,-356220.94,-3634036.0,1,-356249.34,-3634002.5,1,-356322.6,-3633912.0,1,-356414.2,-3633800.5,1,-356521.6,-3633669.0,1,-356535.7,-3633651.8,1,-356588.97,-3633587.0,1,-356591.2,-3633584.2,1,-356607.84,-3633563.8,1,-356612.34,-3633558.2,1,-356753.16,-3633384.8,1,-356851.44,-3633263.5,1,-356876.62,-3633236.5,1,-356893.72,-3633214.5,1,-357011.16,-3633067.5,1,-357160.56,-3632886.2,1,-357289.47,-3632728.2,1,-357398.78,-3632597.5,1,-357401.03,-3632595.0,1,-357415.47,-3632577.2,1,-357419.75,-3632572.0,1,-357462.9,-3632519.2,1,-357625.53,-3632319.0
11_2_é≠éôìáê¸_ã„èBó∑ãqìSìπ,0,-355123.53,-3635336.2,1,-355218.8,-3635243.0,1,-355278.72,-3635184.2,1,-355562.06,-3634841.5,1,-355657.06,-3634723.5,1,-355874.28,-3634459.2,1,-356157.7,-3634114.8,1,-356220.94,-3634036.0,1,-356249.34,-3634002.5,1,-356322.6,-3633912.0,1,-356414.2,-3633800.5,1,-356521.6,-3633669.0,1,-356535.7,-3633651.8,1,-356588.97,-3633587.0,1,-356591.2,-3633584.2,1,-356607.84,-3633563.8,1,-356612.34,-3633558.2,1,-356753.16,-3633384.8,1,-356851.44,-3633263.5,1,-356876.62,-3633236.5,1,-356893.72,-3633214.5,1,-357011.16,-3633067.5,1,-357160.56,-3632886.2,1,-357289.47,-3632728.2,1,-357398.78,-3632597.5,1,-357401.03,-3632595.0,1,-357415.47,-3632577.2,1,-357419.75,-3632572.0,1,-357462.9,-3632519.2,1,-357625.53,-3632319.0
11_2_é≠éôìáê¸_ã„èBó∑ãqìSìπ,0,-352442.44,-3639382.8,1,-352432.97,-3639317.2,1,-352407.3,-3639153.8,1,-352403.12,-3639088.8,1,-352402.22,-3639038.2,1,-352402.56,-3639012.8,1,-352405.9,-3638964.5,1,-352407.1,-3638931.2,1,-352411.88,-3638885.8,1,-352418.1,-3638843.0,1,-352424.28,-3638813.0,1,-352433.22,-3638780.8,1,-352446.72,-3638744.5,1,-352453.25,-3638730.8,1,-352589.06,-3638520.8,1,-352629.47,-3638458.2,1,-352684.3,-3638372.2,1,-352830.94,-3638142.2,1,-352916.6,-3638006.2,1,-352994.66,-3637890.0,1,-353031.53,-3637835.2,1,-353330.53,-3637392.5,1,-353893.56,-3636559.2,1,-353900.0,-3636549.8,1,-354067.53,-3636300.8,1,-354200.06,-3636104.5,1,-354265.6,-3636001.8,1,-354313.75,-3635943.0,1,-354340.16,-3635916.0,1,-354369.12,-3635890.2,1,-354451.78,-3635837.5,1,-354495.03,-3635815.0,1,-354501.12,-3635811.2,1,-354551.94,-3635784.2,1,-354589.44,-3635764.0,1,-354651.34,-3635730.5,1,-354672.5,-3635719.0,1,-354788.72,-3635655.5,1,-354819.22,-3635633.5,1,-354829.56,-3635624.2,1,-354871.66,-3635585.0,1,-355014.0,-3635446.2,1,-355014.4,-3635445.8
