# label, type1, x1, y1, type2, x2, y2, ...
11_2_ïêë†ñÏê¸_ìåì˙ñ{ó∑ãqìSìπ,0,509130.1,-3965459.0,1,509164.12,-3965456.0,1,509209.8,-3965450.5,1,509262.9,-3965438.2
11_2_ïêë†ñÏê¸_ìåì˙ñ{ó∑ãqìSìπ,0,504555.53,-3965381.5,1,504560.25,-3965381.8,1,504843.3,-3965380.2,1,504921.84,-3965380.5,1,505006.44,-3965380.8,1,505038.84,-3965378.5,1,505157.53,-3965376.8,1,505189.4,-3965375.5,1,505263.06,-3965375.5,1,505453.53,-3965372.0,1,505556.62,-3965370.2,1,505642.2,-3965370.2,1,505737.78,-3965368.5,1,505918.25,-3965366.5,1,506043.0,-3965366.2,1,506046.34,-3965366.2,1,506240.5,-3965363.5,1,506264.16,-3965364.0,1,506498.22,-3965362.2,1,506523.6,-3965362.2,1,506594.1,-3965362.2,1,506671.53,-3965364.8,1,506701.88,-3965366.5,1,506856.4,-3965373.8,1,506892.88,-3965374.8,1,506960.12,-3965375.0,1,507052.56,-3965378.8,1,507057.06,-3965378.8,1,507131.8,-3965382.0,1,507140.56,-3965383.0,1,507171.78,-3965383.8,1,507340.4,-3965391.5,1,507363.53,-3965392.0,1,507656.44,-3965404.8,1,507675.2,-3965406.0,1,507832.62,-3965411.2,1,507910.06,-3965415.0,1,507997.44,-3965417.5,1,508049.97,-3965419.5,1,508056.56,-3965419.5,1,508093.94,-3965421.2,1,508124.28,-3965422.0,1,508272.94,-3965428.5,1,508284.12,-3965429.8,1,508351.75,-3965432.0,1,508359.12,-3965432.2,1,508384.06,-3965433.8,1,508573.97,-3965441.0,1,508614.6,-3965441.2,1,508633.62,-3965443.0,1,508652.7,-3965444.2,1,508674.16,-3965445.2,1,508706.47,-3965446.5,1,508730.03,-3965447.2,1,508821.28,-3965450.8,1,508888.1,-3965452.0,1,508904.34,-3965453.2,1,508919.6,-3965453.5,1,508945.6,-3965454.0,1,509032.97,-3965457.2,1,509038.03,-3965458.5,1,509091.38,-3965459.5,1,509130.1,-3965459.0
11_2_ïêë†ñÏê¸_ìåì˙ñ{ó∑ãqìSìπ,0,509130.1,-3965459.0,1,509164.12,-3965456.0,1,509209.8,-3965450.5,1,509262.9,-3965438.2
11_2_ïêë†ñÏê¸_ìåì˙ñ{ó∑ãqìSìπ,0,509262.9,-3965438.2,1,509270.4,-3965437.0,1,509318.16,-3965422.2,1,509345.34,-3965414.0,1,509411.62,-3965391.0,1,509429.88,-3965383.8,1,509460.94,-3965371.8,1,509515.94,-3965345.0,1,509570.94,-3965310.8,1,509642.22,-3965261.0,1,509780.34,-3965159.8,1,510144.84,-3964868.8,1,510184.25,-3964838.2,1,510207.38,-3964818.2,1,510233.22,-3964795.0,1,510346.2,-3964692.8,1,510637.03,-3964415.2,1,510737.72,-3964313.2,1,510937.22,-3964106.8,1,510946.9,-3964097.0,1,511129.88,-3963909.5,1,511141.16,-3963897.2,1,511416.38,-3963608.0,1,511519.34,-3963497.0
11_2_ïêë†ñÏê¸_ìåì˙ñ{ó∑ãqìSìπ,0,504555.53,-3965381.5,1,504560.25,-3965381.8,1,504843.3,-3965380.2,1,504921.84,-3965380.5,1,505006.44,-3965380.8,1,505038.84,-3965378.5,1,505157.53,-3965376.8,1,505189.4,-3965375.5,1,505263.06,-3965375.5,1,505453.53,-3965372.0,1,505556.62,-3965370.2,1,505642.2,-3965370.2,1,505737.78,-3965368.5,1,505918.25,-3965366.5,1,506043.0,-3965366.2,1,506046.34,-3965366.2,1,506240.5,-3965363.5,1,506264.16,-3965364.0,1,506498.22,-3965362.2,1,506523.6,-3965362.2,1,506594.1,-3965362.2,1,506671.53,-3965364.8,1,506701.88,-3965366.5,1,506856.4,-3965373.8,1,506892.88,-3965374.8,1,506960.12,-3965375.0,1,507052.56,-3965378.8,1,507057.06,-3965378.8,1,507131.8,-3965382.0,1,507140.56,-3965383.0,1,507171.78,-3965383.8,1,507340.4,-3965391.5,1,507363.53,-3965392.0,1,507656.44,-3965404.8,1,507675.2,-3965406.0,1,507832.62,-3965411.2,1,507910.06,-3965415.0,1,507997.44,-3965417.5,1,508049.97,-3965419.5,1,508056.56,-3965419.5,1,508093.94,-3965421.2,1,508124.28,-3965422.0,1,508272.94,-3965428.5,1,508284.12,-3965429.8,1,508351.75,-3965432.0,1,508359.12,-3965432.2,1,508384.06,-3965433.8,1,508573.97,-3965441.0,1,508614.6,-3965441.2,1,508633.62,-3965443.0,1,508652.7,-3965444.2,1,508674.16,-3965445.2,1,508706.47,-3965446.5,1,508730.03,-3965447.2,1,508821.28,-3965450.8,1,508888.1,-3965452.0,1,508904.34,-3965453.2,1,508919.6,-3965453.5,1,508945.6,-3965454.0,1,509032.97,-3965457.2,1,509038.03,-3965458.5,1,509091.38,-3965459.5,1,509130.1,-3965459.0
11_2_ïêë†ñÏê¸_ìåì˙ñ{ó∑ãqìSìπ,0,509262.9,-3965438.2,1,509270.4,-3965437.0,1,509318.16,-3965422.2,1,509345.34,-3965414.0,1,509411.62,-3965391.0,1,509429.88,-3965383.8,1,509460.94,-3965371.8,1,509515.94,-3965345.0,1,509570.94,-3965310.8,1,509642.22,-3965261.0,1,509780.34,-3965159.8,1,510144.84,-3964868.8,1,510184.25,-3964838.2,1,510207.38,-3964818.2,1,510233.22,-3964795.0,1,510346.2,-3964692.8,1,510637.03,-3964415.2,1,510737.72,-3964313.2,1,510937.22,-3964106.8,1,510946.9,-3964097.0,1,511129.88,-3963909.5,1,511141.16,-3963897.2,1,511416.38,-3963608.0,1,511519.34,-3963497.0
