# label, type1, x1, y1, type2, x2, y2, ...
çëìπ398çÜ,0,584378.8,-4306249.0,1,584402.9,-4306249.5,1,584403.2,-4306218.5,1,584427.6,-4306188.0,1,584427.94,-4306157.5,1,584427.94,-4306157.5,1,584404.2,-4306126.5,1,584404.5,-4306096.0,1,584404.9,-4306065.0,1,584405.2,-4306034.5
çëìπ398çÜ,0,580936.56,-4310880.5,1,580961.25,-4310819.5,1,580961.56,-4310788.5,1,580962.5,-4310696.5,1,580963.1,-4310635.0,1,580963.44,-4310604.5,1,580963.75,-4310573.5,1,580963.75,-4310573.5,1,580964.1,-4310543.0,1,580988.1,-4310543.5
çëìπ398çÜ,0,583847.06,-4308700.0,1,583847.06,-4308700.0,1,583871.5,-4308669.5,1,583895.56,-4308670.0,1,583919.25,-4308701.0,1,583919.25,-4308701.0,1,583943.0,-4308732.0,1,583942.7,-4308762.5,1,583942.7,-4308762.5,1,583966.75,-4308762.5
çëìπ398çÜ,0,584225.8,-4307046.0,1,584250.2,-4307015.5,1,584250.2,-4307015.5,1,584250.56,-4306984.5,1,584250.56,-4306984.5,1,584250.9,-4306954.0,1,584227.44,-4306892.5,1,584228.44,-4306800.0,1,584228.75,-4306769.5,1,584230.75,-4306585.5
çëìπ398çÜ,0,584649.9,-4305668.5,1,584650.2,-4305638.0,1,584650.5,-4305607.0,1,584650.5,-4305607.0,1,584626.8,-4305576.0,1,584627.1,-4305545.5,1,584627.1,-4305545.5,1,584627.44,-4305515.0,1,584651.9,-4305484.5
çëìπ398çÜ,0,583747.9,-4308975.5,1,583771.94,-4308975.5,1,583796.0,-4308976.0,1,583820.06,-4308976.0,1,583820.06,-4308976.0,1,583820.06,-4308976.0,1,583843.8,-4309007.0,1,583891.94,-4309007.5,1,583916.0,-4309008.0,1,583916.0,-4309008.0
çëìπ398çÜ,0,578166.44,-4313862.0,1,578261.1,-4313770.5,1,578382.6,-4313649.0,1,578406.94,-4313618.5,1,578431.0,-4313619.0,1,578455.4,-4313588.5,1,578479.75,-4313558.0,1,578527.8,-4313558.5,1,578576.56,-4313497.5,1,578600.56,-4313497.5
çëìπ398çÜ,0,582106.06,-4309480.0,1,582130.1,-4309480.5,1,582130.1,-4309480.5,1,582129.8,-4309511.0,1,582129.8,-4309511.0,1,582129.5,-4309542.0,1,582129.5,-4309542.0,1,582129.2,-4309572.5,1,582153.25,-4309572.5,1,582153.25,-4309572.5
ìíëÚåIãÓåˆâÄê¸,0,577804.5,-4311555.5,1,577804.8,-4311524.5,1,577805.1,-4311494.0,1,577805.4,-4311463.0,1,577805.4,-4311463.0,1,577781.6,-4311432.0,1,577757.56,-4311432.0,1,577733.56,-4311431.5,1,577709.5,-4311431.5,1,577515.5,-4311583.0
çëìπ398çÜ,0,584220.9,-4307506.5,1,584269.0,-4307507.0,1,584317.1,-4307507.5,1,584365.3,-4307508.0,1,584365.3,-4307508.0,1,584389.4,-4307508.0,1,584389.4,-4307508.0
ìíëÚåIãÓåˆâÄê¸,0,575987.25,-4312888.5,1,576011.3,-4312889.0,1,576035.4,-4312889.0,1,576035.4,-4312889.0,1,576035.4,-4312889.0,1,576035.7,-4312858.5
ìíëÚåIãÓåˆâÄê¸,0,577515.5,-4311583.0,1,577491.44,-4311583.0,1,577467.44,-4311582.5,1,577419.3,-4311582.0,1,577394.94,-4311612.5,1,577370.9,-4311612.5,1,577346.8,-4311612.0,1,577322.5,-4311642.5,1,577298.75,-4311611.5,1,577274.4,-4311642.0
çëìπ398çÜ,0,580669.7,-4311092.5,1,580694.06,-4311062.5,1,580718.44,-4311032.0,1,580742.5,-4311032.0,1,580790.94,-4311002.0,1,580839.4,-4310971.5,1,580887.8,-4310941.5,1,580912.2,-4310911.0,1,580936.56,-4310880.5,1,580936.56,-4310880.5
çëìπ398çÜ,0,577629.2,-4314685.5,1,577654.1,-4314593.5,1,577750.94,-4314533.5,1,577799.0,-4314533.5
çëìπ398çÜ,0,582153.25,-4309572.5,1,582177.3,-4309573.0,1,582201.4,-4309573.0,1,582201.06,-4309604.0,1,582201.06,-4309604.0,1,582200.75,-4309634.5,1,582200.44,-4309665.5,1,582224.5,-4309665.5,1,582248.2,-4309696.5,1,582271.94,-4309727.5
çëìπ398çÜ,0,584112.1,-4308672.0,1,584112.44,-4308641.5,1,584088.4,-4308641.0,1,584088.06,-4308672.0,1,584015.56,-4308702.0,1,583991.5,-4308701.5,1,583991.5,-4308701.5,1,583991.5,-4308701.5,1,583968.06,-4308640.0,1,583944.0,-4308639.5
çëìπ398çÜ,0,584737.3,-4304257.0,1,584737.6,-4304226.5,1,584737.6,-4304226.5,1,584737.94,-4304195.5,1,584762.06,-4304196.0,1,584762.4,-4304165.0,1,584786.44,-4304165.5,1,584810.5,-4304165.5,1,584834.6,-4304166.0,1,584834.94,-4304135.0
çëìπ398çÜ,0,584295.06,-4307323.0,1,584271.3,-4307292.0,1,584271.3,-4307292.0,1,584295.75,-4307261.5,1,584296.06,-4307231.0,1,584272.0,-4307230.5,1,584272.3,-4307200.0,1,584248.25,-4307199.5,1,584248.25,-4307199.5,1,584224.2,-4307199.5
çëìπ398çÜ,0,574957.44,-4317454.0,1,574884.44,-4317545.5,1,574763.1,-4317667.0,1,574619.5,-4317604.5,1,574161.6,-4317723.0,1,573921.0,-4317751.5,1,573751.9,-4317842.0,1,573605.06,-4318117.0,1,573459.7,-4318238.0,1,573363.25,-4318268.0
çëìπ398çÜ,0,584112.06,-4306430.5,1,584087.94,-4306430.5,1,584088.6,-4306369.0,1,584088.94,-4306338.0,1,584088.94,-4306338.0,1,584113.0,-4306338.5,1,584113.4,-4306307.5,1,584137.44,-4306308.0,1,584137.44,-4306308.0,1,584161.5,-4306308.0
çëìπ398çÜ,0,582875.1,-4309580.5,1,582875.44,-4309549.5,1,582899.8,-4309519.0,1,582899.8,-4309519.0,1,582947.94,-4309519.5,1,582947.94,-4309519.5,1,582972.3,-4309489.0,1,582972.3,-4309489.0,1,582972.6,-4309458.5,1,582997.06,-4309428.0
çëìπ398çÜ,0,579724.3,-4311789.5,1,579748.7,-4311759.0,1,579772.75,-4311759.0,1,579796.8,-4311759.5,1,579820.9,-4311759.5,1,579844.94,-4311760.0,1,579869.25,-4311729.5,1,579893.3,-4311729.5,1,579917.7,-4311699.0
çëìπ398çÜ,0,584558.9,-4305176.5,1,584558.9,-4305176.5,1,584535.1,-4305145.5,1,584511.0,-4305145.0,1,584487.3,-4305114.0,1,584487.6,-4305083.5,1,584487.6,-4305083.5,1,584487.6,-4305083.5,1,584487.94,-4305052.5,1,584488.6,-4304991.5
çëìπ398çÜ,0,581907.8,-4310031.0,1,581908.1,-4310000.0,1,581908.1,-4310000.0,1,581932.2,-4310000.5,1,581932.5,-4309969.5,1,581956.56,-4309970.0,1,581957.25,-4309908.5
çëìπ398çÜ,0,576800.8,-4315783.0,1,576754.2,-4315629.0,1,576827.25,-4315537.5
çëìπ398çÜ,0,576235.0,-4317098.0,1,576307.4,-4317068.0
çëìπ398çÜ,0,583264.0,-4309216.0,1,583264.3,-4309185.0,1,583264.3,-4309185.0,1,583264.3,-4309185.0,1,583263.7,-4309246.5,1,583263.7,-4309246.5,1,583287.75,-4309247.0,1,583287.75,-4309247.0,1,583312.1,-4309216.5,1,583312.1,-4309216.5
çëìπ398çÜ,0,584834.94,-4304135.0,1,584859.0,-4304135.5,1,584859.4,-4304104.5,1,584859.7,-4304074.0,1,584884.06,-4304043.5,1,584908.5,-4304013.0,1,584957.0,-4303983.0,1,584981.4,-4303952.5,1,585005.8,-4303922.0,1,585054.3,-4303892.0
çëìπ398çÜ,0,576162.56,-4317128.0,1,576066.44,-4317127.0,1,575994.0,-4317157.0,1,575729.3,-4317185.0,1,575609.7,-4317122.5,1,575513.56,-4317121.5,1,575368.75,-4317181.5,1,575151.5,-4317271.5,1,575030.75,-4317332.0,1,574957.44,-4317454.0
çëìπ398çÜ,0,581133.75,-4310422.0,1,581182.2,-4310391.5,1,581182.2,-4310391.5,1,581206.25,-4310392.0,1,581230.3,-4310392.0,1,581254.4,-4310392.5,1,581302.2,-4310423.5,1,581350.3,-4310424.0,1,581374.4,-4310424.5,1,581422.5,-4310425.0
ìíëÚåIãÓåˆâÄê¸,0,578319.3,-4313003.5,1,578271.2,-4313003.0,1,578223.1,-4313002.5,1,578199.06,-4313002.5,1,578199.4,-4312971.5,1,578175.3,-4312971.5,1,578151.25,-4312971.0,1,578127.5,-4312940.5,1,578127.5,-4312940.5,1,578104.06,-4312878.5
çëìπ398çÜ,0,584037.3,-4308917.0,1,584061.4,-4308917.5,1,584086.06,-4308856.0,1,584110.1,-4308856.5,1,584134.2,-4308856.5,1,584134.56,-4308826.0,1,584158.94,-4308795.5,1,584183.0,-4308795.5,1,584183.3,-4308765.0,1,584159.25,-4308765.0
ìíëÚåIãÓåˆâÄê¸,0,578104.06,-4312878.5,1,578080.3,-4312847.5,1,578056.56,-4312816.5,1,578057.2,-4312755.5,1,578081.56,-4312725.0,1,578057.8,-4312694.0,1,578082.1,-4312663.5,1,578106.5,-4312633.0,1,578106.5,-4312633.0,1,578082.75,-4312602.0
çëìπ398çÜ,0,583946.3,-4308424.5,1,583946.3,-4308424.5,1,583946.6,-4308394.0,1,583946.6,-4308394.0,1,583922.9,-4308363.0,1,583898.8,-4308363.0
çëìπ398çÜ,0,582367.56,-4309790.0,1,582391.6,-4309790.0,1,582463.8,-4309791.0,1,582488.2,-4309760.5,1,582512.25,-4309760.5,1,582512.25,-4309760.5,1,582536.3,-4309761.0,1,582560.4,-4309761.0,1,582584.44,-4309761.5,1,582608.2,-4309792.5
çëìπ398çÜ,0,579917.7,-4311699.0,1,579965.8,-4311699.5,1,579989.9,-4311700.0,1,580038.3,-4311669.5,1,580062.3,-4311670.0,1,580062.6,-4311639.5,1,580086.7,-4311639.5,1,580135.44,-4311578.5,1,580159.8,-4311548.0,1,580184.2,-4311517.5
çëìπ398çÜ,0,578867.94,-4313224.0,1,579062.2,-4313041.5,1,579086.5,-4313011.0,1,579110.9,-4312981.0,1,579184.0,-4312889.5,1,579305.75,-4312737.0,1,579329.8,-4312737.5,1,579330.1,-4312706.5,1,579378.56,-4312676.5,1,579402.6,-4312676.5
çëìπ398çÜ,0,578068.7,-4314014.5,1,578093.06,-4313984.0,1,578117.44,-4313953.5,1,578117.75,-4313923.0,1,578142.06,-4313892.5,1,578166.44,-4313862.0
çëìπ398çÜ,0,584405.2,-4306034.5,1,584429.56,-4306004.0,1,584429.56,-4306004.0,1,584454.0,-4305973.5,1,584454.0,-4305973.5,1,584478.4,-4305943.0,1,584502.8,-4305912.5,1,584526.9,-4305913.0,1,584527.2,-4305882.0,1,584551.56,-4305852.0
ìíëÚåIãÓåˆâÄê¸,0,578109.25,-4312356.5,1,578109.25,-4312356.5,1,578109.56,-4312326.0,1,578109.9,-4312295.0,1,578086.1,-4312264.5,1,578062.06,-4312264.0,1,578062.06,-4312264.0,1,578086.44,-4312233.5,1,578110.5,-4312234.0,1,578110.8,-4312203.0
çëìπ398çÜ,0,577799.0,-4314533.5,1,577823.4,-4314503.5,1,577847.44,-4314503.5,1,577847.44,-4314503.5,1,577871.75,-4314473.0,1,577895.8,-4314473.5,1,577896.1,-4314442.5,1,578044.06,-4314075.5,1,578068.44,-4314045.0,1,578068.7,-4314014.5
ìíëÚåIãÓåˆâÄê¸,0,577922.94,-4311740.5,1,577923.25,-4311710.0,1,577899.2,-4311709.5,1,577875.44,-4311679.0,1,577851.4,-4311678.5,1,577851.7,-4311648.0,1,577852.0,-4311617.0,1,577803.9,-4311616.5,1,577804.2,-4311586.0,1,577804.5,-4311555.5
ìíëÚåIãÓåˆâÄê¸,0,578389.94,-4313158.0,1,578390.25,-4313127.0,1,578390.56,-4313096.5,1,578390.8,-4313065.5,1,578415.2,-4313035.0,1,578415.5,-4313004.5,1,578415.5,-4313004.5,1,578391.75,-4312973.5,1,578367.7,-4312973.5,1,578319.3,-4313003.5
çëìπ398çÜ,0,584685.5,-4304594.0,1,584685.5,-4304594.0,1,584709.56,-4304594.5,1,584709.94,-4304564.0,1,584710.25,-4304533.0,1,584686.5,-4304502.0,1,584686.8,-4304471.5,1,584686.8,-4304471.5,1,584686.8,-4304471.5,1,584687.2,-4304440.5
ìíëÚåIãÓåˆâÄê¸,0,578179.25,-4312572.5,1,578155.56,-4312541.5,1,578131.5,-4312541.0,1,578107.75,-4312510.0,1,578084.0,-4312479.0,1,578084.3,-4312448.5,1,578084.6,-4312418.0,1,578108.6,-4312418.0,1,578108.94,-4312387.5,1,578109.25,-4312356.5
çëìπ398çÜ,0,579402.6,-4312676.5,1,579402.6,-4312676.5,1,579451.0,-4312646.5,1,579451.3,-4312615.5,1,579475.7,-4312585.5,1,579500.4,-4312524.0,1,579500.7,-4312493.5,1,579501.0,-4312462.5,1,579501.0,-4312462.5,1,579501.3,-4312432.0
çëìπ398çÜ,0,582730.06,-4309640.0,1,582754.1,-4309640.5,1,582754.1,-4309640.5,1,582754.1,-4309640.5,1,582753.8,-4309671.0,1,582753.8,-4309671.0,1,582777.9,-4309671.5,1,582778.2,-4309640.5,1,582778.56,-4309610.0,1,582778.56,-4309610.0
çëìπ398çÜ,0,585054.3,-4303892.0,1,585103.1,-4303831.0
ìíëÚåIãÓåˆâÄê¸,0,577030.8,-4311947.0,1,577006.44,-4311977.5,1,577006.44,-4311977.5,1,576982.06,-4312008.0,1,576934.0,-4312007.5,1,576909.94,-4312007.0,1,576885.9,-4312007.0,1,576861.5,-4312037.5,1,576837.2,-4312068.0,1,576789.06,-4312067.5
çëìπ398çÜ,0,583966.75,-4308762.5,1,583990.8,-4308763.0,1,584015.2,-4308732.5,1,584039.25,-4308733.0,1,584063.7,-4308702.5,1,584088.06,-4308672.0,1,584112.1,-4308672.0
çëìπ398çÜ,0,583166.1,-4309368.5,1,583166.44,-4309337.5,1,583166.44,-4309337.5,1,583190.8,-4309307.0,1,583190.8,-4309307.0,1,583214.9,-4309307.5,1,583214.9,-4309307.5,1,583238.94,-4309307.5,1,583238.94,-4309307.5,1,583264.0,-4309216.0
çëìπ398çÜ,0,584201.44,-4307076.5,1,584225.8,-4307046.0,1,584225.8,-4307046.0,1,584225.8,-4307046.0,1,584225.8,-4307046.0
çëìπ398çÜ,0,582079.75,-4309695.0,1,582104.2,-4309664.5,1,582080.44,-4309633.5,1,582056.4,-4309633.0,1,582056.7,-4309602.5,1,582056.7,-4309602.5,1,582081.06,-4309572.0,1,582081.7,-4309510.5,1,582058.3,-4309449.0,1,582083.0,-4309387.5
çëìπ398çÜ,0,583944.0,-4308639.5,1,583944.0,-4308639.5,1,583895.9,-4308639.0,1,583872.1,-4308608.0,1,583848.4,-4308577.0,1,583776.2,-4308576.5,1,583776.2,-4308576.5,1,583752.1,-4308576.0,1,583752.44,-4308545.5,1,583753.1,-4308484.0
çëìπ398çÜ,0,573363.25,-4318268.0,1,573266.56,-4318328.5,1,573168.7,-4318512.0,1,573071.7,-4318603.0,1,573091.44,-4319064.0,1,573187.0,-4319126.0,1,573254.75,-4319587.5
çëìπ398çÜ,0,583898.8,-4308363.0,1,583900.44,-4308209.5,1,583900.8,-4308178.5,1,583901.1,-4308148.0,1,583925.2,-4308148.0,1,583949.9,-4308087.0,1,583999.0,-4307995.5,1,584023.44,-4307965.0,1,584023.44,-4307965.0,1,584071.9,-4307934.5
