# label, type1, x1, y1, type2, x2, y2, ...
ïΩåÀê∂åéê¸,0,-464719.16,-3735897.2,1,-464707.0,-3736020.8,1,-464802.94,-3736123.8,1,-464826.2,-3736157.2,1,-464820.1,-3736219.0,1,-464866.56,-3736285.8,1,-464991.78,-3736360.2,1,-465058.44,-3736491.5,1,-465104.88,-3736558.5
ïΩåÀê∂åéê¸,0,-464405.12,-3734775.0,1,-464406.03,-3734765.8,1,-464435.94,-3734650.2,1,-464430.5,-3734381.5,1,-464283.22,-3734180.0,1,-464161.6,-3734068.2,1,-463170.28,-3733198.8,1,-463084.9,-3733150.0,1,-462998.5,-3733138.5,1,-462948.6,-3733133.8
ïΩåÀê∂åéê¸,0,-464822.97,-3736999.0,1,-464799.75,-3736965.5,1,-464773.5,-3736963.0,1,-464744.2,-3736991.5,1,-464705.78,-3737112.5,1,-464729.0,-3737145.8,1,-464725.97,-3737176.8,1,-464585.56,-3737256.8
ïΩåÀê∂åéê¸,0,-464405.12,-3734775.0,1,-464185.9,-3734847.5,1,-464124.28,-3734935.0,1,-464193.97,-3735035.2,1,-464193.97,-3735035.2
ïΩåÀê∂åéê¸,0,-464013.78,-3737950.0,1,-463981.47,-3738009.0,1,-463919.84,-3738096.8,1,-463831.97,-3738181.8,1,-463828.94,-3738212.8,1,-463822.88,-3738274.5,1,-463793.56,-3738302.8,1,-463755.2,-3738423.8,1,-463670.34,-3738478.0,1,-463635.0,-3738568.2
ïΩåÀê∂åéê¸,0,-464138.97,-3741798.8,1,-464109.7,-3741827.0,1,-464083.44,-3741824.5,1,-464054.16,-3741852.8,1,-464054.16,-3741852.8,1,-464074.34,-3741917.2,1,-464097.53,-3741950.5,1,-464143.94,-3742017.5,1,-464210.53,-3742148.8,1,-464233.75,-3742182.2
ïΩåÀê∂åéê¸,0,-464585.56,-3737256.8,1,-464530.0,-3737282.5,1,-464480.53,-3737246.5,1,-464424.97,-3737272.2,1,-464369.4,-3737298.2,1,-464340.12,-3737326.5,1,-464310.84,-3737354.8,1,-464307.78,-3737385.8,1,-464327.97,-3737450.0,1,-464295.66,-3737509.2
ïΩåÀê∂åéê¸,0,-465104.88,-3736558.5,1,-465069.5,-3736648.8,1,-465063.44,-3736710.5,1,-465001.8,-3736798.0,1,-464940.16,-3736885.5,1,-464884.6,-3736911.5,1,-464931.06,-3736978.2,1,-464901.75,-3737006.8,1,-464849.25,-3737001.5,1,-464822.97,-3736999.0
ïΩåÀê∂åéê¸,0,-464132.06,-3741330.0,1,-464079.56,-3741325.0,1,-464050.28,-3741353.2,1,-464050.28,-3741353.2,1,-464070.47,-3741417.8,1,-464093.66,-3741451.0,1,-464143.12,-3741487.0,1,-464192.6,-3741523.0,1,-464189.53,-3741554.0,1,-464189.53,-3741554.0
ïΩåÀê∂åéê¸,0,-464107.4,-3739425.0,1,-464127.56,-3739489.2,1,-464153.8,-3739491.8,1,-464252.75,-3739563.8,1,-464305.28,-3739569.0,1,-464462.78,-3739584.2,1,-464555.66,-3739718.0,1,-464578.88,-3739751.5,1,-464575.8,-3739782.2,1,-464508.12,-3739931.8
ïΩåÀê∂åéê¸,0,-464193.97,-3735035.2,1,-464161.62,-3735094.5,1,-464161.62,-3735094.5,1,-464158.6,-3735125.5,1,-464155.56,-3735156.2,1,-464126.28,-3735184.8,1,-464123.25,-3735215.5
