# label, type1, x1, y1, type2, x2, y2, ...
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-59916.777,-3723383.0,1,-59903.95,-3723379.8,1,-59890.746,-3723376.2,1,-59879.95,-3723373.5,1,-59857.707,-3723367.8,1,-59850.227,-3723366.0,1,-59843.395,-3723364.2
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-59843.395,-3723364.2,1,-59839.14,-3723363.2,1,-59833.96,-3723362.0,1,-59769.35,-3723347.0,1,-59694.625,-3723332.2,1,-59620.2,-3723321.5,1,-59578.746,-3723319.2,1,-59231.023,-3723316.0,1,-59183.113,-3723315.2,1,-59117.06,-3723313.8,1,-59013.43,-3723308.0,1,-58826.668,-3723289.8,1,-58715.383,-3723275.2,1,-58667.35,-3723266.8,1,-58631.867,-3723258.5,1,-58554.906,-3723238.2,1,-58511.242,-3723225.5,1,-58507.19,-3723224.2,1,-58503.145,-3723223.0
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-60918.227,-3724075.2,1,-60916.41,-3724072.8,1,-60913.902,-3724069.0,1,-60808.203,-3723918.2,1,-60709.234,-3723788.5,1,-60660.55,-3723726.8,1,-60622.05,-3723683.0,1,-60596.484,-3723658.8,1,-60593.996,-3723656.5,1,-60566.836,-3723635.5,1,-60534.14,-3723613.0,1,-60497.62,-3723590.2,1,-60443.42,-3723558.8,1,-60367.457,-3723520.0,1,-60307.723,-3723495.2,1,-60241.027,-3723472.8,1,-60187.734,-3723456.2,1,-60176.547,-3723453.8,1,-60166.7,-3723450.8,1,-60021.535,-3723409.8,1,-59924.62,-3723385.0,1,-59921.113,-3723384.0,1,-59916.777,-3723383.0
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-59843.395,-3723364.2,1,-59839.14,-3723363.2,1,-59833.96,-3723362.0,1,-59769.35,-3723347.0,1,-59694.625,-3723332.2,1,-59620.2,-3723321.5,1,-59578.746,-3723319.2,1,-59231.023,-3723316.0,1,-59183.113,-3723315.2,1,-59117.06,-3723313.8,1,-59013.43,-3723308.0,1,-58826.668,-3723289.8,1,-58715.383,-3723275.2,1,-58667.35,-3723266.8,1,-58631.867,-3723258.5,1,-58554.906,-3723238.2,1,-58511.242,-3723225.5,1,-58507.19,-3723224.2,1,-58503.145,-3723223.0
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-60918.227,-3724075.2,1,-60916.41,-3724072.8,1,-60913.902,-3724069.0,1,-60808.203,-3723918.2,1,-60709.234,-3723788.5,1,-60660.55,-3723726.8,1,-60622.05,-3723683.0,1,-60596.484,-3723658.8,1,-60593.996,-3723656.5,1,-60566.836,-3723635.5,1,-60534.14,-3723613.0,1,-60497.62,-3723590.2,1,-60443.42,-3723558.8,1,-60367.457,-3723520.0,1,-60307.723,-3723495.2,1,-60241.027,-3723472.8,1,-60187.734,-3723456.2,1,-60176.547,-3723453.8,1,-60166.7,-3723450.8,1,-60021.535,-3723409.8,1,-59924.62,-3723385.0,1,-59921.113,-3723384.0,1,-59916.777,-3723383.0
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-59916.777,-3723383.0,1,-59903.95,-3723379.8,1,-59890.746,-3723376.2,1,-59879.95,-3723373.5,1,-59857.707,-3723367.8,1,-59850.227,-3723366.0,1,-59843.395,-3723364.2
