# label, type1, x1, y1, type2, x2, y2, ...
è„ëŒînñLã ê¸,0,-450481.6,-3873562.5,1,-450453.97,-3873060.8,1,-450586.6,-3873042.8,1,-450650.9,-3872924.5,1,-450585.75,-3872793.0,1,-450526.8,-3872600.0,1,-450429.47,-3872528.0,1,-450315.62,-3872360.8,1,-450366.56,-3872116.2,1,-450492.06,-3871910.5
è„ëŒînñLã ê¸,0,-450389.7,-3864386.5,1,-450250.75,-3864466.2,1,-450261.06,-3864623.2,1,-450144.9,-3864736.2,1,-449950.03,-3864592.2,1,-449765.47,-3864605.0
è„ëŒînñLã ê¸,0,-448244.7,-3877830.2,1,-448124.66,-3877724.8,1,-448134.03,-3877632.0,1,-448205.44,-3877701.5,1,-448246.94,-3877549.8,1,-448227.3,-3877485.5,1,-448259.47,-3877426.2,1,-448249.22,-3877269.2,1,-448313.47,-3877151.0,1,-448355.0,-3876999.2
è„ëŒînñLã ê¸,0,-449519.03,-3867044.2,1,-449383.22,-3867093.2,1,-449157.22,-3867257.8
è„ëŒînñLã ê¸,0,-447754.66,-3878280.2,1,-447867.56,-3878198.0,1,-448071.5,-3878249.5,1,-448132.62,-3878162.2,1,-448210.28,-3878170.0,1,-448161.66,-3878133.8,1,-448171.03,-3878041.2,1,-448283.94,-3877959.0,1,-448325.47,-3877807.2,1,-448244.7,-3877830.2
è„åßè¨é≠ç`ê¸,0,-454204.16,-3864985.8,1,-454213.56,-3864893.0
è„ëŒînñLã ê¸,0,-450239.44,-3869237.0,1,-450310.9,-3869306.8,1,-450223.8,-3869391.5,1,-450253.75,-3869612.8,1,-450218.47,-3869703.0
è„ëŒînñLã ê¸,0,-449465.7,-3868349.0,1,-449718.53,-3868436.5,1,-449890.5,-3868547.2,1,-449949.5,-3868740.2,1,-450040.62,-3868874.2,1,-450196.1,-3868889.8,1,-450238.53,-3868987.5,1,-450313.12,-3869026.2,1,-450323.4,-3869183.0,1,-450239.44,-3869237.0
çëìπ382çÜ,0,-450578.22,-3880340.8,1,-450797.8,-3880238.0,1,-450858.97,-3880150.5,1,-450968.78,-3880099.0,1,-451200.9,-3879872.8,1,-451181.3,-3879808.5,1,-451303.66,-3879633.5,1,-451471.53,-3879525.5,1,-451461.34,-3879368.8,1,-451531.94,-3879188.5
è„ëŒînñLã ê¸,0,-449569.44,-3864991.0,1,-449589.1,-3865055.2,1,-449453.28,-3865104.0,1,-449454.25,-3865353.8
è„ëŒînñLã ê¸,0,-451162.6,-3863216.0,1,-451341.88,-3863514.5,1,-451320.0,-3863730.8,1,-451261.94,-3863787.2
è„åßè¨é≠ç`ê¸,0,-453262.03,-3864205.2,1,-453210.2,-3864200.0,1,-453193.66,-3864105.0,1,-453070.28,-3864030.2,1,-453066.25,-3863811.5,1,-452952.28,-3863644.0,1,-453074.75,-3863469.2,1,-452932.62,-3863579.8,1,-452890.16,-3863482.0,1,-452818.62,-3863412.2
è„ëŒînñLã ê¸,0,-449465.53,-3865760.2,1,-449478.97,-3865886.2,1,-449515.22,-3866046.0,1,-449476.8,-3866166.8,1,-449555.53,-3866424.2,1,-449432.2,-3866349.5,1,-449247.7,-3866362.2,1,-448995.75,-3866524.5,1,-449057.9,-3866686.5,1,-449161.53,-3866696.8
è„ëŒînñLã ê¸,0,-448971.94,-3875813.2,1,-449010.34,-3875692.2
