# label, type1, x1, y1, type2, x2, y2, ...
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,100782.305,-3820544.2,1,100776.97,-3820527.5,1,100737.84,-3820418.0,1,100714.89,-3820353.8,1,100627.9,-3820115.8,1,100587.33,-3820002.8,1,100578.48,-3819977.0,1,100563.26,-3819934.5,1,100555.38,-3819912.0,1,100546.445,-3819891.0,1,100532.36,-3819857.2,1,100498.34,-3819795.8,1,100451.97,-3819719.5,1,100363.71,-3819589.5,1,100266.695,-3819453.5
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,100782.305,-3820544.2,1,100776.97,-3820527.5,1,100737.84,-3820418.0,1,100714.89,-3820353.8,1,100627.9,-3820115.8,1,100587.33,-3820002.8,1,100578.48,-3819977.0,1,100563.26,-3819934.5,1,100555.38,-3819912.0,1,100546.445,-3819891.0,1,100532.36,-3819857.2,1,100498.34,-3819795.8,1,100451.97,-3819719.5,1,100363.71,-3819589.5,1,100266.695,-3819453.5
11_2_ç„òaê¸_êºì˙ñ{ó∑ãqìSìπ,0,103141.59,-3820331.2,1,103126.21,-3820308.0,1,103073.53,-3820230.2,1,102973.59,-3820080.8,1,102882.6,-3819944.2,1,102794.15,-3819810.8,1,102765.086,-3819767.8,1,102646.38,-3819585.2,1,102592.67,-3819507.2,1,102580.28,-3819489.2,1,102502.305,-3819368.5,1,102449.1,-3819289.5,1,102430.41,-3819262.2,1,102371.83,-3819171.8,1,102349.06,-3819135.8,1,102215.984,-3818932.5,1,102187.695,-3818888.0,1,102167.516,-3818856.2,1,102140.625,-3818818.8,1,102098.23,-3818770.2,1,102000.7,-3818665.0,1,101870.484,-3818524.5,1,101755.59,-3818399.2,1,101656.06,-3818292.5,1,101517.79,-3818143.0,1,101443.234,-3818063.8
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,100806.08,-3820614.5,1,100782.305,-3820544.2
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,101624.89,-3822126.8,1,101539.625,-3822059.2,1,101357.695,-3821910.5,1,101288.445,-3821853.0,1,101250.17,-3821812.5,1,101218.07,-3821771.8,1,101193.77,-3821736.5,1,101154.8,-3821655.8,1,101116.57,-3821543.5,1,101061.48,-3821381.8,1,101045.75,-3821333.5,1,101033.836,-3821296.8,1,100976.69,-3821119.5,1,100889.0,-3820861.0,1,100817.31,-3820646.2,1,100806.08,-3820614.5
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,100806.08,-3820614.5,1,100782.305,-3820544.2
11_2_ç„òaê¸_êºì˙ñ{ó∑ãqìSìπ,0,103141.59,-3820331.2,1,103126.21,-3820308.0,1,103073.53,-3820230.2,1,102973.59,-3820080.8,1,102882.6,-3819944.2,1,102794.15,-3819810.8,1,102765.086,-3819767.8,1,102646.38,-3819585.2,1,102592.67,-3819507.2,1,102580.28,-3819489.2,1,102502.305,-3819368.5,1,102449.1,-3819289.5,1,102430.41,-3819262.2,1,102371.83,-3819171.8,1,102349.06,-3819135.8,1,102215.984,-3818932.5,1,102187.695,-3818888.0,1,102167.516,-3818856.2,1,102140.625,-3818818.8,1,102098.23,-3818770.2,1,102000.7,-3818665.0,1,101870.484,-3818524.5,1,101755.59,-3818399.2,1,101656.06,-3818292.5,1,101517.79,-3818143.0,1,101443.234,-3818063.8
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,101624.89,-3822126.8,1,101539.625,-3822059.2,1,101357.695,-3821910.5,1,101288.445,-3821853.0,1,101250.17,-3821812.5,1,101218.07,-3821771.8,1,101193.77,-3821736.5,1,101154.8,-3821655.8,1,101116.57,-3821543.5,1,101061.48,-3821381.8,1,101045.75,-3821333.5,1,101033.836,-3821296.8,1,100976.69,-3821119.5,1,100889.0,-3820861.0,1,100817.31,-3820646.2,1,100806.08,-3820614.5
