# label, type1, x1, y1, type2, x2, y2, ...
11_2_”ŸŠÙü_–kŠC“¹—·‹q“S“¹,0,673936.56,-4801992.0,1,673991.2,-4802285.0,1,674205.1,-4803420.5,1,674352.7,-4804200.5,1,674385.75,-4804383.0,1,674596.75,-4805505.0,1,674646.6,-4805770.0,1,674653.9,-4805808.5,1,674725.25,-4806190.5
11_2_”ŸŠÙü_–kŠC“¹—·‹q“S“¹,0,672834.56,-4796139.0,1,672943.94,-4796718.0,1,673026.6,-4797157.5,1,673032.5,-4797189.0,1,673188.75,-4798020.0,1,673338.0,-4798804.5,1,673348.5,-4798860.0,1,673354.4,-4798891.5,1,673510.94,-4799721.0,1,673514.5,-4799740.0,1,673796.2,-4801225.5,1,673819.56,-4801350.0,1,673832.94,-4801420.0,1,673841.3,-4801466.0,1,673866.25,-4801602.5,1,673877.44,-4801663.0,1,673902.9,-4801801.5
11_2_”ŸŠÙü_–kŠC“¹—·‹q“S“¹,0,673902.9,-4801801.5,1,673936.56,-4801992.0
11_2_”ŸŠÙü_–kŠC“¹—·‹q“S“¹,0,673902.9,-4801801.5,1,673936.56,-4801992.0
11_2_”ŸŠÙü_–kŠC“¹—·‹q“S“¹,0,672834.56,-4796139.0,1,672943.94,-4796718.0,1,673026.6,-4797157.5,1,673032.5,-4797189.0,1,673188.75,-4798020.0,1,673338.0,-4798804.5,1,673348.5,-4798860.0,1,673354.4,-4798891.5,1,673510.94,-4799721.0,1,673514.5,-4799740.0,1,673796.2,-4801225.5,1,673819.56,-4801350.0,1,673832.94,-4801420.0,1,673841.3,-4801466.0,1,673866.25,-4801602.5,1,673877.44,-4801663.0,1,673902.9,-4801801.5
11_2_”ŸŠÙü_–kŠC“¹—·‹q“S“¹,0,673936.56,-4801992.0,1,673991.2,-4802285.0,1,674205.1,-4803420.5,1,674352.7,-4804200.5,1,674385.75,-4804383.0,1,674596.75,-4805505.0,1,674646.6,-4805770.0,1,674653.9,-4805808.5,1,674725.25,-4806190.5
