# label, type1, x1, y1, type2, x2, y2, ...
émï ëÍÇÃè„ê¸,0,734345.5,-4881101.5,1,734256.44,-4881098.5
â∫êÏà§ï ê¸,0,737762.25,-4871078.5,1,737786.8,-4871017.5
â∫êÏà§ï ê¸,0,738804.44,-4879263.0,1,738799.94,-4879386.0,1,738752.06,-4879476.5,1,738748.7,-4879568.5,1,738703.06,-4879597.5,1,738635.1,-4879626.0,1,738498.1,-4879713.0
émï ëÍÇÃè„ê¸,0,748167.7,-4878808.5,1,748102.0,-4878775.5,1,748057.44,-4878773.5,1,747949.5,-4878677.5,1,747840.44,-4878611.5,1,747820.5,-4878549.5,1,747799.4,-4878518.0,1,747801.7,-4878456.5,1,747780.56,-4878425.0,1,747804.0,-4878395.0
émï ëÍÇÃè„ê¸,0,743837.1,-4878278.5,1,743947.4,-4878313.0,1,743993.06,-4878284.0
â∫êÏà§ï ê¸,0,734887.94,-4887731.0,1,735025.8,-4887612.5,1,735074.7,-4887491.5,1,735065.7,-4887122.5
â∫êÏà§ï ê¸,0,735399.4,-4883414.0,1,735330.44,-4883473.0,1,735281.5,-4883594.5,1,735253.94,-4884362.0
â∫êÏà§ï ê¸,0,737839.06,-4870251.0,1,737987.3,-4869856.5,1,738056.44,-4869797.5,1,738079.9,-4869767.5,1,738125.56,-4869738.5,1,738149.0,-4869708.5,1,738040.8,-4869612.5,1,738045.25,-4869489.5,1,738001.75,-4869457.5,1,737957.1,-4869456.0
â∫êÏà§ï ê¸,0,740541.25,-4877512.0,1,740562.44,-4877543.5,1,740552.3,-4877820.0
â∫êÏà§ï ê¸,0,737786.8,-4871017.5,1,737820.2,-4870711.5,1,737827.94,-4870496.5
émï ëÍÇÃè„ê¸,0,735032.4,-4881218.5,1,734968.9,-4881124.0
émï ëÍÇÃè„ê¸,0,727749.4,-4879826.0,1,727861.8,-4879799.0,1,728125.8,-4879900.0
â∫êÏà§ï ê¸,0,735536.94,-4882066.5,1,735640.56,-4882285.5,1,735637.25,-4882377.5
émï ëÍÇÃè„ê¸,0,728125.8,-4879900.0,1,729119.2,-4880180.5
émï ëÍÇÃè„ê¸,0,727274.4,-4880024.5,1,727413.3,-4879875.5
â∫êÏà§ï ê¸,0,737985.9,-4880309.5,1,737600.6,-4880480.0
â∫êÏà§ï ê¸,0,734725.6,-4887909.5,1,734819.0,-4887790.0
