# label, type1, x1, y1, type2, x2, y2, ...
11_2_å‹î\ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,558592.7,-4505202.0,1,558595.44,-4505233.0,1,558600.2,-4505285.5,1,558607.7,-4505412.5,1,558606.7,-4505496.5,1,558602.0,-4505577.5,1,558598.2,-4505626.5,1,558585.1,-4505717.5,1,558545.6,-4506044.0,1,558523.8,-4506223.5,1,558511.94,-4506320.0,1,558471.9,-4506636.5,1,558461.44,-4506738.5,1,558456.8,-4506814.0,1,558457.56,-4506890.5,1,558460.56,-4506938.5,1,558471.56,-4507015.5,1,558486.56,-4507105.5,1,558497.8,-4507153.5,1,558515.2,-4507208.5,1,558523.2,-4507234.0,1,558639.9,-4507597.5,1,558733.8,-4507892.0,1,558809.9,-4508122.0,1,558819.1,-4508151.0,1,558859.3,-4508277.5,1,558911.9,-4508446.0,1,558993.75,-4508714.0,1,559029.0,-4508832.0,1,559051.6,-4508903.5,1,559068.5,-4508939.5,1,559115.75,-4509015.0,1,559158.94,-4509077.0,1,559184.0,-4509112.0,1,559211.0,-4509147.5,1,559275.5,-4509237.0,1,559295.8,-4509260.0,1,559416.9,-4509373.0,1,559485.94,-4509446.0,1,559510.0,-4509475.5,1,559534.25,-4509519.0,1,559552.3,-4509563.0,1,559565.6,-4509612.5,1,559569.2,-4509642.0,1,559569.56,-4509680.0,1,559565.7,-4509729.5,1,559559.8,-4509777.0,1,559551.44,-4509844.0,1,559528.5,-4510019.5,1,559522.3,-4510105.0,1,559516.94,-4510255.5,1,559514.6,-4510421.5,1,559516.4,-4510462.5,1,559522.2,-4510493.0,1,559583.25,-4510762.5
11_2_å‹î\ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,558592.7,-4505202.0,1,558595.44,-4505233.0,1,558600.2,-4505285.5,1,558607.7,-4505412.5,1,558606.7,-4505496.5,1,558602.0,-4505577.5,1,558598.2,-4505626.5,1,558585.1,-4505717.5,1,558545.6,-4506044.0,1,558523.8,-4506223.5,1,558511.94,-4506320.0,1,558471.9,-4506636.5,1,558461.44,-4506738.5,1,558456.8,-4506814.0,1,558457.56,-4506890.5,1,558460.56,-4506938.5,1,558471.56,-4507015.5,1,558486.56,-4507105.5,1,558497.8,-4507153.5,1,558515.2,-4507208.5,1,558523.2,-4507234.0,1,558639.9,-4507597.5,1,558733.8,-4507892.0,1,558809.9,-4508122.0,1,558819.1,-4508151.0,1,558859.3,-4508277.5,1,558911.9,-4508446.0,1,558993.75,-4508714.0,1,559029.0,-4508832.0,1,559051.6,-4508903.5,1,559068.5,-4508939.5,1,559115.75,-4509015.0,1,559158.94,-4509077.0,1,559184.0,-4509112.0,1,559211.0,-4509147.5,1,559275.5,-4509237.0,1,559295.8,-4509260.0,1,559416.9,-4509373.0,1,559485.94,-4509446.0,1,559510.0,-4509475.5,1,559534.25,-4509519.0,1,559552.3,-4509563.0,1,559565.6,-4509612.5,1,559569.2,-4509642.0,1,559569.56,-4509680.0,1,559565.7,-4509729.5,1,559559.8,-4509777.0,1,559551.44,-4509844.0,1,559528.5,-4510019.5,1,559522.3,-4510105.0,1,559516.94,-4510255.5,1,559514.6,-4510421.5,1,559516.4,-4510462.5,1,559522.2,-4510493.0,1,559583.25,-4510762.5
11_2_å‹î\ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,559620.3,-4510915.5,1,559666.7,-4511121.5,1,559684.7,-4511219.0,1,559687.5,-4511258.5,1,559687.8,-4511305.5,1,559678.4,-4511368.5,1,559672.56,-4511386.5,1,559662.6,-4511417.5,1,559640.4,-4511467.0,1,559607.2,-4511514.5,1,559563.06,-4511562.5,1,559518.06,-4511600.5,1,559476.2,-4511628.0,1,559418.56,-4511651.5,1,559354.25,-4511669.0,1,559229.3,-4511702.0,1,559177.3,-4511713.0,1,559113.75,-4511720.0,1,559038.6,-4511718.0,1,558975.2,-4511710.0,1,558917.8,-4511696.0,1,558864.44,-4511678.0,1,558829.7,-4511664.5,1,558785.4,-4511648.5,1,558649.25,-4511595.0,1,558318.06,-4511466.5,1,558180.7,-4511414.5,1,558155.9,-4511405.0,1,557946.25,-4511327.5,1,557860.44,-4511294.5,1,557812.44,-4511272.0,1,557748.5,-4511239.0,1,557656.7,-4511186.5,1,557314.2,-4510987.5,1,557210.6,-4510927.5,1,557043.0,-4510833.5,1,556987.9,-4510804.0,1,556929.3,-4510776.5,1,556877.56,-4510755.5,1,556836.7,-4510741.0,1,556781.44,-4510729.0,1,556676.06,-4510707.5,1,556478.25,-4510673.0,1,556205.0,-4510625.5,1,555793.6,-4510551.0,1,555604.0,-4510518.5,1,555556.3,-4510508.5,1,555523.44,-4510502.0,1,555476.06,-4510490.0,1,555440.6,-4510479.5,1,555412.0,-4510469.5,1,555318.8,-4510425.5,1,555044.0,-4510307.5,1,554776.06,-4510190.0,1,554685.3,-4510151.5,1,554587.4,-4510110.0
11_2_å‹î\ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,559620.3,-4510915.5,1,559666.7,-4511121.5,1,559684.7,-4511219.0,1,559687.5,-4511258.5,1,559687.8,-4511305.5,1,559678.4,-4511368.5,1,559672.56,-4511386.5,1,559662.6,-4511417.5,1,559640.4,-4511467.0,1,559607.2,-4511514.5,1,559563.06,-4511562.5,1,559518.06,-4511600.5,1,559476.2,-4511628.0,1,559418.56,-4511651.5,1,559354.25,-4511669.0,1,559229.3,-4511702.0,1,559177.3,-4511713.0,1,559113.75,-4511720.0,1,559038.6,-4511718.0,1,558975.2,-4511710.0,1,558917.8,-4511696.0,1,558864.44,-4511678.0,1,558829.7,-4511664.5,1,558785.4,-4511648.5,1,558649.25,-4511595.0,1,558318.06,-4511466.5,1,558180.7,-4511414.5,1,558155.9,-4511405.0,1,557946.25,-4511327.5,1,557860.44,-4511294.5,1,557812.44,-4511272.0,1,557748.5,-4511239.0,1,557656.7,-4511186.5,1,557314.2,-4510987.5,1,557210.6,-4510927.5,1,557043.0,-4510833.5,1,556987.9,-4510804.0,1,556929.3,-4510776.5,1,556877.56,-4510755.5,1,556836.7,-4510741.0,1,556781.44,-4510729.0,1,556676.06,-4510707.5,1,556478.25,-4510673.0,1,556205.0,-4510625.5,1,555793.6,-4510551.0,1,555604.0,-4510518.5,1,555556.3,-4510508.5,1,555523.44,-4510502.0,1,555476.06,-4510490.0,1,555440.6,-4510479.5,1,555412.0,-4510469.5,1,555318.8,-4510425.5,1,555044.0,-4510307.5,1,554776.06,-4510190.0,1,554685.3,-4510151.5,1,554587.4,-4510110.0
11_2_å‹î\ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,552645.4,-4508477.5,1,552879.7,-4508666.0,1,553164.7,-4508894.5,1,553505.3,-4509162.5,1,553553.5,-4509203.0,1,553590.1,-4509239.5,1,553624.75,-4509280.5,1,553742.94,-4509423.5,1,553851.7,-4509561.5,1,554002.8,-4509753.5,1,554070.94,-4509831.5,1,554107.5,-4509867.5,1,554141.44,-4509897.5,1,554167.3,-4509914.0,1,554183.94,-4509924.0,1,554206.1,-4509937.0,1,554294.25,-4509979.0,1,554414.06,-4510033.5,1,554497.8,-4510071.5
11_2_å‹î\ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,552645.4,-4508477.5,1,552879.7,-4508666.0,1,553164.7,-4508894.5,1,553505.3,-4509162.5,1,553553.5,-4509203.0,1,553590.1,-4509239.5,1,553624.75,-4509280.5,1,553742.94,-4509423.5,1,553851.7,-4509561.5,1,554002.8,-4509753.5,1,554070.94,-4509831.5,1,554107.5,-4509867.5,1,554141.44,-4509897.5,1,554167.3,-4509914.0,1,554183.94,-4509924.0,1,554206.1,-4509937.0,1,554294.25,-4509979.0,1,554414.06,-4510033.5,1,554497.8,-4510071.5
