# label, type1, x1, y1, type2, x2, y2, ...
11_2_òaâÃéRê¸_êºì˙ñ{ó∑ãqìSìπ,0,92609.66,-3794999.5,1,92588.414,-3794943.0,1,92580.53,-3794929.8,1,92561.09,-3794893.5,1,92528.52,-3794853.0,1,92509.89,-3794831.0,1,92482.83,-3794808.5,1,92425.51,-3794775.8,1,92394.13,-3794765.0,1,92324.75,-3794746.2,1,92307.62,-3794741.5,1,92241.22,-3794723.5,1,92191.96,-3794699.2,1,92146.49,-3794670.8,1,92112.17,-3794636.8,1,92094.88,-3794620.2,1,91995.516,-3794518.5,1,91926.234,-3794444.8,1,91919.836,-3794438.0,1,91872.51,-3794396.8,1,91805.2,-3794357.8,1,91777.734,-3794351.5,1,91717.42,-3794339.2
11_2_òaâÃéRê¸_êºì˙ñ{ó∑ãqìSìπ,0,92609.66,-3794999.5,1,92588.414,-3794943.0,1,92580.53,-3794929.8,1,92561.09,-3794893.5,1,92528.52,-3794853.0,1,92509.89,-3794831.0,1,92482.83,-3794808.5,1,92425.51,-3794775.8,1,92394.13,-3794765.0,1,92324.75,-3794746.2,1,92307.62,-3794741.5,1,92241.22,-3794723.5,1,92191.96,-3794699.2,1,92146.49,-3794670.8,1,92112.17,-3794636.8,1,92094.88,-3794620.2,1,91995.516,-3794518.5,1,91926.234,-3794444.8,1,91919.836,-3794438.0,1,91872.51,-3794396.8,1,91805.2,-3794357.8,1,91777.734,-3794351.5,1,91717.42,-3794339.2
