# label, type1, x1, y1, type2, x2, y2, ...
11_2_â¡å√êÏê¸_êºì˙ñ{ó∑ãqìSìπ,0,62350.11,-3872460.0,1,62349.348,-3872459.5,1,62347.926,-3872458.5,1,62320.055,-3872440.5,1,62173.164,-3872338.8,1,62064.027,-3872265.8,1,61931.5,-3872176.2,1,61848.37,-3872121.0,1,61844.555,-3872118.0,1,61840.65,-3872117.0,1,61835.49,-3872112.8,1,61824.406,-3872105.8,1,61822.453,-3872103.5,1,61777.7,-3872074.5,1,61738.684,-3872048.0,1,61662.11,-3871997.2,1,61584.81,-3871944.8,1,61560.08,-3871929.0,1,61510.82,-3871896.0,1,61502.375,-3871890.5,1,61483.445,-3871877.0,1,61456.824,-3871858.2,1,61364.26,-3871790.2,1,61309.043,-3871740.2,1,61283.773,-3871711.5,1,61263.664,-3871685.0,1,61256.19,-3871672.8,1,61238.168,-3871638.0,1,61216.285,-3871587.8,1,61205.895,-3871555.2,1,61199.33,-3871523.8,1,61196.12,-3871495.0,1,61195.75,-3871462.5,1,61200.082,-3871407.2,1,61213.344,-3871318.0,1,61215.734,-3871275.8,1,61214.855,-3871234.5,1,61207.566,-3871193.8,1,61201.305,-3871172.5,1,61194.2,-3871156.5,1,61185.832,-3871142.8,1,61177.26,-3871129.0,1,61147.086,-3871089.8,1,61115.203,-3871053.2,1,61093.914,-3871029.0,1,60926.625,-3870843.8,1,60852.883,-3870762.5,1,60826.266,-3870732.5,1,60817.02,-3870723.5,1,60737.293,-3870634.2,1,60735.426,-3870633.5,1,60724.684,-3870620.2,1,60715.527,-3870611.5,1,60696.176,-3870589.2,1,60549.445,-3870426.8,1,60464.52,-3870334.8,1,60440.25,-3870307.5
11_2_â¡å√êÏê¸_êºì˙ñ{ó∑ãqìSìπ,0,60382.113,-3870243.2,1,60373.766,-3870234.0,1,60336.477,-3870194.0,1,60312.355,-3870168.2,1,60228.52,-3870064.5,1,60147.37,-3869970.5,1,60089.11,-3869913.2,1,59769.258,-3869623.5,1,59733.645,-3869586.2,1,59705.164,-3869546.2,1,59686.523,-3869506.5,1,59667.918,-3869454.0,1,59664.195,-3869443.5,1,59653.1,-3869400.0,1,59635.08,-3869298.8,1,59632.305,-3869269.8,1,59634.777,-3869235.2,1,59644.164,-3869187.8,1,59695.0,-3869054.2,1,59709.44,-3869001.0,1,59722.953,-3868942.0,1,59739.445,-3868872.0,1,59753.324,-3868809.0,1,59756.484,-3868794.5,1,59760.88,-3868746.5,1,59784.023,-3868280.0,1,59784.26,-3868210.2,1,59780.625,-3868134.8,1,59770.773,-3868058.0,1,59759.48,-3868004.8,1,59750.23,-3867971.0,1,59728.438,-3867894.2,1,59703.33,-3867821.2
11_2_â¡å√êÏê¸_êºì˙ñ{ó∑ãqìSìπ,0,60382.113,-3870243.2,1,60373.766,-3870234.0,1,60336.477,-3870194.0,1,60312.355,-3870168.2,1,60228.52,-3870064.5,1,60147.37,-3869970.5,1,60089.11,-3869913.2,1,59769.258,-3869623.5,1,59733.645,-3869586.2,1,59705.164,-3869546.2,1,59686.523,-3869506.5,1,59667.918,-3869454.0,1,59664.195,-3869443.5,1,59653.1,-3869400.0,1,59635.08,-3869298.8,1,59632.305,-3869269.8,1,59634.777,-3869235.2,1,59644.164,-3869187.8,1,59695.0,-3869054.2,1,59709.44,-3869001.0,1,59722.953,-3868942.0,1,59739.445,-3868872.0,1,59753.324,-3868809.0,1,59756.484,-3868794.5,1,59760.88,-3868746.5,1,59784.023,-3868280.0,1,59784.26,-3868210.2,1,59780.625,-3868134.8,1,59770.773,-3868058.0,1,59759.48,-3868004.8,1,59750.23,-3867971.0,1,59728.438,-3867894.2,1,59703.33,-3867821.2
11_2_â¡å√êÏê¸_êºì˙ñ{ó∑ãqìSìπ,0,62350.11,-3872460.0,1,62349.348,-3872459.5,1,62347.926,-3872458.5,1,62320.055,-3872440.5,1,62173.164,-3872338.8,1,62064.027,-3872265.8,1,61931.5,-3872176.2,1,61848.37,-3872121.0,1,61844.555,-3872118.0,1,61840.65,-3872117.0,1,61835.49,-3872112.8,1,61824.406,-3872105.8,1,61822.453,-3872103.5,1,61777.7,-3872074.5,1,61738.684,-3872048.0,1,61662.11,-3871997.2,1,61584.81,-3871944.8,1,61560.08,-3871929.0,1,61510.82,-3871896.0,1,61502.375,-3871890.5,1,61483.445,-3871877.0,1,61456.824,-3871858.2,1,61364.26,-3871790.2,1,61309.043,-3871740.2,1,61283.773,-3871711.5,1,61263.664,-3871685.0,1,61256.19,-3871672.8,1,61238.168,-3871638.0,1,61216.285,-3871587.8,1,61205.895,-3871555.2,1,61199.33,-3871523.8,1,61196.12,-3871495.0,1,61195.75,-3871462.5,1,61200.082,-3871407.2,1,61213.344,-3871318.0,1,61215.734,-3871275.8,1,61214.855,-3871234.5,1,61207.566,-3871193.8,1,61201.305,-3871172.5,1,61194.2,-3871156.5,1,61185.832,-3871142.8,1,61177.26,-3871129.0,1,61147.086,-3871089.8,1,61115.203,-3871053.2,1,61093.914,-3871029.0,1,60926.625,-3870843.8,1,60852.883,-3870762.5,1,60826.266,-3870732.5,1,60817.02,-3870723.5,1,60737.293,-3870634.2,1,60735.426,-3870633.5,1,60724.684,-3870620.2,1,60715.527,-3870611.5,1,60696.176,-3870589.2,1,60549.445,-3870426.8,1,60464.52,-3870334.8,1,60440.25,-3870307.5
