# label, type1, x1, y1, type2, x2, y2, ...
11_2_ì‡éqê¸_élçëó∑ãqìSìπ,0,-161413.27,-3729509.5,1,-161518.36,-3729439.5,1,-161625.58,-3729372.8,1,-161654.06,-3729357.8,1,-161687.55,-3729349.0,1,-161771.95,-3729341.2,1,-161841.42,-3729332.8,1,-161893.05,-3729323.0,1,-161935.62,-3729308.0,1,-161976.17,-3729288.2,1,-162006.47,-3729265.8,1,-162022.31,-3729254.0,1,-162053.94,-3729216.5,1,-162080.38,-3729184.5,1,-162100.58,-3729164.2,1,-162131.23,-3729140.8,1,-162154.05,-3729127.5,1,-162199.61,-3729114.0,1,-162288.0,-3729094.5,1,-162406.39,-3729070.8,1,-162485.4,-3729060.5,1,-162525.7,-3729055.5,1,-162584.14,-3729060.2,1,-162626.14,-3729064.8,1,-162655.97,-3729064.2,1,-162714.56,-3729051.5,1,-162754.06,-3729041.8,1,-162788.05,-3729035.8,1,-162809.34,-3729036.0,1,-162830.19,-3729039.5,1,-162883.38,-3729053.5,1,-162919.39,-3729060.2,1,-162951.02,-3729063.8,1,-162989.8,-3729068.5,1,-163005.62,-3729072.2,1,-163028.06,-3729081.0,1,-163066.69,-3729097.5,1,-163093.69,-3729108.2,1,-163123.72,-3729121.5,1,-163245.47,-3729173.5,1,-163304.47,-3729198.8,1,-163362.52,-3729224.2,1,-163404.77,-3729241.5,1,-163417.7,-3729243.5,1,-163428.92,-3729243.0,1,-163444.81,-3729241.5,1,-163472.86,-3729235.5,1,-163491.38,-3729233.0,1,-163555.27,-3729230.8,1,-163584.66,-3729228.5,1,-163608.08,-3729223.0,1,-163669.58,-3729207.8,1,-163705.33,-3729195.0
11_2_ì‡éqê¸_élçëó∑ãqìSìπ,0,-160377.6,-3730654.5,1,-160383.06,-3730614.5,1,-160395.9,-3730542.0,1,-160402.16,-3730502.5,1,-160416.34,-3730425.5,1,-160431.33,-3730372.8,1,-160445.45,-3730327.0,1,-160470.33,-3730272.5,1,-160491.16,-3730242.8,1,-160531.38,-3730193.2,1,-160556.2,-3730168.2,1,-160566.7,-3730157.8,1,-160639.53,-3730100.0,1,-160724.03,-3730032.8,1,-160814.38,-3729959.5,1,-160836.86,-3729941.5,1,-160911.42,-3729882.0,1,-161027.52,-3729788.2,1,-161117.9,-3729716.0,1,-161227.58,-3729635.2,1,-161322.7,-3729573.5,1,-161333.38,-3729567.0,1,-161341.52,-3729562.2
11_2_ì‡éqê¸_élçëó∑ãqìSìπ,0,-161341.52,-3729562.2,1,-161413.27,-3729509.5
11_2_ì‡éqê¸_élçëó∑ãqìSìπ,0,-160377.6,-3730654.5,1,-160383.06,-3730614.5,1,-160395.9,-3730542.0,1,-160402.16,-3730502.5,1,-160416.34,-3730425.5,1,-160431.33,-3730372.8,1,-160445.45,-3730327.0,1,-160470.33,-3730272.5,1,-160491.16,-3730242.8,1,-160531.38,-3730193.2,1,-160556.2,-3730168.2,1,-160566.7,-3730157.8,1,-160639.53,-3730100.0,1,-160724.03,-3730032.8,1,-160814.38,-3729959.5,1,-160836.86,-3729941.5,1,-160911.42,-3729882.0,1,-161027.52,-3729788.2,1,-161117.9,-3729716.0,1,-161227.58,-3729635.2,1,-161322.7,-3729573.5,1,-161333.38,-3729567.0,1,-161341.52,-3729562.2
11_2_ì‡éqê¸_élçëó∑ãqìSìπ,0,-161341.52,-3729562.2,1,-161413.27,-3729509.5
11_2_ì‡éqê¸_élçëó∑ãqìSìπ,0,-161413.27,-3729509.5,1,-161518.36,-3729439.5,1,-161625.58,-3729372.8,1,-161654.06,-3729357.8,1,-161687.55,-3729349.0,1,-161771.95,-3729341.2,1,-161841.42,-3729332.8,1,-161893.05,-3729323.0,1,-161935.62,-3729308.0,1,-161976.17,-3729288.2,1,-162006.47,-3729265.8,1,-162022.31,-3729254.0,1,-162053.94,-3729216.5,1,-162080.38,-3729184.5,1,-162100.58,-3729164.2,1,-162131.23,-3729140.8,1,-162154.05,-3729127.5,1,-162199.61,-3729114.0,1,-162288.0,-3729094.5,1,-162406.39,-3729070.8,1,-162485.4,-3729060.5,1,-162525.7,-3729055.5,1,-162584.14,-3729060.2,1,-162626.14,-3729064.8,1,-162655.97,-3729064.2,1,-162714.56,-3729051.5,1,-162754.06,-3729041.8,1,-162788.05,-3729035.8,1,-162809.34,-3729036.0,1,-162830.19,-3729039.5,1,-162883.38,-3729053.5,1,-162919.39,-3729060.2,1,-162951.02,-3729063.8,1,-162989.8,-3729068.5,1,-163005.62,-3729072.2,1,-163028.06,-3729081.0,1,-163066.69,-3729097.5,1,-163093.69,-3729108.2,1,-163123.72,-3729121.5,1,-163245.47,-3729173.5,1,-163304.47,-3729198.8,1,-163362.52,-3729224.2,1,-163404.77,-3729241.5,1,-163417.7,-3729243.5,1,-163428.92,-3729243.0,1,-163444.81,-3729241.5,1,-163472.86,-3729235.5,1,-163491.38,-3729233.0,1,-163555.27,-3729230.8,1,-163584.66,-3729228.5,1,-163608.08,-3729223.0,1,-163669.58,-3729207.8,1,-163705.33,-3729195.0
