# label, type1, x1, y1, type2, x2, y2, ...
11_2_ó\é]ê¸_élçëó∑ãqìSìπ,0,-70396.516,-3776671.8,1,-70348.98,-3776865.2
11_2_ó\é]ê¸_élçëó∑ãqìSìπ,0,-73657.68,-3773072.0,1,-73448.48,-3773106.5,1,-73427.18,-3773110.0,1,-73403.87,-3773114.5,1,-73376.79,-3773122.8,1,-73347.48,-3773134.0,1,-73307.66,-3773154.2,1,-73264.266,-3773184.0,1,-73178.57,-3773241.0,1,-72979.766,-3773376.8,1,-72949.9,-3773397.2,1,-72914.43,-3773421.0,1,-72730.85,-3773545.5,1,-72566.0,-3773659.8,1,-72341.47,-3773814.2,1,-72186.92,-3773924.5,1,-72154.74,-3773951.0,1,-72126.15,-3773975.2,1,-72072.5,-3774025.2,1,-71928.66,-3774165.5,1,-71794.305,-3774298.5,1,-71667.516,-3774422.0,1,-71624.39,-3774464.5,1,-71545.38,-3774542.5,1,-71487.81,-3774599.0,1,-71460.22,-3774625.2,1,-71323.25,-3774760.0,1,-71303.54,-3774779.2,1,-71282.19,-3774801.0,1,-71142.36,-3774940.0,1,-71007.59,-3775072.5,1,-70790.75,-3775284.5,1,-70659.81,-3775410.8,1,-70595.51,-3775478.8,1,-70570.32,-3775508.5,1,-70554.93,-3775527.0,1,-70541.95,-3775546.0,1,-70525.32,-3775576.0,1,-70513.82,-3775606.0,1,-70504.38,-3775634.5,1,-70492.12,-3775694.2,1,-70489.17,-3775735.5,1,-70480.8,-3775958.5,1,-70480.234,-3775994.2,1,-70478.64,-3776047.0,1,-70475.81,-3776194.8,1,-70472.664,-3776341.8,1,-70469.05,-3776375.5,1,-70463.15,-3776405.5,1,-70431.87,-3776535.0,1,-70427.19,-3776552.2,1,-70396.516,-3776671.8
11_2_ó\é]ê¸_élçëó∑ãqìSìπ,0,-70396.516,-3776671.8,1,-70348.98,-3776865.2
11_2_ó\é]ê¸_élçëó∑ãqìSìπ,0,-73657.68,-3773072.0,1,-73448.48,-3773106.5,1,-73427.18,-3773110.0,1,-73403.87,-3773114.5,1,-73376.79,-3773122.8,1,-73347.48,-3773134.0,1,-73307.66,-3773154.2,1,-73264.266,-3773184.0,1,-73178.57,-3773241.0,1,-72979.766,-3773376.8,1,-72949.9,-3773397.2,1,-72914.43,-3773421.0,1,-72730.85,-3773545.5,1,-72566.0,-3773659.8,1,-72341.47,-3773814.2,1,-72186.92,-3773924.5,1,-72154.74,-3773951.0,1,-72126.15,-3773975.2,1,-72072.5,-3774025.2,1,-71928.66,-3774165.5,1,-71794.305,-3774298.5,1,-71667.516,-3774422.0,1,-71624.39,-3774464.5,1,-71545.38,-3774542.5,1,-71487.81,-3774599.0,1,-71460.22,-3774625.2,1,-71323.25,-3774760.0,1,-71303.54,-3774779.2,1,-71282.19,-3774801.0,1,-71142.36,-3774940.0,1,-71007.59,-3775072.5,1,-70790.75,-3775284.5,1,-70659.81,-3775410.8,1,-70595.51,-3775478.8,1,-70570.32,-3775508.5,1,-70554.93,-3775527.0,1,-70541.95,-3775546.0,1,-70525.32,-3775576.0,1,-70513.82,-3775606.0,1,-70504.38,-3775634.5,1,-70492.12,-3775694.2,1,-70489.17,-3775735.5,1,-70480.8,-3775958.5,1,-70480.234,-3775994.2,1,-70478.64,-3776047.0,1,-70475.81,-3776194.8,1,-70472.664,-3776341.8,1,-70469.05,-3776375.5,1,-70463.15,-3776405.5,1,-70431.87,-3776535.0,1,-70427.19,-3776552.2,1,-70396.516,-3776671.8
11_2_ó\é]ê¸_élçëó∑ãqìSìπ,0,-70348.98,-3776865.2,1,-70329.39,-3776944.8,1,-70317.305,-3776992.2,1,-70271.56,-3777165.2,1,-70232.31,-3777325.2,1,-70215.64,-3777390.0,1,-70194.78,-3777447.0,1,-70175.625,-3777485.0,1,-70168.19,-3777497.0,1,-70154.06,-3777519.8,1,-70123.83,-3777554.5,1,-70092.93,-3777583.0,1,-70007.58,-3777649.5,1,-69961.68,-3777688.8,1,-69942.5,-3777710.2,1,-69916.31,-3777745.8,1,-69864.79,-3777827.8,1,-69797.2,-3777939.5,1,-69751.69,-3778016.0,1,-69646.49,-3778191.0,1,-69598.65,-3778262.8,1,-69571.86,-3778300.8,1,-69552.21,-3778328.5,1,-69514.27,-3778372.0,1,-69487.25,-3778396.8,1,-69436.8,-3778436.0,1,-69379.92,-3778480.0,1,-69308.37,-3778529.2,1,-69262.19,-3778556.5,1,-69124.63,-3778615.5,1,-68870.78,-3778727.2,1,-68761.69,-3778779.5,1,-68710.76,-3778809.8,1,-68703.35,-3778815.2,1,-68645.445,-3778857.8,1,-68608.9,-3778886.0,1,-68575.19,-3778919.8,1,-68460.31,-3779053.0,1,-68300.46,-3779235.5,1,-68209.875,-3779338.2,1,-68172.766,-3779375.8,1,-68131.86,-3779410.0,1,-68086.01,-3779441.2,1,-68039.516,-3779466.0,1,-67966.97,-3779498.0,1,-67918.055,-3779512.0,1,-67897.97,-3779516.0,1,-67881.27,-3779519.2,1,-67813.305,-3779526.2,1,-67694.11,-3779534.2,1,-67558.53,-3779543.8,1,-67469.266,-3779546.8,1,-67394.63,-3779554.5,1,-67353.18,-3779563.8,1,-67313.67,-3779574.5,1,-67263.9,-3779593.5,1,-67192.11,-3779630.0,1,-67062.625,-3779702.8,1,-67031.77,-3779720.2,1,-66956.43,-3779764.8,1,-66759.81,-3779878.8,1,-66670.164,-3779932.0,1,-66619.22,-3779970.8,1,-66587.94,-3779998.2,1,-66548.52,-3780040.2,1,-66526.83,-3780062.0,1,-66486.2,-3780090.0,1,-66456.62,-3780106.5,1,-66380.7,-3780135.8,1,-66181.17,-3780196.0
