# label, type1, x1, y1, type2, x2, y2, ...
11_2_ìøìáê¸_élçëó∑ãqìSìπ,0,469.9955,-3779186.5,1,466.02643,-3779185.2,1,444.48123,-3779175.0,1,211.14825,-3779042.8,1,-66.04207,-3778873.8,1,-211.6602,-3778785.0,1,-221.26385,-3778779.2,1,-230.96606,-3778773.2,1,-248.06377,-3778762.8,1,-312.4482,-3778726.5,1,-396.08682,-3778679.5,1,-417.25885,-3778667.8,1,-499.46127,-3778621.5,1,-564.39355,-3778583.8,1,-658.9262,-3778520.8,1,-708.68506,-3778474.5,1,-753.8644,-3778423.8,1,-801.09155,-3778360.5,1,-813.1883,-3778344.5,1,-904.854,-3778188.2,1,-916.68115,-3778168.5
11_2_ìøìáê¸_élçëó∑ãqìSìπ,0,469.9955,-3779186.5,1,466.02643,-3779185.2,1,444.48123,-3779175.0,1,211.14825,-3779042.8,1,-66.04207,-3778873.8,1,-211.6602,-3778785.0,1,-221.26385,-3778779.2,1,-230.96606,-3778773.2,1,-248.06377,-3778762.8,1,-312.4482,-3778726.5,1,-396.08682,-3778679.5,1,-417.25885,-3778667.8,1,-499.46127,-3778621.5,1,-564.39355,-3778583.8,1,-658.9262,-3778520.8,1,-708.68506,-3778474.5,1,-753.8644,-3778423.8,1,-801.09155,-3778360.5,1,-813.1883,-3778344.5,1,-904.854,-3778188.2,1,-916.68115,-3778168.5
