# label, type1, x1, y1, type2, x2, y2, ...
11_2_í∑çËê¸_ã„èBó∑ãqìSìπ,0,-375639.2,-3721531.2,1,-375475.1,-3721597.0,1,-375294.47,-3721669.5,1,-375075.9,-3721757.8,1,-374974.62,-3721795.5,1,-374926.8,-3721813.2
11_2_í∑çËê¸_ã„èBó∑ãqìSìπ,0,-375887.2,-3721428.5,1,-375984.78,-3721389.8,1,-376168.44,-3721309.2,1,-376194.03,-3721298.5,1,-376321.1,-3721247.0,1,-376347.12,-3721235.5,1,-376511.88,-3721164.8,1,-376560.38,-3721144.2,1,-376593.97,-3721130.2,1,-376827.0,-3721031.8,1,-376939.44,-3720980.2,1,-377044.84,-3720930.5,1,-377127.78,-3720885.8,1,-377248.03,-3720808.8,1,-377292.22,-3720778.0,1,-377324.75,-3720755.5,1,-377577.88,-3720559.0,1,-378099.4,-3720140.2,1,-378163.75,-3720088.5,1,-378513.28,-3719812.0,1,-378804.94,-3719580.8,1,-378905.56,-3719501.2,1,-378929.4,-3719482.2,1,-379480.84,-3719045.0,1,-379531.84,-3719004.5
11_2_í∑çËê¸_ã„èBó∑ãqìSìπ,0,-375887.2,-3721428.5,1,-375984.78,-3721389.8,1,-376168.44,-3721309.2,1,-376194.03,-3721298.5,1,-376321.1,-3721247.0,1,-376347.12,-3721235.5,1,-376511.88,-3721164.8,1,-376560.38,-3721144.2,1,-376593.97,-3721130.2,1,-376827.0,-3721031.8,1,-376939.44,-3720980.2,1,-377044.84,-3720930.5,1,-377127.78,-3720885.8,1,-377248.03,-3720808.8,1,-377292.22,-3720778.0,1,-377324.75,-3720755.5,1,-377577.88,-3720559.0,1,-378099.4,-3720140.2,1,-378163.75,-3720088.5,1,-378513.28,-3719812.0,1,-378804.94,-3719580.8,1,-378905.56,-3719501.2,1,-378929.4,-3719482.2,1,-379480.84,-3719045.0,1,-379531.84,-3719004.5
11_2_í∑çËê¸_ã„èBó∑ãqìSìπ,0,-375639.2,-3721531.2,1,-375887.2,-3721428.5
11_2_í∑çËê¸_ã„èBó∑ãqìSìπ,0,-375639.2,-3721531.2,1,-375887.2,-3721428.5
11_2_í∑çËê¸_ã„èBó∑ãqìSìπ,0,-375639.2,-3721531.2,1,-375475.1,-3721597.0,1,-375294.47,-3721669.5,1,-375075.9,-3721757.8,1,-374974.62,-3721795.5,1,-374926.8,-3721813.2
