# label, type1, x1, y1, type2, x2, y2, ...
11_2_àˆî¸ê¸_êºì˙ñ{ó∑ãqìSìπ,0,-3665.1838,-3921801.8,1,-3581.1184,-3921896.5,1,-3547.3667,-3921935.2,1,-3520.5105,-3921961.8,1,-3499.1587,-3921980.0,1,-3468.1985,-3922001.2,1,-3386.3008,-3922044.2,1,-3353.3542,-3922062.0,1,-3327.4707,-3922084.2,1,-3296.625,-3922115.0,1,-3279.1519,-3922132.8,1,-3239.8315,-3922172.8,1,-3236.633,-3922175.8,1,-3202.369,-3922218.8,1,-3180.5732,-3922245.0,1,-3149.642,-3922298.5,1,-3051.9495,-3922460.5,1,-3045.0356,-3922481.0,1,-3022.961,-3922571.2,1,-3016.7305,-3922604.2,1,-3004.631,-3922638.8,1,-2988.0474,-3922671.8,1,-2984.2244,-3922679.5,1,-2979.4648,-3922700.8,1,-2963.811,-3922813.8,1,-2963.511,-3922816.0,1,-2955.9912,-3922840.8,1,-2941.2056,-3922871.0,1,-2899.2532,-3922933.5,1,-2862.283,-3922985.5,1,-2857.0603,-3923000.5,1,-2843.1572,-3923067.2,1,-2831.5413,-3923100.0,1,-2819.8445,-3923127.2,1,-2783.981,-3923210.5,1,-2704.0828,-3923375.2,1,-2639.634,-3923503.0,1,-2624.8206,-3923547.0,1,-2589.9526,-3923658.2,1,-2570.0486,-3923727.8
11_2_àˆî¸ê¸_êºì˙ñ{ó∑ãqìSìπ,0,-2532.8232,-3923850.0,1,-2531.1162,-3923861.0,1,-2508.0454,-3924006.8,1,-2498.8176,-3924082.0,1,-2501.6526,-3924105.0,1,-2503.7666,-3924145.8,1,-2508.1497,-3924180.5,1,-2510.953,-3924197.5,1,-2516.6187,-3924219.0,1,-2546.7063,-3924290.2,1,-2571.1987,-3924335.5,1,-2607.6936,-3924391.8,1,-2617.1865,-3924413.8,1,-2636.462,-3924488.2,1,-2637.242,-3924494.0,1,-2644.3137,-3924542.8,1,-2664.4116,-3924671.5,1,-2672.0984,-3924740.5,1,-2672.4626,-3924755.2,1,-2675.138,-3924869.5,1,-2676.1091,-3924949.0,1,-2686.0024,-3925019.2,1,-2707.0952,-3925148.2,1,-2712.4026,-3925215.5,1,-2711.3274,-3925247.8,1,-2704.7761,-3925286.5,1,-2668.8103,-3925463.2,1,-2665.223,-3925494.8,1,-2667.1052,-3925526.5,1,-2676.98,-3925595.5,1,-2677.0366,-3925620.8,1,-2672.0498,-3925665.8,1,-2671.1853,-3925673.0,1,-2660.5251,-3925734.5,1,-2655.8535,-3925773.8,1,-2649.9783,-3925852.8,1,-2642.789,-3926053.8,1,-2640.8442,-3926139.2,1,-2634.8296,-3926170.0,1,-2624.1133,-3926212.5,1,-2612.8708,-3926245.0,1,-2579.0828,-3926315.8,1,-2569.3218,-3926331.5,1,-2559.8313,-3926344.0,1,-2545.0437,-3926361.2,1,-2516.84,-3926392.8,1,-2466.9817,-3926433.0,1,-2413.08,-3926464.0,1,-2355.1091,-3926487.5,1,-2304.6023,-3926498.5,1,-2294.501,-3926500.8,1,-2269.7925,-3926502.2,1,-2223.6023,-3926503.2,1,-2161.4946,-3926499.0,1,-2121.4475,-3926495.0,1,-2094.6692,-3926491.0,1,-2042.2019,-3926483.0,1,-2028.5275,-3926480.5,1,-2001.794,-3926474.0,1,-1992.9313,-3926472.0
11_2_àˆî¸ê¸_êºì˙ñ{ó∑ãqìSìπ,0,-2532.8232,-3923850.0,1,-2531.1162,-3923861.0,1,-2508.0454,-3924006.8,1,-2498.8176,-3924082.0,1,-2501.6526,-3924105.0,1,-2503.7666,-3924145.8,1,-2508.1497,-3924180.5,1,-2510.953,-3924197.5,1,-2516.6187,-3924219.0,1,-2546.7063,-3924290.2,1,-2571.1987,-3924335.5,1,-2607.6936,-3924391.8,1,-2617.1865,-3924413.8,1,-2636.462,-3924488.2,1,-2637.242,-3924494.0,1,-2644.3137,-3924542.8,1,-2664.4116,-3924671.5,1,-2672.0984,-3924740.5,1,-2672.4626,-3924755.2,1,-2675.138,-3924869.5,1,-2676.1091,-3924949.0,1,-2686.0024,-3925019.2,1,-2707.0952,-3925148.2,1,-2712.4026,-3925215.5,1,-2711.3274,-3925247.8,1,-2704.7761,-3925286.5,1,-2668.8103,-3925463.2,1,-2665.223,-3925494.8,1,-2667.1052,-3925526.5,1,-2676.98,-3925595.5,1,-2677.0366,-3925620.8,1,-2672.0498,-3925665.8,1,-2671.1853,-3925673.0,1,-2660.5251,-3925734.5,1,-2655.8535,-3925773.8,1,-2649.9783,-3925852.8,1,-2642.789,-3926053.8,1,-2640.8442,-3926139.2,1,-2634.8296,-3926170.0,1,-2624.1133,-3926212.5,1,-2612.8708,-3926245.0,1,-2579.0828,-3926315.8,1,-2569.3218,-3926331.5,1,-2559.8313,-3926344.0,1,-2545.0437,-3926361.2,1,-2516.84,-3926392.8,1,-2466.9817,-3926433.0,1,-2413.08,-3926464.0,1,-2355.1091,-3926487.5,1,-2304.6023,-3926498.5,1,-2294.501,-3926500.8,1,-2269.7925,-3926502.2,1,-2223.6023,-3926503.2,1,-2161.4946,-3926499.0,1,-2121.4475,-3926495.0,1,-2094.6692,-3926491.0,1,-2042.2019,-3926483.0,1,-2028.5275,-3926480.5,1,-2001.794,-3926474.0,1,-1992.9313,-3926472.0
11_2_àˆî¸ê¸_êºì˙ñ{ó∑ãqìSìπ,0,-2570.0486,-3923727.8,1,-2532.8232,-3923850.0
11_2_àˆî¸ê¸_êºì˙ñ{ó∑ãqìSìπ,0,-2570.0486,-3923727.8,1,-2532.8232,-3923850.0
11_2_àˆî¸ê¸_êºì˙ñ{ó∑ãqìSìπ,0,-3665.1838,-3921801.8,1,-3581.1184,-3921896.5,1,-3547.3667,-3921935.2,1,-3520.5105,-3921961.8,1,-3499.1587,-3921980.0,1,-3468.1985,-3922001.2,1,-3386.3008,-3922044.2,1,-3353.3542,-3922062.0,1,-3327.4707,-3922084.2,1,-3296.625,-3922115.0,1,-3279.1519,-3922132.8,1,-3239.8315,-3922172.8,1,-3236.633,-3922175.8,1,-3202.369,-3922218.8,1,-3180.5732,-3922245.0,1,-3149.642,-3922298.5,1,-3051.9495,-3922460.5,1,-3045.0356,-3922481.0,1,-3022.961,-3922571.2,1,-3016.7305,-3922604.2,1,-3004.631,-3922638.8,1,-2988.0474,-3922671.8,1,-2984.2244,-3922679.5,1,-2979.4648,-3922700.8,1,-2963.811,-3922813.8,1,-2963.511,-3922816.0,1,-2955.9912,-3922840.8,1,-2941.2056,-3922871.0,1,-2899.2532,-3922933.5,1,-2862.283,-3922985.5,1,-2857.0603,-3923000.5,1,-2843.1572,-3923067.2,1,-2831.5413,-3923100.0,1,-2819.8445,-3923127.2,1,-2783.981,-3923210.5,1,-2704.0828,-3923375.2,1,-2639.634,-3923503.0,1,-2624.8206,-3923547.0,1,-2589.9526,-3923658.2,1,-2570.0486,-3923727.8
