# label, type1, x1, y1, type2, x2, y2, ...
12_4_ãgñÏê¸_ãﬂãEì˙ñ{ìSìπ,0,137184.48,-3814843.5,1,137190.03,-3814926.8,1,137194.39,-3814993.5,1,137206.77,-3815187.8,1,137216.8,-3815369.0,1,137225.5,-3815519.0,1,137236.0,-3815653.2,1,137242.48,-3815706.0,1,137251.12,-3815738.2,1,137273.03,-3815791.2,1,137300.73,-3815858.8,1,137320.84,-3815908.5,1,137344.72,-3815967.5,1,137419.75,-3816153.2,1,137443.95,-3816208.8,1,137472.16,-3816272.2,1,137535.17,-3816415.0
12_4_ãgñÏê¸_ãﬂãEì˙ñ{ìSìπ,0,137184.48,-3814843.5,1,137190.03,-3814926.8,1,137194.39,-3814993.5,1,137206.77,-3815187.8,1,137216.8,-3815369.0,1,137225.5,-3815519.0,1,137236.0,-3815653.2,1,137242.48,-3815706.0,1,137251.12,-3815738.2,1,137273.03,-3815791.2,1,137300.73,-3815858.8,1,137320.84,-3815908.5,1,137344.72,-3815967.5,1,137419.75,-3816153.2,1,137443.95,-3816208.8,1,137472.16,-3816272.2,1,137535.17,-3816415.0
12_4_ãgñÏê¸_ãﬂãEì˙ñ{ìSìπ,0,137576.11,-3816519.0,1,137602.11,-3816599.2,1,137607.5,-3816626.5,1,137609.19,-3816651.0,1,137608.39,-3816684.8,1,137600.17,-3816743.8,1,137588.47,-3816805.5,1,137582.75,-3816835.8,1,137567.83,-3816914.5,1,137539.62,-3817054.0,1,137528.58,-3817120.5,1,137513.31,-3817183.2,1,137493.08,-3817238.5,1,137465.97,-3817307.0,1,137411.3,-3817451.2
12_4_ãgñÏê¸_ãﬂãEì˙ñ{ìSìπ,0,137535.17,-3816415.0,1,137576.11,-3816519.0
12_4_ãgñÏê¸_ãﬂãEì˙ñ{ìSìπ,0,137535.17,-3816415.0,1,137576.11,-3816519.0
12_4_ãgñÏê¸_ãﬂãEì˙ñ{ìSìπ,0,137576.11,-3816519.0,1,137602.11,-3816599.2,1,137607.5,-3816626.5,1,137609.19,-3816651.0,1,137608.39,-3816684.8,1,137600.17,-3816743.8,1,137588.47,-3816805.5,1,137582.75,-3816835.8,1,137567.83,-3816914.5,1,137539.62,-3817054.0,1,137528.58,-3817120.5,1,137513.31,-3817183.2,1,137493.08,-3817238.5,1,137465.97,-3817307.0,1,137411.3,-3817451.2
