# label, type1, x1, y1, type2, x2, y2, ...
12_4_芝山鉄道線_芝山鉄道,0,559452.25,-3952122.2,1,559572.0,-3952062.8
11_2_成田線_東日本旅客鉄道,0,558371.8,-3953511.8,1,558424.9,-3953608.5,1,558451.6,-3953661.5,1,558525.5,-3953822.0,1,558534.94,-3953852.8,1,558537.4,-3953880.0,1,558534.5,-3953922.0,1,558531.56,-3953958.0,1,558524.4,-3953980.8,1,558509.25,-3954010.5,1,558491.4,-3954048.8
12_4_芝山鉄道線_芝山鉄道,0,559452.25,-3952122.2,1,559572.0,-3952062.8
12_4_芝山鉄道線_芝山鉄道,0,558427.75,-3953743.5,1,558636.2,-3953396.0,1,558650.06,-3953279.2,1,558693.2,-3953128.5,1,558770.3,-3952977.5,1,558865.4,-3952876.2,1,558910.2,-3952755.8,1,559011.06,-3952584.0,1,559167.56,-3952331.8,1,559253.7,-3952226.5,1,559318.06,-3952187.8,1,559452.25,-3952122.2
12_4_芝山鉄道線_芝山鉄道,0,558427.75,-3953743.5,1,558636.2,-3953396.0,1,558650.06,-3953279.2,1,558693.2,-3953128.5,1,558770.3,-3952977.5,1,558865.4,-3952876.2,1,558910.2,-3952755.8,1,559011.06,-3952584.0,1,559167.56,-3952331.8,1,559253.7,-3952226.5,1,559318.06,-3952187.8,1,559452.25,-3952122.2
11_2_成田線_東日本旅客鉄道,0,558371.8,-3953511.8,1,558424.9,-3953608.5,1,558451.6,-3953661.5,1,558525.5,-3953822.0,1,558534.94,-3953852.8,1,558537.4,-3953880.0,1,558534.5,-3953922.0,1,558531.56,-3953958.0,1,558524.4,-3953980.8,1,558509.25,-3954010.5,1,558491.4,-3954048.8
