# label, type1, x1, y1, type2, x2, y2, ...
çëìπ410çÜ,0,520670.56,-3867960.0,1,520645.56,-3867806.5,1,520595.06,-3867714.2,1,520570.34,-3867438.0,1,520570.9,-3867192.2,1,520571.47,-3866946.8,1,520546.38,-3866823.8,1,520597.44,-3866670.5,1,520572.28,-3866578.2,1,520522.4,-3866209.8,1,520472.0,-3866086.8,1,520320.12,-3865963.5,1,520193.7,-3865809.8,1,520168.7,-3865656.2,1,520017.1,-3865410.2,1,519941.7,-3865103.0,1,519815.38,-3864888.0,1,519790.47,-3864673.0,1,519689.44,-3864488.5,1,519791.16,-3864366.0,1,519867.9,-3864059.0,1,519843.06,-3863813.2,1,519893.94,-3863752.0,1,519894.4,-3863537.2,1,519945.53,-3863353.0,1,519971.22,-3863199.5,1,520149.16,-3863015.8,1,520200.16,-3862893.0,1,520200.6,-3862708.8,1,520150.2,-3862555.2,1,519998.34,-3862401.2,1,519922.6,-3862247.8,1,519745.28,-3862124.5,1,519644.03,-3862032.2,1,519543.03,-3861817.0,1,519416.38,-3861724.8,1,519264.56,-3861540.0,1,519087.25,-3861417.0,1,518859.53,-3861140.0,1,518707.88,-3860863.5,1,518530.72,-3860648.2,1,518302.66,-3860525.0,1,518176.16,-3860340.5,1,518075.1,-3860125.2,1,517974.03,-3859910.2,1,517974.28,-3859787.5,1,517847.53,-3859725.8
çëìπ410çÜ,0,517847.53,-3859725.8,1,517721.1,-3859510.5,1,517619.97,-3859326.2,1,517417.28,-3859172.2,1,517290.5,-3859110.5
