# label, type1, x1, y1, type2, x2, y2, ...
12_5_ìíëOê¸_Ç≠Ç‹êÏìSìπ,0,-329535.6,-3601166.0,1,-329414.62,-3601237.5,1,-329368.62,-3601262.8,1,-329325.2,-3601288.8,1,-329298.72,-3601304.0,1,-329212.94,-3601353.2,1,-329122.3,-3601405.2,1,-329057.62,-3601442.5,1,-329047.62,-3601448.5,1,-329033.53,-3601456.8,1,-329031.62,-3601458.0,1,-328886.88,-3601542.5,1,-328805.38,-3601588.5,1,-328768.03,-3601611.2,1,-328700.78,-3601643.8,1,-328617.84,-3601674.2,1,-328595.75,-3601679.5,1,-328547.75,-3601691.8,1,-328495.9,-3601703.5,1,-328450.22,-3601709.8,1,-328419.53,-3601712.5,1,-328373.03,-3601713.8,1,-328347.47,-3601714.2,1,-328313.22,-3601713.2,1,-328252.0,-3601707.8
12_5_ìíëOê¸_Ç≠Ç‹êÏìSìπ,0,-328252.0,-3601707.8,1,-328177.7,-3601691.8
12_5_ìíëOê¸_Ç≠Ç‹êÏìSìπ,0,-329535.6,-3601166.0,1,-329414.62,-3601237.5,1,-329368.62,-3601262.8,1,-329325.2,-3601288.8,1,-329298.72,-3601304.0,1,-329212.94,-3601353.2,1,-329122.3,-3601405.2,1,-329057.62,-3601442.5,1,-329047.62,-3601448.5,1,-329033.53,-3601456.8,1,-329031.62,-3601458.0,1,-328886.88,-3601542.5,1,-328805.38,-3601588.5,1,-328768.03,-3601611.2,1,-328700.78,-3601643.8,1,-328617.84,-3601674.2,1,-328595.75,-3601679.5,1,-328547.75,-3601691.8,1,-328495.9,-3601703.5,1,-328450.22,-3601709.8,1,-328419.53,-3601712.5,1,-328373.03,-3601713.8,1,-328347.47,-3601714.2,1,-328313.22,-3601713.2,1,-328252.0,-3601707.8
12_5_ìíëOê¸_Ç≠Ç‹êÏìSìπ,0,-328252.0,-3601707.8,1,-328177.7,-3601691.8
