# label, type1, x1, y1, type2, x2, y2, ...
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-97276.35,-3887443.0,1,-97291.125,-3887368.0
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-92190.76,-3876732.8,1,-92234.2,-3876795.2
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-95740.734,-3881061.5,1,-95803.65,-3881008.2
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-97291.125,-3887368.0,1,-97306.74,-3887301.2,1,-97317.875,-3887245.2,1,-97322.39,-3887227.0,1,-97341.64,-3887129.8,1,-97348.88,-3887092.5,1,-97349.37,-3887086.2,1,-97350.42,-3887073.0,1,-97349.52,-3887064.2,1,-97348.47,-3887053.5,1,-97343.75,-3887036.8,1,-97334.625,-3887016.8,1,-97323.04,-3886995.0,1,-97321.31,-3886991.8,1,-97297.06,-3886957.5,1,-97250.91,-3886901.2,1,-97226.875,-3886872.2,1,-97197.88,-3886844.2,1,-97183.71,-3886833.8,1,-97169.445,-3886826.0,1,-97158.625,-3886822.2,1,-97125.24,-3886814.8,1,-97061.41,-3886810.2,1,-97022.836,-3886807.5,1,-97016.555,-3886807.5,1,-96993.766,-3886807.5,1,-96958.57,-3886805.2,1,-96945.55,-3886802.8,1,-96905.234,-3886791.2,1,-96882.4,-3886783.5,1,-96873.67,-3886780.0,1,-96833.65,-3886764.0,1,-96764.23,-3886736.2,1,-96641.99,-3886687.8,1,-96488.65,-3886625.2,1,-96464.82,-3886614.2,1,-96439.98,-3886601.8,1,-96420.4,-3886589.2,1,-96406.7,-3886577.2,1,-96362.62,-3886527.2,1,-96343.19,-3886505.5,1,-96301.586,-3886455.8,1,-96246.84,-3886383.8,1,-96230.79,-3886362.5,1,-96199.85,-3886322.0,1,-96190.66,-3886311.5,1,-96164.05,-3886280.8,1,-96137.8,-3886254.5,1,-96118.39,-3886235.2,1,-96095.03,-3886215.5,1,-96073.27,-3886199.8,1,-96051.69,-3886184.0,1,-96038.38,-3886174.2,1,-96012.91,-3886158.8,1,-95977.51,-3886140.0,1,-95956.76,-3886127.0,1,-95935.87,-3886112.0,1,-95911.484,-3886092.5,1,-95897.49,-3886077.8,1,-95882.49,-3886058.8,1,-95865.266,-3886032.8,1,-95851.61,-3886008.5,1,-95847.945,-3885995.5,1,-95843.984,-3885981.2,1,-95838.664,-3885958.0,1,-95838.02,-3885932.5,1,-95839.23,-3885914.0,1,-95841.08,-3885899.8,1,-95844.53,-3885880.8,1,-95846.69,-3885874.5,1,-95861.016,-3885831.5,1,-95863.625,-3885825.5,1,-95870.195,-3885812.2,1,-95872.984,-3885808.0,1,-95876.97,-3885802.0,1,-95880.48,-3885796.2,1,-95898.99,-3885771.2,1,-95911.555,-3885752.8,1,-95919.15,-3885738.0,1,-95925.305,-3885721.2,1,-95935.34,-3885682.0,1,-95943.98,-3885643.0,1,-95949.33,-3885620.2,1,-95954.016,-3885600.8,1,-95955.91,-3885580.2,1,-95955.914,-3885567.2,1,-95954.41,-3885538.0,1,-95952.04,-3885527.5,1,-95947.89,-3885509.2,1,-95935.94,-3885470.0,1,-95918.164,-3885427.0,1,-95904.93,-3885399.2,1,-95884.82,-3885362.2,1,-95870.34,-3885333.8,1,-95848.45,-3885291.5,1,-95828.234,-3885263.2,1,-95815.29,-3885248.0,1,-95782.77,-3885214.5,1,-95774.37,-3885207.5,1,-95751.99,-3885192.5,1,-95715.266,-3885171.2,1,-95683.02,-3885156.2,1,-95646.36,-3885136.8,1,-95590.77,-3885104.8,1,-95571.52,-3885082.8,1,-95557.84,-3885059.0,1,-95553.08,-3885048.5,1,-95474.13,-3884874.8,1,-95471.875,-3884869.8,1,-95467.18,-3884835.5,1,-95462.29,-3884792.8,1,-95463.9,-3884768.0,1,-95467.12,-3884742.8,1,-95474.45,-3884723.5,1,-95486.68,-3884700.2,1,-95490.71,-3884695.0,1,-95506.73,-3884674.2,1,-95552.37,-3884619.5,1,-95562.25,-3884609.5,1,-95578.25,-3884593.5,1,-95632.4,-3884544.0,1,-95695.53,-3884487.2,1,-95713.35,-3884471.5,1,-95721.48,-3884461.5,1,-95732.01,-3884441.5,1,-95741.19,-3884416.8,1,-95746.74,-3884400.8,1,-95751.62,-3884379.8,1,-95755.45,-3884355.0,1,-95754.805,-3884323.8,1,-95752.21,-3884302.8,1,-95746.95,-3884281.2,1,-95739.27,-3884256.0,1,-95714.64,-3884205.0,1,-95685.2,-3884152.2,1,-95647.195,-3884085.2,1,-95609.69,-3884033.5
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-95609.69,-3884033.5,1,-95567.95,-3883965.5
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-95803.65,-3881008.2,1,-95827.05,-3880987.8,1,-95845.94,-3880970.0,1,-95862.06,-3880952.0,1,-95881.42,-3880928.2,1,-95899.625,-3880902.5,1,-95913.125,-3880880.8,1,-95923.37,-3880859.5,1,-95946.28,-3880796.8,1,-95979.97,-3880691.8,1,-95986.36,-3880661.8,1,-95990.61,-3880604.8,1,-95990.914,-3880588.8,1,-95984.69,-3880563.8,1,-95977.19,-3880542.8,1,-95963.48,-3880515.2,1,-95950.516,-3880490.0,1,-95923.85,-3880448.5,1,-95880.18,-3880361.8,1,-95870.88,-3880345.8,1,-95850.15,-3880309.8,1,-95838.35,-3880286.8,1,-95826.625,-3880254.0,1,-95823.734,-3880234.5,1,-95824.5,-3880215.5,1,-95827.5,-3880186.5,1,-95837.88,-3880134.8,1,-95844.24,-3880109.2,1,-95856.07,-3880062.2,1,-95863.89,-3880034.2,1,-95871.125,-3880008.2,1,-95874.89,-3879994.2,1,-95877.46,-3879971.8,1,-95875.13,-3879936.5,1,-95867.84,-3879900.8,1,-95859.04,-3879881.5,1,-95843.34,-3879856.0,1,-95831.81,-3879837.2,1,-95817.67,-3879819.0,1,-95781.08,-3879779.5,1,-95758.23,-3879761.8,1,-95745.03,-3879754.5,1,-95725.2,-3879744.2,1,-95704.91,-3879736.8,1,-95682.03,-3879729.2,1,-95665.87,-3879725.2,1,-95641.484,-3879721.0,1,-95604.9,-3879720.0,1,-95491.695,-3879735.5,1,-95454.11,-3879737.2,1,-95424.67,-3879734.0,1,-95394.836,-3879727.0,1,-95380.555,-3879722.5,1,-95358.414,-3879713.5,1,-95327.78,-3879699.0,1,-95313.26,-3879689.2,1,-95292.67,-3879668.0,1,-95282.29,-3879654.2,1,-95273.13,-3879636.2,1,-95267.195,-3879616.8,1,-95263.23,-3879599.5,1,-95228.09,-3879479.2,1,-95212.73,-3879437.2,1,-95212.734,-3879437.0,1,-95186.73,-3879386.8,1,-95175.39,-3879361.0,1,-95163.28,-3879332.8,1,-95155.85,-3879312.0,1,-95133.164,-3879229.0,1,-95114.29,-3879182.5,1,-95100.41,-3879150.2,1,-95085.73,-3879109.0,1,-95060.34,-3879040.5,1,-95046.5,-3879010.5,1,-95034.63,-3878991.2,1,-95014.72,-3878948.0,1,-95002.414,-3878912.8,1,-94937.66,-3878802.2,1,-94859.445,-3878665.5,1,-94840.76,-3878641.8,1,-94829.41,-3878631.5,1,-94810.086,-3878619.0,1,-94786.1,-3878608.8,1,-94763.39,-3878600.2,1,-94736.43,-3878590.0,1,-94674.57,-3878567.0,1,-94624.01,-3878549.5,1,-94585.16,-3878526.2,1,-94560.56,-3878505.5,1,-94521.71,-3878472.2,1,-94487.66,-3878437.8,1,-94442.24,-3878399.0,1,-94410.336,-3878372.5,1,-94374.13,-3878347.0,1,-94299.914,-3878299.5,1,-94238.54,-3878260.5,1,-94184.26,-3878231.8,1,-94148.07,-3878217.2,1,-94111.36,-3878209.5,1,-94078.32,-3878203.5,1,-94036.586,-3878202.0,1,-93955.07,-3878197.2,1,-93861.29,-3878198.2,1,-93817.04,-3878198.5,1,-93765.59,-3878198.5,1,-93739.48,-3878197.0,1,-93703.96,-3878192.0,1,-93675.65,-3878185.8,1,-93651.23,-3878178.0,1,-93628.78,-3878169.5,1,-93605.97,-3878158.0,1,-93593.6,-3878149.5,1,-93516.76,-3878091.0,1,-93464.445,-3878049.0,1,-93319.43,-3877936.8,1,-93196.42,-3877841.2,1,-93119.1,-3877781.5,1,-93067.27,-3877742.0,1,-93032.66,-3877713.2,1,-92996.84,-3877682.8,1,-92914.19,-3877605.8,1,-92882.76,-3877577.8,1,-92820.0,-3877518.5,1,-92810.42,-3877509.5,1,-92720.57,-3877423.8,1,-92644.75,-3877350.8,1,-92576.74,-3877284.2,1,-92553.55,-3877257.2,1,-92471.36,-3877142.8,1,-92419.93,-3877068.2,1,-92357.414,-3876976.8,1,-92300.11,-3876891.5,1,-92241.63,-3876806.0,1,-92234.2,-3876795.2
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-95567.95,-3883965.5,1,-95542.72,-3883925.0,1,-95516.086,-3883878.8,1,-95489.414,-3883832.0,1,-95462.305,-3883793.2,1,-95442.22,-3883772.8,1,-95422.56,-3883754.2,1,-95356.13,-3883698.8,1,-95326.88,-3883673.0,1,-95305.84,-3883646.0,1,-95281.086,-3883609.2,1,-95240.44,-3883544.5,1,-95218.89,-3883506.8,1,-95209.41,-3883488.0,1,-95205.05,-3883475.5,1,-95200.37,-3883462.2,1,-95192.28,-3883433.2,1,-95188.64,-3883408.5,1,-95187.61,-3883380.2,1,-95187.44,-3883348.8,1,-95187.69,-3883285.2,1,-95190.39,-3883213.8,1,-95191.68,-3883159.8,1,-95195.195,-3883107.2,1,-95197.66,-3883083.5,1,-95202.22,-3883047.5,1,-95207.375,-3883016.2,1,-95209.29,-3882991.2,1,-95204.57,-3882968.5,1,-95185.9,-3882925.0,1,-95175.375,-3882905.0,1,-95141.34,-3882857.8,1,-95059.195,-3882748.2,1,-95029.34,-3882711.8,1,-94981.09,-3882656.0,1,-94946.81,-3882612.5,1,-94910.04,-3882574.5,1,-94886.42,-3882550.2,1,-94851.01,-3882514.2,1,-94842.14,-3882498.8,1,-94835.1,-3882483.5,1,-94827.33,-3882458.2,1,-94815.27,-3882398.0,1,-94813.87,-3882374.0,1,-94816.38,-3882358.0,1,-94822.695,-3882341.8,1,-94836.4,-3882317.0,1,-94862.44,-3882275.8,1,-94871.76,-3882264.2,1,-94887.95,-3882248.0,1,-94904.25,-3882237.2,1,-94921.03,-3882230.5,1,-94981.84,-3882201.0,1,-95005.03,-3882187.8,1,-95022.55,-3882175.5,1,-95044.72,-3882155.2,1,-95062.14,-3882137.0,1,-95076.23,-3882119.2,1,-95082.99,-3882108.8,1,-95088.79,-3882096.2,1,-95093.26,-3882083.0,1,-95098.74,-3882062.5,1,-95101.65,-3882043.2,1,-95103.734,-3882014.0,1,-95101.96,-3881991.5,1,-95091.04,-3881923.8,1,-95080.21,-3881871.5,1,-95070.98,-3881793.5,1,-95072.36,-3881765.0,1,-95076.66,-3881750.0,1,-95083.54,-3881733.5,1,-95088.24,-3881722.2,1,-95100.42,-3881701.0,1,-95114.32,-3881681.8,1,-95124.04,-3881671.2,1,-95152.65,-3881648.8,1,-95173.58,-3881637.8,1,-95191.2,-3881632.2,1,-95214.72,-3881627.0,1,-95236.41,-3881622.8,1,-95314.38,-3881609.0,1,-95339.5,-3881601.8,1,-95368.445,-3881592.5,1,-95406.49,-3881578.0,1,-95424.53,-3881570.2,1,-95449.36,-3881557.5,1,-95462.28,-3881549.2,1,-95476.9,-3881537.2,1,-95499.54,-3881510.0,1,-95511.04,-3881489.2,1,-95525.53,-3881460.8,1,-95539.875,-3881427.5,1,-95551.695,-3881397.8,1,-95572.97,-3881336.0,1,-95607.9,-3881243.0,1,-95633.33,-3881188.5,1,-95649.8,-3881158.2,1,-95662.5,-3881138.8,1,-95678.05,-3881119.8,1,-95701.32,-3881098.2,1,-95740.734,-3881061.5
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-100171.6,-3889373.2,1,-100148.31,-3889341.2,1,-100116.766,-3889311.8,1,-100108.32,-3889305.5,1,-100095.58,-3889297.2,1,-100081.01,-3889288.8,1,-100055.75,-3889275.8,1,-100014.5,-3889263.2,1,-99974.97,-3889255.2,1,-99915.23,-3889249.0,1,-99890.016,-3889253.8,1,-99853.75,-3889266.5,1,-99819.016,-3889285.5,1,-99799.36,-3889296.8,1,-99761.85,-3889320.0,1,-99741.516,-3889331.8,1,-99723.87,-3889340.8,1,-99712.88,-3889345.0,1,-99702.39,-3889347.5,1,-99542.99,-3889348.5,1,-99509.86,-3889348.8,1,-99385.19,-3889352.0,1,-99333.875,-3889353.5,1,-99307.414,-3889351.8,1,-99259.21,-3889345.5,1,-99236.336,-3889338.5,1,-99201.23,-3889322.2,1,-99162.67,-3889295.2,1,-99111.71,-3889255.0,1,-99062.0,-3889222.5,1,-99038.17,-3889210.2,1,-98996.984,-3889192.5,1,-98909.64,-3889166.8,1,-98867.52,-3889153.2,1,-98830.984,-3889142.2,1,-98814.31,-3889136.0,1,-98798.02,-3889128.5,1,-98794.17,-3889126.8,1,-98751.54,-3889101.5,1,-98732.93,-3889087.0,1,-98695.74,-3889047.8,1,-98604.11,-3888940.8,1,-98484.55,-3888802.5,1,-98461.71,-3888779.2,1,-98434.43,-3888755.0,1,-98339.16,-3888685.5,1,-98307.16,-3888662.8,1,-98291.26,-3888644.8,1,-98279.25,-3888625.0,1,-98244.43,-3888549.5,1,-98235.516,-3888535.0,1,-98225.1,-3888525.0,1,-98160.32,-3888471.5,1,-98113.81,-3888430.8,1,-98096.56,-3888416.5,1,-98071.21,-3888395.0,1,-98049.79,-3888379.8,1,-98001.21,-3888345.2,1,-97978.97,-3888331.2,1,-97957.77,-3888321.0,1,-97899.27,-3888298.5,1,-97821.55,-3888272.2,1,-97808.35,-3888268.0,1,-97789.51,-3888260.0,1,-97761.55,-3888243.0,1,-97730.1,-3888221.5,1,-97717.7,-3888209.5,1,-97692.99,-3888192.2,1,-97678.97,-3888183.8,1,-97660.51,-3888177.0,1,-97652.41,-3888175.2,1,-97615.25,-3888173.5,1,-97585.35,-3888177.8,1,-97484.33,-3888206.0,1,-97469.9,-3888208.0,1,-97455.18,-3888210.0,1,-97440.38,-3888212.0,1,-97425.29,-3888211.5,1,-97402.875,-3888208.5,1,-97395.96,-3888207.0,1,-97380.39,-3888204.0,1,-97374.08,-3888201.8,1,-97351.47,-3888193.2,1,-97309.16,-3888174.2,1,-97288.46,-3888160.5,1,-97277.8,-3888151.5,1,-97258.72,-3888133.0,1,-97224.44,-3888099.8,1,-97202.47,-3888069.0,1,-97185.516,-3888029.0,1,-97180.69,-3888005.5,1,-97177.49,-3887990.8,1,-97175.75,-3887972.2,1,-97178.1,-3887930.5,1,-97201.36,-3887811.8,1,-97227.336,-3887680.8,1,-97250.93,-3887564.0,1,-97273.164,-3887459.5,1,-97276.35,-3887443.0
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-92190.76,-3876732.8,1,-92234.2,-3876795.2
11_2_å|îıê¸_êºì˙ñ{ó∑ãqìSìπ,0,-97291.125,-3887368.0,1,-97306.74,-3887301.2,1,-97317.875,-3887245.2,1,-97322.39,-3887227.0,1,-97341.64,-3887129.8,1,-97348.88,-3887092.5,1,-97349.37,-3887086.2,1,-97350.42,-3887073.0,1,-97349.52,-3887064.2,1,-97348.47,-3887053.5,1,-97343.75,-3887036.8,1,-97334.625,-3887016.8,1,-97323.04,-3886995.0,1,-97321.31,-3886991.8,1,-97297.06,-3886957.5,1,-97250.91,-3886901.2,1,-97226.875,-3886872.2,1,-97197.88,-3886844.2,1,-97183.71,-3886833.8,1,-97169.445,-3886826.0,1,-97158.625,-3886822.2,1,-97125.24,-3886814.8,1,-97061.41,-3886810.2,1,-97022.836,-3886807.5,1,-97016.555,-3886807.5,1,-96993.766,-3886807.5,1,-96958.57,-3886805.2,1,-96945.55,-3886802.8,1,-96905.234,-3886791.2,1,-96882.4,-3886783.5,1,-96873.67,-3886780.0,1,-96833.65,-3886764.0,1,-96764.23,-3886736.2,1,-96641.99,-3886687.8,1,-96488.65,-3886625.2,1,-96464.82,-3886614.2,1,-96439.98,-3886601.8,1,-96420.4,-3886589.2,1,-96406.7,-3886577.2,1,-96362.62,-3886527.2,1,-96343.19,-3886505.5,1,-96301.586,-3886455.8,1,-96246.84,-3886383.8,1,-96230.79,-3886362.5,1,-96199.85,-3886322.0,1,-96190.66,-3886311.5,1,-96164.05,-3886280.8,1,-96137.8,-3886254.5,1,-96118.39,-3886235.2,1,-96095.03,-3886215.5,1,-96073.27,-3886199.8,1,-96051.69,-3886184.0,1,-96038.38,-3886174.2,1,-96012.91,-3886158.8,1,-95977.51,-3886140.0,1,-95956.76,-3886127.0,1,-95935.87,-3886112.0,1,-95911.484,-3886092.5,1,-95897.49,-3886077.8,1,-95882.49,-3886058.8,1,-95865.266,-3886032.8,1,-95851.61,-3886008.5,1,-95847.945,-3885995.5,1,-95843.984,-3885981.2,1,-95838.664,-3885958.0,1,-95838.02,-3885932.5,1,-95839.23,-3885914.0,1,-95841.08,-3885899.8,1,-95844.53,-3885880.8,1,-95846.69,-3885874.5,1,-95861.016,-3885831.5,1,-95863.625,-3885825.5,1,-95870.195,-3885812.2,1,-95872.984,-3885808.0,1,-95876.97,-3885802.0,1,-95880.48,-3885796.2,1,-95898.99,-3885771.2,1,-95911.555,-3885752.8,1,-95919.15,-3885738.0,1,-95925.305,-3885721.2,1,-95935.34,-3885682.0,1,-95943.98,-3885643.0,1,-95949.33,-3885620.2,1,-95954.016,-3885600.8,1,-95955.91,-3885580.2,1,-95955.914,-3885567.2,1,-95954.41,-3885538.0,1,-95952.04,-3885527.5,1,-95947.89,-3885509.2,1,-95935.94,-3885470.0,1,-95918.164,-3885427.0,1,-95904.93,-3885399.2,1,-95884.82,-3885362.2,1,-95870.34,-3885333.8,1,-95848.45,-3885291.5,1,-95828.234,-3885263.2,1,-95815.29,-3885248.0,1,-95782.77,-3885214.5,1,-95774.37,-3885207.5,1,-95751.99,-3885192.5,1,-95715.266,-3885171.2,1,-95683.02,-3885156.2,1,-95646.36,-3885136.8,1,-95590.77,-3885104.8,1,-95571.52,-3885082.8,1,-95557.84,-3885059.0,1,-95553.08,-3885048.5,1,-95474.13,-3884874.8,1,-95471.875,-3884869.8,1,-95467.18,-3884835.5,1,-95462.29,-3884792.8,1,-95463.9,-3884768.0,1,-95467.12,-3884742.8,1,-95474.45,-3884723.5,1,-95486.68,-3884700.2,1,-95490.71,-3884695.0,1,-95506.73,-3884674.2,1,-95552.37,-3884619.5,1,-95562.25,-3884609.5,1,-95578.25,-3884593.5,1,-95632.4,-3884544.0,1,-95695.53,-3884487.2,1,-95713.35,-3884471.5,1,-95721.48,-3884461.5,1,-95732.01,-3884441.5,1,-95741.19,-3884416.8,1,-95746.74,-3884400.8,1,-95751.62,-3884379.8,1,-95755.45,-3884355.0,1,-95754.805,-3884323.8,1,-95752.21,-3884302.8,1,-95746.95,-3884281.2,1,-95739.27,-3884256.0,1,-95714.64,-3884205.0,1,-95685.2,-3884152.2,1,-95647.195,-3884085.2,1,-95609.69,-3884033.5
