# label, type1, x1, y1, type2, x2, y2, ...
11_2_ëÂéÖê¸_ìåì˙ñ{ó∑ãqìSìπ,0,332324.56,-4021865.2,1,332324.12,-4021866.2,1,332277.78,-4021995.0,1,332269.38,-4022011.0,1,332252.56,-4022051.2,1,332212.75,-4022275.5,1,332172.1,-4022497.8,1,332160.66,-4022560.5,1,332149.6,-4022615.8,1,332138.22,-4022649.5,1,332043.56,-4022883.0,1,331945.06,-4023127.2,1,331841.4,-4023377.0,1,331825.8,-4023429.8,1,331818.75,-4023453.8,1,331807.5,-4023498.2,1,331805.5,-4023530.5,1,331804.5,-4023571.0,1,331801.78,-4023684.5,1,331795.06,-4023865.2,1,331785.9,-4024317.0,1,331778.75,-4024567.5
11_2_ëÂéÖê¸_ìåì˙ñ{ó∑ãqìSìπ,0,332324.56,-4021865.2,1,332324.12,-4021866.2,1,332277.78,-4021995.0,1,332269.38,-4022011.0,1,332252.56,-4022051.2,1,332212.75,-4022275.5,1,332172.1,-4022497.8,1,332160.66,-4022560.5,1,332149.6,-4022615.8,1,332138.22,-4022649.5,1,332043.56,-4022883.0,1,331945.06,-4023127.2,1,331841.4,-4023377.0,1,331825.8,-4023429.8,1,331818.75,-4023453.8,1,331807.5,-4023498.2,1,331805.5,-4023530.5,1,331804.5,-4023571.0,1,331801.78,-4023684.5,1,331795.06,-4023865.2,1,331785.9,-4024317.0,1,331778.75,-4024567.5
