# label, type1, x1, y1, type2, x2, y2, ...
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,103024.76,-3796557.2,1,102990.65,-3796549.0,1,102946.11,-3796543.2,1,102922.33,-3796543.0,1,102882.625,-3796542.2,1,102774.99,-3796534.2,1,102740.8,-3796530.5,1,102686.93,-3796525.0,1,102624.24,-3796519.0,1,102501.39,-3796507.2,1,102385.36,-3796495.2,1,102354.805,-3796492.2,1,102251.81,-3796486.8,1,102188.94,-3796487.0,1,102099.81,-3796494.5,1,101911.234,-3796509.8,1,101798.37,-3796515.5,1,101708.016,-3796520.2,1,101601.15,-3796525.8,1,101368.086,-3796528.2,1,101219.27,-3796528.2,1,101007.38,-3796528.2,1,100701.03,-3796525.8,1,100644.91,-3796515.2,1,100599.12,-3796506.5,1,100555.4,-3796496.5,1,100422.24,-3796464.5
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,103024.76,-3796557.2,1,102990.65,-3796549.0,1,102946.11,-3796543.2,1,102922.33,-3796543.0,1,102882.625,-3796542.2,1,102774.99,-3796534.2,1,102740.8,-3796530.5,1,102686.93,-3796525.0,1,102624.24,-3796519.0,1,102501.39,-3796507.2,1,102385.36,-3796495.2,1,102354.805,-3796492.2,1,102251.81,-3796486.8,1,102188.94,-3796487.0,1,102099.81,-3796494.5,1,101911.234,-3796509.8,1,101798.37,-3796515.5,1,101708.016,-3796520.2,1,101601.15,-3796525.8,1,101368.086,-3796528.2,1,101219.27,-3796528.2,1,101007.38,-3796528.2,1,100701.03,-3796525.8,1,100644.91,-3796515.2,1,100599.12,-3796506.5,1,100555.4,-3796496.5,1,100422.24,-3796464.5
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,104831.945,-3797297.2,1,104707.18,-3797290.2,1,104529.46,-3797299.5,1,104489.67,-3797296.8,1,104446.82,-3797293.5,1,104402.766,-3797290.5,1,104396.74,-3797290.2,1,104379.76,-3797286.5,1,104355.27,-3797280.5,1,104325.1,-3797271.0,1,104279.9,-3797249.8,1,104246.14,-3797227.8,1,104123.945,-3797133.0,1,104113.1,-3797123.5,1,104038.59,-3797058.8,1,104004.26,-3797036.0,1,103990.55,-3797029.0,1,103838.52,-3796950.8,1,103697.04,-3796881.0,1,103617.516,-3796842.0,1,103578.77,-3796822.2,1,103557.984,-3796811.8,1,103526.766,-3796795.5,1,103518.84,-3796791.8,1,103477.16,-3796770.2,1,103354.734,-3796707.8,1,103276.24,-3796669.0,1,103167.88,-3796613.0,1,103152.28,-3796605.0
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,103152.28,-3796605.0,1,103083.5,-3796577.2,1,103024.76,-3796557.2
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,104831.945,-3797297.2,1,104707.18,-3797290.2,1,104529.46,-3797299.5,1,104489.67,-3797296.8,1,104446.82,-3797293.5,1,104402.766,-3797290.5,1,104396.74,-3797290.2,1,104379.76,-3797286.5,1,104355.27,-3797280.5,1,104325.1,-3797271.0,1,104279.9,-3797249.8,1,104246.14,-3797227.8,1,104123.945,-3797133.0,1,104113.1,-3797123.5,1,104038.59,-3797058.8,1,104004.26,-3797036.0,1,103990.55,-3797029.0,1,103838.52,-3796950.8,1,103697.04,-3796881.0,1,103617.516,-3796842.0,1,103578.77,-3796822.2,1,103557.984,-3796811.8,1,103526.766,-3796795.5,1,103518.84,-3796791.8,1,103477.16,-3796770.2,1,103354.734,-3796707.8,1,103276.24,-3796669.0,1,103167.88,-3796613.0,1,103152.28,-3796605.0
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,103152.28,-3796605.0,1,103083.5,-3796577.2,1,103024.76,-3796557.2
