# label, type1, x1, y1, type2, x2, y2, ...
çëìπ161çÜ,0,162758.95,-3917187.2,1,162929.03,-3916996.2
ëæìcà¿à‰êÏê¸,0,162243.38,-3913576.0,1,162382.39,-3913567.8,1,162931.73,-3913356.5,1,163430.98,-3913227.0,1,163706.02,-3913130.8
ëæìcà¿à‰êÏê¸,0,163706.02,-3913130.8,1,164005.44,-3912941.0,1,164214.27,-3912835.0,1,164390.88,-3912748.2,1,164610.97,-3912672.5,1,166183.17,-3912171.2
çëìπ161çÜ,0,162436.16,-3918030.0,1,162475.17,-3917721.0,1,162471.7,-3917628.8
çëìπ161çÜ,0,162929.03,-3916996.2,1,163117.72,-3916694.0,1,163274.0,-3916405.0,1,163450.42,-3916112.2,1,163561.9,-3915911.2,1,163676.73,-3915731.5,1,163802.02,-3915560.8,1,163970.89,-3915336.0,1,164060.67,-3915163.5,1,164144.02,-3914954.2,1,164179.08,-3914740.8,1,164190.02,-3914558.8,1,164150.7,-3914320.2,1,164044.14,-3914044.2,1,163942.17,-3913891.0,1,163797.19,-3913604.2,1,163739.25,-3913409.5,1,163706.02,-3913130.8
çëìπ161çÜ,0,163706.02,-3913130.8,1,163677.16,-3912968.8,1,163537.8,-3912764.8,1,163312.42,-3912563.8,1,163136.6,-3912333.5,1,162994.56,-3912126.5
çëìπ161çÜ,0,162471.7,-3917628.8,1,162563.6,-3917379.2,1,162758.95,-3917187.2
