# label, type1, x1, y1, type2, x2, y2, ...
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,251240.94,-3921724.8,1,251039.88,-3921822.2,1,250857.73,-3921910.0,1,250718.84,-3921976.8,1,250668.23,-3922007.5,1,250605.56,-3922055.5,1,250457.39,-3922187.5,1,250379.22,-3922257.0,1,250181.08,-3922429.0,1,250140.58,-3922466.8,1,250070.73,-3922550.8,1,250042.95,-3922588.0,1,249823.88,-3922950.5
11_2_çÇéRê¸_ìåäCó∑ãqìSìπ,0,249021.77,-3919195.2,1,248864.61,-3919183.0
12_5_âzî¸ìÏê¸_í∑ó«êÏìSìπ,0,251240.94,-3921724.8,1,251039.88,-3921822.2,1,250857.73,-3921910.0,1,250718.84,-3921976.8,1,250668.23,-3922007.5,1,250605.56,-3922055.5,1,250457.39,-3922187.5,1,250379.22,-3922257.0,1,250181.08,-3922429.0,1,250140.58,-3922466.8,1,250070.73,-3922550.8,1,250042.95,-3922588.0,1,249823.88,-3922950.5
11_2_çÇéRê¸_ìåäCó∑ãqìSìπ,0,252408.5,-3921289.0,1,252128.7,-3921315.2,1,252013.73,-3921321.0,1,251978.48,-3921318.8,1,251935.5,-3921313.0,1,251851.11,-3921293.2,1,251817.9,-3921283.2,1,251685.4,-3921243.5,1,251571.23,-3921208.8,1,251549.84,-3921198.0,1,251466.58,-3921150.2,1,251437.23,-3921128.2,1,251363.67,-3921059.8,1,251220.53,-3920902.5,1,251036.56,-3920696.8,1,250958.38,-3920609.2,1,250817.27,-3920460.0,1,250610.16,-3920217.5,1,250064.19,-3919578.2,1,249989.78,-3919493.2,1,249956.27,-3919459.0,1,249918.44,-3919420.2,1,249848.08,-3919359.8,1,249783.53,-3919312.5,1,249712.44,-3919274.5,1,249659.34,-3919252.8,1,249609.19,-3919238.2,1,249550.4,-3919231.2,1,249021.77,-3919195.2
11_2_çÇéRê¸_ìåäCó∑ãqìSìπ,0,248864.61,-3919183.0,1,248817.03,-3919179.8,1,248700.73,-3919171.8,1,248418.94,-3919155.0,1,248319.11,-3919147.2,1,248221.19,-3919136.0,1,248176.56,-3919127.2,1,248123.42,-3919107.5,1,248057.81,-3919070.8,1,248020.69,-3919044.5,1,247972.97,-3918997.5,1,247895.05,-3918908.0,1,247818.88,-3918809.8,1,247774.17,-3918750.5,1,247744.05,-3918707.5,1,247676.34,-3918623.0,1,247639.77,-3918590.2,1,247551.86,-3918505.5,1,247531.3,-3918485.5,1,247457.89,-3918398.8,1,247423.31,-3918340.2,1,247381.52,-3918265.0,1,247360.95,-3918209.8,1,247341.9,-3918147.5,1,247330.36,-3918073.5,1,247328.73,-3917996.2,1,247333.53,-3917947.0,1,247335.81,-3917934.8,1,247339.78,-3917914.0,1,247348.31,-3917877.8,1,247361.69,-3917839.0,1,247417.55,-3917720.0,1,247420.12,-3917714.5,1,247429.8,-3917660.8,1,247429.94,-3917420.5,1,247430.08,-3917235.2,1,247426.56,-3917091.0,1,247415.55,-3916993.8,1,247398.67,-3916911.5,1,247369.34,-3916823.0,1,247316.66,-3916716.5,1,247243.36,-3916611.8,1,247144.2,-3916502.5,1,246989.8,-3916331.8,1,246856.17,-3916191.5,1,246780.53,-3916123.0,1,246733.95,-3916094.8,1,246688.67,-3916073.2,1,246636.81,-3916054.0,1,246567.45,-3916030.5,1,246486.64,-3916017.5,1,246411.66,-3916014.0,1,246347.03,-3916017.0,1,246243.62,-3916034.8,1,246142.48,-3916058.8
11_2_çÇéRê¸_ìåäCó∑ãqìSìπ,0,248864.61,-3919183.0,1,248817.03,-3919179.8,1,248700.73,-3919171.8,1,248418.94,-3919155.0,1,248319.11,-3919147.2,1,248221.19,-3919136.0,1,248176.56,-3919127.2,1,248123.42,-3919107.5,1,248057.81,-3919070.8,1,248020.69,-3919044.5,1,247972.97,-3918997.5,1,247895.05,-3918908.0,1,247818.88,-3918809.8,1,247774.17,-3918750.5,1,247744.05,-3918707.5,1,247676.34,-3918623.0,1,247639.77,-3918590.2,1,247551.86,-3918505.5,1,247531.3,-3918485.5,1,247457.89,-3918398.8,1,247423.31,-3918340.2,1,247381.52,-3918265.0,1,247360.95,-3918209.8,1,247341.9,-3918147.5,1,247330.36,-3918073.5,1,247328.73,-3917996.2,1,247333.53,-3917947.0,1,247335.81,-3917934.8,1,247339.78,-3917914.0,1,247348.31,-3917877.8,1,247361.69,-3917839.0,1,247417.55,-3917720.0,1,247420.12,-3917714.5,1,247429.8,-3917660.8,1,247429.94,-3917420.5,1,247430.08,-3917235.2,1,247426.56,-3917091.0,1,247415.55,-3916993.8,1,247398.67,-3916911.5,1,247369.34,-3916823.0,1,247316.66,-3916716.5,1,247243.36,-3916611.8,1,247144.2,-3916502.5,1,246989.8,-3916331.8,1,246856.17,-3916191.5,1,246780.53,-3916123.0,1,246733.95,-3916094.8,1,246688.67,-3916073.2,1,246636.81,-3916054.0,1,246567.45,-3916030.5,1,246486.64,-3916017.5,1,246411.66,-3916014.0,1,246347.03,-3916017.0,1,246243.62,-3916034.8,1,246142.48,-3916058.8
11_2_çÇéRê¸_ìåäCó∑ãqìSìπ,0,252408.5,-3921289.0,1,252128.7,-3921315.2,1,252013.73,-3921321.0,1,251978.48,-3921318.8,1,251935.5,-3921313.0,1,251851.11,-3921293.2,1,251817.9,-3921283.2,1,251685.4,-3921243.5,1,251571.23,-3921208.8,1,251549.84,-3921198.0,1,251466.58,-3921150.2,1,251437.23,-3921128.2,1,251363.67,-3921059.8,1,251220.53,-3920902.5,1,251036.56,-3920696.8,1,250958.38,-3920609.2,1,250817.27,-3920460.0,1,250610.16,-3920217.5,1,250064.19,-3919578.2,1,249989.78,-3919493.2,1,249956.27,-3919459.0,1,249918.44,-3919420.2,1,249848.08,-3919359.8,1,249783.53,-3919312.5,1,249712.44,-3919274.5,1,249659.34,-3919252.8,1,249609.19,-3919238.2,1,249550.4,-3919231.2,1,249021.77,-3919195.2
11_2_çÇéRê¸_ìåäCó∑ãqìSìπ,0,249021.77,-3919195.2,1,248864.61,-3919183.0
