# label, type1, x1, y1, type2, x2, y2, ...
12_4_éRìcê¸_ãﬂãEì˙ñ{ìSìπ,0,220562.48,-3817217.8,1,220475.19,-3817276.8
11_2_éQã{ê¸_ìåäCó∑ãqìSìπ,0,220020.53,-3817040.0,1,219979.95,-3817052.8,1,219958.61,-3817061.8,1,219921.58,-3817082.0,1,219866.98,-3817117.5,1,219850.77,-3817129.0,1,219835.72,-3817139.5,1,219831.2,-3817142.8,1,219809.47,-3817163.2,1,219773.16,-3817198.0,1,219763.7,-3817208.2,1,219728.48,-3817245.8,1,219654.61,-3817331.2,1,219626.95,-3817360.5,1,219595.61,-3817388.8,1,219557.78,-3817419.0,1,219529.72,-3817437.2,1,219497.33,-3817455.8,1,219452.23,-3817476.8,1,219408.08,-3817492.5,1,219250.22,-3817552.0,1,218924.23,-3817675.0,1,218862.23,-3817697.2,1,218819.39,-3817713.5,1,218631.84,-3817783.2,1,218596.9,-3817796.2,1,218496.83,-3817834.0,1,218379.38,-3817878.5,1,218362.78,-3817883.2,1,218317.34,-3817896.0,1,218264.77,-3817904.2,1,218222.0,-3817908.0,1,218182.61,-3817908.0,1,218126.8,-3817906.0
11_2_éQã{ê¸_ìåäCó∑ãqìSìπ,0,220020.53,-3817040.0,1,219979.95,-3817052.8,1,219958.61,-3817061.8,1,219921.58,-3817082.0,1,219866.98,-3817117.5,1,219850.77,-3817129.0,1,219835.72,-3817139.5,1,219831.2,-3817142.8,1,219809.47,-3817163.2,1,219773.16,-3817198.0,1,219763.7,-3817208.2,1,219728.48,-3817245.8,1,219654.61,-3817331.2,1,219626.95,-3817360.5,1,219595.61,-3817388.8,1,219557.78,-3817419.0,1,219529.72,-3817437.2,1,219497.33,-3817455.8,1,219452.23,-3817476.8,1,219408.08,-3817492.5,1,219250.22,-3817552.0,1,218924.23,-3817675.0,1,218862.23,-3817697.2,1,218819.39,-3817713.5,1,218631.84,-3817783.2,1,218596.9,-3817796.2,1,218496.83,-3817834.0,1,218379.38,-3817878.5,1,218362.78,-3817883.2,1,218317.34,-3817896.0,1,218264.77,-3817904.2,1,218222.0,-3817908.0,1,218182.61,-3817908.0,1,218126.8,-3817906.0
12_4_éRìcê¸_ãﬂãEì˙ñ{ìSìπ,0,221534.48,-3816585.2,1,221449.5,-3816621.0,1,221427.86,-3816635.8,1,221415.34,-3816647.8,1,221399.75,-3816670.8,1,221390.47,-3816686.8,1,221372.95,-3816737.5,1,221350.08,-3816812.8,1,221335.84,-3816841.2,1,221315.11,-3816883.0,1,221296.55,-3816914.5,1,221256.97,-3816963.0,1,221245.8,-3816974.2,1,221220.86,-3816998.8,1,221203.52,-3817009.8,1,221160.81,-3817036.8,1,221094.16,-3817066.8,1,221076.39,-3817072.5,1,221055.16,-3817079.5,1,220949.8,-3817101.2,1,220811.8,-3817130.0,1,220797.53,-3817133.0,1,220716.64,-3817151.2,1,220696.17,-3817156.0,1,220631.81,-3817179.2,1,220617.16,-3817187.5,1,220600.5,-3817196.8,1,220562.48,-3817217.8
11_2_éQã{ê¸_ìåäCó∑ãqìSìπ,0,220211.16,-3817044.5,1,220165.25,-3817035.5,1,220130.6,-3817033.8,1,220065.28,-3817034.5,1,220020.53,-3817040.0
12_4_éRìcê¸_ãﬂãEì˙ñ{ìSìπ,0,220562.48,-3817217.8,1,220475.19,-3817276.8
11_2_éQã{ê¸_ìåäCó∑ãqìSìπ,0,220211.16,-3817044.5,1,220165.25,-3817035.5,1,220130.6,-3817033.8,1,220065.28,-3817034.5,1,220020.53,-3817040.0
11_2_éQã{ê¸_ìåäCó∑ãqìSìπ,0,221447.6,-3816569.8,1,221411.83,-3816610.5,1,221400.48,-3816631.0,1,221393.94,-3816643.0,1,221386.3,-3816658.2,1,221382.39,-3816666.2,1,221366.9,-3816708.0,1,221341.1,-3816789.5,1,221318.9,-3816844.0,1,221313.73,-3816856.0,1,221295.42,-3816886.2,1,221256.88,-3816938.8,1,221235.47,-3816958.2,1,221222.03,-3816970.5,1,221196.16,-3816988.5,1,221169.38,-3817006.8,1,221125.16,-3817029.2,1,221086.22,-3817044.5,1,221069.14,-3817049.0,1,220999.31,-3817067.8,1,220944.14,-3817078.5,1,220831.62,-3817100.8,1,220812.52,-3817104.8,1,220748.77,-3817117.5,1,220723.98,-3817119.8,1,220711.5,-3817121.0,1,220652.08,-3817122.0,1,220603.52,-3817116.5,1,220538.39,-3817105.2,1,220467.19,-3817087.8,1,220457.27,-3817085.2,1,220364.86,-3817063.8,1,220281.66,-3817050.8,1,220232.67,-3817047.0,1,220211.16,-3817044.5
11_2_éQã{ê¸_ìåäCó∑ãqìSìπ,0,221447.6,-3816569.8,1,221411.83,-3816610.5,1,221400.48,-3816631.0,1,221393.94,-3816643.0,1,221386.3,-3816658.2,1,221382.39,-3816666.2,1,221366.9,-3816708.0,1,221341.1,-3816789.5,1,221318.9,-3816844.0,1,221313.73,-3816856.0,1,221295.42,-3816886.2,1,221256.88,-3816938.8,1,221235.47,-3816958.2,1,221222.03,-3816970.5,1,221196.16,-3816988.5,1,221169.38,-3817006.8,1,221125.16,-3817029.2,1,221086.22,-3817044.5,1,221069.14,-3817049.0,1,220999.31,-3817067.8,1,220944.14,-3817078.5,1,220831.62,-3817100.8,1,220812.52,-3817104.8,1,220748.77,-3817117.5,1,220723.98,-3817119.8,1,220711.5,-3817121.0,1,220652.08,-3817122.0,1,220603.52,-3817116.5,1,220538.39,-3817105.2,1,220467.19,-3817087.8,1,220457.27,-3817085.2,1,220364.86,-3817063.8,1,220281.66,-3817050.8,1,220232.67,-3817047.0,1,220211.16,-3817044.5
12_4_éRìcê¸_ãﬂãEì˙ñ{ìSìπ,0,220475.19,-3817276.8,1,220446.11,-3817304.2,1,220423.88,-3817332.8,1,220380.38,-3817389.0,1,220363.3,-3817420.2,1,220342.03,-3817460.0,1,220324.81,-3817496.2,1,220312.02,-3817526.5,1,220288.64,-3817605.5,1,220276.62,-3817646.2,1,220252.58,-3817731.0,1,220223.05,-3817834.8,1,220215.86,-3817856.0,1,220209.47,-3817860.8,1,220163.42,-3817999.5,1,220147.27,-3818046.5,1,220131.4,-3818079.0,1,220082.06,-3818163.5,1,220036.31,-3818230.2,1,220025.47,-3818242.5,1,220009.14,-3818262.5,1,219987.05,-3818286.2,1,219944.31,-3818327.8,1,219926.78,-3818341.2,1,219914.25,-3818353.0,1,219787.64,-3818474.8,1,219633.67,-3818622.8,1,219559.64,-3818693.8,1,219508.67,-3818742.8,1,219460.11,-3818789.0,1,219386.52,-3818859.5,1,219334.73,-3818908.8,1,219329.84,-3818917.2
12_4_éRìcê¸_ãﬂãEì˙ñ{ìSìπ,0,221534.48,-3816585.2,1,221449.5,-3816621.0,1,221427.86,-3816635.8,1,221415.34,-3816647.8,1,221399.75,-3816670.8,1,221390.47,-3816686.8,1,221372.95,-3816737.5,1,221350.08,-3816812.8,1,221335.84,-3816841.2,1,221315.11,-3816883.0,1,221296.55,-3816914.5,1,221256.97,-3816963.0,1,221245.8,-3816974.2,1,221220.86,-3816998.8,1,221203.52,-3817009.8,1,221160.81,-3817036.8,1,221094.16,-3817066.8,1,221076.39,-3817072.5,1,221055.16,-3817079.5,1,220949.8,-3817101.2,1,220811.8,-3817130.0,1,220797.53,-3817133.0,1,220716.64,-3817151.2,1,220696.17,-3817156.0,1,220631.81,-3817179.2,1,220617.16,-3817187.5,1,220600.5,-3817196.8,1,220562.48,-3817217.8
12_4_éRìcê¸_ãﬂãEì˙ñ{ìSìπ,0,220475.19,-3817276.8,1,220446.11,-3817304.2,1,220423.88,-3817332.8,1,220380.38,-3817389.0,1,220363.3,-3817420.2,1,220342.03,-3817460.0,1,220324.81,-3817496.2,1,220312.02,-3817526.5,1,220288.64,-3817605.5,1,220276.62,-3817646.2,1,220252.58,-3817731.0,1,220223.05,-3817834.8,1,220215.86,-3817856.0,1,220209.47,-3817860.8,1,220163.42,-3817999.5,1,220147.27,-3818046.5,1,220131.4,-3818079.0,1,220082.06,-3818163.5,1,220036.31,-3818230.2,1,220025.47,-3818242.5,1,220009.14,-3818262.5,1,219987.05,-3818286.2,1,219944.31,-3818327.8,1,219926.78,-3818341.2,1,219914.25,-3818353.0,1,219787.64,-3818474.8,1,219633.67,-3818622.8,1,219559.64,-3818693.8,1,219508.67,-3818742.8,1,219460.11,-3818789.0,1,219386.52,-3818859.5,1,219334.73,-3818908.8,1,219329.84,-3818917.2
